osmid,highway,oneway,reversed,length,ref,lanes,name,geometry
373341457,trunk,False,False,34.074,N2,2,Tema-Jasikan Road,"LINESTRING (0.4759906 7.153073, 0.4762038 7.1532947)"
373341457,trunk,False,True,12.63,N2,2,Tema-Jasikan Road,"LINESTRING (0.4759906 7.153073, 0.4759116 7.1529908)"
42568037,residential,False,False,78.393,,,,"LINESTRING (0.4769257 7.1531086, 0.4763354 7.153501)"
42569464,residential,False,False,60.475,,,,"LINESTRING (0.4769257 7.1531086, 0.4766548 7.1526358)"
42569464,residential,False,True,54.2,,,,"LINESTRING (0.4769257 7.1531086, 0.4771745 7.1535289)"
243106522,residential,False,False,304.576,,,,"LINESTRING (0.4769257 7.1531086, 0.4784323 7.1520957, 0.4788038 7.1518549, 0.4792344 7.1516087)"
373341457,trunk,False,False,27.148,N2,2,Tema-Jasikan Road,"LINESTRING (0.4762038 7.1532947, 0.4763354 7.153501)"
373341457,trunk,False,True,34.074,N2,2,Tema-Jasikan Road,"LINESTRING (0.4762038 7.1532947, 0.4759906 7.153073)"
638284672,tertiary,False,False,39.21,,,,"LINESTRING (0.4762038 7.1532947, 0.4761605 7.1529447)"
626082715,trunk,False,True,32.15,N2,,,"LINESTRING (0.4776327 7.1569551, 0.4776486 7.1572438)"
42568033,residential,False,False,76.11099999999999,,,,"LINESTRING (0.4776327 7.1569551, 0.4778959 7.1568515, 0.4779455 7.1568289, 0.4782569 7.1566658)"
626082715,trunk,False,False,103.755,N2,,,"LINESTRING (0.4776327 7.1569551, 0.4776238 7.1567644, 0.4775894 7.156023)"
321875477,residential,False,False,67.006,,,,"LINESTRING (0.4736218 7.1529045, 0.4740186 7.1533607)"
42567204,residential,False,True,152.84699999999998,,,,"LINESTRING (0.4736218 7.1529045, 0.4739224 7.152436, 0.4740834 7.1521287, 0.4743327 7.1517257)"
638284672,tertiary,False,True,7.8,,,,"LINESTRING (0.4761546 7.1528748, 0.4761605 7.1529447)"
42568038,tertiary,False,False,296.08799999999997,,,,"LINESTRING (0.4761546 7.1528748, 0.4761524 7.1527185, 0.4761551 7.1525521, 0.4761634 7.1524224, 0.4763501 7.1509621, 0.4764098 7.1504387, 0.4764338 7.1502287)"
223002402,tertiary,False,True,30.721000000000004,,,,"LINESTRING (0.4761546 7.1528748, 0.4761062 7.1529227, 0.4760545 7.1529573, 0.4760038 7.1529772, 0.4759116 7.1529908)"
42569464,residential,False,True,60.475,,,,"LINESTRING (0.4766548 7.1526358, 0.4769257 7.1531086)"
619350988,residential,False,False,64.451,,,,"LINESTRING (0.4766548 7.1526358, 0.4761605 7.1529447)"
321875475,residential,False,True,333.311,,,,"LINESTRING (0.4766548 7.1526358, 0.4781588 7.1515266, 0.4790654 7.1508293)"
42575545,residential,False,False,106.237,,,,"LINESTRING (0.4763322 7.1553685, 0.4772004 7.1549553)"
619350992,residential,False,True,28.094,,,,"LINESTRING (0.4763322 7.1553685, 0.4760975 7.1554665)"
243107621,residential,False,False,247.36,,,,"LINESTRING (0.4763322 7.1553685, 0.4764931 7.1559655, 0.4765118 7.1560573, 0.4765239 7.1561358, 0.4766151 7.1568397, 0.4766593 7.1575622)"
635485228,unclassified,False,True,9.481,,,,"LINESTRING (0.4736013 7.1553837, 0.473673 7.1554307)"
243107030,residential,False,False,94.24000000000001,,,,"LINESTRING (0.4736013 7.1553837, 0.4733576 7.1549315, 0.4732211 7.1546254)"
42567204,residential,False,False,152.847,,,,"LINESTRING (0.4743327 7.1517257, 0.4740834 7.1521287, 0.4739224 7.152436, 0.4736218 7.1529045)"
373341457,trunk,False,False,103.316,N2,2,Tema-Jasikan Road,"LINESTRING (0.4743327 7.1517257, 0.4746155 7.1518775, 0.4748283 7.1520138, 0.4750208 7.1521591, 0.4751114 7.1522368)"
373341457,trunk,False,True,133.293,N2,2,Tema-Jasikan Road,"LINESTRING (0.4743327 7.1517257, 0.4739778 7.1515591, 0.4732179 7.1512654)"
474927907,secondary,False,True,50.36,,,St. Francis College Road,"LINESTRING (0.4797882 7.1548555, 0.4793474 7.1547379)"
42568033,residential,False,True,270.247,,,,"LINESTRING (0.4797882 7.1548555, 0.4788306 7.1563552, 0.4787877 7.1563944, 0.4787334 7.156419, 0.4786301 7.156443, 0.4785758 7.1564669, 0.4782569 7.1566658)"
474927907,secondary,False,False,194.701,,,St. Francis College Road,"LINESTRING (0.4797882 7.1548555, 0.4809228 7.1551762, 0.4814843 7.155339)"
373341457,trunk,False,False,12.63,N2,2,Tema-Jasikan Road,"LINESTRING (0.4759116 7.1529908, 0.4759906 7.153073)"
223002402,tertiary,False,False,30.720999999999997,,,,"LINESTRING (0.4759116 7.1529908, 0.4760038 7.1529772, 0.4760545 7.1529573, 0.4761062 7.1529227, 0.4761546 7.1528748)"
373341457,trunk,False,True,121.771,N2,2,Tema-Jasikan Road,"LINESTRING (0.4759116 7.1529908, 0.475414 7.1525158, 0.4752123 7.1523233, 0.4751114 7.1522368)"
243106438,residential,False,False,173.688,,,,"LINESTRING (0.4781837 7.1529658, 0.4795351 7.1521646)"
619350987,residential,False,False,127.742,,,,"LINESTRING (0.4781837 7.1529658, 0.4771745 7.1535289)"
321875476,residential,False,True,158.014,,,,"LINESTRING (0.4781837 7.1529658, 0.4782338 7.1532121, 0.4782405 7.1533372, 0.4782363 7.1534617, 0.4782162 7.1536027, 0.4781793 7.1537388, 0.4779447 7.1543313)"
42569464,residential,False,False,54.2,,,,"LINESTRING (0.4771745 7.1535289, 0.4769257 7.1531086)"
619350987,residential,False,False,77.099,,,,"LINESTRING (0.4771745 7.1535289, 0.4765793 7.1538922)"
619350987,residential,False,True,127.742,,,,"LINESTRING (0.4771745 7.1535289, 0.4781837 7.1529658)"
42569464,residential,False,True,86.574,,,,"LINESTRING (0.4771745 7.1535289, 0.4774519 7.1539729, 0.4774868 7.1540598, 0.4775016 7.1541183, 0.4774995 7.1542206)"
243106438,residential,False,False,109.82,,,,"LINESTRING (0.4805391 7.1516902, 0.4807193 7.1519451, 0.480915 7.1522904, 0.4810579 7.152532)"
243106438,residential,False,True,123.18,,,,"LINESTRING (0.4805391 7.1516902, 0.4803928 7.1517418, 0.4801393 7.1518281, 0.4800115 7.1518896, 0.4795351 7.1521646)"
243107336,residential,False,False,133.887,,,,"LINESTRING (0.4805391 7.1516902, 0.4808363 7.1515048, 0.4810907 7.1512939, 0.4814937 7.1509509)"
321875478,residential,False,False,35.331,,,,"LINESTRING (0.4810579 7.152532, 0.4808803 7.1527964)"
243106438,residential,False,True,109.82,,,,"LINESTRING (0.4810579 7.152532, 0.480915 7.1522904, 0.4807193 7.1519451, 0.4805391 7.1516902)"
243106524,residential,False,False,166.22400000000002,,,,"LINESTRING (0.4810579 7.152532, 0.4812547 7.15233, 0.4813798 7.1522005, 0.481598 7.1520536, 0.4817176 7.151989, 0.4819789 7.1517674, 0.4822021 7.1515699)"
321875478,residential,False,False,186.58899999999997,,,,"LINESTRING (0.480339 7.1533949, 0.4800165 7.1538853, 0.4797439 7.1542181, 0.4796688 7.15429, 0.4795079 7.1544302, 0.4794515 7.1545109, 0.4793474 7.1547379)"
321875478,residential,False,True,89.505,,,,"LINESTRING (0.480339 7.1533949, 0.4806322 7.1530443, 0.4808803 7.1527964)"
630400450,residential,False,True,181.077,,,,"LINESTRING (0.480339 7.1533949, 0.481824 7.1539493, 0.4818495 7.1539972)"
474927907,secondary,False,False,50.36,,,St. Francis College Road,"LINESTRING (0.4793474 7.1547379, 0.4797882 7.1548555)"
474927907,secondary,False,True,71.556,,,St. Francis College Road,"LINESTRING (0.4793474 7.1547379, 0.4787246 7.1545583)"
321875478,residential,False,True,186.589,,,,"LINESTRING (0.4793474 7.1547379, 0.4794515 7.1545109, 0.4795079 7.1544302, 0.4796688 7.15429, 0.4797439 7.1542181, 0.4800165 7.1538853, 0.480339 7.1533949)"
321875474,residential,False,False,70.154,,,,"LINESTRING (0.4792344 7.1516087, 0.4795351 7.1521646)"
"[321875473, 243106522]",residential,False,False,109.279,,,,"LINESTRING (0.4792344 7.1516087, 0.479414 7.151469, 0.4794347 7.1514327, 0.4794247 7.1513905, 0.4791035 7.1507997)"
243106522,residential,False,True,304.576,,,,"LINESTRING (0.4792344 7.1516087, 0.4788038 7.1518549, 0.4784323 7.1520957, 0.4769257 7.1531086)"
243106438,residential,False,True,173.688,,,,"LINESTRING (0.4795351 7.1521646, 0.4781837 7.1529658)"
321875474,residential,False,True,70.154,,,,"LINESTRING (0.4795351 7.1521646, 0.4792344 7.1516087)"
243106438,residential,False,False,123.17999999999999,,,,"LINESTRING (0.4795351 7.1521646, 0.4800115 7.1518896, 0.4801393 7.1518281, 0.4803928 7.1517418, 0.4805391 7.1516902)"
321875475,residential,False,False,5.339,,,,"LINESTRING (0.4791035 7.1507997, 0.4790654 7.1508293)"
"[321875473, 243106522]",residential,False,True,109.279,,,,"LINESTRING (0.4791035 7.1507997, 0.4794247 7.1513905, 0.4794347 7.1514327, 0.479414 7.151469, 0.4792344 7.1516087)"
"[619350986, 243730571]",residential,False,False,214.219,,,,"LINESTRING (0.4791035 7.1507997, 0.4795664 7.1504336, 0.4795833 7.1503925, 0.4795723 7.1503525, 0.4793475 7.1500213, 0.4792638 7.1498442, 0.4791767 7.1496836, 0.4790627 7.1494888, 0.4789135 7.1492864)"
243106524,residential,False,True,166.22400000000002,,,,"LINESTRING (0.4822021 7.1515699, 0.4819789 7.1517674, 0.4817176 7.151989, 0.481598 7.1520536, 0.4813798 7.1522005, 0.4812547 7.15233, 0.4810579 7.152532)"
630104375,residential,False,True,154.058,,,,"LINESTRING (0.4822021 7.1515699, 0.4826655 7.1518183, 0.4826769 7.1518655, 0.4826541 7.1519074, 0.4821633 7.1524996)"
243106645,residential,False,False,85.107,,,,"LINESTRING (0.4808803 7.1527964, 0.4815217 7.1532216)"
321875478,residential,False,True,35.331,,,,"LINESTRING (0.4808803 7.1527964, 0.4810579 7.152532)"
321875478,residential,False,False,89.505,,,,"LINESTRING (0.4808803 7.1527964, 0.4806322 7.1530443, 0.480339 7.1533949)"
243106645,residential,False,True,63.3,,,,"LINESTRING (0.4820064 7.1535262, 0.4815217 7.1532216)"
630399085,residential,False,False,29.66,,,,"LINESTRING (0.4820064 7.1535262, 0.4821662 7.1533117)"
474927907,secondary,False,True,69.376,,,St. Francis College Road,"LINESTRING (0.4820879 7.1555139, 0.4814843 7.155339)"
244893938,residential,False,False,151.704,,,,"LINESTRING (0.4820879 7.1555139, 0.4819378 7.1559949, 0.4818137 7.1562837, 0.4815793 7.1567786)"
243107029,residential,False,False,80.81,,,,"LINESTRING (0.4732211 7.1546254, 0.473917 7.1543987)"
243107030,residential,False,True,94.24000000000001,,,,"LINESTRING (0.4732211 7.1546254, 0.4733576 7.1549315, 0.4736013 7.1553837)"
243107042,residential,False,False,49.768,,,,"LINESTRING (0.4733599 7.1557529, 0.473673 7.1554307)"
243107043,residential,False,False,103.408,,,,"LINESTRING (0.4733599 7.1557529, 0.4737719 7.1565882)"
243107043,residential,False,True,103.408,,,,"LINESTRING (0.4737719 7.1565882, 0.4733599 7.1557529)"
619350992,residential,False,False,28.094,,,,"LINESTRING (0.4760975 7.1554665, 0.4763322 7.1553685)"
243107046,residential,False,True,72.961,,,,"LINESTRING (0.4760975 7.1554665, 0.4756991 7.1550579, 0.4756354 7.1549972)"
243107620,residential,False,False,140.517,,,,"LINESTRING (0.4760975 7.1554665, 0.4754939 7.1557592, 0.474938 7.1559879)"
243107046,residential,False,False,72.961,,,,"LINESTRING (0.4756354 7.1549972, 0.4756991 7.1550579, 0.4760975 7.1554665)"
243107046,residential,False,True,54.949,,,,"LINESTRING (0.4756354 7.1549972, 0.4753759 7.1547945, 0.4752505 7.1546839)"
243107047,residential,False,False,152.362,,,,"LINESTRING (0.4756354 7.1549972, 0.4761407 7.1547069, 0.4768305 7.1543106)"
373341457,trunk,False,True,35.686,N2,2,Tema-Jasikan Road,"LINESTRING (0.4768305 7.1543106, 0.4766682 7.154033)"
243107047,residential,False,True,152.362,,,,"LINESTRING (0.4768305 7.1543106, 0.4761407 7.1547069, 0.4756354 7.1549972)"
373341457,trunk,False,False,82.499,N2,2,Tema-Jasikan Road,"LINESTRING (0.4768305 7.1543106, 0.4770623 7.1547038, 0.4772004 7.1549553)"
243107623,residential,False,False,30.157,,,,"LINESTRING (0.4766593 7.1575622, 0.4763995 7.1576465)"
243107621,residential,False,True,247.36,,,,"LINESTRING (0.4766593 7.1575622, 0.4766151 7.1568397, 0.4765239 7.1561358, 0.4765118 7.1560573, 0.4764931 7.1559655, 0.4763322 7.1553685)"
243107622,residential,False,False,114.74700000000001,,,,"LINESTRING (0.4766593 7.1575622, 0.4768756 7.1574926, 0.4776486 7.1572438)"
626082715,trunk,False,False,32.15,N2,,,"LINESTRING (0.4776486 7.1572438, 0.4776327 7.1569551)"
243107622,residential,False,True,114.74700000000001,,,,"LINESTRING (0.4776486 7.1572438, 0.4768756 7.1574926, 0.4766593 7.1575622)"
243730572,residential,False,True,12.896,,,,"LINESTRING (0.4789135 7.1492864, 0.4788124 7.1493446)"
"[619350986, 243730571]",residential,False,True,214.21900000000002,,,,"LINESTRING (0.4789135 7.1492864, 0.4790627 7.1494888, 0.4791767 7.1496836, 0.4792638 7.1498442, 0.4793475 7.1500213, 0.4795723 7.1503525, 0.4795833 7.1503925, 0.4795664 7.1504336, 0.4791035 7.1507997)"
243730572,residential,False,False,72.904,,,,"LINESTRING (0.4782079 7.1496081, 0.4784551 7.1495141, 0.478669 7.1494141, 0.4788124 7.1493446)"
244115774,residential,False,True,149.886,,,,"LINESTRING (0.4782079 7.1496081, 0.4780614 7.149616, 0.4776438 7.1495887, 0.4772459 7.1495654, 0.4769871 7.1495654, 0.4768512 7.1495656)"
627684637,residential,False,False,70.69,,,,"LINESTRING (0.4782079 7.1496081, 0.4784404 7.1499613, 0.4785908 7.1501145)"
373341457,trunk,False,False,35.686,N2,2,Tema-Jasikan Road,"LINESTRING (0.4766682 7.154033, 0.4768305 7.1543106)"
373341457,trunk,False,True,18.475,N2,2,Tema-Jasikan Road,"LINESTRING (0.4766682 7.154033, 0.4765793 7.1538922)"
474927907,secondary,False,False,94.28999999999999,,,St. Francis College Road,"LINESTRING (0.4766682 7.154033, 0.4768217 7.1540465, 0.4769213 7.1540639, 0.4772451 7.1541517, 0.4774995 7.1542206)"
42569464,residential,False,False,86.57400000000001,,,,"LINESTRING (0.4774995 7.1542206, 0.4775016 7.1541183, 0.4774868 7.1540598, 0.4774519 7.1539729, 0.4771745 7.1535289)"
474927907,secondary,False,False,50.638,,,St. Francis College Road,"LINESTRING (0.4774995 7.1542206, 0.477683 7.1542662, 0.4779447 7.1543313)"
474927907,secondary,False,True,94.28999999999999,,,St. Francis College Road,"LINESTRING (0.4774995 7.1542206, 0.4772451 7.1541517, 0.4769213 7.1540639, 0.4768217 7.1540465, 0.4766682 7.154033)"
175396587,secondary,True,False,107.507,,,,"LINESTRING (0.4779447 7.1543313, 0.4772004 7.1549553)"
474927907,secondary,False,False,83.351,,,St. Francis College Road,"LINESTRING (0.4779447 7.1543313, 0.4786696 7.1545424)"
321875476,residential,False,False,158.014,,,,"LINESTRING (0.4779447 7.1543313, 0.4781793 7.1537388, 0.4782162 7.1536027, 0.4782363 7.1534617, 0.4782405 7.1533372, 0.4782338 7.1532121, 0.4781837 7.1529658)"
474927907,secondary,False,True,50.638,,,St. Francis College Road,"LINESTRING (0.4779447 7.1543313, 0.477683 7.1542662, 0.4774995 7.1542206)"
42568038,tertiary,False,True,11.527,,,,"LINESTRING (0.4765096 7.1495662, 0.4764978 7.1496692)"
244115774,residential,False,False,37.689,,,,"LINESTRING (0.4765096 7.1495662, 0.4768512 7.1495656)"
42568038,tertiary,False,False,88.771,,,,"LINESTRING (0.4765096 7.1495662, 0.4765428 7.1492566, 0.4765962 7.1487725)"
244893938,residential,False,True,151.704,,,,"LINESTRING (0.4815793 7.1567786, 0.4818137 7.1562837, 0.4819378 7.1559949, 0.4820879 7.1555139)"
244893939,residential,False,False,49.776,,,,"LINESTRING (0.4814937 7.1509509, 0.481238 7.1505821)"
243107336,residential,False,True,133.887,,,,"LINESTRING (0.4814937 7.1509509, 0.4810907 7.1512939, 0.4808363 7.1515048, 0.4805391 7.1516902)"
244893939,residential,False,True,49.776,,,,"LINESTRING (0.481238 7.1505821, 0.4814937 7.1509509)"
42568033,residential,False,False,270.247,,,,"LINESTRING (0.4782569 7.1566658, 0.4785758 7.1564669, 0.4786301 7.156443, 0.4787334 7.156419, 0.4787877 7.1563944, 0.4788306 7.1563552, 0.4797882 7.1548555)"
42568033,residential,False,True,76.11099999999999,,,,"LINESTRING (0.4782569 7.1566658, 0.4779455 7.1568289, 0.4778959 7.1568515, 0.4776327 7.1569551)"
619350976,residential,False,False,34.257000000000005,,,,"LINESTRING (0.4782569 7.1566658, 0.4783103 7.156765, 0.4783401 7.1567923, 0.4783747 7.1568129, 0.4784824 7.1568563)"
619350976,residential,False,True,97.137,,,,"LINESTRING (0.4782569 7.1566658, 0.4781574 7.1563858, 0.4781319 7.1562447, 0.4780877 7.1558136)"
244894142,residential,False,False,57.341,,,,"LINESTRING (0.4784824 7.1568563, 0.4787154 7.1569492, 0.4787314 7.1569659, 0.4787392 7.1569928, 0.478738 7.1572083)"
619350974,residential,False,True,40.54,,,,"LINESTRING (0.4784824 7.1568563, 0.4784527 7.1569551, 0.4784457 7.1569932, 0.4784284 7.1572153)"
619350976,residential,False,True,34.257000000000005,,,,"LINESTRING (0.4784824 7.1568563, 0.4783747 7.1568129, 0.4783401 7.1567923, 0.4783103 7.156765, 0.4782569 7.1566658)"
619350975,residential,False,False,34.167,,,,"LINESTRING (0.478738 7.1572083, 0.4784284 7.1572153)"
244894142,residential,False,True,57.34100000000001,,,,"LINESTRING (0.478738 7.1572083, 0.4787392 7.1569928, 0.4787314 7.1569659, 0.4787154 7.1569492, 0.4784824 7.1568563)"
244894144,residential,False,False,45.059,,,,"LINESTRING (0.4784284 7.1572153, 0.4780201 7.157206)"
619350975,residential,False,True,34.167,,,,"LINESTRING (0.4784284 7.1572153, 0.478738 7.1572083)"
619350974,residential,False,False,40.54,,,,"LINESTRING (0.4784284 7.1572153, 0.4784457 7.1569932, 0.4784527 7.1569551, 0.4784824 7.1568563)"
244894144,residential,False,True,45.059,,,,"LINESTRING (0.4780201 7.157206, 0.4784284 7.1572153)"
619350971,residential,False,True,66.388,,,,"LINESTRING (0.473426 7.1507052, 0.4732179 7.1512654)"
619350971,residential,False,False,253.089,,,,"LINESTRING (0.473426 7.1507052, 0.4735722 7.1505029, 0.4736111 7.1504497, 0.4736607 7.1503672, 0.4739034 7.1494756, 0.4739068 7.1494237, 0.4738967 7.1493944, 0.4738598 7.1493692, 0.4737639 7.1493006, 0.4737579 7.149286, 0.4737619 7.1492654, 0.4741032 7.1486985)"
619350971,residential,False,False,66.388,,,,"LINESTRING (0.4732179 7.1512654, 0.473426 7.1507052)"
373341457,trunk,False,False,133.293,N2,2,Tema-Jasikan Road,"LINESTRING (0.4732179 7.1512654, 0.4739778 7.1515591, 0.4743327 7.1517257)"
373341457,trunk,False,False,121.771,N2,2,Tema-Jasikan Road,"LINESTRING (0.4751114 7.1522368, 0.4752123 7.1523233, 0.475414 7.1525158, 0.4759116 7.1529908)"
373341457,trunk,False,True,103.316,N2,2,Tema-Jasikan Road,"LINESTRING (0.4751114 7.1522368, 0.4750208 7.1521591, 0.4748283 7.1520138, 0.4746155 7.1518775, 0.4743327 7.1517257)"
619350972,residential,False,True,174.022,,,,"LINESTRING (0.4751114 7.1522368, 0.4747832 7.1526253, 0.4746129 7.1528143, 0.4744788 7.1529566, 0.4740186 7.1533607)"
474927907,secondary,False,False,71.556,,,St. Francis College Road,"LINESTRING (0.4787246 7.1545583, 0.4793474 7.1547379)"
474927907,secondary,False,True,6.32,,,St. Francis College Road,"LINESTRING (0.4787246 7.1545583, 0.4786696 7.1545424)"
619350976,residential,False,False,158.806,,,,"LINESTRING (0.4787246 7.1545583, 0.4786858 7.1546373, 0.4786563 7.1546732, 0.4786067 7.1547158, 0.4785825 7.154753, 0.4784927 7.1550431, 0.4784645 7.1550897, 0.4784015 7.1551483, 0.478195 7.1554862, 0.4780917 7.155763, 0.4780877 7.1558136)"
1111996700,residential,False,False,59.704,,,,"LINESTRING (0.4780877 7.1558136, 0.4775894 7.156023)"
619350976,residential,False,False,97.137,,,,"LINESTRING (0.4780877 7.1558136, 0.4781319 7.1562447, 0.4781574 7.1563858, 0.4782569 7.1566658)"
619350976,residential,False,True,158.806,,,,"LINESTRING (0.4780877 7.1558136, 0.4780917 7.155763, 0.478195 7.1554862, 0.4784015 7.1551483, 0.4784645 7.1550897, 0.4784927 7.1550431, 0.4785825 7.154753, 0.4786067 7.1547158, 0.4786563 7.1546732, 0.4786858 7.1546373, 0.4787246 7.1545583)"
243107623,residential,False,True,30.157,,,,"LINESTRING (0.4763995 7.1576465, 0.4766593 7.1575622)"
243107042,residential,False,True,49.768,,,,"LINESTRING (0.473673 7.1554307, 0.4733599 7.1557529)"
635485228,unclassified,False,False,9.481,,,,"LINESTRING (0.473673 7.1554307, 0.4736013 7.1553837)"
"[42682787, 42568036]",unclassified,False,False,182.723,,,Hospital Road,"LINESTRING (0.473673 7.1554307, 0.4738452 7.1552492, 0.4739383 7.1551642, 0.4744122 7.1547834, 0.4749502 7.1543895)"
619350985,residential,False,True,121.161,,,,"LINESTRING (0.4798271 7.153256, 0.4795548 7.1535634, 0.4794489 7.1536619, 0.4790238 7.1539932)"
619350985,residential,False,False,121.161,,,,"LINESTRING (0.4790238 7.1539932, 0.4794489 7.1536619, 0.4795548 7.1535634, 0.4798271 7.153256)"
619350985,residential,False,True,73.852,,,,"LINESTRING (0.4790238 7.1539932, 0.4789567 7.1540584, 0.4787622 7.1542926, 0.4787274 7.1543525, 0.4786696 7.1545424)"
1111996693,residential,False,True,69.325,,,,"LINESTRING (0.4790238 7.1539932, 0.4788258 7.1536959, 0.478706 7.1534567)"
619350988,residential,False,True,64.451,,,,"LINESTRING (0.4761605 7.1529447, 0.4766548 7.1526358)"
638284672,tertiary,False,False,7.8,,,,"LINESTRING (0.4761605 7.1529447, 0.4761546 7.1528748)"
638284672,tertiary,False,True,39.21,,,,"LINESTRING (0.4761605 7.1529447, 0.4762038 7.1532947)"
627684631,residential,False,True,46.379,,,,"LINESTRING (0.4759154 7.1494422, 0.475895 7.1498588)"
627684628,residential,False,False,72.732,,,,"LINESTRING (0.4759154 7.1494422, 0.4760452 7.1495794, 0.4761028 7.14962, 0.4762007 7.1496433, 0.4764978 7.1496692)"
627684629,residential,False,True,109.481,,,,"LINESTRING (0.4759154 7.1494422, 0.4757924 7.1493119, 0.4757367 7.1492787, 0.4756844 7.149268, 0.4755194 7.1492654, 0.4753974 7.1492906, 0.4752982 7.1493133, 0.4752083 7.149304, 0.4751252 7.1492773, 0.4750111 7.1492271)"
627684629,residential,False,False,109.48100000000001,,,,"LINESTRING (0.4750111 7.1492271, 0.4751252 7.1492773, 0.4752083 7.149304, 0.4752982 7.1493133, 0.4753974 7.1492906, 0.4755194 7.1492654, 0.4756844 7.149268, 0.4757367 7.1492787, 0.4757924 7.1493119, 0.4759154 7.1494422)"
