osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,maxspeed
239445684,2,7,25 de Agosto,primary,False,True,85.069,"LINESTRING (-55.7444667 -34.1987787, -55.7443975 -34.1995416)",,
151096142,1,7,Ruta 7 General Aparicio Saravia,primary,True,False,31.098,"LINESTRING (-55.7444667 -34.1987787, -55.7444345 -34.1986146, -55.7444087 -34.1985032)",,
364595083,1,7,Ruta 7 General Aparicio Saravia,secondary,True,False,58.707,"LINESTRING (-55.7443623 -34.1983285, -55.7442508 -34.1981531, -55.7441435 -34.1980156, -55.7440061 -34.1978944)",,
364595087,1,,,primary,True,False,33.31,"LINESTRING (-55.7443623 -34.1983285, -55.7443709 -34.1982791, -55.7443977 -34.1982344, -55.74444 -34.1981987, -55.7444936 -34.1981757, -55.7445531 -34.1981676, -55.7446128 -34.1981752)",roundabout,
364595084,1,7,Ruta 7 General Aparicio Saravia,primary,True,False,37.917,"LINESTRING (-55.7446274 -34.1984729, -55.7445646 -34.1985336, -55.7445109 -34.198609, -55.7444667 -34.1987787)",,
364595087,1,,,primary,True,False,27.489,"LINESTRING (-55.7446274 -34.1984729, -55.7445693 -34.1984844, -55.7445097 -34.1984806, -55.7444544 -34.1984618, -55.7444088 -34.1984299, -55.7443773 -34.1983878)",roundabout,
189265872,2,7,Cyro Giambruno,secondary,False,False,86.32499999999999,"LINESTRING (-55.7440061 -34.1978944, -55.7438645 -34.1978048, -55.7432584 -34.1974251)",,45
364595085,1,7,Ruta 7 General Aparicio Saravia,secondary,True,False,63.99,"LINESTRING (-55.7440061 -34.1978944, -55.7441596 -34.1979579, -55.7444787 -34.1981032, -55.7446128 -34.1981752)",,
364595087,1,,,primary,True,False,6.769,"LINESTRING (-55.7443773 -34.1983878, -55.7443663 -34.1983588, -55.7443623 -34.1983285)",roundabout,
239445650,,,Florida,residential,False,False,12.851,"LINESTRING (-55.7358313 -34.1970139, -55.7359708 -34.1970073)",,
239445650,,,Florida,residential,False,True,138.263,"LINESTRING (-55.7358313 -34.1970139, -55.7343909 -34.1966579)",,
1097626333,,,,unclassified,False,False,156.228,"LINESTRING (-55.7358313 -34.1970139, -55.7356091 -34.1976333, -55.735595 -34.1976918, -55.735602 -34.197926, -55.7357082 -34.1983826)",,
183431444,,,Rincón,residential,False,False,66.783,"LINESTRING (-55.736754 -34.1971482, -55.7365345 -34.1977207)",,
183431444,,,Rincón,residential,False,True,130.218,"LINESTRING (-55.736754 -34.1971482, -55.7371831 -34.1960322)",,
239445650,,,Florida,residential,False,False,161.15,"LINESTRING (-55.736754 -34.1971482, -55.7384733 -34.1974277)",,
239445650,,,Florida,residential,False,True,73.715,"LINESTRING (-55.736754 -34.1971482, -55.7359708 -34.1970073)",,
239352890,,,19 de Abril,residential,False,False,112.426,"LINESTRING (-55.7408055 -34.1972219, -55.7420235 -34.1973078)",,
239445656,,,Luis Bettini,residential,False,False,52.688,"LINESTRING (-55.7408055 -34.1972219, -55.7408485 -34.1967494)",,
239445656,,,Luis Bettini,residential,False,True,52.14,"LINESTRING (-55.7408055 -34.1972219, -55.7407545 -34.1976889)",,
183431472,,,Piedra Alta,residential,False,False,115.045,"LINESTRING (-55.7420235 -34.1973078, -55.7419203 -34.1983389)",,
183431472,,,Piedra Alta,residential,False,True,60.227,"LINESTRING (-55.7420235 -34.1973078, -55.7420892 -34.1967689)",,
239352890,,,19 de Abril,residential,False,False,106.062,"LINESTRING (-55.7420235 -34.1973078, -55.7431739 -34.1973745)",,
239352890,,,19 de Abril,residential,False,True,112.426,"LINESTRING (-55.7420235 -34.1973078, -55.7408055 -34.1972219)",,
189265872,2,7,Cyro Giambruno,secondary,False,True,9.594,"LINESTRING (-55.7431739 -34.1973745, -55.7432584 -34.1974251)",,45
239352890,,,19 de Abril,residential,False,True,106.062,"LINESTRING (-55.7431739 -34.1973745, -55.7420235 -34.1973078)",,
189265872,2,7,Cyro Giambruno,secondary,False,False,120.361,"LINESTRING (-55.7431739 -34.1973745, -55.7422136 -34.1968387, -55.7420892 -34.1967689)",,45
183431458,,,18 de Julio,residential,False,True,116.734,"LINESTRING (-55.7384733 -34.1974277, -55.7386516 -34.1963883)",,
239445650,,,Florida,residential,False,False,105.394,"LINESTRING (-55.7384733 -34.1974277, -55.7396079 -34.1975608)",,
239445650,,,Florida,residential,False,True,161.15,"LINESTRING (-55.7384733 -34.1974277, -55.736754 -34.1971482)",,
"[183431458, 239352887]",,,"['Gustavo Viera', '18 de Julio']",residential,False,False,198.61399999999998,"LINESTRING (-55.7384733 -34.1974277, -55.7383445 -34.1982563, -55.738354 -34.19829, -55.7383901 -34.1982995, -55.7394458 -34.1984426)",,
183431466,,,Ituzaingó,residential,False,True,111.52,"LINESTRING (-55.7432584 -34.1974251, -55.7431486 -34.1984239)",,
189265872,2,7,Cyro Giambruno,secondary,False,False,9.594,"LINESTRING (-55.7432584 -34.1974251, -55.7431739 -34.1973745)",,45
189265872,2,7,Cyro Giambruno,secondary,False,True,86.32499999999999,"LINESTRING (-55.7432584 -34.1974251, -55.7438645 -34.1978048, -55.7440061 -34.1978944)",,45
239445650,,,Florida,residential,False,True,106.41,"LINESTRING (-55.7407545 -34.1976889, -55.7396079 -34.1975608)",,
239445656,,,Luis Bettini,residential,False,False,52.14,"LINESTRING (-55.7407545 -34.1976889, -55.7408055 -34.1972219)",,
239445656,,,Luis Bettini,residential,False,True,63.938,"LINESTRING (-55.7407545 -34.1976889, -55.740691 -34.1982615)",,
183431460,,,Independencia,residential,False,False,113.36,"LINESTRING (-55.7419203 -34.1983389, -55.7431486 -34.1984239)",,
183431460,,,Independencia,residential,False,True,113.385,"LINESTRING (-55.7419203 -34.1983389, -55.740691 -34.1982615)",,
183431472,,,Piedra Alta,residential,False,False,115.116,"LINESTRING (-55.7419203 -34.1983389, -55.741829 -34.1993714)",,
183431472,,,Piedra Alta,residential,False,True,115.045,"LINESTRING (-55.7419203 -34.1983389, -55.7420235 -34.1973078)",,
183431460,,,Independencia,residential,False,False,116.225,"LINESTRING (-55.7431486 -34.1984239, -55.7444087 -34.1985032)",,
183431460,,,Independencia,residential,False,True,113.36,"LINESTRING (-55.7431486 -34.1984239, -55.7419203 -34.1983389)",,
183431466,,,Ituzaingó,residential,False,False,111.52,"LINESTRING (-55.7431486 -34.1984239, -55.7432584 -34.1974251)",,
183431466,,,Ituzaingó,residential,False,True,115.429,"LINESTRING (-55.7431486 -34.1984239, -55.7430603 -34.1994594)",,
239445654,,,Latorre,residential,False,False,99.179,"LINESTRING (-55.7394458 -34.1984426, -55.7396079 -34.1975608)",,
239445654,,,Latorre,residential,False,True,32.562,"LINESTRING (-55.7394458 -34.1984426, -55.7394084 -34.1987338)",,
"[183431458, 239352887]",,,"['Gustavo Viera', '18 de Julio']",residential,False,True,198.61399999999998,"LINESTRING (-55.7394458 -34.1984426, -55.7383901 -34.1982995, -55.738354 -34.19829, -55.7383445 -34.1982563, -55.7384733 -34.1974277)",,
151096142,1,7,Ruta 7 General Aparicio Saravia,primary,True,False,13.153,"LINESTRING (-55.7444087 -34.1985032, -55.7443773 -34.1983878)",,
183431460,,,Independencia,residential,False,True,116.225,"LINESTRING (-55.7444087 -34.1985032, -55.7431486 -34.1984239)",,
