osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,junction,bridge
134956663,Lavalleja,residential,False,True,118.874,,,"LINESTRING (-55.1453434 -33.4720182, -55.1459589 -33.4710805)",,
134955519,Doctor Gianarelli,residential,False,False,117.534,,,"LINESTRING (-55.1484854 -33.4722209, -55.1495997 -33.4727242)",,
134955519,Doctor Gianarelli,residential,False,True,121.834,,,"LINESTRING (-55.1484854 -33.4722209, -55.1473304 -33.4716991)",,
134956660,Rivera,residential,False,False,118.491,,,"LINESTRING (-55.1484854 -33.4722209, -55.1479074 -33.4731712)",,
134956660,Rivera,residential,False,True,219.1,,,"LINESTRING (-55.1484854 -33.4722209, -55.1496055 -33.4704861)",,
134956642,José María Dubra,residential,False,False,116.113,,,"LINESTRING (-55.1464481 -33.4725094, -55.1453434 -33.4720182)",,
134956642,José María Dubra,residential,False,True,30.213,,,"LINESTRING (-55.1464481 -33.4725094, -55.1467314 -33.4726435)",,
189287506,Bulevar General José Artigas,tertiary,True,False,118.20400000000001,,,"LINESTRING (-55.1464481 -33.4725094, -55.1466781 -33.4721466, -55.1470439 -33.4715697)",,
134956642,José María Dubra,residential,False,False,30.213,,,"LINESTRING (-55.1467314 -33.4726435, -55.1464481 -33.4725094)",,
134956642,José María Dubra,residential,False,True,123.85900000000001,,,"LINESTRING (-55.1467314 -33.4726435, -55.1473503 -33.4729212, -55.1479074 -33.4731712)",,
134956657,Bulevar General José Artigas,tertiary,True,False,99.603,,,"LINESTRING (-55.1467314 -33.4726435, -55.1463905 -33.473181, -55.1462293 -33.4734353)",,
134955519,Doctor Gianarelli,residential,False,False,126.021,,,"LINESTRING (-55.1495997 -33.4727242, -55.1508043 -33.4732484)",,
134955519,Doctor Gianarelli,residential,False,True,117.534,,,"LINESTRING (-55.1495997 -33.4727242, -55.1484854 -33.4722209)",,
134956654,Francisco De León,residential,False,False,182.696,,,"LINESTRING (-55.1495997 -33.4727242, -55.1505525 -33.4712862)",,
134956654,Francisco De León,residential,False,True,217.878,,,"LINESTRING (-55.1495997 -33.4727242, -55.1485175 -33.4744633)",,
134956663,Lavalleja,residential,False,True,9.254,,,"LINESTRING (-55.1447781 -33.4728845, -55.1448193 -33.4728087)",,
189287512,Lavalleja,residential,False,False,101.017,,,"LINESTRING (-55.1447781 -33.4728845, -55.1442543 -33.473681)",,
993141000,18 de Julio,residential,True,False,17.466,,,"LINESTRING (-55.1447781 -33.4728845, -55.1446352 -33.4727822)",,
134956660,Rivera,residential,False,False,99.665,,,"LINESTRING (-55.1479074 -33.4731712, -55.1474043 -33.4739632)",,
134956660,Rivera,residential,False,True,118.491,,,"LINESTRING (-55.1479074 -33.4731712, -55.1484854 -33.4722209)",,
134956642,José María Dubra,residential,False,False,123.85900000000001,,,"LINESTRING (-55.1479074 -33.4731712, -55.1473503 -33.4729212, -55.1467314 -33.4726435)",,
134956662,Ruta 7 General Aparicio Saravia,residential,False,False,78.957,,,"LINESTRING (-55.1515484 -33.473913, -55.1513499 -33.4732225)",,
189287506,Bulevar General José Artigas,tertiary,True,False,10.301,,,"LINESTRING (-55.1458908 -33.4733885, -55.1459427 -33.4733066)",,
993141000,18 de Julio,residential,True,False,117.44,,,"LINESTRING (-55.1458908 -33.4733885, -55.1447781 -33.4728845)",,
134955540,18 de Julio,tertiary,True,False,30.187,,,"LINESTRING (-55.1461773 -33.4735173, -55.1458908 -33.4733885)",,
747165047,Bulevar General José Artigas,residential,True,False,99.306,,,"LINESTRING (-55.1461773 -33.4735173, -55.1456766 -33.4743067)",,
134956645,Estomba,residential,False,False,118.974,,,"LINESTRING (-55.1442543 -33.473681, -55.1453896 -33.474179)",,
189287512,Lavalleja,residential,False,False,120.803,,,"LINESTRING (-55.1442543 -33.473681, -55.1436158 -33.4746279)",,
189287512,Lavalleja,residential,False,True,101.017,,,"LINESTRING (-55.1442543 -33.473681, -55.1447781 -33.4728845)",,
134956660,Rivera,residential,False,False,97.976,,,"LINESTRING (-55.1473517 -33.4740452, -55.1468354 -33.4748139)",,
134956660,Rivera,residential,False,True,10.341,,,"LINESTRING (-55.1473517 -33.4740452, -55.1474043 -33.4739632)",,
134955540,18 de Julio,tertiary,True,False,123.738,,,"LINESTRING (-55.1473517 -33.4740452, -55.146772 -33.4737846, -55.1461773 -33.4735173)",,
134956645,Estomba,residential,False,False,30.17,,,"LINESTRING (-55.1453896 -33.474179, -55.1456766 -33.4743067)",,
134956645,Estomba,residential,False,True,118.974,,,"LINESTRING (-55.1453896 -33.474179, -55.1442543 -33.473681)",,
134956661,Bulevar General José Artigas,residential,False,True,123.553,,,"LINESTRING (-55.1453896 -33.474179, -55.144767 -33.4751613)",,
747165046,Bulevar General José Artigas,residential,True,False,99.436,,,"LINESTRING (-55.1453896 -33.474179, -55.1458908 -33.4733885)",,
134956645,Estomba,residential,False,False,121.378,,,"LINESTRING (-55.1456766 -33.4743067, -55.1468354 -33.4748139)",,
134956645,Estomba,residential,False,True,30.17,,,"LINESTRING (-55.1456766 -33.4743067, -55.1453896 -33.474179)",,
189287505,Bulevar General José Artigas,residential,False,False,123.818,,,"LINESTRING (-55.1456766 -33.4743067, -55.1450524 -33.475291)",,
134955540,18 de Julio,tertiary,True,False,117.403,,,"LINESTRING (-55.1484661 -33.4745459, -55.1473517 -33.4740452)",,
134956654,Francisco De León,residential,False,False,10.348,,,"LINESTRING (-55.1484661 -33.4745459, -55.1485175 -33.4744633)",,
134956654,Francisco De León,residential,False,True,221.651,,,"LINESTRING (-55.1484661 -33.4745459, -55.147355 -33.4763107)",,
189287512,Lavalleja,residential,False,False,172.289,,,"LINESTRING (-55.1436158 -33.4746279, -55.1427344 -33.4759918)",,
189287512,Lavalleja,residential,False,True,120.803,,,"LINESTRING (-55.1436158 -33.4746279, -55.1442543 -33.473681)",,
189287518,Sarandí,residential,False,False,117.259,,,"LINESTRING (-55.1436158 -33.4746279, -55.1425033 -33.474127)",,
189287518,Sarandí,residential,False,True,122.142,,,"LINESTRING (-55.1436158 -33.4746279, -55.144767 -33.4751613)",,
134956645,Estomba,residential,False,True,121.378,,,"LINESTRING (-55.1468354 -33.4748139, -55.1456766 -33.4743067)",,
134956660,Rivera,residential,False,False,125.719,,,"LINESTRING (-55.1468354 -33.4748139, -55.1461702 -33.475799)",,
134956660,Rivera,residential,False,True,97.976,,,"LINESTRING (-55.1468354 -33.4748139, -55.1473517 -33.4740452)",,
134956661,Bulevar General José Artigas,residential,False,False,123.553,,,"LINESTRING (-55.144767 -33.4751613, -55.1453896 -33.474179)",,
189287518,Sarandí,residential,False,False,122.142,,,"LINESTRING (-55.144767 -33.4751613, -55.1436158 -33.4746279)",,
189287518,Sarandí,residential,False,True,30.145,,,"LINESTRING (-55.144767 -33.4751613, -55.1450524 -33.475291)",,
"[756059652, 134956661, 189287526]",Bulevar General José Artigas,residential,False,True,273.321,,,"LINESTRING (-55.144767 -33.4751613, -55.1439751 -33.4764104, -55.1436843 -33.4768641, -55.1433782 -33.4773292)",,
189287505,Bulevar General José Artigas,residential,False,False,158.373,,,"LINESTRING (-55.1450524 -33.475291, -55.144254 -33.47655)",,
189287505,Bulevar General José Artigas,residential,False,True,123.818,,,"LINESTRING (-55.1450524 -33.475291, -55.1456766 -33.4743067)",,
189287518,Sarandí,residential,False,False,30.145,,,"LINESTRING (-55.1450524 -33.475291, -55.144767 -33.4751613)",,
189287518,Sarandí,residential,False,True,118.066,,,"LINESTRING (-55.1450524 -33.475291, -55.1461702 -33.475799)",,
189287512,Lavalleja,residential,False,True,172.289,,,"LINESTRING (-55.1427344 -33.4759918, -55.1436158 -33.4746279)",,
134956660,Rivera,residential,False,False,62.891,,,"LINESTRING (-55.1461702 -33.475799, -55.1458483 -33.4762968)",,
134956660,Rivera,residential,False,True,125.719,,,"LINESTRING (-55.1461702 -33.475799, -55.1468354 -33.4748139)",,
189287517,Sarandí,residential,False,True,123.747,,,"LINESTRING (-55.1461702 -33.475799, -55.147355 -33.4763107)",,
189287518,Sarandí,residential,False,False,118.066,,,"LINESTRING (-55.1461702 -33.475799, -55.1450524 -33.475291)",,
189287505,Bulevar General José Artigas,residential,False,True,158.373,,,"LINESTRING (-55.144254 -33.47655, -55.1450524 -33.475291)",,
134956660,Rivera,residential,False,True,62.891,,,"LINESTRING (-55.1458483 -33.4762968, -55.1461702 -33.475799)",,
239589915,Rivera,residential,False,False,154.355,,,"LINESTRING (-55.1458483 -33.4762968, -55.1450579 -33.4775184)",,
134956653,Mevir Oficial 2,residential,False,False,126.278,,,"LINESTRING (-55.1458483 -33.4762968, -55.1462057 -33.4764989, -55.1463669 -33.4766309, -55.1467601 -33.4771178)",,
134956654,Francisco De León,residential,False,False,221.651,,,"LINESTRING (-55.147355 -33.4763107, -55.1484661 -33.4745459)",,
134956654,Francisco De León,residential,False,True,71.656,,,"LINESTRING (-55.147355 -33.4763107, -55.1470129 -33.4768885)",,
189287517,Sarandí,residential,False,False,123.747,,,"LINESTRING (-55.147355 -33.4763107, -55.1461702 -33.475799)",,
189287517,Sarandí,residential,False,True,118.69,,,"LINESTRING (-55.147355 -33.4763107, -55.1484828 -33.4768151)",,
177004719,Castelar,residential,False,False,77.005,,,"LINESTRING (-55.1484828 -33.4768151, -55.1481025 -33.4774307)",,
177004719,Castelar,residential,False,True,219.746,,,"LINESTRING (-55.1484828 -33.4768151, -55.1496274 -33.4750848)",,
189287517,Sarandí,residential,False,False,118.69,,,"LINESTRING (-55.1484828 -33.4768151, -55.147355 -33.4763107)",,
189287517,Sarandí,residential,False,True,123.624,,,"LINESTRING (-55.1484828 -33.4768151, -55.1496351 -33.4773739)",,
134956654,Francisco De León,residential,False,False,71.656,,,"LINESTRING (-55.1470129 -33.4768885, -55.147355 -33.4763107)",,
134956654,Francisco De León,residential,False,True,34.639,,,"LINESTRING (-55.1470129 -33.4768885, -55.1467601 -33.4771178)",,
134956649,Mevir Oficial 1,residential,False,True,117.938,,,"LINESTRING (-55.1470129 -33.4768885, -55.1474903 -33.477167, -55.1481025 -33.4774307)",,
134956653,Mevir Oficial 2,residential,False,False,43.689,,,"LINESTRING (-55.1467601 -33.4771178, -55.1469138 -33.4774892)",,
134956654,Francisco De León,residential,False,False,34.639,,,"LINESTRING (-55.1467601 -33.4771178, -55.1470129 -33.4768885)",,
134956653,Mevir Oficial 2,residential,False,True,126.278,,,"LINESTRING (-55.1467601 -33.4771178, -55.1463669 -33.4766309, -55.1462057 -33.4764989, -55.1458483 -33.4762968)",,
134955517,Joaquín Suárez,tertiary,False,True,225.469,2,,"LINESTRING (-55.1496351 -33.4773739, -55.1508241 -33.4756053)",,
134956632,Sarandí,residential,False,True,104.621,,,"LINESTRING (-55.1496351 -33.4773739, -55.1506256 -33.4778241)",,
189287517,Sarandí,residential,False,False,123.624,,,"LINESTRING (-55.1496351 -33.4773739, -55.1484828 -33.4768151)",,
134956653,Mevir Oficial 2,residential,False,True,43.689,,,"LINESTRING (-55.1469138 -33.4774892, -55.1467601 -33.4771178)",,
239589915,Rivera,residential,False,True,154.355,,,"LINESTRING (-55.1450579 -33.4775184, -55.1458483 -33.4762968)",,
134956632,Sarandí,residential,False,False,104.621,,,"LINESTRING (-55.1506256 -33.4778241, -55.1496351 -33.4773739)",,
134956664,Camino de las Tropas,residential,False,True,229.86,,,"LINESTRING (-55.1506256 -33.4778241, -55.1518675 -33.4760352)",,
177003298,18 de Julio,tertiary,True,False,125.101,,,"LINESTRING (-55.1496797 -33.4750027, -55.1508692 -33.4755331)",,
177004719,Castelar,residential,False,False,10.338,,,"LINESTRING (-55.1496797 -33.4750027, -55.1496274 -33.4750848)",,
177004719,Castelar,residential,False,True,221.207,,,"LINESTRING (-55.1496797 -33.4750027, -55.1508043 -33.4732484)",,
134955519,Doctor Gianarelli,residential,False,False,38.227,,,"LINESTRING (-55.1508043 -33.4732484, -55.1511822 -33.4733856)",,
134955519,Doctor Gianarelli,residential,False,True,126.021,,,"LINESTRING (-55.1508043 -33.4732484, -55.1495997 -33.4727242)",,
177004719,Castelar,residential,False,False,221.207,,,"LINESTRING (-55.1508043 -33.4732484, -55.1496797 -33.4750027)",,
177004719,Castelar,residential,False,True,45.322,,,"LINESTRING (-55.1508043 -33.4732484, -55.151037 -33.47289)",,
177004719,Castelar,residential,False,False,45.322,,,"LINESTRING (-55.151037 -33.47289, -55.1508043 -33.4732484)",,
203163552,Ruta 7 General Aparicio Saravia,secondary,False,False,183.91,2,7,"LINESTRING (-55.151037 -33.47289, -55.1505525 -33.4712862)",,
203163552,Ruta 7 General Aparicio Saravia,secondary,False,True,49.652,2,7,"LINESTRING (-55.151037 -33.47289, -55.1511639 -33.4733238)",,
134956663,Lavalleja,residential,False,False,9.254,,,"LINESTRING (-55.1448193 -33.4728087, -55.1447781 -33.4728845)",,
134956663,Lavalleja,residential,False,True,100.446,,,"LINESTRING (-55.1448193 -33.4728087, -55.1453434 -33.4720182)",,
993141001,18 de Julio,residential,True,False,117.994,,,"LINESTRING (-55.1448193 -33.4728087, -55.1459427 -33.4733066)",,
177003298,18 de Julio,tertiary,True,False,30.19,,,"LINESTRING (-55.1459427 -33.4733066, -55.1462293 -33.4734353)",,
189287506,Bulevar General José Artigas,tertiary,True,False,100.277,,,"LINESTRING (-55.1459427 -33.4733066, -55.1461117 -33.4730401, -55.1464481 -33.4725094)",,
134956657,Bulevar General José Artigas,tertiary,True,False,10.315,,,"LINESTRING (-55.1462293 -33.4734353, -55.1461773 -33.4735173)",,
177003298,18 de Julio,tertiary,True,False,123.786,,,"LINESTRING (-55.1462293 -33.4734353, -55.1468232 -33.4737021, -55.1474043 -33.4739632)",,
134956660,Rivera,residential,False,False,10.341,,,"LINESTRING (-55.1474043 -33.4739632, -55.1473517 -33.4740452)",,
134956660,Rivera,residential,False,True,99.665,,,"LINESTRING (-55.1474043 -33.4739632, -55.1479074 -33.4731712)",,
177003298,18 de Julio,tertiary,True,False,117.274,,,"LINESTRING (-55.1474043 -33.4739632, -55.1485175 -33.4744633)",,
134956654,Francisco De León,residential,False,False,217.878,,,"LINESTRING (-55.1485175 -33.4744633, -55.1495997 -33.4727242)",,
134956654,Francisco De León,residential,False,True,10.348,,,"LINESTRING (-55.1485175 -33.4744633, -55.1484661 -33.4745459)",,
177003298,18 de Julio,tertiary,True,False,123.358,,,"LINESTRING (-55.1485175 -33.4744633, -55.1496797 -33.4750027)",,
134955517,Joaquín Suárez,tertiary,False,False,9.053,2,,"LINESTRING (-55.1508692 -33.4755331, -55.1508241 -33.4756053)",,
134955517,Joaquín Suárez,tertiary,False,True,125.191,2,,"LINESTRING (-55.1508692 -33.4755331, -55.1514928 -33.4745346)",,
177003298,18 de Julio,tertiary,True,False,107.998,,,"LINESTRING (-55.1508692 -33.4755331, -55.1509593 -33.4755746, -55.1516464 -33.4759, -55.1517145 -33.4759089, -55.1517632 -33.4759092, -55.1519168 -33.4759041)",,
134955539,Colón,residential,False,False,98.355,,,"LINESTRING (-55.141977 -33.4748949, -55.1425033 -33.474127)",,
189287506,Bulevar General José Artigas,tertiary,True,False,129.337,,,"LINESTRING (-55.1474989 -33.4708517, -55.1481578 -33.4698266)",,
313276160,,tertiary_link,False,True,30.267,,,"LINESTRING (-55.1474989 -33.4708517, -55.1477801 -33.4709898)",,
134956657,Bulevar General José Artigas,tertiary,True,False,89.221,,,"LINESTRING (-55.1477801 -33.4709898, -55.1473304 -33.4716991)",,
313276160,,tertiary_link,False,False,30.267,,,"LINESTRING (-55.1477801 -33.4709898, -55.1474989 -33.4708517)",,
134956662,Ruta 7 General Aparicio Saravia,residential,False,False,121.012,,,"LINESTRING (-55.1506453 -33.4707718, -55.1503587 -33.4697101)",,
134956662,Ruta 7 General Aparicio Saravia,residential,False,True,280.233,,,"LINESTRING (-55.1506453 -33.4707718, -55.1513499 -33.4732225)",,
426364029,19 de Abril,residential,False,False,21.951,,,"LINESTRING (-55.1506453 -33.4707718, -55.1504151 -33.4708176)",,
426364034,19 de Abril,residential,True,False,29.105,,,"LINESTRING (-55.1482099 -33.4697437, -55.1484882 -33.4698646)",,
134956657,Bulevar General José Artigas,tertiary,True,False,11.045,,,"LINESTRING (-55.1484882 -33.4698646, -55.1484323 -33.4699523)",,
426364034,19 de Abril,residential,True,False,123.936,,,"LINESTRING (-55.1484882 -33.4698646, -55.1496692 -33.4703859)",,
134956660,Rivera,residential,False,False,12.611,,,"LINESTRING (-55.1496692 -33.4703859, -55.1496055 -33.4704861)",,
134956660,Rivera,residential,False,True,82.204,,,"LINESTRING (-55.1496692 -33.4703859, -55.150113 -33.469746)",,
426364034,19 de Abril,residential,True,False,72.229,,,"LINESTRING (-55.1496692 -33.4703859, -55.1501049 -33.4705816, -55.1503647 -33.470677)",,
203163552,Ruta 7 General Aparicio Saravia,secondary,False,True,16.318,2,7,"LINESTRING (-55.1503647 -33.470677, -55.1504151 -33.4708176)",,
203163552,Ruta 7 General Aparicio Saravia,secondary,False,False,106.128,2,7,"LINESTRING (-55.1503647 -33.470677, -55.1503095 -33.4704904, -55.150113 -33.469746)",,
681494620,,secondary,True,False,6.597,2,7,"LINESTRING (-55.1519168 -33.4759041, -55.1519146 -33.4758448)",roundabout,
"[756059652, 134956661, 189287526]",Bulevar General José Artigas,residential,False,False,273.321,,,"LINESTRING (-55.1433782 -33.4773292, -55.1436843 -33.4768641, -55.1439751 -33.4764104, -55.144767 -33.4751613)",,
134955519,Doctor Gianarelli,residential,False,True,38.227,,,"LINESTRING (-55.1511822 -33.4733856, -55.1508043 -33.4732484)",,
203163552,Ruta 7 General Aparicio Saravia,secondary,False,False,7.078,2,7,"LINESTRING (-55.1511822 -33.4733856, -55.1511639 -33.4733238)",,
203163552,Ruta 7 General Aparicio Saravia,secondary,False,True,131.00799999999998,2,7,"LINESTRING (-55.1511822 -33.4733856, -55.1513814 -33.4740599, -55.1514928 -33.4745346)",,
203163552,Ruta 7 General Aparicio Saravia,secondary,False,False,49.652,2,7,"LINESTRING (-55.1511639 -33.4733238, -55.151037 -33.47289)",,
203163552,Ruta 7 General Aparicio Saravia,secondary,False,True,7.078,2,7,"LINESTRING (-55.1511639 -33.4733238, -55.1511822 -33.4733856)",,
894131951,,residential,False,False,20.604,,,"LINESTRING (-55.1511639 -33.4733238, -55.1513499 -33.4732225)",,
134956662,Ruta 7 General Aparicio Saravia,residential,False,False,280.233,,,"LINESTRING (-55.1513499 -33.4732225, -55.1506453 -33.4707718)",,
