osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,bridge,name
804241835,2,154,secondary,50,False,True,31.876,"LINESTRING (14.7723219 48.7886284, 14.7724096 48.788695, 14.7724762 48.7887686, 14.772545 48.7888719)",,
"[217684640, 804241836, 270093111]",,154,secondary,50,False,False,133.50300000000001,"LINESTRING (14.7723219 48.7886284, 14.7723099 48.7884523, 14.7722301 48.7881745, 14.772218 48.7881092, 14.7722102 48.7880283, 14.7722152 48.7879275, 14.7722222 48.7878373, 14.772212 48.787718, 14.7721719 48.7876187, 14.7721134 48.7875289, 14.7720408 48.7874603)",yes,
38890123,,,residential,,False,False,470.68,"LINESTRING (14.780959 48.7915085, 14.7807041 48.7914845, 14.7800492 48.7915407, 14.778825 48.7914979, 14.7786773 48.7914746, 14.7780213 48.7913709, 14.7775965 48.7913288, 14.7772522 48.791263, 14.7770301 48.7911569, 14.7764887 48.7908825, 14.7760667 48.7906868, 14.7756947 48.7905295, 14.7755392 48.7904143, 14.7754261 48.7900818)",,Na vyhlídce
178731222,,15618,tertiary,50,False,False,125.88299999999998,"LINESTRING (14.780959 48.7915085, 14.7811498 48.7912378, 14.7813915 48.7908919, 14.7814846 48.7907507, 14.7815071 48.7906906, 14.7815253 48.7906072, 14.7815124 48.7904547)",,
38890124,,,residential,,False,False,176.034,"LINESTRING (14.7815124 48.7904547, 14.781509 48.7903726, 14.7814522 48.7898281, 14.7813444 48.7889839, 14.781327 48.7888765)",,Hradební
178731222,,15618,tertiary,50,False,True,125.883,"LINESTRING (14.7815124 48.7904547, 14.7815253 48.7906072, 14.7815071 48.7906906, 14.7814846 48.7907507, 14.7813915 48.7908919, 14.7811498 48.7912378, 14.780959 48.7915085)",,
"[178731225, 640979153]",,15618,tertiary,50,False,False,157.37199999999999,"LINESTRING (14.7815124 48.7904547, 14.7819117 48.7904067, 14.7823345 48.7903725, 14.7825458 48.7903651, 14.7827698 48.7903651, 14.7830877 48.7903849, 14.7832373 48.790403, 14.7834097 48.7904244, 14.7834563 48.7904302, 14.7836389 48.7904551)",,Vitorazská
640979791,,,residential,,False,True,43.873000000000005,"LINESTRING (14.7815124 48.7904547, 14.7813428 48.7904743, 14.7809161 48.7904741)",,Česká
640979156,,15618,tertiary,50,False,True,10.787,"LINESTRING (14.7837767 48.7904893, 14.7836389 48.7904551)",,Vitorazská
178731185,,15618,tertiary,,False,False,50.381,"LINESTRING (14.7837767 48.7904893, 14.784014 48.7907117, 14.7841007 48.7908837)",,Zahradní čtvrť
26353865,,,residential,,False,False,2.554,"LINESTRING (14.7808821 48.7904792, 14.7809161 48.7904741)",,Česká
26353865,,,residential,,False,True,78.041,"LINESTRING (14.7808821 48.7904792, 14.7806005 48.7904865, 14.7798245 48.7904153)",,Česká
719272852,,,residential,,True,False,184.375,"LINESTRING (14.7808821 48.7904792, 14.7807694 48.7907523, 14.7806609 48.7909123, 14.7806116 48.790957, 14.780526 48.7909727, 14.7803194 48.7909785, 14.7798299 48.7909604, 14.7789065 48.7908092)",,5. května
640979156,,15618,tertiary,50,False,False,10.787,"LINESTRING (14.7836389 48.7904551, 14.7837767 48.7904893)",,Vitorazská
38890126,,,residential,,False,False,186.86900000000003,"LINESTRING (14.7836389 48.7904551, 14.7836163 48.7900788, 14.7835835 48.7896059, 14.7834937 48.7893871, 14.7834176 48.7891837, 14.7834111 48.7891663, 14.7833276 48.7889606, 14.7833013 48.788896, 14.7832676 48.7888019)",,Vitorazská
"[640979153, 178731225]",,15618,tertiary,50,False,True,157.372,"LINESTRING (14.7836389 48.7904551, 14.7834563 48.7904302, 14.7834097 48.7904244, 14.7832373 48.790403, 14.7830877 48.7903849, 14.7827698 48.7903651, 14.7825458 48.7903651, 14.7823345 48.7903725, 14.7819117 48.7904067, 14.7815124 48.7904547)",,Vitorazská
26353865,,,residential,,False,False,78.041,"LINESTRING (14.7798245 48.7904153, 14.7806005 48.7904865, 14.7808821 48.7904792)",,Česká
26353865,,,residential,,False,True,60.083,"LINESTRING (14.7798245 48.7904153, 14.7790987 48.7903306, 14.7790169 48.7903211)",,Česká
640979793,,,residential,,True,False,67.665,"LINESTRING (14.7798245 48.7904153, 14.7798326 48.7903823, 14.7799712 48.7898145)",,Navrátilova
26353865,,,residential,,False,False,60.083,"LINESTRING (14.7790169 48.7903211, 14.7790987 48.7903306, 14.7798245 48.7904153)",,Česká
38890122,,,residential,,True,False,54.875,"LINESTRING (14.7790169 48.7903211, 14.779006 48.7903758, 14.7789065 48.7908092)",,Česká
292610001,,,residential,,False,True,65.911,"LINESTRING (14.7790169 48.7903211, 14.7789174 48.7903099, 14.7781274 48.7902321)",,nám. Republiky
38890115,,,residential,,True,False,63.494,"LINESTRING (14.7791677 48.7897588, 14.7790281 48.7902793, 14.7790169 48.7903211)",,nám. Republiky
451255872,,,residential,,False,False,55.702,"LINESTRING (14.7791677 48.7897588, 14.7792865 48.789708, 14.7793018 48.7897014, 14.7793323 48.7896884, 14.7798934 48.7897267)",,Husova
38890117,,,residential,,False,True,111.024,"LINESTRING (14.7783339 48.7896548, 14.7783505 48.789618, 14.7783568 48.7896039, 14.7786301 48.7891673, 14.7786569 48.7891307, 14.7789238 48.7887356)",,Hradební
"[38890125, 642926501]",,,residential,,False,False,158.85899999999998,"LINESTRING (14.7783339 48.7896548, 14.7782764 48.7896202, 14.7782532 48.78961, 14.7782105 48.7895912, 14.7781394 48.7895803, 14.7776421 48.7895039, 14.7774283 48.7894711, 14.7770938 48.7894467, 14.7762242 48.7894074)",,Komenského
640979794,,,residential,,True,False,62.181,"LINESTRING (14.7783339 48.7896548, 14.7784588 48.7896746, 14.7790965 48.7897508, 14.7791677 48.7897588)",,nám. Republiky
38890118,,,residential,,False,False,4.495,"LINESTRING (14.7781274 48.7902321, 14.778073 48.7902508)",,Údolská
217684610,,,residential,,True,False,65.974,"LINESTRING (14.7781274 48.7902321, 14.7781482 48.7901628, 14.7782986 48.789732, 14.7783339 48.7896548)",,nám. Republiky
292610001,,,residential,,False,False,65.911,"LINESTRING (14.7781274 48.7902321, 14.7789174 48.7903099, 14.7790169 48.7903211)",,nám. Republiky
38890118,,,residential,,False,True,136.099,"LINESTRING (14.7762676 48.7899856, 14.7773534 48.7901786, 14.7780242 48.7902605, 14.7780448 48.7902564, 14.778073 48.7902508)",,Údolská
38890130,,,residential,,False,True,64.155,"LINESTRING (14.7762676 48.7899856, 14.7761523 48.7899712, 14.7760492 48.7899667, 14.7757953 48.7899797, 14.7754819 48.7900664, 14.7754261 48.7900818)",,
231537604,,,residential,,False,False,22.073,"LINESTRING (14.7762676 48.7899856, 14.7761228 48.7900438, 14.7760021 48.7900785)",,Údolská
231537604,,,residential,,False,True,22.073,"LINESTRING (14.7760021 48.7900785, 14.7761228 48.7900438, 14.7762676 48.7899856)",,Údolská
231537605,,,residential,,False,False,142.253,"LINESTRING (14.7760934 48.7902341, 14.7765669 48.7903857, 14.7767955 48.7904656, 14.7770493 48.7905446, 14.7774406 48.7906447, 14.7778901 48.7906958)",,5. května
38890121,,,residential,,True,False,51.66,"LINESTRING (14.7778901 48.7906958, 14.7780263 48.7903007, 14.7780472 48.7902692, 14.778073 48.7902508)",,
231537605,,,residential,,False,True,142.25300000000001,"LINESTRING (14.7778901 48.7906958, 14.7774406 48.7906447, 14.7770493 48.7905446, 14.7767955 48.7904656, 14.7765669 48.7903857, 14.7760934 48.7902341)",,5. května
719272852,,,residential,,True,False,75.518,"LINESTRING (14.7789065 48.7908092, 14.7778901 48.7906958)",,5. května
38890117,,,residential,,False,False,111.02400000000002,"LINESTRING (14.7789238 48.7887356, 14.7786569 48.7891307, 14.7786301 48.7891673, 14.7783568 48.7896039, 14.7783505 48.789618, 14.7783339 48.7896548)",,Hradební
"[178731221, 38890117]",,,residential,,False,True,109.565,"LINESTRING (14.7789238 48.7887356, 14.7789785 48.7886496, 14.7791045 48.7884514, 14.7792056 48.7882925, 14.7793135 48.7880153, 14.7796411 48.7880509)",,Hradební
121545884,,,residential,,False,False,54.294,"LINESTRING (14.7789238 48.7887356, 14.7792923 48.7888399, 14.7796047 48.7889284)",,Navrátilova
38890126,,,residential,,False,True,186.869,"LINESTRING (14.7832676 48.7888019, 14.7833013 48.788896, 14.7833276 48.7889606, 14.7834111 48.7891663, 14.7834176 48.7891837, 14.7834937 48.7893871, 14.7835835 48.7896059, 14.7836163 48.7900788, 14.7836389 48.7904551)",,Vitorazská
1104338316,,,residential,,False,False,56.683,"LINESTRING (14.7832676 48.7888019, 14.7837977 48.7886671, 14.7839859 48.7886127)",,
"[234383633, 1112012311]",,,residential,,False,False,222.06000000000006,"LINESTRING (14.7832676 48.7888019, 14.7832317 48.7887601, 14.7832076 48.7886969, 14.7831838 48.7886617, 14.783138 48.7886304, 14.7829163 48.7885055, 14.7826476 48.7883818, 14.7825806 48.7883478, 14.7823128 48.7882202, 14.7821739 48.7881358, 14.7820889 48.7880644, 14.782021 48.7879902, 14.7819653 48.7879051, 14.7818839 48.7876255, 14.7818861 48.7875469, 14.781912 48.787466, 14.7819794 48.7873179, 14.7820313 48.7871976)",,
38890130,,,residential,,False,False,264.833,"LINESTRING (14.772545 48.7888719, 14.7727936 48.7889898, 14.7733063 48.7893998, 14.7736028 48.7895986, 14.7738635 48.7897734, 14.7742492 48.7899667, 14.7747536 48.7901079, 14.7751761 48.7901039, 14.7754261 48.7900818)",,
"[236034776, 679092853]",2,154,secondary,"['90', '50']",False,True,649.481,"LINESTRING (14.772545 48.7888719, 14.773361 48.790168, 14.7735308 48.7904066, 14.7738233 48.7907881, 14.7739166 48.7909225, 14.7742627 48.7917288, 14.7743487 48.7918807, 14.774444 48.7920162, 14.775053 48.792605, 14.7752554 48.7927842, 14.7754079 48.7928872, 14.7756384 48.7930123, 14.7759726 48.7931531, 14.776337 48.7933028, 14.7767474 48.7934592, 14.7769889 48.7935341, 14.777192 48.7935777)",,
804241835,2,154,secondary,50,False,False,31.876000000000005,"LINESTRING (14.772545 48.7888719, 14.7724762 48.7887686, 14.7724096 48.788695, 14.7723219 48.7886284)",,
38890123,,,residential,,False,True,470.68,"LINESTRING (14.7754261 48.7900818, 14.7755392 48.7904143, 14.7756947 48.7905295, 14.7760667 48.7906868, 14.7764887 48.7908825, 14.7770301 48.7911569, 14.7772522 48.791263, 14.7775965 48.7913288, 14.7780213 48.7913709, 14.7786773 48.7914746, 14.778825 48.7914979, 14.7800492 48.7915407, 14.7807041 48.7914845, 14.780959 48.7915085)",,Na vyhlídce
