osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,lanes,bridge,tunnel,junction
"[609425008, 217693335]",False,Široká,residential,True,96.84100000000002,"LINESTRING (15.7925417 49.9519866, 15.7923847 49.9519908, 15.7923134 49.9519916, 15.792173 49.9519932, 15.7921309 49.9519946, 15.7920896 49.9519995, 15.7920511 49.9520083, 15.7920257 49.9520172, 15.7920117 49.952024, 15.7919977 49.9520323, 15.7919764 49.9520483, 15.7919592 49.9520697, 15.7919431 49.9520938, 15.7919292 49.9521323, 15.7918993 49.9522438, 15.7918781 49.9523466, 15.7918538 49.9524543, 15.7918415 49.9524948, 15.7918276 49.9525267)",,30,,,,
27782831,False,Fortenská,living_street,True,14.738,"LINESTRING (15.7948947 49.952176, 15.7949605 49.9523016)",,,,,,
27782829,True,Filištínská,living_street,False,50.82,"LINESTRING (15.7948947 49.952176, 15.794838 49.9521767, 15.7947722 49.9521811, 15.7946265 49.9521978, 15.7942394 49.9522513, 15.7941959 49.9522525)",,,,,,
"[27793627, 43334853]",True,Fortenská,"['living_street', 'unclassified']",False,55.190999999999995,"LINESTRING (15.7948947 49.952176, 15.7946839 49.9517929, 15.7946308 49.9517097)",,,,,yes,
27782829,True,Filištínská,living_street,False,154.70599999999996,"LINESTRING (15.7941959 49.9522525, 15.7941331 49.952256, 15.7940663 49.9522672, 15.7939926 49.9522842, 15.7935106 49.9524072, 15.7934252 49.9524269, 15.7932963 49.9524487, 15.7932193 49.9524582, 15.7931422 49.9524608, 15.7930688 49.9524572, 15.792994 49.9524475, 15.7929202 49.9524295, 15.7928699 49.9524125, 15.7928115 49.9523904, 15.7927534 49.952353, 15.7927071 49.952315, 15.7926595 49.9522692, 15.7926233 49.952218, 15.7926009 49.9521804, 15.7925784 49.9521306, 15.7925523 49.9520457, 15.7925498 49.952032, 15.7925417 49.9519866)",,,,,,
43334850,True,Kollárova,living_street,False,63.039,"LINESTRING (15.7941959 49.9522525, 15.7941717 49.952205, 15.7940063 49.9518767, 15.7939688 49.9518055, 15.7939384 49.951759, 15.7939078 49.9517172)",,,,,,
27782834,False,Lázeňská,residential,True,96.346,"LINESTRING (15.7929822 49.9529572, 15.792936 49.9529491, 15.7927849 49.9529142, 15.792652 49.9528741, 15.792372 49.9527774, 15.7923215 49.9527577, 15.792264 49.9527327, 15.7922018 49.9527029, 15.7919731 49.9525767, 15.7919425 49.9525608, 15.7919018 49.9525454, 15.7918657 49.9525348, 15.7918276 49.9525267)",,,,,,
"[27782835, 173871196]",True,"['Lázeňská', 'Podfortenská']",residential,False,161.971,"LINESTRING (15.7929822 49.9529572, 15.7930411 49.9529612, 15.7930951 49.9529615, 15.7931567 49.9529583, 15.7932293 49.9529525, 15.7938338 49.9528696, 15.794432 49.9527759, 15.7946002 49.9527518, 15.7946262 49.9527512, 15.7946483 49.9527542, 15.7946708 49.9527626, 15.7946819 49.9527735, 15.7948173 49.9530013, 15.7948318 49.9530314, 15.7948393 49.9530564, 15.7948425 49.9530867)",,,,,,
"[173871197, 27782838, 27782837]",False,Podfortenská,residential,False,55.532000000000004,"LINESTRING (15.7948425 49.9530867, 15.7948509 49.9531142, 15.7948601 49.9531374, 15.7949619 49.9533167, 15.7950874 49.9535244, 15.7951087 49.9535552)",,,,yes,,
"[173871197, 27782837, 27782838]",False,Podfortenská,residential,True,55.532,"LINESTRING (15.7951087 49.9535552, 15.7950874 49.9535244, 15.7949619 49.9533167, 15.7948601 49.9531374, 15.7948509 49.9531142, 15.7948425 49.9530867)",,,,yes,,
"[27782845, 27782839]",False,"['Střelecká', 'Lupáčova']",residential,"[False, True]",88.421,"LINESTRING (15.7951087 49.9535552, 15.7950218 49.9535851, 15.7948566 49.9536558, 15.7948176 49.9536752, 15.7947976 49.9536919, 15.7947838 49.9537085, 15.7947687 49.9537363, 15.7946851 49.9539358, 15.794663 49.9539996, 15.7946566 49.9540173, 15.7946545 49.9540364, 15.7946585 49.9540674, 15.7946676 49.9540939, 15.794685 49.9541252, 15.7947147 49.9541726, 15.7947213 49.9541906, 15.7947223 49.9542065, 15.7947157 49.9542227)",,,,,,
"[674981376, 197698873]",False,Střelecká,residential,False,101.50199999999998,"LINESTRING (15.7951087 49.9535552, 15.7951985 49.9535312, 15.7952871 49.9535097, 15.7954358 49.9534795, 15.7955238 49.9534654, 15.7961211 49.9533927, 15.7963493 49.9533742, 15.796413 49.9533697, 15.7964912 49.9533694)",,,,,,
27782840,False,Střelecká,residential,False,59.304,"LINESTRING (15.7964912 49.9533694, 15.7965 49.9528361)",,,,,,
674981376,False,Střelecká,residential,False,239.69600000000003,"LINESTRING (15.7964912 49.9533694, 15.7965534 49.9533749, 15.7966086 49.9533764, 15.7970199 49.9533757, 15.7973499 49.9533869, 15.7974472 49.953391, 15.797491 49.9533958, 15.7976773 49.9534259, 15.797721 49.9534314, 15.7984249 49.953498, 15.7996017 49.9536185, 15.7997466 49.9536319, 15.7997616 49.953636, 15.799771 49.9536408, 15.7997795 49.9536514, 15.7997795 49.9536615)",,,,,,
"[674981376, 197698873]",False,Střelecká,residential,True,101.50200000000001,"LINESTRING (15.7964912 49.9533694, 15.796413 49.9533697, 15.7963493 49.9533742, 15.7961211 49.9533927, 15.7955238 49.9534654, 15.7954358 49.9534795, 15.7952871 49.9535097, 15.7951985 49.9535312, 15.7951087 49.9535552)",,,,,,
674981376,False,Střelecká,residential,True,239.69599999999997,"LINESTRING (15.7997795 49.9536615, 15.7997795 49.9536514, 15.799771 49.9536408, 15.7997616 49.953636, 15.7997466 49.9536319, 15.7996017 49.9536185, 15.7984249 49.953498, 15.797721 49.9534314, 15.7976773 49.9534259, 15.797491 49.9533958, 15.7974472 49.953391, 15.7973499 49.9533869, 15.7970199 49.9533757, 15.7966086 49.9533764, 15.7965534 49.9533749, 15.7964912 49.9533694)",,,,,,
27782840,False,Střelecká,residential,True,59.304,"LINESTRING (15.7965 49.9528361, 15.7964912 49.9533694)",,,,,,
"[691320432, 27782843, 27782844, 27782839]",False,Lupáčova,residential,False,136.067,"LINESTRING (15.7947157 49.9542227, 15.7946948 49.9542378, 15.7946599 49.9542497, 15.7944479 49.9543034, 15.7939551 49.9544236, 15.7936886 49.9544902, 15.7936385 49.9545045, 15.7935948 49.9545187, 15.7935541 49.9545342, 15.7935133 49.9545525, 15.7934322 49.9545959, 15.7931715 49.9547292, 15.7931329 49.954752, 15.7931026 49.954776, 15.7930739 49.9548027)",,,,yes,,
"[27782845, 27782839]",False,"['Střelecká', 'Lupáčova']",residential,"[False, True]",88.42099999999998,"LINESTRING (15.7947157 49.9542227, 15.7947223 49.9542065, 15.7947213 49.9541906, 15.7947147 49.9541726, 15.794685 49.9541252, 15.7946676 49.9540939, 15.7946585 49.9540674, 15.7946545 49.9540364, 15.7946566 49.9540173, 15.794663 49.9539996, 15.7946851 49.9539358, 15.7947687 49.9537363, 15.7947838 49.9537085, 15.7947976 49.9536919, 15.7948176 49.9536752, 15.7948566 49.9536558, 15.7950218 49.9535851, 15.7951087 49.9535552)",,,,,,
27782842,False,Tylovo nábřeží,residential,True,220.83700000000002,"LINESTRING (15.7947157 49.9542227, 15.7948756 49.95436, 15.7949453 49.9544112, 15.7949915 49.9544394, 15.7950308 49.954458, 15.7950815 49.9544751, 15.7951462 49.954488, 15.7952158 49.9544959, 15.7953325 49.9545047, 15.7955947 49.9545206, 15.7964551 49.9545409, 15.7969866 49.9545463, 15.7976161 49.9545045)",,,,,,
"[1016675540, 691320431]",False,Poděbradova,tertiary,True,92.783,"LINESTRING (15.7932609 49.9548873, 15.7935847 49.9549992, 15.7937235 49.9550486, 15.7940233 49.9551482, 15.7941443 49.9551851, 15.7943272 49.9552356, 15.7944197 49.9552607)",34026,,,,,
932050241,True,Poděbradova,tertiary,False,16.467,"LINESTRING (15.7932609 49.9548873, 15.7931591 49.9548549, 15.7931198 49.9548433, 15.7930521 49.9548251)",34026,,2,,,
39138140,False,U Parku,residential,False,141.45700000000002,"LINESTRING (15.7904328 49.9550618, 15.7909464 49.9548038, 15.7919108 49.9543238, 15.7919943 49.9542814)",,,,,,
39138140,False,U Parku,residential,True,141.457,"LINESTRING (15.7919943 49.9542814, 15.7919108 49.9543238, 15.7909464 49.9548038, 15.7904328 49.9550618)",,,,,,
955200940,False,U Parku,residential,False,9.434000000000001,"LINESTRING (15.7919943 49.9542814, 15.7920184 49.9542753, 15.792042 49.954275, 15.7920691 49.9542778, 15.7920923 49.9542843, 15.7921168 49.954295)",,,,,,
"[955200946, 955200941]",True,Poděbradova,tertiary,False,114.307,"LINESTRING (15.7919943 49.9542814, 15.7918654 49.9541742, 15.7918068 49.9541255, 15.791634 49.9539827, 15.7915231 49.9538977, 15.7914012 49.9538094, 15.7912673 49.9537234, 15.7910644 49.953601, 15.7910122 49.9535716, 15.7909143 49.95353)",34026,50,1,,,
27782855,False,,residential,False,74.931,"LINESTRING (15.7907816 49.9511241, 15.7909598 49.9509141, 15.7910024 49.9508712, 15.7910503 49.9508303, 15.7910961 49.9507971, 15.7911606 49.9507588, 15.7912575 49.9507069, 15.7914118 49.9506265, 15.7914401 49.9506129)",,,,,,
"[27388705, 27388706, 217693333, 27782815]",False,Čs. partyzánů,residential,False,57.973000000000006,"LINESTRING (15.7914401 49.9506129, 15.7914135 49.9505784, 15.7913147 49.9504766, 15.7912877 49.9504491, 15.7911134 49.9502821, 15.7910816 49.9502461, 15.7910678 49.9502225, 15.7910608 49.950197, 15.7910533 49.9501607)",,30,,yes,,
27782815,False,Čs. partyzánů,residential,True,51.446999999999996,"LINESTRING (15.7914401 49.9506129, 15.7914475 49.9506278, 15.7914706 49.9506742, 15.7914881 49.9507002, 15.7915106 49.9507248, 15.7917159 49.9509044, 15.7917622 49.9509449, 15.7917765 49.9509574, 15.7917943 49.9509787, 15.7918117 49.9510049)",,30,,,,
27782855,False,,residential,True,74.931,"LINESTRING (15.7914401 49.9506129, 15.7914118 49.9506265, 15.7912575 49.9507069, 15.7911606 49.9507588, 15.7910961 49.9507971, 15.7910503 49.9508303, 15.7910024 49.9508712, 15.7909598 49.9509141, 15.7907816 49.9511241)",,,,,,
"[1016675536, 27782864]",False,Rooseveltova,residential,False,87.82000000000001,"LINESTRING (15.7880669 49.9492778, 15.7882104 49.9493205, 15.7882534 49.949334, 15.7882883 49.9493449, 15.788344 49.9493624, 15.7883988 49.9493795, 15.7884553 49.9493972, 15.788508 49.9494138, 15.7890148 49.9495726, 15.7890978 49.9495983, 15.7891319 49.949611, 15.789168 49.9496261)",,,,,,
533563022,False,Václavská,residential,False,28.696,"LINESTRING (15.8001503 49.9471068, 15.8003046 49.9468686)",,50,,,,
533563023,False,Václavská,residential,False,34.46,"LINESTRING (15.8001503 49.9471068, 15.8001094 49.947183, 15.8000952 49.9472232, 15.8000914 49.9472601, 15.8000927 49.9472934, 15.8000965 49.9473215, 15.8001008 49.9473421, 15.8001056 49.947361, 15.8001131 49.9473784, 15.8001215 49.9473904, 15.8001357 49.9474064)",,50,2,,,
"[27858628, 27785134]",False,"['Na Valech', 'Sladkovského']",residential,"[False, True]",119.695,"LINESTRING (15.8016445 49.9516431, 15.8015729 49.9516304, 15.8015044 49.9516248, 15.801441 49.9516235, 15.8013761 49.9516261, 15.8013077 49.9516316, 15.8012023 49.9516474, 15.8007735 49.9517184, 15.8007185 49.9517233, 15.800667 49.9517192, 15.800611 49.9517094, 15.8005571 49.9516915, 15.8005174 49.9516721, 15.8004742 49.9516423, 15.800451 49.9516097, 15.8004347 49.9515771, 15.8003733 49.9513665)",,,,,,
27793606,False,Na Valech,residential,False,120.28200000000002,"LINESTRING (15.8016445 49.9516431, 15.8016164 49.9516606, 15.8015722 49.9516821, 15.8015309 49.9516952, 15.8014866 49.9517028, 15.8013105 49.9517237, 15.8011683 49.9517395, 15.8010728 49.951756, 15.8009924 49.9517717, 15.8006284 49.9518536, 15.8005797 49.9518613, 15.8005377 49.9518661, 15.8004584 49.9518654, 15.8004084 49.9518605, 15.8003374 49.9518544, 15.8002872 49.9518532, 15.800238 49.9518563, 15.8001704 49.9518646, 15.8000374 49.9518929)",,,,,,
"[955754011, 385882159]",False,V Blehovsku,residential,True,58.08,"LINESTRING (15.8004863 49.9544264, 15.8000015 49.9544042, 15.7999332 49.9543981, 15.7998713 49.954388, 15.799818 49.9543732, 15.7996985 49.9543329)",,,,,,
"[385882160, 197698876, 27793597]",False,V Blehovsku,residential,True,257.636,"LINESTRING (15.8004863 49.9544264, 15.8004967 49.9543837, 15.8005368 49.9541652, 15.8007062 49.9534263, 15.8007061 49.9534162, 15.8007 49.9534043, 15.800683 49.9533963, 15.8006661 49.953394, 15.8003838 49.9533659, 15.8003535 49.9533643, 15.8003328 49.9533672, 15.800313 49.9533738, 15.8002991 49.9533812, 15.8001002 49.9535383, 15.8000909 49.9535524, 15.8000868 49.9535656, 15.8000567 49.9536953, 15.7999153 49.954343)",,,,,,
"[385882160, 197698876, 27793597]",False,V Blehovsku,residential,False,257.636,"LINESTRING (15.7999153 49.954343, 15.8000567 49.9536953, 15.8000868 49.9535656, 15.8000909 49.9535524, 15.8001002 49.9535383, 15.8002991 49.9533812, 15.800313 49.9533738, 15.8003328 49.9533672, 15.8003535 49.9533643, 15.8003838 49.9533659, 15.8006661 49.953394, 15.800683 49.9533963, 15.8007 49.9534043, 15.8007061 49.9534162, 15.8007062 49.9534263, 15.8005368 49.9541652, 15.8004967 49.9543837, 15.8004863 49.9544264)",,,,,,
27793595,False,V Blehovsku,residential,True,5.611,"LINESTRING (15.7996985 49.9543329, 15.7996302 49.9543081)",,,,,,
"[955754011, 385882159]",False,V Blehovsku,residential,False,58.08,"LINESTRING (15.7996985 49.9543329, 15.799818 49.9543732, 15.7998713 49.954388, 15.7999332 49.9543981, 15.8000015 49.9544042, 15.8004863 49.9544264)",,,,,,
"[27401403, 955754012, 691320437]",True,Rubešova,tertiary,False,161.71400000000003,"LINESTRING (15.7996985 49.9543329, 15.7996569 49.9543886, 15.7996257 49.9544258, 15.7995843 49.9544724, 15.7994897 49.9545644, 15.7994294 49.9546209, 15.7993758 49.9546692, 15.7992185 49.9548011, 15.7990493 49.9549364, 15.7988616 49.9550735, 15.7986958 49.9551868, 15.7984774 49.955344, 15.7984561 49.9553633, 15.7984442 49.9553788, 15.798436 49.955395, 15.7984278 49.9554164, 15.7984241 49.9554398, 15.7984108 49.955505)",34025,50,1,yes,,
27793607,False,Zahradní,residential,False,42.153,"LINESTRING (15.7998411 49.951004, 15.7998517 49.9510538, 15.7999209 49.9513796)",,,,,,
27793660,False,Opletalova,residential,False,30.51,"LINESTRING (15.7998411 49.951004, 15.8001114 49.95099, 15.8002664 49.9509843)",,,,,,
27793660,False,Opletalova,residential,True,83.90599999999999,"LINESTRING (15.7998411 49.951004, 15.7997755 49.9510075, 15.7989253 49.9510713, 15.7988698 49.9510751, 15.7988082 49.9510756, 15.7987562 49.9510738, 15.7986753 49.9510678)",,,,,,
27793607,False,Zahradní,residential,True,57.682,"LINESTRING (15.8000374 49.9518929, 15.7999209 49.9513796)",,,,,,
27793606,False,Na Valech,residential,False,110.094,"LINESTRING (15.8000374 49.9518929, 15.7997685 49.9519631, 15.7996289 49.9520045, 15.7992472 49.9521368, 15.7991432 49.9521797, 15.7990857 49.9522069, 15.7990636 49.9522254, 15.7989599 49.952494)",,,,,,
27793606,False,Na Valech,residential,True,120.282,"LINESTRING (15.8000374 49.9518929, 15.8001704 49.9518646, 15.800238 49.9518563, 15.8002872 49.9518532, 15.8003374 49.9518544, 15.8004084 49.9518605, 15.8004584 49.9518654, 15.8005377 49.9518661, 15.8005797 49.9518613, 15.8006284 49.9518536, 15.8009924 49.9517717, 15.8010728 49.951756, 15.8011683 49.9517395, 15.8013105 49.9517237, 15.8014866 49.9517028, 15.8015309 49.9516952, 15.8015722 49.9516821, 15.8016164 49.9516606, 15.8016445 49.9516431)",,,,,,
27793606,False,Na Valech,residential,True,110.09400000000001,"LINESTRING (15.7989599 49.952494, 15.7990636 49.9522254, 15.7990857 49.9522069, 15.7991432 49.9521797, 15.7992472 49.9521368, 15.7996289 49.9520045, 15.7997685 49.9519631, 15.8000374 49.9518929)",,,,,,
27782831,False,Fortenská,living_street,False,14.738,"LINESTRING (15.7949605 49.9523016, 15.7948947 49.952176)",,,,,,
27793623,False,Všehrdovo náměstí,living_street,True,18.164,"LINESTRING (15.7959499 49.9519377, 15.7959736 49.9519488, 15.7959885 49.9519643, 15.7960247 49.9520884)",,,,,,
27793626,False,Všehrdovo náměstí,living_street,False,23.490000000000002,"LINESTRING (15.7959499 49.9519377, 15.7959219 49.9519531, 15.7956468 49.9520151)",,,,,,
946009291,False,Hradební,living_street,True,105.618,"LINESTRING (15.7959499 49.9519377, 15.795966 49.9519132, 15.7959728 49.9518422, 15.7959793 49.9518262, 15.7959929 49.9518123, 15.7960133 49.9518019, 15.7960393 49.9517948, 15.7961947 49.9517607, 15.796236 49.9517453, 15.7962526 49.9517349, 15.796264 49.9517192, 15.7962694 49.9517047, 15.7962725 49.9516813, 15.7962649 49.9516607, 15.7962319 49.951598, 15.7960735 49.9513364, 15.7960541 49.9513004, 15.7959658 49.9511391)",,,,,,
27793623,False,Všehrdovo náměstí,living_street,False,18.164,"LINESTRING (15.7960247 49.9520884, 15.7959885 49.9519643, 15.7959736 49.9519488, 15.7959499 49.9519377)",,,,,,
946009295,False,Hradební,living_street,True,3.919,"LINESTRING (15.7959658 49.9511391, 15.7959483 49.9511057)",,,,,,
946009290,True,Školní náměstí,residential,False,43.071,"LINESTRING (15.7959658 49.9511391, 15.7959183 49.9511522, 15.7958291 49.9511716, 15.7957513 49.9511854, 15.7954793 49.9512233, 15.7954524 49.9512284, 15.7953873 49.9512433)",,30,,,,
946009291,False,Hradební,living_street,False,105.61800000000001,"LINESTRING (15.7959658 49.9511391, 15.7960541 49.9513004, 15.7960735 49.9513364, 15.7962319 49.951598, 15.7962649 49.9516607, 15.7962725 49.9516813, 15.7962694 49.9517047, 15.796264 49.9517192, 15.7962526 49.9517349, 15.796236 49.9517453, 15.7961947 49.9517607, 15.7960393 49.9517948, 15.7960133 49.9518019, 15.7959929 49.9518123, 15.7959793 49.9518262, 15.7959728 49.9518422, 15.795966 49.9519132, 15.7959499 49.9519377)",,,,,,
"[27782806, 975815237, 27782805, 27793630]",False,"['Havlíčkova', 'Široké schody']",residential,True,53.557,"LINESTRING (15.7955725 49.9500201, 15.7953695 49.9499495, 15.7953552 49.9499434, 15.7953023 49.9499209, 15.7952696 49.9499031, 15.7952174 49.9498735, 15.7950149 49.9497101)",,,,yes,,
327315647,False,Žižkovo náměstí,residential,False,83.06099999999999,"LINESTRING (15.7968478 49.9500695, 15.7968773 49.9500167, 15.7971306 49.9495626, 15.7971583 49.9495129, 15.7971859 49.9494706, 15.7972201 49.9494353, 15.7972438 49.9494179, 15.7972694 49.949408, 15.7973088 49.9494033)",,,,,,
27793656,False,Svěchyňova,residential,False,71.518,"LINESTRING (15.7974539 49.9492152, 15.7975525 49.9492537, 15.7982575 49.9495293, 15.7982881 49.9495401, 15.7983113 49.949545)",,,,,,
27793656,False,Svěchyňova,residential,False,7.52,"LINESTRING (15.7983113 49.949545, 15.7983364 49.9495443, 15.7983615 49.9495392, 15.7984102 49.9495247)",,,,,,
27793656,False,Svěchyňova,residential,True,71.518,"LINESTRING (15.7983113 49.949545, 15.7982881 49.9495401, 15.7982575 49.9495293, 15.7975525 49.9492537, 15.7974539 49.9492152)",,,,,,
27793662,False,Tyršovo náměstí,residential,True,40.744,"LINESTRING (15.7983113 49.949545, 15.798287 49.9495985, 15.798285 49.9496047, 15.79828 49.9496207, 15.7982801 49.9496427, 15.7982992 49.9498552, 15.798302 49.9498747, 15.7983032 49.9498971, 15.7983012 49.9499082)",,,,,,
27793656,False,Svěchyňova,residential,False,98.859,"LINESTRING (15.7984102 49.9495247, 15.7985161 49.9494926, 15.7990294 49.9493104, 15.7995271 49.9491337, 15.7995436 49.9491285, 15.7995775 49.9491177, 15.7996278 49.9491055)",,,,,,
27793656,False,Svěchyňova,residential,True,7.52,"LINESTRING (15.7984102 49.9495247, 15.7983615 49.9495392, 15.7983364 49.9495443, 15.7983113 49.949545)",,,,,,
"[27793664, 27793657]",False,Tyršovo náměstí,residential,False,173.117,"LINESTRING (15.7984102 49.9495247, 15.7984411 49.9495663, 15.7984536 49.9495846, 15.7984626 49.9496022, 15.7984697 49.9496226, 15.7985442 49.9500674, 15.7985488 49.950095, 15.7986258 49.9506873, 15.798668 49.9510115, 15.7986753 49.9510678)",,,,,,
27785135,True,Sladkovského,residential,False,136.656,"LINESTRING (15.7996278 49.9491055, 15.7996487 49.9491484, 15.7998219 49.9495033, 15.7999671 49.9498899, 15.8001184 49.9502926)",,,,,,
27793656,False,Svěchyňova,residential,True,98.85900000000001,"LINESTRING (15.7996278 49.9491055, 15.7995775 49.9491177, 15.7995436 49.9491285, 15.7995271 49.9491337, 15.7990294 49.9493104, 15.7985161 49.9494926, 15.7984102 49.9495247)",,,,,,
27388688,False,Novoměstská,residential,False,65.327,"LINESTRING (15.7974248 49.949986, 15.7973262 49.9495125, 15.7973088 49.9494033)",,,,,,
27388688,False,Novoměstská,residential,True,86.52,"LINESTRING (15.7974248 49.949986, 15.797432 49.9500195, 15.7974664 49.9502306, 15.7974797 49.9503244, 15.7974869 49.9504058, 15.7974884 49.9504852, 15.7974857 49.9506566, 15.7974829 49.9507182, 15.7974778 49.9507414, 15.7974674 49.9507607)",,,,,,
68040722,True,Hálkova,residential,False,63.407,"LINESTRING (15.7974248 49.949986, 15.7974771 49.949983, 15.7976814 49.9499637, 15.7977341 49.9499564, 15.7978149 49.9499408, 15.7983012 49.9499082)",,,,,,
27793665,False,Novoměstská,residential,False,24.589,"LINESTRING (15.7984088 49.9479682, 15.7984368 49.9479776, 15.7985789 49.9480444, 15.798597 49.9480551, 15.7986108 49.9480632, 15.7986754 49.9481061)",,,,,,
217693330,False,Novoměstská,residential,False,9.912,"LINESTRING (15.7986754 49.9481061, 15.798778 49.9480462)",,50,,,,
27793665,False,Novoměstská,residential,True,24.589,"LINESTRING (15.7986754 49.9481061, 15.7986108 49.9480632, 15.798597 49.9480551, 15.7985789 49.9480444, 15.7984368 49.9479776, 15.7984088 49.9479682)",,,,,,
217693330,False,Novoměstská,residential,True,159.935,"LINESTRING (15.7986754 49.9481061, 15.7980477 49.9484763, 15.7979806 49.9485146, 15.7979106 49.9485618, 15.7978404 49.9486167, 15.79776 49.9486848, 15.7976972 49.9487455, 15.7976235 49.9488221, 15.7975597 49.9488986, 15.7974879 49.948998, 15.7974069 49.949118, 15.7973644 49.9491859, 15.7973434 49.9492313)",,50,,,,
675122804,False,Fontinova,residential,True,55.462999999999994,"LINESTRING (15.800887 49.9480975, 15.8008897 49.9480901, 15.8009086 49.9480757, 15.8009338 49.9480639, 15.8009521 49.9480587, 15.8009853 49.9480506, 15.801034 49.948042, 15.8013683 49.9479998, 15.8014381 49.9479918, 15.8015277 49.9479842, 15.8016224 49.9479802)",,,,,,
955754020,False,V Tejnecku,residential,False,20.312,"LINESTRING (15.800887 49.9480975, 15.8008056 49.948075, 15.8007494 49.9480586, 15.800682 49.9480352, 15.8006355 49.948014)",,,,,,
27793672,False,,living_street,False,74.66,"LINESTRING (15.8011667 49.9476772, 15.8012379 49.9476662, 15.8012598 49.947659, 15.8012772 49.9476437, 15.8012865 49.9476258, 15.8013058 49.947612, 15.8013277 49.9476057, 15.8014995 49.9475864, 15.8015275 49.9475854, 15.8015422 49.947589, 15.801553 49.9475982, 15.8015583 49.9476116, 15.8016112 49.9479155, 15.8016224 49.9479802)",,,,,,
27793672,False,,living_street,True,74.66,"LINESTRING (15.8016224 49.9479802, 15.8016112 49.9479155, 15.8015583 49.9476116, 15.801553 49.9475982, 15.8015422 49.947589, 15.8015275 49.9475854, 15.8014995 49.9475864, 15.8013277 49.9476057, 15.8013058 49.947612, 15.8012865 49.9476258, 15.8012772 49.9476437, 15.8012598 49.947659, 15.8012379 49.9476662, 15.8011667 49.9476772)",,,,,,
675122804,False,Fontinova,residential,False,55.462999999999994,"LINESTRING (15.8016224 49.9479802, 15.8015277 49.9479842, 15.8014381 49.9479918, 15.8013683 49.9479998, 15.801034 49.948042, 15.8009853 49.9480506, 15.8009521 49.9480587, 15.8009338 49.9480639, 15.8009086 49.9480757, 15.8008897 49.9480901, 15.800887 49.9480975)",,,,,,
533563022,False,Václavská,residential,True,28.696,"LINESTRING (15.8003046 49.9468686, 15.8001503 49.9471068)",,50,,,,
27793676,False,Václavská,residential,False,57.94999999999999,"LINESTRING (15.8003046 49.9468686, 15.8002936 49.94689, 15.8002852 49.9469072, 15.8002771 49.9469257, 15.8002712 49.9469437, 15.800267 49.9469617, 15.8002627 49.9469886, 15.8002617 49.9470063, 15.8002626 49.9470226, 15.8002653 49.9470393, 15.8002708 49.9470553, 15.8002789 49.9470703, 15.8002898 49.947085, 15.8003052 49.9471006, 15.8003366 49.9471234, 15.8003747 49.9471477, 15.8004122 49.9471673, 15.800436 49.9471774, 15.8004634 49.9471867, 15.8004858 49.9471933, 15.8005138 49.9471992, 15.8005361 49.9472024, 15.8005666 49.9472036, 15.8005944 49.9472024, 15.80063 49.9471976, 15.8006526 49.9471937, 15.8006818 49.947187)",,50,,,,
27793676,False,Václavská,residential,True,57.95,"LINESTRING (15.8006818 49.947187, 15.8006526 49.9471937, 15.80063 49.9471976, 15.8005944 49.9472024, 15.8005666 49.9472036, 15.8005361 49.9472024, 15.8005138 49.9471992, 15.8004858 49.9471933, 15.8004634 49.9471867, 15.800436 49.9471774, 15.8004122 49.9471673, 15.8003747 49.9471477, 15.8003366 49.9471234, 15.8003052 49.9471006, 15.8002898 49.947085, 15.8002789 49.9470703, 15.8002708 49.9470553, 15.8002653 49.9470393, 15.8002626 49.9470226, 15.8002617 49.9470063, 15.8002627 49.9469886, 15.800267 49.9469617, 15.8002712 49.9469437, 15.8002771 49.9469257, 15.8002852 49.9469072, 15.8002936 49.94689, 15.8003046 49.9468686)",,50,,,,
674563564,False,Novoměstská,residential,False,46.257999999999996,"LINESTRING (15.8006818 49.947187, 15.8005936 49.9472108, 15.8005225 49.947235, 15.8004398 49.9472658, 15.8003262 49.9473127, 15.8002017 49.9473711, 15.8001357 49.9474064)",,50,,,,
533558438,False,Tovární,tertiary,True,167.183,"LINESTRING (15.7949651 49.9553574, 15.7950603 49.9553731, 15.7956152 49.9554458, 15.7961729 49.9555225, 15.79651 49.9555663, 15.7967801 49.9555937, 15.7969143 49.9556023, 15.7970137 49.9556063, 15.7971056 49.9556076, 15.7972639 49.9556079)",34026,,,,,
950058153,False,Poděbradova,tertiary,False,40.495,"LINESTRING (15.7949651 49.9553574, 15.7945831 49.9552944, 15.794526 49.9552844, 15.7944197 49.9552607)",34026,,,,,
1187844265,True,,tertiary,False,12.405,"LINESTRING (15.7980931 49.9555494, 15.7981017 49.9555392, 15.7981049 49.9555354, 15.7981192 49.9555224, 15.7981358 49.9555106, 15.7981546 49.9555002, 15.7981752 49.9554913, 15.7981881 49.9554871, 15.7981973 49.9554841, 15.7982206 49.9554787)",34026,50,1,,,roundabout
955249298,True,,secondary,False,2.3689999999999998,"LINESTRING (15.7909143 49.95353, 15.790901 49.9535363, 15.7908866 49.9535416)",324,50,1,,,roundabout
955249303,True,,secondary,False,5.311,"LINESTRING (15.7908948 49.9533886, 15.7909102 49.9533953, 15.790924 49.9534032, 15.790936 49.9534123, 15.790946 49.9534224)",324,50,1,,,roundabout
27782856,False,Husova,residential,False,41.07,"LINESTRING (15.7923095 49.9487579, 15.792088 49.9490348, 15.7920468 49.9490863)",,,,,,
