osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,ref,tunnel
8087370,Stankovského - U Kapličky,tertiary,True,False,8.494,"LINESTRING (14.7457417 50.1633082, 14.7457367 50.1633117, 14.7457314 50.1633148, 14.7457256 50.1633177, 14.7457196 50.1633202, 14.7457133 50.1633225, 14.7457067 50.1633245, 14.7457 50.1633262, 14.745693 50.1633277, 14.7456859 50.1633289, 14.7456786 50.1633299, 14.7456712 50.1633307, 14.7456637 50.1633312, 14.7456561 50.1633315, 14.7456483 50.1633317, 14.7456405 50.1633316, 14.7456326 50.1633313)",,50,roundabout,,
1093145346,Stankovského - U Kapličky,tertiary,True,False,13.598999999999997,"LINESTRING (14.7455522 50.1631672, 14.7455602 50.1631677, 14.7455682 50.1631684, 14.7455763 50.1631692, 14.7455843 50.1631703, 14.7455924 50.1631715, 14.7456005 50.1631729, 14.7456085 50.1631744, 14.7456165 50.1631761, 14.7456245 50.163178, 14.7456324 50.16318, 14.7456402 50.1631822, 14.7456479 50.1631846, 14.7456554 50.163187, 14.7456628 50.1631897, 14.7456701 50.1631924, 14.7456772 50.1631953, 14.7456841 50.1631983, 14.7456909 50.1632014, 14.7456974 50.1632046, 14.7457037 50.163208, 14.7457097 50.1632114, 14.7457155 50.163215, 14.745721 50.1632186)",,50,roundabout,,
"[560729768, 28843690, 8087371, 561767280]","['Stankovského', 'náměstí 5. května']",tertiary,False,False,200.625,"LINESTRING (14.7488597 50.163083, 14.7489804 50.1630838, 14.7491124 50.1630849, 14.7492126 50.1630821, 14.7494003 50.1630735, 14.7495658 50.1630452, 14.7496918 50.1630025, 14.7497121 50.1629958, 14.7497757 50.1629747, 14.7499157 50.1629029, 14.7500365 50.1628403, 14.7501438 50.1627874, 14.7502451 50.1627463, 14.7503374 50.1627088, 14.7505614 50.1626748, 14.7506931 50.1626645, 14.7507724 50.1626657, 14.7510484 50.1626697, 14.7512876 50.1626781, 14.7513857 50.1626758, 14.7514973 50.1626731)",2,"['50', '30']",,,
"[8087371, 1168437301]",Stankovského,tertiary,False,True,210.011,"LINESTRING (14.7488597 50.163083, 14.7486122 50.1630876, 14.7482268 50.1631031, 14.7477657 50.1631236, 14.747533 50.1631391, 14.746523 50.1632213, 14.7460826 50.1632578, 14.7459266 50.1632622)",2,50,,,
8087396,J. A. Komenského,residential,False,False,60.601,"LINESTRING (14.7488597 50.163083, 14.7488369 50.1629777, 14.7488113 50.1628949, 14.7487232 50.1626105, 14.7487037 50.1625474)",,,,,
8087386,Stankovského,residential,False,True,72.77199999999999,"LINESTRING (14.7433348 50.1636716, 14.7437317 50.1636068, 14.7438563 50.1635864, 14.7443237 50.1635073)",,,,,
8087386,Stankovského,residential,False,False,72.772,"LINESTRING (14.7443237 50.1635073, 14.7438563 50.1635864, 14.7437317 50.1636068, 14.7433348 50.1636716)",,,,,
8087386,Stankovského,residential,False,True,73.602,"LINESTRING (14.7443237 50.1635073, 14.7444617 50.1634794, 14.7446444 50.1634433, 14.7453212 50.1633356)",,,,,
8087390,Na Švihově,residential,False,False,148.93300000000002,"LINESTRING (14.7443237 50.1635073, 14.744298 50.1634283, 14.7439385 50.1622333, 14.7439275 50.1621922)",,,,,
"[1002781742, 1002781745, 1002781740, 8087390]",Na Švihově,residential,False,False,245.582,"LINESTRING (14.7439275 50.1621922, 14.7436468 50.1611909, 14.7435554 50.1610247, 14.7434808 50.1610028, 14.7433955 50.1609803, 14.7433666 50.1608602, 14.7432774 50.1605045, 14.7433112 50.1604706, 14.7433781 50.1604033, 14.7433611 50.1603496, 14.7433581 50.1603403, 14.7433099 50.1601879, 14.7433055 50.1601741, 14.7432812 50.1601082)",,,,,
8087390,Na Švihově,residential,False,True,148.93300000000002,"LINESTRING (14.7439275 50.1621922, 14.7439385 50.1622333, 14.744298 50.1634283, 14.7443237 50.1635073)",,,,,
353170804,Rumunská,residential,False,False,233.021,"LINESTRING (14.7445533 50.1599514, 14.7446037 50.1599457, 14.7446267 50.1599431, 14.7450801 50.1598896, 14.7457512 50.1598102, 14.7464161 50.1597316, 14.7469251 50.1596714, 14.7476214 50.1595942, 14.747774 50.1595908)",,30,,,
561218965,Rumunská,residential,False,True,74.889,"LINESTRING (14.7445533 50.1599514, 14.7444017 50.1599738, 14.7441057 50.1600101, 14.7437131 50.1600582, 14.7437009 50.1600597, 14.7436842 50.1600617, 14.7435222 50.1600824)",,30,,,
"[1002716249, 1002716270, 201403663]",Spojovací,living_street,False,True,68.051,"LINESTRING (14.7445533 50.1599514, 14.7444902 50.1598944, 14.744142 50.1595796, 14.7440009 50.1594521)",,20,,,
8089432,Palackého,residential,False,False,13.005,"LINESTRING (14.747774 50.1595908, 14.7479559 50.1595809)",,,,,
8878390,U Potoka,residential,True,False,192.98,"LINESTRING (14.747774 50.1595908, 14.7477501 50.159508, 14.7473013 50.1579583, 14.7472761 50.1578849)",,,,,
353170804,Rumunská,residential,False,True,233.021,"LINESTRING (14.747774 50.1595908, 14.7476214 50.1595942, 14.7469251 50.1596714, 14.7464161 50.1597316, 14.7457512 50.1598102, 14.7450801 50.1598896, 14.7446267 50.1599431, 14.7446037 50.1599457, 14.7445533 50.1599514)",,30,,,
"[313532083, 1002707628]",J. A. Komenského,residential,True,False,113.937,"LINESTRING (14.7480919 50.160595, 14.748082 50.160564, 14.7478116 50.1597168, 14.7477981 50.1596745, 14.747774 50.1595908)",,,,,
8087397,Hybešova,residential,False,True,84.042,"LINESTRING (14.7461899 50.1608348, 14.746407 50.1615777)",,,,,
8087395,Vančurova,residential,False,True,115.91300000000001,"LINESTRING (14.7461899 50.1608348, 14.7447555 50.1610297, 14.7445985 50.1610522)",,,,,
"[313532054, 993716231]",Vančurova,residential,True,False,138.091,"LINESTRING (14.7461899 50.1608348, 14.7474894 50.1606677, 14.7479674 50.16061, 14.7479816 50.1606083, 14.7480919 50.160595)",,,,,
313532084,V Zátiší,residential,True,False,139.49599999999998,"LINESTRING (14.7483308 50.1613434, 14.7482357 50.1613546, 14.747743 50.1614131, 14.746407 50.1615777)",,,,,
"[1002707627, 1002707630]",J. A. Komenského,residential,True,False,84.941,"LINESTRING (14.7483308 50.1613434, 14.748289 50.1612125, 14.7482785 50.1611797, 14.7481107 50.1606539, 14.7480919 50.160595)",,,,,
8087397,Hybešova,residential,False,False,84.042,"LINESTRING (14.746407 50.1615777, 14.7461899 50.1608348)",,,,,
8087393,V Zátiší,residential,False,True,108.414,"LINESTRING (14.746407 50.1615777, 14.7449779 50.1617539, 14.7449125 50.161762)",,,,,
8087397,Hybešova,residential,False,True,125.76899999999999,"LINESTRING (14.746407 50.1615777, 14.7464163 50.1616078, 14.7466031 50.1622105, 14.7466481 50.1623558, 14.7467161 50.1625751, 14.7467321 50.1626267, 14.7467508 50.1626871)",,,,,
8087366,Sokolovská,tertiary,False,False,82.348,"LINESTRING (14.7449125 50.161762, 14.7447111 50.1612071, 14.7445985 50.1610522)",2,50,,,
8087366,Sokolovská,tertiary,False,True,150.54899999999998,"LINESTRING (14.7449125 50.161762, 14.7453415 50.1630127, 14.7453809 50.1630816)",2,50,,,
8087393,V Zátiší,residential,False,False,108.414,"LINESTRING (14.7449125 50.161762, 14.7449779 50.1617539, 14.746407 50.1615777)",,,,,
8087366,Sokolovská,tertiary,False,True,82.348,"LINESTRING (14.7445985 50.1610522, 14.7447111 50.1612071, 14.7449125 50.161762)",2,50,,,
8087395,Vančurova,residential,False,False,115.91300000000001,"LINESTRING (14.7445985 50.1610522, 14.7447555 50.1610297, 14.7461899 50.1608348)",,,,,
202282667,Sokolovská,tertiary,False,False,132.375,"LINESTRING (14.7445985 50.1610522, 14.7444129 50.1608633, 14.7441326 50.1606155, 14.7440143 50.1605079, 14.7436761 50.1602089, 14.7436587 50.1601948, 14.7435222 50.1600824)",2,30,,,
561767277,náměstí 5. května,residential,False,True,2.891,"LINESTRING (14.7514973 50.1626731, 14.751515 50.1626965)",,,,,
"[561767280, 28843690, 8087371, 560729768]","['Stankovského', 'náměstí 5. května']",tertiary,False,True,200.625,"LINESTRING (14.7514973 50.1626731, 14.7513857 50.1626758, 14.7512876 50.1626781, 14.7510484 50.1626697, 14.7507724 50.1626657, 14.7506931 50.1626645, 14.7505614 50.1626748, 14.7503374 50.1627088, 14.7502451 50.1627463, 14.7501438 50.1627874, 14.7500365 50.1628403, 14.7499157 50.1629029, 14.7497757 50.1629747, 14.7497121 50.1629958, 14.7496918 50.1630025, 14.7495658 50.1630452, 14.7494003 50.1630735, 14.7492126 50.1630821, 14.7491124 50.1630849, 14.7489804 50.1630838, 14.7488597 50.163083)",2,"['30', '50']",,,
"[561767288, 28843691]",Sedláčkova,tertiary,False,False,89.02999999999999,"LINESTRING (14.7514973 50.1626731, 14.7516254 50.1626514, 14.7516566 50.1626457, 14.751822 50.1626156, 14.7519492 50.1625925, 14.7521324 50.1625592, 14.7522721 50.1625349, 14.7525098 50.1624881, 14.7525563 50.162479, 14.752698 50.1624511)",2,30,,,
429079682,Sedláčkova,tertiary,False,True,58.588,"LINESTRING (14.7536789 50.16221, 14.753196 50.162333, 14.7529157 50.1624064)",2,30,,,
460072519,Masarykova,tertiary,True,False,35.395,"LINESTRING (14.7536789 50.16221, 14.7538533 50.1621075, 14.7539295 50.1620347, 14.7539879 50.1620118, 14.7540369 50.1619959)",2,50,,2454,
8088915,Kollárova,residential,False,False,123.893,"LINESTRING (14.7550133 50.1620728, 14.7550366 50.1620095, 14.756312 50.161502, 14.7563996 50.1614351)",,30,,,
8088935,Sedláčkova,tertiary,False,False,128.87,"LINESTRING (14.7550133 50.1620728, 14.7550946 50.1620806, 14.7551763 50.1620882, 14.7552072 50.1620925, 14.7552534 50.162099, 14.7553139 50.1621098, 14.7555059 50.1621522, 14.7557749 50.162218, 14.7560179 50.1622787, 14.7561682 50.1623312, 14.7565328 50.1624674, 14.7566627 50.1625245)",,50,,2454,
8088935,Sedláčkova,tertiary,False,True,17.879,"LINESTRING (14.7550133 50.1620728, 14.7548935 50.1620649, 14.7547631 50.1620609)",,50,,2454,
8088915,Kollárova,residential,False,True,123.893,"LINESTRING (14.7563996 50.1614351, 14.756312 50.161502, 14.7550366 50.1620095, 14.7550133 50.1620728)",,30,,,
8088909,Masarykova,tertiary,False,True,111.838,"LINESTRING (14.754138 50.1609951, 14.7541348 50.1610304, 14.7541428 50.1611134, 14.7541443 50.1612329, 14.7541364 50.1613563, 14.7541137 50.1614781, 14.7540609 50.1617617, 14.7540327 50.1619178, 14.7540269 50.1619611, 14.7540369 50.1619959)",2,50,,2454,
"[8088914, 8088922, 8088927]",U Podjezdu,secondary,False,"[False, True]",179.571,"LINESTRING (14.754138 50.1609951, 14.7543029 50.1609917, 14.7544526 50.1609722, 14.7552149 50.1608569, 14.755956 50.1607374, 14.7564062 50.1606264, 14.7565672 50.1605855)",2,50,,245,yes
28843650,Masarykova,secondary,False,False,25.724,"LINESTRING (14.754138 50.1609951, 14.7541147 50.1608576, 14.7541106 50.1607646)",2,50,,245,
"[8088922, 8088914, 8088927]",U Podjezdu,secondary,False,"[False, True]",179.57100000000003,"LINESTRING (14.7565672 50.1605855, 14.7564062 50.1606264, 14.755956 50.1607374, 14.7552149 50.1608569, 14.7544526 50.1609722, 14.7543029 50.1609917, 14.754138 50.1609951)",2,50,,245,yes
8089433,Kozovazská,residential,False,False,350.888,"LINESTRING (14.7565672 50.1605855, 14.7565507 50.1605602, 14.7565317 50.1605312, 14.7563934 50.1603565, 14.7562307 50.1602079, 14.75611 50.1601003, 14.7559614 50.159885, 14.7557696 50.1595381, 14.7554899 50.1591066, 14.755192 50.1586372, 14.7551018 50.1585061, 14.7549525 50.158289, 14.7546727 50.1579092, 14.7545562 50.157714)",,40,,,
"[28843640, 31302136]","['Havlíčkova', 'Vašátkova']",residential,True,False,301.779,"LINESTRING (14.7541106 50.1607646, 14.7540129 50.1607709, 14.7518398 50.1608966, 14.7516417 50.1596855, 14.7516359 50.1596502)",,,,,
28843650,Masarykova,secondary,False,False,144.184,"LINESTRING (14.7541106 50.1607646, 14.7541028 50.1606719, 14.7540866 50.1605301, 14.7539072 50.1595461, 14.753896 50.1594755)",2,50,,245,
28843650,Masarykova,secondary,False,True,25.724,"LINESTRING (14.7541106 50.1607646, 14.7541147 50.1608576, 14.754138 50.1609951)",2,50,,245,
8089434,Jiráskova,residential,True,False,162.171,"LINESTRING (14.753896 50.1594755, 14.7538047 50.1594827, 14.7516359 50.1596502)",,,,,
28843650,Masarykova,secondary,False,False,77.576,"LINESTRING (14.753896 50.1594755, 14.7537679 50.1588513, 14.753754 50.1587838)",2,50,,245,
28843650,Masarykova,secondary,False,True,144.184,"LINESTRING (14.753896 50.1594755, 14.7539072 50.1595461, 14.7540866 50.1605301, 14.7541028 50.1606719, 14.7541106 50.1607646)",2,50,,245,
28843650,Masarykova,secondary,False,False,46.327,"LINESTRING (14.753754 50.1587838, 14.7536811 50.1583698)",2,50,,245,
8089435,Petra Jilemnického,residential,True,False,158.80100000000002,"LINESTRING (14.753754 50.1587838, 14.7536796 50.1587897, 14.7515361 50.1589269)",,,,,
28843650,Masarykova,secondary,False,True,77.576,"LINESTRING (14.753754 50.1587838, 14.7537679 50.1588513, 14.753896 50.1594755)",2,50,,245,
28843650,Masarykova,secondary,False,True,46.327,"LINESTRING (14.7536811 50.1583698, 14.753754 50.1587838)",2,50,,245,
"[360709244, 201009741, 123752573]",Masarykova,secondary,False,False,107.69800000000001,"LINESTRING (14.7536811 50.1583698, 14.7536617 50.1582651, 14.7536402 50.1581581, 14.7536174 50.1580534, 14.7536028 50.1580023, 14.753585 50.1579531, 14.7534899 50.1577976, 14.753474 50.1577748, 14.7532476 50.1574507)",2,50,,245,
8089437,J. Zeyera,residential,True,False,138.317,"LINESTRING (14.7532476 50.1574507, 14.7531658 50.157457, 14.7513201 50.1576001)",,,,,
64956362,Masarykova,secondary,False,False,100.43199999999999,"LINESTRING (14.7532476 50.1574507, 14.7531115 50.1572389, 14.7527159 50.1566142)",,50,,245,
"[360709244, 123752573, 201009741]",Masarykova,secondary,False,True,107.698,"LINESTRING (14.7532476 50.1574507, 14.753474 50.1577748, 14.7534899 50.1577976, 14.753585 50.1579531, 14.7536028 50.1580023, 14.7536174 50.1580534, 14.7536402 50.1581581, 14.7536617 50.1582651, 14.7536811 50.1583698)",2,50,,245,
31302136,Havlíčkova,residential,True,False,80.741,"LINESTRING (14.7516359 50.1596502, 14.7515406 50.1589592, 14.7515361 50.1589269)",,,,,
31302136,Havlíčkova,residential,True,False,46.147999999999996,"LINESTRING (14.7515361 50.1589269, 14.7514707 50.1585561, 14.7514651 50.1585144)",,,,,
31302135,Palackého,residential,True,False,158.682,"LINESTRING (14.7514651 50.1585144, 14.7536011 50.1583748, 14.7536811 50.1583698)",,,,,
8089436,Havlíčkova,residential,False,True,93.988,"LINESTRING (14.7513201 50.1576001, 14.7511718 50.1567602)",,,,,
8089437,J. Zeyera,residential,True,False,91.228,"LINESTRING (14.7513201 50.1576001, 14.7500465 50.1576856)",,,,,
31302137,Havlíčkova,residential,True,False,102.18900000000001,"LINESTRING (14.7513201 50.1576001, 14.7513285 50.1576533, 14.751458 50.1584699, 14.7514651 50.1585144)",,,,,
8089440,P. Bezruče,residential,False,False,111.196,"LINESTRING (14.7527159 50.1566142, 14.7526354 50.1566218, 14.7511718 50.1567602)",,,,,
64956362,Masarykova,secondary,False,True,100.43199999999999,"LINESTRING (14.7527159 50.1566142, 14.7531115 50.1572389, 14.7532476 50.1574507)",,50,,245,
8089436,Havlíčkova,residential,False,False,93.988,"LINESTRING (14.7511718 50.1567602, 14.7513201 50.1576001)",,,,,
8089440,P. Bezruče,residential,False,False,88.698,"LINESTRING (14.7511718 50.1567602, 14.7499377 50.1568657)",,,,,
8089440,P. Bezruče,residential,False,True,111.196,"LINESTRING (14.7511718 50.1567602, 14.7526354 50.1566218, 14.7527159 50.1566142)",,,,,
8089437,J. Zeyera,residential,True,False,128.54,"LINESTRING (14.7500465 50.1576856, 14.7482501 50.1577938)",,,,,
8089439,H. Kvapilové,residential,False,True,91.498,"LINESTRING (14.7500465 50.1576856, 14.7499377 50.1568657)",,,,,
8089439,H. Kvapilové,residential,False,False,91.498,"LINESTRING (14.7499377 50.1568657, 14.7500465 50.1576856)",,,,,
8089440,P. Bezruče,residential,False,False,87.666,"LINESTRING (14.7499377 50.1568657, 14.7487142 50.15695)",,,,,
8089440,P. Bezruče,residential,False,True,88.698,"LINESTRING (14.7499377 50.1568657, 14.7511718 50.1567602)",,,,,
8089440,P. Bezruče,residential,False,False,88.185,"LINESTRING (14.7487142 50.15695, 14.7474865 50.1570513)",,,,,
8089440,P. Bezruče,residential,False,True,87.666,"LINESTRING (14.7487142 50.15695, 14.7499377 50.1568657)",,,,,
892174690,Svatopluka Čecha,residential,False,False,99.481,"LINESTRING (14.7487142 50.15695, 14.7482501 50.1577938)",,,,,
8089443,Svatopluka Čecha,residential,False,False,52.731,"LINESTRING (14.7490062 50.1586792, 14.7490651 50.1587359, 14.7494165 50.1590739)",,,,,
31302135,Palackého,residential,True,False,176.12400000000002,"LINESTRING (14.7490062 50.1586792, 14.7490945 50.1586733, 14.7514651 50.1585144)",,,,,
"[965328412, 104001980, 104001525]",Palackého,residential,False,True,127.588,"LINESTRING (14.7490062 50.1586792, 14.7487248 50.1589013, 14.7484928 50.1592079, 14.7483767 50.1593614, 14.7481869 50.1594869, 14.7479559 50.1595809)",,,,,
313382314,Svatopluka Čecha,residential,False,False,112.22300000000001,"LINESTRING (14.7490062 50.1586792, 14.7489681 50.1586346, 14.7483002 50.1578525, 14.7482501 50.1577938)",,,,,
8089443,Svatopluka Čecha,residential,False,True,52.731,"LINESTRING (14.7494165 50.1590739, 14.7490651 50.1587359, 14.7490062 50.1586792)",,,,,
"[104001832, 971903220, 8089444]",Svatopluka Čecha,residential,False,"[False, True]",69.231,"LINESTRING (14.7494165 50.1590739, 14.7492387 50.159491, 14.7492144 50.159555, 14.7491702 50.1596761)",,,,,
220561230,Petra Jilemnického,residential,True,False,151.879,"LINESTRING (14.7494165 50.1590739, 14.7494484 50.1590717, 14.7514833 50.1589305, 14.7515361 50.1589269)",,,,,
8089445,V Rybníčkách,residential,False,False,87.148,"LINESTRING (14.7491702 50.1596761, 14.7481216 50.1595939, 14.7479559 50.1595809)",,,,,
"[104001832, 8089444, 971903220]",Svatopluka Čecha,residential,False,"[False, True]",69.231,"LINESTRING (14.7491702 50.1596761, 14.7492144 50.159555, 14.7492387 50.159491, 14.7494165 50.1590739)",,,,,
"[964037538, 75649651]",sady 17. listopadu,residential,False,True,47.127,"LINESTRING (14.7491702 50.1596761, 14.7491797 50.1597168, 14.7492633 50.1600957)",,,,,
8089432,Palackého,residential,False,True,13.005,"LINESTRING (14.7479559 50.1595809, 14.747774 50.1595908)",,,,,
8089445,V Rybníčkách,residential,False,True,87.148,"LINESTRING (14.7479559 50.1595809, 14.7481216 50.1595939, 14.7491702 50.1596761)",,,,,
"[104001980, 965328412, 104001525]",Palackého,residential,False,False,127.588,"LINESTRING (14.7479559 50.1595809, 14.7481869 50.1594869, 14.7483767 50.1593614, 14.7484928 50.1592079, 14.7487248 50.1589013, 14.7490062 50.1586792)",,,,,
313383682,J. Zeyera,residential,False,False,64.742,"LINESTRING (14.7482501 50.1577938, 14.7473477 50.1578627)",,,,,
892174690,Svatopluka Čecha,residential,False,True,99.481,"LINESTRING (14.7482501 50.1577938, 14.7487142 50.15695)",,,,,
313382314,Svatopluka Čecha,residential,False,True,112.223,"LINESTRING (14.7482501 50.1577938, 14.7483002 50.1578525, 14.7489681 50.1586346, 14.7490062 50.1586792)",,,,,
201572489,J. Zeyera,residential,False,False,5.667,"LINESTRING (14.7473477 50.1578627, 14.7472761 50.1578849)",,,,,
313383682,J. Zeyera,residential,False,True,64.742,"LINESTRING (14.7473477 50.1578627, 14.7482501 50.1577938)",,,,,
31290932,S. K. Neumanna,residential,False,True,90.765,"LINESTRING (14.7473477 50.1578627, 14.7473642 50.1577546, 14.7474865 50.1570513)",,,,,
8089447,Na Stráni,residential,False,True,64.878,"LINESTRING (14.7501392 50.1638792, 14.7499932 50.1639023, 14.7494919 50.1639673, 14.7494297 50.1639754, 14.7492479 50.163999)",,30,,,
82830852,Rybářská,residential,False,False,41.801,"LINESTRING (14.7501392 50.1638792, 14.750216 50.1639651, 14.7504309 50.1642054)",,,,,
"[900423404, 764251525]",Rybářská,residential,False,True,68.08099999999999,"LINESTRING (14.7501392 50.1638792, 14.7501117 50.1638129, 14.7500889 50.1637579, 14.750052 50.1636372, 14.749943 50.1632802)",,,,,
82830852,Rybářská,residential,False,True,3.693,"LINESTRING (14.7506563 50.1644569, 14.7506302 50.1644282)",,,,,
886669676,Rybářská,residential,True,False,39.414,"LINESTRING (14.7506563 50.1644569, 14.7509855 50.1647418)",,,,,
"[31290414, 31290415, 886636070, 886636240]",U Kovárny,residential,False,False,191.498,"LINESTRING (14.7506563 50.1644569, 14.7507427 50.1644277, 14.7509899 50.1643045, 14.7513298 50.1641396, 14.751548 50.1640189, 14.7515985 50.163993, 14.7519676 50.163914, 14.7519888 50.1638031, 14.7519662 50.1636408, 14.7519114 50.1635782, 14.7517482 50.16348, 14.7516842 50.1632633)",,,,,
8088935,Sedláčkova,tertiary,False,True,128.87,"LINESTRING (14.7566627 50.1625245, 14.7565328 50.1624674, 14.7561682 50.1623312, 14.7560179 50.1622787, 14.7557749 50.162218, 14.7555059 50.1621522, 14.7553139 50.1621098, 14.7552534 50.162099, 14.7552072 50.1620925, 14.7551763 50.1620882, 14.7550946 50.1620806, 14.7550133 50.1620728)",,50,,2454,
8089450,Kostelní,residential,True,False,175.241,"LINESTRING (14.7531865 50.1644336, 14.7532144 50.1641628, 14.7532066 50.1639862, 14.7531404 50.1635637, 14.7530678 50.163214, 14.7529507 50.1628716)",,30,,,
8089587,Husova,residential,False,True,115.55499999999999,"LINESTRING (14.7531865 50.1644336, 14.7532084 50.1644349, 14.7548034 50.1645181)",,,,,
8878386,Kostelní,residential,False,True,51.47,"LINESTRING (14.7531865 50.1644336, 14.753163 50.1644762, 14.7530258 50.1647608, 14.7529883 50.1648782)",,,,,
8089587,Husova,residential,False,False,115.55499999999999,"LINESTRING (14.7548034 50.1645181, 14.7532084 50.1644349, 14.7531865 50.1644336)",,,,,
413862105,Matěje Červenky,residential,False,False,78.26,"LINESTRING (14.7548034 50.1645181, 14.754804 50.1644963, 14.7548049 50.164464, 14.7548232 50.1638144)",,,,,
413862105,Matěje Červenky,residential,False,True,78.26,"LINESTRING (14.7548232 50.1638144, 14.7548049 50.164464, 14.754804 50.1644963, 14.7548034 50.1645181)",,,,,
8878386,Kostelní,residential,False,False,51.47,"LINESTRING (14.7529883 50.1648782, 14.7530258 50.1647608, 14.753163 50.1644762, 14.7531865 50.1644336)",,,,,
8089440,P. Bezruče,residential,False,True,88.185,"LINESTRING (14.7474865 50.1570513, 14.7487142 50.15695)",,,,,
31290932,S. K. Neumanna,residential,False,False,90.765,"LINESTRING (14.7474865 50.1570513, 14.7473642 50.1577546, 14.7473477 50.1578627)",,,,,
201572489,J. Zeyera,residential,False,True,5.667,"LINESTRING (14.7472761 50.1578849, 14.7473477 50.1578627)",,,,,
"[201572489, 313532875, 201532204]",J. Zeyera,residential,False,"[False, True]",32.928,"LINESTRING (14.7472761 50.1578849, 14.7472259 50.1579031, 14.7471867 50.157919, 14.7468932 50.1580505)",,,,,
8878392,U Kapličky,residential,False,True,99.973,"LINESTRING (14.7464474 50.1652628, 14.7460764 50.1643957)",,,,,
"[1043766088, 8878393, 8087367]","['Na Stráni', 'Na Nábřeží']",residential,False,False,824.028,"LINESTRING (14.7464474 50.1652628, 14.7442506 50.1656278, 14.7413373 50.1661139, 14.7412726 50.1661211, 14.7412123 50.1661148, 14.7410393 50.1660195, 14.7410151 50.1659961, 14.7410131 50.1659651, 14.7410463 50.1659298, 14.742186 50.1651311, 14.7423354 50.1650382, 14.7424991 50.1649782, 14.7440414 50.1647353, 14.7460764 50.1643957)",,,,,
8087397,Hybešova,residential,False,False,125.769,"LINESTRING (14.7467508 50.1626871, 14.7467321 50.1626267, 14.7467161 50.1625751, 14.7466481 50.1623558, 14.7466031 50.1622105, 14.7464163 50.1616078, 14.746407 50.1615777)",,,,,
31290934,Jana Kamaráda,residential,False,False,10.349,"LINESTRING (14.7462406 50.1569469, 14.7463196 50.157025)",,,,,
31290936,Volmanova,residential,False,True,38.258,"LINESTRING (14.7462406 50.1569469, 14.7457172 50.1570239)",,,,,
31290934,Jana Kamaráda,residential,False,True,10.349,"LINESTRING (14.7463196 50.157025, 14.7462406 50.1569469)",,,,,
31290934,Jana Kamaráda,residential,False,False,83.56,"LINESTRING (14.7463196 50.157025, 14.7467961 50.1575312, 14.7468244 50.1575688, 14.7468395 50.1576072, 14.7468335 50.1576861)",,,,,
31290941,Dr. Baizy,residential,False,False,63.039,"LINESTRING (14.7463196 50.157025, 14.746907 50.1568123, 14.7469258 50.1566782)",,,,,
31290934,Jana Kamaráda,residential,False,False,42.354000000000006,"LINESTRING (14.7468335 50.1576861, 14.7468004 50.1578942, 14.7468042 50.1579357, 14.7468185 50.1579729, 14.7468569 50.158023, 14.7468932 50.1580505)",,,,,
