osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,lanes
5083623,606,Karlovarská,secondary,False,True,220.996,"LINESTRING (13.899264 50.1548032, 13.8992822 50.154912, 13.8992836 50.1549997, 13.8992684 50.1550571, 13.8991226 50.1555454, 13.8990844 50.1556767, 13.8989392 50.15604, 13.8988455 50.1562081, 13.8987874 50.1562998, 13.8986735 50.1564185, 13.8985911 50.156504, 13.8984097 50.1566778)",,
159213268,23627,Jiřího Šotky,tertiary,False,True,130.33,"LINESTRING (13.899264 50.1548032, 13.8993493 50.1548055, 13.8994401 50.1548191, 13.900465 50.1550731, 13.90098 50.1552001)",,
170473532,606,Havlíčkova,secondary,False,False,73.776,"LINESTRING (13.899264 50.1548032, 13.8991964 50.1546774, 13.8990981 50.1545567, 13.8989421 50.1544142, 13.8986916 50.1542634)",,
31445250,,28. října,residential,False,False,95.322,"LINESTRING (13.8986916 50.1542634, 13.8996804 50.1537812, 13.899756 50.153744)",,
170473532,606,Havlíčkova,secondary,False,False,68.682,"LINESTRING (13.8986916 50.1542634, 13.8982926 50.154049, 13.8980675 50.1539392, 13.8979631 50.1538612)",,
170473532,606,Havlíčkova,secondary,False,True,73.776,"LINESTRING (13.8986916 50.1542634, 13.8989421 50.1544142, 13.8990981 50.1545567, 13.8991964 50.1546774, 13.899264 50.1548032)",,
31444953,,Nádražní,residential,False,False,68.999,"LINESTRING (13.8979631 50.1538612, 13.8978189 50.1539243, 13.8973914 50.1540569, 13.8970907 50.1541249)",,
159213282,606,Tyršovo náměstí,secondary,False,False,16.65,"LINESTRING (13.8979631 50.1538612, 13.8979348 50.1538071, 13.8979218 50.1537148)",50,
170473532,606,Havlíčkova,secondary,False,True,68.682,"LINESTRING (13.8979631 50.1538612, 13.8980675 50.1539392, 13.8982926 50.154049, 13.8986916 50.1542634)",,
31445249,,náměstí B. Smetany,residential,False,False,28.705,"LINESTRING (13.9015386 50.1517021, 13.9015065 50.1517903, 13.9014646 50.1518866, 13.9014315 50.1519508)",,
"[871971793, 289757354]",606,"['Čsl. armády', 'náměstí B. Smetany']",secondary,False,True,51.959,"LINESTRING (13.9015386 50.1517021, 13.9016125 50.1516748, 13.9017539 50.1515878, 13.9018508 50.1514981, 13.9018737 50.1514618, 13.9019595 50.1513344)",,
