osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,junction
30609437,2,230,Nepomucká,secondary,50,False,True,45.846,"LINESTRING (13.3325395 49.5744051, 13.3326288 49.5743987, 13.3326887 49.5743883, 13.3327479 49.5743729, 13.3331154 49.5742408)",,
35285568,2,27,Rybova,primary,50,False,False,27.61,"LINESTRING (13.3325395 49.5744051, 13.3325213 49.5743537, 13.3324802 49.5742901, 13.3324622 49.5742626, 13.3324229 49.5742224, 13.3323787 49.5741825)",,
280774071,2,27,Rybova,primary,50,False,True,16.471,"LINESTRING (13.3325395 49.5744051, 13.3325484 49.574476, 13.3325381 49.5745527)",,
30609437,2,230,Nepomucká,secondary,50,False,False,45.846,"LINESTRING (13.3331154 49.5742408, 13.3327479 49.5743729, 13.3326887 49.5743883, 13.3326288 49.5743987, 13.3325395 49.5744051)",,
196940135,1,230,Nepomucká,secondary,50,True,False,54.208,"LINESTRING (13.3331154 49.5742408, 13.3326151 49.5745177, 13.3325381 49.5745527)",,
910542677,2,230,Nepomucká,secondary,50,False,True,18.929,"LINESTRING (13.3331154 49.5742408, 13.3331821 49.5742199, 13.3332567 49.5741991, 13.3333602 49.5741809)",,
29290310,2,27,Masarykovo nám.,primary,50,False,False,14.048,"LINESTRING (13.3306085 49.5730267, 13.330478 49.5729329)",,
24573680,,,Masarykovo nám.,residential,,False,False,78.76599999999999,"LINESTRING (13.3306085 49.5730267, 13.3304579 49.5731008, 13.3303794 49.5731343, 13.3303302 49.5731486, 13.3299536 49.5732536, 13.3296433 49.5733521)",,
229335656,2,27,Rybova,primary,50,False,True,30.514,"LINESTRING (13.3306085 49.5730267, 13.3307066 49.5730962, 13.3309054 49.5732221)",,
29289331,2,27,Hlávkova,primary,50,False,False,95.448,"LINESTRING (13.32969 49.5718375, 13.3297379 49.5715212, 13.3297293 49.571431, 13.3297135 49.5713735, 13.329685 49.5713181, 13.3296383 49.5712383, 13.3295854 49.571175, 13.3295226 49.571111, 13.3294317 49.57103)",,
29290310,2,27,Masarykovo nám.,primary,50,False,True,104.243,"LINESTRING (13.32969 49.5718375, 13.3296907 49.5718516, 13.3296989 49.5719046, 13.3297089 49.5719538, 13.3297359 49.5720265, 13.3297728 49.5720948, 13.3298137 49.5721511, 13.3299694 49.5723555, 13.3301348 49.5725688, 13.3302135 49.5726724, 13.3302332 49.5726983)",,
"[436237132, 35285543]",,,Mlýnská,residential,,False,True,162.53900000000002,"LINESTRING (13.32969 49.5718375, 13.329853 49.5718135, 13.3299942 49.5717817, 13.3303747 49.571686, 13.3309208 49.5715552, 13.3316425 49.5712645, 13.3317203 49.5712263)",,
24573682,2,,Pohorská,residential,50,False,False,80.53800000000001,"LINESTRING (13.3265113 49.5687532, 13.3264035 49.5687976, 13.3262417 49.5688579, 13.3260195 49.5689406, 13.3255457 49.569117)",,
"[164432825, 436237133]",2,27,Hlávkova,primary,50,False,True,285.94200000000006,"LINESTRING (13.3265113 49.5687532, 13.3265826 49.5688826, 13.3267166 49.5690892, 13.3267965 49.5692009, 13.3268491 49.5692706, 13.3269178 49.5693489, 13.3269783 49.5694095, 13.3270972 49.5695113, 13.3271883 49.5695941, 13.327296 49.5696808, 13.3274526 49.5697956, 13.3276353 49.5699129, 13.3278658 49.5700511, 13.3281843 49.5702362, 13.3282222 49.5702578, 13.3283323 49.5703205, 13.3284316 49.570377, 13.3286751 49.5705168, 13.3290044 49.5706994)",,
29290308,,230,Husova,secondary,50,False,True,72.905,"LINESTRING (13.3234882 49.5730353, 13.3243716 49.5727164)",,
