osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes
5629850,Stará,residential,False,False,142.885,"LINESTRING (15.1064472 49.0186552, 15.1064922 49.018719, 15.1065124 49.0188101, 15.1065266 49.0189143, 15.1065184 49.0189806, 15.1065015 49.0190334, 15.1064923 49.0190798, 15.1064769 49.0191576, 15.1064668 49.0192775, 15.1064791 49.019344, 15.1065099 49.0194436, 15.1065293 49.0194966, 15.1065482 49.0195339, 15.1065821 49.0195742, 15.1066437 49.019616, 15.1068868 49.0197187, 15.1070162 49.0197636)",,,,
131544527,Vídeňská,secondary,False,False,141.528,"LINESTRING (15.1064472 49.0186552, 15.1065001 49.0186282, 15.1065624 49.0185801, 15.1066412 49.0184865, 15.1067104 49.0184198, 15.1067257 49.018405, 15.1068388 49.0183127, 15.1069187 49.018259, 15.1069887 49.018212, 15.1070665 49.0181657, 15.1071035 49.0181437, 15.1072957 49.0180626, 15.1074386 49.0180126, 15.1074908 49.0179974, 15.1076535 49.0179605, 15.1077814 49.0179392, 15.1078416 49.0179337, 15.1079427 49.0179276)",128,50,,
"[270212069, 371337686, 371337687]",Vídeňská,secondary,False,True,94.23199999999999,"LINESTRING (15.1064472 49.0186552, 15.1064349 49.018661, 15.1064046 49.018671, 15.106372 49.0186799, 15.1063316 49.0186876, 15.1061503 49.0187106, 15.1060143 49.0187328, 15.1058586 49.0187599, 15.1056424 49.0188027, 15.1054464 49.0188369, 15.1054138 49.0188426, 15.1052408 49.0188677, 15.1052007 49.0188702)",128,50,yes,
9580781,Hradecká,secondary,False,False,40.387,"LINESTRING (15.1018241 49.0206182, 15.1018747 49.0203624, 15.1018784 49.0203287, 15.101886 49.0202574)",128,50,,
25742226,Mlýnská,tertiary,False,False,80.73100000000001,"LINESTRING (15.1018241 49.0206182, 15.1017396 49.0206125, 15.1012205 49.0205776, 15.1010178 49.0205612, 15.1007239 49.0205375)",12858,50,,
261790410,Hradecká,secondary,False,True,257.89599999999996,"LINESTRING (15.1018241 49.0206182, 15.1017474 49.0211162, 15.1016996 49.0214263, 15.1015943 49.0218948, 15.1013741 49.0229182)",128,50,,2
"[815929859, 815929860]",Švermova,secondary,False,False,203.801,"LINESTRING (15.1018241 49.0206182, 15.1019169 49.0206224, 15.1019688 49.0206247, 15.103084 49.0206752, 15.1031186 49.0206766, 15.1032927 49.0206883, 15.1034551 49.0207018, 15.1037005 49.0207316, 15.1037406 49.0207398, 15.103842 49.0207605, 15.1039503 49.020789, 15.1040548 49.0208251, 15.1041809 49.0208763, 15.1042718 49.0209557, 15.1043928 49.0210811)",152,50,,
9580781,Hradecká,secondary,False,False,77.69200000000001,"LINESTRING (15.1018987 49.0201165, 15.1018773 49.0196237, 15.1018941 49.0195183, 15.1019159 49.0194856, 15.1019604 49.0194286)",128,50,,
9580781,Hradecká,secondary,False,True,15.695,"LINESTRING (15.1018987 49.0201165, 15.1018936 49.0201731, 15.101886 49.0202574)",128,50,,
25742238,Zámecká,residential,False,False,74.134,"LINESTRING (15.1018987 49.0201165, 15.1019821 49.0201145, 15.1027223 49.0200967, 15.1027616 49.0201123, 15.1027805 49.0202076)",,,,
9580423,Švermova,secondary,False,False,239.555,"LINESTRING (15.1046876 49.0213962, 15.10482 49.0215286, 15.1054486 49.0220063, 15.1055237 49.0220544, 15.1056489 49.0221346, 15.1058871 49.0222934, 15.1062269 49.0224653, 15.1066021 49.0226399, 15.1068761 49.0227479, 15.1070912 49.0228353)",152,50,,
9580423,Švermova,secondary,False,True,41.14,"LINESTRING (15.1046876 49.0213962, 15.1046097 49.0213208, 15.1044919 49.0212004, 15.1043928 49.0210811)",152,50,,
25742240,Švermova,residential,False,False,281.688,"LINESTRING (15.1046876 49.0213962, 15.104619 49.0214518, 15.1045302 49.0215284, 15.1044767 49.0216789, 15.1039454 49.0218433, 15.1038516 49.0218917, 15.1038073 49.0219567, 15.1037546 49.0221858, 15.103708 49.0224037, 15.1036837 49.0225588, 15.1036684 49.0225894, 15.1036155 49.0226317, 15.1035422 49.0226867, 15.1035104 49.0227295, 15.1034515 49.0232068, 15.1034499 49.0235123, 15.103422 49.0235868)",,,,
5629850,Stará,residential,False,False,4.706,"LINESTRING (15.1070162 49.0197636, 15.1070664 49.0197902)",,,,
117429436,Nádražní,residential,False,True,32.879,"LINESTRING (15.1070162 49.0197636, 15.1073246 49.0195479)",,,,
5629850,Stará,residential,False,True,142.885,"LINESTRING (15.1070162 49.0197636, 15.1068868 49.0197187, 15.1066437 49.019616, 15.1065821 49.0195742, 15.1065482 49.0195339, 15.1065293 49.0194966, 15.1065099 49.0194436, 15.1064791 49.019344, 15.1064668 49.0192775, 15.1064769 49.0191576, 15.1064923 49.0190798, 15.1065015 49.0190334, 15.1065184 49.0189806, 15.1065266 49.0189143, 15.1065124 49.0188101, 15.1064922 49.018719, 15.1064472 49.0186552)",,,,
25443559,9. května,residential,False,False,29.900000000000002,"LINESTRING (15.1094066 49.0178837, 15.1094243 49.0179282, 15.1095138 49.0180908, 15.1095629 49.0181291)",,,,
131544527,Vídeňská,secondary,False,True,106.91,"LINESTRING (15.1094066 49.0178837, 15.1087477 49.0179169, 15.1082767 49.0179255, 15.1079427 49.0179276)",128,50,,
"[25443561, 25443563]",Opletalova,residential,True,False,196.61499999999998,"LINESTRING (15.1092537 49.0190613, 15.1092109 49.019106, 15.1091153 49.0191804, 15.1079985 49.0199193, 15.1079655 49.0198999, 15.1076687 49.0197251, 15.1073862 49.0195753, 15.1073246 49.0195479)",,,,
25443562,,residential,False,False,59.238,"LINESTRING (15.1092537 49.0190613, 15.1091873 49.0190173, 15.1089804 49.0188956, 15.1087206 49.018728, 15.1086638 49.0186953)",,,,
25443562,,residential,False,True,59.238,"LINESTRING (15.1086638 49.0186953, 15.1087206 49.018728, 15.1089804 49.0188956, 15.1091873 49.0190173, 15.1092537 49.0190613)",,,,
117429436,Nádražní,residential,False,False,136.10899999999998,"LINESTRING (15.1086638 49.0186953, 15.1085928 49.0187421, 15.1074461 49.0194686, 15.1073246 49.0195479)",,,,
966424719,Nádražní,residential,True,False,90.98499999999999,"LINESTRING (15.1086638 49.0186953, 15.1087364 49.0186469, 15.1090959 49.0184217, 15.109504 49.0181552, 15.1095629 49.0181291)",,,,
117429436,Nádražní,residential,False,False,32.879,"LINESTRING (15.1073246 49.0195479, 15.1070162 49.0197636)",,,,
117429436,Nádražní,residential,False,True,136.109,"LINESTRING (15.1073246 49.0195479, 15.1074461 49.0194686, 15.1085928 49.0187421, 15.1086638 49.0186953)",,,,
25443565,Mírové nám.,residential,False,False,24.636,"LINESTRING (15.1032031 49.0190907, 15.1032408 49.0191751, 15.103295 49.0193039)",,,,
