osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,junction
232410936,237,Dr. Vacka,secondary,50,False,True,14.485,"LINESTRING (14.0392275 50.4058307, 14.0394308 50.4058441)",,,
9526444,237,Náměstí svobody,secondary,50,False,False,59.014,"LINESTRING (14.0392275 50.4058307, 14.0392589 50.4058713, 14.0392695 50.4059379, 14.0392491 50.4060469, 14.0392252 50.4061371, 14.0391663 50.4063511)",,,
35550670,,Tyršova,residential,,True,False,233.034,"LINESTRING (14.0392275 50.4058307, 14.0388877 50.4058262, 14.0359411 50.4058906)",,,
295556201,246,Vrchlického,secondary,90,False,True,133.447,"LINESTRING (14.0392275 50.4058307, 14.0391116 50.4057422, 14.0389306 50.4055656, 14.0388957 50.4053698, 14.0388308 50.4049526, 14.0387807 50.4047985, 14.0387093 50.4047092)",2,,
113550334,237,náměstí 5. května,secondary,,False,True,28.35,"LINESTRING (14.0416616 50.4061406, 14.0417098 50.4061227, 14.041756 50.4060968, 14.0417938 50.406068, 14.0418564 50.4060104, 14.0418811 50.4059877, 14.041918 50.4059494)",,,
232410936,237,Dr. Vacka,secondary,50,False,False,122.09800000000001,"LINESTRING (14.0416616 50.4061406, 14.0416231 50.4061427, 14.0415895 50.4061423, 14.0415344 50.4061395, 14.0409254 50.4060847, 14.040187 50.405998, 14.0399684 50.4059535)",,,
9570085,237,Čechova,secondary,50,False,False,105.124,"LINESTRING (14.0389233 50.4067302, 14.0386027 50.4071197, 14.0382196 50.4075624)",,,
9570085,237,Čechova,secondary,50,False,True,45.545,"LINESTRING (14.0389233 50.4067302, 14.0391135 50.4064249, 14.0391663 50.4063511)",,,
185904233,,,residential,,False,False,207.11000000000004,"LINESTRING (14.0389233 50.4067302, 14.0389399 50.4067855, 14.0390086 50.4070151, 14.039105 50.4074519, 14.0391907 50.4077277, 14.0394027 50.4078191, 14.0396726 50.407871, 14.0403237 50.407901, 14.0404672 50.407901)",,,
"[154854136, 16002419, 16002422]",237,,secondary,50,False,False,263.169,"LINESTRING (14.044296 50.402778, 14.0441946 50.402916, 14.0433804 50.4037505, 14.0431427 50.4040861, 14.042999 50.404359, 14.0426504 50.4048371, 14.0426203 50.4048815)",2,yes,
291737694,237,,secondary,50,False,True,29.148,"LINESTRING (14.044296 50.402778, 14.0443426 50.4026424, 14.0443218 50.4025198)",,,
"[651332120, 64648868]",,,unclassified,,False,False,34.043,"LINESTRING (14.044296 50.402778, 14.0444603 50.4027227, 14.044589 50.4026984, 14.0447485 50.4026881)",,,
