osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,junction
189868750,36,Třebízského,primary,50,False,False,74.793,"LINESTRING (15.855823 50.0651609, 15.8557371 50.0651538, 15.8556549 50.0651416, 15.85554 50.0651185, 15.8554163 50.0650856, 15.855149 50.0650027, 15.8548638 50.0649017)",,,
96693009,36,Havlíčkova,primary,50,False,True,49.419,"LINESTRING (15.8517307 50.0652198, 15.8512723 50.065266, 15.8510467 50.0652887)",,,
292325646,,Jungmannova,residential,30,False,True,112.57900000000001,"LINESTRING (15.8517307 50.0652198, 15.8518875 50.065497, 15.8519456 50.065563, 15.852009 50.0656159, 15.8522465 50.065754, 15.8525513 50.065923, 15.8526922 50.0659869)",,,
"[292325643, 1028309403]",36,Havlíčkova,primary,50,False,True,72.682,"LINESTRING (15.8517307 50.0652198, 15.8518553 50.0651951, 15.8520066 50.0651482, 15.8521423 50.0651069, 15.8523936 50.0650236, 15.8525206 50.0649813, 15.8526549 50.0649484)",,,
292325656,298,Masarykova,secondary,50,False,False,6.608,"LINESTRING (15.8541542 50.0673226, 15.8540755 50.0672913)",2,,
4439139,29810,Dukelská,tertiary,,False,False,135.689,"LINESTRING (15.8541542 50.0673226, 15.8533474 50.0681516, 15.8532299 50.0682472, 15.8531009 50.0683355)",2,,
292325656,298,Masarykova,secondary,50,False,True,107.405,"LINESTRING (15.8541542 50.0673226, 15.8544942 50.0674596, 15.8546298 50.0675265, 15.8547445 50.0675949, 15.8548529 50.0676722, 15.8549506 50.0677564, 15.8552128 50.0679913)",2,,
672609361,36,Masarykova,primary,50,False,True,46.622,"LINESTRING (15.8510467 50.0652887, 15.8506183 50.0649722)",2,,
30924188,,Za Humny,residential,,False,True,127.45700000000001,"LINESTRING (15.8510467 50.0652887, 15.8509029 50.0653119, 15.8508293 50.0653238, 15.849638 50.0654385, 15.8494145 50.0654925, 15.8493179 50.0655361)",,,
96693009,36,Havlíčkova,primary,50,False,False,49.419,"LINESTRING (15.8510467 50.0652887, 15.8512723 50.065266, 15.8517307 50.0652198)",,,
289426046,298,Masarykova,secondary,,False,True,158.98,"LINESTRING (15.8510467 50.0652887, 15.8511911 50.0654389, 15.851286 50.0655199, 15.8513912 50.0656004, 15.8515897 50.0657222, 15.85188 50.0659055, 15.852089 50.0660331, 15.8521744 50.066082, 15.8522336 50.066112, 15.8523004 50.0661426, 15.8526344 50.0662701)",2,,
212027511,,Masarykova,residential,,False,False,120.89800000000001,"LINESTRING (15.8537355 50.0670857, 15.8535974 50.0670696, 15.8534688 50.0670085, 15.8532742 50.0669224, 15.8530966 50.0668171, 15.8526755 50.0665346, 15.8524701 50.0663888)",,,
"[404361641, 289426046]",298,Masarykova,secondary,,False,False,103.69,"LINESTRING (15.8537355 50.0670857, 15.8536834 50.0670375, 15.85363 50.0669784, 15.8535338 50.0668581, 15.8534671 50.0667741, 15.8533928 50.0666921, 15.8533166 50.0666223, 15.853229 50.0665544, 15.8531697 50.0665143, 15.8531001 50.0664721, 15.8529879 50.0664137, 15.8528627 50.0663571)",2,,
404361641,298,Masarykova,secondary,,False,True,33.464,"LINESTRING (15.8537355 50.0670857, 15.8538023 50.067138, 15.8538801 50.0671891, 15.8539757 50.0672423, 15.8540755 50.0672913)",2,,
30924193,,Smetanova,residential,,False,True,18.129,"LINESTRING (15.8526344 50.0662701, 15.852575 50.0663378, 15.8525366 50.066364, 15.8524701 50.0663888)",,,
289426046,298,Masarykova,secondary,,False,False,158.98000000000002,"LINESTRING (15.8526344 50.0662701, 15.8523004 50.0661426, 15.8522336 50.066112, 15.8521744 50.066082, 15.852089 50.0660331, 15.85188 50.0659055, 15.8515897 50.0657222, 15.8513912 50.0656004, 15.851286 50.0655199, 15.8511911 50.0654389, 15.8510467 50.0652887)",2,,
