osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,access,width,junction
"[139268450, 512660242]","['2', '3']",22,Strakonická,primary,False,False,151.026,"LINESTRING (13.6986837 49.3224667, 13.6987426 49.322435, 13.6987699 49.3224218, 13.6987988 49.3224089, 13.6988262 49.3223975, 13.698856 49.322386, 13.6988889 49.3223744, 13.6989235 49.3223632, 13.6990708 49.3223259, 13.6991739 49.3223062, 13.699629 49.3222604, 13.6999832 49.322228, 13.700687 49.3221597)",,,,,
238157492,2,22,Komenského,primary,False,True,60.623,"LINESTRING (13.6986837 49.3224667, 13.6986548 49.322484, 13.6986241 49.322504, 13.6985962 49.3225238, 13.6985699 49.322544, 13.6985418 49.3225674, 13.6984702 49.3226292, 13.6982303 49.3228598, 13.6982065 49.3228806, 13.6981812 49.322901)",,,,,
238157492,2,22,Komenského,primary,False,False,60.623000000000005,"LINESTRING (13.6981812 49.322901, 13.6982065 49.3228806, 13.6982303 49.3228598, 13.6984702 49.3226292, 13.6985418 49.3225674, 13.6985699 49.322544, 13.6985962 49.3225238, 13.6986241 49.322504, 13.6986548 49.322484, 13.6986837 49.3224667)",,,,,
238157492,2,22,Komenského,primary,False,True,146.94700000000003,"LINESTRING (13.6981812 49.322901, 13.698134 49.3229352, 13.698083 49.3229673, 13.6980374 49.3229908, 13.6979905 49.3230131, 13.6976506 49.3231583, 13.6975028 49.3232212, 13.6973586 49.3232868, 13.6972529 49.3233399, 13.6971554 49.3233929, 13.6970552 49.3234519, 13.6969609 49.3235122, 13.6968148 49.3236158, 13.6966394 49.3237476)",,,,,
866302715,2,,Jiřího z Poděbrad,residential,False,True,59.132000000000005,"LINESTRING (13.6981812 49.322901, 13.6983522 49.3229838, 13.6983814 49.3229963, 13.6984125 49.3230069, 13.6984345 49.3230125, 13.6984615 49.3230175, 13.6984847 49.3230203, 13.6985167 49.3230219, 13.6985554 49.3230205, 13.698602 49.3230177, 13.6986915 49.3230106, 13.6988059 49.3230033, 13.6988802 49.3230008, 13.6989402 49.3229963)",,,,,
9623980,2,22,Komenského,primary,False,False,116.54,"LINESTRING (13.6940871 49.3248917, 13.6942073 49.3248693, 13.6943128 49.3248421, 13.6944303 49.3248022, 13.6948996 49.3246133, 13.695483 49.3243787)",,,,,
28485070,,18614,Třebomyslická,tertiary,False,False,17.451,"LINESTRING (13.6940871 49.3248917, 13.6940998 49.3249479, 13.6940981 49.3250049, 13.6940801 49.3250464)",,,,,
9623980,2,22,Komenského,primary,False,False,110.14000000000001,"LINESTRING (13.695483 49.3243787, 13.6956663 49.324305, 13.6958844 49.3242125, 13.6959803 49.3241717, 13.6960792 49.3241248, 13.6961816 49.3240706, 13.6962835 49.3240099, 13.6963559 49.3239604, 13.6964362 49.3239001, 13.6966394 49.3237476)",,,,,
9623980,2,22,Komenského,primary,False,True,116.54,"LINESTRING (13.695483 49.3243787, 13.6948996 49.3246133, 13.6944303 49.3248022, 13.6943128 49.3248421, 13.6942073 49.3248693, 13.6940871 49.3248917)",,,,,
9623980,2,22,Komenského,primary,False,True,110.14,"LINESTRING (13.6966394 49.3237476, 13.6964362 49.3239001, 13.6963559 49.3239604, 13.6962835 49.3240099, 13.6961816 49.3240706, 13.6960792 49.3241248, 13.6959803 49.3241717, 13.6958844 49.3242125, 13.6956663 49.324305, 13.695483 49.3243787)",,,,,
19791383,,,Jiráskova,residential,False,False,101.539,"LINESTRING (13.6966394 49.3237476, 13.6966774 49.3237755, 13.6969971 49.3239909, 13.6970946 49.3240224, 13.6971603 49.3240346, 13.6972269 49.3240401, 13.6978665 49.3240478)",,,,,
238157492,2,22,Komenského,primary,False,False,146.947,"LINESTRING (13.6966394 49.3237476, 13.6968148 49.3236158, 13.6969609 49.3235122, 13.6970552 49.3234519, 13.6971554 49.3233929, 13.6972529 49.3233399, 13.6973586 49.3232868, 13.6975028 49.3232212, 13.6976506 49.3231583, 13.6979905 49.3230131, 13.6980374 49.3229908, 13.698083 49.3229673, 13.698134 49.3229352, 13.6981812 49.322901)",,,,,
25451380,,188,Plzeňská,secondary,False,True,100.19200000000001,"LINESTRING (13.7007028 49.3249734, 13.7007035 49.3248729, 13.7006974 49.3247723, 13.7006438 49.3240733)",,,,,
"[32277192, 139269381]",,,Peškova,residential,False,False,240.21599999999987,"LINESTRING (13.7007028 49.3249734, 13.7005173 49.3249616, 13.7000137 49.3249297, 13.6999795 49.3249266, 13.6999461 49.3249224, 13.699918 49.3249174, 13.6999131 49.3249166, 13.6998813 49.3249124, 13.6998316 49.3249084, 13.6997708 49.3249045, 13.6997055 49.3249004, 13.6991914 49.3248678, 13.6991788 49.324867, 13.6991155 49.324863, 13.6990907 49.3248614, 13.6990286 49.3248575, 13.6989588 49.3248531, 13.6988978 49.3248503, 13.6985546 49.3248351, 13.6985338 49.3248342, 13.6984878 49.3248323, 13.6984689 49.3248315, 13.6983891 49.3248281, 13.6983111 49.3248245, 13.6982445 49.3248215, 13.6981357 49.3248166, 13.6981183 49.3248169, 13.698101 49.3248179, 13.6980796 49.3248205, 13.6980588 49.3248247, 13.6980331 49.3248326, 13.6980108 49.3248422, 13.6979821 49.3248594, 13.6979694 49.32487, 13.6979672 49.3248719, 13.6979528 49.3248879, 13.697943 49.3249048, 13.697942 49.3249075, 13.6979366 49.3249223, 13.697934 49.3249402, 13.6979347 49.3249549, 13.6979356 49.3249598, 13.6979383 49.3249745, 13.6979392 49.324979, 13.6979425 49.3249976, 13.6979458 49.3250157, 13.6979524 49.3250503, 13.6979582 49.3250805, 13.6979622 49.3251018, 13.6979687 49.3251386, 13.6979825 49.3252166)",30,,,,
139269391,,,Palackého,residential,False,True,126.835,"LINESTRING (13.7007028 49.3249734, 13.7008208 49.3249854, 13.7012361 49.3250323, 13.701433 49.3250545, 13.7024282 49.3251643)",,,,,
139269385,,,Jiráskova,residential,False,True,123.927,"LINESTRING (13.7006438 49.3240733, 13.6989341 49.3240546)",,,,,
9624218,,188,Plzeňská,secondary,False,True,113.577,"LINESTRING (13.7006438 49.3240733, 13.700707 49.3233003, 13.7007577 49.3230976, 13.7007846 49.3230595)",,,,,
25451380,,188,Plzeňská,secondary,False,False,100.192,"LINESTRING (13.7006438 49.3240733, 13.7006974 49.3247723, 13.7007035 49.3248729, 13.7007028 49.3249734)",,,,,
139268451,,,Mayerova,residential,False,False,133.497,"LINESTRING (13.7006438 49.3240733, 13.700792 49.3240712, 13.7010575 49.3240673, 13.7022012 49.3240512, 13.7024068 49.3240477, 13.7024852 49.3240446)",,,,,
32277521,,,Husovo náměstí,residential,False,False,61.72,"LINESTRING (13.7050804 49.3205216, 13.7049948 49.3204471, 13.7049488 49.3204118, 13.7049206 49.3203934, 13.7048998 49.3203833, 13.7048711 49.3203786, 13.7048201 49.320379, 13.7043289 49.3203839)",,,,,
"[512659848, 199510780]",3,22,Strakonická,primary,False,False,108.346,"LINESTRING (13.7050804 49.3205216, 13.7051439 49.3204922, 13.7052186 49.3204628, 13.7052994 49.3204357, 13.7053928 49.3204093, 13.7054978 49.3203873, 13.7057039 49.3203559, 13.706498 49.3202362)",,,,,
"[397891201, 544545318]","['2', '3']",22,Strakonická,primary,False,True,67.72,"LINESTRING (13.7050804 49.3205216, 13.7050349 49.3205478, 13.7049894 49.3205805, 13.704917 49.320645, 13.7047562 49.3208164, 13.7046568 49.3209311, 13.7046192 49.32097, 13.7045909 49.320994, 13.7045548 49.3210219)",,,,,
19791383,,,Jiráskova,residential,False,False,77.378,"LINESTRING (13.6978665 49.3240478, 13.6989341 49.3240546)",,,,,
19791383,,,Jiráskova,residential,False,True,101.539,"LINESTRING (13.6978665 49.3240478, 13.6972269 49.3240401, 13.6971603 49.3240346, 13.6970946 49.3240224, 13.6969971 49.3239909, 13.6966774 49.3237755, 13.6966394 49.3237476)",,,,,
866250166,,,,residential,False,False,47.839,"LINESTRING (13.6978665 49.3240478, 13.6978656 49.3241107, 13.6978644 49.3241955, 13.6978765 49.3242628, 13.6979046 49.3243204, 13.6979409 49.3243939, 13.6979516 49.3244367, 13.6979395 49.3244695)",,,,,
19791383,,,Jiráskova,residential,False,True,77.378,"LINESTRING (13.6989341 49.3240546, 13.6978665 49.3240478)",,,,,
139269385,,,Jiráskova,residential,False,False,123.927,"LINESTRING (13.6989341 49.3240546, 13.7006438 49.3240733)",,,,,
32277189,,,Hollarova,residential,False,True,54.809,"LINESTRING (13.6989341 49.3240546, 13.6989347 49.3239927, 13.6989384 49.323584, 13.6989386 49.3235617)",,,,,
866250173,,,,residential,False,False,33.383,"LINESTRING (13.6989341 49.3240546, 13.6989331 49.324115, 13.6989291 49.3243548)",,,,,
139268462,,,Mayerova,residential,False,False,88.32,"LINESTRING (13.7039629 49.3238432, 13.7051203 49.3235946)",,,,,
19791388,,,Loretská,residential,False,True,237.86999999999998,"LINESTRING (13.7039629 49.3238432, 13.7038915 49.3237495, 13.7036737 49.3234097, 13.7035551 49.3232248, 13.7034223 49.3230175, 13.7032886 49.3228089, 13.7030962 49.3225088, 13.7027755 49.3219931, 13.7027671 49.3219695, 13.7027295 49.321863)",,,,,
139268451,,,Mayerova,residential,False,True,109.80199999999999,"LINESTRING (13.7039629 49.3238432, 13.7036285 49.3239096, 13.703194 49.3239804, 13.7029921 49.3240115, 13.7028117 49.3240316, 13.7024852 49.3240446)",,,,,
139268465,,,Loretská,residential,False,False,184.39200000000002,"LINESTRING (13.7039629 49.3238432, 13.7040776 49.323996, 13.7044779 49.3245898, 13.7046488 49.3248604, 13.704673 49.3249184, 13.7046845 49.3249713, 13.704688 49.3250226, 13.7046879 49.3250311, 13.7046202 49.325321, 13.7046016 49.3254004)",,,,,
139268462,,,Mayerova,residential,False,True,88.32,"LINESTRING (13.7051203 49.3235946, 13.7039629 49.3238432)",,,,,
32277196,,,Pod Vodojemem,residential,False,True,70.577,"LINESTRING (13.7051203 49.3235946, 13.7051723 49.3236707, 13.70518 49.323682, 13.705449 49.3240961, 13.7055052 49.3241776)",,,,,
139268448,,,Mayerova,residential,False,False,111.45600000000002,"LINESTRING (13.7051203 49.3235946, 13.7053824 49.3235195, 13.7056036 49.323456, 13.7058228 49.323393, 13.7059681 49.3233513, 13.7059913 49.3233446, 13.7062472 49.3232712, 13.7063911 49.3232298, 13.7065277 49.3231906)",,,,,
139268448,,,Mayerova,residential,False,True,111.456,"LINESTRING (13.7065277 49.3231906, 13.7063911 49.3232298, 13.7062472 49.3232712, 13.7059913 49.3233446, 13.7059681 49.3233513, 13.7058228 49.323393, 13.7056036 49.323456, 13.7053824 49.3235195, 13.7051203 49.3235946)",,,,,
139268454,,1741,Šumavská,tertiary,False,False,71.59,"LINESTRING (13.7065277 49.3231906, 13.7068772 49.3237687, 13.7068902 49.3237895)",,,,,
139268472,,1741,Šumavská,tertiary,False,True,35.864999999999995,"LINESTRING (13.7065277 49.3231906, 13.7065006 49.3231293, 13.706473 49.3230687, 13.7064565 49.3230109, 13.7064461 49.3229446, 13.7064406 49.3228746)",,,,,
"[512659848, 512659847]",3,22,Strakonická,primary,False,True,48.30500000000001,"LINESTRING (13.707146 49.3201349, 13.7069273 49.3201726, 13.7067763 49.3201943, 13.706498 49.3202362)",,,,,
139269391,,,Palackého,residential,False,False,79.398,"LINESTRING (13.7046016 49.3254004, 13.7035205 49.3252848)",,,,,
139268465,,,Loretská,residential,False,True,184.392,"LINESTRING (13.7046016 49.3254004, 13.7046202 49.325321, 13.7046879 49.3250311, 13.704688 49.3250226, 13.7046845 49.3249713, 13.704673 49.3249184, 13.7046488 49.3248604, 13.7044779 49.3245898, 13.7040776 49.323996, 13.7039629 49.3238432)",,,,,
139269382,,,Palackého,residential,False,True,78.512,"LINESTRING (13.7046016 49.3254004, 13.705501 49.3254965, 13.7056703 49.325516)",,,,,
"[28538065, 197847874, 28538066]",,17214,,tertiary,False,False,224.01500000000001,"LINESTRING (13.7031864 49.316749, 13.7035075 49.3168801, 13.7035806 49.3169058, 13.7048217 49.3174475, 13.7051295 49.3175688, 13.7052936 49.3176276, 13.7055745 49.3177069, 13.7057073 49.3177408, 13.7058425 49.3177627)",,yes,,,
"[866283121, 32277188]",2,,Jiřího z Poděbrad,residential,False,True,149.69600000000003,"LINESTRING (13.6989402 49.3229963, 13.6989936 49.3229904, 13.6990724 49.3229782, 13.699448 49.3229099, 13.6997802 49.3228296, 13.6999378 49.3227912, 13.7000893 49.3227481, 13.7001885 49.3227099, 13.7002766 49.3226713, 13.7004554 49.3225665, 13.7005486 49.3225088, 13.7005915 49.3224831, 13.7006454 49.3224634, 13.7007035 49.322449, 13.7007219 49.3224457, 13.7007338 49.3224436, 13.7007806 49.3224354)",,,destination,,
32277189,,,Hollarova,residential,False,False,62.876,"LINESTRING (13.6989402 49.3229963, 13.6989433 49.3230368, 13.6989414 49.3232514, 13.6989386 49.3235617)",,,,,
866302715,2,,Jiřího z Poděbrad,residential,False,False,59.132,"LINESTRING (13.6989402 49.3229963, 13.6988802 49.3230008, 13.6988059 49.3230033, 13.6986915 49.3230106, 13.698602 49.3230177, 13.6985554 49.3230205, 13.6985167 49.3230219, 13.6984847 49.3230203, 13.6984615 49.3230175, 13.6984345 49.3230125, 13.6984125 49.3230069, 13.6983814 49.3229963, 13.6983522 49.3229838, 13.6981812 49.322901)",,,,,
32277192,,,Peškova,residential,False,False,168.485,"LINESTRING (13.6979825 49.3252166, 13.6981478 49.3252194, 13.6982053 49.3252239, 13.6982604 49.3252285, 13.6982695 49.3252296, 13.6983162 49.325235, 13.6983283 49.3252364, 13.6988302 49.3252949, 13.6988625 49.3252986, 13.6989615 49.3253102, 13.6990505 49.3253206, 13.6990768 49.3253236, 13.699082 49.3253242, 13.6993125 49.3253512, 13.6999773 49.3254288, 13.6999996 49.3254315, 13.70003 49.3254346, 13.7000601 49.3254366, 13.700091 49.3254377, 13.7001216 49.3254376, 13.7001503 49.3254379, 13.7001598 49.3254382, 13.7001829 49.3254388, 13.7002179 49.3254417, 13.7002425 49.3254438, 13.700277 49.325448)",30,,,,
"[32277192, 139269381]",,,Peškova,residential,False,True,240.21600000000004,"LINESTRING (13.6979825 49.3252166, 13.6979687 49.3251386, 13.6979622 49.3251018, 13.6979582 49.3250805, 13.6979524 49.3250503, 13.6979458 49.3250157, 13.6979425 49.3249976, 13.6979392 49.324979, 13.6979383 49.3249745, 13.6979356 49.3249598, 13.6979347 49.3249549, 13.697934 49.3249402, 13.6979366 49.3249223, 13.697942 49.3249075, 13.697943 49.3249048, 13.6979528 49.3248879, 13.6979672 49.3248719, 13.6979694 49.32487, 13.6979821 49.3248594, 13.6980108 49.3248422, 13.6980331 49.3248326, 13.6980588 49.3248247, 13.6980796 49.3248205, 13.698101 49.3248179, 13.6981183 49.3248169, 13.6981357 49.3248166, 13.6982445 49.3248215, 13.6983111 49.3248245, 13.6983891 49.3248281, 13.6984689 49.3248315, 13.6984878 49.3248323, 13.6985338 49.3248342, 13.6985546 49.3248351, 13.6988978 49.3248503, 13.6989588 49.3248531, 13.6990286 49.3248575, 13.6990907 49.3248614, 13.6991155 49.324863, 13.6991788 49.324867, 13.6991914 49.3248678, 13.6997055 49.3249004, 13.6997708 49.3249045, 13.6998316 49.3249084, 13.6998813 49.3249124, 13.6999131 49.3249166, 13.699918 49.3249174, 13.6999461 49.3249224, 13.6999795 49.3249266, 13.7000137 49.3249297, 13.7005173 49.3249616, 13.7007028 49.3249734)",30,,,,
917501610,,,Peškova,residential,False,False,17.298000000000002,"LINESTRING (13.6979825 49.3252166, 13.6979885 49.32527, 13.6979903 49.325307, 13.697991 49.325335, 13.6979904 49.325372)",,,,,
32277192,,,Peškova,residential,False,True,6.292,"LINESTRING (13.7003624 49.3254582, 13.700277 49.325448)",30,,,,
139269391,,,Palackého,residential,False,False,126.835,"LINESTRING (13.7024282 49.3251643, 13.701433 49.3250545, 13.7012361 49.3250323, 13.7008208 49.3249854, 13.7007028 49.3249734)",,,,,
139269391,,,Palackého,residential,False,True,80.289,"LINESTRING (13.7024282 49.3251643, 13.702481 49.3251701, 13.7035205 49.3252848)",,,,,
139269391,,,Palackého,residential,False,True,79.398,"LINESTRING (13.7035205 49.3252848, 13.7046016 49.3254004)",,,,,
139269391,,,Palackého,residential,False,False,80.289,"LINESTRING (13.7035205 49.3252848, 13.702481 49.3251701, 13.7024282 49.3251643)",,,,,
139269382,,,Palackého,residential,False,False,78.512,"LINESTRING (13.7056703 49.325516, 13.705501 49.3254965, 13.7046016 49.3254004)",,,,,
32277196,,,Pod Vodojemem,residential,False,False,89.04,"LINESTRING (13.7059951 49.3249118, 13.7059647 49.3248578, 13.7057574 49.3245579, 13.7055052 49.3241776)",,,,,
32277521,,,Husovo náměstí,residential,False,True,61.72000000000001,"LINESTRING (13.7043289 49.3203839, 13.7048201 49.320379, 13.7048711 49.3203786, 13.7048998 49.3203833, 13.7049206 49.3203934, 13.7049488 49.3204118, 13.7049948 49.3204471, 13.7050804 49.3205216)",,,,,
197847871,,,Husovo náměstí,residential,False,False,50.602999999999994,"LINESTRING (13.7043289 49.3203839, 13.7043297 49.3204375, 13.7043299 49.320448, 13.7043891 49.3204965, 13.7046727 49.3207166, 13.7047134 49.3207486)",30,,,,
197847871,,,Husovo náměstí,residential,False,True,50.603,"LINESTRING (13.7047134 49.3207486, 13.7046727 49.3207166, 13.7043891 49.3204965, 13.7043299 49.320448, 13.7043297 49.3204375, 13.7043289 49.3203839)",30,,,,
32277526,,,Husova,residential,True,False,114.77100000000002,"LINESTRING (13.7033378 49.3196618, 13.7035856 49.3197116, 13.7036149 49.3197248, 13.7036374 49.3197381, 13.7036746 49.3197706, 13.7038446 49.3199665, 13.7041447 49.3203349, 13.7041729 49.3203589, 13.704185 49.3203641, 13.7042072 49.3203736, 13.7042457 49.3203806, 13.7043289 49.3203839)",,,,,
58974080,,,Příkopy,residential,False,False,43.268,"LINESTRING (13.7033378 49.3196618, 13.703312 49.3195608, 13.7032726 49.3194671, 13.7032117 49.3193814, 13.7031295 49.3193028)",,,,,
9624183,2,22,Strakonická,primary,False,True,5.72,"LINESTRING (13.7038275 49.3214099, 13.7037667 49.3214427)",,,,,
32277527,,,Příkopy,residential,False,False,13.76,"LINESTRING (13.7038275 49.3214099, 13.7037686 49.321365, 13.7036817 49.3213338)",,,,,
"[154144465, 544545319]",3,22,Strakonická,primary,False,False,68.148,"LINESTRING (13.7038275 49.3214099, 13.7041399 49.3212427, 13.7044345 49.3210934, 13.7044972 49.321058, 13.7045548 49.3210219)",,,,,
58974084,,,Příkopy,residential,True,False,165.74,"LINESTRING (13.7036875 49.3211348, 13.7036803 49.3211046, 13.7033378 49.3196618)",,,,,
866349759,,,,residential,False,False,90.78,"LINESTRING (13.7036875 49.3211348, 13.7034608 49.3211006, 13.7034397 49.3210881, 13.7034246 49.3210792, 13.7033998 49.321049, 13.7033723 49.321028, 13.7033469 49.3210184, 13.7033227 49.3210092, 13.703029 49.3209297, 13.7029961 49.3209201, 13.70297 49.3209052, 13.7028801 49.3206312)",,,,,
1142932670,,,Prácheňská,living_street,True,False,12.608,"LINESTRING (13.7031295 49.3193028, 13.7029923 49.3193725)",,,,,
58974080,,,Příkopy,residential,False,True,43.268,"LINESTRING (13.7031295 49.3193028, 13.7032117 49.3193814, 13.7032726 49.3194671, 13.703312 49.3195608, 13.7033378 49.3196618)",,,,,
139550163,,,Prácheňská,residential,False,False,98.249,"LINESTRING (13.7031295 49.3193028, 13.7030564 49.3192509, 13.7029794 49.3192077, 13.7028537 49.3191554, 13.7026587 49.3191022, 13.7025755 49.3190673, 13.7025219 49.3190276, 13.7024857 49.3189818, 13.7024665 49.3189253, 13.7024423 49.3188553, 13.7024342 49.3187731, 13.7024776 49.3186452)",,,,,
139550163,,,Prácheňská,residential,False,True,98.24900000000001,"LINESTRING (13.7024776 49.3186452, 13.7024342 49.3187731, 13.7024423 49.3188553, 13.7024665 49.3189253, 13.7024857 49.3189818, 13.7025219 49.3190276, 13.7025755 49.3190673, 13.7026587 49.3191022, 13.7028537 49.3191554, 13.7029794 49.3192077, 13.7030564 49.3192509, 13.7031295 49.3193028)",,,,,
154710641,,,Nábřežní,residential,False,True,206.808,"LINESTRING (13.7024776 49.3186452, 13.7022337 49.3186857, 13.7019916 49.3187366, 13.700821 49.319028, 13.7003661 49.319195, 13.7002027 49.3193496, 13.7000617 49.3195103)",,,,,
"[954252158, 139268455]",,,"['Prácheňská', 'Nábřežní']",residential,False,"[False, True]",270.69000000000005,"LINESTRING (13.7024776 49.3186452, 13.7025539 49.3185763, 13.7026402 49.3185363, 13.7027398 49.3185144, 13.702887 49.3185167, 13.7030504 49.3185245, 13.7033544 49.318514, 13.7036633 49.3184737, 13.7042831 49.3183362, 13.7053285 49.3180202, 13.7056218 49.3179134, 13.7058425 49.3177627)",,,,,
1142932670,,,Prácheňská,living_street,True,False,52.686,"LINESTRING (13.7029923 49.3193725, 13.7025957 49.3196564, 13.7024818 49.319707)",,,,,
1142932672,,,Příčná,residential,False,True,85.554,"LINESTRING (13.7029923 49.3193725, 13.7027904 49.31931, 13.7024364 49.3192191, 13.7022418 49.3191678, 13.7020025 49.3191407, 13.701879 49.3191381)",,,,,
32277538,,,Prácheňská,living_street,False,False,25.665,"LINESTRING (13.7024818 49.319707, 13.7024928 49.3199377)",,,,,
"[1142932669, 87526239]",,,"['Trhová', 'Podbranská']","['residential', 'living_street']",False,False,191.231,"LINESTRING (13.7024818 49.319707, 13.7013027 49.3198385, 13.7001975 49.3199076, 13.7002138 49.3200158, 13.700228 49.320123)",,,,,
"[32277545, 139269389, 32277550]",,,Zářečská,residential,False,False,224.67600000000002,"LINESTRING (13.6979514 49.3220844, 13.6975339 49.3220045, 13.6972991 49.3219651, 13.6970381 49.3219408, 13.6967562 49.321913, 13.6965658 49.3219005, 13.6963644 49.3218981, 13.6954739 49.321926, 13.6948854 49.3219455)",,yes,,,
"[139550160, 139550159]",,,Nábřežní,residential,False,False,305.01899999999995,"LINESTRING (13.6979514 49.3220844, 13.6979419 49.3219987, 13.6979111 49.3218096, 13.6979006 49.3217451, 13.6978997 49.321712, 13.6979043 49.3216816, 13.6979683 49.3214975, 13.6979952 49.3214594, 13.6980631 49.3213658, 13.6984174 49.3209645, 13.6985001 49.3208918, 13.6985587 49.3208504, 13.6986104 49.3208091, 13.69868 49.3207508, 13.6987733 49.3206536, 13.6988572 49.3205565, 13.6991648 49.3201347, 13.6993025 49.3199823, 13.699399 49.3199197, 13.6995236 49.319857, 13.6997638 49.3197233)",,,,,
"[32277531, 777222215]",,,Nábřežní,residential,False,True,69.035,"LINESTRING (13.6979514 49.3220844, 13.698118 49.3221354, 13.6983152 49.3222091, 13.6984025 49.3222587, 13.6984837 49.3223192, 13.6985831 49.3223926, 13.6986837 49.3224667)",,,,,
139550160,,,Nábřežní,residential,False,False,32.05,"LINESTRING (13.6997638 49.3197233, 13.7000617 49.3195103)",,,,,
"[154710642, 87526243]",,,Příčná,residential,False,False,37.963,"LINESTRING (13.6997638 49.3197233, 13.7000025 49.3196281, 13.7001092 49.3195742, 13.7000617 49.3195103)",,,,,
"[139550160, 139550159]",,,Nábřežní,residential,False,True,305.0189999999999,"LINESTRING (13.6997638 49.3197233, 13.6995236 49.319857, 13.699399 49.3199197, 13.6993025 49.3199823, 13.6991648 49.3201347, 13.6988572 49.3205565, 13.6987733 49.3206536, 13.69868 49.3207508, 13.6986104 49.3208091, 13.6985587 49.3208504, 13.6985001 49.3208918, 13.6984174 49.3209645, 13.6980631 49.3213658, 13.6979952 49.3214594, 13.6979683 49.3214975, 13.6979043 49.3216816, 13.6978997 49.321712, 13.6979006 49.3217451, 13.6979111 49.3218096, 13.6979419 49.3219987, 13.6979514 49.3220844)",,,,,
139550160,,,Nábřežní,residential,False,True,32.05,"LINESTRING (13.7000617 49.3195103, 13.6997638 49.3197233)",,,,,
"[154710642, 87526243]",,,Příčná,residential,False,True,37.963,"LINESTRING (13.7000617 49.3195103, 13.7001092 49.3195742, 13.7000025 49.3196281, 13.6997638 49.3197233)",,,,,
154710641,,,Nábřežní,residential,False,False,206.808,"LINESTRING (13.7000617 49.3195103, 13.7002027 49.3193496, 13.7003661 49.319195, 13.700821 49.319028, 13.7019916 49.3187366, 13.7022337 49.3186857, 13.7024776 49.3186452)",,,,,
87526241,,,Podbranská,living_street,True,False,81.171,"LINESTRING (13.700228 49.320123, 13.7002308 49.320159, 13.700277 49.3206304, 13.7003163 49.3208505)",,,,,
"[1142932669, 87526239]",,,"['Trhová', 'Podbranská']","['living_street', 'residential']",False,True,191.231,"LINESTRING (13.700228 49.320123, 13.7002138 49.3200158, 13.7001975 49.3199076, 13.7013027 49.3198385, 13.7024818 49.319707)",,,,,
440451796,,,Mírové náměstí,residential,False,False,4.774,"LINESTRING (13.7003163 49.3208505, 13.7003806 49.3208412)",,,,,
