osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,width
258840195,Vranovská,tertiary,False,False,67.846,"LINESTRING (12.7984022 49.510276, 12.7992889 49.510478)",19514,,
258840077,Drahotínská,tertiary,False,True,261.39599999999996,"LINESTRING (12.7984022 49.510276, 12.7982306 49.5105049, 12.7981685 49.5107562, 12.7981529 49.5113792, 12.7981469 49.5116552, 12.7981413 49.5118426, 12.798102 49.5119949, 12.797723 49.5125429)",19515,,
258840195,Vranovská,tertiary,False,True,114.847,"LINESTRING (12.7984022 49.510276, 12.7982122 49.5102157, 12.7980213 49.510155, 12.7978624 49.5100764, 12.7974997 49.5098971, 12.7970438 49.5097472)",19514,,
258840195,Vranovská,tertiary,False,False,39.934,"LINESTRING (12.7992889 49.510478, 12.799649 49.5107506)",19514,,
258840195,Vranovská,tertiary,False,True,67.846,"LINESTRING (12.7992889 49.510478, 12.7984022 49.510276)",19514,,
32235771,Spojenecké náměstí,residential,False,False,120.154,"LINESTRING (12.7992889 49.510478, 12.7995252 49.5102828, 12.799725 49.5101832, 12.8001461 49.5101104, 12.8001709 49.5101061, 12.8003865 49.5101043, 12.8007393 49.5101013)",,,
"[32004538, 258840068]","['Větrná', 'Budovatelů']",residential,False,"[False, True]",282.782,"LINESTRING (12.797025 49.5134051, 12.7970702 49.513489, 12.7972856 49.5136244, 12.7974848 49.5136964, 12.7976605 49.5137369, 12.7978612 49.5137448, 12.7980816 49.5137251, 12.7982845 49.513668, 12.7983649 49.5136464, 12.7988214 49.5135716, 12.7989799 49.5135207, 12.7991402 49.5134693, 12.7992985 49.5133023, 12.8005036 49.5132798)",,,
258840077,Drahotínská,tertiary,False,False,108.691,"LINESTRING (12.797025 49.5134051, 12.797224 49.5132321, 12.797723 49.5125429)",19515,,
32036035,Finská,residential,False,False,50.858,"LINESTRING (12.8071828 49.5088219, 12.8071631 49.5083647)",,,
258840216,Žižkova,tertiary,False,False,96.524,"LINESTRING (12.8071828 49.5088219, 12.8058832 49.5086184)",19520,,
258840216,Žižkova,tertiary,False,True,38.43,"LINESTRING (12.8071828 49.5088219, 12.80743 49.5088004, 12.807697 49.5087398)",19520,,
435446207,Žižkova,tertiary,False,False,85.037,"LINESTRING (12.8036848 49.5086584, 12.8025279 49.5088017)",19520,,
32036510,Krátká,residential,False,False,80.875,"LINESTRING (12.8036848 49.5086584, 12.803665 49.5083984, 12.8036617 49.5079314)",,,
435446207,Žižkova,tertiary,False,True,107.494,"LINESTRING (12.8036848 49.5086584, 12.8048603 49.5085888, 12.8051684 49.5085799)",19520,,
435446207,Žižkova,tertiary,False,True,85.037,"LINESTRING (12.8025279 49.5088017, 12.8036848 49.5086584)",19520,,
33425459,Slovanská,residential,False,False,34.47,"LINESTRING (12.8025279 49.5088017, 12.8022561 49.5088588, 12.8020721 49.5088938)",,,
"[48492795, 33425454, 33425455]",Slovanská,tertiary,False,False,158.737,"LINESTRING (12.8025279 49.5088017, 12.8028079 49.5091569, 12.8027924 49.509277, 12.8027539 49.5093857, 12.8026938 49.5094759, 12.8026068 49.5095296, 12.8025266 49.5096021, 12.8025165 49.5097116, 12.8025467 49.5098989, 12.802584 49.5101306)",,yes,
48492795,Slovanská,tertiary,False,True,99.143,"LINESTRING (12.8025279 49.5088017, 12.8023503 49.5086365, 12.8021967 49.5083439, 12.8020657 49.5079725)",,,
258840084,Hostouňská,secondary,False,False,14.275,"LINESTRING (12.8033357 49.5130721, 12.803329 49.5132004)",195,,
435309202,Mariánská,tertiary,False,True,41.651,"LINESTRING (12.8033357 49.5130721, 12.8033128 49.5128499, 12.8032863 49.512699)",,,
32004532,Mnichovská,residential,False,True,217.071,"LINESTRING (12.7967966 49.5116907, 12.7968401 49.5110661, 12.7969376 49.5101513, 12.7970438 49.5097472)",,,
258840195,Vranovská,tertiary,False,True,39.934,"LINESTRING (12.799649 49.5107506, 12.7992889 49.510478)",19514,,
32004533,Dobrohostova,residential,False,False,95.43299999999999,"LINESTRING (12.799649 49.5107506, 12.799568 49.5108718, 12.7995076 49.5110088, 12.79936 49.5115845)",,,
258840195,Vranovská,tertiary,False,False,73.17,"LINESTRING (12.799649 49.5107506, 12.7997561 49.5108226, 12.8002871 49.5109463, 12.8005693 49.5110024)",19514,,
33425890,,residential,False,True,30.636,"LINESTRING (12.79936 49.5115845, 12.7997826 49.5116094)",,,
32004533,Dobrohostova,residential,False,False,74.312,"LINESTRING (12.79936 49.5115845, 12.7993391 49.5117844, 12.799311 49.5120535, 12.7992981 49.5121771, 12.7993613 49.5122391)",,,
32004533,Dobrohostova,residential,False,True,95.433,"LINESTRING (12.79936 49.5115845, 12.7995076 49.5110088, 12.799568 49.5108718, 12.799649 49.5107506)",,,
32004533,Dobrohostova,residential,False,True,44.319,"LINESTRING (12.799154 49.5125782, 12.7993119 49.5125158, 12.7993613 49.5122391)",,,
414174439,Drahotínská,residential,False,False,26.032,"LINESTRING (12.7980381 49.5126567, 12.797723 49.5125429)",,,
414174439,Drahotínská,residential,False,True,65.842,"LINESTRING (12.7980381 49.5126567, 12.7985976 49.5126014, 12.7989436 49.5125982)",,,
414174440,Drahotínská,residential,False,False,36.795,"LINESTRING (12.7980381 49.5126567, 12.7981216 49.5126977, 12.798142 49.5129603)",,,
414174439,Drahotínská,residential,False,True,26.032,"LINESTRING (12.797723 49.5125429, 12.7980381 49.5126567)",,,
258840077,Drahotínská,tertiary,False,False,261.39599999999996,"LINESTRING (12.797723 49.5125429, 12.798102 49.5119949, 12.7981413 49.5118426, 12.7981469 49.5116552, 12.7981529 49.5113792, 12.7981685 49.5107562, 12.7982306 49.5105049, 12.7984022 49.510276)",19515,,
258840077,Drahotínská,tertiary,False,True,108.691,"LINESTRING (12.797723 49.5125429, 12.797224 49.5132321, 12.797025 49.5134051)",19515,,
"[547156552, 547156551]",náměstí Míru,residential,False,True,21.112000000000002,"LINESTRING (12.8029308 49.510812, 12.8027692 49.5108048, 12.8026388 49.5108029)",,,
32004535,Budovatelů,residential,False,False,68.737,"LINESTRING (12.8009403 49.5117774, 12.8007681 49.5118758, 12.8006319 49.5119403, 12.8006076 49.5119649, 12.8005967 49.5119965, 12.8005778 49.5122944)",,,
258840127,Mariánská,tertiary,False,False,36.777,"LINESTRING (12.8009403 49.5117774, 12.8011897 49.511855, 12.8014113 49.5119014)",,,
258840127,Mariánská,tertiary,False,True,94.03299999999999,"LINESTRING (12.8009403 49.5117774, 12.8007275 49.5116191, 12.8006869 49.5115753, 12.8006512 49.5115159, 12.8005918 49.511347, 12.8005556 49.5112441, 12.8005693 49.5110024)",,,
258840176,Smetanova,residential,False,True,90.96,"LINESTRING (12.8005118 49.5140978, 12.8005036 49.5132798)",,,
547156553,Mariánská,tertiary,False,True,8.118,"LINESTRING (12.8032863 49.512699, 12.8032718 49.5126266)",,,
32004536,Augustinova,residential,False,False,141.435,"LINESTRING (12.8032863 49.512699, 12.8030185 49.5126998, 12.8013273 49.5127056)",,,
435309202,Mariánská,tertiary,False,False,41.651,"LINESTRING (12.8032863 49.512699, 12.8033128 49.5128499, 12.8033357 49.5130721)",,,
32004536,Augustinova,residential,False,True,56.797,"LINESTRING (12.8005406 49.5127059, 12.8013273 49.5127056)",,,
32004535,Budovatelů,residential,False,False,63.877,"LINESTRING (12.8005406 49.5127059, 12.8005037 49.5132224, 12.8005036 49.5132798)",,,
32004535,Budovatelů,residential,False,True,45.839999999999996,"LINESTRING (12.8005406 49.5127059, 12.8005713 49.512337, 12.8005778 49.5122944)",,,
258840084,Hostouňská,secondary,False,True,14.275,"LINESTRING (12.803329 49.5132004, 12.8033357 49.5130721)",195,,
32004537,Smetanova,residential,False,False,204.225,"LINESTRING (12.803329 49.5132004, 12.802871 49.5132285, 12.8009403 49.5132716, 12.8005036 49.5132798)",,,
"[32488909, 32488910]",Hostouňská,secondary,False,False,50.227000000000004,"LINESTRING (12.803329 49.5132004, 12.8033266 49.5135862, 12.8033253 49.5136521)",195,yes,
32488910,Hostouňská,secondary,False,True,42.189,"LINESTRING (12.8033298 49.5140315, 12.8033253 49.5136521)",195,,
32004539,Květinová,residential,False,False,208.22199999999998,"LINESTRING (12.8033298 49.5140315, 12.802625 49.5140316, 12.8021943 49.5140203, 12.8020243 49.5140769, 12.8019507 49.5141393, 12.8019507 49.5142753, 12.8007241 49.5142875)",,,
32004539,Květinová,residential,False,True,208.222,"LINESTRING (12.8007241 49.5142875, 12.8019507 49.5142753, 12.8019507 49.5141393, 12.8020243 49.5140769, 12.8021943 49.5140203, 12.802625 49.5140316, 12.8033298 49.5140315)",,,
32004540,Mariánská,residential,False,False,38.394,"LINESTRING (12.8014113 49.5119014, 12.8013603 49.5120111, 12.8013479 49.5120378, 12.8013027 49.5121345, 12.8012628 49.5122329)",,,
258840127,Mariánská,tertiary,False,False,179.89600000000002,"LINESTRING (12.8014113 49.5119014, 12.8016835 49.5119094, 12.8021977 49.5119166, 12.8026646 49.5119479, 12.8027664 49.5119782, 12.802841 49.5120319, 12.8032718 49.5126266)",,,
258840127,Mariánská,tertiary,False,True,36.777,"LINESTRING (12.8014113 49.5119014, 12.8011897 49.511855, 12.8009403 49.5117774)",,,
32004536,Augustinova,residential,False,False,56.797,"LINESTRING (12.8013273 49.5127056, 12.8005406 49.5127059)",,,
32004536,Augustinova,residential,False,True,141.435,"LINESTRING (12.8013273 49.5127056, 12.8030185 49.5126998, 12.8032863 49.512699)",,,
32004540,Mariánská,residential,False,True,52.995,"LINESTRING (12.8013273 49.5127056, 12.8013298 49.5124747, 12.8012707 49.5122636, 12.8012628 49.5122329)",,,
32004541,Budovatelů,residential,False,False,26.198,"LINESTRING (12.7993613 49.5122391, 12.7997236 49.5122523)",,,
32004533,Dobrohostova,residential,False,False,44.319,"LINESTRING (12.7993613 49.5122391, 12.7993119 49.5125158, 12.799154 49.5125782)",,,
32004533,Dobrohostova,residential,False,True,74.312,"LINESTRING (12.7993613 49.5122391, 12.7992981 49.5121771, 12.799311 49.5120535, 12.7993391 49.5117844, 12.79936 49.5115845)",,,
32004540,Mariánská,residential,False,False,52.995,"LINESTRING (12.8012628 49.5122329, 12.8012707 49.5122636, 12.8013298 49.5124747, 12.8013273 49.5127056)",,,
32004540,Mariánská,residential,False,True,38.394000000000005,"LINESTRING (12.8012628 49.5122329, 12.8013027 49.5121345, 12.8013479 49.5120378, 12.8013603 49.5120111, 12.8014113 49.5119014)",,,
258840128,Mariánská,residential,False,True,52.433,"LINESTRING (12.8012628 49.5122329, 12.8012116 49.5122723, 12.8011299 49.512303, 12.8007858 49.5123023, 12.8005778 49.5122944)",,,
32004535,Budovatelů,residential,False,False,45.839999999999996,"LINESTRING (12.8005778 49.5122944, 12.8005713 49.512337, 12.8005406 49.5127059)",,,
32004535,Budovatelů,residential,False,True,68.737,"LINESTRING (12.8005778 49.5122944, 12.8005967 49.5119965, 12.8006076 49.5119649, 12.8006319 49.5119403, 12.8007681 49.5118758, 12.8009403 49.5117774)",,,
32004541,Budovatelů,residential,False,True,61.906,"LINESTRING (12.8005778 49.5122944, 12.8003774 49.5122751, 12.8003674 49.5122749, 12.8002625 49.5122708, 12.7997917 49.5122523, 12.7997236 49.5122523)",,,
258840128,Mariánská,residential,False,False,52.43299999999999,"LINESTRING (12.8005778 49.5122944, 12.8007858 49.5123023, 12.8011299 49.512303, 12.8012116 49.5122723, 12.8012628 49.5122329)",,,
258840176,Smetanova,residential,False,False,90.96,"LINESTRING (12.8005036 49.5132798, 12.8005118 49.5140978)",,,
32004535,Budovatelů,residential,False,True,63.877,"LINESTRING (12.8005036 49.5132798, 12.8005037 49.5132224, 12.8005406 49.5127059)",,,
32004537,Smetanova,residential,False,True,204.225,"LINESTRING (12.8005036 49.5132798, 12.8009403 49.5132716, 12.802871 49.5132285, 12.803329 49.5132004)",,,
"[32004538, 258840068]","['Větrná', 'Budovatelů']",residential,False,"[False, True]",282.78200000000004,"LINESTRING (12.8005036 49.5132798, 12.7992985 49.5133023, 12.7991402 49.5134693, 12.7989799 49.5135207, 12.7988214 49.5135716, 12.7983649 49.5136464, 12.7982845 49.513668, 12.7980816 49.5137251, 12.7978612 49.5137448, 12.7976605 49.5137369, 12.7974848 49.5136964, 12.7972856 49.5136244, 12.7970702 49.513489, 12.797025 49.5134051)",,,
668749359,náměstí Míru,tertiary,False,True,27.683,"LINESTRING (12.8011872 49.5109607, 12.8015572 49.5108954)",,,
32035695,Šandova,residential,False,False,134.173,"LINESTRING (12.8011872 49.5109607, 12.801231 49.5111598, 12.8012673 49.5112325, 12.8013841 49.5112973, 12.8015371 49.5113233, 12.8019574 49.5113259, 12.8026553 49.5113025)",,,
668749359,náměstí Míru,tertiary,False,False,44.852,"LINESTRING (12.8011872 49.5109607, 12.8007028 49.5109934, 12.8005693 49.5110024)",,,
32035695,Šandova,residential,False,True,134.173,"LINESTRING (12.8026553 49.5113025, 12.8019574 49.5113259, 12.8015371 49.5113233, 12.8013841 49.5112973, 12.8012673 49.5112325, 12.801231 49.5111598, 12.8011872 49.5109607)",,,
32035696,Šandova,residential,False,True,143.375,"LINESTRING (12.8026553 49.5113025, 12.8027087 49.5114083, 12.8027954 49.5115801, 12.8029043 49.5119044, 12.8031508 49.512291, 12.8032428 49.5125306)",,,
32035697,,residential,True,False,55.56699999999999,"LINESTRING (12.8026553 49.5113025, 12.8026499 49.5110854, 12.8026388 49.5108029)",,,3
32035696,Šandova,residential,False,False,10.878,"LINESTRING (12.8032718 49.5126266, 12.8032428 49.5125306)",,,
547156553,Mariánská,tertiary,False,False,8.118,"LINESTRING (12.8032718 49.5126266, 12.8032863 49.512699)",,,
258840127,Mariánská,tertiary,False,True,179.89600000000002,"LINESTRING (12.8032718 49.5126266, 12.802841 49.5120319, 12.8027664 49.5119782, 12.8026646 49.5119479, 12.8021977 49.5119166, 12.8016835 49.5119094, 12.8014113 49.5119014)",,,
32004534,náměstí Míru,residential,False,True,78.768,"LINESTRING (12.8026388 49.5108029, 12.8022009 49.5108433, 12.8015572 49.5108954)",,,
"[547156552, 547156551]",náměstí Míru,residential,False,False,21.112000000000002,"LINESTRING (12.8026388 49.5108029, 12.8027692 49.5108048, 12.8029308 49.510812)",,,
32036032,Otovská,residential,False,False,136.64,"LINESTRING (12.807697 49.5087398, 12.8076923 49.5082963, 12.8076841 49.507511)",,,
258840216,Žižkova,tertiary,False,False,38.43,"LINESTRING (12.807697 49.5087398, 12.80743 49.5088004, 12.8071828 49.5088219)",19520,,
32036032,Otovská,residential,False,True,72.133,"LINESTRING (12.8076808 49.5068623, 12.8076841 49.507511)",,,
32036035,Finská,residential,False,False,94.285,"LINESTRING (12.8071631 49.5083647, 12.8071407 49.5075169)",,,
32036035,Finská,residential,False,True,50.858,"LINESTRING (12.8071631 49.5083647, 12.8071828 49.5088219)",,,
32235719,Zahradní,residential,False,False,122.953,"LINESTRING (12.8071631 49.5083647, 12.8066452 49.5082796, 12.8066328 49.5075208)",,,
32036035,Finská,residential,False,True,54.079,"LINESTRING (12.8071308 49.5070306, 12.8071407 49.5075169)",,,
258840216,Žižkova,tertiary,False,True,96.524,"LINESTRING (12.8058832 49.5086184, 12.8071828 49.5088219)",19520,,
32036037,Dolní,residential,False,False,186.276,"LINESTRING (12.8058832 49.5086184, 12.8058619 49.5081103, 12.8058346 49.5074363, 12.8058322 49.5074008, 12.8058278 49.5073209, 12.805813 49.5069438)",,,
"[258840216, 435446207]",Žižkova,tertiary,False,False,52.05100000000001,"LINESTRING (12.8058832 49.5086184, 12.8058467 49.5086114, 12.8054929 49.5085749, 12.8052033 49.5085788, 12.8051684 49.5085799)",19520,,
32036037,Dolní,residential,False,True,186.276,"LINESTRING (12.805813 49.5069438, 12.8058278 49.5073209, 12.8058322 49.5074008, 12.8058346 49.5074363, 12.8058619 49.5081103, 12.8058832 49.5086184)",,,
435446207,Žižkova,tertiary,False,False,107.494,"LINESTRING (12.8051684 49.5085799, 12.8048603 49.5085888, 12.8036848 49.5086584)",19520,,
"[258840216, 435446207]",Žižkova,tertiary,False,True,52.050999999999995,"LINESTRING (12.8051684 49.5085799, 12.8052033 49.5085788, 12.8054929 49.5085749, 12.8058467 49.5086114, 12.8058832 49.5086184)",19520,,
1072555485,Horní,residential,False,False,60.057,"LINESTRING (12.8051684 49.5085799, 12.8051454 49.5084944, 12.8051433 49.5084144, 12.8050756 49.5080437)",,,
"[32036511, 32036039]","['Horní', 'Krátká']",residential,False,True,196.219,"LINESTRING (12.8050404 49.5070677, 12.8050436 49.507935, 12.8036617 49.5079314)",,,
32036232,Pohraniční stráže,residential,False,False,131.367,"LINESTRING (12.8020657 49.5079725, 12.8024045 49.5079436, 12.8026771 49.5078858, 12.8027579 49.5078582, 12.8028413 49.507797, 12.8028713 49.5076957, 12.8028383 49.5075428, 12.8027308 49.5073693, 12.8027107 49.507182)",,,
33425461,Příkopy,residential,False,True,106.21100000000001,"LINESTRING (12.8020657 49.5079725, 12.8019909 49.507979, 12.8017407 49.5079653, 12.801151 49.5079447, 12.8006368 49.507811)",,,
48492795,Slovanská,tertiary,False,False,99.143,"LINESTRING (12.8020657 49.5079725, 12.8021967 49.5083439, 12.8023503 49.5086365, 12.8025279 49.5088017)",,,
32036232,Pohraniční stráže,residential,False,True,12.163,"LINESTRING (12.8028739 49.5071549, 12.8027107 49.507182)",,,
32036510,Krátká,residential,False,False,102.88199999999999,"LINESTRING (12.8036617 49.5079314, 12.8036646 49.5077615, 12.8036648 49.5076325, 12.8036771 49.5074548, 12.8039587 49.5074586, 12.8039703 49.5074583, 12.8040648 49.5074555, 12.80416 49.5074528, 12.8043674 49.5074565)",,,
32036510,Krátká,residential,False,True,80.875,"LINESTRING (12.8036617 49.5079314, 12.803665 49.5083984, 12.8036848 49.5086584)",,,
"[32036039, 32036511]","['Krátká', 'Horní']",residential,False,False,196.219,"LINESTRING (12.8036617 49.5079314, 12.8050436 49.507935, 12.8050404 49.5070677)",,,
32235719,Zahradní,residential,False,True,64.727,"LINESTRING (12.8066328 49.5069387, 12.8066328 49.5072288, 12.8066328 49.5075208)",,,
32036032,Otovská,residential,False,False,72.133,"LINESTRING (12.8076841 49.507511, 12.8076808 49.5068623)",,,
32235720,,residential,False,False,39.241,"LINESTRING (12.8076841 49.507511, 12.8071407 49.5075169)",,,
32036032,Otovská,residential,False,True,136.64,"LINESTRING (12.8076841 49.507511, 12.8076923 49.5082963, 12.807697 49.5087398)",,,
32235720,,residential,False,True,36.675,"LINESTRING (12.8066328 49.5075208, 12.8071407 49.5075169)",,,
32235719,Zahradní,residential,False,False,64.727,"LINESTRING (12.8066328 49.5075208, 12.8066328 49.5072288, 12.8066328 49.5069387)",,,
32235719,Zahradní,residential,False,True,122.953,"LINESTRING (12.8066328 49.5075208, 12.8066452 49.5082796, 12.8071631 49.5083647)",,,
32036035,Finská,residential,False,False,54.079,"LINESTRING (12.8071407 49.5075169, 12.8071308 49.5070306)",,,
32036035,Finská,residential,False,True,94.285,"LINESTRING (12.8071407 49.5075169, 12.8071631 49.5083647)",,,
32235720,,residential,False,False,36.675,"LINESTRING (12.8071407 49.5075169, 12.8066328 49.5075208)",,,
32235720,,residential,False,True,39.241,"LINESTRING (12.8071407 49.5075169, 12.8076841 49.507511)",,,
32235771,Spojenecké náměstí,residential,False,False,100.973,"LINESTRING (12.8007393 49.5101013, 12.8006275 49.5106096, 12.8005693 49.5110024)",,,
32235771,Spojenecké náměstí,residential,False,True,120.15400000000001,"LINESTRING (12.8007393 49.5101013, 12.8003865 49.5101043, 12.8001709 49.5101061, 12.8001461 49.5101104, 12.799725 49.5101832, 12.7995252 49.5102828, 12.7992889 49.510478)",,,
33425457,Spojenecké náměstí,residential,False,False,62.226,"LINESTRING (12.8007393 49.5101013, 12.8010833 49.5099459, 12.8014414 49.5097768)",,,
258840179,Spojenecké náměstí,residential,False,False,107.263,"LINESTRING (12.8007393 49.5101013, 12.8011089 49.510312, 12.8012721 49.510405, 12.8020348 49.5103098)",,,
258840179,Spojenecké náměstí,residential,False,True,100.793,"LINESTRING (12.8007393 49.5101013, 12.8005548 49.5100121, 12.8002246 49.509286)",,,
32235831,,residential,False,False,53.451,"LINESTRING (12.7997872 49.5089036, 12.8000069 49.5090423, 12.8002246 49.509286)",,,
"[316837640, 316837642, 316837643]",Příkopy,residential,False,False,113.005,"LINESTRING (12.7997872 49.5089036, 12.7995753 49.5088077, 12.7994983 49.5087492, 12.7994541 49.5087146, 12.7994243 49.5086782, 12.799362 49.5086084, 12.7992563 49.5085486, 12.7989025 49.5084564, 12.798519 49.5083624)",,yes,
"[316837641, 316837643, 258840171]",Příkopy,residential,False,True,133.20900000000003,"LINESTRING (12.7997872 49.5089036, 12.7997908 49.5088228, 12.7998566 49.5087107, 12.799872 49.5086781, 12.7999183 49.5085947, 12.7999277 49.5084852, 12.7999469 49.5084218, 12.7999908 49.5083721, 12.8000787 49.5082971, 12.8001277 49.5082543, 12.8001417 49.5081771, 12.800118 49.5080726, 12.8001257 49.5079365, 12.8001269 49.5077608)",,yes,
32235831,,residential,False,True,53.451,"LINESTRING (12.8002246 49.509286, 12.8000069 49.5090423, 12.7997872 49.5089036)",,,
33425456,Husova,residential,False,False,91.959,"LINESTRING (12.8002246 49.509286, 12.8004322 49.5092366, 12.8008775 49.509225, 12.8010236 49.5092137, 12.8013407 49.5091966, 12.8014778 49.5091737)",,,
33425456,Husova,residential,False,True,79.44800000000001,"LINESTRING (12.8002246 49.509286, 12.8000452 49.5093242, 12.7998123 49.5093737, 12.7995037 49.5093818, 12.7991609 49.509448)",,,
258840179,Spojenecké náměstí,residential,False,False,100.793,"LINESTRING (12.8002246 49.509286, 12.8005548 49.5100121, 12.8007393 49.5101013)",,,
32488910,Hostouňská,secondary,False,False,42.189,"LINESTRING (12.8033253 49.5136521, 12.8033298 49.5140315)",195,,
"[32488909, 32488910]",Hostouňská,secondary,False,True,50.227000000000004,"LINESTRING (12.8033253 49.5136521, 12.8033266 49.5135862, 12.803329 49.5132004)",195,yes,
32488914,,residential,False,False,86.279,"LINESTRING (12.8033253 49.5136521, 12.8025081 49.5136458, 12.8021303 49.5136429)",,,3
32488914,,residential,False,True,86.279,"LINESTRING (12.8021303 49.5136429, 12.8025081 49.5136458, 12.8033253 49.5136521)",,,3
33425456,Husova,residential,False,False,79.44800000000001,"LINESTRING (12.7991609 49.509448, 12.7995037 49.5093818, 12.7998123 49.5093737, 12.8000452 49.5093242, 12.8002246 49.509286)",,,
258840175,Slovanská,residential,False,True,58.214,"LINESTRING (12.8018607 49.508868, 12.8018778 49.5089395, 12.8019178 49.5090709, 12.8018492 49.5091252, 12.8016121 49.5091452, 12.8014778 49.5091737)",,,
33425457,Spojenecké náměstí,residential,False,False,40.932,"LINESTRING (12.8014414 49.5097768, 12.8017626 49.5096473, 12.8019365 49.5095995)",,,
33425457,Spojenecké náměstí,residential,False,True,62.226,"LINESTRING (12.8014414 49.5097768, 12.8010833 49.5099459, 12.8007393 49.5101013)",,,
33425458,Spojenecké náměstí,residential,False,False,69.341,"LINESTRING (12.8014414 49.5097768, 12.8015807 49.5094651, 12.801535 49.5093509, 12.8014778 49.5091737)",,,
33425457,Spojenecké náměstí,residential,False,True,40.932,"LINESTRING (12.8019365 49.5095995, 12.8017626 49.5096473, 12.8014414 49.5097768)",,,
33425456,Husova,residential,False,True,91.959,"LINESTRING (12.8014778 49.5091737, 12.8013407 49.5091966, 12.8010236 49.5092137, 12.8008775 49.509225, 12.8004322 49.5092366, 12.8002246 49.509286)",,,
33425458,Spojenecké náměstí,residential,False,True,69.34100000000001,"LINESTRING (12.8014778 49.5091737, 12.801535 49.5093509, 12.8015807 49.5094651, 12.8014414 49.5097768)",,,
258840175,Slovanská,residential,False,False,58.214,"LINESTRING (12.8014778 49.5091737, 12.8016121 49.5091452, 12.8018492 49.5091252, 12.8019178 49.5090709, 12.8018778 49.5089395, 12.8018607 49.508868)",,,
33425459,Slovanská,residential,False,True,34.47,"LINESTRING (12.8020721 49.5088938, 12.8022561 49.5088588, 12.8025279 49.5088017)",,,
33425461,Příkopy,residential,False,False,46.326,"LINESTRING (12.79955 49.5079379, 12.7999374 49.5078419, 12.8001269 49.5077608)",,,
33425462,Příkopy,residential,False,False,19.597,"LINESTRING (12.8006368 49.507811, 12.8003968 49.5078933)",,,
33425461,Příkopy,residential,False,False,106.21100000000001,"LINESTRING (12.8006368 49.507811, 12.801151 49.5079447, 12.8017407 49.5079653, 12.8019909 49.507979, 12.8020657 49.5079725)",,,
33425461,Příkopy,residential,False,True,38.346999999999994,"LINESTRING (12.8006368 49.507811, 12.8003603 49.5077708, 12.8003077 49.5077493, 12.8001808 49.5077459, 12.8001269 49.5077608)",,,
33425462,Příkopy,residential,False,True,75.884,"LINESTRING (12.8006368 49.507811, 12.8006333 49.5077184, 12.8003728 49.507547, 12.8000403 49.5072728)",,,
33425462,Příkopy,residential,False,False,75.884,"LINESTRING (12.8000403 49.5072728, 12.8003728 49.507547, 12.8006333 49.5077184, 12.8006368 49.507811)",,,
33425462,Příkopy,residential,False,True,19.597,"LINESTRING (12.8003968 49.5078933, 12.8006368 49.507811)",,,
32036510,Krátká,residential,False,True,102.88199999999999,"LINESTRING (12.8043674 49.5074565, 12.80416 49.5074528, 12.8040648 49.5074555, 12.8039703 49.5074583, 12.8039587 49.5074586, 12.8036771 49.5074548, 12.8036648 49.5076325, 12.8036646 49.5077615, 12.8036617 49.5079314)",,,
33425890,,residential,False,False,46.774,"LINESTRING (12.8004273 49.5116456, 12.8001307 49.5116391, 12.7997826 49.5116094)",,,
