osmid,highway,oneway,reversed,length,ref,geometry,maxspeed
38700151,residential,False,False,5.251,,"LINESTRING (16.2678772 48.7726012, 16.2679445 48.772585)",
1232513175,secondary,False,False,94.321,397,"LINESTRING (16.2678772 48.7726012, 16.267121 48.7719148)",
9583467,secondary,False,False,38.498,397,"LINESTRING (16.2678772 48.7726012, 16.2680209 48.7728372, 16.2680729 48.7729225)",
1232513175,secondary,False,True,94.321,397,"LINESTRING (16.267121 48.7719148, 16.2678772 48.7726012)",
82660665,residential,False,True,209.543,,"LINESTRING (16.267121 48.7719148, 16.2667837 48.7721391, 16.2665737 48.7723505, 16.2662529 48.7727965, 16.2660137 48.7730848, 16.2656229 48.7732309, 16.2655201 48.773312, 16.2654754 48.7733992)",
65789024,secondary,False,False,34.42,408,"LINESTRING (16.2737587 48.774023, 16.2741935 48.7739059)",
65789024,secondary,False,True,85.12,408,"LINESTRING (16.2737587 48.774023, 16.2731767 48.7741955, 16.2729245 48.7742874, 16.2727298 48.7743744)",
82660643,residential,False,False,40.936,,"LINESTRING (16.2737587 48.774023, 16.273855 48.7739129, 16.2739847 48.7736875)",
9583467,secondary,False,False,95.29,397,"LINESTRING (16.2680729 48.7729225, 16.2685319 48.7737243)",
9583467,secondary,False,True,38.498,397,"LINESTRING (16.2680729 48.7729225, 16.2680209 48.7728372, 16.2678772 48.7726012)",
82660674,residential,False,True,131.016,,"LINESTRING (16.2680729 48.7729225, 16.267352 48.7731452, 16.2669566 48.773279, 16.2665154 48.7734923)",
539659108,secondary,False,False,117.637,408,"LINESTRING (16.2693629 48.7760346, 16.2694429 48.7759321, 16.2696402 48.7757311, 16.269735 48.7756411, 16.269811 48.775576, 16.2699016 48.7755062, 16.2699977 48.77544, 16.2701263 48.7753617, 16.2703887 48.7752378)",
920238993,secondary,False,True,43.006,408,"LINESTRING (16.2693629 48.7760346, 16.2692238 48.7762084, 16.2691661 48.7762981, 16.2691303 48.7763879)",
920238994,secondary,False,True,36.863,397,"LINESTRING (16.2693629 48.7760346, 16.2692506 48.7760007, 16.2691735 48.7759679, 16.2691236 48.7759389, 16.2691053 48.775918, 16.2690929 48.7758871, 16.2690747 48.7757982)",
82660640,residential,False,False,209.056,,"LINESTRING (16.268242 48.7722314, 16.2682304 48.7718046, 16.2686329 48.7717047, 16.2690529 48.7716239, 16.2694845 48.7716316, 16.2699337 48.7717047, 16.2700328 48.771747, 16.270178 48.7719385)",
82660640,residential,False,True,45.724999999999994,,"LINESTRING (16.268242 48.7722314, 16.2680379 48.7723967, 16.2679445 48.772585)",
557699841,residential,False,False,31.732,,"LINESTRING (16.268242 48.7722314, 16.26839 48.7722725, 16.2685657 48.7724097)",50
82661786,residential,False,True,35.851,,"LINESTRING (16.2725792 48.7738708, 16.2726203 48.7740125, 16.2726732 48.7741872)",
82665286,residential,False,False,78.642,,"LINESTRING (16.2725792 48.7738708, 16.2723855 48.7738831, 16.2718108 48.7739284, 16.2717681 48.7739623, 16.2716195 48.7740805)",
"[82661787, 82665286]",residential,False,True,71.411,,"LINESTRING (16.2725792 48.7738708, 16.272624 48.7737592, 16.2726036 48.773674, 16.2724909 48.7732887, 16.272498 48.7732408)",
82660641,residential,False,True,28.703,,"LINESTRING (16.2739847 48.7736875, 16.2741935 48.7739059)",
82660641,residential,False,False,54.25399999999999,,"LINESTRING (16.2739847 48.7736875, 16.2739175 48.7735819, 16.2738875 48.7732825, 16.2739024 48.7732098)",
82660643,residential,False,False,96.551,,"LINESTRING (16.2739847 48.7736875, 16.2741348 48.7735132, 16.2749119 48.7730845)",
82660643,residential,False,True,40.936,,"LINESTRING (16.2739847 48.7736875, 16.273855 48.7739129, 16.2737587 48.774023)",
82660669,residential,False,True,39.571,,"LINESTRING (16.2656794 48.7737287, 16.2654754 48.7733992)",
82660672,residential,False,False,8.596,,"LINESTRING (16.2656794 48.7737287, 16.2655849 48.7737745)",
82660672,residential,False,True,66.665,,"LINESTRING (16.2656794 48.7737287, 16.2665154 48.7734923)",
82660637,residential,False,False,161.66199999999998,,"LINESTRING (16.2703887 48.7752378, 16.270372 48.7751638, 16.2705228 48.7749416, 16.2706803 48.7747456, 16.2709603 48.7744918, 16.2713803 48.7742612, 16.2716195 48.7740805)",
539659108,secondary,False,False,100.224,408,"LINESTRING (16.2703887 48.7752378, 16.2707305 48.7751168, 16.2716397 48.7748763)",
539659108,secondary,False,True,117.637,408,"LINESTRING (16.2703887 48.7752378, 16.2701263 48.7753617, 16.2699977 48.77544, 16.2699016 48.7755062, 16.269811 48.775576, 16.269735 48.7756411, 16.2696402 48.7757311, 16.2694429 48.7759321, 16.2693629 48.7760346)",
82660651,residential,False,False,131.543,,"LINESTRING (16.2734164 48.7722979, 16.2733737 48.7723488, 16.2731968 48.7724199, 16.2720796 48.7727478, 16.2720062 48.7727814, 16.2719499 48.7728699, 16.2719268 48.7728927)",
82660653,residential,False,False,105.599,,"LINESTRING (16.2734164 48.7722979, 16.2737491 48.772234, 16.2740161 48.7721827, 16.2747971 48.7720262)",
82660653,residential,False,True,76.55600000000001,,"LINESTRING (16.2734164 48.7722979, 16.2732352 48.7719809, 16.2730778 48.7716469)",
82660643,residential,False,False,157.559,,"LINESTRING (16.2758529 48.7724915, 16.276234 48.7721868, 16.2762386 48.7719314, 16.2762219 48.7718779, 16.2762961 48.7717199, 16.2764919 48.7711887)",
82660643,residential,False,True,95.632,,"LINESTRING (16.2758529 48.7724915, 16.2753281 48.772862, 16.2749119 48.7730845)",
82660659,residential,False,False,115.407,,"LINESTRING (16.2758529 48.7724915, 16.2761403 48.7726232, 16.2762528 48.7726356, 16.2770025 48.7729567, 16.2771587 48.7730556)",
82660659,residential,False,True,93.617,,"LINESTRING (16.2758529 48.7724915, 16.2753156 48.7722115, 16.2750158 48.7720838, 16.2747971 48.7720262)",
82660661,residential,False,True,35.701,,"LINESTRING (16.2684633 48.7752386, 16.2689459 48.7751946)",
82660661,residential,False,False,87.96000000000001,,"LINESTRING (16.2684633 48.7752386, 16.2686819 48.7756476, 16.2687195 48.7757037, 16.2687645 48.7757713, 16.2687999 48.7758004, 16.2688372 48.7758124, 16.2688789 48.7758145, 16.2690747 48.7757982)",
82660674,residential,False,False,336.977,,"LINESTRING (16.2684633 48.7752386, 16.2683496 48.7750112, 16.2681872 48.7748019, 16.2680495 48.7745918, 16.2679795 48.774561, 16.2670054 48.7747379, 16.2665154 48.7748993, 16.2662875 48.7749734, 16.2660662 48.7750454, 16.2659454 48.7750513, 16.2657363 48.7750225, 16.2655988 48.7749773, 16.2655529 48.7749301, 16.2656754 48.7745841, 16.2657916 48.7744196)",
82660636,residential,False,False,103.178,,"LINESTRING (16.2739024 48.7732098, 16.2737097 48.7732264, 16.2733851 48.7732491, 16.272498 48.7732408)",
82660641,residential,False,True,54.254000000000005,,"LINESTRING (16.2739024 48.7732098, 16.2738875 48.7732825, 16.2739175 48.7735819, 16.2739847 48.7736875)",
82660644,residential,False,False,75.297,,"LINESTRING (16.2739024 48.7732098, 16.2744097 48.7731544, 16.2749119 48.7730845)",
82660644,residential,False,False,11.573,,"LINESTRING (16.2776251 48.7731985, 16.2776861 48.7732945)",
82660644,residential,False,True,37.692,,"LINESTRING (16.2776251 48.7731985, 16.2771587 48.7730556)",
82660662,residential,False,False,286.22900000000004,,"LINESTRING (16.2776251 48.7731985, 16.2773586 48.7720303, 16.2767963 48.7720632, 16.2771587 48.7730556)",
82660661,residential,False,False,35.701,,"LINESTRING (16.2689459 48.7751946, 16.2684633 48.7752386)",
9583467,secondary,False,False,67.777,397,"LINESTRING (16.2689459 48.7751946, 16.2690523 48.7756934, 16.2690747 48.7757982)",
9583467,secondary,False,True,166.55100000000002,397,"LINESTRING (16.2689459 48.7751946, 16.26875 48.7742723, 16.2685319 48.7737243)",
82665286,residential,False,True,248.023,,"LINESTRING (16.2689459 48.7751946, 16.2692454 48.77513, 16.2693737 48.7750108, 16.2695396 48.7748659, 16.2696245 48.7747917, 16.2697567 48.7746803, 16.2698753 48.7745803, 16.2703012 48.7743304, 16.2705053 48.7742112, 16.270727 48.7741497, 16.2712695 48.7740459, 16.2714912 48.7740267, 16.2716195 48.7740805)",
82660636,residential,False,False,32.762,,"LINESTRING (16.272498 48.7732408, 16.2720517 48.7732235)",
82660636,residential,False,True,103.17800000000001,,"LINESTRING (16.272498 48.7732408, 16.2733851 48.7732491, 16.2737097 48.7732264, 16.2739024 48.7732098)",
"[82661787, 82665286]",residential,False,False,71.411,,"LINESTRING (16.272498 48.7732408, 16.2724909 48.7732887, 16.2726036 48.773674, 16.272624 48.7737592, 16.2725792 48.7738708)",
82660672,residential,False,False,66.665,,"LINESTRING (16.2665154 48.7734923, 16.2656794 48.7737287)",
82660674,residential,False,False,131.016,,"LINESTRING (16.2665154 48.7734923, 16.2669566 48.773279, 16.267352 48.7731452, 16.2680729 48.7729225)",
82660674,residential,False,True,89.72999999999999,,"LINESTRING (16.2665154 48.7734923, 16.2664859 48.7735804, 16.2659266 48.7741951)",
82660643,residential,False,False,95.632,,"LINESTRING (16.2749119 48.7730845, 16.2753281 48.772862, 16.2758529 48.7724915)",
82660643,residential,False,True,96.551,,"LINESTRING (16.2749119 48.7730845, 16.2741348 48.7735132, 16.2739847 48.7736875)",
82660644,residential,False,False,164.82200000000003,,"LINESTRING (16.2749119 48.7730845, 16.274972 48.7730761, 16.2768463 48.773072, 16.2771587 48.7730556)",
82660644,residential,False,True,75.297,,"LINESTRING (16.2749119 48.7730845, 16.2744097 48.7731544, 16.2739024 48.7732098)",
82660674,residential,False,True,26.852,,"LINESTRING (16.2659266 48.7741951, 16.2657916 48.7744196)",
82662938,residential,False,False,15.507,,"LINESTRING (16.2659266 48.7741951, 16.2660551 48.7743059)",
82660674,residential,False,False,89.72999999999999,,"LINESTRING (16.2659266 48.7741951, 16.2664859 48.7735804, 16.2665154 48.7734923)",
82662929,residential,False,False,53.46,,"LINESTRING (16.2659266 48.7741951, 16.2658091 48.7740868, 16.2656379 48.7738914, 16.2655849 48.7737745)",
82660644,residential,False,True,11.573,,"LINESTRING (16.2776861 48.7732945, 16.2776251 48.7731985)",
65789024,secondary,False,True,57.29900000000001,408,"LINESTRING (16.2776861 48.7732945, 16.2775012 48.7733346, 16.2773612 48.7733649, 16.277151 48.7734005, 16.2769326 48.7734297)",
9583467,secondary,False,True,95.29,397,"LINESTRING (16.2685319 48.7737243, 16.2680729 48.7729225)",
9583467,secondary,False,False,166.55100000000002,397,"LINESTRING (16.2685319 48.7737243, 16.26875 48.7742723, 16.2689459 48.7751946)",
82660636,residential,False,True,65.788,,"LINESTRING (16.2685319 48.7737243, 16.2690667 48.7735785, 16.2693615 48.7734982)",
82662938,residential,False,True,192.896,,"LINESTRING (16.2685319 48.7737243, 16.2683357 48.773751, 16.2677881 48.773872, 16.2675756 48.7739189, 16.267321 48.7739841, 16.2672206 48.7740098, 16.2668781 48.7740916, 16.2665525 48.7741694, 16.2660551 48.7743059)",
82660669,residential,False,False,39.571,,"LINESTRING (16.2654754 48.7733992, 16.2656794 48.7737287)",
82660665,residential,False,False,209.543,,"LINESTRING (16.2654754 48.7733992, 16.2655201 48.773312, 16.2656229 48.7732309, 16.2660137 48.7730848, 16.2662529 48.7727965, 16.2665737 48.7723505, 16.2667837 48.7721391, 16.267121 48.7719148)",
82660653,residential,False,False,71.10300000000001,,"LINESTRING (16.2747971 48.7720262, 16.2746871 48.7716862, 16.2746252 48.7714948, 16.2745873 48.771402)",
82660653,residential,False,True,105.599,,"LINESTRING (16.2747971 48.7720262, 16.2740161 48.7721827, 16.2737491 48.772234, 16.2734164 48.7722979)",
82660659,residential,False,False,93.617,,"LINESTRING (16.2747971 48.7720262, 16.2750158 48.7720838, 16.2753156 48.7722115, 16.2758529 48.7724915)",
65789024,secondary,False,True,34.42,408,"LINESTRING (16.2741935 48.7739059, 16.2737587 48.774023)",
82660641,residential,False,False,28.703,,"LINESTRING (16.2741935 48.7739059, 16.2739847 48.7736875)",
65789024,secondary,False,False,208.474,408,"LINESTRING (16.2741935 48.7739059, 16.2746431 48.7737767, 16.2748567 48.7737204, 16.275099 48.7736682, 16.2753323 48.773629, 16.2755823 48.7735983, 16.2769326 48.7734297)",
82662358,residential,False,True,195.328,,"LINESTRING (16.2741935 48.7739059, 16.2745873 48.774296, 16.2747251 48.7744556, 16.2753575 48.7754784)",
82660675,residential,False,True,70.201,,"LINESTRING (16.2692618 48.7728703, 16.2693615 48.7734982)",
"[82660667, 82661198]",residential,False,"[False, True]",94.42699999999999,,"LINESTRING (16.2692618 48.7728703, 16.2695179 48.7729279, 16.269824 48.7729856, 16.2700871 48.7729856, 16.2701505 48.7732702)",
82660675,residential,False,False,69.84200000000001,,"LINESTRING (16.2692618 48.7728703, 16.2690993 48.7727962, 16.2690032 48.7726877, 16.2688583 48.7724756, 16.2687939 48.7723925, 16.2687553 48.7723538)",
82660636,residential,False,False,76.06800000000001,,"LINESTRING (16.2711593 48.7731292, 16.2707714 48.7731458, 16.2703383 48.773226, 16.2701505 48.7732702)",
82660636,residential,False,True,66.41399999999999,,"LINESTRING (16.2711593 48.7731292, 16.2715307 48.7731751, 16.2717545 48.773212, 16.2720517 48.7732235)",
82660651,residential,False,True,62.187000000000005,,"LINESTRING (16.2711593 48.7731292, 16.2715035 48.7730362, 16.2716885 48.7729821, 16.2719268 48.7728927)",
82660636,residential,False,True,63.133,,"LINESTRING (16.2693615 48.7734982, 16.2701505 48.7732702)",
82660675,residential,False,False,70.201,,"LINESTRING (16.2693615 48.7734982, 16.2692618 48.7728703)",
82660636,residential,False,False,65.788,,"LINESTRING (16.2693615 48.7734982, 16.2690667 48.7735785, 16.2685319 48.7737243)",
82660637,residential,False,False,55.21,,"LINESTRING (16.2716195 48.7740805, 16.2718036 48.7742095, 16.2720174 48.7742635, 16.272132 48.774266, 16.2722675 48.7742402)",
82660637,residential,False,True,161.662,,"LINESTRING (16.2716195 48.7740805, 16.2713803 48.7742612, 16.2709603 48.7744918, 16.2706803 48.7747456, 16.2705228 48.7749416, 16.270372 48.7751638, 16.2703887 48.7752378)",
82665286,residential,False,False,248.02299999999997,,"LINESTRING (16.2716195 48.7740805, 16.2714912 48.7740267, 16.2712695 48.7740459, 16.270727 48.7741497, 16.2705053 48.7742112, 16.2703012 48.7743304, 16.2698753 48.7745803, 16.2697567 48.7746803, 16.2696245 48.7747917, 16.2695396 48.7748659, 16.2693737 48.7750108, 16.2692454 48.77513, 16.2689459 48.7751946)",
82665286,residential,False,True,78.64200000000001,,"LINESTRING (16.2716195 48.7740805, 16.2717681 48.7739623, 16.2718108 48.7739284, 16.2723855 48.7738831, 16.2725792 48.7738708)",
38700151,residential,False,False,49.521,,"LINESTRING (16.2679445 48.772585, 16.2685657 48.7724097)",
38700151,residential,False,True,5.251,,"LINESTRING (16.2679445 48.772585, 16.2678772 48.7726012)",
82660640,residential,False,False,45.724999999999994,,"LINESTRING (16.2679445 48.772585, 16.2680379 48.7723967, 16.268242 48.7722314)",
9583467,secondary,False,True,67.777,397,"LINESTRING (16.2690747 48.7757982, 16.2690523 48.7756934, 16.2689459 48.7751946)",
82660661,residential,False,True,87.96000000000001,,"LINESTRING (16.2690747 48.7757982, 16.2688789 48.7758145, 16.2688372 48.7758124, 16.2687999 48.7758004, 16.2687645 48.7757713, 16.2687195 48.7757037, 16.2686819 48.7756476, 16.2684633 48.7752386)",
920238994,secondary,False,False,36.863,397,"LINESTRING (16.2690747 48.7757982, 16.2690929 48.7758871, 16.2691053 48.775918, 16.2691236 48.7759389, 16.2691735 48.7759679, 16.2692506 48.7760007, 16.2693629 48.7760346)",
82660644,residential,False,False,37.692,,"LINESTRING (16.2771587 48.7730556, 16.2776251 48.7731985)",
82660662,residential,False,True,286.22900000000004,,"LINESTRING (16.2771587 48.7730556, 16.2767963 48.7720632, 16.2773586 48.7720303, 16.2776251 48.7731985)",
82660644,residential,False,True,164.82200000000003,,"LINESTRING (16.2771587 48.7730556, 16.2768463 48.773072, 16.274972 48.7730761, 16.2749119 48.7730845)",
82660659,residential,False,True,115.407,,"LINESTRING (16.2771587 48.7730556, 16.2770025 48.7729567, 16.2762528 48.7726356, 16.2761403 48.7726232, 16.2758529 48.7724915)",
82665261,residential,False,True,110.18700000000001,,"LINESTRING (16.2757365 48.770257, 16.2760876 48.7703328, 16.2764563 48.7705123, 16.2766138 48.7706517, 16.2767258 48.770913)",
38700151,residential,False,True,15.147,,"LINESTRING (16.2767258 48.770913, 16.2765305 48.7709576)",
82665261,residential,False,False,110.18700000000001,,"LINESTRING (16.2767258 48.770913, 16.2766138 48.7706517, 16.2764563 48.7705123, 16.2760876 48.7703328, 16.2757365 48.770257)",
82660636,residential,False,False,63.133,,"LINESTRING (16.2701505 48.7732702, 16.2693615 48.7734982)",
82660636,residential,False,True,76.06800000000001,,"LINESTRING (16.2701505 48.7732702, 16.2703383 48.773226, 16.2707714 48.7731458, 16.2711593 48.7731292)",
"[82660667, 82661198]",residential,False,"[False, True]",94.42699999999999,,"LINESTRING (16.2701505 48.7732702, 16.2700871 48.7729856, 16.269824 48.7729856, 16.2695179 48.7729279, 16.2692618 48.7728703)",
82660637,residential,False,True,30.308,,"LINESTRING (16.2726732 48.7741872, 16.2722675 48.7742402)",
82661786,residential,False,True,21.225,,"LINESTRING (16.2726732 48.7741872, 16.2727298 48.7743744)",
82661786,residential,False,False,35.851,,"LINESTRING (16.2726732 48.7741872, 16.2726203 48.7740125, 16.2725792 48.7738708)",
539659108,secondary,False,False,28.915,408,"LINESTRING (16.272414 48.7745303, 16.2727298 48.7743744)",
82661783,residential,False,False,34.065,,"LINESTRING (16.272414 48.7745303, 16.2723595 48.7744496, 16.2723352 48.7743994, 16.2722675 48.7742402)",
539659108,secondary,False,True,68.672,408,"LINESTRING (16.272414 48.7745303, 16.2721507 48.7746662, 16.2718959 48.7747793, 16.2717288 48.7748422, 16.2716397 48.7748763)",
82660637,residential,False,False,30.308,,"LINESTRING (16.2722675 48.7742402, 16.2726732 48.7741872)",
82660637,residential,False,True,55.21,,"LINESTRING (16.2722675 48.7742402, 16.272132 48.774266, 16.2720174 48.7742635, 16.2718036 48.7742095, 16.2716195 48.7740805)",
