osmid,oneway,lanes,name,highway,reversed,length,ref,geometry,junction,bridge,maxspeed,access,width
44354913,False,,sídl. U Cukrovaru,residential,True,98.247,,"LINESTRING (14.3104907 50.2440093, 14.310875 50.2438688, 14.3109189 50.2438528, 14.3112403 50.2437211, 14.3116565 50.2435363)",,,,,
338332499,True,,sídl. U Cukrovaru,residential,False,171.239,,"LINESTRING (14.3104907 50.2440093, 14.3091119 50.2446297, 14.308516 50.2448906)",,,,,
30743721,False,2,Komenského náměstí,residential,False,26.902,,"LINESTRING (14.3129917 50.241111, 14.3127328 50.2412874)",,,,,
30743718,False,,Havlíčkova,residential,True,208.56499999999997,,"LINESTRING (14.3129917 50.241111, 14.3131645 50.2410383, 14.3135585 50.2409501, 14.3141121 50.2409052, 14.3149213 50.2408874, 14.3153706 50.2409071, 14.3156227 50.240932, 14.3158262 50.2410076)",,,,,
1016964692,False,,Žižkova,residential,True,18.094,,"LINESTRING (14.3129917 50.241111, 14.3129367 50.241023, 14.3129141 50.2409566)",,,30,,
32548690,False,,Trojanova,residential,True,16.919,,"LINESTRING (14.317008 50.2382616, 14.3169289 50.2381181)",,,,,
"[1089605700, 1089605701, 30743720, 25741164, 34255730, 1016964690]",False,,"['Nádražní', 'Žižkova']",residential,False,425.84099999999995,,"LINESTRING (14.317008 50.2382616, 14.3163613 50.2384067, 14.3143525 50.2388574, 14.3141851 50.2389449, 14.3141435 50.2389666, 14.3140503 50.2390243, 14.3139844 50.239058, 14.3139141 50.2390867, 14.3138711 50.2391014, 14.3138273 50.2391145, 14.3137794 50.2391265, 14.3137309 50.2391373, 14.3135991 50.2391667, 14.3134206 50.2392066, 14.3132138 50.2392542, 14.3128819 50.2393265, 14.3126027 50.2393884, 14.312459 50.2394209, 14.3124828 50.2395029, 14.3125271 50.2396537, 14.3126168 50.2399475, 14.3126309 50.2400006, 14.312651 50.2400871)",,,,,
32548690,False,,Trojanova,residential,False,229.614,,"LINESTRING (14.317008 50.2382616, 14.317189 50.2385898, 14.3175646 50.2392705, 14.3180823 50.2402089)",,,,,
"[711018658, 25741079]",False,,Hennigsdorfská,residential,False,111.551,,"LINESTRING (14.3062821 50.2409266, 14.3062883 50.2408692, 14.3062959 50.2407991, 14.306328 50.2405039, 14.3064024 50.240025, 14.3064099 50.2399894, 14.3064282 50.2399282)",,,,,
34255728,False,,Přemyslova,secondary,False,58.143,10148,"LINESTRING (14.3062821 50.2409266, 14.3066873 50.2410828, 14.3068044 50.2411365, 14.306977 50.2412016)",,,,,
132057032,False,,Ke Hřbitovu,tertiary,False,155.555,24017;24017;10147,"LINESTRING (14.3083865 50.2376855, 14.3083321 50.2376957, 14.3082691 50.2376957, 14.3070382 50.2375952, 14.3069002 50.2375888, 14.3067875 50.2375931, 14.3066438 50.2376102, 14.3066035 50.2376408, 14.3065691 50.237688, 14.3065501 50.2377266, 14.3065345 50.2377734, 14.3065051 50.2378656)",,,,,
446834296,False,,Poděbradova,residential,True,56.89,,"LINESTRING (14.3083865 50.2376855, 14.3086549 50.2377367, 14.3091739 50.2377554)",,,,,
30754250,False,,U Cukrovaru,residential,True,116.919,,"LINESTRING (14.3077718 50.2414757, 14.3069909 50.242401)",,,,,
313935929,False,,Tyršova,residential,False,64.016,,"LINESTRING (14.3077718 50.2414757, 14.3082264 50.2409788)",,,,,
48203258,False,,U Cukrovaru,residential,True,64.668,,"LINESTRING (14.3077718 50.2414757, 14.3082392 50.2419, 14.3082956 50.2419511)",,,,,
"[30746995, 28545380]",False,,Smetanova,"['living_street', 'residential']",False,60.489,,"LINESTRING (14.3093399 50.2410611, 14.3089671 50.2412376, 14.3086562 50.2413847)",,,,,
25809994,False,,Třebízského,residential,False,12.672,,"LINESTRING (14.3154509 50.2463899, 14.3156026 50.2463301)",,,,,
332120102,False,,Mostní,secondary,False,104.353,101,"LINESTRING (14.3154509 50.2463899, 14.3146104 50.2456206)",,,,,
338332384,False,,Mostní,secondary,True,22.534,101,"LINESTRING (14.3154509 50.2463899, 14.3155577 50.2464864, 14.315634 50.2465553)",,,,,
25741160,True,,Tylova,residential,False,66.209,,"LINESTRING (14.316114 50.2461234, 14.3169731 50.246353)",,,,,
25809994,False,,Třebízského,residential,False,80.773,,"LINESTRING (14.316114 50.2461234, 14.3164388 50.2459948, 14.3170532 50.2457154)",,,,,
25809994,False,,Třebízského,residential,True,43.019000000000005,,"LINESTRING (14.316114 50.2461234, 14.3158862 50.2462154, 14.3156026 50.2463301)",,,,,
25809994,False,,Třebízského,residential,False,121.866,,"LINESTRING (14.3175114 50.2454823, 14.3188093 50.2447666)",,,,,
25809994,False,,Třebízského,residential,True,41.634,,"LINESTRING (14.3175114 50.2454823, 14.3170532 50.2457154)",,,,,
25741152,False,,Alšova,residential,True,97.239,,"LINESTRING (14.3175114 50.2454823, 14.3172385 50.2453088, 14.3165866 50.2448386)",,,,,
31002046,False,,Alšova,residential,False,100.192,,"LINESTRING (14.3175114 50.2454823, 14.3184004 50.2461358, 14.3184349 50.2461628)",,,,,
25809994,False,,Třebízského,residential,True,2.828,,"LINESTRING (14.3188428 50.2447529, 14.3188093 50.2447666)",,,,,
25741151,True,,Máchova,residential,False,31.739,,"LINESTRING (14.3175342 50.2437388, 14.3178161 50.2439601)",,,,,
25741152,False,,Alšova,residential,False,59.26,,"LINESTRING (14.3160239 50.2444455, 14.3165866 50.2448386)",,,,,
629410430,True,,nábřeží J. Rysa,living_street,False,133.078,,"LINESTRING (14.3160239 50.2444455, 14.3175342 50.2437388)",,,,,
"[34257746, 34257743]",True,,"['Předmostí', 'nábřeží J. Rysa']","['living_street', 'residential']",False,197.989,,"LINESTRING (14.3160239 50.2444455, 14.315186 50.2448358, 14.3149026 50.2449695, 14.3147782 50.2450383, 14.3147537 50.2450849, 14.3147395 50.2451268, 14.3147336 50.2451668, 14.3147414 50.2452107, 14.3147706 50.2453152, 14.3149277 50.2456554, 14.3150113 50.2457955)",,,,,
31001148,False,,Makarenkova,residential,True,9.409,,"LINESTRING (14.3183615 50.2462332, 14.3184349 50.2461628)",,,,,
30754597,False,,Kyjevská,residential,True,86.667,,"LINESTRING (14.3183615 50.2462332, 14.3183071 50.2462207, 14.3172209 50.2459585)",,,,,
25741163,False,,Libušina,residential,True,99.92099999999999,,"LINESTRING (14.3180823 50.2402089, 14.3176451 50.2403283, 14.3169011 50.2406848)",,,,,
32548690,False,,Trojanova,residential,True,229.614,,"LINESTRING (14.3180823 50.2402089, 14.3175646 50.2392705, 14.317189 50.2385898, 14.317008 50.2382616)",,,,,
25741163,False,,Libušina,residential,False,99.92099999999999,,"LINESTRING (14.3169011 50.2406848, 14.3176451 50.2403283, 14.3180823 50.2402089)",,,,,
30743718,False,,Havlíčkova,residential,False,84.481,,"LINESTRING (14.3169011 50.2406848, 14.3164823 50.240811, 14.3161776 50.2409028, 14.3159835 50.2409543, 14.3158262 50.2410076)",,,,,
"[30743717, 25741166]",False,,Rybova,residential,False,141.255,,"LINESTRING (14.3158262 50.2410076, 14.3156726 50.2410962, 14.3151667 50.2413342, 14.314666 50.2412654, 14.3140291 50.2413007)",,,,,
30743718,False,,Havlíčkova,residential,False,208.56500000000003,,"LINESTRING (14.3158262 50.2410076, 14.3156227 50.240932, 14.3153706 50.2409071, 14.3149213 50.2408874, 14.3141121 50.2409052, 14.3135585 50.2409501, 14.3131645 50.2410383, 14.3129917 50.241111)",,,,,
30743718,False,,Havlíčkova,residential,True,84.481,,"LINESTRING (14.3158262 50.2410076, 14.3159835 50.2409543, 14.3161776 50.2409028, 14.3164823 50.240811, 14.3169011 50.2406848)",,,,,
30743717,False,,Rybova,residential,False,40.0,,"LINESTRING (14.3140291 50.2413007, 14.3134794 50.2412245)",,,,,
30754248,False,,Na Hrádku,residential,False,31.679,,"LINESTRING (14.3140291 50.2413007, 14.3141306 50.2415781)",,,,,
"[30743717, 25741166]",False,,Rybova,residential,True,141.25500000000002,,"LINESTRING (14.3140291 50.2413007, 14.314666 50.2412654, 14.3151667 50.2413342, 14.3156726 50.2410962, 14.3158262 50.2410076)",,,,,
"[863350345, 863350343]",False,,Palackého,living_street,True,15.73,,"LINESTRING (14.3109635 50.2404292, 14.3110496 50.2404123, 14.311176 50.24039)",,,20,,
323043472,False,2,Mostní,secondary,False,13.032,101,"LINESTRING (14.3094191 50.2407683, 14.309338 50.2406632)",,,,,
332120101,False,2,Mostní,secondary,True,126.71000000000001,101,"LINESTRING (14.3094191 50.2407683, 14.3095679 50.2409059, 14.3096071 50.2409421, 14.3096506 50.2409788, 14.3104834 50.241682)",,,,,
"[863350347, 1153610830]",False,,"['Palackého', 'Palackého náměstí']",residential,True,74.00500000000001,,"LINESTRING (14.3094191 50.2407683, 14.3095212 50.2407407, 14.3096135 50.2407158, 14.3100688 50.2406154, 14.3101635 50.2407897, 14.3102202 50.2408012)",,,,,
30754582,True,,Předmostí,residential,False,72.812,,"LINESTRING (14.3150113 50.2457955, 14.3156026 50.2463301)",,,,,
31014744,False,,Předmostí,residential,False,34.51,,"LINESTRING (14.3150113 50.2457955, 14.3146104 50.2456206)",,,,,
625762526,False,,Gen. Klapálka,secondary,True,33.946,101,"LINESTRING (14.3061059 50.2385292, 14.3065667 50.2384496)",,,,,
"[30414625, 34255717]",False,,Fibichova,residential,False,92.291,,"LINESTRING (14.3061059 50.2385292, 14.3060863 50.2384882, 14.3059932 50.2382636, 14.3057822 50.2377255)",,,,,
746237891,False,,Grégrova,residential,True,53.721,,"LINESTRING (14.3057822 50.2377255, 14.3065051 50.2378656)",,,,,
"[30414625, 34255717]",False,,Fibichova,residential,True,92.291,,"LINESTRING (14.3057822 50.2377255, 14.3059932 50.2382636, 14.3060863 50.2384882, 14.3061059 50.2385292)",,,,,
746237891,False,,Grégrova,residential,False,41.649,,"LINESTRING (14.3057822 50.2377255, 14.3055789 50.2376956, 14.3052162 50.2377614)",,,,,
746237891,False,,Grégrova,residential,False,53.721,,"LINESTRING (14.3065051 50.2378656, 14.3057822 50.2377255)",,,,,
132057032,False,,Ke Hřbitovu,tertiary,False,65.289,24017;24017;10147,"LINESTRING (14.3065051 50.2378656, 14.3064905 50.237981, 14.3065021 50.2381212, 14.3065667 50.2384496)",,,,,
132057032,False,,Ke Hřbitovu,tertiary,True,155.555,24017;24017;10147,"LINESTRING (14.3065051 50.2378656, 14.3065345 50.2377734, 14.3065501 50.2377266, 14.3065691 50.237688, 14.3066035 50.2376408, 14.3066438 50.2376102, 14.3067875 50.2375931, 14.3069002 50.2375888, 14.3070382 50.2375952, 14.3082691 50.2376957, 14.3083321 50.2376957, 14.3083865 50.2376855)",,,,,
30414626,False,,Grégrova,residential,False,93.862,,"LINESTRING (14.3077075 50.2383844, 14.3074452 50.2381513, 14.3073117 50.2380673, 14.307161 50.2379956, 14.306688 50.2379009)",,,,,
30760607,False,,Gen. Klapálka,secondary,False,81.46000000000001,101,"LINESTRING (14.3077075 50.2383844, 14.3073226 50.2384092, 14.3065667 50.2384496)",,,,,
30760607,False,,Gen. Klapálka,secondary,True,91.196,101,"LINESTRING (14.3077075 50.2383844, 14.3079167 50.2384016, 14.3080344 50.2384386, 14.308547 50.238628, 14.3088212 50.2387653)",,,,,
746237891,False,,Grégrova,residential,True,41.649,,"LINESTRING (14.3052162 50.2377614, 14.3055789 50.2376956, 14.3057822 50.2377255)",,,,,
30167647,False,,Hennigsdorfská,residential,False,58.52,,"LINESTRING (14.3065962 50.2389725, 14.3066181 50.2386223, 14.306578 50.2384875, 14.3065667 50.2384496)",,,,,
30414629,False,,Nerudova,residential,False,161.084,,"LINESTRING (14.3065962 50.2389725, 14.3072687 50.2390076, 14.3076776 50.2390613, 14.3080157 50.239112, 14.3084333 50.2391755, 14.3088163 50.2392407)",,,,,
"[709592301, 625762525, 30167646]",False,,Hennigsdorfská,residential,True,106.952,,"LINESTRING (14.3065962 50.2389725, 14.3065247 50.239419, 14.3065232 50.2394283, 14.306509 50.2395314, 14.3064282 50.2399282)",,yes,,,
25741117,False,,sídl. U Cukrovaru,residential,True,54.07,,"LINESTRING (14.3100713 50.2436037, 14.3104907 50.2440093)",,,,,
25741117,False,,sídl. U Cukrovaru,residential,False,99.63199999999999,,"LINESTRING (14.3100713 50.2436037, 14.3094144 50.2429798, 14.3092947 50.242858)",,,,,
30723797,False,,sídl. U Cukrovaru,residential,False,117.891,,"LINESTRING (14.3100713 50.2436037, 14.309928 50.2436605, 14.3097437 50.2437393, 14.3090781 50.2440241, 14.3087625 50.2441596, 14.3087012 50.2441987)",,,,,
30743370,False,,V Luhu,residential,False,111.403,,"LINESTRING (14.3066822 50.2448504, 14.3066526 50.2449302, 14.3066134 50.2452169, 14.3065578 50.2456806, 14.3067149 50.245814)",,,,,
1234262438,False,,V Luhu,residential,True,71.537,,"LINESTRING (14.3066822 50.2448504, 14.3067339 50.244771, 14.3073685 50.244389)",,,,,
30743370,False,,V Luhu,residential,True,111.40299999999999,,"LINESTRING (14.3067149 50.245814, 14.3065578 50.2456806, 14.3066134 50.2452169, 14.3066526 50.2449302, 14.3066822 50.2448504)",,,,,
30746991,False,,Erbenova,residential,True,60.818,,"LINESTRING (14.3089054 50.2425046, 14.3094582 50.2422636, 14.3096436 50.2422526)",,,,,
48203258,False,,U Cukrovaru,residential,False,75.289,,"LINESTRING (14.3089054 50.2425046, 14.3087058 50.2423235, 14.3085546 50.2421862, 14.3082956 50.2419511)",,,,,
48203258,False,,U Cukrovaru,residential,True,48.069,,"LINESTRING (14.3089054 50.2425046, 14.309102 50.2426831, 14.3092947 50.242858)",,,,,
"[863350344, 1178259645, 863612719]",False,,Palackého náměstí,living_street,True,88.128,,"LINESTRING (14.3108822 50.2396218, 14.3108821 50.23964, 14.3108819 50.2396754, 14.3108992 50.2397178, 14.3109475 50.2398357, 14.3111446 50.2403173, 14.311176 50.24039)",,,20,,
30747279,False,,Jungmannova,living_street,True,108.20400000000001,,"LINESTRING (14.3105627 50.2396359, 14.3097265 50.2400026, 14.3092794 50.2401563)",,,,,
30747278,True,,Jiráskova,residential,False,60.263,,"LINESTRING (14.3092794 50.2401563, 14.3094523 50.2404877, 14.3094483 50.2405254, 14.309338 50.2406632)",,,,,
30747279,False,,Jungmannova,living_street,False,108.20400000000001,,"LINESTRING (14.3092794 50.2401563, 14.3097265 50.2400026, 14.3105627 50.2396359)",,,,,
30754248,False,,Na Hrádku,residential,True,6.663,,"LINESTRING (14.3140949 50.2416335, 14.3141306 50.2415781)",,,,,
30754250,False,,U Cukrovaru,residential,False,116.919,,"LINESTRING (14.3069909 50.242401, 14.3077718 50.2414757)",,,,,
33044972,False,,U Cukrovaru,residential,False,235.995,,"LINESTRING (14.3082956 50.2419511, 14.3082511 50.2419727, 14.3077228 50.2422107, 14.3076913 50.2422528, 14.3076897 50.2422982, 14.3077255 50.2423496, 14.3078175 50.2424393, 14.308019 50.2426378, 14.3082501 50.2428655, 14.3082518 50.2428924, 14.308029 50.2430718, 14.3080233 50.2431215, 14.3080609 50.2431835, 14.3082482 50.2433486, 14.3082995 50.2433938, 14.3085543 50.2436183)",,,,,
48203258,False,,U Cukrovaru,residential,False,64.668,,"LINESTRING (14.3082956 50.2419511, 14.3082392 50.2419, 14.3077718 50.2414757)",,,,,
48203258,False,,U Cukrovaru,residential,True,75.289,,"LINESTRING (14.3082956 50.2419511, 14.3085546 50.2421862, 14.3087058 50.2423235, 14.3089054 50.2425046)",,,,,
25809994,False,,Třebízského,residential,True,12.672,,"LINESTRING (14.3156026 50.2463301, 14.3154509 50.2463899)",,,,,
25809994,False,,Třebízského,residential,False,43.019000000000005,,"LINESTRING (14.3156026 50.2463301, 14.3158862 50.2462154, 14.316114 50.2461234)",,,,,
25741151,True,,Máchova,residential,False,32.815,,"LINESTRING (14.3178161 50.2439601, 14.3181027 50.2441914)",,,,,
25741151,True,,Máchova,residential,False,32.705,,"LINESTRING (14.3181027 50.2441914, 14.3183874 50.2444224)",,,,,
25741151,True,,Máchova,residential,False,48.631,,"LINESTRING (14.3183874 50.2444224, 14.3188093 50.2447666)",,,,,
30754595,False,,Šmeralova,residential,False,86.323,,"LINESTRING (14.3157034 50.2453712, 14.3165866 50.2448386)",,,,,
30754595,False,,Šmeralova,residential,True,68.968,,"LINESTRING (14.3173186 50.2444317, 14.3165866 50.2448386)",,,,,
25741152,False,,Alšova,residential,True,59.26,,"LINESTRING (14.3165866 50.2448386, 14.3160239 50.2444455)",,,,,
30754595,False,,Šmeralova,residential,False,68.968,,"LINESTRING (14.3165866 50.2448386, 14.3173186 50.2444317)",,,,,
30754595,False,,Šmeralova,residential,True,86.323,,"LINESTRING (14.3165866 50.2448386, 14.3157034 50.2453712)",,,,,
25741152,False,,Alšova,residential,False,97.239,,"LINESTRING (14.3165866 50.2448386, 14.3172385 50.2453088, 14.3175114 50.2454823)",,,,,
25809994,False,,Třebízského,residential,False,41.634,,"LINESTRING (14.3170532 50.2457154, 14.3175114 50.2454823)",,,,,
30754596,False,,Varšavská,residential,True,29.545,,"LINESTRING (14.3170532 50.2457154, 14.3172209 50.2459585)",,,,,
25809994,False,,Třebízského,residential,True,80.773,,"LINESTRING (14.3170532 50.2457154, 14.3164388 50.2459948, 14.316114 50.2461234)",,,,,
30754596,False,,Varšavská,residential,False,29.545,,"LINESTRING (14.3172209 50.2459585, 14.3170532 50.2457154)",,,,,
30754596,False,,Varšavská,residential,True,47.273,,"LINESTRING (14.3172209 50.2459585, 14.3169731 50.246353)",,,,,
30754597,False,,Kyjevská,residential,False,86.667,,"LINESTRING (14.3172209 50.2459585, 14.3183071 50.2462207, 14.3183615 50.2462332)",,,,,
30754596,False,,Varšavská,residential,False,47.273,,"LINESTRING (14.3169731 50.246353, 14.3172209 50.2459585)",,,,,
30723797,False,,sídl. U Cukrovaru,residential,True,117.891,,"LINESTRING (14.3087012 50.2441987, 14.3087625 50.2441596, 14.3090781 50.2440241, 14.3097437 50.2437393, 14.309928 50.2436605, 14.3100713 50.2436037)",,,,,
30760605,False,,sídl. U Cukrovaru,residential,False,50.788,,"LINESTRING (14.308516 50.2448906, 14.3083603 50.2447313, 14.3087104 50.2445824)",,,,,
338332499,True,,sídl. U Cukrovaru,residential,False,35.385,,"LINESTRING (14.308516 50.2448906, 14.3084727 50.2449102, 14.3082747 50.2449997, 14.3080778 50.2450288)",,,,,
30760605,False,,sídl. U Cukrovaru,residential,True,50.788,,"LINESTRING (14.3087104 50.2445824, 14.3083603 50.2447313, 14.308516 50.2448906)",,,,,
44354913,False,,sídl. U Cukrovaru,residential,False,98.247,,"LINESTRING (14.3116565 50.2435363, 14.3112403 50.2437211, 14.3109189 50.2438528, 14.310875 50.2438688, 14.3104907 50.2440093)",,,,,
"[338332496, 1234261735]",False,,sídl. U Cukrovaru,residential,False,87.23400000000001,,"LINESTRING (14.3080778 50.2450288, 14.3076708 50.2446619, 14.3075479 50.2445407, 14.3074377 50.2444463, 14.3073685 50.244389)",,,,,
30716188,False,,V Luhu,residential,True,120.303,,"LINESTRING (14.3073685 50.244389, 14.307708 50.2441555, 14.3082762 50.2438133, 14.3085543 50.2436183)",,,,,
"[338332496, 1234261735]",False,,sídl. U Cukrovaru,residential,True,87.234,,"LINESTRING (14.3073685 50.244389, 14.3074377 50.2444463, 14.3075479 50.2445407, 14.3076708 50.2446619, 14.3080778 50.2450288)",,,,,
1234262438,False,,V Luhu,residential,False,71.537,,"LINESTRING (14.3073685 50.244389, 14.3067339 50.244771, 14.3066822 50.2448504)",,,,,
"[274215933, 30785701]",False,,Kaplířova,residential,False,132.166,,"LINESTRING (14.3105561 50.2391704, 14.3101015 50.239104, 14.3096977 50.2390137, 14.3090107 50.23879, 14.3088212 50.2387653)",,,,,
"[1035963509, 30785702]",False,,Prokopova,residential,"[False, True]",51.486999999999995,,"LINESTRING (14.3105561 50.2391704, 14.3106044 50.239093, 14.3106502 50.2389645, 14.3106654 50.238808, 14.3106725 50.2387245, 14.3106614 50.2387222)",,,,,
30785707,False,,Sokolská,residential,False,124.779,,"LINESTRING (14.3105561 50.2391704, 14.3105079 50.2392013, 14.3101705 50.2393165, 14.3089263 50.2395658)",,,,,
30747278,True,,Jiráskova,residential,False,70.311,,"LINESTRING (14.3089263 50.2395658, 14.3090552 50.2397656, 14.3092794 50.2401563)",,,,,
