osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,access,bridge
"[393048426, 47056830]",115;116,nám. Krále Jiřího z Poděbrad,secondary,50,False,True,101.643,"LINESTRING (14.2368077 49.9143536, 14.236602 49.9143131, 14.2361713 49.9142284, 14.236022 49.9141773, 14.2355332 49.9139703)",,,,
"[393048427, 393048428, 47056831]",,nám. Krále Jiřího z Poděbrad,residential,,False,True,115.125,"LINESTRING (14.2368077 49.9143536, 14.2367662 49.9144866, 14.2365435 49.9145007, 14.2363352 49.9145139, 14.2362416 49.9145174, 14.2359162 49.9145283, 14.2353724 49.9145458)",,,,
"[309621411, 400594220]",115;116,"['Pražská', 'nám. Krále Jiřího z Poděbrad']",secondary,50,False,False,147.78299999999996,"LINESTRING (14.2368077 49.9143536, 14.2371672 49.9143987, 14.2373405 49.9144114, 14.2375762 49.9144032, 14.2377522 49.9143863, 14.2378887 49.9143693, 14.2380224 49.9143393, 14.2386353 49.9141713, 14.2386715 49.914162, 14.2387279 49.9141512, 14.2387925 49.9141487)",,,,
624088373,,Legií,residential,,False,True,120.35,"LINESTRING (14.2368077 49.9143536, 14.2368225 49.9142066, 14.2369247 49.9132739)",,,,
37892377,115;116,Pražská,secondary,50,False,False,156.16699999999997,"LINESTRING (14.2417588 49.9159129, 14.2421391 49.9159959, 14.2424664 49.9160741, 14.2425778 49.9161187, 14.2426636 49.9161738, 14.2427272 49.9162389, 14.2428111 49.9163339, 14.2428717 49.9164205, 14.2429221 49.9165329, 14.2429597 49.9166451, 14.2429733 49.9166877, 14.2429921 49.9167294, 14.2430103 49.9167755, 14.2430633 49.9168813)",6,,,
933235152,,V Luhu,residential,30,False,False,49.079,"LINESTRING (14.2417588 49.9159129, 14.2419892 49.9158652, 14.2424135 49.9157822)",,,,
1071431821,115;116,Pražská,secondary,50,False,True,61.551,"LINESTRING (14.2417588 49.9159129, 14.241651 49.9158865, 14.2411965 49.9157286, 14.2409999 49.9156544)",,,,
827030284,116,Mníšecká,secondary,50,True,False,25.02,"LINESTRING (14.2346026 49.9136483, 14.234895 49.9137715)",,,,
827030285,116,Mníšecká,secondary,50,False,True,12.297,"LINESTRING (14.2346026 49.9136483, 14.2344764 49.9135733)",,2,,
827030283,,,tertiary_link,,True,False,14.622,"LINESTRING (14.2346026 49.9136483, 14.2345949 49.9137113, 14.2345543 49.9137744)",,,,
1071431821,115;116,Pražská,secondary,50,False,False,116.888,"LINESTRING (14.2395846 49.9151305, 14.2409999 49.9156544)",,,,
34747294,,Nádražní,residential,,False,True,96.467,"LINESTRING (14.2395846 49.9151305, 14.2395196 49.9152972, 14.2394495 49.9159914)",,,,
"[34747300, 934290879]",,V Souhradí,residential,30,False,False,177.22899999999998,"LINESTRING (14.2395846 49.9151305, 14.2396616 49.9150999, 14.2410205 49.9148631, 14.2419553 49.9146803)",,,,
309621411,115;116,Pražská,secondary,50,False,True,102.99199999999999,"LINESTRING (14.2395846 49.9151305, 14.2394957 49.9149653, 14.2394395 49.9148365, 14.239195 49.9142969, 14.2391778 49.9142708, 14.2391704 49.9142598, 14.2391562 49.9142477)",,,,
36832328,,Švabinského,residential,,False,False,51.495,"LINESTRING (14.2302453 49.9106633, 14.2309644 49.9106597)",,,,
792837974,115,Čs. armády,secondary,50,False,True,101.697,"LINESTRING (14.2302453 49.9106633, 14.2302961 49.9115773)",,,,
37892377,115;116,Pražská,secondary,50,False,True,156.167,"LINESTRING (14.2430633 49.9168813, 14.2430103 49.9167755, 14.2429921 49.9167294, 14.2429733 49.9166877, 14.2429597 49.9166451, 14.2429221 49.9165329, 14.2428717 49.9164205, 14.2428111 49.9163339, 14.2427272 49.9162389, 14.2426636 49.9161738, 14.2425778 49.9161187, 14.2424664 49.9160741, 14.2421391 49.9159959, 14.2417588 49.9159129)",6,,,
"[36853713, 974990526]",,Pod Drahou,residential,,False,True,125.634,"LINESTRING (14.2430633 49.9168813, 14.2429918 49.9168812, 14.2413086 49.9168775)",,,,
217992613,,Sádecká,residential,,False,True,76.94800000000001,"LINESTRING (14.2387925 49.9141487, 14.2389259 49.9138508, 14.2390122 49.913613, 14.2390932 49.9134855)",,,,
309621411,115;116,Pražská,secondary,50,False,False,28.582000000000004,"LINESTRING (14.2387925 49.9141487, 14.2388408 49.9141545, 14.2388958 49.9141638, 14.2389807 49.9141827, 14.2390544 49.914205, 14.2391282 49.9142324, 14.2391562 49.9142477)",,,,
"[309621411, 400594220]",115;116,"['Pražská', 'nám. Krále Jiřího z Poděbrad']",secondary,50,False,True,147.78300000000002,"LINESTRING (14.2387925 49.9141487, 14.2387279 49.9141512, 14.2386715 49.914162, 14.2386353 49.9141713, 14.2380224 49.9143393, 14.2378887 49.9143693, 14.2377522 49.9143863, 14.2375762 49.9144032, 14.2373405 49.9144114, 14.2371672 49.9143987, 14.2368077 49.9143536)",,,,
166749698,11517,Komenského,tertiary,,False,False,49.865,"LINESTRING (14.2301151 49.913523, 14.2308112 49.9135098)",,,,
166749697,,Čechova,tertiary,,False,False,78.228,"LINESTRING (14.2301151 49.913523, 14.2301261 49.9137051, 14.2301608 49.9142259)",,,yes,
47056721,115,Komenského,secondary,50,False,True,15.468,"LINESTRING (14.2322293 49.9136614, 14.2324395 49.9136935)",,,,
"[36777408, 934693432]",,Nezabudická,residential,50,False,True,158.78199999999998,"LINESTRING (14.2322293 49.9136614, 14.2320509 49.913088, 14.2320205 49.9128588, 14.2319393 49.9122479)",,,,
"[36823659, 36823658, 792837979]",115,Komenského,secondary,50,False,False,86.537,"LINESTRING (14.2322293 49.9136614, 14.2320719 49.9136414, 14.23181 49.9135893, 14.23142 49.9135188, 14.2310618 49.9134619)",,,,yes
166749698,11517,Komenského,tertiary,,False,True,18.718,"LINESTRING (14.2310618 49.9134619, 14.2308112 49.9135098)",,,,
"[36823658, 36823659, 792837979]",115,Komenského,secondary,50,False,True,86.53699999999999,"LINESTRING (14.2310618 49.9134619, 14.23142 49.9135188, 14.23181 49.9135893, 14.2320719 49.9136414, 14.2322293 49.9136614)",,,,yes
792837974,115,Čs. armády,secondary,50,False,False,99.681,"LINESTRING (14.2310618 49.9134619, 14.230845 49.913409, 14.230756 49.913366, 14.2306571 49.913303, 14.2305709 49.9132047, 14.2304946 49.9130801, 14.2304291 49.9129031, 14.2304071 49.9127466)",,,,
34728952,,nám. Krále Jiřího z Poděbrad,residential,,False,False,65.02,"LINESTRING (14.2355332 49.9139703, 14.2353954 49.9144636, 14.2353724 49.9145458)",,,,
"[393048426, 47056830]",115;116,nám. Krále Jiřího z Poděbrad,secondary,50,False,False,101.643,"LINESTRING (14.2355332 49.9139703, 14.236022 49.9141773, 14.2361713 49.9142284, 14.236602 49.9143131, 14.2368077 49.9143536)",,,,
"[393048425, 309621429]",115;116,"['Komenského', 'nám. Krále Jiřího z Poděbrad']",secondary,50,False,True,51.443000000000005,"LINESTRING (14.2355332 49.9139703, 14.2353714 49.9139056, 14.2350722 49.9137908, 14.234895 49.9137715)",,,,
34746638,,Palackého náměstí,residential,,False,True,15.479,"LINESTRING (14.2325267 49.9153468, 14.2324549 49.9152155)",,,,
34746639,,Pod Lipami,residential,,False,True,25.6,"LINESTRING (14.2325267 49.9153468, 14.2328396 49.9152354)",,,,
"[113319544, 34728953, 34728954, 1079077391]",,"['Pod Lipami', 'Rovinská']","['residential', 'unclassified']",50,False,False,266.954,"LINESTRING (14.2325267 49.9153468, 14.2324709 49.9154269, 14.2324371 49.9154685, 14.2323655 49.9155495, 14.231626 49.9166332, 14.2315767 49.9167055, 14.2314545 49.9169265, 14.2313922 49.9171043, 14.2313078 49.9175946)",,,,yes
34746639,,Pod Lipami,residential,,False,False,25.6,"LINESTRING (14.2328396 49.9152354, 14.2325267 49.9153468)",,,,
113319539,,Na Stránce,residential,,False,True,27.634,"LINESTRING (14.2328396 49.9152354, 14.2324549 49.9152155)",,,,
34747291,,Palackého náměstí,residential,,True,False,60.70399999999999,"LINESTRING (14.2328396 49.9152354, 14.2331539 49.9152504, 14.2336625 49.9153523)",,,,
"[47056720, 36777405]",,"['Berounská', 'Palackého náměstí']",residential,50,False,False,77.337,"LINESTRING (14.2328396 49.9152354, 14.2328834 49.9151385, 14.2328749 49.9148069, 14.2327985 49.9145486)",,,,
36777421,,Opletalova,residential,,True,False,153.21700000000004,"LINESTRING (14.2336625 49.9153523, 14.2340523 49.9151248, 14.2350068 49.9147564, 14.235231 49.9146711, 14.2353724 49.9145458)",,,,
347632107,,Pod Lipami,residential,,True,False,143.626,"LINESTRING (14.2336625 49.9153523, 14.2339789 49.9154943, 14.2342864 49.915597, 14.2346186 49.9156734, 14.2350179 49.9157714, 14.235447 49.9158414, 14.2354967 49.9158492)",,,,
34728952,,nám. Krále Jiřího z Poděbrad,residential,,False,True,65.02,"LINESTRING (14.2353724 49.9145458, 14.2353954 49.9144636, 14.2355332 49.9139703)",,,,
"[393048427, 393048428, 47056831]",,nám. Krále Jiřího z Poděbrad,residential,,False,False,115.12499999999997,"LINESTRING (14.2353724 49.9145458, 14.2359162 49.9145283, 14.2362416 49.9145174, 14.2363352 49.9145139, 14.2365435 49.9145007, 14.2367662 49.9144866, 14.2368077 49.9143536)",,,,
34746637,,Na Stránce,residential,,False,False,120.89399999999999,"LINESTRING (14.2292751 49.9150271, 14.2306747 49.9150147, 14.2309617 49.9150349)",,,,
36823203,,Nerudova,residential,,False,True,84.53200000000001,"LINESTRING (14.2292751 49.9150271, 14.2292472 49.9146608, 14.2292043 49.9142683)",,,,
34746637,,Na Stránce,residential,,False,False,74.34,"LINESTRING (14.2309617 49.9150349, 14.2319869 49.9151406)",,,,
34746637,,Na Stránce,residential,,False,True,120.89399999999999,"LINESTRING (14.2309617 49.9150349, 14.2306747 49.9150147, 14.2292751 49.9150271)",,,,
34746637,,Na Stránce,residential,,False,True,74.34,"LINESTRING (14.2319869 49.9151406, 14.2309617 49.9150349)",,,,
36823657,,V Potočině,residential,,False,True,68.824,"LINESTRING (14.2319869 49.9151406, 14.2321559 49.914755, 14.2321613 49.9146413, 14.2321375 49.9145379)",,,,
"[36823656, 1079077227, 166748995]",,Na Stránce,residential,,False,False,34.568,"LINESTRING (14.2319869 49.9151406, 14.2320877 49.91516, 14.2322195 49.9151854, 14.2324549 49.9152155)",,,,yes
34746638,,Palackého náměstí,residential,,False,False,15.479,"LINESTRING (14.2324549 49.9152155, 14.2325267 49.9153468)",,,,
113319539,,Na Stránce,residential,,False,False,27.634,"LINESTRING (14.2324549 49.9152155, 14.2328396 49.9152354)",,,,
"[36823656, 166748995, 1079077227]",,Na Stránce,residential,,False,True,34.568000000000005,"LINESTRING (14.2324549 49.9152155, 14.2322195 49.9151854, 14.2320877 49.91516, 14.2319869 49.9151406)",,,,yes
34747294,,Nádražní,residential,,False,False,96.467,"LINESTRING (14.2394495 49.9159914, 14.2395196 49.9152972, 14.2395846 49.9151305)",,,,
"[838345113, 1071431822, 36777406]",,Pod Lipami,residential,,False,"[False, True]",293.661,"LINESTRING (14.2394495 49.9159914, 14.239225 49.9161236, 14.2391198 49.9161552, 14.2388865 49.9161322, 14.2386865 49.9161116, 14.2379867 49.9160449, 14.2377366 49.9160575, 14.2374866 49.9160672, 14.2372962 49.9160781, 14.2371023 49.9160832, 14.2368463 49.9160638, 14.2365016 49.9160189, 14.2361058 49.9159441, 14.2354967 49.9158492)",,2,,
1071431821,115;116,Pražská,secondary,50,False,True,116.888,"LINESTRING (14.2409999 49.9156544, 14.2395846 49.9151305)",,,,
"[933247227, 34747293, 933247335]",,28. října,residential,,True,False,150.411,"LINESTRING (14.2409999 49.9156544, 14.2409033 49.9160504, 14.2408508 49.9160802, 14.2398525 49.9160226, 14.2397029 49.916011, 14.2394495 49.9159914)",,,,
1071431821,115;116,Pražská,secondary,50,False,False,61.55099999999999,"LINESTRING (14.2409999 49.9156544, 14.2411965 49.9157286, 14.241651 49.9158865, 14.2417588 49.9159129)",,,,
34747295,,Wolkerova,residential,30,False,True,126.842,"LINESTRING (14.2419553 49.9146803, 14.2424135 49.9157822)",,,,
"[34747300, 934290879]",,V Souhradí,residential,30,False,True,177.229,"LINESTRING (14.2419553 49.9146803, 14.2410205 49.9148631, 14.2396616 49.9150999, 14.2395846 49.9151305)",,,,
34747295,,Wolkerova,residential,30,False,False,126.842,"LINESTRING (14.2424135 49.9157822, 14.2419553 49.9146803)",,,,
933235152,,V Luhu,residential,30,False,True,49.079,"LINESTRING (14.2424135 49.9157822, 14.2419892 49.9158652, 14.2417588 49.9159129)",,,,
792837974,115,Čs. armády,secondary,50,False,False,68.633,"LINESTRING (14.2304071 49.9127466, 14.2303716 49.9124694, 14.2303641 49.9123937, 14.2303524 49.9122173, 14.2303419 49.9121309)",,,,
792837974,115,Čs. armády,secondary,50,False,True,99.681,"LINESTRING (14.2304071 49.9127466, 14.2304291 49.9129031, 14.2304946 49.9130801, 14.2305709 49.9132047, 14.2306571 49.913303, 14.230756 49.913366, 14.230845 49.913409, 14.2310618 49.9134619)",,,,
792837974,115,Čs. armády,secondary,50,False,False,61.645,"LINESTRING (14.2303419 49.9121309, 14.2302961 49.9115773)",,,,
792837974,115,Čs. armády,secondary,50,False,True,68.633,"LINESTRING (14.2303419 49.9121309, 14.2303524 49.9122173, 14.2303641 49.9123937, 14.2303716 49.9124694, 14.2304071 49.9127466)",,,,
47056720,,Berounská,residential,50,False,False,98.505,"LINESTRING (14.2327985 49.9145486, 14.2326411 49.9141927, 14.2325419 49.9139535, 14.2325027 49.9138589, 14.2324395 49.9136935)",,,,
"[47056720, 36777405]",,"['Palackého náměstí', 'Berounská']",residential,50,False,True,77.337,"LINESTRING (14.2327985 49.9145486, 14.2328749 49.9148069, 14.2328834 49.9151385, 14.2328396 49.9152354)",,,,
"[1217772342, 505249822, 1217772343]",,Spojovací,residential,,False,False,47.349,"LINESTRING (14.2327985 49.9145486, 14.2323631 49.9145389, 14.2322373 49.9145392, 14.2321708 49.9145381, 14.2321375 49.9145379)",,,no,yes
934693260,,Nezabudická,residential,50,False,False,82.277,"LINESTRING (14.231873 49.9115092, 14.2319393 49.9122479)",,,,
36823725,,Lesní,residential,,False,False,59.997,"LINESTRING (14.231873 49.9115092, 14.2319512 49.9114669, 14.2325242 49.9111697)",,,,
36823725,,Lesní,residential,,False,True,39.150000000000006,"LINESTRING (14.231873 49.9115092, 14.2317367 49.9115265, 14.2313296 49.911542)",,,,
36778146,,Baarova,residential,,False,False,101.817,"LINESTRING (14.2319393 49.9122479, 14.23335 49.9123627)",,,,
36778146,,Baarova,residential,,False,True,37.121,"LINESTRING (14.2319393 49.9122479, 14.2314214 49.912233)",,,,
934693260,,Nezabudická,residential,50,False,True,82.277,"LINESTRING (14.2319393 49.9122479, 14.231873 49.9115092)",,,,
"[934693432, 36777408]",,Nezabudická,residential,50,False,False,158.78199999999998,"LINESTRING (14.2319393 49.9122479, 14.2320205 49.9128588, 14.2320509 49.913088, 14.2322293 49.9136614)",,,,
46152119,116,Mníšecká,secondary,50,False,False,65.217,"LINESTRING (14.2340409 49.9123487, 14.2342443 49.9129204)",,,,
624088375,,Školní,residential,,False,True,98.102,"LINESTRING (14.2340409 49.9123487, 14.2354108 49.9123358)",,,,
46152119,116,Mníšecká,secondary,50,False,True,90.371,"LINESTRING (14.2340409 49.9123487, 14.2339133 49.9118873, 14.2338741 49.9116701, 14.2338412 49.9115465)",,,,
251489033,,Baarova,residential,50,False,True,49.499,"LINESTRING (14.2340409 49.9123487, 14.2338898 49.9123499, 14.23335 49.9123627)",,,,
36777419,,Školní,residential,,False,False,118.161,"LINESTRING (14.2398266 49.9124257, 14.2381792 49.912364)",,,,
217992613,,Sádecká,residential,,False,False,129.25,"LINESTRING (14.2398266 49.9124257, 14.2397399 49.9126134, 14.2394667 49.9129996, 14.2390932 49.9134855)",,,,
217992613,,Sádecká,residential,,False,True,180.472,"LINESTRING (14.2398266 49.9124257, 14.2396812 49.9118997, 14.2395116 49.9113696, 14.2393779 49.9108289)",,,,
792837964,,Mírová,residential,,False,True,101.01499999999999,"LINESTRING (14.2398266 49.9124257, 14.240322 49.9123434, 14.241203 49.9122278)",,,,
