osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,maxspeed,junction,tunnel,bridge,width
"[73064746, 73055467]",False,residential,True,123.05799999999999,"LINESTRING (16.0512244 48.8537141, 16.051206 48.8536999, 16.0511615 48.8536612, 16.0511046 48.8536903, 16.0506415 48.8539289, 16.0506298 48.8539349, 16.0505679 48.8539724, 16.0505107 48.8539439, 16.0499246 48.8536372)",,,"['Kollárova', 'Masarykovo náměstí']",30,,,,
"[75487368, 350583349, 449196557]",True,residential,False,158.12699999999998,"LINESTRING (16.0512244 48.8537141, 16.0512892 48.8536764, 16.0513147 48.8536622, 16.0515842 48.8535246, 16.0518674 48.8533778, 16.0519791 48.85324, 16.052153 48.8529196, 16.0521895 48.8528587, 16.0522255 48.852792, 16.0522629 48.8527284, 16.0523259 48.8526489, 16.0524183 48.8525812)",,,"['Kollárova', 'náměstí Republiky']",30,,,,
33968590,False,residential,True,30.824,"LINESTRING (16.0535873 48.8528611, 16.0535292 48.8529691, 16.0534447 48.8530406, 16.0533605 48.8530867)",,,náměstí Republiky,,,,,
"[633991994, 65789386, 363753980]",False,residential,False,233.92999999999998,"LINESTRING (16.0535873 48.8528611, 16.0536133 48.8528191, 16.0536294 48.8527929, 16.0537524 48.8524746, 16.0537538 48.852471, 16.0538036 48.8523437, 16.0541837 48.8520293, 16.0543139 48.8518649, 16.0548985 48.8516561, 16.0553129 48.851514, 16.0555438 48.8514488, 16.0556313 48.8514109)",,,Tovární,,,,,
"[65789386, 633991994, 363753980]",False,residential,True,233.93,"LINESTRING (16.0556313 48.8514109, 16.0555438 48.8514488, 16.0553129 48.851514, 16.0548985 48.8516561, 16.0543139 48.8518649, 16.0541837 48.8520293, 16.0538036 48.8523437, 16.0537538 48.852471, 16.0537524 48.8524746, 16.0536294 48.8527929, 16.0536133 48.8528191, 16.0535873 48.8528611)",,,Tovární,,,,,
27426685,False,tertiary,True,85.1,"LINESTRING (16.0548132 48.8584541, 16.054765 48.8584162, 16.0547379 48.8583949, 16.0541984 48.857967, 16.0540915 48.8578551)",,4121,Coufalova,,,,,
33968598,False,residential,False,99.54899999999999,"LINESTRING (16.0548132 48.8584541, 16.0547142 48.8584945, 16.0538842 48.858833, 16.0536206 48.8588638)",,,Tyršova,,,,,
33968612,False,residential,False,91.697,"LINESTRING (16.0448069 48.8568617, 16.0457462 48.8563157)",,,Přemyslovců,30,,,,
75485250,False,residential,True,79.06500000000001,"LINESTRING (16.046747 48.8561254, 16.0466604 48.8561291, 16.0463314 48.8561391, 16.0459777 48.8561879, 16.0458012 48.8562761, 16.0457462 48.8563157)",,,Přemyslovců,30,,,,
"[33968614, 283373703]",False,residential,False,115.35600000000001,"LINESTRING (16.046747 48.8561254, 16.0468196 48.8563164, 16.0468427 48.8564207, 16.0468754 48.856568, 16.0470504 48.8569262, 16.0471639 48.8571225)",,,"['Veselá', 'Václavské náměstí']",30,,,,
"[33969577, 283373703]",False,residential,True,64.674,"LINESTRING (16.046747 48.8561254, 16.0467219 48.8559858, 16.0467199 48.8559359, 16.046722 48.8558987, 16.0467454 48.8556661, 16.0467621 48.8555458)",,,Václavské náměstí,30,,,,
304202710,False,residential,False,50.79,"LINESTRING (16.046747 48.8561254, 16.0472573 48.856147, 16.047376 48.8561738, 16.0474297 48.8561871)",,,Václavské náměstí,30,,,,
"[33968614, 283373703]",False,residential,True,115.356,"LINESTRING (16.0471639 48.8571225, 16.0470504 48.8569262, 16.0468754 48.856568, 16.0468427 48.8564207, 16.0468196 48.8563164, 16.046747 48.8561254)",,,"['Veselá', 'Václavské náměstí']",30,,,,
33968615,False,residential,True,61.705999999999996,"LINESTRING (16.0471639 48.8571225, 16.0473458 48.8570381, 16.0477822 48.8567926, 16.047814 48.8567701)",,,Vlkova,30,,,,
350583352,True,residential,False,105.90100000000001,"LINESTRING (16.0471639 48.8571225, 16.0471298 48.8572813, 16.0469434 48.8577098, 16.0469454 48.8578305, 16.046976 48.8579267, 16.0470316 48.8580175, 16.0470471 48.8580451)",,,Veselá,30,,,,
33968616,False,residential,False,19.406,"LINESTRING (16.0470471 48.8580451, 16.0473115 48.858031)",,,Jezuitské náměstí,30,,,,
"[82258049, 82258050]",False,residential,True,95.637,"LINESTRING (16.0470471 48.8580451, 16.0468935 48.8580686, 16.0468935 48.8583037, 16.0475347 48.8583589, 16.047678 48.8583421)",,,Jezuitské náměstí,30,,,,
33968616,False,residential,True,19.406,"LINESTRING (16.0473115 48.858031, 16.0470471 48.8580451)",,,Jezuitské náměstí,30,,,,
33968616,False,residential,False,32.493,"LINESTRING (16.0473115 48.858031, 16.0475062 48.8580851, 16.0476097 48.858145, 16.0476521 48.8582009)",,,Jezuitské náměstí,30,,,,
33968617,True,residential,False,84.133,"LINESTRING (16.0481188 48.857501, 16.0480334 48.8575324, 16.0479974 48.8575457, 16.0476789 48.8577646, 16.0476629 48.8577751, 16.0473721 48.8579618, 16.0473115 48.858031)",,,Divišovo náměstí,30,,,,
"[281299812, 73125935]",True,residential,False,67.85600000000001,"LINESTRING (16.0481188 48.857501, 16.0481297 48.8574796, 16.0482112 48.857319, 16.0483377 48.8571614, 16.0483559 48.8571404, 16.0484331 48.857037, 16.0485007 48.8569466)",,,"['Horní náměstí', 'Divišovo náměstí']",30,,,,
33968616,False,residential,False,15.815,"LINESTRING (16.0476521 48.8582009, 16.047678 48.8583421)",,,Jezuitské náměstí,30,,,,
33968616,False,residential,True,32.492999999999995,"LINESTRING (16.0476521 48.8582009, 16.0476097 48.858145, 16.0475062 48.8580851, 16.0473115 48.858031)",,,Jezuitské náměstí,30,,,,
33968618,True,residential,False,64.451,"LINESTRING (16.0476521 48.8582009, 16.0477132 48.858175, 16.0479941 48.8579848, 16.0480096 48.8579741, 16.0482187 48.8578299, 16.0482738 48.8577919)",,,Divišovo náměstí,30,,,,
281299812,True,residential,False,34.407000000000004,"LINESTRING (16.0482738 48.8577919, 16.0481617 48.8576213, 16.0481188 48.857501)",,,Divišovo náměstí,30,,,,
33968619,True,residential,False,30.078,"LINESTRING (16.0475513 48.8596605, 16.0475318 48.8597334, 16.047527 48.8598, 16.0475275 48.8599298)",2,,Velká Michalská,,,,,
"[326760851, 641816702, 641816703]",False,residential,False,96.628,"LINESTRING (16.0475513 48.8596605, 16.0476189 48.8595901, 16.0476569 48.8595526, 16.0477079 48.8595023, 16.0477323 48.8594783, 16.0482396 48.858978, 16.0482754 48.858934)",,,Velká Michalská,30,,,,
378143459,False,residential,True,57.386,"LINESTRING (16.0488887 48.8564983, 16.0481412 48.8563419)",,,Horní náměstí,30,,,,
"[73125948, 33968621]",True,residential,False,120.872,"LINESTRING (16.0488887 48.8564983, 16.0489527 48.8564339, 16.0489889 48.8564136, 16.0490365 48.8563958, 16.0490841 48.8563849, 16.0491178 48.8563876, 16.049146 48.8563891, 16.0498051 48.8564651, 16.0503696 48.8564894, 16.0504548 48.8564931)",,,"['Horní náměstí', 'Kovářská']",30,,,,
"[91330467, 73125948, 91330471]",True,residential,False,173.41399999999996,"LINESTRING (16.0504548 48.8564931, 16.0508322 48.8565224, 16.0513569 48.8565474, 16.0515311 48.8565885, 16.0518003 48.8566636, 16.0519022 48.8566953, 16.0520313 48.856734, 16.0521599 48.8567787, 16.0521505 48.8567966, 16.0521447 48.8568138, 16.0521432 48.8568352, 16.0521448 48.8568456, 16.0521487 48.8568567, 16.0521595 48.8568807, 16.0521744 48.8569047, 16.0521948 48.8569287, 16.0522233 48.8569526, 16.0522532 48.8569662, 16.0522819 48.8569752, 16.0523184 48.8569854, 16.0523538 48.8569918, 16.0523901 48.8569943, 16.0524311 48.8569938, 16.052468 48.856992, 16.0525085 48.8569878)",,,"['náměstí Komenského', 'Kovářská']",30,,,,
"[73125939, 844998731]",True,residential,False,173.33999999999997,"LINESTRING (16.0504548 48.8564931, 16.0504444 48.8565117, 16.0503361 48.8567595, 16.0502429 48.8569417, 16.0499836 48.8572532, 16.0498283 48.857406, 16.0493573 48.8578604)",,,Horní Česká,30,,,,
"[33968624, 817786499]",False,residential,False,151.39499999999998,"LINESTRING (16.0525085 48.8569878, 16.052601 48.8570658, 16.0526783 48.8571298, 16.0538826 48.8577216, 16.0539227 48.8577418, 16.0540915 48.8578551)",,,Jana Palacha,30,,,,
"[91330469, 25114830]",False,residential,True,169.10999999999996,"LINESTRING (16.0525085 48.8569878, 16.0525468 48.8569679, 16.0525805 48.8569481, 16.0526108 48.8569274, 16.0526365 48.8569077, 16.0526498 48.856881, 16.052657 48.8568543, 16.0526589 48.8568294, 16.0526592 48.8568055, 16.05265 48.8567784, 16.0526362 48.8567524, 16.052798 48.8566838, 16.0539738 48.85622, 16.0540112 48.8562054, 16.0542547 48.8561076)",,,"['náměstí Komenského', 'Studentská']",30,,,,
75485238,False,residential,False,28.77,"LINESTRING (16.0440045 48.8539297, 16.0436593 48.8540536)",,,Koželužská,,,,,
"[350585510, 33968678]",True,residential,False,335.463,"LINESTRING (16.0440045 48.8539297, 16.0441521 48.8539392, 16.044917 48.8538209, 16.0456985 48.8535776, 16.0466852 48.8530873, 16.0470522 48.852905, 16.0473417 48.8528912, 16.0475406 48.8529509, 16.047886 48.8532585)",,,"['U Brány', 'Napajedla']",30,,,,
"[65201816, 209911196, 33968677]",False,residential,True,958.8310000000007,"LINESTRING (16.0440045 48.8539297, 16.0442517 48.8538353, 16.0446808 48.8536241, 16.0459159 48.8528803, 16.0471962 48.8519023, 16.0480126 48.8513078, 16.0484864 48.8510003, 16.0487802 48.8508096, 16.0490111 48.8507342, 16.0496388 48.850171, 16.0497301 48.8500981, 16.0498321 48.8500379, 16.0499697 48.8499732, 16.0501016 48.8499196, 16.0502638 48.8498686, 16.0504181 48.8498378, 16.0505246 48.8498178, 16.050751 48.8498373, 16.0508242 48.849865, 16.0508782 48.849903, 16.0509195 48.8499431, 16.0509432 48.8499877, 16.050951 48.8500367, 16.0509362 48.8500864, 16.0509195 48.8501303, 16.0508804 48.8501737, 16.0508266 48.8502069, 16.0507583 48.8502334, 16.0506989 48.8502515, 16.0506148 48.8502582, 16.0503167 48.8502041, 16.050264 48.8502009, 16.0502182 48.8502039, 16.050158 48.8502094, 16.0501108 48.8502242, 16.0500413 48.8502651, 16.0499872 48.8502942, 16.0499583 48.8503205, 16.0499262 48.8503719, 16.0499188 48.8504237, 16.0499234 48.850467, 16.0499426 48.8505114, 16.0499886 48.8505734, 16.0500436 48.8506243, 16.0500859 48.8506539, 16.0501145 48.8506862, 16.0501313 48.8507106, 16.0501548 48.8507586, 16.0501611 48.8508013, 16.0501561 48.8508296, 16.0501111 48.8509018, 16.050064 48.850945, 16.0499829 48.8509738, 16.0499271 48.8509871, 16.0498483 48.8509949, 16.0497848 48.8509965, 16.0496593 48.8509933, 16.0495635 48.8509928, 16.0494892 48.8510003, 16.0494384 48.851011, 16.0493912 48.8510263, 16.0493497 48.8510512, 16.0493177 48.851073, 16.0492743 48.8511273, 16.0492567 48.8511558, 16.0492464 48.8511897, 16.0492512 48.8512348)",,,"['Dyjská', 'Koželužská']",,,,,
95511823,False,residential,False,29.633,"LINESTRING (16.047886 48.8532585, 16.0481596 48.853455)",,,U Brány,30,,,,
33968682,True,residential,False,158.269,"LINESTRING (16.047886 48.8532585, 16.0482453 48.8531001, 16.0483256 48.8529899, 16.0482977 48.8528292, 16.048343 48.8527167, 16.0485663 48.8525239, 16.0491978 48.852253)",,,Na Svahu,30,,,,
95511823,False,residential,False,20.489,"LINESTRING (16.0481596 48.853455, 16.0483625 48.853582)",,,U Brány,30,,,,
95511823,False,residential,True,29.633,"LINESTRING (16.0481596 48.853455, 16.047886 48.8532585)",,,U Brány,30,,,,
33968685,False,residential,False,35.667,"LINESTRING (16.0481596 48.853455, 16.0478468 48.8536309, 16.0478136 48.8536759)",,,Na Kopečku,30,,,,
95511823,False,residential,True,20.489,"LINESTRING (16.0483625 48.853582, 16.0481596 48.853455)",,,U Brány,30,,,,
95511823,False,residential,False,103.363,"LINESTRING (16.0483625 48.853582, 16.0484721 48.8537658, 16.0485872 48.854016, 16.0485965 48.8541773, 16.0486082 48.8544865)",,,U Brány,30,,,,
33968679,False,residential,False,75.721,"LINESTRING (16.0486927 48.8531007, 16.0491489 48.853208, 16.0496234 48.8533916)",,,Lazebnická,30,,,,
33968683,True,residential,False,58.84,"LINESTRING (16.0486927 48.8531007, 16.0484787 48.8533813, 16.0484175 48.8534677, 16.0483625 48.853582)",,,Antonínská,30,,,,
33968679,False,residential,False,35.277,"LINESTRING (16.0496234 48.8533916, 16.0497141 48.8534904, 16.0498591 48.8535915, 16.0498857 48.85361, 16.0499246 48.8536372)",,,Lazebnická,30,,,,
33968679,False,residential,True,75.721,"LINESTRING (16.0496234 48.8533916, 16.0491489 48.853208, 16.0486927 48.8531007)",,,Lazebnická,30,,,,
33968681,True,residential,False,125.13,"LINESTRING (16.0496234 48.8533916, 16.0497664 48.8532516, 16.0499894 48.8529306, 16.0497874 48.8528246, 16.0493373 48.8525078)",,,V Jirchářích,30,,,,
95511821,False,residential,False,30.115,"LINESTRING (16.0493373 48.8525078, 16.0491978 48.852253)",,,V Jirchářích,30,,,,
33968683,True,residential,False,81.452,"LINESTRING (16.0493373 48.8525078, 16.0491036 48.8526662, 16.0486927 48.8531007)",,,Antonínská,30,,,,
95511821,False,residential,True,30.115,"LINESTRING (16.0491978 48.852253, 16.0493373 48.8525078)",,,V Jirchářích,30,,,,
95511825,False,residential,False,42.335,"LINESTRING (16.0491978 48.852253, 16.0490582 48.8520303, 16.0489006 48.8519365)",,,V Jirchářích,30,,,,
95511825,False,residential,True,42.335,"LINESTRING (16.0489006 48.8519365, 16.0490582 48.8520303, 16.0491978 48.852253)",,,V Jirchářích,30,,,,
33968684,False,residential,False,108.096,"LINESTRING (16.0486082 48.8544865, 16.0484554 48.8544779, 16.04826 48.8544824, 16.0478616 48.8545211, 16.0473034 48.8545463, 16.0471371 48.8545435)",,,Velká Mikulášská,30,,,,
33968684,False,residential,True,46.975,"LINESTRING (16.0486082 48.8544865, 16.04908 48.8546811, 16.0491025 48.8546919, 16.0491489 48.8547141)",,,Velká Mikulášská,30,,,,
95511823,False,residential,True,103.363,"LINESTRING (16.0486082 48.8544865, 16.0485965 48.8541773, 16.0485872 48.854016, 16.0484721 48.8537658, 16.0483625 48.853582)",,,U Brány,30,,,,
350852763,True,residential,False,91.87199999999999,"LINESTRING (16.046544 48.854546, 16.0466034 48.8545818, 16.0468279 48.8548846, 16.046878 48.8549781, 16.0468794 48.8550569, 16.0469227 48.8551234, 16.0470434 48.8552916)",,,Malá Mikulášská,30,,,,
"[33968685, 502801078, 95511822]",False,residential,"[False, True]",135.448,"LINESTRING (16.046544 48.854546, 16.0469231 48.854329, 16.0472964 48.8540987, 16.0473555 48.8540601, 16.0477115 48.8538278, 16.0478136 48.8536759)",,,"['Na Kopečku', 'U Branky', 'Mikulášské náměstí']",30,,,,
"[50298258, 87197323, 87197324, 502801079]",False,residential,False,69.459,"LINESTRING (16.046544 48.854546, 16.0461777 48.8544477, 16.0461378 48.8544322, 16.0460125 48.8543833, 16.0459466 48.8542977, 16.0459352 48.8542571, 16.0459239 48.8542333, 16.0458877 48.8541613)",,,Mikulášské náměstí,30,,yes,,
"[33968684, 502801079]",False,residential,True,43.424,"LINESTRING (16.046544 48.854546, 16.0469723 48.8545507, 16.0471371 48.8545435)",,,"['Velká Mikulášská', 'Mikulášské náměstí']",30,,,,
50298260,False,residential,True,65.315,"LINESTRING (16.0465643 48.8556142, 16.0460264 48.8551454)",,,Klácelova,30,,,,
283373702,False,residential,True,16.348,"LINESTRING (16.0465643 48.8556142, 16.0467621 48.8555458)",,,Malá Františkánská,30,,,,
283373702,False,residential,False,71.852,"LINESTRING (16.0465643 48.8556142, 16.0463994 48.85566, 16.0459647 48.8558308, 16.0456945 48.8559116)",,,Malá Františkánská,30,,,,
50298260,False,residential,False,65.315,"LINESTRING (16.0460264 48.8551454, 16.0465643 48.8556142)",,,Klácelova,30,,,,
"[87195664, 33968686]",False,residential,True,42.125,"LINESTRING (16.0460264 48.8551454, 16.045961 48.855079, 16.0459445 48.8550623, 16.0458922 48.8550091, 16.0461107 48.8548473)",,,,30,,,,
33968687,False,residential,False,90.20299999999999,"LINESTRING (16.0460264 48.8551454, 16.0458346 48.8553612, 16.0457508 48.8555311, 16.0457229 48.8557928, 16.0456945 48.8559116)",,,Velká Františkánská,30,,,,
33968612,False,residential,True,91.697,"LINESTRING (16.0457462 48.8563157, 16.0448069 48.8568617)",,,Přemyslovců,30,,,,
33968687,False,residential,True,14.721,"LINESTRING (16.0457462 48.8563157, 16.0456042 48.8562219)",,,Velká Františkánská,30,,,,
33968688,False,residential,False,23.885,"LINESTRING (16.0457462 48.8563157, 16.0454248 48.856278)",,,,,,,,
75485250,False,residential,False,79.06500000000001,"LINESTRING (16.0457462 48.8563157, 16.0458012 48.8562761, 16.0459777 48.8561879, 16.0463314 48.8561391, 16.0466604 48.8561291, 16.046747 48.8561254)",,,Přemyslovců,30,,,,
33968687,False,residential,False,35.511,"LINESTRING (16.0456945 48.8559116, 16.0456217 48.8560499, 16.045602 48.8561344, 16.0456042 48.8562219)",,,Velká Františkánská,30,,,,
33968687,False,residential,True,90.203,"LINESTRING (16.0456945 48.8559116, 16.0457229 48.8557928, 16.0457508 48.8555311, 16.0458346 48.8553612, 16.0460264 48.8551454)",,,Velká Františkánská,30,,,,
283373702,False,residential,True,71.852,"LINESTRING (16.0456945 48.8559116, 16.0459647 48.8558308, 16.0463994 48.85566, 16.0465643 48.8556142)",,,Malá Františkánská,30,,,,
283373702,False,residential,False,16.348,"LINESTRING (16.0467621 48.8555458, 16.0465643 48.8556142)",,,Malá Františkánská,30,,,,
350852762,False,residential,True,17.486,"LINESTRING (16.0467621 48.8555458, 16.0469449 48.8554445)",,,Zelenářská,30,,,,
"[33969577, 283373703]",False,residential,False,64.674,"LINESTRING (16.0467621 48.8555458, 16.0467454 48.8556661, 16.046722 48.8558987, 16.0467199 48.8559359, 16.0467219 48.8559858, 16.046747 48.8561254)",,,Václavské náměstí,30,,,,
73215657,False,residential,False,18.466,"LINESTRING (16.0469449 48.8554445, 16.0470434 48.8552916)",,,Malá Mikulášská,30,,,,
350852762,False,residential,False,17.486,"LINESTRING (16.0469449 48.8554445, 16.0467621 48.8555458)",,,Zelenářská,30,,,,
350852762,False,residential,True,21.404000000000003,"LINESTRING (16.0469449 48.8554445, 16.0471034 48.8554092, 16.0472255 48.8553909)",,,Zelenářská,30,,,,
33968690,False,residential,True,94.86699999999999,"LINESTRING (16.0482063 48.8552924, 16.0483737 48.8552045, 16.0485194 48.8551376, 16.0487153 48.8550405, 16.0488262 48.8549698, 16.0491083 48.8547468, 16.049123 48.8547349, 16.0491489 48.8547141)",,,Zelenářská,30,,,,
73125927,True,residential,False,72.842,"LINESTRING (16.0482063 48.8552924, 16.0480738 48.8553236, 16.0479184 48.8553431, 16.0472255 48.8553909)",,,Zelenářská,30,,,,
73215647,False,residential,True,55.579,"LINESTRING (16.0482063 48.8552924, 16.0483096 48.8553852, 16.0487137 48.8555571, 16.0487985 48.8555963)",,,Radniční,30,,,,
378143459,False,residential,False,57.386,"LINESTRING (16.0481412 48.8563419, 16.0488887 48.8564983)",,,Horní náměstí,30,,,,
