osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,lanes,bridge,junction
36890583,Na Jitřence,residential,False,False,80.56,,,"LINESTRING (12.6277678 49.7914849, 12.6288421 49.7912754)",,,
258668932,Palackého,tertiary,False,False,117.699,19853,,"LINESTRING (12.6277678 49.7914849, 12.6280249 49.7925303)",,,
258668932,Palackého,tertiary,False,True,117.699,19853,,"LINESTRING (12.6280249 49.7925303, 12.6277678 49.7914849)",,,
694246807,Americká,tertiary,False,False,92.121,19910,50,"LINESTRING (12.6280249 49.7925303, 12.6288276 49.7931767)",,,
258668873,Americká,tertiary,False,True,136.167,19910,50,"LINESTRING (12.6280249 49.7925303, 12.6272043 49.7922497, 12.6268911 49.7921844, 12.6265163 49.792151, 12.6262555 49.7921533)",,,
28548635,Americká,tertiary,False,False,51.543,19910,50,"LINESTRING (12.6288276 49.7931767, 12.6294078 49.7934498)",,,
694246807,Americká,tertiary,False,True,92.121,19910,50,"LINESTRING (12.6288276 49.7931767, 12.6280249 49.7925303)",,,
152485632,Petra Jilemnického,tertiary,False,True,67.89399999999999,19911,,"LINESTRING (12.6288276 49.7931767, 12.6285523 49.7931023, 12.6283617 49.7930771, 12.6281588 49.7930718, 12.6279174 49.7931132)",,,
153047380,Krátká,residential,False,False,83.078,,,"LINESTRING (12.6288276 49.7931767, 12.6282824 49.7935722, 12.6280285 49.7937155)",,,
36890587,Volyňská,residential,False,True,129.60999999999999,,,"LINESTRING (12.6297073 49.7932045, 12.6297112 49.7931352, 12.6299079 49.7928626, 12.6300711 49.7923421, 12.6302007 49.7920912)",,,
152485630,Volyňská,tertiary,False,True,35.164,,50,"LINESTRING (12.6297073 49.7932045, 12.6296419 49.7932361, 12.629573 49.7932769, 12.6294078 49.7934498)",,,
261267299,Zahradní,tertiary,False,False,31.021,,,"LINESTRING (12.6297073 49.7932045, 12.6298403 49.7932148, 12.6301173 49.7932861)",,,
93580617,Boženy Němcové,tertiary,False,False,15.23,,,"LINESTRING (12.635357 49.7945964, 12.6352432 49.7944808)",,,
712466902,Boženy Němcové,tertiary,True,False,29.336999999999996,,,"LINESTRING (12.635357 49.7945964, 12.6354842 49.79468, 12.6355558 49.7947242, 12.635679 49.7947469)",1,,
"[712466881, 712466883, 93580620]",Panenská,secondary,False,True,181.23399999999998,198;199,,"LINESTRING (12.6352104 49.797537, 12.6352241 49.7973864, 12.6352883 49.797118, 12.6353067 49.7969863, 12.6353104 49.7968605, 12.6352883 49.796704, 12.6352575 49.7965832, 12.6352185 49.7964395, 12.6352005 49.7963547, 12.6351888 49.7962868, 12.6351727 49.7961629, 12.6351676 49.7960565, 12.6351822 49.7959176)",3,,
712466879,Václavská,residential,False,True,19.941,,,"LINESTRING (12.6352104 49.797537, 12.6350633 49.7974527, 12.6350027 49.7974179)",,,
712466880,Panenská,secondary,False,False,68.759,198;199,,"LINESTRING (12.6352104 49.797537, 12.6352179 49.7977787, 12.6352202 49.7979929, 12.6352172 49.7981553)",3,,
36890617,Kollárova,residential,False,False,12.55,,,"LINESTRING (12.6353932 49.7991621, 12.635567 49.7991497)",,,
712466866,T. G. Masaryka,secondary,False,False,12.991,198;199,50,"LINESTRING (12.6353932 49.7991621, 12.635416 49.799278)",,,
151267518,T. G. Masaryka,secondary,False,True,112.69899999999998,198;199,50,"LINESTRING (12.6353932 49.7991621, 12.6353091 49.7987649, 12.6352295 49.7982966, 12.6352172 49.7981553)",3,,
182552925,Ke Stadionu,residential,False,True,94.907,,,"LINESTRING (12.6268692 49.797974, 12.6261787 49.7972461)",,,
182552939,Prokopa Velikého,tertiary,False,False,114.09100000000001,19920,,"LINESTRING (12.6268692 49.797974, 12.6276638 49.7977022, 12.6279377 49.7975443, 12.6281673 49.7973976)",,,
36890594,Zámecká,tertiary,False,True,221.19800000000004,19920,50,"LINESTRING (12.6329057 49.7975101, 12.6328202 49.7974566, 12.6327661 49.7974292, 12.632586 49.7973699, 12.6322372 49.7972528, 12.6317936 49.7971063, 12.6316119 49.797051, 12.6314657 49.7969938, 12.6313645 49.7969436, 12.6313028 49.7969038, 12.6312391 49.7968549, 12.6311479 49.796777, 12.6310814 49.7967076, 12.631021 49.7966247, 12.630833 49.7963042, 12.6307845 49.796203)",,,
36890595,Václavská,residential,False,False,130.811,,,"LINESTRING (12.6329057 49.7975101, 12.6330075 49.7974249, 12.6334176 49.7971967, 12.6335096 49.7971642, 12.6336101 49.7971397, 12.634222 49.7970051, 12.6342963 49.796997, 12.6343957 49.7970013, 12.6344725 49.7970171)",,,
95062017,Husitská,residential,False,True,192.64100000000002,,,"LINESTRING (12.6329057 49.7975101, 12.6328498 49.7973382, 12.6327872 49.7972498, 12.6327512 49.797199, 12.6326387 49.7970594, 12.6325921 49.7969909, 12.6325429 49.7969195, 12.6325147 49.796869, 12.6324996 49.7968322, 12.6324743 49.7967706, 12.6324222 49.7966749, 12.6323761 49.7965858, 12.632323 49.7964959, 12.632257 49.7963976, 12.6321686 49.7962829, 12.6320974 49.7961533, 12.6319859 49.7958893)",,,
