osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,access,junction,bridge
4078418,Sucheniova,primary,False,False,19.261,"LINESTRING (15.8771305 49.2142922, 15.8770271 49.2142841, 15.8768665 49.2142764)",4,50,23,,,
656360240,,secondary,True,False,21.269,"LINESTRING (15.8771305 49.2142922, 15.8771497 49.2143814, 15.8771512 49.2144826)",,,,,,
"[8314136, 846353348]",Komenského nám.,primary,False,False,31.701,"LINESTRING (15.8771305 49.2142922, 15.8774018 49.2143088, 15.8775649 49.2143197)",4,50,23,,,
8133881,Karlovo nám.,residential,False,False,45.476,"LINESTRING (15.8783048 49.2160044, 15.8784636 49.2156088)",,50,,,,
"[8133880, 723964977, 723964976, 132884066]",Karlovo nám.,tertiary,False,False,199.02,"LINESTRING (15.8783048 49.2160044, 15.8786462 49.215989, 15.8788032 49.2159864, 15.878923 49.2159936, 15.8792853 49.2160374, 15.8801051 49.2161621, 15.8802145 49.2161784, 15.8804055 49.216201, 15.880721 49.2162246, 15.8809267 49.2162283, 15.8810073 49.2162263)",2,50,,no,,
141260210,Jihlavská brána,tertiary,False,True,87.53299999999999,"LINESTRING (15.8783048 49.2160044, 15.8781368 49.2160086, 15.8780242 49.2160067, 15.8778209 49.215992, 15.8776709 49.2159737, 15.8771207 49.2159231, 15.8771092 49.215922)",,50,,,,
4072924,Bráfova tř.,primary,False,False,97.811,"LINESTRING (15.8806426 49.2138332, 15.8811039 49.2135558, 15.8812548 49.2134728, 15.8814507 49.2133641, 15.881668 49.2132647)",3,50,23,,,
4073111,Sokolská,residential,True,False,74.63799999999999,"LINESTRING (15.8806426 49.2138332, 15.8806863 49.2137235, 15.8806839 49.2136902, 15.8806541 49.2132715, 15.8806229 49.2131681)",,50,,,,
362901626,Masarykovo nám.,primary,False,True,22.684,"LINESTRING (15.8806426 49.2138332, 15.8805925 49.2138605, 15.8804018 49.2139631)",,50,,,,
4066253,Soukenická,residential,False,True,90.17099999999999,"LINESTRING (15.8836706 49.2155309, 15.883711 49.2155858, 15.8839398 49.2158934, 15.8838701 49.2159256, 15.8840846 49.2162488)",,,,,,
4081417,Jejkovská brána,tertiary,False,True,58.33,"LINESTRING (15.8836706 49.2155309, 15.8834994 49.2156134, 15.8829789 49.2157953)",2,50,,,,
111547232,Smila Osovského,tertiary,False,True,164.478,"LINESTRING (15.8836706 49.2155309, 15.8838866 49.215437, 15.8844892 49.2151239, 15.8847056 49.215019, 15.8849169 49.2149301, 15.885279 49.2147908, 15.885523 49.2146837)",2,50,36062,,,
143596843,Bedřicha Václavka,tertiary,False,True,90.788,"LINESTRING (15.8836706 49.2155309, 15.8836167 49.215352, 15.8834024 49.2147335)",,50,36062,,,
4073130,Heliadova,residential,True,False,88.278,"LINESTRING (15.8813756 49.2121611, 15.8817677 49.2121623, 15.8825028 49.2121824, 15.8825815 49.2122073)",,50,,,,
"[288759296, 4084727]",Langfortova,residential,False,True,139.599,"LINESTRING (15.8813756 49.2121611, 15.8814901 49.2124446, 15.8814996 49.2125084, 15.8815016 49.2125385, 15.8814736 49.2125684, 15.8813974 49.2126074, 15.8811944 49.212655, 15.8811118 49.2126696, 15.8810273 49.2126859, 15.8809473 49.2126912, 15.8807489 49.212676, 15.8805868 49.2126487, 15.8804676 49.2125149, 15.8804152 49.2124962, 15.8803719 49.2124891)",,50,,,,
4052887,Komenského nám.,secondary,False,False,12.213,"LINESTRING (15.8768756 49.2157954, 15.8769115 49.2156881)",4,50,351,,,
"[4081416, 890730343]",Jihlavská brána,tertiary,False,False,22.215,"LINESTRING (15.8768756 49.2157954, 15.8770087 49.2158516, 15.8771092 49.215922)",,,,,,
8132519,Komenského náměstí,secondary,False,True,22.2,"LINESTRING (15.8768756 49.2157954, 15.876835 49.215883, 15.8767871 49.2159865)",2,50,351,,,
77882137,Masarykovo nám.,primary,False,False,28.502000000000002,"LINESTRING (15.8799197 49.2141302, 15.8801717 49.2140626, 15.8802717 49.2140193)",4,50,23,,,
"[8314136, 310266587]","['Masarykovo nám.', 'Komenského nám.']",primary,False,True,175.02800000000002,"LINESTRING (15.8799197 49.2141302, 15.8795914 49.2142107, 15.8792472 49.2142864, 15.8791186 49.2143113, 15.8788378 49.2143408, 15.8784861 49.2143593, 15.8782589 49.2143585, 15.878038 49.2143542, 15.8779104 49.2143488, 15.8775649 49.2143197)",4,50,23,,,
"[4052080, 1118136924]",Hasskova,residential,True,False,55.330999999999996,"LINESTRING (15.8799197 49.2141302, 15.8798954 49.2142327, 15.8798726 49.2143128, 15.8798383 49.2144432, 15.8798306 49.2144725, 15.8798147 49.2145265, 15.8798009 49.2145864, 15.8798015 49.2146212)",,,,,,
4045186,Hasskova,residential,False,True,46.787,"LINESTRING (15.8793767 49.2149372, 15.8795429 49.2148033, 15.8798015 49.2146212)",,,,,,
8134219,Martinské nám.,residential,True,False,88.844,"LINESTRING (15.8793767 49.2149372, 15.8797084 49.21493, 15.880183 49.2149783, 15.8804637 49.214972, 15.8805937 49.2149691)",,,,,,
"[4081414, 1004123359]",Martinské nám.,residential,True,False,21.881,"LINESTRING (15.8805937 49.2149691, 15.8807732 49.2150017, 15.8808878 49.2150074)",,,,,,
1024860308,Masarykovo nám.,primary,False,True,11.329,"LINESTRING (15.8804018 49.2139631, 15.8802717 49.2140193)",4,50,23,,,
335934417,Bedřicha Václavka,tertiary_link,True,False,52.678999999999995,"LINESTRING (15.8804018 49.2139631, 15.8804429 49.2140002, 15.8805004 49.2140498, 15.8808704 49.2143243)",,50,,,,
362901626,Masarykovo nám.,primary,False,False,22.684,"LINESTRING (15.8804018 49.2139631, 15.8805925 49.2138605, 15.8806426 49.2138332)",,50,,,,
4081415,Bedřicha Václavka,tertiary,False,False,122.204,"LINESTRING (15.8825513 49.2142994, 15.8822118 49.214301, 15.8820304 49.2143064, 15.8816221 49.2143223, 15.8809952 49.2143312, 15.8808704 49.2143243)",,50,36062,,,
4081415,Bedřicha Václavka,tertiary,False,True,32.181,"LINESTRING (15.8825513 49.2142994, 15.882599 49.2143034, 15.8827808 49.2143248, 15.8829758 49.2143761)",,50,36062,,,
8132672,Hanělova,residential,False,False,48.432,"LINESTRING (15.8759793 49.2189328, 15.8761379 49.2189231, 15.8766451 49.2189108)",,,,,,
4061695,Na Hrádku,unclassified,False,False,102.14,"LINESTRING (15.8772278 49.2189503, 15.8785846 49.2187087)",,,,,,
850029001,Hanělova,residential,False,True,42.548,"LINESTRING (15.8772278 49.2189503, 15.8766451 49.2189108)",,,,,,
133626154,Znojemská,tertiary,False,False,4.342,"LINESTRING (15.8831564 49.2118072, 15.8831952 49.2117775)",,,36075,,,
"[26445609, 301433119]",Oldřichova,residential,True,False,54.536,"LINESTRING (15.8831564 49.2118072, 15.8832308 49.2119058, 15.8832846 49.2122847)",,50,,,,
"[4072915, 301433117]",Nádražní,tertiary,False,True,46.687000000000005,"LINESTRING (15.8831564 49.2118072, 15.8830159 49.2118952, 15.88279 49.2120415, 15.8827037 49.212105)",,50,36075,,,
4072924,Bráfova tř.,primary,False,True,97.811,"LINESTRING (15.881668 49.2132647, 15.8814507 49.2133641, 15.8812548 49.2134728, 15.8811039 49.2135558, 15.8806426 49.2138332)",3,50,23,,,
32151518,Litoltova,residential,False,False,115.12599999999999,"LINESTRING (15.881668 49.2132647, 15.8816968 49.2132082, 15.8817711 49.2131266, 15.8820487 49.2129202, 15.8823385 49.2126586, 15.8824475 49.2124807, 15.8825001 49.2123958)",1,,,destination,,
"[136215237, 335934407]",Bráfova tř.,primary,False,False,47.194,"LINESTRING (15.881668 49.2132647, 15.8820322 49.2131825, 15.8822814 49.2131248)",3,50,23,,,
850029001,Hanělova,residential,False,False,42.548,"LINESTRING (15.8766451 49.2189108, 15.8772278 49.2189503)",,,,,,
4061646,Pod Nivou,residential,False,True,24.549999999999997,"LINESTRING (15.8766451 49.2189108, 15.8765521 49.218792, 15.8764699 49.2187231)",,,,,,
8132672,Hanělova,residential,False,True,48.432,"LINESTRING (15.8766451 49.2189108, 15.8761379 49.2189231, 15.8759793 49.2189328)",,,,,,
8133605,Zadní,residential,False,False,36.798,"LINESTRING (15.8751084 49.2178035, 15.8750964 49.2177222, 15.8750825 49.217685, 15.8750416 49.2175749, 15.8750101 49.2175216, 15.8749877 49.2174838)",,,,,,
8133605,Zadní,residential,False,True,36.798,"LINESTRING (15.8749877 49.2174838, 15.8750101 49.2175216, 15.8750416 49.2175749, 15.8750825 49.217685, 15.8750964 49.2177222, 15.8751084 49.2178035)",,,,,,
"[1160225024, 1160225014]","['9. května', 'Žerotínovo nám.']",secondary,False,False,73.104,"LINESTRING (15.8749877 49.2174838, 15.875163 49.2173717, 15.8757053 49.2170228)",,50,351,,,
8133333,Pomezní,residential,False,False,33.837,"LINESTRING (15.8761533 49.2179681, 15.8760612 49.2176698)",,,,,,
4052632,Pomezní,residential,False,False,121.826,"LINESTRING (15.8761533 49.2179681, 15.8765111 49.217976, 15.8769545 49.2180169, 15.8770834 49.2180288, 15.8773697 49.2180881, 15.8777747 49.2182021)",,30,,,,
8133333,Pomezní,residential,False,True,33.837,"LINESTRING (15.8760612 49.2176698, 15.8761533 49.2179681)",,,,,,
4061645,Zadní,residential,True,False,71.199,"LINESTRING (15.8760612 49.2176698, 15.8754573 49.2177884, 15.8751084 49.2178035)",,,,,,
8133654,Blahoslavova,residential,True,False,82.969,"LINESTRING (15.8762633 49.2172916, 15.8765138 49.2174603, 15.8769084 49.2175651, 15.8772327 49.2176619)",,,,,,
441741893,Blahoslavova,residential,False,False,30.538000000000004,"LINESTRING (15.8762633 49.2172916, 15.8760019 49.2171877, 15.8759097 49.2171434)",,,,,,
"[8317960, 1160225023]",Tiché nám.,residential,False,True,76.953,"LINESTRING (15.8762633 49.2172916, 15.8765746 49.2173509, 15.876663 49.2173639, 15.8770184 49.2173693, 15.8771163 49.2171916)",,,,,,
4066209,Skalní,residential,True,False,85.85300000000001,"LINESTRING (15.8772327 49.2176619, 15.8773513 49.217755, 15.877338 49.2178074, 15.8772691 49.2179413, 15.8773322 49.2180392, 15.8775146 49.2180948, 15.8776648 49.2181243, 15.8777627 49.2181592, 15.8777747 49.2182021)",,,,,,
4066227,Blahoslavova,residential,True,False,61.141999999999996,"LINESTRING (15.8772327 49.2176619, 15.8774234 49.2177014, 15.8777214 49.2177718, 15.8780269 49.217844)",,,,,,
8133881,Karlovo nám.,residential,False,True,45.476,"LINESTRING (15.8784636 49.2156088, 15.8783048 49.2160044)",,50,,,,
"[4045225, 219756860]",Hasskova,residential,True,False,102.199,"LINESTRING (15.8784636 49.2156088, 15.8784892 49.2155465, 15.8785224 49.2155015, 15.8786094 49.2153895, 15.8787437 49.2152756, 15.8789911 49.2151229, 15.8793767 49.2149372)",,50,,,,
"[219756862, 26567007]",Karlovo nám.,residential,True,False,183.107,"LINESTRING (15.8784636 49.2156088, 15.8785769 49.2156185, 15.8805573 49.2157869, 15.8808984 49.2157951, 15.8809666 49.2157967)",,50,,,,
656343227,Žerotínovo nám.,residential,False,False,9.272,"LINESTRING (15.8757225 49.2168707, 15.8757062 49.2169534)",,,,,,
"[656343227, 656336431]",Žerotínovo nám.,residential,False,True,31.594,"LINESTRING (15.8757225 49.2168707, 15.8755134 49.216879, 15.8756102 49.2169063, 15.8757062 49.2169534)",,,,,,
"[656336434, 846340517]",,residential,False,False,37.833,"LINESTRING (15.8757225 49.2168707, 15.8759848 49.2167124, 15.8760316 49.2167069, 15.8760595 49.216713, 15.876141 49.2167325)",,,,,,
1160225025,Žerotínovo nám.,secondary,False,False,5.71,"LINESTRING (15.8757053 49.2170228, 15.875758 49.2169847)",2,50,351,,,
8317952,Blahoslavova,residential,False,True,17.076,"LINESTRING (15.8757053 49.2170228, 15.8757602 49.217054, 15.8758791 49.2171262)",,,,,,
"[1160225024, 1160225014]","['9. května', 'Žerotínovo nám.']",secondary,False,True,73.104,"LINESTRING (15.8757053 49.2170228, 15.875163 49.2173717, 15.8749877 49.2174838)",,50,351,,,
4045186,Hasskova,residential,False,False,46.787,"LINESTRING (15.8798015 49.2146212, 15.8795429 49.2148033, 15.8793767 49.2149372)",,,,,,
4081414,Martinské nám.,residential,True,False,81.915,"LINESTRING (15.8798015 49.2146212, 15.8798484 49.214634, 15.8799214 49.2146411, 15.880359 49.2146743, 15.8804339 49.2146881, 15.8804788 49.2147097, 15.8805334 49.2147481, 15.8805418 49.2147598, 15.8805528 49.2147751, 15.8805828 49.2148345, 15.8805971 49.2148884, 15.8805937 49.2149691)",,,,,,
8134293,Zborovská,residential,False,False,105.382,"LINESTRING (15.8792513 49.2110601, 15.8778355 49.2112668)",,50,,,,
8134293,Zborovská,residential,False,True,110.724,"LINESTRING (15.8792513 49.2110601, 15.8806467 49.2110429, 15.8807753 49.2110413)",,50,,,,
8134293,Zborovská,residential,False,True,105.382,"LINESTRING (15.8778355 49.2112668, 15.8792513 49.2110601)",,50,,,,
"[1004123360, 4072906]",Ruská,residential,False,True,40.599000000000004,"LINESTRING (15.8778355 49.2112668, 15.8778571 49.2113167, 15.8779043 49.2114692, 15.8779337 49.2115504, 15.8779535 49.2116235)",2,50,,,,
8134293,Zborovská,residential,False,False,214.95799999999997,"LINESTRING (15.8778355 49.2112668, 15.8763572 49.2114221, 15.8750563 49.2115683, 15.8749158 49.2115813)",,50,,,,
368607371,Znojemská,tertiary,False,True,2.103,"LINESTRING (15.8835903 49.2108609, 15.883577 49.2108777)",2,50,36075,,,
278474975,Riegrova,residential,False,True,142.713,"LINESTRING (15.8835903 49.2108609, 15.8836463 49.2108766, 15.8838156 49.2109241, 15.8839398 49.2109388, 15.885533 49.210934)",,,,,,
4054130,Eliščina,residential,True,False,120.004,"LINESTRING (15.8832846 49.2122847, 15.8833688 49.2122779, 15.8848675 49.212157, 15.8849242 49.2121524)",,50,,,,
173561258,Oldřichova,residential,False,True,47.448,"LINESTRING (15.8832846 49.2122847, 15.883357 49.2125972, 15.8833824 49.2127066)",,50,,,,
77882133,Bráfova tř.,primary,False,False,44.855,"LINESTRING (15.8870672 49.2121753, 15.8876667 49.2120786)",2,50,23,,,
77882133,Bráfova tř.,primary,False,True,143.141,"LINESTRING (15.8870672 49.2121753, 15.8851842 49.2125548)",2,50,23,,,
31990985,Střelkova,residential,False,False,46.233000000000004,"LINESTRING (15.8870672 49.2121753, 15.8871035 49.2122406, 15.8872845 49.2125661)",,,,,,
179378039,Husova,residential,False,True,55.337999999999994,"LINESTRING (15.8842973 49.2127172, 15.8843239 49.2127801, 15.8843393 49.2128166, 15.8844217 49.2130116, 15.8844789 49.2130831, 15.884576 49.2131749)",,50,,,,
253975104,Bráfova tř.,primary,False,False,54.907,"LINESTRING (15.8842973 49.2127172, 15.8849684 49.2125933, 15.8850247 49.2125829)",2,50,23,,,
321340309,Bráfova,primary,False,True,69.036,"LINESTRING (15.8842973 49.2127172, 15.883496 49.2128784, 15.8833883 49.2128984)",,50,,,,
32151406,Chmelova,residential,False,False,82.697,"LINESTRING (15.8872756 49.2138352, 15.8873356 49.2138222, 15.8878478 49.2137074, 15.8883735 49.213647)",,,,,,
1004123364,Kateřiny z Valdštejna,residential,False,False,61.117999999999995,"LINESTRING (15.8872756 49.2138352, 15.8873811 49.2141817, 15.8873547 49.2143773)",2,50,,,,
"[4053964, 1004123364]",Kateřiny z Valdštejna,residential,False,True,230.997,"LINESTRING (15.8872756 49.2138352, 15.8872326 49.2137811, 15.8868288 49.2135423, 15.8867571 49.2134991, 15.8866328 49.2134255, 15.8863921 49.2132624, 15.8862145 49.2131196, 15.8860913 49.2130972, 15.8854371 49.2131252, 15.8847147 49.2131604, 15.884576 49.2131749)",2,50,,,,
4053963,Hlavova,residential,True,False,153.44400000000002,"LINESTRING (15.8873547 49.2143773, 15.8871491 49.2145288, 15.8869854 49.2146596, 15.8867627 49.2147473, 15.8864864 49.2147653, 15.8862584 49.2147698, 15.8857817 49.2147789, 15.8857296 49.2147698, 15.8856115 49.214708, 15.885523 49.2146837)",,50,,,,
143596863,Smila Osovského,tertiary,False,False,112.29200000000002,"LINESTRING (15.8873547 49.2143773, 15.8871859 49.2143418, 15.8870137 49.2143339, 15.8868275 49.2143375, 15.8861754 49.2144175, 15.8860067 49.2144519, 15.8858598 49.2145071)",,50,36062,,,
1004123364,Kateřiny z Valdštejna,residential,False,True,61.117999999999995,"LINESTRING (15.8873547 49.2143773, 15.8873811 49.2141817, 15.8872756 49.2138352)",2,50,,,,
143596863,Smila Osovského,tertiary,False,True,31.37,"LINESTRING (15.885523 49.2146837, 15.8858598 49.2145071)",,50,36062,,,
111547232,Smila Osovského,tertiary,False,False,164.478,"LINESTRING (15.885523 49.2146837, 15.885279 49.2147908, 15.8849169 49.2149301, 15.8847056 49.215019, 15.8844892 49.2151239, 15.8838866 49.215437, 15.8836706 49.2155309)",2,50,36062,,,
4061695,Na Hrádku,unclassified,False,True,52.396,"LINESTRING (15.8791244 49.2187955, 15.8790436 49.2186405, 15.8785846 49.2187087)",,,,,,
8317952,Blahoslavova,residential,False,True,2.932,"LINESTRING (15.8758791 49.2171262, 15.8759097 49.2171434)",,,,,,
8317952,Blahoslavova,residential,False,False,17.076,"LINESTRING (15.8758791 49.2171262, 15.8757602 49.217054, 15.8757053 49.2170228)",,,,,,
"[8317954, 8317956]","['Havlíčkovo nábř.', 'Žerotínovo nám.']",residential,False,False,71.90100000000001,"LINESTRING (15.8758791 49.2171262, 15.8763504 49.2168, 15.8764569 49.2167262, 15.8765348 49.216644)",,,,,,
"[8317954, 8317956]","['Havlíčkovo nábř.', 'Žerotínovo nám.']",residential,False,True,71.90100000000001,"LINESTRING (15.8765348 49.216644, 15.8764569 49.2167262, 15.8763504 49.2168, 15.8758791 49.2171262)",,,,,,
8317952,Blahoslavova,residential,False,False,2.932,"LINESTRING (15.8759097 49.2171434, 15.8758791 49.2171262)",,,,,,
"[31903133, 8315967]","['Blahoslavova', 'Na Výsluní']",residential,True,False,89.06200000000001,"LINESTRING (15.8759097 49.2171434, 15.8759326 49.2171869, 15.8759594 49.2172195, 15.8762165 49.2173471, 15.8763015 49.2173885, 15.8763528 49.2174295, 15.8763945 49.2174654, 15.8764023 49.2175515, 15.876347 49.2175815, 15.8761037 49.2176549, 15.8760612 49.2176698)",,20,,,,
441741893,Blahoslavova,residential,False,True,30.538000000000004,"LINESTRING (15.8759097 49.2171434, 15.8760019 49.2171877, 15.8762633 49.2172916)",,,,,,
8317957,Subakova,residential,False,False,11.889,"LINESTRING (15.8797059 49.217494, 15.8796699 49.2175983)",,,,,,
8317957,Subakova,residential,False,True,34.914,"LINESTRING (15.8797059 49.217494, 15.8798353 49.2171916)",,,,,,
4061655,L. Pokorného,residential,False,False,104.84200000000001,"LINESTRING (15.8797059 49.217494, 15.8795128 49.2174658, 15.87903 49.217388, 15.8782974 49.2172883)",,,,,,
1160225022,Tiché nám.,residential,False,False,12.347,"LINESTRING (15.8771487 49.2170826, 15.8771163 49.2171916)",,,,,,
4061655,L. Pokorného,residential,False,True,86.511,"LINESTRING (15.8771487 49.2170826, 15.8776475 49.2171721, 15.8777158 49.2171842, 15.8782974 49.2172883)",,,,,,
"[4061705, 8317966]",Havlíčkovo nábř.,residential,False,"[False, True]",224.61700000000002,"LINESTRING (15.8771487 49.2170826, 15.8771739 49.2169596, 15.8770635 49.2169416, 15.8770295 49.2169195, 15.8770264 49.2167996, 15.877127 49.2167376, 15.8778558 49.2168852, 15.8787351 49.2170632, 15.8794588 49.2171482)",,,,,,
8317959,Tiché nám.,residential,False,False,18.779,"LINESTRING (15.8771163 49.2171916, 15.8768612 49.2171641)",,,,,,
1160225022,Tiché nám.,residential,False,True,12.347,"LINESTRING (15.8771163 49.2171916, 15.8771487 49.2170826)",,,,,,
"[8317960, 1160225023]",Tiché nám.,residential,False,False,76.953,"LINESTRING (15.8771163 49.2171916, 15.8770184 49.2173693, 15.876663 49.2173639, 15.8765746 49.2173509, 15.8762633 49.2172916)",,,,,,
8317959,Tiché nám.,residential,False,True,18.779,"LINESTRING (15.8768612 49.2171641, 15.8771163 49.2171916)",,,,,,
4061688,Na Vyhlídce,residential,False,True,34.621,"LINESTRING (15.876635 49.2184556, 15.8766454 49.2185872, 15.8765872 49.2186516, 15.8764699 49.2187231)",,,,,,
4061646,Pod Nivou,residential,False,False,24.549999999999997,"LINESTRING (15.8764699 49.2187231, 15.8765521 49.218792, 15.8766451 49.2189108)",,,,,,
4061688,Na Vyhlídce,residential,False,False,34.621,"LINESTRING (15.8764699 49.2187231, 15.8765872 49.2186516, 15.8766454 49.2185872, 15.876635 49.2184556)",,,,,,
8317957,Subakova,residential,False,True,11.889,"LINESTRING (15.8796699 49.2175983, 15.8797059 49.217494)",,,,,,
4073920,Subakova,residential,False,False,161.699,"LINESTRING (15.8796699 49.2175983, 15.8803403 49.2175745, 15.8810846 49.2175402, 15.8818265 49.2175348, 15.8818933 49.2175342)",,,,,,
4066227,Blahoslavova,residential,True,False,41.144999999999996,"LINESTRING (15.8780269 49.217844, 15.8781359 49.2178217, 15.8784292 49.2178112, 15.8785833 49.2177869)",,,,,,
4066233,Stinná,residential,False,True,64.884,"LINESTRING (15.8780269 49.217844, 15.8781574 49.2175401, 15.8782974 49.2172883)",,,,,,
"[1160225020, 441741894]",Havlíčkovo nábř.,residential,False,True,154.449,"LINESTRING (15.8819476 49.2173019, 15.881414 49.217323, 15.8810664 49.2172939, 15.8803783 49.2172283, 15.879927 49.2171945, 15.8798353 49.2171916)",,,,,,
4066253,Soukenická,residential,False,False,90.17099999999999,"LINESTRING (15.8840846 49.2162488, 15.8838701 49.2159256, 15.8839398 49.2158934, 15.883711 49.2155858, 15.8836706 49.2155309)",,,,,,
4061655,L. Pokorného,residential,False,False,86.511,"LINESTRING (15.8782974 49.2172883, 15.8777158 49.2171842, 15.8776475 49.2171721, 15.8771487 49.2170826)",,,,,,
4061655,L. Pokorného,residential,False,True,104.842,"LINESTRING (15.8782974 49.2172883, 15.87903 49.217388, 15.8795128 49.2174658, 15.8797059 49.217494)",,,,,,
4066233,Stinná,residential,False,False,64.884,"LINESTRING (15.8782974 49.2172883, 15.8781574 49.2175401, 15.8780269 49.217844)",,,,,,
4081417,Jejkovská brána,tertiary,False,False,58.33,"LINESTRING (15.8829789 49.2157953, 15.8834994 49.2156134, 15.8836706 49.2155309)",2,50,,,,
4086387,Karlovo nám.,residential,True,False,158.56300000000002,"LINESTRING (15.8829789 49.2157953, 15.8828822 49.2156869, 15.882831 49.2156304, 15.8827569 49.2156222, 15.8823495 49.2156895, 15.8817302 49.2157646, 15.8811331 49.2157897, 15.8809666 49.2157967)",,50,,no,,
"[1095254940, 367718726]",Karlovo nám.,tertiary,False,True,153.74599999999998,"LINESTRING (15.8829789 49.2157953, 15.8827374 49.2158846, 15.8823194 49.2160334, 15.8820718 49.2161112, 15.8818905 49.2161595, 15.881725 49.2161902, 15.8815675 49.2162066, 15.8811576 49.2162235, 15.8810073 49.2162263)",2,50,,,,
"[455251281, 4073075, 283936177]",Svatopluka Čecha,residential,False,False,45.105999999999995,"LINESTRING (15.8807753 49.2110413, 15.8807721 49.211069, 15.8808032 49.2112326, 15.8808024 49.2112726, 15.8808012 49.2113213, 15.8808005 49.2114456)",,50,,,,
4083009,Sušilova,residential,False,False,99.874,"LINESTRING (15.8807753 49.2110413, 15.8809008 49.2110351, 15.8821463 49.2109737)",,50,,,,
8134293,Zborovská,residential,False,False,110.724,"LINESTRING (15.8807753 49.2110413, 15.8806467 49.2110429, 15.8792513 49.2110601)",,50,,,,
4072922,Riegrova,residential,False,True,119.315,"LINESTRING (15.885533 49.210934, 15.8855919 49.2109339, 15.8871755 49.2109283)",,50,,,,
278474975,Riegrova,residential,False,False,142.713,"LINESTRING (15.885533 49.210934, 15.8839398 49.2109388, 15.8838156 49.2109241, 15.8836463 49.2108766, 15.8835903 49.2108609)",,,,,,
4072922,Riegrova,residential,False,False,119.315,"LINESTRING (15.8871755 49.2109283, 15.8855919 49.2109339, 15.885533 49.210934)",,50,,,,
8134293,Zborovská,residential,False,True,214.95799999999997,"LINESTRING (15.8749158 49.2115813, 15.8750563 49.2115683, 15.8763572 49.2114221, 15.8778355 49.2112668)",,50,,,,
8323147,Pod Vodojemem,residential,False,True,37.727,"LINESTRING (15.8749158 49.2115813, 15.8748881 49.2114704, 15.8749499 49.2112471)",,,,,,
143596843,Bedřicha Václavka,tertiary,False,True,10.44,"LINESTRING (15.8834024 49.2147335, 15.8833499 49.2146461)",,50,36062,,,
143596843,Bedřicha Václavka,tertiary,False,False,90.788,"LINESTRING (15.8834024 49.2147335, 15.8836167 49.215352, 15.8836706 49.2155309)",,50,36062,,,
143596843,Bedřicha Václavka,tertiary,False,False,10.44,"LINESTRING (15.8833499 49.2146461, 15.8834024 49.2147335)",,50,36062,,,
