osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes
"[38141195, 198744820]",Horská,residential,False,False,164.18099999999998,"LINESTRING (15.9076903 50.6597571, 15.907542 50.6597715, 15.907396 50.6598522, 15.9071866 50.6600359, 15.9069813 50.6602371, 15.9067777 50.6605172, 15.9064581 50.6609567)",,,
38141218,J. A. Komenského,residential,False,False,262.725,"LINESTRING (15.9076903 50.6597571, 15.907785 50.6598028, 15.9079272 50.6602592, 15.9081414 50.660659, 15.9083476 50.6609796, 15.9090364 50.6619385)",,,
"[288484111, 733602159]",J. A. Komenského,secondary,False,True,266.15999999999997,"LINESTRING (15.9076903 50.6597571, 15.907688 50.6599283, 15.9077075 50.6600723, 15.9077274 50.6601825, 15.9077759 50.6603882, 15.907875 50.6606474, 15.9080306 50.6609109, 15.9081771 50.6610978, 15.908523 50.661465, 15.9090364 50.6619385)",300,50,2
198744814,J. A. Komenského,secondary,False,False,542.949,"LINESTRING (15.9076903 50.6597571, 15.9077289 50.6595436, 15.907749 50.6593849, 15.90781 50.659165, 15.9081961 50.6582958, 15.9084126 50.6579723, 15.9086169 50.6576538, 15.9089483 50.6570785, 15.9089981 50.6567298, 15.9089795 50.6565317, 15.9089357 50.6563565, 15.908736 50.6559522, 15.9085736 50.6556746, 15.9082394 50.6550823)",300,50,2
38141204,B. Němcové,residential,False,True,134.881,"LINESTRING (15.9064581 50.6609567, 15.9067839 50.662152)",,50,
198744820,Horská,residential,False,False,218.03199999999998,"LINESTRING (15.9064581 50.6609567, 15.9060583 50.6614668, 15.9055351 50.662005, 15.9048095 50.6626088)",,,
"[38141195, 198744820]",Horská,residential,False,True,164.18099999999998,"LINESTRING (15.9064581 50.6609567, 15.9067777 50.6605172, 15.9069813 50.6602371, 15.9071866 50.6600359, 15.907396 50.6598522, 15.907542 50.6597715, 15.9076903 50.6597571)",,,
198744820,Horská,residential,False,False,50.05799999999999,"LINESTRING (15.9048095 50.6626088, 15.9047689 50.6626403, 15.9043607 50.6629577)",,,
198744820,Horská,residential,False,True,218.032,"LINESTRING (15.9048095 50.6626088, 15.9055351 50.662005, 15.9060583 50.6614668, 15.9064581 50.6609567)",,,
38141204,B. Němcové,residential,False,False,134.881,"LINESTRING (15.9067839 50.662152, 15.9064581 50.6609567)",,50,
288484111,J. A. Komenského,secondary,False,False,138.931,"LINESTRING (15.9100967 50.6629912, 15.9096843 50.6625533, 15.9092392 50.6621218, 15.9090364 50.6619385)",300,50,2
38141218,J. A. Komenského,residential,False,True,262.72499999999997,"LINESTRING (15.9090364 50.6619385, 15.9083476 50.6609796, 15.9081414 50.660659, 15.9079272 50.6602592, 15.907785 50.6598028, 15.9076903 50.6597571)",,,
"[733602159, 288484111]",J. A. Komenského,secondary,False,False,266.15999999999997,"LINESTRING (15.9090364 50.6619385, 15.908523 50.661465, 15.9081771 50.6610978, 15.9080306 50.6609109, 15.907875 50.6606474, 15.9077759 50.6603882, 15.9077274 50.6601825, 15.9077075 50.6600723, 15.907688 50.6599283, 15.9076903 50.6597571)",300,50,2
288484111,J. A. Komenského,secondary,False,True,138.93099999999998,"LINESTRING (15.9090364 50.6619385, 15.9092392 50.6621218, 15.9096843 50.6625533, 15.9100967 50.6629912)",300,50,2
198036511,Zámecká,residential,False,True,28.11,"LINESTRING (15.9074058 50.6541275, 15.9070128 50.6540848)",,,
198744818,J. A. Komenského,secondary,False,True,121.35499999999999,"LINESTRING (15.9074058 50.6541275, 15.907588 50.6543464, 15.9082394 50.6550823)",300,50,
198036511,Zámecká,residential,False,False,28.11,"LINESTRING (15.9070128 50.6540848, 15.9074058 50.6541275)",,,
209874342,Zámecká,residential,False,False,95.56500000000001,"LINESTRING (15.9070128 50.6540848, 15.9069542 50.654225, 15.9069318 50.6543916, 15.9070623 50.654739, 15.907135 50.6549234)",,,
39672839,Na Pilíři,residential,False,False,86.16900000000001,"LINESTRING (15.9082394 50.6550823, 15.9088576 50.6549568, 15.9094203 50.6548876)",,,
198744814,J. A. Komenského,secondary,False,True,542.949,"LINESTRING (15.9082394 50.6550823, 15.9085736 50.6556746, 15.908736 50.6559522, 15.9089357 50.6563565, 15.9089795 50.6565317, 15.9089981 50.6567298, 15.9089483 50.6570785, 15.9086169 50.6576538, 15.9084126 50.6579723, 15.9081961 50.6582958, 15.90781 50.659165, 15.907749 50.6593849, 15.9077289 50.6595436, 15.9076903 50.6597571)",300,50,2
198744818,J. A. Komenského,secondary,False,False,121.35499999999999,"LINESTRING (15.9082394 50.6550823, 15.907588 50.6543464, 15.9074058 50.6541275)",300,50,
234002296,Na Pilíři,residential,False,True,110.799,"LINESTRING (15.9135595 50.6543446, 15.9133664 50.6544092, 15.9126395 50.6545776, 15.9123015 50.6546694, 15.9121113 50.6547284)",,,
39672839,Na Pilíři,residential,False,True,191.42600000000002,"LINESTRING (15.9121113 50.6547284, 15.91169 50.6547051, 15.9111867 50.6547077, 15.9102929 50.6547919, 15.9094203 50.6548876)",,,
88140506,Na Pilíři,residential,False,False,122.30600000000001,"LINESTRING (15.9121113 50.6547284, 15.9124221 50.6547565, 15.9138332 50.6548625)",,,
234002296,Na Pilíři,residential,False,False,110.799,"LINESTRING (15.9121113 50.6547284, 15.9123015 50.6546694, 15.9126395 50.6545776, 15.9133664 50.6544092, 15.9135595 50.6543446)",,,
39672839,Na Pilíři,residential,False,False,191.426,"LINESTRING (15.9094203 50.6548876, 15.9102929 50.6547919, 15.9111867 50.6547077, 15.91169 50.6547051, 15.9121113 50.6547284)",,,
39672839,Na Pilíři,residential,False,True,86.16900000000001,"LINESTRING (15.9094203 50.6548876, 15.9088576 50.6549568, 15.9082394 50.6550823)",,,
1214490518,Mírová,residential,False,True,100.8,"LINESTRING (15.9094203 50.6548876, 15.9095943 50.6555755, 15.9097024 50.6556386, 15.9098848 50.6556231)",,,
88140506,Na Pilíři,residential,False,True,122.30600000000001,"LINESTRING (15.9138332 50.6548625, 15.9124221 50.6547565, 15.9121113 50.6547284)",,,
159390028,Mírová,residential,True,False,358.759,"LINESTRING (15.9138332 50.6548625, 15.913725 50.6556331, 15.912289 50.6555152, 15.9115451 50.6554823, 15.9104831 50.6555724, 15.9098848 50.6556231)",,,
88140488,Pod Zahradami,residential,False,False,456.323,"LINESTRING (15.9102264 50.6566604, 15.9107467 50.6568265, 15.9109792 50.6569739, 15.9110982 50.6571247, 15.9113198 50.6576868, 15.9112987 50.6579128, 15.9108046 50.6583524, 15.9106406 50.6583585, 15.9102188 50.658154, 15.910016 50.6579926, 15.9098987 50.6577366, 15.9099411 50.6574388, 15.9102264 50.6566604)",,,
88140488,Pod Zahradami,residential,False,True,456.323,"LINESTRING (15.9102264 50.6566604, 15.9099411 50.6574388, 15.9098987 50.6577366, 15.910016 50.6579926, 15.9102188 50.658154, 15.9106406 50.6583585, 15.9108046 50.6583524, 15.9112987 50.6579128, 15.9113198 50.6576868, 15.9110982 50.6571247, 15.9109792 50.6569739, 15.9107467 50.6568265, 15.9102264 50.6566604)",,,
88140488,Pod Zahradami,residential,False,True,137.347,"LINESTRING (15.9102264 50.6566604, 15.9100709 50.6566208, 15.9098384 50.6565385, 15.9097465 50.6564186, 15.9097357 50.6561683, 15.9098492 50.6560278, 15.9099465 50.655853, 15.9098848 50.6556231)",,,
88140488,Pod Zahradami,residential,False,False,137.34699999999998,"LINESTRING (15.9098848 50.6556231, 15.9099465 50.655853, 15.9098492 50.6560278, 15.9097357 50.6561683, 15.9097465 50.6564186, 15.9098384 50.6565385, 15.9100709 50.6566208, 15.9102264 50.6566604)",,,
1214490518,Mírová,residential,False,False,100.80000000000001,"LINESTRING (15.9098848 50.6556231, 15.9097024 50.6556386, 15.9095943 50.6555755, 15.9094203 50.6548876)",,,
198744820,Horská,residential,False,True,50.05799999999999,"LINESTRING (15.9043607 50.6629577, 15.9047689 50.6626403, 15.9048095 50.6626088)",,,
209874342,Zámecká,residential,False,True,95.565,"LINESTRING (15.907135 50.6549234, 15.9070623 50.654739, 15.9069318 50.6543916, 15.9069542 50.654225, 15.9070128 50.6540848)",,,
