osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed,bridge
24350265,Školní,residential,False,False,76.059,,"LINESTRING (12.7836864 50.2704419, 12.7827842 50.2708098)",,
257242604,Chodovská,secondary,False,True,38.911,209,"LINESTRING (12.7836864 50.2704419, 12.7834333 50.2701316)",,
294322283,Chodovská,secondary,False,False,139.94800000000004,209,"LINESTRING (12.7836864 50.2704419, 12.7838373 50.2706452, 12.7839287 50.2707314, 12.7841414 50.2709643, 12.7842804 50.2710856, 12.7845469 50.2712355, 12.7847214 50.2713113, 12.7849235 50.2713828)",,
26312857,Na Pěší zóně,residential,False,False,71.045,,"LINESTRING (12.7814379 50.2718141, 12.7805261 50.2715522)",,
24350265,Školní,residential,False,False,165.06099999999998,,"LINESTRING (12.7814379 50.2718141, 12.7813533 50.2719408, 12.7809791 50.2725013, 12.7809023 50.2726095, 12.7809024 50.2727077, 12.7809133 50.2727971, 12.7809787 50.273144, 12.7809951 50.2732245)",,
24350265,Školní,residential,False,True,67.632,,"LINESTRING (12.7814379 50.2718141, 12.7815042 50.2717196, 12.781668 50.2714859, 12.7818591 50.2712694)",,
26446367,Pod Nádražím,residential,False,False,15.069,,"LINESTRING (12.7809951 50.2732245, 12.7808064 50.2732863)",50,
24350265,Školní,residential,False,True,165.061,,"LINESTRING (12.7809951 50.2732245, 12.7809787 50.273144, 12.7809133 50.2727971, 12.7809024 50.2727077, 12.7809023 50.2726095, 12.7809791 50.2725013, 12.7813533 50.2719408, 12.7814379 50.2718141)",,
26292103,Nádražní,residential,False,False,52.969,,"LINESTRING (12.7809951 50.2732245, 12.7814173 50.2732807, 12.7817146 50.2733454)",,
26445620,Hřbitovní,residential,False,False,28.439,,"LINESTRING (12.7910282 50.2732474, 12.7909801 50.2735013)",,
"[44005012, 44005013, 294322287]",Chodovská,secondary,False,True,127.175,209,"LINESTRING (12.7910282 50.2732474, 12.790872 50.2732384, 12.7903892 50.2731928, 12.7901412 50.2731499, 12.7897744 50.2730498, 12.7895122 50.2729561, 12.7893555 50.2728892)",,yes
26444949,Polní,residential,False,True,31.405,,"LINESTRING (12.7902958 50.2723158, 12.7900997 50.2725689)",30,
340876688,,residential,False,True,20.717,,"LINESTRING (12.7902958 50.2723158, 12.7900293 50.2722403)",,
