osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,bridge,access,lanes,junction
251527586,False,Mostecká,tertiary,50,True,42.052,"LINESTRING (13.7704723 50.5481286, 13.7707465 50.5480738, 13.7709028 50.5480579, 13.7710521 50.5480539)",2538,,,,
31980113,False,K. H. Máchy,tertiary,50,False,160.759,"LINESTRING (13.768694 50.5479593, 13.7686596 50.5480905, 13.7685821 50.5484097, 13.768576 50.5486425, 13.7686121 50.5489373, 13.7686925 50.5493957)",25316,,,,
"[251527586, 31980114, 31980116]",False,Mostecká,tertiary,50,True,127.274,"LINESTRING (13.768694 50.5479593, 13.7688798 50.5479844, 13.7696385 50.5480585, 13.7699583 50.5480939, 13.7700126 50.5481, 13.7702944 50.5481312, 13.7704723 50.5481286)",2538,yes,,,
236995681,False,5. května,residential,50,True,63.418,"LINESTRING (13.771601 50.5447041, 13.7719275 50.5448266, 13.7723678 50.5450004)",,,,,
"[251531363, 251531364]",False,"['Pražská', 'Spojovací']",secondary,50,"[False, True]",182.369,"LINESTRING (13.771601 50.5447041, 13.7716895 50.5446476, 13.7718175 50.5445779, 13.7719632 50.5445177, 13.77211 50.5444724, 13.772275 50.5444306, 13.7724172 50.5444005, 13.7725626 50.5443723, 13.7727528 50.5443483, 13.773054 50.5443351, 13.7734778 50.5443165, 13.7737933 50.54429, 13.7740224 50.5442691)",257,,,,
1136855882,False,Spojovací,secondary,50,True,162.20100000000005,"LINESTRING (13.771601 50.5447041, 13.7714445 50.5448022, 13.7713355 50.5448845, 13.7712349 50.5449843, 13.7711218 50.545128, 13.770984 50.5453341, 13.7708434 50.545518, 13.7706113 50.545825, 13.7705695 50.5458715, 13.7705191 50.5459194, 13.7704679 50.5459601)",257,,,,
"[251531363, 251531364]",False,"['Pražská', 'Spojovací']",secondary,50,"[False, True]",182.36900000000003,"LINESTRING (13.7740224 50.5442691, 13.7737933 50.54429, 13.7734778 50.5443165, 13.773054 50.5443351, 13.7727528 50.5443483, 13.7725626 50.5443723, 13.7724172 50.5444005, 13.772275 50.5444306, 13.77211 50.5444724, 13.7719632 50.5445177, 13.7718175 50.5445779, 13.7716895 50.5446476, 13.771601 50.5447041)",257,,,,
331280182,False,Pražská,secondary,50,True,29.881999999999998,"LINESTRING (13.7740224 50.5442691, 13.7741688 50.5442478, 13.7744262 50.5441906)",257,,,,
236995681,False,5. května,residential,50,True,25.087,"LINESTRING (13.7729412 50.5452693, 13.7732162 50.545412)",,,,,
31895651,False,Opletalova,residential,,False,113.312,"LINESTRING (13.7729412 50.5452693, 13.7729867 50.5452405, 13.77334 50.5450165, 13.7735373 50.5448942, 13.7739437 50.5445879, 13.7740241 50.5445869, 13.7740778 50.5445849)",,,,,
236995681,False,5. května,residential,50,False,50.405,"LINESTRING (13.7729412 50.5452693, 13.7724988 50.5450515, 13.7723678 50.5450004)",,,,,
236995681,False,5. května,residential,50,False,18.18,"LINESTRING (13.7737992 50.5457188, 13.7735985 50.5456165)",,,,,
"[31895640, 149123616]",False,Tyršova,residential,50,False,192.618,"LINESTRING (13.7737992 50.5457188, 13.7740296 50.5458144, 13.7748679 50.546162, 13.7750217 50.5462227, 13.7756105 50.5465021, 13.775675 50.5465188, 13.7757359 50.546522, 13.7758251 50.5465091, 13.7759235 50.5464898, 13.7761202 50.5464454)",,,,,
31895641,True,Seifertova,residential,30,False,208.465,"LINESTRING (13.7737992 50.5457188, 13.7737075 50.5458193, 13.7737331 50.5459446, 13.7737451 50.5459831, 13.7738221 50.5461853, 13.7738841 50.546308, 13.77399 50.546481, 13.7740408 50.5465593, 13.7745336 50.5473177, 13.7745673 50.5473703, 13.7746315 50.5474708)",,,,,
22881776,True,Mírové náměstí,residential,30,False,53.045,"LINESTRING (13.7752629 50.5485568, 13.7747515 50.5486593, 13.774546 50.5486984)",,,,,
294399578,False,Pivovarská,residential,50,True,62.157999999999994,"LINESTRING (13.7761718 50.5496615, 13.7759469 50.5497529, 13.7758527 50.549828, 13.7758137 50.5499271, 13.7757982 50.5500272, 13.7757448 50.5501112)",,,,,
294399581,False,Wolkerova,residential,50,True,42.33,"LINESTRING (13.7761718 50.5496615, 13.7760344 50.5494868, 13.7758966 50.5493234)",,,,,
"[294399576, 260669665, 148898135]",True,Mírové náměstí,residential,30,False,152.242,"LINESTRING (13.774546 50.5486984, 13.7745055 50.5486084, 13.7740078 50.5479485, 13.7746456 50.5478073, 13.7748159 50.5477696)",,,,,
"[236896186, 260669660]",False,Břežánská,residential,30,False,55.958,"LINESTRING (13.774546 50.5486984, 13.7743848 50.5487286, 13.7739108 50.5488276, 13.7737972 50.5488607)",,,,,
"[148898161, 1031498571]",True,Želivského,residential,30,False,101.262,"LINESTRING (13.774546 50.5486984, 13.7745658 50.5487791, 13.7750281 50.5495543)",,,,,
148898161,True,Želivského,residential,30,False,19.769,"LINESTRING (13.7750281 50.5495543, 13.7751444 50.549716)",,,,,
186870638,True,Krátká,residential,30,False,73.723,"LINESTRING (13.7752528 50.5498446, 13.7752908 50.5498198, 13.775324 50.5497981, 13.7758485 50.5493604, 13.7758585 50.5493527, 13.7758966 50.5493234)",,,,,
294399602,True,Želivského,residential,30,False,45.996,"LINESTRING (13.7752528 50.5498446, 13.7755466 50.550034, 13.7757448 50.5501112)",,,,,
294399577,False,Pivovarská,residential,50,True,74.449,"LINESTRING (13.7757448 50.5501112, 13.7755935 50.5502031, 13.7754723 50.5502597, 13.7752809 50.5503393, 13.7750875 50.5504091, 13.7748815 50.5504908)",,,,,
294399578,False,Pivovarská,residential,50,False,62.158,"LINESTRING (13.7757448 50.5501112, 13.7757982 50.5500272, 13.7758137 50.5499271, 13.7758527 50.549828, 13.7759469 50.5497529, 13.7761718 50.5496615)",,,,,
31895648,True,Pražská,residential,50,False,127.84999999999998,"LINESTRING (13.7740778 50.5445849, 13.7740274 50.5447383, 13.7739083 50.545218, 13.7738682 50.5455174, 13.7738322 50.5456623, 13.7737992 50.5457188)",,,,,
31895651,False,Opletalova,residential,,True,113.312,"LINESTRING (13.7740778 50.5445849, 13.7740241 50.5445869, 13.7739437 50.5445879, 13.7735373 50.5448942, 13.77334 50.5450165, 13.7729867 50.5452405, 13.7729412 50.5452693)",,,,,
"[31979514, 296619443]",False,Vrchlického,residential,50,False,227.885,"LINESTRING (13.7712807 50.5500624, 13.7714387 50.5501943, 13.7715875 50.550301, 13.77184 50.5504032, 13.7719784 50.5504108, 13.7720955 50.5503836, 13.7721992 50.550319, 13.7726252 50.5499144, 13.7725748 50.5495974, 13.7730426 50.5495765, 13.7730824 50.5493905)",,,,,
"[331588160, 251531362, 149176370, 149176373, 267627477, 31979515]",False,Důlní,residential,50,False,212.92000000000004,"LINESTRING (13.7712807 50.5500624, 13.7711201 50.5504663, 13.7711282 50.5506048, 13.7711929 50.5507105, 13.7712757 50.5507816, 13.7713871 50.5508075, 13.7715381 50.5508149, 13.7719204 50.5507703, 13.7720534 50.5507496, 13.7722861 50.5507189, 13.7726028 50.5506368, 13.7726565 50.5506266, 13.7727175 50.5506195, 13.7727758 50.5506206, 13.7728486 50.5506291, 13.7730038 50.5506516, 13.7730405 50.5506552)",,yes,,,
31979515,False,Důlní,residential,50,True,68.599,"LINESTRING (13.7712807 50.5500624, 13.7714688 50.5495739, 13.771472 50.5494599)",,,,,
"[1030217312, 296619417, 31980109, 1030217311]",False,"['Školní', 'Nábřeží']",residential,,False,125.43799999999999,"LINESTRING (13.7723156 50.5483439, 13.7726669 50.5482908, 13.7728903 50.5482395, 13.7729172 50.5482469, 13.7729581 50.5483341, 13.7730739 50.5485804, 13.7730835 50.5486008, 13.7732229 50.5488985, 13.7732449 50.5489456)",,,no,,
31980109,False,Školní,residential,,True,61.217,"LINESTRING (13.7723156 50.5483439, 13.7716356 50.5484977, 13.7715829 50.5485096, 13.7714958 50.5485202)",,,,,
31980110,False,Skleničkova,residential,,False,197.927,"LINESTRING (13.7723156 50.5483439, 13.7722294 50.5482245, 13.7721399 50.5481439, 13.7718602 50.5479644, 13.7718307 50.5479455, 13.7716007 50.5478251, 13.7714857 50.5477649, 13.7710094 50.5475748, 13.770987 50.5475668, 13.7705794 50.5474211, 13.7705452 50.5474089, 13.7703078 50.547324, 13.7701254 50.547303)",,,,,
31980110,False,Skleničkova,residential,,True,197.927,"LINESTRING (13.7701254 50.547303, 13.7703078 50.547324, 13.7705452 50.5474089, 13.7705794 50.5474211, 13.770987 50.5475668, 13.7710094 50.5475748, 13.7714857 50.5477649, 13.7716007 50.5478251, 13.7718307 50.5479455, 13.7718602 50.5479644, 13.7721399 50.5481439, 13.7722294 50.5482245, 13.7723156 50.5483439)",,,,,
31980111,False,Kyselská,residential,,True,106.53900000000002,"LINESTRING (13.7701254 50.547303, 13.7703948 50.5475051, 13.7709531 50.547924, 13.7710521 50.5480539)",,,,,
251527585,False,,residential,50,False,30.356,"LINESTRING (13.7705229 50.5494784, 13.7708473 50.5496574)",,,,,
"[267627433, 31979516]",False,"['Fišerova', 'Lidická']",residential,50,True,90.39,"LINESTRING (13.7705229 50.5494784, 13.7703424 50.5496387, 13.7705129 50.5499062, 13.7708473 50.5496574)",,,,,
251527585,False,,residential,50,True,30.356,"LINESTRING (13.7708473 50.5496574, 13.7705229 50.5494784)",,,,,
"[267627433, 31979516]",False,"['Fišerova', 'Lidická']",residential,50,False,90.39,"LINESTRING (13.7708473 50.5496574, 13.7705129 50.5499062, 13.7703424 50.5496387, 13.7705229 50.5494784)",,,,,
31979516,False,Fišerova,residential,50,True,43.83,"LINESTRING (13.7708473 50.5496574, 13.7711035 50.5494811, 13.7712739 50.5493713)",,,,,
31980313,False,Důlní,tertiary,50,False,31.284,"LINESTRING (13.7696153 50.550712, 13.7698093 50.5509649)",25316,,,,
296619401,False,Důlní,tertiary,50,True,160.744,"LINESTRING (13.7696153 50.550712, 13.7694934 50.5505563, 13.7689798 50.5499004, 13.7688273 50.5497057, 13.7686925 50.5493957)",25316,,,,
31980313,False,Důlní,tertiary,50,True,31.284,"LINESTRING (13.7698093 50.5509649, 13.7696153 50.550712)",25316,,,,
31980545,False,Železniční,residential,50,False,142.356,"LINESTRING (13.7698093 50.5509649, 13.7697717 50.5509813, 13.7697412 50.5509982, 13.7697203 50.551022, 13.7695115 50.551901, 13.7695937 50.5522059)",,,,,
31980545,False,Železniční,residential,50,True,142.35600000000002,"LINESTRING (13.7695937 50.5522059, 13.7695115 50.551901, 13.7697203 50.551022, 13.7697412 50.5509982, 13.7697717 50.5509813, 13.7698093 50.5509649)",,,,,
148729216,False,Pivovarská,residential,50,False,22.651,"LINESTRING (13.7745995 50.5505877, 13.774782 50.5505251, 13.7748815 50.5504908)",,,,,
148729216,False,Pivovarská,residential,50,True,51.29899999999999,"LINESTRING (13.7745995 50.5505877, 13.7743752 50.550663, 13.7741557 50.5507021, 13.7739118 50.5507123)",,,,,
267627475,False,,residential,50,True,76.19500000000001,"LINESTRING (13.7745995 50.5505877, 13.7744749 50.5504023, 13.7745571 50.5503666, 13.7745334 50.5502404, 13.7744835 50.5501366, 13.7744757 50.5500845, 13.7744857 50.5499932, 13.774499 50.5499532)",,,,,
148729216,False,Pivovarská,residential,50,False,51.29900000000001,"LINESTRING (13.7739118 50.5507123, 13.7741557 50.5507021, 13.7743752 50.550663, 13.7745995 50.5505877)",,,,,
148729216,False,Pivovarská,residential,50,True,41.449,"LINESTRING (13.7739118 50.5507123, 13.7737407 50.5507102, 13.7734809 50.5506915, 13.7733276 50.5506818)",,,,,
"[148898131, 896469118]",False,Na Zámku,residential,30,True,121.91900000000001,"LINESTRING (13.7757356 50.5475925, 13.7755958 50.5474091, 13.7753328 50.54718, 13.7752907 50.5471465, 13.7752657 50.5471315, 13.7752379 50.5471267, 13.7752115 50.54713, 13.7751881 50.5471398, 13.7749455 50.5472669, 13.7747373 50.5473656, 13.7746831 50.547403, 13.7746546 50.5474352, 13.7746315 50.5474708)",,,,,
"[148898131, 896469118]",False,Na Zámku,residential,30,False,121.919,"LINESTRING (13.7746315 50.5474708, 13.7746546 50.5474352, 13.7746831 50.547403, 13.7747373 50.5473656, 13.7749455 50.5472669, 13.7751881 50.5471398, 13.7752115 50.54713, 13.7752379 50.5471267, 13.7752657 50.5471315, 13.7752907 50.5471465, 13.7753328 50.54718, 13.7755958 50.5474091, 13.7757356 50.5475925)",,,,,
"[896469117, 813810799]",True,Seifertova,residential,30,False,35.708,"LINESTRING (13.7746315 50.5474708, 13.7747602 50.5476653, 13.7748159 50.5477696)",,,,,
"[31895642, 260669662]",True,Mírové náměstí,residential,30,False,93.059,"LINESTRING (13.7748159 50.5477696, 13.7750643 50.5482151, 13.7752629 50.5485568)",,,,,
186840455,False,Břežánská,tertiary,50,False,130.444,"LINESTRING (13.7732449 50.5489456, 13.7732115 50.5489542, 13.7726652 50.5490688, 13.7721361 50.549186, 13.7718487 50.5492472, 13.7717755 50.5492654, 13.7716088 50.549307, 13.7715733 50.5493162, 13.7715384 50.5493215, 13.7714989 50.5493222)",2538,,,,
"[31895644, 186840455]",False,Břežánská,tertiary,50,True,19.027,"LINESTRING (13.7732449 50.5489456, 13.7733143 50.5489318, 13.773363 50.5489227, 13.7735054 50.5489028)",2538,yes,,,
"[1030217312, 296619417, 31980109, 1030217311]",False,"['Školní', 'Nábřeží']",residential,,True,125.43799999999997,"LINESTRING (13.7732449 50.5489456, 13.7732229 50.5488985, 13.7730835 50.5486008, 13.7730739 50.5485804, 13.7729581 50.5483341, 13.7729172 50.5482469, 13.7728903 50.5482395, 13.7726669 50.5482908, 13.7723156 50.5483439)",,,no,,
148729216,False,Pivovarská,residential,50,True,22.651,"LINESTRING (13.7748815 50.5504908, 13.774782 50.5505251, 13.7745995 50.5505877)",,,,,
148898107,False,Sídliště U Nového nádraží,residential,50,True,183.447,"LINESTRING (13.7748815 50.5504908, 13.7749975 50.5506197, 13.7750495 50.5508285, 13.775061 50.5509427, 13.7750733 50.5510644, 13.775048 50.5512084, 13.7750332 50.5512763, 13.7750164 50.5513532, 13.7750041 50.5514093, 13.7748933 50.5516443, 13.7748732 50.5516769, 13.7747788 50.55183, 13.774723 50.5519003, 13.7745939 50.5520631)",,,,,
294399577,False,Pivovarská,residential,50,False,74.449,"LINESTRING (13.7748815 50.5504908, 13.7750875 50.5504091, 13.7752809 50.5503393, 13.7754723 50.5502597, 13.7755935 50.5502031, 13.7757448 50.5501112)",,,,,
148898097,False,Sídliště U Nového nádraží,residential,50,True,96.794,"LINESTRING (13.7740349 50.5511557, 13.7740329 50.5512523, 13.7740302 50.5513881, 13.7740295 50.5517722, 13.7740152 50.5519201, 13.774005 50.5520257)",,,,,
148898097,False,Sídliště U Nového nádraží,residential,50,False,96.794,"LINESTRING (13.774005 50.5520257, 13.7740152 50.5519201, 13.7740295 50.5517722, 13.7740302 50.5513881, 13.7740329 50.5512523, 13.7740349 50.5511557)",,,,,
294399579,False,Sídliště U Nového nádraží,residential,50,False,42.424,"LINESTRING (13.774005 50.5520257, 13.774341 50.5520238, 13.7744298 50.5520233, 13.7745939 50.5520631)",,,,,
148898107,False,Sídliště U Nového nádraží,residential,50,False,183.44699999999997,"LINESTRING (13.7745939 50.5520631, 13.774723 50.5519003, 13.7747788 50.55183, 13.7748732 50.5516769, 13.7748933 50.5516443, 13.7750041 50.5514093, 13.7750164 50.5513532, 13.7750332 50.5512763, 13.775048 50.5512084, 13.7750733 50.5510644, 13.775061 50.5509427, 13.7750495 50.5508285, 13.7749975 50.5506197, 13.7748815 50.5504908)",,,,,
294399579,False,Sídliště U Nového nádraží,residential,50,True,42.424,"LINESTRING (13.7745939 50.5520631, 13.7744298 50.5520233, 13.774341 50.5520238, 13.774005 50.5520257)",,,,,
149123549,False,Na Hradišti,residential,,False,104.43299999999999,"LINESTRING (13.7761202 50.5464454, 13.7765277 50.5464185, 13.776835 50.5464054, 13.7769805 50.5464101, 13.7770533 50.5464415, 13.7770893 50.5464809, 13.7771008 50.5465286, 13.7770772 50.546569, 13.776956 50.546641, 13.776843 50.546699)",,,,,
"[149123616, 31895640]",False,Tyršova,residential,50,True,192.61800000000002,"LINESTRING (13.7761202 50.5464454, 13.7759235 50.5464898, 13.7758251 50.5465091, 13.7757359 50.546522, 13.775675 50.5465188, 13.7756105 50.5465021, 13.7750217 50.5462227, 13.7748679 50.546162, 13.7740296 50.5458144, 13.7737992 50.5457188)",,,,,
149176471,True,Bílinská,primary,50,False,16.829,"LINESTRING (13.7704679 50.5459601, 13.7704974 50.545977, 13.7705182 50.5459985, 13.7705288 50.5460228, 13.7705283 50.546048, 13.7705166 50.5460721, 13.7704948 50.5460932)",13,,,1,roundabout
1136855882,False,Spojovací,secondary,50,False,162.201,"LINESTRING (13.7704679 50.5459601, 13.7705191 50.5459194, 13.7705695 50.5458715, 13.7706113 50.545825, 13.7708434 50.545518, 13.770984 50.5453341, 13.7711218 50.545128, 13.7712349 50.5449843, 13.7713355 50.5448845, 13.7714445 50.5448022, 13.771601 50.5447041)",257,,,,
149176471,True,Bílinská,primary,50,False,15.536000000000001,"LINESTRING (13.7702728 50.5459842, 13.7703028 50.5459637, 13.7703413 50.5459502, 13.7703844 50.5459449, 13.7704281 50.5459483, 13.7704679 50.5459601)",13,,,1,roundabout
291315957,False,Bílinská,primary,50,True,83.67399999999999,"LINESTRING (13.7702728 50.5459842, 13.7702089 50.5459656, 13.7701587 50.5459498, 13.7701057 50.5459298, 13.7700407 50.5458974, 13.7698652 50.5457974, 13.7696363 50.545663, 13.7693628 50.5455082)",13,,,2,
149176471,True,Bílinská,primary,50,False,29.797,"LINESTRING (13.7704948 50.5460932, 13.7704584 50.546112, 13.7704144 50.5461221, 13.7703675 50.5461224, 13.7703231 50.546113, 13.770286 50.5460948, 13.7702604 50.5460698, 13.7702491 50.5460409, 13.7702534 50.5460113, 13.7702728 50.5459842)",13,,,1,roundabout
877544219,False,Bílinská,primary,50,False,46.936,"LINESTRING (13.7704948 50.5460932, 13.7705878 50.5461953, 13.7706508 50.5462587, 13.770719 50.5463062, 13.7709089 50.5464185)",13,,,2,
9399554,False,Bílinská,primary,50,True,335.54200000000003,"LINESTRING (13.7736373 50.5487868, 13.7736212 50.5486829, 13.7735003 50.5483652, 13.7733322 50.5480699, 13.7729945 50.5477155, 13.7725103 50.5473431, 13.7714371 50.5467289, 13.7712419 50.5466142, 13.7709089 50.5464185)",13,,,2,
149176466,True,Břežánská,primary,50,False,15.208000000000002,"LINESTRING (13.7736373 50.5487868, 13.7736803 50.5487882, 13.7737208 50.5487973, 13.7737557 50.5488134, 13.7737818 50.5488351, 13.7737972 50.5488607)",13,,,1,roundabout
149176466,True,Břežánská,primary,50,False,17.136,"LINESTRING (13.7737972 50.5488607, 13.7738 50.5488915, 13.7737872 50.5489212, 13.77376 50.5489467, 13.7737215 50.5489654, 13.7736755 50.5489753)",13,,,1,roundabout
"[236896186, 260669660]",False,Břežánská,residential,30,True,55.958,"LINESTRING (13.7737972 50.5488607, 13.7739108 50.5488276, 13.7743848 50.5487286, 13.774546 50.5486984)",,,,,
"[31895644, 186840455]",False,Břežánská,tertiary,50,False,19.027,"LINESTRING (13.7735054 50.5489028, 13.773363 50.5489227, 13.7733143 50.5489318, 13.7732449 50.5489456)",2538,yes,,,
149176466,True,Břežánská,primary,50,False,17.925,"LINESTRING (13.7735054 50.5489028, 13.7735026 50.5488706, 13.7735168 50.5488397, 13.7735465 50.5488136, 13.7735883 50.5487952, 13.7736373 50.5487868)",13,,,1,roundabout
149176365,False,Bílinská,primary,50,False,145.274,"LINESTRING (13.7736755 50.5489753, 13.7736771 50.5490797, 13.7736465 50.5492873, 13.7735679 50.549614, 13.7734259 50.5499491, 13.7733059 50.5502558)",13,,,2,
149176466,True,Břežánská,primary,50,False,15.877,"LINESTRING (13.7736755 50.5489753, 13.7736306 50.5489756, 13.7735875 50.5489675, 13.7735502 50.5489516, 13.773522 50.5489294, 13.7735054 50.5489028)",13,,,1,roundabout
149176365,False,Bílinská,primary,50,False,36.945,"LINESTRING (13.7733059 50.5502558, 13.7732611 50.5503824, 13.7732302 50.5504816, 13.7731974 50.5505808)",13,,,2,
149176365,False,Bílinská,primary,50,True,145.274,"LINESTRING (13.7733059 50.5502558, 13.7734259 50.5499491, 13.7735679 50.549614, 13.7736465 50.5492873, 13.7736771 50.5490797, 13.7736755 50.5489753)",13,,,2,
186840491,True,,residential,50,False,70.5,"LINESTRING (13.7733059 50.5502558, 13.7733503 50.550376, 13.7734454 50.55051, 13.7734978 50.5505521, 13.7736068 50.5506125, 13.773724 50.550652, 13.7739118 50.5507123)",,,,,
149176352,True,Bílinská,primary,50,False,16.061,"LINESTRING (13.7731974 50.5505808, 13.7732414 50.5505881, 13.7732797 50.5506037, 13.7733085 50.5506261, 13.773325 50.550653, 13.7733276 50.5506818)",13,,,1,roundabout
149176365,False,Bílinská,primary,50,True,36.945,"LINESTRING (13.7731974 50.5505808, 13.7732302 50.5504816, 13.7732611 50.5503824, 13.7733059 50.5502558)",13,,,2,
149176352,True,Bílinská,primary,50,False,15.120999999999999,"LINESTRING (13.7730405 50.5506552, 13.7730547 50.5506295, 13.7730801 50.5506076, 13.7731144 50.5505914, 13.7731547 50.5505822, 13.7731974 50.5505808)",13,,,1,roundabout
"[331588160, 251531362, 149176370, 267627477, 149176373, 31979515]",False,Důlní,residential,50,True,212.92000000000002,"LINESTRING (13.7730405 50.5506552, 13.7730038 50.5506516, 13.7728486 50.5506291, 13.7727758 50.5506206, 13.7727175 50.5506195, 13.7726565 50.5506266, 13.7726028 50.5506368, 13.7722861 50.5507189, 13.7720534 50.5507496, 13.7719204 50.5507703, 13.7715381 50.5508149, 13.7713871 50.5508075, 13.7712757 50.5507816, 13.7711929 50.5507105, 13.7711282 50.5506048, 13.7711201 50.5504663, 13.7712807 50.5500624)",,yes,,,
148729216,False,Pivovarská,residential,50,False,41.449,"LINESTRING (13.7733276 50.5506818, 13.7734809 50.5506915, 13.7737407 50.5507102, 13.7739118 50.5507123)",,,,,
149176352,True,Bílinská,primary,50,False,16.759999999999998,"LINESTRING (13.7733276 50.5506818, 13.7733153 50.5507109, 13.7732889 50.5507359, 13.7732512 50.5507542, 13.7732062 50.5507638, 13.7731587 50.5507637)",13,,,1,roundabout
149176352,True,Bílinská,primary,50,False,16.276,"LINESTRING (13.7731587 50.5507637, 13.7731151 50.5507542, 13.7730783 50.5507366, 13.7730521 50.5507125, 13.773039 50.5506844, 13.7730405 50.5506552)",13,,,1,roundabout
236896188,True,Wolkerova,residential,30,False,99.88100000000001,"LINESTRING (13.7758966 50.5493234, 13.7757383 50.5491344, 13.7757033 50.5490763, 13.7754792 50.548705, 13.775436 50.5486335, 13.7754142 50.5485973, 13.7753698 50.5485712, 13.7753198 50.5485583, 13.7752629 50.5485568)",,,,,
294399581,False,Wolkerova,residential,50,False,42.33,"LINESTRING (13.7758966 50.5493234, 13.7760344 50.5494868, 13.7761718 50.5496615)",,,,,
31979516,False,Fišerova,residential,50,False,13.916,"LINESTRING (13.7714243 50.5492905, 13.7712739 50.5493713)",,,,,
31895643,False,Mostecká,tertiary,50,False,86.869,"LINESTRING (13.7714243 50.5492905, 13.7714046 50.5492699, 13.7713926 50.549243, 13.7713887 50.5492162, 13.7713889 50.5490545, 13.7713995 50.5488212, 13.7714544 50.5486495, 13.7714958 50.5485202)",2538,,,,
31895643,False,Mostecká,tertiary,50,True,6.427,"LINESTRING (13.7714243 50.5492905, 13.7714525 50.5493081, 13.7714989 50.5493222)",2538,,,,
148898161,True,Želivského,residential,30,False,16.222,"LINESTRING (13.7751444 50.549716, 13.7752528 50.5498446)",,,,,
186870639,True,Žižkovo náměstí,residential,30,False,43.637,"LINESTRING (13.7751444 50.549716, 13.7748597 50.5497995, 13.7745836 50.5498804)",,,,,
186870637,False,Žižkovo náměstí,residential,30,False,10.063,"LINESTRING (13.7745836 50.5498804, 13.774499 50.5499532)",,,,,
"[376746152, 376746151]",True,Žižkovo náměstí,residential,30,False,62.427,"LINESTRING (13.7745836 50.5498804, 13.774479 50.5497169, 13.7747439 50.5496385, 13.7750281 50.5495543)",,,,,
186870637,False,Žižkovo náměstí,residential,30,True,10.063,"LINESTRING (13.774499 50.5499532, 13.7745836 50.5498804)",,,,,
267627475,False,,residential,50,False,76.195,"LINESTRING (13.774499 50.5499532, 13.7744857 50.5499932, 13.7744757 50.5500845, 13.7744835 50.5501366, 13.7745334 50.5502404, 13.7745571 50.5503666, 13.7744749 50.5504023, 13.7745995 50.5505877)",,,,,
