osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,width,access,bridge,junction
42777375,Luční,living_street,False,True,5.331,,,,"LINESTRING (13.3851477 49.9322445, 13.3851697 49.9321987)",,,,
123755418,Plzeňská,primary,False,True,35.037,2,27,50,"LINESTRING (13.3851477 49.9322445, 13.3847119 49.932101)",,,,
"[42777361, 291571027]",Školní,residential,False,False,173.389,,,,"LINESTRING (13.3851477 49.9322445, 13.3851548 49.9323253, 13.3851597 49.9323808, 13.3851609 49.9324869, 13.3851629 49.9326591, 13.385118 49.9327752, 13.3850573 49.9328296, 13.3849289 49.9328439, 13.384509 49.9328429, 13.3835711 49.9328405)",,,,
"[892406475, 171976528, 187421265, 183374042, 183374043]",Plzeňská,primary,False,False,233.85600000000008,2,27,50,"LINESTRING (13.3851477 49.9322445, 13.3854282 49.9323414, 13.3859083 49.9325073, 13.3859972 49.9325372, 13.3862883 49.9326341, 13.3866693 49.9327608, 13.3868531 49.9328208, 13.3870877 49.9328894, 13.3872983 49.9329393, 13.3877084 49.9330328, 13.3878992 49.9330981, 13.3880153 49.9331463, 13.3880654 49.9331775)",,,,
35470938,Plzeňská,primary,False,True,82.918,2,27,50,"LINESTRING (13.3908574 49.9342025, 13.3906324 49.9341121, 13.3902531 49.933967, 13.3898686 49.933814)",,,,
"[442950786, 1167360130]",Plzeňská,primary,False,False,208.84899999999996,2,27,50,"LINESTRING (13.3908574 49.9342025, 13.3909615 49.9342563, 13.3910498 49.9343141, 13.3912006 49.9344386, 13.3913351 49.934561, 13.3914824 49.9347073, 13.391615 49.9348426, 13.3917104 49.9349612, 13.3918153 49.935108, 13.3920613 49.9354319, 13.3921828 49.9355817, 13.3922029 49.9356068, 13.3923703 49.9357943)",,,,
1167360134,Babinská,tertiary,False,False,245.24900000000002,,23110,50,"LINESTRING (13.3908574 49.9342025, 13.3910487 49.9341528, 13.3923574 49.9339606, 13.3926679 49.9339339, 13.3928093 49.9338881, 13.3929178 49.9338517, 13.3934291 49.933657, 13.3940535 49.9334681)",7,,,
171976833,Plzeňská,primary,False,False,27.298000000000002,2,27,50,"LINESTRING (13.3841339 49.9304215, 13.3842259 49.9304231, 13.3843143 49.9304349, 13.3843996 49.9304525, 13.3844976 49.9304839)",,,,
171976833,Plzeňská,primary,False,True,41.683,2,27,50,"LINESTRING (13.3841339 49.9304215, 13.3840431 49.9304251, 13.3839456 49.9304368, 13.3838283 49.9304604, 13.3836912 49.9305035, 13.3835936 49.9305447)",,,,
"[881566046, 42777374]",Zahradní,living_street,False,False,165.733,,,,"LINESTRING (13.3841339 49.9304215, 13.384206 49.9305489, 13.3842958 49.930733, 13.3845982 49.9318785)",,no,,
123755418,Plzeňská,primary,False,False,35.037,2,27,50,"LINESTRING (13.3847119 49.932101, 13.3851477 49.9322445)",,,,
123755418,Plzeňská,primary,False,True,15.664,2,27,50,"LINESTRING (13.3847119 49.932101, 13.3845194 49.932034)",,,,
28871696,Manětínská,tertiary,False,False,87.422,,2057,50,"LINESTRING (13.3847119 49.932101, 13.3845467 49.9322183, 13.3844014 49.9322376, 13.384331 49.9322469, 13.3835758 49.9322452)",,,,
1167360134,Babinská,tertiary,False,False,36.365,,23110,50,"LINESTRING (13.3940535 49.9334681, 13.3945484 49.9333941)",7,,,
1167360134,Babinská,tertiary,False,True,245.24900000000002,,23110,50,"LINESTRING (13.3940535 49.9334681, 13.3934291 49.933657, 13.3929178 49.9338517, 13.3928093 49.9338881, 13.3926679 49.9339339, 13.3923574 49.9339606, 13.3910487 49.9341528, 13.3908574 49.9342025)",7,,,
881703409,Pivovarská,residential,False,False,5.719,,,,"LINESTRING (13.3903111 49.9365403, 13.3902977 49.9364896)",,no,,
187421516,Pivovarská,residential,False,False,44.657999999999994,,,,"LINESTRING (13.3903111 49.9365403, 13.3905397 49.9365684, 13.3907504 49.9365794, 13.390913 49.9366289)",,,,
"[1154262932, 35470935]",Pivovarská,residential,False,True,54.488,,,,"LINESTRING (13.3903111 49.9365403, 13.3901058 49.936691, 13.3898091 49.9369087)",,,,
35470934,Lipová,residential,False,False,68.982,,,,"LINESTRING (13.3923703 49.9357943, 13.3921757 49.935861, 13.3920321 49.9359288, 13.3918709 49.9360291, 13.3916283 49.9361834)",,,,
"[42777388, 444841431]",Stará cesta,residential,False,False,68.44200000000001,,,,"LINESTRING (13.3923703 49.9357943, 13.3925899 49.9357535, 13.3927197 49.9357305, 13.3930188 49.9356776, 13.3931033 49.9356666, 13.3932961 49.9356415)",,,,
"[1167360130, 442950786]",Plzeňská,primary,False,True,208.849,2,27,50,"LINESTRING (13.3923703 49.9357943, 13.3922029 49.9356068, 13.3921828 49.9355817, 13.3920613 49.9354319, 13.3918153 49.935108, 13.3917104 49.9349612, 13.391615 49.9348426, 13.3914824 49.9347073, 13.3913351 49.934561, 13.3912006 49.9344386, 13.3910498 49.9343141, 13.3909615 49.9342563, 13.3908574 49.9342025)",,,,
"[444841426, 1167360114]",Lipová,residential,False,True,287.554,,,,"LINESTRING (13.3879189 49.9383497, 13.3894145 49.9375625, 13.38984 49.9373126, 13.3903159 49.9370085, 13.390913 49.9366289)",,,,
"[1154262932, 35470935]",Pivovarská,residential,False,False,54.488,,,,"LINESTRING (13.3898091 49.9369087, 13.3901058 49.936691, 13.3903111 49.9365403)",,,,
35470934,Lipová,residential,False,True,71.251,,,,"LINESTRING (13.390913 49.9366289, 13.3909963 49.9365824, 13.3913901 49.9363354, 13.3916283 49.9361834)",,,,
187421516,Pivovarská,residential,False,True,44.658,,,,"LINESTRING (13.390913 49.9366289, 13.3907504 49.9365794, 13.3905397 49.9365684, 13.3903111 49.9365403)",,,,
"[444841426, 1167360114]",Lipová,residential,False,False,287.554,,,,"LINESTRING (13.390913 49.9366289, 13.3903159 49.9370085, 13.38984 49.9373126, 13.3894145 49.9375625, 13.3879189 49.9383497)",,,,
35470938,Plzeňská,primary,False,False,82.918,2,27,50,"LINESTRING (13.3898686 49.933814, 13.3902531 49.933967, 13.3906324 49.9341121, 13.3908574 49.9342025)",,,,
"[444841427, 1167360111, 1089021883, 415137543]",Pivovarská,residential,False,True,118.34500000000001,,,,"LINESTRING (13.3898686 49.933814, 13.3898214 49.9338624, 13.3897558 49.9338946, 13.389654 49.9339141, 13.3895999 49.9339244, 13.3895068 49.9339505, 13.3893522 49.9340341, 13.3892025 49.9341644, 13.3891054 49.9342805, 13.3889802 49.9345139, 13.3889658 49.9345441, 13.3889378 49.9346032, 13.388928 49.934622)",,,,
"[35470937, 1167360137, 171976525]",Plzeňská,primary,False,True,119.79499999999999,2,27,50,"LINESTRING (13.3898686 49.933814, 13.3897068 49.9337509, 13.3894262 49.9336306, 13.3891045 49.9334875, 13.388964 49.9334477, 13.388841 49.9334267, 13.388696 49.9334172, 13.3885372 49.9334067, 13.3884354 49.9333805, 13.3883893 49.9333552)",,,yes,
171976833,Plzeňská,primary,False,False,41.683,2,27,50,"LINESTRING (13.3835936 49.9305447, 13.3836912 49.9305035, 13.3838283 49.9304604, 13.3839456 49.9304368, 13.3840431 49.9304251, 13.3841339 49.9304215)",,,,
