osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,bridge,junction
36944370,Příčná,residential,False,True,182.088,"LINESTRING (13.4078619 50.2269987, 13.4085187 50.2270785, 13.4103766 50.2273044)",,,,
151793520,5. května,secondary,False,True,46.557,"LINESTRING (13.4151432 50.2276747, 13.4153104 50.2272699)",221,,,
151793529,Dukelská,secondary,False,False,27.23,"LINESTRING (13.4151432 50.2276747, 13.4151089 50.2277452, 13.4150826 50.2277791, 13.4150476 50.227809, 13.4149934 50.2278421, 13.4149311 50.2278687)",221,,,
163868320,Mírová,residential,False,False,33.536,"LINESTRING (13.4147686 50.2253, 13.4152313 50.2252423)",,,,
28124446,Valovská,tertiary,False,True,79.505,"LINESTRING (13.4147686 50.2253, 13.4148619 50.2255918, 13.4149537 50.2260048)",2219,,,
714021168,Hlubanská,tertiary,False,False,85.837,"LINESTRING (13.4067089 50.2284943, 13.407914 50.2285338)",22112,,,
36944379,29. srpna,residential,False,True,216.84699999999998,"LINESTRING (13.4067089 50.2284943, 13.4070666 50.2270869, 13.407886 50.2270789)",,,,
"[714021168, 163868414]",Hlubanská,tertiary,False,True,66.538,"LINESTRING (13.4067089 50.2284943, 13.4062163 50.2284891, 13.4058587 50.2284472, 13.4057798 50.2284431)",22112,,,
294360040,Dukelská,secondary,False,False,15.514,"LINESTRING (13.4095853 50.2303885, 13.4095813 50.230528)",224,2,,
36944394,Potoční,residential,False,False,321.919,"LINESTRING (13.4095853 50.2303885, 13.4111959 50.2310714, 13.4115264 50.2311579, 13.4126005 50.2312684, 13.4127515 50.2312799, 13.4129849 50.2312483, 13.4131262 50.2312063, 13.4132379 50.23116, 13.4133365 50.2310907, 13.4134056 50.2310528, 13.4136324 50.2310234)",,,,
294360040,Dukelská,secondary,False,True,80.73499999999999,"LINESTRING (13.4095853 50.2303885, 13.4096 50.2301768, 13.4096592 50.2299062, 13.4096794 50.2298528, 13.4097077 50.2297959, 13.4097628 50.2297151, 13.4097891 50.2296809)",224,2,,
36944369,Palackého,residential,False,False,62.478,"LINESTRING (13.4124479 50.2267003, 13.4122775 50.2272515)",,,,
36944373,Bedřicha Smetany,residential,False,True,80.217,"LINESTRING (13.4124479 50.2267003, 13.4113281 50.2266154)",,,,
36944369,Palackého,residential,False,True,170.576,"LINESTRING (13.4124479 50.2267003, 13.4124777 50.2265444, 13.4125036 50.2262528, 13.4125045 50.2260452, 13.4127267 50.2251795)",,,,
36944369,Palackého,residential,False,True,62.478,"LINESTRING (13.4122775 50.2272515, 13.4124479 50.2267003)",,,,
36944370,Příčná,residential,False,False,138.625,"LINESTRING (13.4122775 50.2272515, 13.4121595 50.2273142, 13.4118495 50.2273637, 13.4103766 50.2273044)",,,,
714021163,,residential,False,False,65.434,"LINESTRING (13.4122775 50.2272515, 13.4126813 50.2272743, 13.4129268 50.2272779, 13.4131788 50.2272179)",,,,
36944370,Příčná,residential,False,False,182.088,"LINESTRING (13.4103766 50.2273044, 13.4085187 50.2270785, 13.4078619 50.2269987)",,,,
36944370,Příčná,residential,False,True,138.625,"LINESTRING (13.4103766 50.2273044, 13.4118495 50.2273637, 13.4121595 50.2273142, 13.4122775 50.2272515)",,,,
36944371,Příčná,residential,False,False,84.703,"LINESTRING (13.4103766 50.2273044, 13.4104435 50.2269562, 13.4103495 50.2265497)",,,,
36944373,Bedřicha Smetany,residential,False,False,69.997,"LINESTRING (13.4103495 50.2265497, 13.4113281 50.2266154)",,,,
36944373,Bedřicha Smetany,residential,False,True,170.088,"LINESTRING (13.4103495 50.2265497, 13.4079685 50.2264101)",,,,
294360045,Komenského,residential,False,False,35.659,"LINESTRING (13.4103495 50.2265497, 13.4103888 50.22623)",,,,
36944371,Příčná,residential,False,True,84.703,"LINESTRING (13.4103495 50.2265497, 13.4104435 50.2269562, 13.4103766 50.2273044)",,,,
294360045,Komenského,residential,False,True,86.603,"LINESTRING (13.4105777 50.2249983, 13.4104635 50.2257737)",,,,
36944372,Bratří Čapků,residential,False,False,154.207,"LINESTRING (13.4105777 50.2249983, 13.4124273 50.2251587, 13.4127267 50.2251795)",,,,
36944372,Bratří Čapků,residential,False,True,174.283,"LINESTRING (13.4105777 50.2249983, 13.4083317 50.2247907, 13.408153 50.2247742)",,,,
36944372,Bratří Čapků,residential,False,False,174.283,"LINESTRING (13.408153 50.2247742, 13.4083317 50.2247907, 13.4105777 50.2249983)",,,,
1071082857,Husova,residential,False,True,182.37699999999998,"LINESTRING (13.408153 50.2247742, 13.4079757 50.2263542, 13.4079685 50.2264101)",,,,
294360066,Palackého,residential,False,False,35.094,"LINESTRING (13.4127267 50.2251795, 13.4132169 50.2252149)",,,,
36944369,Palackého,residential,False,False,170.576,"LINESTRING (13.4127267 50.2251795, 13.4125045 50.2260452, 13.4125036 50.2262528, 13.4124777 50.2265444, 13.4124479 50.2267003)",,,,
36944372,Bratří Čapků,residential,False,True,154.207,"LINESTRING (13.4127267 50.2251795, 13.4124273 50.2251587, 13.4105777 50.2249983)",,,,
36944373,Bedřicha Smetany,residential,False,False,170.088,"LINESTRING (13.4079685 50.2264101, 13.4103495 50.2265497)",,,,
36944364,Husova,residential,False,True,39.387,"LINESTRING (13.4079685 50.2264101, 13.4079439 50.2265219, 13.4079225 50.2265636, 13.4078843 50.226584, 13.4078351 50.2265977, 13.4076452 50.2266474)",,,,
1071082857,Husova,residential,False,False,182.37699999999998,"LINESTRING (13.4079685 50.2264101, 13.4079757 50.2263542, 13.408153 50.2247742)",,,,
36944373,Bedřicha Smetany,residential,False,False,80.217,"LINESTRING (13.4113281 50.2266154, 13.4124479 50.2267003)",,,,
36944373,Bedřicha Smetany,residential,False,True,69.997,"LINESTRING (13.4113281 50.2266154, 13.4103495 50.2265497)",,,,
36944374,Velká osada,residential,False,False,35.34,"LINESTRING (13.4113281 50.2266154, 13.4113782 50.2262992)",,,,
36944374,Velká osada,residential,False,True,35.34,"LINESTRING (13.4113782 50.2262992, 13.4113281 50.2266154)",,,,
1049214643,,residential,False,True,70.803,"LINESTRING (13.4113782 50.2262992, 13.4103888 50.22623)",,,,
36944374,Velká osada,residential,False,False,57.821,"LINESTRING (13.4113782 50.2262992, 13.4114715 50.2262653, 13.4115731 50.2262066, 13.4116392 50.2258453)",,,,
36944375,Velká osada,residential,False,False,84.016,"LINESTRING (13.4116392 50.2258453, 13.4104635 50.2257737)",,,,
36944375,Velká osada,residential,False,True,30.052,"LINESTRING (13.4116392 50.2258453, 13.4120602 50.2258676)",,,,
36944374,Velká osada,residential,False,True,57.821000000000005,"LINESTRING (13.4116392 50.2258453, 13.4115731 50.2262066, 13.4114715 50.2262653, 13.4113782 50.2262992)",,,,
36944375,Velká osada,residential,False,True,84.016,"LINESTRING (13.4104635 50.2257737, 13.4116392 50.2258453)",,,,
294360045,Komenského,residential,False,False,86.603,"LINESTRING (13.4104635 50.2257737, 13.4105777 50.2249983)",,,,
294360045,Komenského,residential,False,True,51.016,"LINESTRING (13.4104635 50.2257737, 13.4103888 50.22623)",,,,
714021168,Hlubanská,tertiary,False,True,85.837,"LINESTRING (13.407914 50.2285338, 13.4067089 50.2284943)",22112,,,
36944378,Masarykovo náměstí,residential,False,True,84.619,"LINESTRING (13.407914 50.2285338, 13.4081061 50.2279096, 13.4082063 50.2278025)",,,,
294360051,Masarykovo náměstí,tertiary,False,False,115.325,"LINESTRING (13.407914 50.2285338, 13.4087495 50.2286129, 13.4092099 50.2286565, 13.4094324 50.2285173)",22112,,,
294360068,Přátelství,secondary,False,False,9.081,"LINESTRING (13.407886 50.2270789, 13.4078619 50.2269987)",221,,,
36944379,29. srpna,residential,False,False,216.84699999999998,"LINESTRING (13.407886 50.2270789, 13.4070666 50.2270869, 13.4067089 50.2284943)",,,,
294360068,Přátelství,secondary,False,True,84.012,"LINESTRING (13.407886 50.2270789, 13.4080892 50.227649, 13.4082063 50.2278025)",221,,,
294360046,Kpt. Jaroše,residential,False,False,129.738,"LINESTRING (13.4046658 50.2253287, 13.4043855 50.2264816)",,,,
36944381,Kpt. Jaroše,residential,False,False,35.934,"LINESTRING (13.4046658 50.2253287, 13.4047096 50.2252833, 13.4049876 50.2250804)",,,,
36944390,Boženy Němcové,residential,False,False,126.554,"LINESTRING (13.4133741 50.2268767, 13.4151463 50.2269763)",,,,
36944391,Boženy Němcové,residential,False,False,40.403,"LINESTRING (13.4133741 50.2268767, 13.4131788 50.2272179)",,,,
36944391,Boženy Němcové,residential,False,True,13.929,"LINESTRING (13.4133741 50.2268767, 13.4133891 50.2267518)",,,,
28124446,Valovská,tertiary,False,True,34.671,"LINESTRING (13.4151463 50.2269763, 13.4153104 50.2272699)",2219,,,
36944390,Boženy Němcové,residential,False,True,126.554,"LINESTRING (13.4151463 50.2269763, 13.4133741 50.2268767)",,,,
28124446,Valovská,tertiary,False,False,108.895,"LINESTRING (13.4151463 50.2269763, 13.4150027 50.226225, 13.4149537 50.2260048)",2219,,,
36944391,Boženy Němcové,residential,False,False,13.929,"LINESTRING (13.4133891 50.2267518, 13.4133741 50.2268767)",,,,
36944391,Boženy Němcové,residential,False,True,40.403,"LINESTRING (13.4131788 50.2272179, 13.4133741 50.2268767)",,,,
294360074,,residential,False,False,104.298,"LINESTRING (13.4131788 50.2272179, 13.4146434 50.2272612)",,,,
714021163,,residential,False,True,65.434,"LINESTRING (13.4131788 50.2272179, 13.4129268 50.2272779, 13.4126813 50.2272743, 13.4122775 50.2272515)",,,,
294360074,,residential,False,True,104.298,"LINESTRING (13.4146434 50.2272612, 13.4131788 50.2272179)",,,,
36944392,Dukelská,residential,False,True,65.979,"LINESTRING (13.4146597 50.2284187, 13.414781 50.2283111, 13.4149438 50.2280203, 13.4149311 50.2278687)",,,,
36944404,Bílý kopec,residential,False,False,101.033,"LINESTRING (13.4146597 50.2284187, 13.4147679 50.2283981, 13.4148442 50.2283989, 13.4150546 50.2284131, 13.4158978 50.2285263, 13.4160488 50.228556)",,,,
294360034,A. Dvořáka,residential,False,False,105.957,"LINESTRING (13.4146597 50.2284187, 13.4145167 50.2283728, 13.4137121 50.2280588, 13.413485 50.2278583)",,,,
151793529,Dukelská,secondary,False,False,100.068,"LINESTRING (13.413485 50.2278583, 13.4133899 50.2278614, 13.4132954 50.2278684, 13.4132028 50.2278792, 13.4131114 50.2278939, 13.4127201 50.2279984, 13.412188 50.2281812)",221,,,
151793529,Dukelská,secondary,False,True,103.62499999999999,"LINESTRING (13.413485 50.2278583, 13.4136789 50.2278618, 13.4147296 50.2279024, 13.4147993 50.2278983, 13.4148671 50.2278869, 13.4149311 50.2278687)",221,,,
294360034,A. Dvořáka,residential,False,True,105.957,"LINESTRING (13.413485 50.2278583, 13.4137121 50.2280588, 13.4145167 50.2283728, 13.4146597 50.2284187)",,,,
294360039,Cyrila a Metoděje,residential,False,False,83.328,"LINESTRING (13.4108213 50.2300212, 13.409906 50.2295535)",,,,
"[36944393, 294360039]","['Cyrila a Metoděje', 'Partyzánská']",residential,False,True,201.291,"LINESTRING (13.4108213 50.2300212, 13.4114532 50.2302323, 13.4117224 50.2302947, 13.4119157 50.2302893, 13.412154 50.2302493, 13.4123173 50.230197, 13.4125136 50.23009, 13.413155 50.2296415)",,,,
1049265448,,residential,False,True,50.862,"LINESTRING (13.4108213 50.2300212, 13.4109264 50.2299094, 13.4109713 50.2298451, 13.4109854 50.2298035, 13.4109941 50.2297645, 13.4110089 50.229698, 13.4110537 50.2295945)",,,,
294360039,Cyrila a Metoděje,residential,False,True,83.328,"LINESTRING (13.409906 50.2295535, 13.4108213 50.2300212)",,,,
294360040,Dukelská,secondary,False,False,16.426,"LINESTRING (13.409906 50.2295535, 13.4097891 50.2296809)",224,2,,
294360040,Dukelská,secondary,False,True,43.62,"LINESTRING (13.409906 50.2295535, 13.4100977 50.2293777, 13.4101585 50.229322, 13.410207 50.2292501, 13.4102137 50.2292187)",224,2,,
9571343,Žatecká,secondary,False,True,193.526,"LINESTRING (13.4129118 50.2334194, 13.4110871 50.2321284)",226,,,
36944400,Kozinova,residential,False,False,83.86,"LINESTRING (13.4102195 50.2326665, 13.4090832 50.2324654)",,,,
36944400,Kozinova,residential,False,True,85.956,"LINESTRING (13.4102195 50.2326665, 13.4110871 50.2321284)",,,,
36944400,Kozinova,residential,False,False,120.268,"LINESTRING (13.4090832 50.2324654, 13.4074531 50.2321781)",,,,
36944400,Kozinova,residential,False,True,83.86,"LINESTRING (13.4090832 50.2324654, 13.4102195 50.2326665)",,,,
294360044,Kadaňská,secondary,False,True,158.121,"LINESTRING (13.4090832 50.2324654, 13.4096495 50.2310903)",224,2,,
9571343,Žatecká,secondary,False,False,193.526,"LINESTRING (13.4110871 50.2321284, 13.4129118 50.2334194)",226,,,
9571343,Žatecká,secondary,False,True,154.21,"LINESTRING (13.4110871 50.2321284, 13.4096495 50.2310903)",226,,,
36944400,Kozinova,residential,False,False,85.956,"LINESTRING (13.4110871 50.2321284, 13.4102195 50.2326665)",,,,
36944400,Kozinova,residential,False,True,120.268,"LINESTRING (13.4074531 50.2321781, 13.4090832 50.2324654)",,,,
36944404,Bílý kopec,residential,False,False,134.615,"LINESTRING (13.4160488 50.228556, 13.4173754 50.2288167, 13.4178747 50.2288635)",,,,
36944404,Bílý kopec,residential,False,True,101.033,"LINESTRING (13.4160488 50.228556, 13.4158978 50.2285263, 13.4150546 50.2284131, 13.4148442 50.2283989, 13.4147679 50.2283981, 13.4146597 50.2284187)",,,,
294360063,Na Střelnici,residential,False,True,219.48499999999999,"LINESTRING (13.4160488 50.228556, 13.4160468 50.2285837, 13.416029 50.2287645, 13.4160196 50.2288847, 13.4160023 50.2290463, 13.4160079 50.2294302, 13.416039 50.2297691, 13.416036 50.2300369, 13.4160347 50.2301698, 13.4160553 50.2302606, 13.4161461 50.230521)",,,,
36944404,Bílý kopec,residential,False,True,30.524,"LINESTRING (13.4182993 50.2289032, 13.4178747 50.2288635)",,,,
36944405,Bílý kopec,residential,False,False,113.107,"LINESTRING (13.4174055 50.2298354, 13.4178747 50.2288635)",,,,
36944404,Bílý kopec,residential,False,False,30.524,"LINESTRING (13.4178747 50.2288635, 13.4182993 50.2289032)",,,,
36944405,Bílý kopec,residential,False,True,113.107,"LINESTRING (13.4178747 50.2288635, 13.4174055 50.2298354)",,,,
36944404,Bílý kopec,residential,False,True,134.615,"LINESTRING (13.4178747 50.2288635, 13.4173754 50.2288167, 13.4160488 50.228556)",,,,
36944405,Bílý kopec,residential,False,False,73.968,"LINESTRING (13.4178747 50.2288635, 13.4178711 50.2286101, 13.4180814 50.2282209)",,,,
36944405,Bílý kopec,residential,False,True,73.968,"LINESTRING (13.4180814 50.2282209, 13.4178711 50.2286101, 13.4178747 50.2288635)",,,,
151793503,5. května,residential,False,False,132.893,"LINESTRING (13.4180619 50.2257422, 13.417099 50.2258809, 13.416495 50.2261355, 13.4163491 50.2260971)",,,,
151793503,5. května,residential,False,True,132.893,"LINESTRING (13.4163491 50.2260971, 13.416495 50.2261355, 13.417099 50.2258809, 13.4180619 50.2257422)",,,,
151793525,5. května,secondary,False,False,151.095,"LINESTRING (13.4163491 50.2260971, 13.4163099 50.2261252, 13.4161441 50.2262529, 13.4160702 50.2263162, 13.4159438 50.2264284, 13.4158062 50.2265583, 13.4157677 50.2265988, 13.415672 50.2267046, 13.4156027 50.2267944, 13.4155522 50.2268655, 13.4155056 50.226937, 13.4154187 50.2270799, 13.4153757 50.2271566, 13.4153104 50.2272699)",221,,,
151793525,5. května,secondary,False,True,150.49599999999998,"LINESTRING (13.4163491 50.2260971, 13.4163971 50.2260626, 13.4165138 50.2259857, 13.4167922 50.2258047, 13.4170672 50.2256339, 13.4179185 50.2251927)",221,,,
163868320,Mírová,residential,False,True,24.421,"LINESTRING (13.4165356 50.2251173, 13.4161947 50.2251431)",,,,
163868320,Mírová,residential,False,False,104.45299999999999,"LINESTRING (13.4165356 50.2251173, 13.4172534 50.225062, 13.4175928 50.2250469, 13.4176949 50.225066, 13.4179185 50.2251927)",,,,
1049838084,,residential,False,True,109.939,"LINESTRING (13.4165356 50.2251173, 13.4165657 50.225207, 13.4163129 50.2254425, 13.4161547 50.2255309, 13.4158476 50.225754, 13.4157955 50.2258004, 13.4157436 50.2258698, 13.4157 50.2259058)",,,,
163868410,Vroutecká,secondary,False,False,123.419,"LINESTRING (13.4063168 50.2257937, 13.4049876 50.2250804)",221,,,
"[446825320, 735123535]","['Přátelství', 'Vroutecká']",secondary,False,True,22.943,"LINESTRING (13.4063168 50.2257937, 13.4064241 50.2258359, 13.4065774 50.2259146)",221,,,
"[1071082849, 1071082866, 163868285]",,residential,False,True,64.11500000000001,"LINESTRING (13.4063168 50.2257937, 13.4063286 50.2258858, 13.4063496 50.2260506, 13.4063041 50.226078, 13.4061789 50.2260762, 13.4058744 50.2260368)",,,,
294360046,Kpt. Jaroše,residential,False,True,129.738,"LINESTRING (13.4043855 50.2264816, 13.4046658 50.2253287)",,,,
"[1071082867, 1071082869, 294360046]",Kpt. Jaroše,residential,False,False,342.178,"LINESTRING (13.4043855 50.2264816, 13.4043645 50.2265695, 13.4048476 50.226626, 13.4050969 50.2266696, 13.4054107 50.2267067, 13.4062956 50.2268052, 13.4063768 50.2268103, 13.4063666 50.2268927, 13.4057798 50.2284431)",,,,
36944409,Politických vězňů,residential,False,False,243.61,"LINESTRING (13.406704 50.2318461, 13.4067544 50.2318123, 13.4069924 50.2315888, 13.4071253 50.2314756, 13.4072364 50.2313868, 13.4072976 50.2313465, 13.4074646 50.231271, 13.4077062 50.2311959, 13.4081292 50.2311044, 13.4083331 50.2310854, 13.4096495 50.2310903)",,,,
444414340,,unclassified,True,False,145.083,"LINESTRING (13.406704 50.2318461, 13.4066559 50.2318615, 13.4066205 50.2318647, 13.4065967 50.2318618, 13.4065644 50.2318503, 13.40654 50.2318381, 13.406519 50.23182, 13.4064959 50.2317813, 13.406471 50.2317391, 13.4063325 50.2315852, 13.4062523 50.2315075, 13.4061937 50.2314544, 13.4061366 50.2314243, 13.4060607 50.2314051, 13.4059412 50.2313909, 13.4056715 50.2313785, 13.405428 50.2313701, 13.4051261 50.2313711, 13.4050572 50.2313657)",,,,
294360066,Palackého,residential,False,True,35.094,"LINESTRING (13.4132169 50.2252149, 13.4127267 50.2251795)",,,,
294360067,Palackého,residential,False,False,24.488,"LINESTRING (13.4132169 50.2252149, 13.413557 50.2252489)",,,,
294360067,Palackého,residential,False,True,24.488,"LINESTRING (13.413557 50.2252489, 13.4132169 50.2252149)",,,,
36944375,Velká osada,residential,False,False,30.052,"LINESTRING (13.4120602 50.2258676, 13.4116392 50.2258453)",,,,
294360056,Na Kopci,residential,False,False,44.75300000000001,"LINESTRING (13.4121909 50.22879, 13.4119624 50.2289288, 13.4119401 50.2289469, 13.4119319 50.2289692, 13.4119456 50.2289937, 13.4119771 50.229019, 13.4120336 50.2290534, 13.4120914 50.2290819)",,,,
294360056,Na Kopci,residential,False,True,102.468,"LINESTRING (13.4121909 50.22879, 13.4123061 50.2287202, 13.4123379 50.2287185, 13.4123662 50.228726, 13.4129574 50.228958, 13.4130812 50.2289932, 13.4131832 50.2290069, 13.413353 50.229033, 13.4134639 50.2290396)",,,,
294360060,Na Kopci,residential,False,True,112.013,"LINESTRING (13.4121909 50.22879, 13.4118128 50.2287993, 13.4115644 50.2288463, 13.4111707 50.2289502, 13.4109936 50.2290075, 13.4108684 50.2290021, 13.4106878 50.22897)",,,,
151793529,Dukelská,secondary,False,False,27.672,"LINESTRING (13.4106878 50.22897, 13.4106268 50.2290004, 13.410464 50.2290814, 13.410363 50.2291008)",221,,,
151793529,Dukelská,secondary,False,True,114.034,"LINESTRING (13.4106878 50.22897, 13.4111188 50.2286903, 13.4113307 50.2285591, 13.411558 50.2284334, 13.4118809 50.2282892)",221,,,
294360060,Na Kopci,residential,False,False,112.013,"LINESTRING (13.4106878 50.22897, 13.4108684 50.2290021, 13.4109936 50.2290075, 13.4111707 50.2289502, 13.4115644 50.2288463, 13.4118128 50.2287993, 13.4121909 50.22879)",,,,
294360062,Na Pažitě,residential,False,False,301.892,"LINESTRING (13.4060604 50.2290146, 13.4061404 50.2290257, 13.4066776 50.2290793, 13.4069958 50.2291221, 13.4073597 50.2292198, 13.4078099 50.2293041, 13.4080971 50.2293221, 13.4083609 50.2293734, 13.4086343 50.2295732, 13.4089586 50.2296539, 13.4091849 50.2297018, 13.4092744 50.2295287, 13.409505 50.2295775, 13.4096706 50.2296092, 13.4097891 50.2296809)",,,,
36944393,Partyzánská,residential,False,False,77.686,"LINESTRING (13.4134639 50.2290396, 13.4135382 50.2291034, 13.4135543 50.2291601, 13.4135243 50.2292888, 13.4134191 50.229457, 13.413155 50.2296415)",,,,
36944393,Partyzánská,residential,False,True,139.838,"LINESTRING (13.4134639 50.2290396, 13.4134415 50.2289132, 13.413447 50.2288418, 13.4134349 50.2287989, 13.4133746 50.228744, 13.4125629 50.2284047, 13.412362 50.2282901, 13.412188 50.2281812)",,,,
294360056,Na Kopci,residential,False,False,102.468,"LINESTRING (13.4134639 50.2290396, 13.413353 50.229033, 13.4131832 50.2290069, 13.4130812 50.2289932, 13.4129574 50.228958, 13.4123662 50.228726, 13.4123379 50.2287185, 13.4123061 50.2287202, 13.4121909 50.22879)",,,,
