osmid,ref,name,highway,oneway,reversed,length,geometry,access,bridge
"[314471312, 314471313, 140992537]",,Malé náměstí,residential,False,True,114.877,"LINESTRING (14.5297014 49.4864154, 14.529191 49.4863595, 14.5289125 49.4862985, 14.5288082 49.486273, 14.5285264 49.4862039, 14.528174 49.4861393)",,yes
38335295,,Koželužská,residential,False,False,140.464,"LINESTRING (14.5300588 49.4864983, 14.5306746 49.4855076, 14.5308158 49.4854421, 14.5309301 49.4854071)",,
198906071,,Úvozní,residential,False,False,262.163,"LINESTRING (14.5300588 49.4864983, 14.5304863 49.4866829, 14.5305641 49.4867393, 14.5307284 49.4869058, 14.5309503 49.4870543, 14.5329311 49.4879072)",,
198906071,,Úvozní,residential,False,True,27.570999999999998,"LINESTRING (14.5300588 49.4864983, 14.5298602 49.4864383, 14.5297014 49.4864154)",,
38335424,,Sadová,residential,False,True,42.827,"LINESTRING (14.5329311 49.4879072, 14.5328613 49.4877424, 14.5326018 49.4876102)",,
198906071,,Úvozní,residential,False,True,262.16299999999995,"LINESTRING (14.5329311 49.4879072, 14.5309503 49.4870543, 14.5307284 49.4869058, 14.5305641 49.4867393, 14.5304863 49.4866829, 14.5300588 49.4864983)",,
"[1070418840, 46600149]",,Úvozní,residential,False,False,131.15,"LINESTRING (14.5329311 49.4879072, 14.5330659 49.4879724, 14.5336216 49.4882007, 14.5338821 49.4883749, 14.5343557 49.488631)",,
38335295,,Koželužská,residential,False,False,120.524,"LINESTRING (14.5309301 49.4854071, 14.5320869 49.4852367, 14.5325645 49.4851931)",,
38335295,,Koželužská,residential,False,True,140.464,"LINESTRING (14.5309301 49.4854071, 14.5308158 49.4854421, 14.5306746 49.4855076, 14.5300588 49.4864983)",,
38335300,,Spojovací,residential,False,False,173.927,"LINESTRING (14.5309301 49.4854071, 14.5306342 49.4851668, 14.5302845 49.4850795, 14.5297061 49.4849484, 14.5295447 49.4848523, 14.5294842 49.4847561, 14.5295061 49.4846771, 14.5294976 49.484599, 14.5293921 49.4844733, 14.5293037 49.4844384)",,
38335300,,Spojovací,residential,False,True,131.102,"LINESTRING (14.5309301 49.4854071, 14.5311655 49.4855426, 14.5313001 49.4857348, 14.5314144 49.4860319, 14.5317372 49.4864383)",,
38335295,,Koželužská,residential,False,False,93.455,"LINESTRING (14.5325645 49.4851931, 14.533042 49.4851843, 14.5332505 49.4852193, 14.53381 49.4853613)",,
38335295,,Koželužská,residential,False,True,120.524,"LINESTRING (14.5325645 49.4851931, 14.5320869 49.4852367, 14.5309301 49.4854071)",,
38335425,,Žofín,residential,False,True,234.11200000000002,"LINESTRING (14.5325645 49.4851931, 14.5328183 49.4844451, 14.5328495 49.4842631, 14.5324968 49.4831297)",,
38335295,,Koželužská,residential,False,True,93.455,"LINESTRING (14.53381 49.4853613, 14.5332505 49.4852193, 14.533042 49.4851843, 14.5325645 49.4851931)",,
749187816,,Ke Smolíku,residential,False,False,61.276,"LINESTRING (14.53381 49.4853613, 14.5338465 49.4854837, 14.5339227 49.4856623, 14.5339961 49.4858986)",,
205170236,,Zahradní,residential,False,True,175.16199999999998,"LINESTRING (14.5339961 49.4858986, 14.5334253 49.4859708, 14.5326855 49.486115, 14.5317372 49.4864383)",,
749187816,,Ke Smolíku,residential,False,False,82.364,"LINESTRING (14.5339961 49.4858986, 14.5340443 49.4860106, 14.5340774 49.4861109, 14.5342239 49.486624)",,
749187816,,Ke Smolíku,residential,False,True,61.275999999999996,"LINESTRING (14.5339961 49.4858986, 14.5339227 49.4856623, 14.5338465 49.4854837, 14.53381 49.4853613)",,
38335424,,Sadová,residential,False,False,268.769,"LINESTRING (14.5342239 49.486624, 14.5325449 49.4869035, 14.5317418 49.487233, 14.5326018 49.4876102)",,
749187816,,Ke Smolíku,residential,False,False,69.069,"LINESTRING (14.5342239 49.486624, 14.5343865 49.4871578, 14.5344055 49.4872338)",,
749187816,,Ke Smolíku,residential,False,True,82.364,"LINESTRING (14.5342239 49.486624, 14.5340774 49.4861109, 14.5340443 49.4860106, 14.5339961 49.4858986)",,
38335297,,Lipová,residential,False,False,138.14999999999998,"LINESTRING (14.5344055 49.4872338, 14.5343387 49.4872367, 14.5338991 49.4873062, 14.5332825 49.4874065, 14.5330441 49.4874433, 14.5329764 49.4874606, 14.5326018 49.4876102)",,
749187816,,Ke Smolíku,residential,False,True,69.069,"LINESTRING (14.5344055 49.4872338, 14.5343865 49.4871578, 14.5342239 49.486624)",,
38335297,,Lipová,residential,False,True,138.15000000000003,"LINESTRING (14.5326018 49.4876102, 14.5329764 49.4874606, 14.5330441 49.4874433, 14.5332825 49.4874065, 14.5338991 49.4873062, 14.5343387 49.4872367, 14.5344055 49.4872338)",,
38335424,,Sadová,residential,False,False,42.827,"LINESTRING (14.5326018 49.4876102, 14.5328613 49.4877424, 14.5329311 49.4879072)",,
38335424,,Sadová,residential,False,True,268.769,"LINESTRING (14.5326018 49.4876102, 14.5317418 49.487233, 14.5325449 49.4869035, 14.5342239 49.486624)",,
38335300,,Spojovací,residential,False,False,131.102,"LINESTRING (14.5317372 49.4864383, 14.5314144 49.4860319, 14.5313001 49.4857348, 14.5311655 49.4855426, 14.5309301 49.4854071)",,
205170236,,Zahradní,residential,False,False,175.162,"LINESTRING (14.5317372 49.4864383, 14.5326855 49.486115, 14.5334253 49.4859708, 14.5339961 49.4858986)",,
205170236,,Zahradní,residential,False,True,56.643,"LINESTRING (14.5317372 49.4864383, 14.5311601 49.4866772, 14.5312099 49.4867334)",,
38335418,,Drahnětická,residential,False,False,46.084,"LINESTRING (14.5259145 49.482832, 14.5259235 49.4832464)",,
38335590,,Nad Hřištěm,residential,False,False,243.09400000000002,"LINESTRING (14.5259145 49.482832, 14.5275796 49.482842, 14.5277898 49.4828066, 14.5279766 49.4827561, 14.5281089 49.4827004, 14.5283113 49.4825841, 14.5284437 49.4824476, 14.5285993 49.4820683)",,
38335418,,Drahnětická,residential,False,True,46.084,"LINESTRING (14.5259235 49.4832464, 14.5259145 49.482832)",,
90690801,,Krátká,residential,False,False,93.288,"LINESTRING (14.5259235 49.4832464, 14.5246343 49.4832949)",,
"[38335418, 314471260, 314471262]",,Drahnětická,residential,False,False,249.577,"LINESTRING (14.5259235 49.4832464, 14.5259603 49.4835758, 14.5260633 49.4837171, 14.5263381 49.4840146, 14.5263953 49.4841187, 14.5263984 49.484292, 14.5263989 49.4843183, 14.5264003 49.4843925, 14.5264067 49.4847434, 14.5263112 49.4854162)",,yes
140992459,123,Náměstí,secondary,False,False,8.57,"LINESTRING (14.5263112 49.4854162, 14.5264249 49.4854382)",,
140992459,123,Náměstí,secondary,False,True,45.115,"LINESTRING (14.5263112 49.4854162, 14.5257164 49.4852925)",,
"[38335418, 314471260, 314471262]",,Drahnětická,residential,False,True,249.577,"LINESTRING (14.5263112 49.4854162, 14.5264067 49.4847434, 14.5264003 49.4843925, 14.5263989 49.4843183, 14.5263984 49.484292, 14.5263953 49.4841187, 14.5263381 49.4840146, 14.5260633 49.4837171, 14.5259603 49.4835758, 14.5259235 49.4832464)",,yes
"[140992490, 806081479]",,Náměstí,residential,False,False,49.189,"LINESTRING (14.5274969 49.4861768, 14.5280607 49.486135, 14.528174 49.4861393)",,
432564925,122,Sedlecká,secondary,False,False,50.571,"LINESTRING (14.5274969 49.4861768, 14.5275239 49.4860842, 14.5275774 49.4859283, 14.5276144 49.4858308, 14.5276513 49.4857333)",,
432564925,122,Sedlecká,secondary,False,True,277.522,"LINESTRING (14.5274969 49.4861768, 14.5274972 49.4862565, 14.5275186 49.4863757, 14.5275506 49.4864532, 14.5275856 49.4865005, 14.5276045 49.486564, 14.5276106 49.4866391, 14.5275972 49.4867134, 14.5275531 49.4868184, 14.5274817 49.486958, 14.5274337 49.4871258, 14.5274466 49.4872671, 14.5274742 49.4873873, 14.5275395 49.4875626, 14.5275793 49.487688, 14.5275935 49.4877968, 14.5276049 49.4879924, 14.527619 49.4884314, 14.527619 49.488638)",,
38335591,,Třešňová,residential,False,True,21.086,"LINESTRING (14.5285993 49.4820683, 14.5288825 49.4821142)",,
38335590,,Nad Hřištěm,residential,False,True,243.094,"LINESTRING (14.5285993 49.4820683, 14.5284437 49.4824476, 14.5283113 49.4825841, 14.5281089 49.4827004, 14.5279766 49.4827561, 14.5277898 49.4828066, 14.5275796 49.482842, 14.5259145 49.482832)",,
38335591,,Třešňová,residential,False,False,71.697,"LINESTRING (14.5285993 49.4820683, 14.5284047 49.4820885, 14.5276263 49.4821947)",,
38335591,,Třešňová,residential,False,False,122.356,"LINESTRING (14.5276263 49.4821947, 14.5259761 49.4824425)",,
38335591,,Třešňová,residential,False,True,71.697,"LINESTRING (14.5276263 49.4821947, 14.5284047 49.4820885, 14.5285993 49.4820683)",,
38335591,,Třešňová,residential,False,True,122.356,"LINESTRING (14.5259761 49.4824425, 14.5276263 49.4821947)",,
90690801,,Krátká,residential,False,True,93.288,"LINESTRING (14.5246343 49.4832949, 14.5259235 49.4832464)",,
"[314471314, 314471315, 108298615]",,Milevská,residential,False,False,246.68900000000002,"LINESTRING (14.5251121 49.4852276, 14.5248499 49.4850302, 14.5245869 49.484737, 14.5245273 49.4846774, 14.5240227 49.4840704, 14.5238259 49.4838337, 14.5236716 49.483603, 14.5233333 49.4833476)",,yes
140992459,123,Náměstí,secondary,False,False,44.873000000000005,"LINESTRING (14.5251121 49.4852276, 14.525149 49.4852204, 14.5252536 49.4852155, 14.5256387 49.4852779, 14.5257164 49.4852925)",,
806689514,123,Vyšehrádek,secondary,False,False,69.97399999999999,"LINESTRING (14.5251121 49.4852276, 14.5250682 49.4852362, 14.5249892 49.4852864, 14.5248952 49.4853733, 14.5247465 49.4854682, 14.5246322 49.4855154, 14.5244932 49.4855601, 14.5243523 49.4855932)",,
108298610,,Kostelní,residential,False,False,174.261,"LINESTRING (14.5264336 49.4863461, 14.5257959 49.4862093, 14.5246016 49.4857681, 14.5243523 49.4855932)",no,
314471265,,K Faře,residential,False,True,314.139,"LINESTRING (14.5264336 49.4863461, 14.5265732 49.4865738, 14.5270078 49.4877274, 14.5272554 49.4884827, 14.5274377 49.4888073, 14.5274521 49.4889562, 14.5275743 49.4890533)",,
"[108298611, 806689511]",,Kostelní,residential,False,True,70.908,"LINESTRING (14.5264336 49.4863461, 14.5271554 49.4860047, 14.5272175 49.4859635)",no,
205170236,,Zahradní,residential,False,False,56.643,"LINESTRING (14.5312099 49.4867334, 14.5311601 49.4866772, 14.5317372 49.4864383)",,
"[314471314, 314471315, 108298615]",,Milevská,residential,False,True,246.689,"LINESTRING (14.5233333 49.4833476, 14.5236716 49.483603, 14.5238259 49.4838337, 14.5240227 49.4840704, 14.5245273 49.4846774, 14.5245869 49.484737, 14.5248499 49.4850302, 14.5251121 49.4852276)",,yes
108296644,123,Táborská,secondary,False,False,49.229,"LINESTRING (14.5319341 49.4833794, 14.5320529 49.4833288, 14.5324968 49.4831297)",,
108296644,123,Táborská,secondary,False,True,223.845,"LINESTRING (14.5319341 49.4833794, 14.5315804 49.48353, 14.5309464 49.4837911, 14.530367 49.4840624, 14.5300064 49.4841979, 14.5294576 49.4843824, 14.5293037 49.4844384)",,
309452513,,Tovární,residential,False,True,205.835,"LINESTRING (14.5319341 49.4833794, 14.5318819 49.4833697, 14.5314402 49.4834267, 14.5309628 49.4835279, 14.5305146 49.4836398, 14.5301444 49.4837621, 14.5300567 49.4837854, 14.5299398 49.4837832, 14.5297904 49.4837263, 14.5295176 49.4835111, 14.5294036 49.4834665)",destination,
"[1070418840, 46600149]",,Úvozní,residential,False,True,131.15,"LINESTRING (14.5343557 49.488631, 14.5338821 49.4883749, 14.5336216 49.4882007, 14.5330659 49.4879724, 14.5329311 49.4879072)",,
314471329,,Pod Strání,residential,False,False,86.637,"LINESTRING (14.5343557 49.488631, 14.5342482 49.4887288, 14.5340951 49.4890255, 14.5339258 49.4893536)",,
314471329,,Pod Strání,residential,False,True,86.637,"LINESTRING (14.5339258 49.4893536, 14.5340951 49.4890255, 14.5342482 49.4887288, 14.5343557 49.488631)",,
309452516,123,Vyšehrádek,secondary,False,True,210.522,"LINESTRING (14.5216349 49.4858483, 14.5219712 49.485686, 14.5221616 49.4855963, 14.5222574 49.4855618, 14.5223478 49.4855444, 14.5224369 49.485535, 14.5225037 49.4855321, 14.5226397 49.4855459, 14.5232068 49.4856471, 14.5233979 49.485672, 14.5236078 49.4856926, 14.5238007 49.485691, 14.5239455 49.4856759, 14.5240944 49.4856515, 14.5243523 49.4855932)",,
430294612,,,residential,False,True,175.02499999999998,"LINESTRING (14.5216349 49.4858483, 14.5217565 49.4859333, 14.5218852 49.4859673, 14.5219979 49.4859455, 14.5222004 49.4858662, 14.5225786 49.4857826, 14.5230278 49.4857782, 14.5237252 49.4858514, 14.5239197 49.485868)",,
430294611,,,residential,False,False,42.618,"LINESTRING (14.5239197 49.485868, 14.523626 49.4860448, 14.5235063 49.4861403)",,
430294611,,,residential,False,True,46.808,"LINESTRING (14.5239197 49.485868, 14.5241999 49.4857861, 14.5242552 49.4857531, 14.5242697 49.4857112, 14.5243523 49.4855932)",,
430294612,,,residential,False,False,175.02499999999998,"LINESTRING (14.5239197 49.485868, 14.5237252 49.4858514, 14.5230278 49.4857782, 14.5225786 49.4857826, 14.5222004 49.4858662, 14.5219979 49.4859455, 14.5218852 49.4859673, 14.5217565 49.4859333, 14.5216349 49.4858483)",,
430294611,,,residential,False,True,42.618,"LINESTRING (14.5235063 49.4861403, 14.523626 49.4860448, 14.5239197 49.485868)",,
140992459,123,Náměstí,secondary,False,True,8.57,"LINESTRING (14.5264249 49.4854382, 14.5263112 49.4854162)",,
140992459,123,Náměstí,secondary,False,False,93.944,"LINESTRING (14.5264249 49.4854382, 14.5268805 49.4855318, 14.5274913 49.4856273, 14.5276803 49.4856569)",,
761736620,,Náměstí,residential,False,True,16.951999999999998,"LINESTRING (14.5264249 49.4854382, 14.5263492 49.4854595, 14.526317 49.4855048, 14.5263392 49.4855516)",,
761736621,,Náměstí,residential,False,False,53.424,"LINESTRING (14.5263392 49.4855516, 14.5257164 49.4852925)",,
761736620,,Náměstí,residential,False,False,16.951999999999998,"LINESTRING (14.5263392 49.4855516, 14.526317 49.4855048, 14.5263492 49.4854595, 14.5264249 49.4854382)",,
761736621,,Náměstí,residential,False,True,78.392,"LINESTRING (14.5263392 49.4855516, 14.526832 49.4857566, 14.5272175 49.4859635)",,
140992459,123,Náměstí,secondary,False,False,45.115,"LINESTRING (14.5257164 49.4852925, 14.5263112 49.4854162)",,
761736621,,Náměstí,residential,False,True,53.424,"LINESTRING (14.5257164 49.4852925, 14.5263392 49.4855516)",,
140992459,123,Náměstí,secondary,False,True,44.873,"LINESTRING (14.5257164 49.4852925, 14.5256387 49.4852779, 14.5252536 49.4852155, 14.525149 49.4852204, 14.5251121 49.4852276)",,
"[108298611, 806689511]",,Kostelní,residential,False,False,70.908,"LINESTRING (14.5272175 49.4859635, 14.5271554 49.4860047, 14.5264336 49.4863461)",no,
108298611,,Kostelní,residential,False,True,41.192,"LINESTRING (14.5272175 49.4859635, 14.5275137 49.4857673, 14.5276513 49.4857333)",,
761736621,,Náměstí,residential,False,False,78.392,"LINESTRING (14.5272175 49.4859635, 14.526832 49.4857566, 14.5263392 49.4855516)",,
806689510,122,Sedlecká,secondary,False,False,8.75,"LINESTRING (14.5276513 49.4857333, 14.5276803 49.4856569)",,
108298611,,Kostelní,residential,False,False,41.192,"LINESTRING (14.5276513 49.4857333, 14.5275137 49.4857673, 14.5272175 49.4859635)",,
432564925,122,Sedlecká,secondary,False,True,50.571,"LINESTRING (14.5276513 49.4857333, 14.5276144 49.4858308, 14.5275774 49.4859283, 14.5275239 49.4860842, 14.5274969 49.4861768)",,
