osmid,ref,highway,oneway,reversed,length,name,geometry,bridge
"[22753889, 24041955, 24041956]",34820,tertiary,False,False,358.832,Na Lázni,"LINESTRING (15.7152947 49.4875395, 15.7152453 49.4874154, 15.7152124 49.4873027, 15.7152167 49.48725, 15.7152209 49.4871978, 15.7152634 49.4871029, 15.715331 49.4869962, 15.7157798 49.4865684, 15.7158192 49.4865309, 15.7162122 49.4861962, 15.7162973 49.4861027, 15.7163317 49.4860348, 15.7163463 49.4859626, 15.7163393 49.4858848, 15.71628 49.4855214, 15.7162242 49.4853944, 15.7160868 49.4851625, 15.7160098 49.4849988, 15.7159219 49.4847603, 15.7158497 49.4845787)",
26732573,348,secondary,False,True,122.61199999999998,Tyršova,"LINESTRING (15.7152947 49.4875395, 15.7152013 49.4875966, 15.7151076 49.4876685, 15.7146111 49.4880491, 15.7145147 49.4881093, 15.7143998 49.4881437, 15.7143191 49.4881596, 15.7142303 49.4881652, 15.7141143 49.4881576, 15.7140113 49.4881418)",
"[115647685, 197683077, 136104401, 115647989, 115648031]",348,secondary,False,False,96.74399999999999,"['Tyršova', 'Sezimovo náměstí']","LINESTRING (15.7152947 49.4875395, 15.7154044 49.4875268, 15.715492 49.4875293, 15.715569 49.4875395, 15.715654 49.4875676, 15.7157789 49.487631, 15.7158899 49.4876927, 15.7160324 49.4877659, 15.7162131 49.4878724, 15.7163061 49.4879121, 15.7164262 49.4879339)",yes
4725539,351,secondary,False,False,9.725,,"LINESTRING (15.7220875 49.4864683, 15.7220926 49.4863809)",
11760024,348,secondary,False,False,225.62900000000002,Palackého,"LINESTRING (15.7220875 49.4864683, 15.7228352 49.4863176, 15.7230653 49.4862772, 15.7232896 49.4862457, 15.7234493 49.4862338, 15.7235934 49.4862316, 15.7237548 49.4862401, 15.7245231 49.4863194, 15.7247441 49.4863341, 15.7249606 49.486338, 15.7251496 49.486331)",
"[89059176, 935289359]",34821,tertiary,False,True,112.78299999999999,Varhánkova,"LINESTRING (15.7220875 49.4864683, 15.7220726 49.4866123, 15.7219976 49.486887, 15.7219305 49.4871654, 15.7218719 49.4874086, 15.7218638 49.4874458, 15.7218584 49.487471)",
"[89059195, 115647660]",348,secondary,False,True,82.75200000000001,Palackého,"LINESTRING (15.7220875 49.4864683, 15.7211342 49.4866704, 15.7209982 49.4866987)",
89059199,351,secondary,False,False,10.107,,"LINESTRING (15.7222401 49.4846003, 15.7221293 49.4845448)",
22761328,,residential,False,False,84.05499999999999,Na Podhoře,"LINESTRING (15.7222401 49.4846003, 15.7226018 49.4843574, 15.7227864 49.4842696, 15.7229361 49.484212, 15.7231558 49.4841483)",
"[24041944, 24041939]",351,secondary,False,True,68.855,Indusova,"LINESTRING (15.7222401 49.4846003, 15.722372 49.4846776, 15.722401 49.4846946, 15.7225368 49.4847924, 15.7225948 49.4848617, 15.722636 49.484929, 15.7226733 49.4850268, 15.7226905 49.4851208)",
"[377478543, 4853591]",351,secondary,False,False,36.826,Husovo náměstí,"LINESTRING (15.7186525 49.4872798, 15.7187245 49.4873593, 15.7188144 49.4874585, 15.718854 49.4875206, 15.7188747 49.4875756)",
27270051,348,secondary,False,False,28.826,Husovo náměstí,"LINESTRING (15.7186525 49.4872798, 15.7188997 49.4871823, 15.7189925 49.4871441)",
"[377478544, 115647866]",348,secondary,False,True,114.28800000000001,"['Sezimovo náměstí', 'Třebízského']","LINESTRING (15.7186525 49.4872798, 15.7185472 49.487321, 15.7177191 49.4876655, 15.7176649 49.4876881, 15.7176378 49.487699, 15.7173146 49.4878284)",
"[24041937, 27270051, 377478541]",348,secondary,False,True,154.90499999999997,Husovo náměstí,"LINESTRING (15.7209982 49.4866987, 15.7207337 49.4867043, 15.7205223 49.4867186, 15.7202231 49.4867774, 15.7199749 49.4868433, 15.719848 49.4868777, 15.7197873 49.4868941, 15.7193736 49.4870222, 15.7191117 49.4871012, 15.7189925 49.4871441)",
"[27270049, 89059221]",,residential,False,False,37.451,Husovo náměstí,"LINESTRING (15.7209982 49.4866987, 15.721034 49.4867923, 15.721046 49.4868414, 15.7210455 49.486862, 15.7210451 49.4868792, 15.7210302 49.4869151, 15.7209834 49.4869485, 15.7208892 49.4869835)",
"[89059195, 115647660]",348,secondary,False,False,82.75200000000001,Palackého,"LINESTRING (15.7209982 49.4866987, 15.7211342 49.4866704, 15.7220875 49.4864683)",
578715818,,residential,False,False,181.347,,"LINESTRING (15.7209982 49.4866987, 15.7208684 49.4864997, 15.719981 49.4866848, 15.7196944 49.4867699, 15.7188756 49.4870573)",
27270032,,residential,False,False,72.73700000000001,Husovo náměstí,"LINESTRING (15.718843 49.4877763, 15.7187206 49.4877765, 15.7186357 49.4877822, 15.7185768 49.4877927, 15.7184833 49.4878258, 15.7181097 49.4879513, 15.7179324 49.4880051, 15.717918 49.4880086)",
"[27270050, 115647844, 855294866]",351,secondary,False,False,128.4,"['Havlíčkova', 'Husovo náměstí']","LINESTRING (15.718843 49.4877763, 15.7188644 49.4878455, 15.7188998 49.4879159, 15.7191065 49.488139, 15.7191303 49.488164, 15.71937 49.4884151, 15.7194476 49.4884965, 15.7197328 49.4887685)",
377478543,351,secondary,False,True,22.583,Husovo náměstí,"LINESTRING (15.718843 49.4877763, 15.7188436 49.4877196, 15.7188699 49.4876434, 15.7188769 49.4876221, 15.7188747 49.4875756)",
22761469,,residential,False,False,14.769,Zahradní,"LINESTRING (15.7204897 49.4907436, 15.7203251 49.4906648)",
115647844,351,secondary,False,False,69.227,Havlíčkova,"LINESTRING (15.7204897 49.4907436, 15.7205171 49.4908823, 15.7205923 49.4910591, 15.7207531 49.4913396)",
115647844,351,secondary,False,True,133.528,Havlíčkova,"LINESTRING (15.7204897 49.4907436, 15.7205024 49.4897034, 15.7205046 49.4895428)",
197683076,351,secondary,False,False,22.486,Havlíčkova,"LINESTRING (15.7207531 49.4913396, 15.7207912 49.4915403)",
115647844,351,secondary,False,True,69.227,Havlíčkova,"LINESTRING (15.7207531 49.4913396, 15.7205923 49.4910591, 15.7205171 49.4908823, 15.7204897 49.4907436)",
24041958,,residential,False,True,21.246,Žejdlicova,"LINESTRING (15.7158497 49.4845787, 15.7156955 49.4847414)",
"[22753889, 24041955, 24041956]",34820,tertiary,False,True,358.832,Na Lázni,"LINESTRING (15.7158497 49.4845787, 15.7159219 49.4847603, 15.7160098 49.4849988, 15.7160868 49.4851625, 15.7162242 49.4853944, 15.71628 49.4855214, 15.7163393 49.4858848, 15.7163463 49.4859626, 15.7163317 49.4860348, 15.7162973 49.4861027, 15.7162122 49.4861962, 15.7158192 49.4865309, 15.7157798 49.4865684, 15.715331 49.4869962, 15.7152634 49.4871029, 15.7152209 49.4871978, 15.7152167 49.48725, 15.7152124 49.4873027, 15.7152453 49.4874154, 15.7152947 49.4875395)",
115647965,34820,tertiary,False,False,72.794,Žejdlicova,"LINESTRING (15.7158497 49.4845787, 15.7158454 49.4845069, 15.7158762 49.4844296, 15.7161978 49.4839721)",
22761331,34821,tertiary,True,False,123.717,Varhánkova,"LINESTRING (15.7205046 49.4895428, 15.7205837 49.4894462, 15.7207777 49.4892447, 15.7208316 49.4891822, 15.7210442 49.4889196, 15.7211437 49.4887967, 15.7212484 49.4886852, 15.7212925 49.4886344, 15.7212932 49.488565)",
115647844,351,secondary,False,False,133.528,Havlíčkova,"LINESTRING (15.7205046 49.4895428, 15.7205024 49.4897034, 15.7204897 49.4907436)",
115647844,351,secondary,False,True,103.36699999999999,Havlíčkova,"LINESTRING (15.7205046 49.4895428, 15.7204915 49.4894934, 15.7204687 49.4894452, 15.7203941 49.4893612, 15.7203145 49.4892889, 15.7201099 49.4891131, 15.7197328 49.4887685)",
"[22760056, 116339524]",,residential,False,True,120.333,"['Havlíčkova', 'U Hřbitova']","LINESTRING (15.7205046 49.4895428, 15.7205447 49.4895226, 15.7206226 49.4894857, 15.7207115 49.4894672, 15.7208184 49.4894631, 15.7209569 49.4894659, 15.7210521 49.4894903, 15.7212373 49.4895798, 15.7215591 49.4897751, 15.7218474 49.489961)",
22761333,,residential,False,True,115.972,Havlíčkova,"LINESTRING (15.7212932 49.488565, 15.7209287 49.4885748, 15.7206153 49.4885891, 15.7203298 49.4886337, 15.7200797 49.4886788, 15.7197956 49.4887523, 15.7197328 49.4887685)",
1190244371,34821,tertiary,False,False,100.747,Varhánkova,"LINESTRING (15.7212932 49.488565, 15.7214056 49.4885133, 15.7215018 49.4884748, 15.721592 49.488433, 15.7216822 49.4883281, 15.721708 49.488248, 15.7217374 49.4881318, 15.7217477 49.4880145, 15.7217568 49.4879097, 15.7217907 49.4877826)",
935289359,34821,tertiary,False,False,34.992,Varhánkova,"LINESTRING (15.7217907 49.4877826, 15.7218584 49.487471)",
22761335,,residential,False,False,312.18199999999996,U Jatek,"LINESTRING (15.7217907 49.4877826, 15.7220155 49.4878956, 15.7222249 49.4880131, 15.7223853 49.4881191, 15.722527 49.4882263, 15.7226137 49.4883092, 15.7226345 49.4883385, 15.7226667 49.4883839, 15.7227065 49.4884446, 15.7227299 49.4884638, 15.7228085 49.4885286, 15.7232398 49.4888429, 15.7233432 49.4889046, 15.7234949 49.4889841, 15.7238944 49.489166, 15.7239957 49.4892264, 15.7240585 49.4892774, 15.7240695 49.4892928, 15.7240956 49.4893293, 15.7242081 49.4894913, 15.7244657 49.4898501, 15.7245018 49.4899015)",
1190244371,34821,tertiary,False,True,100.74700000000001,Varhánkova,"LINESTRING (15.7217907 49.4877826, 15.7217568 49.4879097, 15.7217477 49.4880145, 15.7217374 49.4881318, 15.721708 49.488248, 15.7216822 49.4883281, 15.721592 49.488433, 15.7215018 49.4884748, 15.7214056 49.4885133, 15.7212932 49.488565)",
"[115648084, 22761477]",,residential,False,False,197.754,"['Poděbradova', 'Sezimovo náměstí']","LINESTRING (15.7164262 49.4879339, 15.716859 49.4876432, 15.7173775 49.4873283, 15.7177802 49.4870818, 15.7180925 49.4868188, 15.7182644 49.4866277)",
"[115647685, 197683077, 136104401, 115647989, 115648031]",348,secondary,False,True,96.744,"['Tyršova', 'Sezimovo náměstí']","LINESTRING (15.7164262 49.4879339, 15.7163061 49.4879121, 15.7162131 49.4878724, 15.7160324 49.4877659, 15.7158899 49.4876927, 15.7157789 49.487631, 15.715654 49.4875676, 15.715569 49.4875395, 15.715492 49.4875293, 15.7154044 49.4875268, 15.7152947 49.4875395)",yes
