osmid,ref,highway,maxspeed,oneway,reversed,length,bridge,geometry
43570256,,residential,,False,True,48.188,,"LINESTRING (15.174576 49.5111441, 15.1745855 49.5111955, 15.1745817 49.5112666, 15.1743903 49.5115511)"
43570257,,residential,,False,False,61.735,,"LINESTRING (15.174576 49.5111441, 15.1746341 49.511142, 15.174859 49.5111682, 15.1754048 49.5112712)"
436358992,,residential,,False,True,6.067,,"LINESTRING (15.1743957 49.5108785, 15.174473 49.5108571)"
43570256,,residential,,False,True,38.431,,"LINESTRING (15.1743957 49.5108785, 15.1743975 49.5109723, 15.1743772 49.5110785, 15.174576 49.5111441)"
43570251,,residential,,False,False,252.208,,"LINESTRING (15.1745062 49.5126115, 15.1751975 49.5125972, 15.1764632 49.5127395, 15.1769257 49.5127921, 15.1777163 49.5128721, 15.1779568 49.51291)"
436358993,11235,tertiary,,False,False,115.105,,"LINESTRING (15.1759517 49.5115816, 15.177515 49.5113785)"
27995166,11235,tertiary,,False,True,115.707,,"LINESTRING (15.1759517 49.5115816, 15.1751574 49.5116824, 15.1743903 49.5115511)"
43570255,,residential,,False,False,55.699,,"LINESTRING (15.1759517 49.5115816, 15.1757917 49.5114975, 15.1755071 49.5114206, 15.1754395 49.5113639, 15.1754048 49.5112712)"
43570255,,residential,,False,False,88.58699999999999,,"LINESTRING (15.1754048 49.5112712, 15.1753718 49.5111828, 15.1752084 49.5110291, 15.1750478 49.5109523, 15.1746758 49.5108626, 15.174473 49.5108571)"
43570255,,residential,,False,True,55.699000000000005,,"LINESTRING (15.1754048 49.5112712, 15.1754395 49.5113639, 15.1755071 49.5114206, 15.1757917 49.5114975, 15.1759517 49.5115816)"
43570257,,residential,,False,True,61.735,,"LINESTRING (15.1754048 49.5112712, 15.174859 49.5111682, 15.1746341 49.511142, 15.174576 49.5111441)"
"[43570250, 184186603]",,residential,,False,False,132.50699999999998,,"LINESTRING (15.1756681 49.5153173, 15.175087 49.5154951, 15.174525 49.5156852, 15.1743407 49.5154726, 15.1742745 49.5154119, 15.1742302 49.5153775)"
43570250,,residential,,False,True,53.126000000000005,,"LINESTRING (15.1756681 49.5153173, 15.1761181 49.5152447, 15.1762631 49.5152362, 15.1763897 49.5152352)"
184186602,,residential,,False,False,105.194,,"LINESTRING (15.1756681 49.5153173, 15.1756805 49.5152571, 15.1758575 49.5149644, 15.1762102 49.5144415)"
43570235,,residential,,False,False,189.273,,"LINESTRING (15.1800683 49.5114127, 15.1802183 49.5112197, 15.1802673 49.5111391, 15.1802786 49.5111205, 15.1804226 49.5110231, 15.1805162 49.5109471, 15.1806776 49.5108058, 15.180777 49.5107538, 15.1808556 49.5107399, 15.181089 49.5107628, 15.181179 49.5107778, 15.1812887 49.5107944, 15.1815431 49.5107661, 15.1816275 49.510766, 15.1817962 49.5108538, 15.1819774 49.5108887, 15.1820745 49.5108904)"
43570235,,residential,,False,True,151.471,,"LINESTRING (15.1800683 49.5114127, 15.1800245 49.511469, 15.179795 49.5118311, 15.1796776 49.5118996, 15.1795339 49.5119213, 15.1790148 49.5118775, 15.1785747 49.5118404, 15.178451 49.5118281)"
43570249,,residential,,False,True,106.113,,"LINESTRING (15.1800683 49.5114127, 15.1790443 49.5113274, 15.1786105 49.5112913)"
462815635,,residential,,False,False,86.078,,"LINESTRING (15.1800683 49.5114127, 15.1804229 49.51149, 15.1806979 49.5115605, 15.1811659 49.5117114)"
43570235,,residential,,False,True,189.27300000000002,,"LINESTRING (15.1820745 49.5108904, 15.1819774 49.5108887, 15.1817962 49.5108538, 15.1816275 49.510766, 15.1815431 49.5107661, 15.1812887 49.5107944, 15.181179 49.5107778, 15.181089 49.5107628, 15.1808556 49.5107399, 15.180777 49.5107538, 15.1806776 49.5108058, 15.1805162 49.5109471, 15.1804226 49.5110231, 15.1802786 49.5111205, 15.1802673 49.5111391, 15.1802183 49.5112197, 15.1800683 49.5114127)"
462815638,,residential,,False,False,113.288,,"LINESTRING (15.1820745 49.5108904, 15.1820166 49.5110023, 15.1816186 49.5113796, 15.1813509 49.5115855, 15.1811659 49.5117114)"
"[507984108, 507984109, 462815638]",,residential,,False,True,91.73500000000001,yes,"LINESTRING (15.1820745 49.5108904, 15.1821258 49.5108285, 15.1825132 49.5106478, 15.18279 49.5105584, 15.1828901 49.5105366, 15.1831559 49.5105037)"
43570236,,residential,,False,False,202.789,,"LINESTRING (15.1811659 49.5117114, 15.1803165 49.5125868, 15.1801876 49.512668, 15.1800761 49.5127093, 15.1799566 49.5127341, 15.1797396 49.5127382, 15.1794527 49.5127396, 15.1791797 49.5127733)"
43570240,,residential,50,False,False,106.54400000000001,,"LINESTRING (15.1811659 49.5117114, 15.1812776 49.5117433, 15.1815083 49.5118061, 15.1815955 49.5118171, 15.1818673 49.5118217, 15.1825787 49.5119605)"
462815635,,residential,,False,True,86.078,,"LINESTRING (15.1811659 49.5117114, 15.1806979 49.5115605, 15.1804229 49.51149, 15.1800683 49.5114127)"
462815638,,residential,,False,True,113.28800000000001,,"LINESTRING (15.1811659 49.5117114, 15.1813509 49.5115855, 15.1816186 49.5113796, 15.1820166 49.5110023, 15.1820745 49.5108904)"
43570240,,residential,50,False,False,195.373,,"LINESTRING (15.1825787 49.5119605, 15.1851639 49.5124798)"
43570246,,residential,,False,False,13.978,,"LINESTRING (15.1825787 49.5119605, 15.1824981 49.5120748)"
43570240,,residential,50,False,True,106.54400000000001,,"LINESTRING (15.1825787 49.5119605, 15.1818673 49.5118217, 15.1815955 49.5118171, 15.1815083 49.5118061, 15.1812776 49.5117433, 15.1811659 49.5117114)"
43570248,,residential,,False,True,209.353,,"LINESTRING (15.1821086 49.5124865, 15.1848711 49.5130589)"
439594453,,residential,,False,False,78.841,,"LINESTRING (15.1821086 49.5124865, 15.1815606 49.5130998)"
439594453,,residential,,False,True,53.726,,"LINESTRING (15.1821086 49.5124865, 15.1824981 49.5120748)"
43570246,,residential,,False,True,13.978,,"LINESTRING (15.1824981 49.5120748, 15.1825787 49.5119605)"
43570259,,residential,,False,True,196.92,,"LINESTRING (15.1824981 49.5120748, 15.1850994 49.5126073)"
439594453,,residential,,False,False,53.726,,"LINESTRING (15.1824981 49.5120748, 15.1821086 49.5124865)"
43570236,,residential,,False,False,16.404,,"LINESTRING (15.1782767 49.5128236, 15.1780501 49.5128128)"
43570236,,residential,,False,True,65.446,,"LINESTRING (15.1782767 49.5128236, 15.1784063 49.5128182, 15.1786423 49.5127999, 15.1791797 49.5127733)"
43570237,,residential,,False,False,21.973999999999997,,"LINESTRING (15.1782767 49.5128236, 15.1782534 49.5130089, 15.1782538 49.5130206)"
43570238,,residential,,False,False,73.135,,"LINESTRING (15.1782767 49.5128236, 15.1784591 49.5129714, 15.1788395 49.5133693)"
43570238,,residential,,False,False,114.07600000000001,,"LINESTRING (15.1788395 49.5133693, 15.17916 49.5136757, 15.1799032 49.5141194)"
43570238,,residential,,False,True,73.135,,"LINESTRING (15.1788395 49.5133693, 15.1784591 49.5129714, 15.1782767 49.5128236)"
43570239,,residential,,False,False,73.149,,"LINESTRING (15.1788395 49.5133693, 15.1790051 49.5132687, 15.1791707 49.5128923, 15.1791797 49.5127733)"
43570236,,residential,,False,False,65.446,,"LINESTRING (15.1791797 49.5127733, 15.1786423 49.5127999, 15.1784063 49.5128182, 15.1782767 49.5128236)"
43570236,,residential,,False,True,202.789,,"LINESTRING (15.1791797 49.5127733, 15.1794527 49.5127396, 15.1797396 49.5127382, 15.1799566 49.5127341, 15.1800761 49.5127093, 15.1801876 49.512668, 15.1803165 49.5125868, 15.1811659 49.5117114)"
43570239,,residential,,False,True,73.149,,"LINESTRING (15.1791797 49.5127733, 15.1791707 49.5128923, 15.1790051 49.5132687, 15.1788395 49.5133693)"
43570237,,residential,,False,True,189.28,,"LINESTRING (15.1788536 49.5146637, 15.1783429 49.5136872, 15.1782681 49.513413, 15.1782538 49.5130206)"
43570238,,residential,,False,True,114.07600000000001,,"LINESTRING (15.1799032 49.5141194, 15.17916 49.5136757, 15.1788395 49.5133693)"
43570245,,residential,,False,True,37.72,,"LINESTRING (15.1810627 49.512997, 15.1815606 49.5130998)"
43570245,,residential,,False,False,37.72,,"LINESTRING (15.1815606 49.5130998, 15.1810627 49.512997)"
43570245,,residential,,False,True,225.664,,"LINESTRING (15.1815606 49.5130998, 15.1845393 49.5137149)"
439594453,,residential,,False,True,78.841,,"LINESTRING (15.1815606 49.5130998, 15.1821086 49.5124865)"
439594453,,residential,,False,False,295.479,,"LINESTRING (15.1815606 49.5130998, 15.1811825 49.513539, 15.1811895 49.5135916, 15.1812283 49.5136282, 15.1819186 49.5137673, 15.1841834 49.5142223, 15.1842408 49.5142532)"
43570247,,residential,,False,False,113.76,,"LINESTRING (15.182849 49.5147329, 15.1841518 49.514284, 15.1842408 49.5142532)"
"[507984108, 507984109, 462815638]",,residential,,False,False,91.73500000000001,yes,"LINESTRING (15.1831559 49.5105037, 15.1828901 49.5105366, 15.18279 49.5105584, 15.1825132 49.5106478, 15.1821258 49.5108285, 15.1820745 49.5108904)"
43570240,,residential,50,False,True,195.373,,"LINESTRING (15.1851639 49.5124798, 15.1825787 49.5119605)"
43570247,,residential,,False,True,14.923,,"LINESTRING (15.1851639 49.5124798, 15.1850994 49.5126073)"
43570247,,residential,,False,False,14.923,,"LINESTRING (15.1850994 49.5126073, 15.1851639 49.5124798)"
43570247,,residential,,False,True,52.852,,"LINESTRING (15.1850994 49.5126073, 15.1848711 49.5130589)"
43570259,,residential,,False,False,196.92,,"LINESTRING (15.1850994 49.5126073, 15.1824981 49.5120748)"
43570247,,residential,,False,False,63.971000000000004,,"LINESTRING (15.1842408 49.5142532, 15.1842762 49.5142277, 15.1843062 49.5141887, 15.1845393 49.5137149)"
43570247,,residential,,False,True,113.76,,"LINESTRING (15.1842408 49.5142532, 15.1841518 49.514284, 15.182849 49.5147329)"
439594453,,residential,,False,True,295.479,,"LINESTRING (15.1842408 49.5142532, 15.1841834 49.5142223, 15.1819186 49.5137673, 15.1812283 49.5136282, 15.1811895 49.5135916, 15.1811825 49.513539, 15.1815606 49.5130998)"
43570245,,residential,,False,False,225.664,,"LINESTRING (15.1845393 49.5137149, 15.1815606 49.5130998)"
43570247,,residential,,False,False,76.777,,"LINESTRING (15.1845393 49.5137149, 15.1848711 49.5130589)"
43570247,,residential,,False,True,63.971000000000004,,"LINESTRING (15.1845393 49.5137149, 15.1843062 49.5141887, 15.1842762 49.5142277, 15.1842408 49.5142532)"
43570248,,residential,,False,False,92.985,,"LINESTRING (15.185846 49.5133972, 15.1859094 49.513276, 15.1848711 49.5130589)"
43570247,,residential,,False,False,52.852,,"LINESTRING (15.1848711 49.5130589, 15.1850994 49.5126073)"
43570247,,residential,,False,True,76.777,,"LINESTRING (15.1848711 49.5130589, 15.1845393 49.5137149)"
43570248,,residential,,False,False,209.353,,"LINESTRING (15.1848711 49.5130589, 15.1821086 49.5124865)"
43570248,,residential,,False,True,92.985,,"LINESTRING (15.1848711 49.5130589, 15.1859094 49.513276, 15.185846 49.5133972)"
436358995,112,secondary,50,False,True,115.431,,"LINESTRING (15.1770074 49.5142777, 15.1763897 49.5152352)"
184186602,,residential,,False,True,80.566,,"LINESTRING (15.1770074 49.5142777, 15.1765446 49.5141493, 15.1764862 49.5141465, 15.1764315 49.5141571, 15.1763872 49.514179, 15.1762102 49.5144415)"
436358995,112,secondary,50,False,False,62.504,,"LINESTRING (15.1770074 49.5142777, 15.1770881 49.5141526, 15.1773056 49.5138153, 15.1773418 49.5137592)"
184186603,,residential,,False,True,411.5299999999999,,"LINESTRING (15.1773418 49.5137592, 15.1760728 49.5134616, 15.1755578 49.5133815, 15.1750935 49.5134328, 15.175053 49.513449, 15.1750271 49.5134734, 15.1750184 49.5135081, 15.1749808 49.5138055, 15.1749272 49.5139808, 15.1748988 49.5140266, 15.1748368 49.514101, 15.1740307 49.5150461, 15.173996 49.5151041, 15.1739897 49.5151396, 15.173996 49.5151751, 15.1740286 49.5152208, 15.1742302 49.5153775)"
436358995,112,secondary,50,False,False,98.845,,"LINESTRING (15.1773418 49.5137592, 15.177689 49.513221, 15.1778416 49.5130297, 15.1779151 49.5129534)"
436358995,112,secondary,50,False,True,62.50399999999999,,"LINESTRING (15.1773418 49.5137592, 15.1773056 49.5138153, 15.1770881 49.5141526, 15.1770074 49.5142777)"
43570253,,residential,,False,True,14.718,,"LINESTRING (15.1771565 49.5105491, 15.1772708 49.5106587)"
507984107,,residential,,False,True,26.447999999999997,,"LINESTRING (15.1771565 49.5105491, 15.1771028 49.5105547, 15.1770783 49.510566, 15.1770675 49.5105987, 15.1771028 49.5106255, 15.1771519 49.5106391, 15.1772708 49.5106587)"
43570253,,residential,,False,False,198.469,,"LINESTRING (15.1771565 49.5105491, 15.1769586 49.5103593, 15.1768569 49.5102921, 15.1767402 49.5102313, 15.1765893 49.5101647, 15.1758597 49.5099728, 15.1750813 49.509751, 15.1749228 49.5096)"
43570253,,residential,,False,False,14.718,,"LINESTRING (15.1772708 49.5106587, 15.1771565 49.5105491)"
507984107,,residential,,False,False,26.448,,"LINESTRING (15.1772708 49.5106587, 15.1771519 49.5106391, 15.1771028 49.5106255, 15.1770675 49.5105987, 15.1770783 49.510566, 15.1771028 49.5105547, 15.1771565 49.5105491)"
43570253,,residential,,False,True,84.273,,"LINESTRING (15.1772708 49.5106587, 15.1772973 49.5106841, 15.1776058 49.5109505, 15.1777754 49.5113287)"
436358995,112,secondary,50,False,False,5.688,,"LINESTRING (15.1779151 49.5129534, 15.1779568 49.51291)"
606753853,,residential,,False,False,25.569,,"LINESTRING (15.1779151 49.5129534, 15.1782538 49.5130206)"
436358995,112,secondary,50,False,True,98.845,,"LINESTRING (15.1779151 49.5129534, 15.1778416 49.5130297, 15.177689 49.513221, 15.1773418 49.5137592)"
606753853,,residential,,False,True,25.569,,"LINESTRING (15.1782538 49.5130206, 15.1779151 49.5129534)"
43570237,,residential,,False,False,189.28000000000003,,"LINESTRING (15.1782538 49.5130206, 15.1782681 49.513413, 15.1783429 49.5136872, 15.1788536 49.5146637)"
43570237,,residential,,False,True,21.973999999999997,,"LINESTRING (15.1782538 49.5130206, 15.1782534 49.5130089, 15.1782767 49.5128236)"
184186603,,residential,,False,False,411.53,,"LINESTRING (15.1742302 49.5153775, 15.1740286 49.5152208, 15.173996 49.5151751, 15.1739897 49.5151396, 15.173996 49.5151041, 15.1740307 49.5150461, 15.1748368 49.514101, 15.1748988 49.5140266, 15.1749272 49.5139808, 15.1749808 49.5138055, 15.1750184 49.5135081, 15.1750271 49.5134734, 15.175053 49.513449, 15.1750935 49.5134328, 15.1755578 49.5133815, 15.1760728 49.5134616, 15.1773418 49.5137592)"
"[43570250, 184186603]",,residential,,False,True,132.507,,"LINESTRING (15.1742302 49.5153775, 15.1742745 49.5154119, 15.1743407 49.5154726, 15.174525 49.5156852, 15.175087 49.5154951, 15.1756681 49.5153173)"
1165454530,,residential,,False,True,108.04,,"LINESTRING (15.1742302 49.5153775, 15.1741348 49.5154252, 15.1740973 49.5154365, 15.1740508 49.5154477, 15.1728274 49.5157033)"
1165454530,,residential,,False,False,108.04,,"LINESTRING (15.1728274 49.5157033, 15.1740508 49.5154477, 15.1740973 49.5154365, 15.1741348 49.5154252, 15.1742302 49.5153775)"
1171762189,,residential,,False,False,42.119,,"LINESTRING (15.1762102 49.5144415, 15.175662 49.5143119)"
184186602,,residential,,False,False,80.566,,"LINESTRING (15.1762102 49.5144415, 15.1763872 49.514179, 15.1764315 49.5141571, 15.1764862 49.5141465, 15.1765446 49.5141493, 15.1770074 49.5142777)"
184186602,,residential,,False,True,105.194,,"LINESTRING (15.1762102 49.5144415, 15.1758575 49.5149644, 15.1756805 49.5152571, 15.1756681 49.5153173)"
1171762189,,residential,,False,True,42.119,,"LINESTRING (15.175662 49.5143119, 15.1762102 49.5144415)"
