osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,width,access,lanes
4252832,,Šargounská,residential,,False,True,211.112,,"LINESTRING (17.0817244 49.6979574, 17.0814024 49.6980443, 17.0811521 49.6981343, 17.0799916 49.6985373, 17.0795237 49.6987422, 17.0793698 49.6988307, 17.079293 49.6989186, 17.0793081 49.6989533)",,,
4252834,,Družstevní,residential,,False,False,71.534,,"LINESTRING (17.0817244 49.6979574, 17.0818921 49.6982958, 17.0820619 49.698562)",,,
4252833,,Čihadlo,residential,,False,True,217.35500000000002,,"LINESTRING (17.0822841 49.699103, 17.0821259 49.6990607, 17.0818956 49.6990082, 17.0815151 49.6989858, 17.080266 49.6989251, 17.079762 49.6989036, 17.0795935 49.6989019, 17.0794391 49.6989176, 17.0793081 49.6989533)",,,
4252834,,Družstevní,residential,,False,True,62.66,,"LINESTRING (17.0822841 49.699103, 17.0822062 49.6987881, 17.0820619 49.698562)",,,
"[37845093, 4256597, 37845094]",,"['Studentů', 'Čihadlo']",residential,,False,False,75.258,yes,"LINESTRING (17.0822841 49.699103, 17.0825249 49.6994213, 17.0825569 49.6994994, 17.0826359 49.699624, 17.0826529 49.6996589, 17.0826786 49.6997273)",,,
4252951,,Kollárova,residential,,False,False,416.27399999999994,,"LINESTRING (17.0819449 49.7032263, 17.0818585 49.7032229, 17.0817758 49.7032178, 17.0816735 49.7032122, 17.0810734 49.7031812, 17.0806114 49.7031551, 17.0802348 49.7031337, 17.0800363 49.7031202, 17.0799325 49.7031087, 17.0798025 49.7030924, 17.0796324 49.7030593, 17.0789283 49.7028744, 17.0787605 49.7028429, 17.078674 49.7028279, 17.078496 49.7028272, 17.0782395 49.7028433, 17.0777833 49.7028713, 17.0767116 49.7029371, 17.0765083 49.7029476, 17.0764393 49.7029526, 17.0762584 49.7029886)",,,
4253769,,Studentů,residential,,False,True,206.821,,"LINESTRING (17.0819449 49.7032263, 17.0819534 49.7031897, 17.0821698 49.7022587, 17.0822537 49.7018586, 17.0823368 49.7015153, 17.0823552 49.701438, 17.0823659 49.7013864)",,,
4277588,,Šmakalova,residential,,False,False,65.65400000000001,,"LINESTRING (17.0819449 49.7032263, 17.0820443 49.7032278, 17.0821378 49.7032232, 17.0822342 49.7032161, 17.0823414 49.7031987, 17.082493 49.7031637, 17.0828221 49.7030843)",,,
4253140,,Havlíčkova,residential,,True,False,97.747,,"LINESTRING (17.0746134 49.7004814, 17.0741965 49.7005428, 17.0737858 49.7006427, 17.0733507 49.7007923)",,,
"[4252936, 341132527, 297161527]",,Boskovicova,residential,,False,"[False, True]",135.67400000000004,,"LINESTRING (17.0746134 49.7004814, 17.0747531 49.7008403, 17.0748721 49.7010668, 17.0749356 49.7011878, 17.0749576 49.7012205, 17.0750035 49.7012693, 17.0750622 49.7012928, 17.0751451 49.701289, 17.075528 49.7012295, 17.0755837 49.7012204)",,,
27066225,,Havlíčkova,residential,,True,False,118.702,,"LINESTRING (17.0733507 49.7007923, 17.0724104 49.7010742, 17.0718235 49.7011911)",,,
28300164,,,unclassified,,False,True,29.447,,"LINESTRING (17.0714892 49.7012656, 17.0710972 49.7013421)",,,
"[51099113, 4252890, 297171385, 51099111]",449,Dukelská,secondary,50,False,False,164.529,yes,"LINESTRING (17.0714892 49.7012656, 17.0714297 49.7010824, 17.0713756 49.7009213, 17.071317 49.7007216, 17.0712131 49.7003892, 17.0710339 49.6998156)",,,
"[51099112, 1255523819]",449,Dukelská,secondary,50,False,True,134.148,,"LINESTRING (17.0714892 49.7012656, 17.0715626 49.7014985, 17.071608 49.7016554, 17.071622 49.7017038, 17.0717089 49.7020113, 17.0717663 49.7021898, 17.0718498 49.7024492)",,,
4252937,,1. máje,residential,,True,False,81.222,,"LINESTRING (17.0755404 49.701109, 17.0753255 49.7003919)",,,
"[1034814437, 297161535]",,,residential,,False,"[False, True]",12.772,,"LINESTRING (17.0755404 49.701109, 17.0755473 49.701126, 17.0755837 49.7012204)",,,
4290146,,Husova,residential,,False,False,134.889,,"LINESTRING (17.0804927 49.7013257, 17.0809893 49.7013432, 17.0813538 49.7013545, 17.081383 49.7013548, 17.0818509 49.701367, 17.0823659 49.7013864)",,,
"[297161529, 966460466, 4252982]",,Husova,residential,,False,False,107.40799999999999,,"LINESTRING (17.0787812 49.7013022, 17.0785695 49.7013079, 17.0783873 49.7013134, 17.0782575 49.7013179, 17.0782174 49.7013173, 17.0781619 49.7013103, 17.0778098 49.701261, 17.0777545 49.7012532, 17.0776893 49.7012498, 17.0772997 49.7012646)",,,
4252832,,Šargounská,residential,,False,False,211.112,,"LINESTRING (17.0793081 49.6989533, 17.079293 49.6989186, 17.0793698 49.6988307, 17.0795237 49.6987422, 17.0799916 49.6985373, 17.0811521 49.6981343, 17.0814024 49.6980443, 17.0817244 49.6979574)",,,
4252833,,Čihadlo,residential,,False,False,217.35500000000002,,"LINESTRING (17.0793081 49.6989533, 17.0794391 49.6989176, 17.0795935 49.6989019, 17.079762 49.6989036, 17.080266 49.6989251, 17.0815151 49.6989858, 17.0818956 49.6990082, 17.0821259 49.6990607, 17.0822841 49.699103)",,,
4252935,,Čihadlo,residential,,False,False,140.33300000000003,,"LINESTRING (17.0793081 49.6989533, 17.0791617 49.6990249, 17.0789273 49.699141, 17.0785156 49.6993427, 17.0783739 49.6993894, 17.0778733 49.6995018, 17.0776096 49.699529)",,,
"[5239314, 5239315, 4261119]",,Karlovská,residential,,False,False,190.094,yes,"LINESTRING (17.0801037 49.7005517, 17.0801819 49.7005481, 17.0814784 49.700331, 17.0816311 49.7002342, 17.0818204 49.7002293, 17.0820979 49.7002587, 17.0822439 49.7002837, 17.0826197 49.7003512)",,,
4253769,,Studentů,residential,,False,False,206.82100000000003,,"LINESTRING (17.0823659 49.7013864, 17.0823552 49.701438, 17.0823368 49.7015153, 17.0822537 49.7018586, 17.0821698 49.7022587, 17.0819534 49.7031897, 17.0819449 49.7032263)",,,
4290146,,Husova,residential,,False,True,134.88899999999998,,"LINESTRING (17.0823659 49.7013864, 17.0818509 49.701367, 17.081383 49.7013548, 17.0813538 49.7013545, 17.0809893 49.7013432, 17.0804927 49.7013257)",,,
"[297171387, 297171388]",,Studentů,residential,,False,True,103.053,,"LINESTRING (17.0823659 49.7013864, 17.082384 49.7013084, 17.0824597 49.7009493, 17.0825952 49.7004718)",,,
4253121,,Vítězná,residential,,False,True,8.681,,"LINESTRING (17.076226 49.7057422, 17.0762052 49.7058191)",,,
1265045932,,Vítězná,residential,,False,False,37.778999999999996,,"LINESTRING (17.076226 49.7057422, 17.0763093 49.7054304, 17.0763144 49.7054073)",,,
4252951,,Kollárova,residential,,False,True,416.274,,"LINESTRING (17.0762584 49.7029886, 17.0764393 49.7029526, 17.0765083 49.7029476, 17.0767116 49.7029371, 17.0777833 49.7028713, 17.0782395 49.7028433, 17.078496 49.7028272, 17.078674 49.7028279, 17.0787605 49.7028429, 17.0789283 49.7028744, 17.0796324 49.7030593, 17.0798025 49.7030924, 17.0799325 49.7031087, 17.0800363 49.7031202, 17.0802348 49.7031337, 17.0806114 49.7031551, 17.0810734 49.7031812, 17.0816735 49.7032122, 17.0817758 49.7032178, 17.0818585 49.7032229, 17.0819449 49.7032263)",,,
4300040,,B. Němcové,residential,,False,False,198.55200000000005,,"LINESTRING (17.0762584 49.7029886, 17.0761019 49.7030482, 17.0759968 49.7030864, 17.0757683 49.7031847, 17.0755951 49.7032748, 17.07546 49.7033515, 17.0753185 49.7034248, 17.0751425 49.7034807, 17.0749487 49.7035168, 17.0746883 49.7035526, 17.0744144 49.7035796, 17.0740749 49.7036223, 17.0738915 49.7036377, 17.0737628 49.7036308)",,,
4650803,,Masarykova,residential,30,False,False,60.4,,"LINESTRING (17.0762584 49.7029886, 17.076226 49.702865, 17.0760799 49.702458)",,,
"[5210577, 5210578, 4253122]",,Vítězná,residential,,False,False,166.949,yes,"LINESTRING (17.0762584 49.7029886, 17.0762753 49.7030511, 17.0763234 49.7032044, 17.0763673 49.7033424, 17.0763847 49.7034046, 17.076392 49.7034397, 17.0764841 49.7038004, 17.0766482 49.7043744, 17.0766469 49.7044671)",,,
4263489,,Revoluční,residential,,False,False,38.816,,"LINESTRING (17.0760799 49.702458, 17.0760242 49.7024762, 17.0758549 49.7025192, 17.0755763 49.7025828)",,,
4650803,,Masarykova,residential,30,False,True,60.4,,"LINESTRING (17.0760799 49.702458, 17.076226 49.702865, 17.0762584 49.7029886)",,,
"[32938368, 297161531, 891563359]",,Masarykova,residential,,False,"[False, True]",92.04499999999999,,"LINESTRING (17.0760799 49.702458, 17.0757998 49.701752, 17.0757955 49.7017402, 17.0757729 49.7016835, 17.0757583 49.7016569)",,,
502130690,,Třebízského,residential,,True,False,50.977999999999994,,"LINESTRING (17.0760799 49.702458, 17.0761379 49.7024376, 17.0767318 49.7022785)",,,
4253120,,Kysucká,residential,,False,False,91.43900000000001,,"LINESTRING (17.073803 49.7046097, 17.0734446 49.7046543, 17.0730996 49.7047052, 17.0728348 49.7047487, 17.0726845 49.7047715, 17.0725627 49.70479)",,,
4253120,,Kysucká,residential,,False,True,205.241,,"LINESTRING (17.073803 49.7046097, 17.0747388 49.7045388, 17.0752625 49.7045149, 17.0756005 49.7044935, 17.0761716 49.7044802, 17.076537 49.7044705, 17.0766469 49.7044671)",,,
4255505,,Lidická,residential,,True,False,74.052,,"LINESTRING (17.073803 49.7046097, 17.0737954 49.7045697, 17.0737088 49.7040854, 17.0736875 49.7040078, 17.0736714 49.7039494)",,,
4262213,,Javoříčská,residential,,False,False,99.517,,"LINESTRING (17.0736714 49.7039494, 17.0735183 49.7040307, 17.0730085 49.7041729, 17.0725103 49.7043127, 17.0724297 49.7043347)",,,
4262214,,Lidická,residential,,False,False,132.61900000000003,,"LINESTRING (17.0736714 49.7039494, 17.0735465 49.7038399, 17.0733624 49.7037561, 17.0730217 49.7035818, 17.0727164 49.7034401, 17.0724419 49.7033761, 17.0723394 49.7033647, 17.0722265 49.7033617, 17.072137 49.7033649)",,,
"[4764777, 573019622, 4300039]",,Lidická,"['residential', 'unclassified']",,False,False,36.129,yes,"LINESTRING (17.0736714 49.7039494, 17.07369 49.7038351, 17.0736987 49.7038197, 17.0737572 49.7036619, 17.0737628 49.7036308)",,,
4300040,,B. Němcové,residential,,False,True,198.55199999999996,,"LINESTRING (17.0737628 49.7036308, 17.0738915 49.7036377, 17.0740749 49.7036223, 17.0744144 49.7035796, 17.0746883 49.7035526, 17.0749487 49.7035168, 17.0751425 49.7034807, 17.0753185 49.7034248, 17.07546 49.7033515, 17.0755951 49.7032748, 17.0757683 49.7031847, 17.0759968 49.7030864, 17.0761019 49.7030482, 17.0762584 49.7029886)",,,
"[4764777, 573019622, 4300039]",,Lidická,"['unclassified', 'residential']",,False,True,36.129,yes,"LINESTRING (17.0737628 49.7036308, 17.0737572 49.7036619, 17.0736987 49.7038197, 17.07369 49.7038351, 17.0736714 49.7039494)",,,
"[5205168, 274782420]",,náměstí Svobody,residential,,False,True,84.509,,"LINESTRING (17.0737628 49.7036308, 17.0737822 49.7035683, 17.0736949 49.7032226, 17.0738106 49.7029528, 17.0739015 49.7029228)",,destination,
28300166,,Komenského,residential,,True,False,16.502,,"LINESTRING (17.0743012 49.7023506, 17.0742115 49.702214)",,,
297161541,,náměstí Svobody,residential,,False,True,55.775,,"LINESTRING (17.0743012 49.7023506, 17.0736022 49.7025679)",,,
5151743,,Kostelní,residential,,False,True,80.856,,"LINESTRING (17.0741953 49.7021866, 17.0752212 49.7018891)",,,1
"[297161530, 35022555, 35022556, 26121175]",,Komenského,residential,,True,False,57.43299999999999,yes,"LINESTRING (17.0741953 49.7021866, 17.0739605 49.7018003, 17.0739546 49.7017898, 17.0739308 49.7017529, 17.0738991 49.701707)",,,
4252935,,Čihadlo,residential,,False,False,197.339,,"LINESTRING (17.0776096 49.699529, 17.0773326 49.6994792, 17.0770406 49.699326, 17.0766466 49.6991436, 17.076468 49.6991026, 17.076273 49.6990901, 17.0761425 49.6990968, 17.0759963 49.6991168, 17.0757348 49.6991591, 17.0750968 49.6992696)",,,
4252935,,Čihadlo,residential,,False,True,140.333,,"LINESTRING (17.0776096 49.699529, 17.0778733 49.6995018, 17.0783739 49.6993894, 17.0785156 49.6993427, 17.0789273 49.699141, 17.0791617 49.6990249, 17.0793081 49.6989533)",,,
4255504,,Čihadlo,residential,,True,False,53.646,,"LINESTRING (17.0769737 49.7001366, 17.0770662 49.700068, 17.0774172 49.6998878, 17.0775394 49.699824)",,,
4326154,,Švédská,residential,,False,False,93.542,,"LINESTRING (17.0769737 49.7001366, 17.076919 49.7000361, 17.0768049 49.699924, 17.0766742 49.6998626, 17.0763387 49.6997769, 17.0761362 49.6997511, 17.076036 49.6997414, 17.0759425 49.6997215)",,,
4714140,,Poděbradova,residential,,True,False,81.051,,"LINESTRING (17.0760358 49.7003025, 17.0761336 49.7008135, 17.0761363 49.7010275)",,,
4277588,,Šmakalova,residential,,False,True,65.654,,"LINESTRING (17.0828221 49.7030843, 17.082493 49.7031637, 17.0823414 49.7031987, 17.0822342 49.7032161, 17.0821378 49.7032232, 17.0820443 49.7032278, 17.0819449 49.7032263)",,,
4256234,,Vítězná,residential,,False,False,151.163,,"LINESTRING (17.0772689 49.7044502, 17.077321 49.704513, 17.0774199 49.7046465, 17.0776436 49.7047207, 17.077854 49.7047199, 17.0781855 49.7047176, 17.0790574 49.7046602, 17.0791499 49.7046528)",,,
4256234,,Vítězná,residential,,False,True,280.848,,"LINESTRING (17.0772689 49.7044502, 17.0772661 49.7043985, 17.0772656 49.7042066, 17.0772334 49.7037231, 17.0772466 49.7035968, 17.0772795 49.7035373, 17.0773329 49.7034837, 17.0774029 49.7034404, 17.0774801 49.7034029, 17.0775762 49.7033852, 17.0776476 49.7033766, 17.0777394 49.7033749, 17.077888 49.7034007, 17.0780853 49.7034354, 17.0781966 49.7034887, 17.078517 49.7036777, 17.0787966 49.7038356, 17.0789607 49.7039288, 17.0791291 49.7040351, 17.0791569 49.7040506, 17.079254 49.7041144)",,,
4650802,,Vítězná,residential,,False,False,44.792,,"LINESTRING (17.0772689 49.7044502, 17.0771252 49.7044531, 17.0768635 49.7044603, 17.0767534 49.7044674, 17.0766469 49.7044671)",,,
4256234,,Vítězná,residential,,False,True,151.163,,"LINESTRING (17.0791499 49.7046528, 17.0790574 49.7046602, 17.0781855 49.7047176, 17.077854 49.7047199, 17.0776436 49.7047207, 17.0774199 49.7046465, 17.077321 49.704513, 17.0772689 49.7044502)",,,
4306716,,Vítězná,residential,,False,True,116.749,,"LINESTRING (17.0791499 49.7046528, 17.0793735 49.7046433, 17.0796107 49.7046313, 17.0797725 49.7046242, 17.0797486 49.7044949, 17.0796985 49.7043625, 17.0794328 49.7042116, 17.079254 49.7041144)",,,
308693595,,Vítězná,residential,,False,False,60.346999999999994,,"LINESTRING (17.0791499 49.7046528, 17.0791653 49.7045623, 17.0792043 49.7043277, 17.079254 49.7041144)",,,
4347856,,,unclassified,,False,False,62.939,,"LINESTRING (17.0791499 49.7046528, 17.0791396 49.7047372, 17.0791495 49.7048393, 17.0785665 49.7048784)",,,
4256234,,Vítězná,residential,,False,False,280.8480000000001,,"LINESTRING (17.079254 49.7041144, 17.0791569 49.7040506, 17.0791291 49.7040351, 17.0789607 49.7039288, 17.0787966 49.7038356, 17.078517 49.7036777, 17.0781966 49.7034887, 17.0780853 49.7034354, 17.077888 49.7034007, 17.0777394 49.7033749, 17.0776476 49.7033766, 17.0775762 49.7033852, 17.0774801 49.7034029, 17.0774029 49.7034404, 17.0773329 49.7034837, 17.0772795 49.7035373, 17.0772466 49.7035968, 17.0772334 49.7037231, 17.0772656 49.7042066, 17.0772661 49.7043985, 17.0772689 49.7044502)",,,
4306716,,Vítězná,residential,,False,False,116.74900000000001,,"LINESTRING (17.079254 49.7041144, 17.0794328 49.7042116, 17.0796985 49.7043625, 17.0797486 49.7044949, 17.0797725 49.7046242, 17.0796107 49.7046313, 17.0793735 49.7046433, 17.0791499 49.7046528)",,,
308693595,,Vítězná,residential,,False,True,60.347,,"LINESTRING (17.079254 49.7041144, 17.0792043 49.7043277, 17.0791653 49.7045623, 17.0791499 49.7046528)",,,
4326153,,Jungmannova,unclassified,,True,False,119.90299999999999,,"LINESTRING (17.0772997 49.7012646, 17.0772718 49.7009695, 17.0771284 49.7005315, 17.076981 49.7002104)",,,
"[297161529, 966460466, 4252982]",,Husova,residential,,False,True,107.40799999999999,,"LINESTRING (17.0772997 49.7012646, 17.0776893 49.7012498, 17.0777545 49.7012532, 17.0778098 49.701261, 17.0781619 49.7013103, 17.0782174 49.7013173, 17.0782575 49.7013179, 17.0783873 49.7013134, 17.0785695 49.7013079, 17.0787812 49.7013022)",,,
326502583,,Husova,residential,,True,False,77.256,,"LINESTRING (17.0772997 49.7012646, 17.0766696 49.7012717, 17.0762263 49.7012882)",,,
"[27066224, 297161536]",,,residential,,False,False,10.303,,"LINESTRING (17.0762263 49.7012882, 17.0761915 49.7012918, 17.0760846 49.7013018)",,,
4368683,,,unclassified,,False,True,18.773,,"LINESTRING (17.0718912 49.7032105, 17.0719399 49.7032549, 17.0720533 49.7032788, 17.0721109 49.7032782)",,,
4368684,,,unclassified,,False,True,17.924999999999997,,"LINESTRING (17.0718912 49.7032105, 17.0719197 49.7031651, 17.0720042 49.7031209, 17.0720631 49.7031034)",,,
460602664,,Koupaliště,residential,,False,False,88.291,,"LINESTRING (17.0718912 49.7032105, 17.0716905 49.7031574, 17.0715071 49.7031331, 17.0713276 49.7031193, 17.0712341 49.7031145, 17.0711387 49.7031106, 17.0706855 49.7030997)",,,
4252889,449,Dukelská,secondary,,False,True,19.739,,"LINESTRING (17.0720631 49.7031034, 17.0721109 49.7032782)",,,
"[5205160, 4252889, 1255523818, 5205159]",449,Dukelská,secondary,50,False,False,74.36500000000001,yes,"LINESTRING (17.0720631 49.7031034, 17.0720104 49.7029481, 17.0719459 49.7027568, 17.071934 49.7027268, 17.0719127 49.7026729, 17.0718875 49.7025905, 17.0718498 49.7024492)",,,
4368684,,,unclassified,,False,False,17.925,,"LINESTRING (17.0720631 49.7031034, 17.0720042 49.7031209, 17.0719197 49.7031651, 17.0718912 49.7032105)",,,
4263490,,Vlašímova,residential,,True,False,81.254,,"LINESTRING (17.0755763 49.7025828, 17.0752212 49.7018891)",,,
4263489,,Revoluční,residential,,False,False,75.055,,"LINESTRING (17.0755763 49.7025828, 17.07504 49.7026954, 17.0745765 49.7027756)",,,
4263489,,Revoluční,residential,,False,True,38.816,,"LINESTRING (17.0755763 49.7025828, 17.0758549 49.7025192, 17.0760242 49.7024762, 17.0760799 49.702458)",,,
5151743,,Kostelní,residential,,False,False,80.856,,"LINESTRING (17.0752212 49.7018891, 17.0741953 49.7021866)",,,1
"[100270816, 23866796, 218735910]",,Vlašímova,residential,,False,"[False, True]",50.048,,"LINESTRING (17.0752212 49.7018891, 17.0752484 49.7018554, 17.0752839 49.7017847, 17.0753322 49.7017539, 17.0754059 49.701724, 17.075715 49.7016656, 17.0757583 49.7016569)",,,
4290266,,Šafaříkova,residential,,True,False,89.064,,"LINESTRING (17.0767318 49.7022785, 17.0765073 49.7019279, 17.0763434 49.7016726, 17.0763236 49.7016587, 17.0762549 49.7016008, 17.0761867 49.7015711)",,,
"[502130690, 4264652]",,"['Jungmannova', 'Třebízského']",residential,,True,False,160.705,,"LINESTRING (17.0767318 49.7022785, 17.0772091 49.702165, 17.0775905 49.7021067, 17.077423 49.7016041, 17.0772997 49.7012646)",,,
4253140,,Havlíčkova,residential,,True,False,8.882,,"LINESTRING (17.0747335 49.7004628, 17.0746134 49.7004814)",,,
4268655,,,residential,,False,False,53.495999999999995,,"LINESTRING (17.0747335 49.7004628, 17.0747188 49.7004323, 17.0746586 49.7002644, 17.0746222 49.7001708, 17.0746014 49.7000798, 17.0747054 49.7000226)",,,
4268655,,,residential,,False,True,53.495999999999995,,"LINESTRING (17.0747054 49.7000226, 17.0746014 49.7000798, 17.0746222 49.7001708, 17.0746586 49.7002644, 17.0747188 49.7004323, 17.0747335 49.7004628)",,,
4300043,,Mlýnská,residential,,False,True,27.205,,"LINESTRING (17.0738991 49.701707, 17.0736927 49.7017701, 17.0735604 49.7018158)",,,
35022556,,Komenského,residential,,True,False,109.09599999999999,,"LINESTRING (17.0738991 49.701707, 17.0737853 49.701529, 17.073556 49.7011429, 17.0733507 49.7007923)",,,
4256160,,Komenského,residential,,True,False,51.238,,"LINESTRING (17.0745765 49.7027756, 17.0743012 49.7023506)",,,
4263489,,Revoluční,residential,,False,False,51.244,,"LINESTRING (17.0745765 49.7027756, 17.0741926 49.7028534, 17.0739015 49.7029228)",,,
4263489,,Revoluční,residential,,False,True,75.055,,"LINESTRING (17.0745765 49.7027756, 17.07504 49.7026954, 17.0755763 49.7025828)",,,
"[297171386, 4277413]",,Smyčkova,residential,50,False,False,221.01600000000002,,"LINESTRING (17.0718235 49.7011911, 17.071693 49.7010093, 17.0717012 49.7009253, 17.0718263 49.7008263, 17.0720919 49.7006466, 17.0722967 49.7004712, 17.0724666 49.7003814, 17.072855 49.7002703, 17.0732693 49.7000816, 17.0733655 49.7000269, 17.073514 49.6999601, 17.0737158 49.6998631)",,,
"[297161528, 28300165]",,Havlíčkova,"['residential', 'unclassified']",,True,False,25.438000000000002,,"LINESTRING (17.0718235 49.7011911, 17.0715928 49.7012396, 17.0714892 49.7012656)",,,
"[297171386, 4277413]",,Smyčkova,residential,50,False,True,221.01600000000002,,"LINESTRING (17.0737158 49.6998631, 17.073514 49.6999601, 17.0733655 49.7000269, 17.0732693 49.7000816, 17.072855 49.7002703, 17.0724666 49.7003814, 17.0722967 49.7004712, 17.0720919 49.7006466, 17.0718263 49.7008263, 17.0717012 49.7009253, 17.071693 49.7010093, 17.0718235 49.7011911)",,,
297171388,,Studentů,residential,,False,True,13.525,,"LINESTRING (17.0825952 49.7004718, 17.0826197 49.7003512)",,,
"[297171387, 297171388]",,Studentů,residential,,False,False,103.05299999999998,,"LINESTRING (17.0825952 49.7004718, 17.0824597 49.7009493, 17.082384 49.7013084, 17.0823659 49.7013864)",,,
