osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,access,bridge
110890120,150,Sušilova,secondary,50,False,False,128.558,"LINESTRING (17.6699988 49.4017879, 17.6699654 49.4016867, 17.6698836 49.4014743, 17.6698257 49.4013107, 17.6696924 49.4008789, 17.6696771 49.400819, 17.6696703 49.400762, 17.669669 49.4007041, 17.6696751 49.4006547)",2,,,
1008853526,150,Sušilova,secondary,50,False,True,67.188,"LINESTRING (17.6699988 49.4017879, 17.6700149 49.4018745, 17.6700315 49.4019593, 17.6700536 49.402149, 17.6700516 49.4022312, 17.6700453 49.4023192, 17.6700358 49.4023899)",2,,,
1008853526,150,Sušilova,secondary,50,False,False,67.188,"LINESTRING (17.6700358 49.4023899, 17.6700453 49.4023192, 17.6700516 49.4022312, 17.6700536 49.402149, 17.6700315 49.4019593, 17.6700149 49.4018745, 17.6699988 49.4017879)",2,,,
25593121,,6. května,residential,,False,True,76.432,"LINESTRING (17.6729025 49.3987016, 17.6729175 49.3987272, 17.6732206 49.3992163, 17.6732366 49.3992422, 17.6732989 49.3993387)",,,,
232513282,,6. května,residential,,True,False,58.367,"LINESTRING (17.6729025 49.3987016, 17.6726543 49.3982756, 17.6726165 49.3982108)",,,,
214403538,43728,Nádražní,tertiary,,False,False,177.791,"LINESTRING (17.6696041 49.3989113, 17.6689511 49.3973699)",,,,
36907658,,Palackého,residential,,False,False,108.02600000000001,"LINESTRING (17.6696041 49.3989113, 17.6696873 49.3988959, 17.6710395 49.3986445)",,,,
"[187929627, 51175735]",43728,"['Dolní', 'Nádražní']",tertiary,,False,True,174.64400000000003,"LINESTRING (17.6696041 49.3989113, 17.6700104 49.3996413, 17.6700355 49.3996907, 17.6700484 49.3997436, 17.6700472 49.3997854, 17.6700362 49.3998122, 17.6700134 49.3998403, 17.6699896 49.399854, 17.669955 49.3998665, 17.6699093 49.3998731, 17.6698323 49.3998791, 17.6697284 49.3998837, 17.6696435 49.3998892, 17.6695325 49.3999026, 17.6694435 49.3999177, 17.6693574 49.3999355, 17.66929 49.3999533, 17.669154 49.3999934)",,,,
214398669,,Mlýnská,residential,,False,True,100.32900000000001,"LINESTRING (17.6696041 49.3989113, 17.6695005 49.398927, 17.6694239 49.3989344, 17.6682249 49.3989951)",,,,
36907658,,Palackého,residential,,False,False,123.891,"LINESTRING (17.6710395 49.3986445, 17.6726165 49.3982108)",,,,
36907661,,Soudní,residential,,False,False,138.641,"LINESTRING (17.6710395 49.3986445, 17.6705293 49.3974427)",,,,
36907658,,Palackého,residential,,False,True,108.02600000000001,"LINESTRING (17.6710395 49.3986445, 17.6696873 49.3988959, 17.6696041 49.3989113)",,,,
36907658,,Palackého,residential,,False,True,123.891,"LINESTRING (17.6726165 49.3982108, 17.6710395 49.3986445)",,,,
"[36907658, 214399134]",,Palackého,residential,,False,False,212.232,"LINESTRING (17.6726165 49.3982108, 17.6738827 49.3979237, 17.6753908 49.397592)",,,,
36907677,,6. května,residential,,False,True,120.312,"LINESTRING (17.6726165 49.3982108, 17.6725961 49.3981603, 17.672193 49.3971645)",,,,
214399134,,Palackého,residential,,False,True,192.481,"LINESTRING (17.6779661 49.39719, 17.6779477 49.3971861, 17.6779175 49.3971832, 17.67788 49.3971837, 17.6770122 49.3972829, 17.6768635 49.3973008, 17.676715 49.3973213, 17.6765805 49.3973434, 17.6764167 49.3973745, 17.6753908 49.397592)",,,,
545712454,,Rusavská,residential,,False,True,59.108999999999995,"LINESTRING (17.6779661 49.39719, 17.6779845 49.3971998, 17.677996 49.3972114, 17.6780073 49.397229, 17.6780149 49.3972482, 17.6780369 49.3973063, 17.678083 49.3974256, 17.6781178 49.3975198, 17.6781346 49.3975544, 17.6781596 49.3975916, 17.6781723 49.3976034, 17.6782497 49.3976808)",,,,
724221577,,Rusavská,residential,,False,False,42.401999999999994,"LINESTRING (17.6779661 49.39719, 17.6779713 49.3971726, 17.6779742 49.3971597, 17.6779741 49.3971412, 17.6779698 49.3971125, 17.6779167 49.3968554, 17.6779106 49.3968339, 17.6779045 49.3968123)",,,,
36907692,,Na Zahrádkách,residential,,False,False,174.36700000000002,"LINESTRING (17.6779045 49.3968123, 17.677929 49.3968087, 17.6779611 49.396803, 17.6779954 49.3967937, 17.6795474 49.3962962, 17.679591 49.3962858, 17.6796346 49.3962779, 17.6796885 49.3962774, 17.6797431 49.396286, 17.6798005 49.3962972, 17.6799611 49.3963383, 17.6801003 49.3963739)",,,,
714351917,,Rusavská,residential,,False,False,75.789,"LINESTRING (17.6779045 49.3968123, 17.6778946 49.3967904, 17.6778833 49.3967695, 17.6775927 49.3962613, 17.6775803 49.3962437, 17.6775671 49.3962305, 17.6775536 49.3962217, 17.6775293 49.3962093, 17.6775111 49.3962038, 17.6774908 49.3962004)",,,,
724221577,,Rusavská,residential,,False,True,42.402,"LINESTRING (17.6779045 49.3968123, 17.6779106 49.3968339, 17.6779167 49.3968554, 17.6779698 49.3971125, 17.6779741 49.3971412, 17.6779742 49.3971597, 17.6779713 49.3971726, 17.6779661 49.39719)",,,,
36907660,,Tř. Legií,residential,,False,False,187.374,"LINESTRING (17.6774908 49.3962004, 17.6774672 49.3961981, 17.6774414 49.3962003, 17.6774095 49.3962039, 17.6749965 49.3966463)",,,,
215275521,,Sokola Tůmy,residential,,False,False,67.86500000000001,"LINESTRING (17.6774908 49.3962004, 17.6774902 49.3961826, 17.6774874 49.3961649, 17.6774792 49.3961443, 17.6774685 49.3961267, 17.6774578 49.3961104, 17.6774386 49.3960891, 17.6774168 49.3960719, 17.6773955 49.3960561, 17.6773607 49.3960411, 17.6773224 49.3960293, 17.6772838 49.3960216, 17.6767265 49.3959609)",,,,
714351917,,Rusavská,residential,,False,True,75.789,"LINESTRING (17.6774908 49.3962004, 17.6775111 49.3962038, 17.6775293 49.3962093, 17.6775536 49.3962217, 17.6775671 49.3962305, 17.6775803 49.3962437, 17.6775927 49.3962613, 17.6778833 49.3967695, 17.6778946 49.3967904, 17.6779045 49.3968123)",,,,
215275521,,Sokola Tůmy,residential,,False,True,67.86500000000001,"LINESTRING (17.6767265 49.3959609, 17.6772838 49.3960216, 17.6773224 49.3960293, 17.6773607 49.3960411, 17.6773955 49.3960561, 17.6774168 49.3960719, 17.6774386 49.3960891, 17.6774578 49.3961104, 17.6774685 49.3961267, 17.6774792 49.3961443, 17.6774874 49.3961649, 17.6774902 49.3961826, 17.6774908 49.3962004)",,,,
36907661,,Soudní,residential,,False,False,37.143,"LINESTRING (17.6705293 49.3974427, 17.6703868 49.3971218)",,,,
36907661,,Soudní,residential,,False,True,138.641,"LINESTRING (17.6705293 49.3974427, 17.6710395 49.3986445)",,,,
394892134,,Schwaigrovo nám.,residential,,False,True,124.30799999999999,"LINESTRING (17.6705293 49.3974427, 17.6720547 49.3971876, 17.672193 49.3971645)",,,,
36907662,,Příční,residential,,False,False,109.107,"LINESTRING (17.6695479 49.3950629, 17.6686663 49.3952166, 17.6680908 49.3953148)",,,,
187931562,,Tyršova,residential,,False,True,236.852,"LINESTRING (17.6695479 49.3950629, 17.6702795 49.3968583, 17.6703868 49.3971218)",,,,
214398497,43728,Nádražní,tertiary,,False,True,225.273,"LINESTRING (17.6680908 49.3953148, 17.6689095 49.3972694)",,,,
36907662,,Příční,residential,,False,True,109.107,"LINESTRING (17.6680908 49.3953148, 17.6686663 49.3952166, 17.6695479 49.3950629)",,,,
36907663,,Sokolská,residential,,False,False,107.497,"LINESTRING (17.6689511 49.3973699, 17.6703868 49.3971218)",,,,
214403538,43728,Nádražní,tertiary,,False,False,11.573,"LINESTRING (17.6689511 49.3973699, 17.6689095 49.3972694)",,,,
214403538,43728,Nádražní,tertiary,,False,True,177.791,"LINESTRING (17.6689511 49.3973699, 17.6696041 49.3989113)",,,,
36907661,,Soudní,residential,,False,True,37.143,"LINESTRING (17.6703868 49.3971218, 17.6705293 49.3974427)",,,,
36907663,,Sokolská,residential,,False,True,107.497,"LINESTRING (17.6703868 49.3971218, 17.6689511 49.3973699)",,,,
187931562,,Tyršova,residential,,False,False,236.852,"LINESTRING (17.6703868 49.3971218, 17.6702795 49.3968583, 17.6695479 49.3950629)",,,,
214398497,43728,Nádražní,tertiary,,False,False,225.273,"LINESTRING (17.6689095 49.3972694, 17.6680908 49.3953148)",,,,
214403538,43728,Nádražní,tertiary,,False,True,11.573,"LINESTRING (17.6689095 49.3972694, 17.6689511 49.3973699)",,,,
87008266,,,residential,,False,True,14.683,"LINESTRING (17.6676889 49.3990215, 17.6677236 49.3991516)",,,,
214398669,,Mlýnská,residential,,False,False,38.898,"LINESTRING (17.6676889 49.3990215, 17.6682249 49.3989951)",,,,
36907666,,Mlýnská,residential,,False,False,40.234,"LINESTRING (17.6682249 49.3989951, 17.6677236 49.3991516)",,,,
214398669,,Mlýnská,residential,,False,True,38.898,"LINESTRING (17.6682249 49.3989951, 17.6676889 49.3990215)",,,,
214398669,,Mlýnská,residential,,False,False,100.32900000000001,"LINESTRING (17.6682249 49.3989951, 17.6694239 49.3989344, 17.6695005 49.398927, 17.6696041 49.3989113)",,,,
36907666,,Mlýnská,residential,,False,True,40.234,"LINESTRING (17.6677236 49.3991516, 17.6682249 49.3989951)",,,,
87008266,,,residential,,False,False,14.683,"LINESTRING (17.6677236 49.3991516, 17.6676889 49.3990215)",,,,
344340767,,Mlýnská,residential,,False,False,15.018,"LINESTRING (17.6677236 49.3991516, 17.6675734 49.3992448)",,,,
36907667,,Pod Zámkem,residential,,True,False,82.74,"LINESTRING (17.6715084 49.4009335, 17.67157 49.4010801, 17.6716259 49.401273, 17.6716233 49.4012995, 17.6715095 49.4014508, 17.6715093 49.4016516)",,,,
214400128,437,Pod Platany,secondary,50,False,False,138.14,"LINESTRING (17.6715084 49.4009335, 17.67121 49.4009384, 17.6708213 49.4009203, 17.6707199 49.4009061, 17.6705054 49.4008761, 17.6701155 49.4007805, 17.6697779 49.4006871, 17.6696751 49.4006547)",2,,,
1008853527,437,Pod Platany,secondary,50,False,True,106.301,"LINESTRING (17.6715084 49.4009335, 17.671867 49.4008475, 17.672189 49.4007151, 17.672635 49.4004939, 17.6726722 49.4004774, 17.6726989 49.4004664, 17.6727238 49.400458, 17.6727623 49.4004498)",2,,,
36907668,,,residential,,False,False,81.577,"LINESTRING (17.6715093 49.4016516, 17.6723075 49.4015832, 17.672362 49.4017899)",,,no,
187928807,,Fryčajova,residential,,True,False,110.34599999999999,"LINESTRING (17.6715093 49.4016516, 17.6701352 49.4017753, 17.6699988 49.4017879)",,,,
"[36907674, 214399021]",,Slavkovská,residential,,False,False,108.968,"LINESTRING (17.6753908 49.397592, 17.675219 49.3971578, 17.6749965 49.3966463)",,,,
36907674,,Slavkovská,residential,,False,True,105.952,"LINESTRING (17.6753908 49.397592, 17.6754133 49.3976422, 17.6757472 49.3983873, 17.6757587 49.3984116, 17.6757781 49.3984473, 17.6758008 49.3984775, 17.6758203 49.3985019)",,,,
214399134,,Palackého,residential,,False,False,192.48100000000002,"LINESTRING (17.6753908 49.397592, 17.6764167 49.3973745, 17.6765805 49.3973434, 17.676715 49.3973213, 17.6768635 49.3973008, 17.6770122 49.3972829, 17.67788 49.3971837, 17.6779175 49.3971832, 17.6779477 49.3971861, 17.6779661 49.39719)",,,,
"[36907658, 214399134]",,Palackého,residential,,False,True,212.232,"LINESTRING (17.6753908 49.397592, 17.6738827 49.3979237, 17.6726165 49.3982108)",,,,
36907660,,Tř. Legií,residential,,False,False,110.157,"LINESTRING (17.6749965 49.3966463, 17.6735266 49.3969037)",,,,
36907660,,Tř. Legií,residential,,False,True,187.374,"LINESTRING (17.6749965 49.3966463, 17.6774095 49.3962039, 17.6774414 49.3962003, 17.6774672 49.3961981, 17.6774908 49.3962004)",,,,
"[214399021, 215277790]",,"['Sokola Tůmy', 'Slavkovská']",residential,,False,"[False, True]",320.572,"LINESTRING (17.6749965 49.3966463, 17.674612 49.3957174, 17.6746175 49.395651, 17.6738325 49.3955072, 17.673077 49.3953641, 17.6721967 49.3951538, 17.6719073 49.3950828)",,,,
"[36907674, 214399021]",,Slavkovská,residential,,False,True,108.968,"LINESTRING (17.6749965 49.3966463, 17.675219 49.3971578, 17.6753908 49.397592)",,,,
36907676,,Odboje,residential,,False,False,161.652,"LINESTRING (17.6730829 49.3954789, 17.6735266 49.3969037)",,,,
36907660,,Tř. Legií,residential,,False,True,110.157,"LINESTRING (17.6735266 49.3969037, 17.6749965 49.3966463)",,,,
36907676,,Odboje,residential,,False,True,161.652,"LINESTRING (17.6735266 49.3969037, 17.6730829 49.3954789)",,,,
214398946,,Tř. Legií,residential,,False,False,88.896,"LINESTRING (17.6735266 49.3969037, 17.6723479 49.3971288)",,,,
214398946,,Tř. Legií,residential,,False,True,11.892,"LINESTRING (17.672193 49.3971645, 17.6723479 49.3971288)",,,,
36907677,,6. května,residential,,False,False,120.312,"LINESTRING (17.672193 49.3971645, 17.6725961 49.3981603, 17.6726165 49.3982108)",,,,
394892134,,Schwaigrovo nám.,residential,,False,False,124.30799999999999,"LINESTRING (17.672193 49.3971645, 17.6720547 49.3971876, 17.6705293 49.3974427)",,,,
36907678,,Bělidla,residential,50,False,False,80.312,"LINESTRING (17.6765592 49.3994047, 17.6768047 49.3996213, 17.67708 49.3997739, 17.6772268 49.3999696)",,,,
"[848743323, 36907684]",,Kamenec,residential,,False,False,221.91199999999998,"LINESTRING (17.6765592 49.3994047, 17.677214 49.3990749, 17.6773827 49.3989917, 17.6776318 49.398877, 17.6778293 49.3987907, 17.6779843 49.3987263, 17.6780933 49.3986924, 17.6781918 49.39867, 17.6782919 49.3986543, 17.6783664 49.398647, 17.6784501 49.398644, 17.6785059 49.3986464, 17.6785623 49.3986539, 17.6786155 49.3986637, 17.6789044 49.3987284, 17.6789774 49.3987396, 17.679039 49.3987445, 17.6790928 49.3987472, 17.6791444 49.3987471, 17.6791906 49.3987439, 17.6792384 49.398736)",,,,
36907684,,Kamenec,residential,,False,True,115.89500000000001,"LINESTRING (17.6765592 49.3994047, 17.6755357 49.399915, 17.6754904 49.3999439, 17.675309 49.4000547)",,,,
36907678,,Bělidla,residential,50,False,False,47.82,"LINESTRING (17.6772268 49.3999696, 17.6775576 49.4003419)",,,,
36907678,,Bělidla,residential,50,False,True,80.312,"LINESTRING (17.6772268 49.3999696, 17.67708 49.3997739, 17.6768047 49.3996213, 17.6765592 49.3994047)",,,,
36907683,,Za Příhonem,residential,50,False,False,163.315,"LINESTRING (17.6772268 49.3999696, 17.677306 49.3999475, 17.6773816 49.3999246, 17.6792734 49.3993506)",,,,
36907678,,Bělidla,residential,50,False,True,65.482,"LINESTRING (17.6779832 49.4008616, 17.6775576 49.4003419)",,,,
"[1186667547, 36907678]",,Bělidla,residential,"['50', '30']",False,False,124.366,"LINESTRING (17.6779832 49.4008616, 17.6782208 49.4012022, 17.6787218 49.4018714)",,,,
215070004,,Bělidla,residential,,True,False,195.582,"LINESTRING (17.6779832 49.4008616, 17.6780463 49.4008433, 17.6780932 49.4008297, 17.6785218 49.4007056, 17.6787203 49.4009734, 17.6789439 49.4012751, 17.6794399 49.4019443)",,,,
1186667547,,Bělidla,residential,30,False,False,28.262,"LINESTRING (17.6787218 49.4018714, 17.6788919 49.4021002)",,,,
36907682,,U Mlékárny,residential,,False,False,155.31,"LINESTRING (17.6787218 49.4018714, 17.6785608 49.401921, 17.6778328 49.4021293, 17.6771666 49.40232, 17.6767591 49.4024366)",,,,
"[1186667547, 36907678]",,Bělidla,residential,"['30', '50']",False,True,124.366,"LINESTRING (17.6787218 49.4018714, 17.6782208 49.4012022, 17.6779832 49.4008616)",,,,
36907680,,Pod Zábřehem,residential,,False,False,39.986,"LINESTRING (17.6772718 49.4038808, 17.6777686 49.4037233)",,,,
36907680,,Pod Zábřehem,residential,,False,True,150.56900000000002,"LINESTRING (17.6796469 49.4031406, 17.6795447 49.4031701, 17.6794184 49.4032108, 17.6782005 49.4035904, 17.6777686 49.4037233)",,,,
214394725,,Bělidla,residential,50,False,True,127.938,"LINESTRING (17.6796469 49.4031406, 17.6793023 49.4026657, 17.6789918 49.4022379, 17.6788919 49.4021002)",,,,
36907680,,Pod Zábřehem,residential,,False,True,39.986,"LINESTRING (17.6777686 49.4037233, 17.6772718 49.4038808)",,,,
36907681,,O. Bardinové,residential,,False,False,160.643,"LINESTRING (17.6777686 49.4037233, 17.6767591 49.4024366)",,,,
36907680,,Pod Zábřehem,residential,,False,False,150.56900000000002,"LINESTRING (17.6777686 49.4037233, 17.6782005 49.4035904, 17.6794184 49.4032108, 17.6795447 49.4031701, 17.6796469 49.4031406)",,,,
36907681,,O. Bardinové,residential,,False,True,160.643,"LINESTRING (17.6767591 49.4024366, 17.6777686 49.4037233)",,,,
36907682,,U Mlékárny,residential,,False,False,83.158,"LINESTRING (17.6767591 49.4024366, 17.6757022 49.4027303)",,,,
36907682,,U Mlékárny,residential,,False,True,155.31,"LINESTRING (17.6767591 49.4024366, 17.6771666 49.40232, 17.6778328 49.4021293, 17.6785608 49.401921, 17.6787218 49.4018714)",,,,
36907683,,Za Příhonem,residential,50,False,True,28.532,"LINESTRING (17.6796261 49.3992359, 17.6792734 49.3993506)",,,,
187933530,,Školní,residential,50,False,True,45.423,"LINESTRING (17.6796261 49.3992359, 17.6799323 49.3995925)",,,,
"[51175776, 187933530]",,Školní,residential,50,False,False,62.268,"LINESTRING (17.6796261 49.3992359, 17.6792743 49.3987793, 17.6792384 49.398736)",,,,
187933530,,Školní,residential,50,False,False,45.423,"LINESTRING (17.6799323 49.3995925, 17.6796261 49.3992359)",,,,
36907684,,Kamenec,residential,,False,False,115.89500000000001,"LINESTRING (17.675309 49.4000547, 17.6754904 49.3999439, 17.6755357 49.399915, 17.6765592 49.3994047)",,,,
36907684,,Kamenec,residential,,False,True,108.81300000000002,"LINESTRING (17.675309 49.4000547, 17.6748973 49.4002382, 17.6745307 49.4003569, 17.6744374 49.4003823, 17.6743091 49.4004184, 17.6742252 49.4004436, 17.6741377 49.4004751, 17.6741051 49.4004909, 17.6740797 49.4005052, 17.6740498 49.400526, 17.6740241 49.4005492)",,,,
36907688,,Táborského,residential,,False,False,114.71900000000001,"LINESTRING (17.675309 49.4000547, 17.67531 49.4001242, 17.6752973 49.4002167, 17.6752568 49.4002757, 17.6752045 49.4003304, 17.6750404 49.4004491, 17.6747868 49.4006223, 17.6746293 49.4007406, 17.6745591 49.4008097, 17.6744695 49.4008934)",,,no,
36907689,,6. května,residential,,False,True,220.464,"LINESTRING (17.6723479 49.3971288, 17.6715468 49.3952159)",,,,
214398946,,Tř. Legií,residential,,False,False,11.892,"LINESTRING (17.6723479 49.3971288, 17.672193 49.3971645)",,,,
214398946,,Tř. Legií,residential,,False,True,88.896,"LINESTRING (17.6723479 49.3971288, 17.6735266 49.3969037)",,,,
36907691,,,residential,,False,False,278.23499999999996,"LINESTRING (17.6765546 49.3957187, 17.6799048 49.3960229, 17.679981 49.3960336, 17.6800215 49.3960408, 17.6800584 49.3960516, 17.6800995 49.3960677, 17.6801406 49.3960898, 17.6801671 49.3961098, 17.6801947 49.3961374, 17.6802201 49.3961639, 17.6802396 49.396178, 17.6802659 49.3961899)",,,,
36907692,,Na Zahrádkách,residential,,False,True,174.367,"LINESTRING (17.6801003 49.3963739, 17.6799611 49.3963383, 17.6798005 49.3962972, 17.6797431 49.396286, 17.6796885 49.3962774, 17.6796346 49.3962779, 17.679591 49.3962858, 17.6795474 49.3962962, 17.6779954 49.3967937, 17.6779611 49.396803, 17.677929 49.3968087, 17.6779045 49.3968123)",,,,
107710302,43730,Hostýnská,tertiary,,False,False,186.587,"LINESTRING (17.6801003 49.3963739, 17.6800397 49.3964377, 17.6799689 49.3965028, 17.6798366 49.3966216, 17.6796006 49.3968209, 17.679361 49.3970189, 17.6791213 49.3972115, 17.6789734 49.397319, 17.6788401 49.3974081, 17.6786033 49.397569, 17.6785939 49.3975753, 17.6785596 49.3975981, 17.6785301 49.397623, 17.6785147 49.3976387, 17.6784835 49.3976764)",,,,
187934716,43730,Hostýnská,tertiary,,False,True,23.717,"LINESTRING (17.6801003 49.3963739, 17.6801513 49.3963141, 17.6801784 49.3962823, 17.6802659 49.3961899)",,,,
24844741,150,Holešovská,secondary,50,False,True,11.397,"LINESTRING (17.6671644 49.399352, 17.6672912 49.3994128)",3,,,
344340767,,Mlýnská,residential,,False,True,15.018,"LINESTRING (17.6675734 49.3992448, 17.6677236 49.3991516)",,,,
