osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge
26248205,2,14J,Jablonecká,secondary,50,False,False,14.247,"LINESTRING (15.0634038 50.7687008, 15.0635749 50.7686322)",,
26248205,2,14J,Jablonecká,secondary,50,False,True,157.86700000000002,"LINESTRING (15.0634038 50.7687008, 15.0633796 50.7687092, 15.0623532 50.7690927, 15.062242 50.7691347, 15.0621819 50.7691644, 15.0621003 50.769205, 15.061986 50.769264, 15.0618468 50.7693853, 15.0617128 50.7695041, 15.0616596 50.7695578)",,
"[314437618, 39488310]",,,Gutenbergova,residential,,False,False,185.099,"LINESTRING (15.0634038 50.7687008, 15.0631812 50.7686485, 15.0630669 50.7686351, 15.062835 50.7686243, 15.0618615 50.7685819, 15.0610602 50.7685441, 15.0607947 50.7685299)",,
26248193,,14J,nám. Šaldovo,secondary,50,True,False,7.521,"LINESTRING (15.0612162 50.7700068, 15.0611772 50.7700333, 15.0611331 50.7700478)",,
26248205,2,14J,Jablonecká,secondary,50,False,False,58.91,"LINESTRING (15.0612162 50.7700068, 15.0613083 50.7698968, 15.0614621 50.7697462, 15.0616596 50.7695578)",,
312150537,,,Husova,tertiary,50,False,True,106.789,"LINESTRING (15.0612162 50.7700068, 15.0613152 50.7700414, 15.0616521 50.7701568, 15.0619518 50.770262, 15.0623045 50.7703845, 15.0625546 50.77046)",,
25757791,,,Frýdlantská,residential,,False,False,58.00099999999999,"LINESTRING (15.0553987 50.7721866, 15.0553881 50.7721036, 15.0553849 50.7720255, 15.0553934 50.7719554, 15.0554456 50.7718922, 15.0555679 50.7717642, 15.0556244 50.7717051)",,
"[313134825, 9520809, 963351894, 605570803]","['2', '3']",14J,Sokolská,secondary,50,False,"[False, True]",215.799,"LINESTRING (15.0553987 50.7721866, 15.055221 50.7722179, 15.0549328 50.7722764, 15.0543303 50.7723991, 15.0525886 50.7726185, 15.0524194 50.7726406)",,
313134826,,14J,Sokolská,secondary,50,False,True,119.61600000000001,"LINESTRING (15.0553987 50.7721866, 15.055994 50.772072, 15.056444 50.771943, 15.0567905 50.7718162, 15.0569434 50.7717511)",,
26248205,2,14J,Jablonecká,secondary,50,False,True,10.041,"LINESTRING (15.0636986 50.7685871, 15.0635749 50.7686322)",,
25757798,,,Komenského,residential,,False,False,225.47099999999998,"LINESTRING (15.0636986 50.7685871, 15.063396 50.767977, 15.063266 50.7677123, 15.0630355 50.767243, 15.0628014 50.7667662, 15.0627449 50.7666512)",,
"[26248205, 350360206]","['2', '3']",14J,Jablonecká,secondary,50,False,False,125.95500000000001,"LINESTRING (15.0636986 50.7685871, 15.0637774 50.7685561, 15.0638546 50.7685263, 15.0640506 50.7684544, 15.0641511 50.7684199, 15.064369 50.7683398, 15.0644728 50.7683055, 15.064888 50.768141, 15.0649879 50.7681047, 15.0650972 50.7680742, 15.065269 50.768061)",,
210890468,,,Pastýřská,residential,,False,True,151.423,"LINESTRING (15.057214 50.771628, 15.0572801 50.7716893, 15.0576289 50.7720123, 15.0578332 50.7722795, 15.0580519 50.77265, 15.0582234 50.772823)",,
313134826,,14J,Sokolská,secondary,50,False,False,23.441,"LINESTRING (15.057214 50.771628, 15.056982 50.7717336, 15.0569434 50.7717511)",,
"[649505202, 313185487]",,14J,Sokolská,secondary,50,False,False,151.278,"LINESTRING (15.057214 50.771628, 15.0573465 50.7715729, 15.0580205 50.7712929, 15.0584127 50.7711299, 15.058579 50.771055, 15.0589967 50.7708669)",,
26249420,,,Tyršova,residential,,False,True,70.911,"LINESTRING (15.065269 50.768061, 15.0652382 50.7679333, 15.0651437 50.7675989, 15.0650967 50.7674327)",,
"[26248205, 350360206]","['2', '3']",14J,Jablonecká,secondary,50,False,True,125.95500000000001,"LINESTRING (15.065269 50.768061, 15.0650972 50.7680742, 15.0649879 50.7681047, 15.064888 50.768141, 15.0644728 50.7683055, 15.064369 50.7683398, 15.0641511 50.7684199, 15.0640506 50.7684544, 15.0638546 50.7685263, 15.0637774 50.7685561, 15.0636986 50.7685871)",,
382740675,,14J,Sokolská,secondary,50,False,True,58.22,"LINESTRING (15.0605862 50.7701231, 15.0605735 50.7701304, 15.0604863 50.7701805, 15.0599254 50.7704378)",,
490353887,,,nám. Šaldovo,residential,50,False,True,28.924999999999997,"LINESTRING (15.0605862 50.7701231, 15.0607021 50.7701961, 15.0607291 50.7702099, 15.0608949 50.7702945)",no,
698044883,,14J,nám. Šaldovo,secondary,50,False,True,14.459,"LINESTRING (15.0605862 50.7701231, 15.0606039 50.7701051, 15.0606334 50.7700752, 15.0606616 50.7700038)",,
698044882,,14J,nám. Šaldovo,secondary,50,True,False,39.544,"LINESTRING (15.0611331 50.7700478, 15.0609677 50.7700845, 15.0607793 50.7701108, 15.0606239 50.7701207, 15.0605862 50.7701231)",,
698044884,2,,nám. Šaldovo,secondary_link,50,True,False,33.763,"LINESTRING (15.0611331 50.7700478, 15.061067 50.7700531, 15.0610214 50.7700522, 15.0608572 50.7700307, 15.0606616 50.7700038)",,
26249022,2,,8. března,tertiary,50,True,False,105.07400000000001,"LINESTRING (15.0596642 50.7658661, 15.0596952 50.7658886, 15.0597536 50.7659615, 15.0597756 50.7660046, 15.0601583 50.7667546)",,
25757755,,,U Křížového kostela,residential,,True,False,22.35,"LINESTRING (15.0545152 50.7705568, 15.0544015 50.7703691)",,
"[25757757, 40991821, 176882510]",2,,"['U Křížového kostela', 'náměstí Sokolovské']",residential,,False,False,65.793,"LINESTRING (15.0545152 50.7705568, 15.0544417 50.7705722, 15.0536958 50.7707693, 15.0536484 50.7707789)",,
176882510,2,,náměstí Sokolovské,residential,,False,True,84.67699999999999,"LINESTRING (15.0545152 50.7705568, 15.0551839 50.7703472, 15.0555847 50.7702073)",,
25757757,,,U Křížového kostela,residential,,False,True,6.368,"LINESTRING (15.0535593 50.7707891, 15.0536484 50.7707789)",,
"[280940936, 328052388, 328052360]",,,"['Valdštejnská', 'náměstí Malé']",residential,,False,False,151.048,"LINESTRING (15.0535593 50.7707891, 15.0534607 50.7708008, 15.0533994 50.7708044, 15.0532811 50.7708174, 15.0530789 50.7708296, 15.0524581 50.7708658, 15.0522394 50.770879, 15.0516307 50.7709147, 15.0514232 50.7709271)",,
1164280475,,,Na Ladech,residential,,False,True,33.769999999999996,"LINESTRING (15.0535593 50.7707891, 15.0535035 50.7706496, 15.0534768 50.7705778, 15.0534346 50.770496)",,
25757797,,,náměstí Tržní,residential,50,False,False,29.709,"LINESTRING (15.0618061 50.7732634, 15.0618162 50.7735305)",,
19792707,,,Rumjancevova,residential,50,False,False,80.67800000000001,"LINESTRING (15.0618061 50.7732634, 15.0617652 50.7732389, 15.0617401 50.7732238, 15.0609738 50.772764)",,
336697103,,,Šamánkova,residential,50,False,True,6.973,"LINESTRING (15.0618061 50.7732634, 15.061838 50.7732449, 15.0618834 50.7732243)",,
115226067,,,Ruprechtická,residential,50,False,False,116.47200000000001,"LINESTRING (15.0568677 50.7742002, 15.056767 50.7741568, 15.0566443 50.7740774, 15.056399 50.7739185, 15.0562382 50.7738144, 15.0560013 50.7736658, 15.055771 50.7735213, 15.0557128 50.7734955, 15.0556677 50.7734842)",,
115226067,,,Ruprechtická,residential,50,False,True,62.92099999999999,"LINESTRING (15.0568677 50.7742002, 15.0569386 50.7742243, 15.0571018 50.7743243, 15.0575157 50.7745876)",,
25757799,,,Vzdušná,residential,,False,False,28.987,"LINESTRING (15.0639905 50.7722054, 15.064011 50.7721951, 15.064118 50.7721293, 15.0642044 50.7720757, 15.0642484 50.7720403, 15.0642594 50.772013)",,
26248469,,,5. května,residential,,False,False,90.142,"LINESTRING (15.0639905 50.7722054, 15.0636733 50.7719715, 15.0630899 50.7716303)",yes,
336697100,,,Masarykova,residential,,False,True,124.61099999999999,"LINESTRING (15.0639905 50.7722054, 15.0641835 50.7723692, 15.064577 50.7726963, 15.0650814 50.7730883)",,
"[980022176, 980022177, 187765404, 172713407]",2,,Šamánkova,residential,"['20', '50', '30']",False,"[False, True]",100.41900000000001,"LINESTRING (15.0639905 50.7722054, 15.0639686 50.772216, 15.063883 50.7722578, 15.0637465 50.7723245, 15.0632887 50.7725514, 15.06305 50.7726706, 15.0628628 50.7727594)",,
336697100,,,Masarykova,residential,,False,False,124.61099999999999,"LINESTRING (15.0650814 50.7730883, 15.064577 50.7726963, 15.0641835 50.7723692, 15.0639905 50.7722054)",,
26248234,,,Pavlovická,residential,,False,False,159.748,"LINESTRING (15.0556677 50.7734842, 15.0555955 50.7734919, 15.0555247 50.7735139, 15.0551502 50.7737698, 15.0551228 50.7737849, 15.0540513 50.7744773)",,
"[115226064, 115226066, 963390492]",,,Ruprechtická,residential,,False,False,125.60199999999999,"LINESTRING (15.0556677 50.7734842, 15.0556009 50.7734199, 15.0554481 50.7732729, 15.0554136 50.7732163, 15.0553424 50.7730899, 15.0550802 50.772624, 15.0550625 50.772561, 15.0550576 50.7725312, 15.0550557 50.7724378)",no,
115226067,,,Ruprechtická,residential,50,False,True,116.472,"LINESTRING (15.0556677 50.7734842, 15.0557128 50.7734955, 15.055771 50.7735213, 15.0560013 50.7736658, 15.0562382 50.7738144, 15.056399 50.7739185, 15.0566443 50.7740774, 15.056767 50.7741568, 15.0568677 50.7742002)",,
26248234,,,Pavlovická,residential,,False,True,159.748,"LINESTRING (15.0540513 50.7744773, 15.0551228 50.7737849, 15.0551502 50.7737698, 15.0555247 50.7735139, 15.0555955 50.7734919, 15.0556677 50.7734842)",,
219951775,2,13I,Zhořelecká,secondary,50,False,True,193.33499999999998,"LINESTRING (15.0540513 50.7744773, 15.0533097 50.7739814, 15.0526882 50.7735703, 15.0521698 50.7732096)",,
312150496,,,5. května,residential,,False,True,11.156,"LINESTRING (15.0623881 50.7710997, 15.0622895 50.7710211)",yes,
