osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,bridge,tunnel,lanes
30965723,True,Štefánikova,residential,False,162.308,"LINESTRING (13.7983596 50.3553675, 13.7984033 50.3552687, 13.7984461 50.3539637, 13.7984488 50.353912)",,,,,
285855293,False,Osvoboditelů,secondary,False,158.567,"LINESTRING (13.7983596 50.3553675, 13.7985321 50.3553695, 13.7994571 50.355411, 13.7999533 50.3554384, 13.800435 50.3554811, 13.8005845 50.3554941)",246,50,,,
285855293,False,Osvoboditelů,secondary,True,131.24,"LINESTRING (13.7983596 50.3553675, 13.7981658 50.3553602, 13.7969559 50.3553297, 13.7966986 50.3553299, 13.7965118 50.3553409)",246,50,,,
120510532,False,Slovenského národního povstání,secondary,True,19.639,"LINESTRING (13.792416 50.3564692, 13.7921572 50.3565319)",246,50,,,
9569500,True,Suzdalské náměstí,tertiary_link,False,58.259,"LINESTRING (13.792416 50.3564692, 13.7924995 50.3568517, 13.7925284 50.3569882)",25013,,,,
33510325,False,Osvoboditelů,secondary,False,70.735,"LINESTRING (13.792416 50.3564692, 13.7927641 50.356398, 13.7933391 50.3562314)",246,50,,,
30965672,False,Komenského náměstí,residential,False,42.171,"LINESTRING (13.802314 50.3555379, 13.802332 50.3556853, 13.8023325 50.3558128, 13.8023252 50.3559166)",,,,,
285855293,False,Osvoboditelů,secondary,True,122.966,"LINESTRING (13.802314 50.3555379, 13.802107 50.3555355, 13.8008245 50.3555204, 13.8005845 50.3554941)",246,50,,,
33510325,False,Osvoboditelů,secondary,False,42.748,"LINESTRING (13.7944426 50.355747, 13.7949832 50.3555772)",246,50,,,
30965719,True,Maroldova,residential,False,213.39499999999998,"LINESTRING (13.7944426 50.355747, 13.7944629 50.3553408, 13.7944726 50.3549722, 13.7944885 50.3543638, 13.7945026 50.3538283)",,,,,
33510325,False,Osvoboditelů,secondary,True,95.25800000000001,"LINESTRING (13.7944426 50.355747, 13.7940752 50.3558756, 13.7937278 50.3560365, 13.7933391 50.3562314)",246,50,,,
120510532,False,Slovenského národního povstání,secondary,False,87.341,"LINESTRING (13.7899496 50.3568731, 13.7911516 50.3567032)",246,50,,,
30965709,False,Březinova,residential,False,115.90000000000002,"LINESTRING (13.7899496 50.3568731, 13.7899514 50.3567807, 13.7899526 50.3567209, 13.7899563 50.3565337, 13.7899634 50.3561776, 13.7899644 50.3561276, 13.7899657 50.3560573, 13.7899717 50.3558561, 13.7899703 50.3558309)",,,,,
33510325,False,Osvoboditelů,secondary,False,95.258,"LINESTRING (13.7933391 50.3562314, 13.7937278 50.3560365, 13.7940752 50.3558756, 13.7944426 50.355747)",246,50,,,
33510325,False,Osvoboditelů,secondary,True,70.735,"LINESTRING (13.7933391 50.3562314, 13.7927641 50.356398, 13.792416 50.3564692)",246,50,,,
120446088,True,Suzdalské náměstí,tertiary_link,False,102.10000000000001,"LINESTRING (13.7933391 50.3562314, 13.7925734 50.3569207, 13.7925284 50.3569882)",,,,,
30965898,False,K Velodromu,residential,False,36.84,"LINESTRING (13.7952595 50.3610845, 13.7952232 50.361415)",,,,,
"[27818940, 158230917]",False,Benátky,tertiary,True,192.031,"LINESTRING (13.7952595 50.3610845, 13.7950357 50.3607047, 13.7943853 50.3594949, 13.7943675 50.3594542)",25013,,,,
"[27818940, 158230917]",False,Benátky,tertiary,False,192.031,"LINESTRING (13.7943675 50.3594542, 13.7943853 50.3594949, 13.7950357 50.3607047, 13.7952595 50.3610845)",25013,,,,
"[120916755, 295571316]",False,Na Losech,residential,True,449.78700000000003,"LINESTRING (13.7943675 50.3594542, 13.7945178 50.3594326, 13.795003 50.3596077, 13.7957011 50.3596384, 13.7964233 50.3596346, 13.7975156 50.359529, 13.7983943 50.3594618, 13.7987175 50.3594602, 13.7995829 50.359456, 13.7998899 50.3594963, 13.8001727 50.3595847, 13.8004586 50.3597634)",,,,,
"[710701841, 260891092, 20576297]",False,"['Žižkova', 'most Veslařů']",tertiary,True,129.416,"LINESTRING (13.7943675 50.3594542, 13.7943434 50.3594112, 13.7938808 50.358587, 13.793865 50.3585628, 13.7937956 50.3584634, 13.7936874 50.3583807)",25013,,yes,,
30965898,False,K Velodromu,residential,True,36.84,"LINESTRING (13.7952232 50.361415, 13.7952595 50.3610845)",,,,,
"[260888969, 260888970]",False,,residential,False,129.246,"LINESTRING (13.7952232 50.361415, 13.7954405 50.3614194, 13.7956557 50.3615, 13.7958258 50.3616018, 13.796084 50.3615338, 13.796172 50.3615106, 13.7964746 50.3614357, 13.796583 50.3612619, 13.7965815 50.3611793)",,,,,
285847036,False,Žižkova,tertiary,True,2.57,"LINESTRING (13.7925194 50.3571253, 13.7925181 50.3571022)",25013,,,,
"[296384634, 296384635, 30965670]",False,Žatecká,living_street,False,47.38999999999999,"LINESTRING (13.7925194 50.3571253, 13.7925785 50.3571248, 13.7927662 50.3571234, 13.7929671 50.3571298, 13.7930066 50.3571303, 13.7930663 50.3571309, 13.7931871 50.3571321)",,20,,building_passage,
"[260891091, 260891092, 285847037]",False,"['Žižkova', 'Suzdalské náměstí']",tertiary,False,127.18,"LINESTRING (13.7925194 50.3571253, 13.7925526 50.3572936, 13.7926384 50.3575572, 13.7927895 50.3577289, 13.7933223 50.3581064)",25013,,,,
120449106,True,Na Valích,living_street,False,39.138000000000005,"LINESTRING (13.7931871 50.3571321, 13.7935405 50.356924, 13.7935772 50.3568854)",,20,,,
296384635,False,Žatecká,living_street,False,47.438,"LINESTRING (13.7931871 50.3571321, 13.7935584 50.3572934, 13.7937568 50.3573533)",,20,,,
"[296384634, 296384635, 30965670]",False,Žatecká,living_street,True,47.39,"LINESTRING (13.7931871 50.3571321, 13.7930663 50.3571309, 13.7930066 50.3571303, 13.7929671 50.3571298, 13.7927662 50.3571234, 13.7925785 50.3571248, 13.7925194 50.3571253)",,20,,building_passage,
33503292,True,Beneše z Loun,living_street,False,80.594,"LINESTRING (13.7943573 50.3574651, 13.7944171 50.3573987, 13.7945951 50.3572012, 13.794672 50.3571471, 13.7947677 50.3571086, 13.7948238 50.3571022, 13.7949727 50.3570853, 13.7951958 50.3570852)",,20,,,
296384635,False,Žatecká,living_street,True,44.445,"LINESTRING (13.7943573 50.3574651, 13.7940223 50.3573914, 13.7937568 50.3573533)",,20,,,
30965671,False,U Synagogy,living_street,True,29.314,"LINESTRING (13.7999721 50.3571687, 13.7999781 50.3569051)",,,,,
"[33503293, 606947765]",False,Hilbertova,living_street,False,182.919,"LINESTRING (13.7999721 50.3571687, 13.8000819 50.3572387, 13.8002415 50.3572785, 13.8007454 50.3571926, 13.8007869 50.3571945, 13.8021463 50.3572582, 13.8022775 50.3572548, 13.8024717 50.3572514)",,,,,
709899823,False,Hilbertova,living_street,True,165.502,"LINESTRING (13.7999721 50.3571687, 13.7986625 50.3573979, 13.7976937 50.3574676)",,,,,
121899015,False,Husova,residential,True,82.39399999999999,"LINESTRING (13.8024717 50.3572514, 13.8024193 50.3572021, 13.8023798 50.3571353, 13.8022827 50.3568075, 13.8022557 50.3566605, 13.8022526 50.3565321)",,,,,
154176098,False,Husova,residential,False,76.447,"LINESTRING (13.8024717 50.3572514, 13.8025544 50.3572773, 13.8029788 50.3573141, 13.8035302 50.3573651)",,50,,,2
"[33503293, 606947765]",False,Hilbertova,living_street,True,182.919,"LINESTRING (13.8024717 50.3572514, 13.8022775 50.3572548, 13.8021463 50.3572582, 13.8007869 50.3571945, 13.8007454 50.3571926, 13.8002415 50.3572785, 13.8000819 50.3572387, 13.7999721 50.3571687)",,,,,
"[30965728, 260888953]",True,"['Pražská', 'Vrchlického']",living_street,False,171.659,"LINESTRING (13.8022526 50.3565321, 13.8020585 50.3565406, 13.8010927 50.3566851, 13.8010042 50.3566981, 13.8009476 50.356641, 13.8003933 50.3560823)",,20,,,
121899015,False,Husova,residential,False,82.39399999999999,"LINESTRING (13.8022526 50.3565321, 13.8022557 50.3566605, 13.8022827 50.3568075, 13.8023798 50.3571353, 13.8024193 50.3572021, 13.8024717 50.3572514)",,,,,
"[30965672, 606947761]",False,Komenského náměstí,residential,True,68.648,"LINESTRING (13.8022526 50.3565321, 13.8022578 50.3564248, 13.8023252 50.3559166)",,,,,
30965700,False,,residential,True,27.119,"LINESTRING (13.8004586 50.3597634, 13.8007279 50.3599365)",,,,,
"[120916755, 295571316]",False,Na Losech,residential,False,449.787,"LINESTRING (13.8004586 50.3597634, 13.8001727 50.3595847, 13.7998899 50.3594963, 13.7995829 50.359456, 13.7987175 50.3594602, 13.7983943 50.3594618, 13.7975156 50.359529, 13.7964233 50.3596346, 13.7957011 50.3596384, 13.795003 50.3596077, 13.7945178 50.3594326, 13.7943675 50.3594542)",,,,,
260891092,False,Žižkova,tertiary,False,40.014,"LINESTRING (13.7933223 50.3581064, 13.7936874 50.3583807)",25013,,,,
30965701,False,Petra Obrovce,residential,False,75.28699999999999,"LINESTRING (13.7933223 50.3581064, 13.7932123 50.3581559, 13.7930004 50.3582512, 13.7924236 50.3584654)",,,,,
"[260891091, 260891092, 285847037]",False,"['Žižkova', 'Suzdalské náměstí']",tertiary,True,127.18,"LINESTRING (13.7933223 50.3581064, 13.7927895 50.3577289, 13.7926384 50.3575572, 13.7925526 50.3572936, 13.7925194 50.3571253)",25013,,,,
30965701,False,Petra Obrovce,residential,True,75.287,"LINESTRING (13.7924236 50.3584654, 13.7930004 50.3582512, 13.7932123 50.3581559, 13.7933223 50.3581064)",,,,,
1242254423,False,nám. Petra Obrovce,residential,False,18.122,"LINESTRING (13.7924236 50.3584654, 13.7924141 50.3584285, 13.792382 50.3583046)",,,,,
30965709,False,Březinova,residential,False,92.967,"LINESTRING (13.7899703 50.3558309, 13.7899709 50.3557734, 13.789987 50.3549949)",,,,,
30965709,False,Březinova,residential,True,115.9,"LINESTRING (13.7899703 50.3558309, 13.7899717 50.3558561, 13.7899657 50.3560573, 13.7899644 50.3561276, 13.7899634 50.3561776, 13.7899563 50.3565337, 13.7899526 50.3567209, 13.7899514 50.3567807, 13.7899496 50.3568731)",,,,,
120510532,False,Slovenského národního povstání,secondary,True,87.341,"LINESTRING (13.7911516 50.3567032, 13.7899496 50.3568731)",246,50,,,
120510532,False,Slovenského národního povstání,secondary,False,33.717,"LINESTRING (13.7911516 50.3567032, 13.7913041 50.3566782, 13.7916119 50.3566277)",246,50,,,
30965709,False,Březinova,residential,True,92.967,"LINESTRING (13.789987 50.3549949, 13.7899709 50.3557734, 13.7899703 50.3558309)",,,,,
120916752,True,Březinova,residential,False,142.611,"LINESTRING (13.789987 50.3549949, 13.7900172 50.3547106, 13.790113 50.353818, 13.790127 50.3537848, 13.7901545 50.3537557, 13.7901971 50.3537344)",,,,,
1157661030,False,Březinova,residential,False,8.812,"LINESTRING (13.7901971 50.3537344, 13.7902152 50.353656)",,,,,
120916758,True,Tomanova,residential,False,43.454,"LINESTRING (13.795114 50.3538515, 13.7945026 50.3538283)",,,,,
211463124,True,Purkyňova,residential,False,192.19000000000003,"LINESTRING (13.795114 50.3538515, 13.7950715 50.3544646, 13.7949968 50.3555421, 13.7949832 50.3555772)",,,,,
962662814,False,Tomanova,residential,True,27.474,"LINESTRING (13.7916722 50.3537629, 13.7920594 50.3537664)",,,,,
30965711,True,Tomanova,residential,False,244.30499999999998,"LINESTRING (13.7916722 50.3537629, 13.7916606 50.3538171, 13.7915495 50.3548204, 13.7915298 50.3548909, 13.7914858 50.3549633, 13.7913921 50.3550278, 13.7912716 50.3550429, 13.789987 50.3549949)",,,,,
120317454,True,Tomanova,residential,False,104.703,"LINESTRING (13.7916722 50.3537629, 13.7910032 50.3537507, 13.7901971 50.3537344)",,,,,
962662814,False,Tomanova,residential,False,27.474,"LINESTRING (13.7920594 50.3537664, 13.7916722 50.3537629)",,,,,
962662816,True,Havlíčkova,residential,False,7.693,"LINESTRING (13.7920594 50.3537664, 13.7920647 50.3536973)",,,,,
30965719,True,Maroldova,residential,False,6.878,"LINESTRING (13.7945026 50.3538283, 13.7944986 50.3537665)",,,,,
