osmid,highway,oneway,reversed,length,geometry,ref,name,access
14188537,residential,False,False,116.751,"LINESTRING (17.4434341 49.7953156, 17.4432104 49.7951084, 17.4430118 49.7949024, 17.4428987 49.7947872, 17.4427479 49.7945633, 17.4427134 49.7945093, 17.4426451 49.7944022)",,Střední,
1233886327,primary,False,True,55.553,"LINESTRING (17.4434341 49.7953156, 17.4434667 49.7952828, 17.4435088 49.7952455, 17.4437424 49.7950796, 17.4437958 49.7950394, 17.4438373 49.7950017, 17.4438664 49.7949664, 17.4438899 49.7949176)",46,Opavská,
1233886328,primary,False,False,14.333000000000002,"LINESTRING (17.4434341 49.7953156, 17.4434093 49.7953599, 17.4433981 49.795398, 17.4433966 49.795441)",46,Opavská,
38155560,residential,False,True,152.826,"LINESTRING (17.4433966 49.795441, 17.4431984 49.7953032, 17.4430179 49.7952069, 17.4427436 49.79508, 17.4425161 49.7949678, 17.44234 49.7949102, 17.4421081 49.7948713, 17.4419096 49.7948267, 17.4417624 49.7947691, 17.4416197 49.7947216)",,Zadní,
104291499,residential,False,False,77.286,"LINESTRING (17.4433966 49.795441, 17.4438273 49.7954831, 17.4440676 49.7955488, 17.4443796 49.795689)",,Karla IV.,
282062902,primary,False,False,41.574,"LINESTRING (17.4433966 49.795441, 17.4434116 49.7954868, 17.4434505 49.7955564, 17.4435423 49.7956937, 17.4436099 49.7957876)",46,Opavská,
1233886328,primary,False,True,14.333000000000002,"LINESTRING (17.4433966 49.795441, 17.4433981 49.795398, 17.4434093 49.7953599, 17.4434341 49.7953156)",46,Opavská,
14188555,residential,False,False,54.331,"LINESTRING (17.4408079 49.7957492, 17.4410009 49.79574, 17.441365 49.7957061, 17.4415481 49.7956618)",,Školní,destination
282085442,secondary,False,False,61.884,"LINESTRING (17.4408079 49.7957492, 17.4407976 49.7956283, 17.4407824 49.795392, 17.4407826 49.7953213, 17.4407916 49.7952537, 17.4408047 49.7951939)",440,Lidická,
282085442,secondary,False,True,114.813,"LINESTRING (17.4408079 49.7957492, 17.4408842 49.7963568, 17.4408973 49.7964854, 17.4409034 49.7965762, 17.4409047 49.7966346, 17.4409027 49.7967096, 17.4408982 49.7967793)",440,Lidická,
9625055,secondary,False,False,37.01,"LINESTRING (17.4474606 49.7927604, 17.4479759 49.7927715)",440,Partyzánská,
30031638,tertiary,False,False,33.984,"LINESTRING (17.4474606 49.7927604, 17.4476646 49.7924846)",4403,Dvorní cesta,
14188532,secondary,False,True,176.205,"LINESTRING (17.4474606 49.7927604, 17.4469321 49.7928963, 17.4465423 49.7930042, 17.4461837 49.7931564, 17.445747 49.7934708, 17.4454296 49.7936038)",440,Dvořákova,
38155534,residential,False,False,119.00999999999999,"LINESTRING (17.4474606 49.7927604, 17.4473688 49.7926351, 17.446816 49.792393, 17.446279 49.7922298, 17.4461042 49.7921978)",,Stodolní,
104291498,residential,False,True,400.14699999999993,"LINESTRING (17.4474606 49.7927604, 17.4473205 49.7929886, 17.4469593 49.7932082, 17.4465988 49.793464, 17.4462188 49.793944, 17.4454516 49.795267, 17.4447685 49.7958554)",,Vodní,
38155578,residential,False,False,29.412,"LINESTRING (17.4408851 49.7975142, 17.4412454 49.7976402)",,,
62222089,secondary,False,False,27.851,"LINESTRING (17.4408851 49.7975142, 17.4408618 49.7974027, 17.4408517 49.7973543, 17.4408493 49.7973074, 17.4408496 49.7972652)",440,Lidická,
126631451,secondary,False,True,83.327,"LINESTRING (17.4408851 49.7975142, 17.4408995 49.7976058, 17.4408993 49.7976343, 17.4408934 49.7976627, 17.4408854 49.797686, 17.4408698 49.7977163, 17.4408585 49.797737, 17.4408158 49.7978019, 17.4407617 49.7978799, 17.4406775 49.7979868, 17.4405861 49.7981028, 17.4404936 49.7982027)",440,,
38155556,residential,False,False,192.80700000000002,"LINESTRING (17.4408047 49.7951939, 17.4403339 49.7952162, 17.43986 49.7952767, 17.4395836 49.7951334, 17.4394059 49.7950951, 17.4382459 49.795264)",,Komenského,
282085442,secondary,False,False,39.96,"LINESTRING (17.4408047 49.7951939, 17.4408241 49.7951379, 17.4409598 49.7948489)",440,Lidická,
282085442,secondary,False,True,61.884,"LINESTRING (17.4408047 49.7951939, 17.4407916 49.7952537, 17.4407826 49.7953213, 17.4407824 49.795392, 17.4407976 49.7956283, 17.4408079 49.7957492)",440,Lidická,
9625055,secondary,False,True,37.01,"LINESTRING (17.4479759 49.7927715, 17.4474606 49.7927604)",440,Partyzánská,
30031318,tertiary,False,False,38.95,"LINESTRING (17.4479759 49.7927715, 17.4476646 49.7924846)",4402,Libavská,
14188532,secondary,False,False,176.20499999999998,"LINESTRING (17.4454296 49.7936038, 17.445747 49.7934708, 17.4461837 49.7931564, 17.4465423 49.7930042, 17.4469321 49.7928963, 17.4474606 49.7927604)",440,Dvořákova,
14188532,secondary,False,True,84.731,"LINESTRING (17.4454296 49.7936038, 17.4451553 49.7937115, 17.4447671 49.7938203, 17.444648 49.793851, 17.4445004 49.7938835, 17.4443522 49.7939052)",440,Dvořákova,
14188540,residential,False,False,129.30200000000002,"LINESTRING (17.4454296 49.7936038, 17.4451915 49.7932184, 17.4450235 49.793048, 17.4444386 49.7926537)",,Gen.Svobody,
38155537,residential,False,False,93.916,"LINESTRING (17.4454296 49.7936038, 17.4451772 49.7943635, 17.4451494 49.7944287)",,Dlouhá,
38155560,residential,False,False,49.437,"LINESTRING (17.4409598 49.7948489, 17.4416197 49.7947216)",,Zadní,
14188534,residential,False,True,100.755,"LINESTRING (17.4409598 49.7948489, 17.4412174 49.7950792, 17.4413507 49.7952544, 17.4415481 49.7956618)",,Zahradní,
282085442,secondary,False,False,49.2,"LINESTRING (17.4409598 49.7948489, 17.4409803 49.7947864, 17.4409997 49.7947289, 17.44101 49.7946726, 17.4410129 49.7946127, 17.4410064 49.7945173, 17.4409902 49.7944102)",440,Lidická,
282085442,secondary,False,True,39.96,"LINESTRING (17.4409598 49.7948489, 17.4408241 49.7951379, 17.4408047 49.7951939)",440,Lidická,
14188536,residential,False,True,57.18,"LINESTRING (17.4409902 49.7944102, 17.4413458 49.7945557, 17.4416197 49.7947216)",,Zadní,
282062901,secondary,False,False,55.873999999999995,"LINESTRING (17.4409902 49.7944102, 17.4409823 49.7943421, 17.4409911 49.7942649, 17.4410118 49.794174, 17.4410685 49.7940732, 17.4410985 49.7940233, 17.4411264 49.7939899, 17.4411602 49.7939622, 17.4411969 49.7939423)",440,Lidická,
282062906,residential,False,True,111.993,"LINESTRING (17.4409902 49.7944102, 17.4411411 49.7944189, 17.4412174 49.7944132, 17.4416518 49.7942476, 17.442365 49.7939768)",,Zadní,
282085442,secondary,False,True,49.199999999999996,"LINESTRING (17.4409902 49.7944102, 17.4410064 49.7945173, 17.4410129 49.7946127, 17.44101 49.7946726, 17.4409997 49.7947289, 17.4409803 49.7947864, 17.4409598 49.7948489)",440,Lidická,
282113475,residential,False,True,21.808,"LINESTRING (17.4411969 49.7939423, 17.4411691 49.793747)",,Polní,destination
282062901,secondary,False,True,55.874,"LINESTRING (17.4411969 49.7939423, 17.4411602 49.7939622, 17.4411264 49.7939899, 17.4410985 49.7940233, 17.4410685 49.7940732, 17.4410118 49.794174, 17.4409911 49.7942649, 17.4409823 49.7943421, 17.4409902 49.7944102)",440,Lidická,
456352073,secondary,False,False,37.243,"LINESTRING (17.4411969 49.7939423, 17.4412365 49.7939245, 17.4416547 49.7937852)",440,Lidická,
14188542,unclassified,False,True,40.044,"LINESTRING (17.4416547 49.7937852, 17.4415111 49.7936908, 17.4411691 49.793747)",,,
282113471,secondary,False,False,33.025,"LINESTRING (17.4416547 49.7937852, 17.4418699 49.7937147, 17.4419078 49.7936995, 17.4419513 49.7936801, 17.4420014 49.7936538, 17.4420416 49.793628)",440,Lidická,
456352073,secondary,False,True,37.243,"LINESTRING (17.4416547 49.7937852, 17.4412365 49.7939245, 17.4411969 49.7939423)",440,Lidická,
14188532,secondary,False,True,31.016,"LINESTRING (17.4443522 49.7939052, 17.4439202 49.7939109)",440,Dvořákova,
14188532,secondary,False,False,84.731,"LINESTRING (17.4443522 49.7939052, 17.4445004 49.7938835, 17.444648 49.793851, 17.4447671 49.7938203, 17.4451553 49.7937115, 17.4454296 49.7936038)",440,Dvořákova,
104291495,residential,False,True,80.49000000000001,"LINESTRING (17.4443522 49.7939052, 17.4444416 49.7940729, 17.4446092 49.7941759, 17.4449682 49.7944984)",,Oblouková,
14188532,secondary,False,False,31.016,"LINESTRING (17.4439202 49.7939109, 17.4443522 49.7939052)",440,Dvořákova,
14188532,secondary,False,True,31.267999999999997,"LINESTRING (17.4439202 49.7939109, 17.4438136 49.793915, 17.4437048 49.7939253, 17.4435936 49.7939391, 17.4435333 49.7939487, 17.4434924 49.7939583)",440,Dvořákova,
104291502,residential,False,True,103.369,"LINESTRING (17.4439202 49.7939109, 17.4440432 49.7941106, 17.444271 49.7943758, 17.4446318 49.794715)",,Křížová,
14188532,secondary,False,False,31.268,"LINESTRING (17.4434924 49.7939583, 17.4435333 49.7939487, 17.4435936 49.7939391, 17.4437048 49.7939253, 17.4438136 49.793915, 17.4439202 49.7939109)",440,Dvořákova,
14188532,secondary,False,True,12.937000000000001,"LINESTRING (17.4434924 49.7939583, 17.443445 49.793973, 17.4433913 49.7939941, 17.4433395 49.7940192)",440,Dvořákova,
307522296,residential,False,True,78.205,"LINESTRING (17.4434924 49.7939583, 17.4434516 49.7938691, 17.4430999 49.7933026)",,náměstí 9. května,
38155560,residential,False,True,49.437,"LINESTRING (17.4416197 49.7947216, 17.4409598 49.7948489)",,Zadní,
14188536,residential,False,False,57.18,"LINESTRING (17.4416197 49.7947216, 17.4413458 49.7945557, 17.4409902 49.7944102)",,Zadní,
38155560,residential,False,False,152.826,"LINESTRING (17.4416197 49.7947216, 17.4417624 49.7947691, 17.4419096 49.7948267, 17.4421081 49.7948713, 17.44234 49.7949102, 17.4425161 49.7949678, 17.4427436 49.79508, 17.4430179 49.7952069, 17.4431984 49.7953032, 17.4433966 49.795441)",,Zadní,
307522294,residential,False,True,82.459,"LINESTRING (17.4416197 49.7947216, 17.4417633 49.7947128, 17.4426451 49.7944022)",,náměstí 9. května,
14188540,residential,False,False,220.78600000000003,"LINESTRING (17.4444386 49.7926537, 17.444257 49.7925274, 17.4441819 49.7924751, 17.4440505 49.792388, 17.4439235 49.7923187, 17.4438087 49.7922618, 17.4436729 49.7922098, 17.4435567 49.7921688, 17.4434492 49.7921404, 17.4433614 49.7921184, 17.4432401 49.7920934, 17.4431314 49.7920798, 17.4430017 49.7920671, 17.442874 49.7920612, 17.4427589 49.7920577, 17.4426499 49.7920577, 17.4425477 49.7920639, 17.442407 49.792079, 17.442119 49.7921142, 17.4418672 49.7921473, 17.441689 49.7921694)",,Gen.Svobody,
14188540,residential,False,True,129.302,"LINESTRING (17.4444386 49.7926537, 17.4450235 49.793048, 17.4451915 49.7932184, 17.4454296 49.7936038)",,Gen.Svobody,
"[307522296, 104291506]",residential,False,False,133.96099999999998,"LINESTRING (17.4444386 49.7926537, 17.4435069 49.7929487, 17.4430093 49.7931705, 17.4430999 49.7933026)",,"['náměstí 9. května', 'Gen.Svobody']",
104291506,residential,False,True,132.167,"LINESTRING (17.4444386 49.7926537, 17.4453285 49.7923243, 17.4454852 49.7922655, 17.4457775 49.7922043, 17.4461042 49.7921978)",,Gen.Svobody,
14188540,residential,False,False,43.716,"LINESTRING (17.441689 49.7921694, 17.4410914 49.7922451)",,Gen.Svobody,
14188540,residential,False,True,220.78600000000006,"LINESTRING (17.441689 49.7921694, 17.4418672 49.7921473, 17.442119 49.7921142, 17.442407 49.792079, 17.4425477 49.7920639, 17.4426499 49.7920577, 17.4427589 49.7920577, 17.442874 49.7920612, 17.4430017 49.7920671, 17.4431314 49.7920798, 17.4432401 49.7920934, 17.4433614 49.7921184, 17.4434492 49.7921404, 17.4435567 49.7921688, 17.4436729 49.7922098, 17.4438087 49.7922618, 17.4439235 49.7923187, 17.4440505 49.792388, 17.4441819 49.7924751, 17.444257 49.7925274, 17.4444386 49.7926537)",,Gen.Svobody,
38155549,residential,False,False,124.915,"LINESTRING (17.441689 49.7921694, 17.4418469 49.7925582, 17.4418639 49.7925924, 17.4418834 49.7926239, 17.4421906 49.7930007, 17.4423779 49.7931914)",,,
14188540,residential,False,True,43.716,"LINESTRING (17.4410914 49.7922451, 17.441689 49.7921694)",,Gen.Svobody,
288451582,tertiary,False,False,62.53399999999999,"LINESTRING (17.4410914 49.7922451, 17.4411905 49.7926916, 17.4411923 49.7927286, 17.4411871 49.7927528, 17.4411737 49.7927807, 17.4411601 49.7927994)",44441,Nádražní,
288451582,tertiary,False,True,87.452,"LINESTRING (17.4410914 49.7922451, 17.4409992 49.7918698, 17.4408612 49.7914732)",44441,Nádražní,
30031639,residential,False,False,14.879,"LINESTRING (17.441155 49.7936135, 17.4411691 49.793747)",,Polní,destination
38155548,residential,False,False,29.257,"LINESTRING (17.441155 49.7936135, 17.4407485 49.7935943)",,Zahradnická,
30031639,residential,False,True,81.53599999999999,"LINESTRING (17.441155 49.7936135, 17.4411481 49.7933041, 17.4411536 49.7932315, 17.4411585 49.7931682, 17.4411742 49.7930632, 17.441197 49.7929698, 17.4412083 49.7929386, 17.4412244 49.792918, 17.4412574 49.7928933)",,Polní,destination
126631393,primary,False,False,12.562,"LINESTRING (17.4411601 49.7927994, 17.4412574 49.7928933)",46,Masarykova,
126631393,primary,False,True,22.738,"LINESTRING (17.4411601 49.7927994, 17.4409813 49.7926306)",46,Masarykova,
288451582,tertiary,False,True,62.534,"LINESTRING (17.4411601 49.7927994, 17.4411737 49.7927807, 17.4411871 49.7927528, 17.4411923 49.7927286, 17.4411905 49.7926916, 17.4410914 49.7922451)",44441,Nádražní,
30031639,residential,False,True,14.879,"LINESTRING (17.4411691 49.793747, 17.441155 49.7936135)",,Polní,destination
282113475,residential,False,False,21.808,"LINESTRING (17.4411691 49.793747, 17.4411969 49.7939423)",,Polní,destination
14188542,unclassified,False,False,40.044,"LINESTRING (17.4411691 49.793747, 17.4415111 49.7936908, 17.4416547 49.7937852)",,,
14188548,residential,False,True,79.69200000000001,"LINESTRING (17.4421484 49.7936702, 17.4428942 49.7933659, 17.4430278 49.7933232, 17.4430999 49.7933026)",,náměstí 9. května,
"[104291508, 282062909]",primary,False,False,87.69200000000002,"LINESTRING (17.4421484 49.7936702, 17.4422567 49.793693, 17.4426284 49.7937777, 17.4428644 49.7938279, 17.4429908 49.7938592, 17.4430783 49.7938869, 17.4431608 49.7939189, 17.443269 49.7939721)",46,,
1233886325,residential,False,False,68.962,"LINESTRING (17.4421484 49.7936702, 17.4425498 49.7941874, 17.4425723 49.7942265)",,náměstí 9. května,
1233886326,primary,False,True,9.046,"LINESTRING (17.4421484 49.7936702, 17.4421051 49.7936581, 17.4420722 49.7936436, 17.4420416 49.793628)",46,,
14188534,residential,False,False,100.75500000000001,"LINESTRING (17.4415481 49.7956618, 17.4413507 49.7952544, 17.4412174 49.7950792, 17.4409598 49.7948489)",,Zahradní,
14188555,residential,False,False,169.825,"LINESTRING (17.4415481 49.7956618, 17.4422428 49.7954944, 17.4425595 49.7957554, 17.4434175 49.7958732, 17.4436099 49.7957876)",,Školní,destination
14188555,residential,False,True,54.330999999999996,"LINESTRING (17.4415481 49.7956618, 17.441365 49.7957061, 17.4410009 49.79574, 17.4408079 49.7957492)",,Školní,destination
30031318,tertiary,False,True,38.95,"LINESTRING (17.4476646 49.7924846, 17.4479759 49.7927715)",4402,Libavská,
30031638,tertiary,False,True,33.984,"LINESTRING (17.4476646 49.7924846, 17.4474606 49.7927604)",4403,Dvorní cesta,
204117755,tertiary,False,False,115.49000000000001,"LINESTRING (17.4476646 49.7924846, 17.4475029 49.7923284, 17.4472102 49.7921184, 17.4468749 49.7918567, 17.4467005 49.7916577)",4403,Dvorní cesta,
104291492,residential,False,False,77.893,"LINESTRING (17.4467005 49.7916577, 17.4463333 49.7918105, 17.4462195 49.7919279, 17.4461042 49.7921978)",,Cihelní,
204117755,tertiary,False,True,115.49,"LINESTRING (17.4467005 49.7916577, 17.4468749 49.7918567, 17.4472102 49.7921184, 17.4475029 49.7923284, 17.4476646 49.7924846)",4403,Dvorní cesta,
104291507,residential,False,False,78.608,"LINESTRING (17.4408612 49.7914732, 17.4403931 49.7917335, 17.4400733 49.7919622)",,,
288451582,tertiary,False,False,87.452,"LINESTRING (17.4408612 49.7914732, 17.4409992 49.7918698, 17.4410914 49.7922451)",44441,Nádražní,
288451582,tertiary,False,True,134.30100000000002,"LINESTRING (17.4408612 49.7914732, 17.4405374 49.7908582, 17.4404063 49.7905529, 17.4403061 49.7903203)",44441,Nádražní,
30031641,residential,False,False,37.91,"LINESTRING (17.4403061 49.7903203, 17.4398913 49.7905313)",,Dukelská,
288451582,tertiary,False,False,134.301,"LINESTRING (17.4403061 49.7903203, 17.4404063 49.7905529, 17.4405374 49.7908582, 17.4408612 49.7914732)",44441,Nádražní,
126631393,primary,False,True,7.066,"LINESTRING (17.4383598 49.7914041, 17.4382693 49.7913791)",46,Masarykova,
30031641,residential,False,True,93.50399999999999,"LINESTRING (17.4383598 49.7914041, 17.4383889 49.791368, 17.4384224 49.7913319, 17.4384517 49.7913038, 17.4384866 49.7912763, 17.4385487 49.7912324, 17.4386245 49.7911862, 17.4392989 49.7908309)",,Dukelská,
126631393,primary,False,False,71.473,"LINESTRING (17.4383598 49.7914041, 17.4387836 49.7915226, 17.439111 49.7916168, 17.4392694 49.7916654)",46,Masarykova,
282062902,primary,False,True,80.832,"LINESTRING (17.4466306 49.7979339, 17.4464089 49.7978343, 17.4462926 49.7977785, 17.4461892 49.797737, 17.4460757 49.7976983, 17.4459033 49.7976524, 17.4456454 49.7975916)",46,Opavská,
1233886330,residential,False,False,95.062,"LINESTRING (17.4466306 49.7979339, 17.4466648 49.7978917, 17.446707 49.7978464, 17.4467811 49.7977784, 17.4468735 49.7976959, 17.4469068 49.797662, 17.4469339 49.797629, 17.4469603 49.7975914, 17.4470333 49.7974443, 17.4470548 49.7974019, 17.4470889 49.797356, 17.4471308 49.7973128, 17.4472739 49.7971949)",,Janáčkova,
38155537,residential,False,False,21.471,"LINESTRING (17.4451494 49.7944287, 17.4450452 49.7946097)",,Dlouhá,
104291504,residential,False,False,15.141,"LINESTRING (17.4451494 49.7944287, 17.4449682 49.7944984)",,Křížová,
38155537,residential,False,True,93.916,"LINESTRING (17.4451494 49.7944287, 17.4451772 49.7943635, 17.4454296 49.7936038)",,Dlouhá,
38155537,residential,False,True,103.563,"LINESTRING (17.4443085 49.7954086, 17.444637 49.7950312, 17.4449446 49.7947457, 17.4450452 49.7946097)",,Dlouhá,
38155538,residential,False,False,32.897,"LINESTRING (17.4443085 49.7954086, 17.4444033 49.7955284, 17.4443796 49.795689)",,Pasterní,
38155538,residential,False,True,63.003,"LINESTRING (17.4443085 49.7954086, 17.443975 49.7949613, 17.4438899 49.7949176)",,Pasterní,
104291499,residential,False,False,33.49,"LINESTRING (17.4443796 49.795689, 17.4447685 49.7958554)",,Karla IV.,
38155538,residential,False,True,32.897,"LINESTRING (17.4443796 49.795689, 17.4444033 49.7955284, 17.4443085 49.7954086)",,Pasterní,
104291499,residential,False,True,77.286,"LINESTRING (17.4443796 49.795689, 17.4440676 49.7955488, 17.4438273 49.7954831, 17.4433966 49.795441)",,Karla IV.,
38155567,residential,False,False,134.60399999999998,"LINESTRING (17.4472739 49.7971949, 17.4474295 49.7974991, 17.4476033 49.7975985, 17.4478283 49.7976597, 17.4481048 49.797884, 17.4483654 49.7979605, 17.448535 49.7979802)",,Janáčkova,
"[104291497, 104291499]",residential,False,True,132.83100000000002,"LINESTRING (17.4472739 49.7971949, 17.4465138 49.7971057, 17.4462176 49.7965449, 17.4461085 49.7964692)",,"['Ostrov', 'Karla IV.']",
1233886330,residential,False,True,95.06200000000001,"LINESTRING (17.4472739 49.7971949, 17.4471308 49.7973128, 17.4470889 49.797356, 17.4470548 49.7974019, 17.4470333 49.7974443, 17.4469603 49.7975914, 17.4469339 49.797629, 17.4469068 49.797662, 17.4468735 49.7976959, 17.4467811 49.7977784, 17.446707 49.7978464, 17.4466648 49.7978917, 17.4466306 49.7979339)",,Janáčkova,
"[38155539, 1233886331]",residential,False,False,138.939,"LINESTRING (17.4472739 49.7971949, 17.4476028 49.7969737, 17.4476293 49.7969559, 17.4487433 49.7963849)",,Janáčkova,
282062906,residential,False,False,111.99300000000001,"LINESTRING (17.442365 49.7939768, 17.4416518 49.7942476, 17.4412174 49.7944132, 17.4411411 49.7944189, 17.4409902 49.7944102)",,Zadní,
38155546,residential,False,False,83.55200000000002,"LINESTRING (17.4397761 49.7922595, 17.4400169 49.7923856, 17.4400959 49.7924334, 17.440153 49.7924728, 17.4402691 49.792557, 17.4403098 49.7925932, 17.4403854 49.7926745, 17.4404197 49.7927058, 17.440556 49.7928105)",,Zahradnická,
104291507,residential,False,False,117.357,"LINESTRING (17.4397761 49.7922595, 17.4394539 49.7925812, 17.4394029 49.7926321, 17.4393652 49.792666, 17.4393201 49.7926999, 17.4392495 49.7927454, 17.4387174 49.7930527)",,,
104291507,residential,False,True,39.356,"LINESTRING (17.4397761 49.7922595, 17.4400107 49.7920185, 17.4400733 49.7919622)",,,
1232777136,residential,False,False,36.499,"LINESTRING (17.440556 49.7928105, 17.4409813 49.7926306)",,,
38155546,residential,False,False,89.263,"LINESTRING (17.440556 49.7928105, 17.4406028 49.7928468, 17.4406199 49.7928672, 17.4406284 49.7928905, 17.4406348 49.7929152, 17.4406888 49.79317, 17.440705 49.7932585, 17.4407191 49.7933335, 17.4407394 49.7934852, 17.4407485 49.7935943)",,Zahradnická,
38155546,residential,False,True,83.55199999999999,"LINESTRING (17.440556 49.7928105, 17.4404197 49.7927058, 17.4403854 49.7926745, 17.4403098 49.7925932, 17.4402691 49.792557, 17.440153 49.7924728, 17.4400959 49.7924334, 17.4400169 49.7923856, 17.4397761 49.7922595)",,Zahradnická,
38155548,residential,False,False,74.575,"LINESTRING (17.4407485 49.7935943, 17.4397108 49.7935618)",,Zahradnická,
38155548,residential,False,True,29.257,"LINESTRING (17.4407485 49.7935943, 17.441155 49.7936135)",,Zahradnická,
38155546,residential,False,True,89.26299999999999,"LINESTRING (17.4407485 49.7935943, 17.4407394 49.7934852, 17.4407191 49.7933335, 17.440705 49.7932585, 17.4406888 49.79317, 17.4406348 49.7929152, 17.4406284 49.7928905, 17.4406199 49.7928672, 17.4406028 49.7928468, 17.440556 49.7928105)",,Zahradnická,
38155548,residential,False,True,74.575,"LINESTRING (17.4397108 49.7935618, 17.4407485 49.7935943)",,Zahradnická,
1232777135,residential,False,False,30.706000000000003,"LINESTRING (17.4397108 49.7935618, 17.4396765 49.7935846, 17.4395606 49.7935802, 17.4395633 49.7935463, 17.4396392 49.7935063, 17.4397108 49.7935618)",,,
1232777135,residential,False,True,30.706,"LINESTRING (17.4397108 49.7935618, 17.4396392 49.7935063, 17.4395633 49.7935463, 17.4395606 49.7935802, 17.4396765 49.7935846, 17.4397108 49.7935618)",,,
38155549,residential,False,True,124.915,"LINESTRING (17.4423779 49.7931914, 17.4421906 49.7930007, 17.4418834 49.7926239, 17.4418639 49.7925924, 17.4418469 49.7925582, 17.441689 49.7921694)",,,
38155550,residential,False,False,125.694,"LINESTRING (17.4370645 49.7931294, 17.4371945 49.7930431, 17.4377993 49.7921116)",,Smetanova,
38155552,residential,False,False,124.97399999999999,"LINESTRING (17.4370645 49.7931294, 17.4373219 49.7934739, 17.4374882 49.7936959, 17.4375338 49.7937671, 17.4375589 49.7938175, 17.4375734 49.793857, 17.4376376 49.7941786)",,Horní,
38155552,residential,False,True,164.494,"LINESTRING (17.4370645 49.7931294, 17.4366967 49.7926701, 17.4366535 49.792616, 17.4366114 49.7925745, 17.4362881 49.7922904, 17.4362629 49.7922636, 17.4362397 49.7922408, 17.436221 49.7922086, 17.4362038 49.7921703, 17.4361923 49.7920938, 17.4361869 49.7920355, 17.4361879 49.791965, 17.4362132 49.7918052)",,Horní,
104291510,primary,False,False,2.24,"LINESTRING (17.4364464 49.7908772, 17.4364753 49.7908848)",46,Masarykova,
38155552,residential,False,False,104.572,"LINESTRING (17.4364464 49.7908772, 17.4364095 49.7910051, 17.4363776 49.791121, 17.4363274 49.7912794, 17.4362807 49.7914905, 17.4362463 49.791663, 17.4362132 49.7918052)",,Horní,
38155552,residential,False,False,44.418,"LINESTRING (17.4379004 49.7949326, 17.4382459 49.795264)",,Horní,
38155552,residential,False,True,86.15899999999999,"LINESTRING (17.4379004 49.7949326, 17.4377671 49.7946713, 17.4377128 49.7944647, 17.4376376 49.7941786)",,Horní,
38155557,residential,False,False,107.46,"LINESTRING (17.4379004 49.7949326, 17.4371672 49.7951379, 17.4368378 49.7952382, 17.4366974 49.7952817, 17.4365495 49.7953456)",,Husova,
38155552,residential,False,False,67.708,"LINESTRING (17.4382459 49.795264, 17.4386871 49.7958022)",,Horní,
38155552,residential,False,True,44.418,"LINESTRING (17.4382459 49.795264, 17.4379004 49.7949326)",,Horní,
38155556,residential,False,True,192.80700000000002,"LINESTRING (17.4382459 49.795264, 17.4394059 49.7950951, 17.4395836 49.7951334, 17.43986 49.7952767, 17.4403339 49.7952162, 17.4408047 49.7951939)",,Komenského,
