osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,lanes,junction
33291855,,Družstevní,residential,False,False,60.182,"LINESTRING (16.2687878 49.713748, 16.2689765 49.7137343, 16.2692432 49.7137353, 16.2696202 49.7137683)",,,,
"[1119051520, 95068422]",34,Čsl. armády,primary,False,False,25.551000000000002,"LINESTRING (16.2687878 49.713748, 16.268799 49.7138091, 16.2687988 49.7138833, 16.2687906 49.7139772)",50,yes,,
9587650,362,Čsl. armády,secondary,False,False,45.809,"LINESTRING (16.2688273 49.7126317, 16.268968 49.7122299)",,,,
1212359981,362,Čsl. armády,secondary,True,False,31.547,"LINESTRING (16.2688273 49.7126317, 16.2687585 49.7129119)",,,,
237102310,,Eimova,residential,False,True,18.37,"LINESTRING (16.266513 49.716911, 16.2662575 49.7169122)",,,,
33291913,,Revoluční,residential,True,False,125.416,"LINESTRING (16.266513 49.716911, 16.2666995 49.7169422, 16.2671539 49.7170969, 16.2676466 49.7171866, 16.2681681 49.7172329)",50,,,
41179211,360,Husova,secondary,False,True,232.40200000000002,"LINESTRING (16.266513 49.716911, 16.266809 49.716726, 16.2673232 49.71642, 16.26777 49.716143, 16.268055 49.715911, 16.268206 49.715734, 16.2683345 49.7155218, 16.26837 49.7154717, 16.2684012 49.71543, 16.2684324 49.7153986, 16.2684697 49.7153665, 16.2685028 49.7153431, 16.2685434 49.7153202)",50,,,
"[283373704, 264994070]",360,Tyršova,secondary,False,False,163.16700000000003,"LINESTRING (16.266513 49.716911, 16.2664668 49.7169731, 16.2664168 49.7174986, 16.2663538 49.7178067, 16.2662997 49.7180127, 16.2661896 49.7183577)",50,,,
33291832,,Rumunská,residential,False,True,108.34299999999999,"LINESTRING (16.267044 49.7127124, 16.2670822 49.7126507, 16.2672336 49.7124083, 16.2675497 49.711795)",,,,
95068448,34,nábř. Svobody,primary,False,False,48.54,"LINESTRING (16.267044 49.7127124, 16.2666898 49.7126044, 16.2664299 49.7125312)",50,,,
"[95068448, 670458797]",34,nábř. Svobody,primary,False,True,76.743,"LINESTRING (16.267044 49.7127124, 16.2671777 49.7127549, 16.2676715 49.7129117, 16.267764 49.7129395, 16.2680054 49.7130121)",50,,3,
41179202,,,primary,True,False,17.298000000000002,"LINESTRING (16.2687513 49.7153133, 16.2687333 49.7153269, 16.2686984 49.7153427, 16.2686574 49.7153502, 16.2686149 49.7153487, 16.2685755 49.7153383, 16.2685434 49.7153202)",50,,,roundabout
41179206,34,Hegerova,primary,False,False,31.064999999999998,"LINESTRING (16.2687513 49.7153133, 16.2688821 49.7153791, 16.2690873 49.7154889)",50,,2,
41179202,,,primary,True,False,13.08,"LINESTRING (16.2685434 49.7153202, 16.2685246 49.7153, 16.2685152 49.7152773, 16.268516 49.7152538, 16.268527 49.7152314, 16.2685472 49.7152118)",50,,,roundabout
41179211,360,Husova,secondary,False,False,232.402,"LINESTRING (16.2685434 49.7153202, 16.2685028 49.7153431, 16.2684697 49.7153665, 16.2684324 49.7153986, 16.2684012 49.71543, 16.26837 49.7154717, 16.2683345 49.7155218, 16.268206 49.715734, 16.268055 49.715911, 16.26777 49.716143, 16.2673232 49.71642, 16.266809 49.716726, 16.266513 49.716911)",50,,,
9586907,353,,secondary,False,True,32.361000000000004,"LINESTRING (16.261607 49.7128939, 16.261759 49.7129276, 16.2620328 49.7129882)",,,,
66880443,,Pod Kopečkem,residential,False,False,119.53699999999999,"LINESTRING (16.261607 49.7128939, 16.261612 49.7128771, 16.2616133 49.7128504, 16.2616065 49.7128275, 16.2614418 49.7124564, 16.261435 49.7123327, 16.2614503 49.7120921, 16.2614732 49.7118353)",,,,
118618792,353,Heydukova,secondary,False,False,112.03200000000001,"LINESTRING (16.261607 49.7128939, 16.2614013 49.712851, 16.2601255 49.7125818)",,,,
670460008,362,Čsl. armády,secondary,True,False,52.56,"LINESTRING (16.2687585 49.7129119, 16.2687419 49.7129826, 16.2687225 49.7130347, 16.2687076 49.7130672, 16.2686883 49.7131054, 16.2686562 49.7131538, 16.2686364 49.7131964, 16.2686295 49.7132386, 16.2686287 49.7132741, 16.2686282 49.7133725)",,,3,
1212359977,362,Čsl. armády,secondary,True,False,42.76599999999999,"LINESTRING (16.2687585 49.7129119, 16.2686887 49.7130274, 16.2686597 49.7130717, 16.2686346 49.7131068, 16.268606 49.7131388, 16.2685698 49.7131721, 16.268536 49.7131918, 16.2684986 49.7132031, 16.268438 49.7132113)",,,,
33291828,,E. Beneše,residential,False,True,125.69,"LINESTRING (16.269256 49.711414, 16.2676006 49.7110509)",,,,
9587650,362,Čsl. armády,secondary,False,True,73.082,"LINESTRING (16.269256 49.711414, 16.2692307 49.7114896, 16.2690301 49.7120548)",,,,
41179206,34,Hegerova,primary,False,False,129.431,"LINESTRING (16.2702443 49.7160881, 16.2716361 49.7168264)",50,,2,
33291906,,9. května,residential,False,True,213.844,"LINESTRING (16.2702443 49.7160881, 16.2702936 49.7160453, 16.2712049 49.7152542, 16.271181 49.7152203, 16.2708539 49.7150719, 16.2703992 49.7148786, 16.2700919 49.7147515)",,,,
41179206,34,Hegerova,primary,False,True,106.57900000000001,"LINESTRING (16.2702443 49.7160881, 16.2698769 49.7159002, 16.2690873 49.7154889)",50,,2,
52017226,,Smetanova,residential,False,False,196.95800000000003,"LINESTRING (16.2642167 49.7185248, 16.2641577 49.718533, 16.2637788 49.7185759, 16.2633511 49.7186244, 16.2623921 49.718733, 16.2620987 49.7187663, 16.2618673 49.7187925, 16.2618079 49.7187992, 16.2616695 49.7188071, 16.2615149 49.7188031)",,,,
52017226,,Smetanova,residential,False,True,143.701,"LINESTRING (16.2642167 49.7185248, 16.2644044 49.7185036, 16.2658721 49.7183417, 16.2659627 49.7183392, 16.2661896 49.7183577)",,,,
52017260,,Nádražní,residential,False,False,191.78300000000002,"LINESTRING (16.2642167 49.7185248, 16.2642367 49.7184527, 16.2646408 49.716822)",,,,
303247340,,P. Jilemnického,residential,False,False,125.235,"LINESTRING (16.2615149 49.7188031, 16.2597929 49.718633)",,,,
52017226,,Smetanova,residential,False,True,196.95799999999997,"LINESTRING (16.2615149 49.7188031, 16.2616695 49.7188071, 16.2618079 49.7187992, 16.2618673 49.7187925, 16.2620987 49.7187663, 16.2623921 49.718733, 16.2633511 49.7186244, 16.2637788 49.7185759, 16.2641577 49.718533, 16.2642167 49.7185248)",,,,
433796674,,Betlém,residential,False,True,143.327,"LINESTRING (16.2615149 49.7188031, 16.2615261 49.7187561, 16.2618188 49.7175292)",,,,
33291747,,Svépomoc,residential,False,False,141.583,"LINESTRING (16.2597929 49.718633, 16.2601977 49.7173869)",,,,
303247340,,P. Jilemnického,residential,False,True,125.235,"LINESTRING (16.2597929 49.718633, 16.2615149 49.7188031)",,,,
33291747,,Svépomoc,residential,False,False,207.356,"LINESTRING (16.2601977 49.7173869, 16.2607792 49.7155604)",,,,
33291747,,Svépomoc,residential,False,True,141.583,"LINESTRING (16.2601977 49.7173869, 16.2597929 49.718633)",,,,
303247336,,Havlíčkova,residential,False,True,65.047,"LINESTRING (16.2601977 49.7173869, 16.2610937 49.7174681)",,,,
303247360,,Švermova,residential,False,False,48.418,"LINESTRING (16.2601977 49.7173869, 16.260078 49.7174083, 16.2595418 49.7173313)",,,,
33291747,,Svépomoc,residential,False,True,207.356,"LINESTRING (16.2607792 49.7155604, 16.2601977 49.7173869)",,,,
33291775,,,residential,False,False,59.264,"LINESTRING (16.2607792 49.7155604, 16.2615987 49.7156178)",,,,
33291747,,Svépomoc,residential,False,False,113.82099999999998,"LINESTRING (16.2607792 49.7155604, 16.2611835 49.7148239, 16.2611968 49.7147848, 16.2612047 49.7147493, 16.2612043 49.7147158, 16.2611947 49.7146861, 16.2611789 49.7146544, 16.261162 49.7146283, 16.2611349 49.7145915)",,,,
"[33291777, 33291775]",,Luční,residential,False,True,255.983,"LINESTRING (16.2607792 49.7155604, 16.260135 49.715491, 16.2595418 49.7173313)",,,,
118621174,,Eimova,residential,True,False,80.20599999999999,"LINESTRING (16.2616019 49.7148242, 16.2619798 49.7152913, 16.2620946 49.7154707)",,,,
"[33291761, 909428845]",,Šaffova,residential,False,False,82.861,"LINESTRING (16.2616019 49.7148242, 16.2620085 49.7148242, 16.2623782 49.7147754, 16.2624295 49.7147686, 16.2627404 49.7147314)",,,,
"[118621165, 1212366110, 1212366111]",,Eimova,residential,False,"[False, True]",39.962,"LINESTRING (16.2616019 49.7148242, 16.2615636 49.7147782, 16.2615233 49.7147284, 16.2615012 49.714703, 16.2614311 49.7146158, 16.261399 49.7145813, 16.2613671 49.7145527, 16.2613204 49.7145154)",,,,
33291775,,,residential,False,True,39.227,"LINESTRING (16.2620946 49.7154707, 16.2615987 49.7156178)",,,,
118621174,,Eimova,residential,True,False,128.111,"LINESTRING (16.2620946 49.7154707, 16.262262 49.7156439, 16.2625156 49.7158078, 16.2633371 49.716288)",,,,
807867368,,Eimova,residential,False,False,36.958,"LINESTRING (16.2633371 49.716288, 16.2637545 49.716482)",,,,
807867368,,Eimova,residential,False,True,36.958,"LINESTRING (16.2637545 49.716482, 16.2633371 49.716288)",,,,
807867368,,Eimova,residential,False,False,74.101,"LINESTRING (16.2637545 49.716482, 16.2644915 49.7167693, 16.2646408 49.716822)",,,,
"[71177762, 909428846]",,Fortna,"['residential', 'living_street']",False,False,82.507,"LINESTRING (16.2637545 49.716482, 16.2641987 49.7160632, 16.2644157 49.7158757)",20,,,
237102309,,Eimova,residential,False,False,15.925,"LINESTRING (16.2646408 49.716822, 16.2648496 49.7168698)",,,,
52017260,,Nádražní,residential,False,True,191.78300000000002,"LINESTRING (16.2646408 49.716822, 16.2642367 49.7184527, 16.2642167 49.7185248)",,,,
807867368,,Eimova,residential,False,True,74.101,"LINESTRING (16.2646408 49.716822, 16.2644915 49.7167693, 16.2637545 49.716482)",,,,
71177724,,Na Bídě,living_street,True,False,231.982,"LINESTRING (16.2658594 49.7163786, 16.2663515 49.7163147, 16.2668107 49.7161879, 16.2670547 49.7160673, 16.2674948 49.7157951, 16.2676622 49.7155817, 16.2678951 49.7150625, 16.2679238 49.7149985)",20,,1,
237102315,,Tyršova,living_street,True,False,75.199,"LINESTRING (16.2658594 49.7163786, 16.2657205 49.7162006, 16.265644 49.7160243, 16.265644 49.7157305)",20,,,
856249025,,Tyršova,living_street,False,True,30.351,"LINESTRING (16.2658594 49.7163786, 16.2659549 49.7164975, 16.2660892 49.716606)",20,,,
210753479,,Tyršova,living_street,True,False,76.183,"LINESTRING (16.265644 49.7157305, 16.2658573 49.7150594)",20,,,
33291750,,Nová,living_street,True,False,156.38400000000001,"LINESTRING (16.265644 49.7157305, 16.2668064 49.7159284, 16.2669355 49.7158171, 16.2670599 49.7156562, 16.2672043 49.7153604)",20,,,
264994063,,Pálená,living_street,True,False,75.979,"LINESTRING (16.265644 49.7157305, 16.2651848 49.7156841, 16.264606 49.7156037)",20,,,
"[41178987, 41178981]",,Palackého nám.,living_street,True,False,148.643,"LINESTRING (16.2658056 49.7148925, 16.2657349 49.714906, 16.265016 49.7147898, 16.2649745 49.7147551, 16.2651209 49.7143475, 16.2652222 49.7140677, 16.2652604 49.7140127)",20,,,
344719649,,Masarykova,residential,True,False,13.193,"LINESTRING (16.2679238 49.7149985, 16.2680791 49.7150617)",,,,
625218158,,Masarykova,living_street,True,False,32.442,"LINESTRING (16.2675335 49.7148521, 16.2679238 49.7149985)",20,,1,
33291757,,Komenského,living_street,False,False,10.291,"LINESTRING (16.2661326 49.714371, 16.2662733 49.714354)",20,,,
303247341,,Palackého nám.,living_street,True,False,62.72,"LINESTRING (16.2661326 49.714371, 16.2658395 49.7148635, 16.2658056 49.7148925)",20,,,
33291750,,Nová,living_street,True,False,61.466,"LINESTRING (16.2672043 49.7153604, 16.2673469 49.715084, 16.2675335 49.7148521)",20,,,
303247342,,Růžová,living_street,False,True,102.493,"LINESTRING (16.2672043 49.7153604, 16.266674 49.7152528, 16.2658573 49.7150594)",20,,,
71177762,,Fortna,living_street,False,True,33.196,"LINESTRING (16.264606 49.7156037, 16.2644157 49.7158757)",20,,,
264994063,,Pálená,living_street,True,False,21.867,"LINESTRING (16.264606 49.7156037, 16.2643285 49.7155232)",20,,,
264994063,,Pálená,living_street,True,False,148.315,"LINESTRING (16.2643285 49.7155232, 16.2639889 49.715381, 16.263367 49.7152047, 16.2630609 49.7150438, 16.26286 49.7148923, 16.2627404 49.7147314)",20,,,
33291761,,Šaffova,residential,False,False,13.754,"LINESTRING (16.2627404 49.7147314, 16.2629317 49.7147314)",,,,
"[33291761, 909428845]",,Šaffova,residential,False,True,82.861,"LINESTRING (16.2627404 49.7147314, 16.2624295 49.7147686, 16.2623782 49.7147754, 16.2620085 49.7148242, 16.2616019 49.7148242)",,,,
303247346,,Václavská,residential,True,False,100.854,"LINESTRING (16.2627404 49.7147314, 16.2626926 49.7144067, 16.2627404 49.7142706, 16.2630418 49.7138747)",50,,,
33291758,,Riegrova,living_street,True,False,75.03,"LINESTRING (16.2644627 49.7135987, 16.264622 49.7136667, 16.2651736 49.7139022, 16.2652604 49.7140127)",20,,1,
"[33291760, 909428849]",,"['U Masných krámů', 'Kostelní']",living_street,False,"[False, True]",82.395,"LINESTRING (16.2644627 49.7135987, 16.2640941 49.7141097, 16.2639665 49.7140852, 16.263831 49.7140603)",20,,,
33291767,,,living_street,False,True,15.346,"LINESTRING (16.2635488 49.7133365, 16.2634394 49.713455)",20,,,
33291758,,Riegrova,living_street,True,False,72.022,"LINESTRING (16.2635488 49.7133365, 16.2640379 49.713464, 16.2643242 49.7135432, 16.2644627 49.7135987)",20,,1,
33291761,,Šaffova,residential,False,True,13.754,"LINESTRING (16.2629317 49.7147314, 16.2627404 49.7147314)",,,,
33291761,,Šaffova,residential,False,False,132.913,"LINESTRING (16.2629317 49.7147314, 16.2635618 49.7147598, 16.2647638 49.714883)",,,,
33291764,,Otakarova,residential,False,False,92.965,"LINESTRING (16.2629317 49.7147314, 16.2630322 49.7145149, 16.2635105 49.7139891)",,,,
33291752,,Tylova,living_street,True,False,77.763,"LINESTRING (16.2647638 49.714883, 16.2643285 49.7155232)",20,,,
33291761,,Šaffova,residential,False,True,132.913,"LINESTRING (16.2647638 49.714883, 16.2635618 49.7147598, 16.2629317 49.7147314)",,,,
303247337,,Kostelní,living_street,False,False,24.366,"LINESTRING (16.2635105 49.7139891, 16.263831 49.7140603)",20,,,
33291764,,Otakarova,residential,False,True,92.965,"LINESTRING (16.2635105 49.7139891, 16.2630322 49.7145149, 16.2629317 49.7147314)",,,,
909428848,,Nám. B. Martinů,living_street,True,False,36.02,"LINESTRING (16.2630418 49.7138747, 16.2635105 49.7139891)",20,,,
33291766,,Nám. B. Martinů,living_street,True,False,56.480999999999995,"LINESTRING (16.2630418 49.7138747, 16.2631901 49.7135994, 16.2634394 49.713455)",20,,,
33291767,,,living_street,False,False,15.346,"LINESTRING (16.2634394 49.713455, 16.2635488 49.7133365)",20,,,
33291766,,Nám. B. Martinů,living_street,True,False,91.33399999999999,"LINESTRING (16.2634394 49.713455, 16.2639458 49.7136149, 16.2639458 49.7138283, 16.263831 49.7140603)",20,,,
303247337,,Kostelní,living_street,False,True,24.366,"LINESTRING (16.263831 49.7140603, 16.2635105 49.7139891)",20,,,
"[33291760, 909428849]",,"['U Masných krámů', 'Kostelní']",living_street,False,"[False, True]",82.39500000000001,"LINESTRING (16.263831 49.7140603, 16.2639665 49.7140852, 16.2640941 49.7141097, 16.2644627 49.7135987)",20,,,
303247360,,Švermova,residential,False,True,248.01,"LINESTRING (16.2584602 49.7159129, 16.2580354 49.7171145, 16.2595418 49.7173313)",,,,
"[807867369, 303247338]",,"['Dukelská', 'Luční']",residential,True,False,237.57999999999998,"LINESTRING (16.2584602 49.7159129, 16.259193 49.7160227, 16.2593796 49.715998, 16.259547 49.7158773, 16.2598445 49.7149576, 16.259963 49.7145392)",,,,
33291769,,,residential,False,True,52.571,"LINESTRING (16.2610937 49.7174681, 16.2618188 49.7175292)",,,,
33291772,,Havlíčkova,residential,False,False,84.12,"LINESTRING (16.2610937 49.7174681, 16.2613022 49.7167237)",,,,
303247336,,Havlíčkova,residential,False,False,65.047,"LINESTRING (16.2610937 49.7174681, 16.2601977 49.7173869)",,,,
33291769,,,residential,False,False,52.571,"LINESTRING (16.2618188 49.7175292, 16.2610937 49.7174681)",,,,
33291779,,Betlém,residential,False,True,131.022,"LINESTRING (16.2618188 49.7175292, 16.2619892 49.7168596, 16.2619838 49.7168249, 16.2619624 49.7167972, 16.2619328 49.7167885, 16.2613022 49.7167237)",,,,
433796674,,Betlém,residential,False,False,143.327,"LINESTRING (16.2618188 49.7175292, 16.2615261 49.7187561, 16.2615149 49.7188031)",,,,
33291772,,Havlíčkova,residential,False,False,124.805,"LINESTRING (16.2613022 49.7167237, 16.2615987 49.7156178)",,,,
33291772,,Havlíčkova,residential,False,True,84.12,"LINESTRING (16.2613022 49.7167237, 16.2610937 49.7174681)",,,,
33291779,,Betlém,residential,False,False,131.022,"LINESTRING (16.2613022 49.7167237, 16.2619328 49.7167885, 16.2619624 49.7167972, 16.2619838 49.7168249, 16.2619892 49.7168596, 16.2618188 49.7175292)",,,,
33291772,,Havlíčkova,residential,False,True,124.805,"LINESTRING (16.2615987 49.7156178, 16.2613022 49.7167237)",,,,
33291775,,,residential,False,False,39.227,"LINESTRING (16.2615987 49.7156178, 16.2620946 49.7154707)",,,,
33291775,,,residential,False,True,59.264,"LINESTRING (16.2615987 49.7156178, 16.2607792 49.7155604)",,,,
"[33291777, 33291775]",,Luční,residential,False,False,255.983,"LINESTRING (16.2595418 49.7173313, 16.260135 49.715491, 16.2607792 49.7155604)",,,,
303247360,,Švermova,residential,False,False,248.01,"LINESTRING (16.2595418 49.7173313, 16.2580354 49.7171145, 16.2584602 49.7159129)",,,,
303247360,,Švermova,residential,False,True,48.418,"LINESTRING (16.2595418 49.7173313, 16.260078 49.7174083, 16.2601977 49.7173869)",,,,
33291786,,E. Beranové,residential,False,True,12.539,"LINESTRING (16.2599255 49.7136968, 16.2598395 49.7137949)",,,,
33291788,,Nerudova,residential,False,False,132.706,"LINESTRING (16.2588038 49.7136772, 16.2591092 49.7125002)",,,,
33291788,,Nerudova,residential,False,True,82.13,"LINESTRING (16.2588038 49.7136772, 16.2586525 49.7144093)",,,,
33291789,,Eiseltova,residential,False,True,75.608,"LINESTRING (16.2588038 49.7136772, 16.2598395 49.7137949)",,,,
33291788,,Nerudova,residential,False,True,132.706,"LINESTRING (16.2591092 49.7125002, 16.2588038 49.7136772)",,,,
"[71177795, 303247339]",,Nerudova,residential,False,False,75.793,"LINESTRING (16.2591092 49.7125002, 16.2596066 49.7125761, 16.2597601 49.7126015, 16.2598356 49.7126117, 16.2598728 49.7126144, 16.2599093 49.712616, 16.2599596 49.712616, 16.2600068 49.7126139, 16.2600511 49.7126113, 16.2600723 49.7126086, 16.2600877 49.7126051, 16.2600991 49.7126009, 16.2601106 49.7125954, 16.2601191 49.7125896, 16.2601255 49.7125818)",,,,
33291786,,E. Beranové,residential,False,False,12.539,"LINESTRING (16.2598395 49.7137949, 16.2599255 49.7136968)",,,,
33291786,,E. Beranové,residential,False,True,80.555,"LINESTRING (16.2598395 49.7137949, 16.259642 49.714508)",,,,
33291789,,Eiseltova,residential,False,False,75.608,"LINESTRING (16.2598395 49.7137949, 16.2588038 49.7136772)",,,,
33291828,,E. Beneše,residential,False,False,87.833,"LINESTRING (16.2660998 49.7107223, 16.2672538 49.7109813)",,,,
33291828,,E. Beneše,residential,False,True,88.691,"LINESTRING (16.2660998 49.7107223, 16.2650629 49.7105002, 16.2649289 49.7104715)",,,,
33291828,,E. Beneše,residential,False,False,26.11,"LINESTRING (16.2672538 49.7109813, 16.2676006 49.7110509)",,,,
33291828,,E. Beneše,residential,False,True,87.833,"LINESTRING (16.2672538 49.7109813, 16.2660998 49.7107223)",,,,
33291830,,Rumunská,residential,True,False,111.845,"LINESTRING (16.2672538 49.7109813, 16.2672269 49.7110509, 16.2670462 49.7115182, 16.2670473 49.7115706, 16.267097 49.7116201, 16.2675497 49.711795)",,,1,
33291828,,E. Beneše,residential,False,False,125.69,"LINESTRING (16.2676006 49.7110509, 16.269256 49.711414)",,,,
33291828,,E. Beneše,residential,False,True,26.11,"LINESTRING (16.2676006 49.7110509, 16.2672538 49.7109813)",,,,
