osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge
361680159,ČSA,residential,False,False,57.171,"LINESTRING (14.8820027 50.227288, 14.8828057 50.2272669)",,,
22880475,Poštovní,residential,False,False,114.73100000000001,"LINESTRING (14.8820027 50.227288, 14.8820397 50.2273815, 14.8822551 50.2275756, 14.8829205 50.2281279)",,,
22880478,5. května,residential,False,True,67.74799999999999,"LINESTRING (14.8840814 50.2281064, 14.8839699 50.2281751, 14.8833488 50.2284952)",50,,
22880488,Mírová,residential,False,True,115.874,"LINESTRING (14.8840814 50.2281064, 14.8842455 50.2282458, 14.8849245 50.2289968)",,,
38912742,Mírová,secondary,False,False,49.2,"LINESTRING (14.8840814 50.2281064, 14.8840385 50.2281035, 14.8840042 50.2280986, 14.8839641 50.2280889, 14.8839272 50.2280743, 14.8838903 50.2280537, 14.8837951 50.2279821, 14.8835824 50.2278197)",50,332,
219273174,5. května,secondary,False,True,144.492,"LINESTRING (14.8840814 50.2281064, 14.8841183 50.2281048, 14.8841505 50.2280996, 14.8841988 50.2280885, 14.8842895 50.2280571, 14.8857096 50.2273427)",50,332,
38912742,Mírová,secondary,False,False,64.503,"LINESTRING (14.8822952 50.2265258, 14.8822796 50.2264403, 14.8822765 50.2259463)",50,332,
38912742,Mírová,secondary,False,True,90.404,"LINESTRING (14.8822952 50.2265258, 14.8823219 50.2265862, 14.8825331 50.2269354, 14.8826468 50.2270969, 14.8826873 50.2271503, 14.8827396 50.2272087, 14.8827691 50.2272378, 14.8828057 50.2272669)",50,332,
118488006,Pionýrů,residential,False,True,138.612,"LINESTRING (14.8857096 50.2273427, 14.8869492 50.2283045)",,,
219273174,5. května,secondary,False,False,144.49200000000002,"LINESTRING (14.8857096 50.2273427, 14.8842895 50.2280571, 14.8841988 50.2280885, 14.8841505 50.2280996, 14.8841183 50.2281048, 14.8840814 50.2281064)",50,332,
219273174,5. května,secondary,False,True,171.647,"LINESTRING (14.8857096 50.2273427, 14.8869751 50.2266682, 14.8875634 50.2263546)",50,332,
800846507,Družstevní,tertiary,False,True,23.822,"LINESTRING (14.892794 50.2232865, 14.8929557 50.2230989)",,3316,
"[1060117210, 38912743]",5. května,secondary,False,False,234.537,"LINESTRING (14.892794 50.2232865, 14.8924903 50.2235739, 14.8913795 50.2245475, 14.8910564 50.2248099, 14.8909742 50.2248656, 14.8908897 50.2249189, 14.8908062 50.2249647)",50,332,
83089077,Družstevní,secondary,False,True,37.245999999999995,"LINESTRING (14.892794 50.2232865, 14.8929634 50.2232501, 14.8931267 50.2232427, 14.8933007 50.2232749)",,332,
1060117211,Suchardova,residential,False,True,163.509,"LINESTRING (14.8908062 50.2249647, 14.8919677 50.2262336)",30,,
219273174,5. května,secondary,False,False,194.519,"LINESTRING (14.8908062 50.2249647, 14.8904736 50.2251167, 14.8903598 50.2251669, 14.8901817 50.2252368, 14.8894853 50.2254898, 14.8893545 50.2255374, 14.8889865 50.2256741, 14.8886813 50.225804, 14.8884901 50.2258914)",50,332,
"[1060117210, 38912743]",5. května,secondary,False,True,234.53699999999998,"LINESTRING (14.8908062 50.2249647, 14.8908897 50.2249189, 14.8909742 50.2248656, 14.8910564 50.2248099, 14.8913795 50.2245475, 14.8924903 50.2235739, 14.892794 50.2232865)",50,332,
38912742,Mírová,secondary,False,True,15.427,"LINESTRING (14.8828057 50.2272669, 14.8829552 50.2273674)",50,332,
361680159,ČSA,residential,False,True,57.171,"LINESTRING (14.8828057 50.2272669, 14.8820027 50.227288)",,,
38912742,Mírová,secondary,False,False,90.40400000000001,"LINESTRING (14.8828057 50.2272669, 14.8827691 50.2272378, 14.8827396 50.2272087, 14.8826873 50.2271503, 14.8826468 50.2270969, 14.8825331 50.2269354, 14.8823219 50.2265862, 14.8822952 50.2265258)",50,332,
"[22880470, 38912742, 22880471]",Mírová,secondary,False,False,106.43100000000001,"LINESTRING (14.8822765 50.2259463, 14.882285 50.2256973, 14.8822826 50.2256144, 14.8822654 50.2255164, 14.8822535 50.2254833, 14.8822374 50.2254494, 14.8822086 50.2254063, 14.8821044 50.2253061, 14.8817463 50.2251284)",50,332,yes
38912742,Mírová,secondary,False,True,64.503,"LINESTRING (14.8822765 50.2259463, 14.8822796 50.2264403, 14.8822952 50.2265258)",50,332,
22880475,Poštovní,residential,False,True,50.954,"LINESTRING (14.8833488 50.2284952, 14.8829205 50.2281279)",,,
22880478,5. května,residential,False,True,99.318,"LINESTRING (14.8833488 50.2284952, 14.8822758 50.2290667)",50,,
22880478,5. května,residential,False,False,67.74799999999999,"LINESTRING (14.8833488 50.2284952, 14.8839699 50.2281751, 14.8840814 50.2281064)",50,,
22880475,Poštovní,residential,False,False,50.954,"LINESTRING (14.8829205 50.2281279, 14.8833488 50.2284952)",,,
22880476,,residential,False,False,58.236,"LINESTRING (14.8829205 50.2281279, 14.8835824 50.2278197)",,,
