osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
49753133,3865,Masarykovo náměstí,tertiary,50,False,True,81.622,"LINESTRING (16.4347368 49.2762374, 16.4345011 49.27619, 16.4339419 49.2760022, 16.4338574 49.2759898, 16.4337892 49.2759861, 16.4336952 49.2759923)",,
42506132,,Zábíteší,residential,,False,False,228.391,"LINESTRING (16.4336952 49.2759923, 16.4333796 49.2757083, 16.4329277 49.2753343, 16.432626 49.2751034, 16.4324571 49.2749351, 16.4324931 49.2747752, 16.4327955 49.2743445, 16.4327888 49.2742576)",,
49753133,3865,Masarykovo náměstí,tertiary,50,False,False,81.622,"LINESTRING (16.4336952 49.2759923, 16.4337892 49.2759861, 16.4338574 49.2759898, 16.4339419 49.2760022, 16.4345011 49.27619, 16.4347368 49.2762374)",,
51558119,38529,Tišnovská,tertiary,50,False,True,44.289,"LINESTRING (16.4373253 49.2765287, 16.4370373 49.2761775)",,
38356399,,Pavla Perky,residential,,False,False,173.27899999999997,"LINESTRING (16.4373253 49.2765287, 16.4376131 49.2764581, 16.4386544 49.2764347, 16.4388724 49.2764648, 16.4390202 49.276546, 16.4391872 49.276606, 16.4396175 49.2766344)",,
38356400,38529,Tišnovská,tertiary,50,False,False,75.009,"LINESTRING (16.4373253 49.2765287, 16.4375294 49.2767975, 16.4376782 49.2771593)",,
42506135,,,residential,,False,False,80.974,"LINESTRING (16.4396175 49.2766344, 16.4396505 49.2773623)",,
38356399,,Pavla Perky,residential,,False,False,145.91899999999998,"LINESTRING (16.4396175 49.2766344, 16.4411604 49.2767176, 16.4414508 49.2767539, 16.4415901 49.2768147)",,
38356399,,Pavla Perky,residential,,False,True,173.279,"LINESTRING (16.4396175 49.2766344, 16.4391872 49.276606, 16.4390202 49.276546, 16.4388724 49.2764648, 16.4386544 49.2764347, 16.4376131 49.2764581, 16.4373253 49.2765287)",,
38356399,,Pavla Perky,residential,,False,True,145.919,"LINESTRING (16.4415901 49.2768147, 16.4414508 49.2767539, 16.4411604 49.2767176, 16.4396175 49.2766344)",,
"[42506144, 42506143]",,Valinkevičova,residential,,False,True,176.167,"LINESTRING (16.4415901 49.2768147, 16.441703 49.2767511, 16.4418833 49.2765122, 16.4420128 49.2764607, 16.4421593 49.2764681, 16.4424125 49.2754556)",,
"[42506136, 53549089]",,"['Nábřežní', 'Říční']",residential,,False,"[False, True]",177.198,"LINESTRING (16.4415901 49.2768147, 16.4413954 49.2772128, 16.4413567 49.2772634, 16.4412922 49.277267, 16.4410388 49.2772682, 16.4405331 49.2772819, 16.4401093 49.2773223, 16.4396505 49.2773623)",,
53537226,,Na Bílém potoce,residential,,False,False,238.95100000000002,"LINESTRING (16.4304449 49.2723589, 16.4309013 49.2727596, 16.431183 49.272936, 16.431628 49.2730205, 16.4321182 49.2733955, 16.4327098 49.2737226, 16.4328394 49.2737631)",,
49753131,,Na Bílém potoce,residential,,False,False,18.654,"LINESTRING (16.4323871 49.2740545, 16.4325903 49.2741573)",,
"[42506124, 42506125, 42506126]",,Eichlerova,residential,,False,False,46.127,"LINESTRING (16.4323871 49.2740545, 16.4324633 49.2740032, 16.432544 49.2739475, 16.4327015 49.2738492, 16.4328394 49.2737631)",yes,
49753131,,Na Bílém potoce,residential,,False,True,18.215,"LINESTRING (16.4327888 49.2742576, 16.4325903 49.2741573)",,
42506131,,Na Bílém potoce,residential,,False,False,284.57599999999996,"LINESTRING (16.4327888 49.2742576, 16.4330123 49.2742835, 16.4336109 49.2744294, 16.4336973 49.2744599, 16.433784 49.2744905, 16.4338813 49.274587, 16.4340508 49.2748999, 16.4341698 49.2750669, 16.4345589 49.2756794, 16.43479 49.2760432, 16.4348725 49.2762123)",,destination
42506132,,Zábíteší,residential,,False,True,228.391,"LINESTRING (16.4327888 49.2742576, 16.4327955 49.2743445, 16.4324931 49.2747752, 16.4324571 49.2749351, 16.432626 49.2751034, 16.4329277 49.2753343, 16.4333796 49.2757083, 16.4336952 49.2759923)",,
49753131,,Na Bílém potoce,residential,,False,False,18.215,"LINESTRING (16.4325903 49.2741573, 16.4327888 49.2742576)",,
49753131,,Na Bílém potoce,residential,,False,True,18.654,"LINESTRING (16.4325903 49.2741573, 16.4323871 49.2740545)",,
42506126,,Eichlerova,residential,,False,False,243.927,"LINESTRING (16.4328394 49.2737631, 16.4356759 49.2725853)",,
"[42506124, 42506125, 42506126]",,Eichlerova,residential,,False,True,46.127,"LINESTRING (16.4328394 49.2737631, 16.4327015 49.2738492, 16.432544 49.2739475, 16.4324633 49.2740032, 16.4323871 49.2740545)",yes,
53537226,,Na Bílém potoce,residential,,False,True,238.951,"LINESTRING (16.4328394 49.2737631, 16.4327098 49.2737226, 16.4321182 49.2733955, 16.431628 49.2730205, 16.431183 49.272936, 16.4309013 49.2727596, 16.4304449 49.2723589)",,
42506134,,Ehrmannova,residential,,False,False,209.238,"LINESTRING (16.4339751 49.2743823, 16.4341049 49.2742082, 16.4363009 49.2733155)",,
42506114,,Boční,residential,,False,True,370.00299999999993,"LINESTRING (16.4351898 49.2761452, 16.4352808 49.2763263, 16.4353096 49.2766815, 16.4352375 49.2771026, 16.4352664 49.2773402, 16.4353529 49.2774555, 16.435427 49.2775348, 16.4355152 49.2775778, 16.4357856 49.2776978, 16.4359731 49.2777401, 16.4368241 49.2778036, 16.4370514 49.2778004, 16.437163 49.2776319, 16.4373181 49.2774484, 16.4374795 49.2772492, 16.4376782 49.2771593)",,
42506122,3865,náměstí Na Městečku,tertiary,50,False,False,69.268,"LINESTRING (16.4351898 49.2761452, 16.4354218 49.276091, 16.4355436 49.2760625, 16.4359088 49.2759831, 16.4360899 49.2759376)",,
"[42506121, 42506122, 55069723]",3865,náměstí Na Městečku,tertiary,50,False,True,24.220000000000002,"LINESTRING (16.4351898 49.2761452, 16.4351364 49.2761538, 16.4349323 49.2762016, 16.4348725 49.2762123)",yes,
78139206,3865,,tertiary,50,False,True,10.232,"LINESTRING (16.4348725 49.2762123, 16.4347368 49.2762374)",,
42506131,,Na Bílém potoce,residential,,False,True,284.576,"LINESTRING (16.4348725 49.2762123, 16.43479 49.2760432, 16.4345589 49.2756794, 16.4341698 49.2750669, 16.4340508 49.2748999, 16.4338813 49.274587, 16.433784 49.2744905, 16.4336973 49.2744599, 16.4336109 49.2744294, 16.4330123 49.2742835, 16.4327888 49.2742576)",,destination
"[42506121, 42506122, 55069723]",3865,náměstí Na Městečku,tertiary,50,False,False,24.22,"LINESTRING (16.4348725 49.2762123, 16.4349323 49.2762016, 16.4351364 49.2761538, 16.4351898 49.2761452)",yes,
26267694,,sady Komenského,residential,,False,False,179.386,"LINESTRING (16.4353444 49.2777047, 16.4352548 49.2776306, 16.435151 49.2775425, 16.4350464 49.2773896, 16.4349995 49.2771779, 16.4350392 49.2764863, 16.4350032 49.2763781, 16.4348581 49.2763015, 16.4347368 49.2762374)",,
42506126,,Eichlerova,residential,,False,True,243.927,"LINESTRING (16.4356759 49.2725853, 16.4328394 49.2737631)",,
26275406,3866,Hvozdecká,tertiary,50,False,True,93.00200000000001,"LINESTRING (16.4356759 49.2725853, 16.4358572 49.2728047, 16.4363009 49.2733155)",,
26275406,3866,Hvozdecká,tertiary,50,False,False,93.00200000000001,"LINESTRING (16.4363009 49.2733155, 16.4358572 49.2728047, 16.4356759 49.2725853)",,
26275406,3866,Hvozdecká,tertiary,50,False,True,177.187,"LINESTRING (16.4363009 49.2733155, 16.4372469 49.2743947, 16.4374634 49.2747152)",,
42506134,,Ehrmannova,residential,,False,True,209.238,"LINESTRING (16.4363009 49.2733155, 16.4341049 49.2742082, 16.4339751 49.2743823)",,
51558118,3865,náměstí Na Městečku,tertiary,50,False,False,49.77,"LINESTRING (16.4360899 49.2759376, 16.4367349 49.2757851)",,
42506113,,náměstí Na Městečku,residential,,False,False,101.842,"LINESTRING (16.4360899 49.2759376, 16.4361218 49.2760317, 16.4362092 49.2762926, 16.4364029 49.2762694, 16.4370373 49.2761775)",,no
42506122,3865,náměstí Na Městečku,tertiary,50,False,True,69.268,"LINESTRING (16.4360899 49.2759376, 16.4359088 49.2759831, 16.4355436 49.2760625, 16.4354218 49.276091, 16.4351898 49.2761452)",,
51558119,38529,Tišnovská,tertiary,50,False,False,44.289,"LINESTRING (16.4370373 49.2761775, 16.4373253 49.2765287)",,
26267251,38529,Tišnovská,tertiary,50,False,True,49.113,"LINESTRING (16.4370373 49.2761775, 16.4367925 49.2759069, 16.4367349 49.2757851)",,
42506113,,náměstí Na Městečku,residential,,False,True,101.842,"LINESTRING (16.4370373 49.2761775, 16.4364029 49.2762694, 16.4362092 49.2762926, 16.4361218 49.2760317, 16.4360899 49.2759376)",,no
38356400,38529,Tišnovská,tertiary,50,False,True,65.561,"LINESTRING (16.4380407 49.2776994, 16.4376782 49.2771593)",,
"[38356400, 42506116, 42506118]",38529,Tišnovská,tertiary,50,False,False,89.99099999999999,"LINESTRING (16.4380407 49.2776994, 16.4381713 49.2779835, 16.4383389 49.2783248, 16.4384118 49.2784716)",yes,
42506136,,Nábřežní,residential,,False,False,122.878,"LINESTRING (16.4380407 49.2776994, 16.4390962 49.2775123, 16.4396505 49.2773623)",,
42506135,,,residential,,False,True,80.974,"LINESTRING (16.4396505 49.2773623, 16.4396175 49.2766344)",,
"[42506136, 53549089]",,"['Nábřežní', 'Říční']",residential,,False,"[False, True]",177.198,"LINESTRING (16.4396505 49.2773623, 16.4401093 49.2773223, 16.4405331 49.2772819, 16.4410388 49.2772682, 16.4412922 49.277267, 16.4413567 49.2772634, 16.4413954 49.2772128, 16.4415901 49.2768147)",,
42506136,,Nábřežní,residential,,False,True,122.878,"LINESTRING (16.4396505 49.2773623, 16.4390962 49.2775123, 16.4380407 49.2776994)",,
55069724,38529,Tišnovská,tertiary,50,False,True,18.574,"LINESTRING (16.438528 49.2790148, 16.4384794 49.2788508)",,
42506138,,Pod horkou,residential,,False,False,291.32899999999995,"LINESTRING (16.438528 49.2790148, 16.4413993 49.2793824, 16.4424731 49.2795046)",,
643434415,38529,Tišnovská,tertiary,50,False,False,52.048,"LINESTRING (16.438528 49.2790148, 16.4385751 49.2792803, 16.4386185 49.2794791)",,
42506118,38529,Tišnovská,tertiary,50,False,True,35.36,"LINESTRING (16.4384794 49.2788508, 16.4384427 49.2785337)",,
55069724,38529,Tišnovská,tertiary,50,False,False,18.574,"LINESTRING (16.4384794 49.2788508, 16.438528 49.2790148)",,
"[42506144, 42506143]",,Valinkevičova,residential,,False,False,176.167,"LINESTRING (16.4424125 49.2754556, 16.4421593 49.2764681, 16.4420128 49.2764607, 16.4418833 49.2765122, 16.441703 49.2767511, 16.4415901 49.2768147)",,
53549077,386,Dlouhá,secondary,50,False,False,48.232,"LINESTRING (16.4424125 49.2754556, 16.4421005 49.2754481, 16.441748 49.275442)",,
502801006,,Dlouhá,residential,,False,False,106.76599999999999,"LINESTRING (16.4418716 49.2745073, 16.4417308 49.2747083, 16.441678 49.2748691, 16.441748 49.275442)",,
53549077,386,Dlouhá,secondary,50,False,False,221.168,"LINESTRING (16.441748 49.275442, 16.4416005 49.2754372, 16.4414479 49.2754613, 16.4406502 49.2755525, 16.4404378 49.2755579, 16.4402043 49.2755446, 16.4396723 49.2754471, 16.4391015 49.2753816, 16.4387498 49.27535)",,
53549077,386,Dlouhá,secondary,50,False,True,48.232,"LINESTRING (16.441748 49.275442, 16.4421005 49.2754481, 16.4424125 49.2754556)",,
502801006,,Dlouhá,residential,,False,True,106.766,"LINESTRING (16.441748 49.275442, 16.441678 49.2748691, 16.4417308 49.2747083, 16.4418716 49.2745073)",,
42506138,,Pod horkou,residential,,False,True,69.291,"LINESTRING (16.4434141 49.2796117, 16.4424731 49.2795046)",,
42506118,38529,Tišnovská,tertiary,50,False,False,7.26,"LINESTRING (16.4384118 49.2784716, 16.4384427 49.2785337)",,
"[38356400, 42506116, 42506118]",38529,Tišnovská,tertiary,50,False,True,89.991,"LINESTRING (16.4384118 49.2784716, 16.4383389 49.2783248, 16.4381713 49.2779835, 16.4380407 49.2776994)",yes,
302823925,,Pod Trhovicí,residential,,False,False,92.363,"LINESTRING (16.4386185 49.2794791, 16.4396554 49.27948, 16.4398907 49.2794946)",,
643434415,38529,Tišnovská,tertiary,50,False,True,52.048,"LINESTRING (16.4386185 49.2794791, 16.4385751 49.2792803, 16.438528 49.2790148)",,
302823925,,Pod Trhovicí,residential,,False,True,92.363,"LINESTRING (16.4398907 49.2794946, 16.4396554 49.27948, 16.4386185 49.2794791)",,
42506138,,Pod horkou,residential,,False,False,69.291,"LINESTRING (16.4424731 49.2795046, 16.4434141 49.2796117)",,
42506138,,Pod horkou,residential,,False,True,291.32899999999995,"LINESTRING (16.4424731 49.2795046, 16.4413993 49.2793824, 16.438528 49.2790148)",,
