osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
190361989,2,3,Nová,primary,50,False,True,28.138,"LINESTRING (14.7136966 49.2589765, 14.7134651 49.2591795)",,
9577775,,,Bechyňská,residential,,False,False,173.20999999999998,"LINESTRING (14.7136966 49.2589765, 14.7138695 49.2589849, 14.7145012 49.2588685, 14.7146802 49.2588424, 14.7150206 49.2588194, 14.7153075 49.2588541, 14.7159683 49.2590709)",,
"[24559768, 24559769, 190361988]",2,3,Nová,primary,50,False,False,316.228,"LINESTRING (14.7136966 49.2589765, 14.7148481 49.2579211, 14.7152218 49.2575513, 14.7161988 49.2566485)",yes,
29344970,,13520,náměstí Republiky,tertiary,30,True,False,52.983,"LINESTRING (14.7206261 49.2590891, 14.7204179 49.2595458)",,
35763598,,,náměstí Republiky,residential,30,False,False,70.361,"LINESTRING (14.7206261 49.2590891, 14.7206658 49.2591333, 14.7207956 49.259401, 14.7207771 49.2594449, 14.7204179 49.2595458)",,
"[26380572, 30916501, 26380575]",,13520,"['tř. Dr. Edvarda Beneše', 'Petra Voka']",tertiary,30,False,False,181.304,"LINESTRING (14.7206261 49.2590891, 14.720773 49.2586025, 14.7207889 49.2582471, 14.7207946 49.2579495, 14.7208103 49.2578556, 14.7208892 49.2575795, 14.7209388 49.2574785)",yes,
1114748883,,,Bočná,residential,,False,True,94.612,"LINESTRING (14.7249122 49.2628451, 14.7262046 49.2629575)",,
49711907,,,Bočná,residential,,False,True,161.576,"LINESTRING (14.7249122 49.2628451, 14.7251022 49.2626219, 14.7253409 49.2623839, 14.7257654 49.261967, 14.7259511 49.2617187, 14.7260086 49.2615875)",,
"[29345353, 133638586]",,13527,Tyršova,tertiary,,False,True,124.30799999999999,"LINESTRING (14.7249122 49.2628451, 14.7245485 49.2625175, 14.7243213 49.2622593, 14.7240595 49.2618804)",,
30485330,,,Na Ohradě,residential,,False,False,121.784,"LINESTRING (14.7232746 49.2611282, 14.7235247 49.2600452)",,
1114748046,,,Tyršova,residential,,False,True,68.851,"LINESTRING (14.7232746 49.2611282, 14.7223548 49.2609763)",,
9578105,,,Tyršova,residential,,False,False,53.25,"LINESTRING (14.7232746 49.2611282, 14.7236229 49.2612576, 14.7237368 49.2613477, 14.7238349 49.2614252)",,
9578105,,,Tyršova,residential,,False,False,53.175999999999995,"LINESTRING (14.7238349 49.2614252, 14.7240039 49.2617709, 14.7240595 49.2618804)",,
9578105,,,Tyršova,residential,,False,True,53.25,"LINESTRING (14.7238349 49.2614252, 14.7237368 49.2613477, 14.7236229 49.2612576, 14.7232746 49.2611282)",,
30485323,,,Tyršova,residential,,False,False,67.88499999999999,"LINESTRING (14.7238349 49.2614252, 14.7240097 49.2614128, 14.7245505 49.2614284, 14.7246394 49.2614572, 14.7247246 49.2615115)",,
30916516,,,Bezděkova,residential,30,False,False,111.77199999999999,"LINESTRING (14.7207405 49.2606385, 14.7206433 49.2606782, 14.7193994 49.2608923, 14.719262 49.2609066)",,
"[904213119, 1114748046, 24559766, 245149255]",,,"['Tyršova', 'Protifašistických bojovníků']",residential,30,False,False,126.26299999999999,"LINESTRING (14.7207405 49.2606385, 14.7209237 49.2607383, 14.721141 49.2608344, 14.7216063 49.2609262, 14.7218533 49.2609426, 14.7219176 49.2609471, 14.7222685 49.2609746, 14.7223548 49.2609763)",yes,
"[29344817, 245149255]",,,Protifašistických bojovníků,residential,30,False,True,92.98499999999999,"LINESTRING (14.7207405 49.2606385, 14.7206034 49.2605195, 14.720472 49.2603634, 14.720372 49.2599838, 14.7202995 49.2598691)",,
"[29344817, 245149255]",,,Protifašistických bojovníků,residential,30,False,False,92.98500000000001,"LINESTRING (14.7202995 49.2598691, 14.720372 49.2599838, 14.720472 49.2603634, 14.7206034 49.2605195, 14.7207405 49.2606385)",,
29344975,,13520,náměstí Republiky,tertiary,30,True,False,146.457,"LINESTRING (14.7202995 49.2598691, 14.7201079 49.2598903, 14.7200171 49.2598995, 14.7199348 49.2599073, 14.7192008 49.2599769, 14.719104 49.2599844, 14.7189736 49.2599945, 14.7185336 49.2599897, 14.7183106 49.259935)",,
43015982,,,Komenského,residential,30,False,True,67.957,"LINESTRING (14.7183565 49.2592407, 14.7182246 49.2592412, 14.7174201 49.2592367)",,
620793735,,13520,náměstí Republiky,tertiary,30,True,False,47.33800000000001,"LINESTRING (14.7183565 49.2592407, 14.7184077 49.2592008, 14.718499 49.2591752, 14.7189709 49.2591523)",,
30916510,,,Jirsíkova,residential,30,False,True,165.558,"LINESTRING (14.7174201 49.2592367, 14.7173505 49.2594525, 14.7172655 49.259495, 14.7172055 49.2595236, 14.7170296 49.2598633, 14.7166903 49.2606231)",,
43015982,,,Komenského,residential,30,False,False,67.957,"LINESTRING (14.7174201 49.2592367, 14.7182246 49.2592412, 14.7183565 49.2592407)",,
"[904213117, 43015982]",,,Komenského,residential,30,False,True,107.02099999999999,"LINESTRING (14.7174201 49.2592367, 14.7167918 49.2591543, 14.7164785 49.2591132, 14.7159683 49.2590709)",,
30916496,,,Na Pršíně,residential,,False,True,37.652,"LINESTRING (14.7159683 49.2590709, 14.7160648 49.2587382)",,
43016006,,,Školní náměstí,residential,,False,False,56.994,"LINESTRING (14.7159683 49.2590709, 14.7159389 49.2595831)",,
75722655,,,,residential,,False,True,57.861,"LINESTRING (14.7159683 49.2590709, 14.7157977 49.2595792)",,
9577775,,,Bechyňská,residential,,False,True,173.20999999999998,"LINESTRING (14.7159683 49.2590709, 14.7153075 49.2588541, 14.7150206 49.2588194, 14.7146802 49.2588424, 14.7145012 49.2588685, 14.7138695 49.2589849, 14.7136966 49.2589765)",,
"[904213117, 43015982]",,,Komenského,residential,30,False,False,107.02099999999999,"LINESTRING (14.7159683 49.2590709, 14.7164785 49.2591132, 14.7167918 49.2591543, 14.7174201 49.2592367)",,
190361989,2,3,Nová,primary,50,False,False,28.138,"LINESTRING (14.7134651 49.2591795, 14.7136966 49.2589765)",,
24559992,,,Mrázkova,residential,,False,False,79.394,"LINESTRING (14.7141987 49.2622603, 14.7135147 49.2623228, 14.7133014 49.2623513, 14.7131205 49.2623787)",,
