osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,lanes,bridge,tunnel,access
"[264398126, 176751031]","['Husova', 'nám. Bedřicha Smetany']",secondary,50,False,False,91.088,278,"LINESTRING (14.9963196 50.6606716, 14.9963997 50.6605664, 14.996482 50.6604582, 14.9966506 50.6602162, 14.9966831 50.6601603, 14.9967048 50.6601042, 14.9967211 50.6600336, 14.9967214 50.6600005, 14.9967174 50.6599679, 14.9967049 50.659937, 14.9966849 50.6599084)",,,,
176697574,Řídícího učitele Škody,secondary,50,False,True,243.06700000000004,278,"LINESTRING (14.9999733 50.6600521, 14.999218 50.659841, 14.9990246 50.6597888, 14.998864 50.6597455, 14.998517 50.6596023, 14.9982932 50.6595081, 14.9981658 50.6594569, 14.9979679 50.6593908, 14.9971345 50.6592427, 14.9969883 50.659207, 14.9968447 50.6591642)",,,,
"[176751013, 176751015]",Řídícího učitele Škody,secondary,50,False,False,144.97,278,"LINESTRING (14.9999733 50.6600521, 15.000448 50.6601837, 15.000711 50.6602504, 15.0010043 50.6603872, 15.001256 50.660611, 15.0014582 50.6608712)",,,,
"[176751038, 40428535]",9. května,residential,,False,True,152.34199999999998,,"LINESTRING (14.9999733 50.6600521, 15.0000177 50.6602685, 15.0000605 50.6605676, 15.0000582 50.6606488, 15.0000259 50.660735, 14.9999374 50.6608721, 14.9997455 50.660961, 14.9995827 50.6610136, 14.9994005 50.6610416, 14.999169 50.6610623)",,,,
27605493,Svobody,tertiary,,False,False,71.848,27716,"LINESTRING (14.9944623 50.6580382, 14.9934812 50.6582133)",,,,
251706452,Husova,secondary,50,False,False,195.041,277,"LINESTRING (14.9944623 50.6580382, 14.9944302 50.6577645, 14.9943643 50.6576191, 14.9943024 50.6575798, 14.9941886 50.6575196, 14.9930578 50.6570664, 14.9926158 50.6568908)",,,,
251706452,Husova,secondary,50,False,True,32.471000000000004,277,"LINESTRING (14.9944623 50.6580382, 14.9944732 50.6582087, 14.9944987 50.658329)",,,,
251706452,Husova,secondary,50,False,True,195.04100000000003,277,"LINESTRING (14.9926158 50.6568908, 14.9930578 50.6570664, 14.9941886 50.6575196, 14.9943024 50.6575798, 14.9943643 50.6576191, 14.9944302 50.6577645, 14.9944623 50.6580382)",,,,
251707397,Mírové sídliště,residential,,False,False,114.994,,"LINESTRING (14.9926158 50.6568908, 14.9918197 50.6571215, 14.991135 50.6573246)",,,,
40428532,U Školy,residential,,False,False,80.434,,"LINESTRING (14.9966849 50.6599084, 14.9968869 50.6598797, 14.9970853 50.6598809, 14.9977787 50.6600367)",,,,
264398126,Husova,secondary,50,False,False,89.147,278,"LINESTRING (14.9966849 50.6599084, 14.9966384 50.6598699, 14.9965865 50.6598366, 14.9964881 50.6597975, 14.996375 50.6597637, 14.9959962 50.659665, 14.9958981 50.6596334, 14.9958033 50.6595956, 14.9957068 50.6595525, 14.9956125 50.6595019)",,,,
"[264398126, 176751031]","['Husova', 'nám. Bedřicha Smetany']",secondary,50,False,True,91.08800000000001,278,"LINESTRING (14.9966849 50.6599084, 14.9967049 50.659937, 14.9967174 50.6599679, 14.9967214 50.6600005, 14.9967211 50.6600336, 14.9967048 50.6601042, 14.9966831 50.6601603, 14.9966506 50.6602162, 14.996482 50.6604582, 14.9963997 50.6605664, 14.9963196 50.6606716)",,,,
9560828,Husova,secondary,50,False,False,46.596000000000004,277,"LINESTRING (14.9956125 50.6595019, 14.995495 50.6594263, 14.9951687 50.6591915)",,,,
9561554,Masarykova,secondary,50,False,False,94.64699999999999,278,"LINESTRING (14.9956125 50.6595019, 14.9960032 50.6593882, 14.9964299 50.6592798, 14.9966378 50.6592219, 14.9968447 50.6591642)",,,,
"[176697569, 40428530]",17. listopadu,residential,,False,False,146.326,,"LINESTRING (14.9956125 50.6595019, 14.9955815 50.6595377, 14.995552 50.6597633, 14.9955654 50.6598811, 14.9956204 50.6600056, 14.9956937 50.660096, 14.9959278 50.6603361, 14.9961528 50.6605281, 14.9963196 50.6606716)",,,,
264398126,Husova,secondary,50,False,True,89.147,278,"LINESTRING (14.9956125 50.6595019, 14.9957068 50.6595525, 14.9958033 50.6595956, 14.9958981 50.6596334, 14.9959962 50.659665, 14.996375 50.6597637, 14.9964881 50.6597975, 14.9965865 50.6598366, 14.9966384 50.6598699, 14.9966849 50.6599084)",,,,
"[251706450, 9560828, 251706452]",Husova,secondary,50,False,False,109.78299999999999,277,"LINESTRING (14.9951687 50.6591915, 14.9950058 50.6590708, 14.994728 50.6588502, 14.994652 50.658769, 14.9945952 50.6586682, 14.9945444 50.6585001, 14.9945182 50.6584124, 14.9944987 50.658329)",,yes,,
9560828,Husova,secondary,50,False,True,46.596000000000004,277,"LINESTRING (14.9951687 50.6591915, 14.995495 50.6594263, 14.9956125 50.6595019)",,,,
40428563,Boženy Němcové,residential,50,False,False,117.843,,"LINESTRING (14.9951687 50.6591915, 14.9953135 50.6591208, 14.9959778 50.6590875, 14.9966428 50.6590623, 14.9967987 50.6590704)",,,,
"[176697553, 40428554, 176750975]","['Kostelní', 'Starý zámek', 'náměstí Bedřicha Smetany']",residential,,False,True,381.37100000000004,,"LINESTRING (14.9959686 50.661, 14.9958678 50.6608773, 14.9955393 50.6606328, 14.9954335 50.66065, 14.9953884 50.6606182, 14.9952427 50.6604873, 14.9950974 50.6603598, 14.9949878 50.6602177, 14.9949016 50.6601089, 14.9948114 50.6599837, 14.9946373 50.6596257, 14.9945757 50.6594663, 14.9945007 50.6593909, 14.9943068 50.6593011, 14.9939515 50.6593488, 14.9938488 50.6593762, 14.9937828 50.6594067, 14.9937563 50.6594433, 14.9937415 50.6594765, 14.9937482 50.6595224, 14.9937639 50.6595837, 14.9938086 50.6596652, 14.9938879 50.6597229, 14.9942735 50.6599174, 14.9945485 50.660063, 14.9946409 50.6601503)",,,,
176751011,Řídícího učitele Havla,secondary,50,False,True,136.80499999999998,278,"LINESTRING (14.9959686 50.661, 14.9959839 50.6610284, 14.996017 50.6610596, 14.9961065 50.6611056, 14.9965017 50.6613189, 14.9968475 50.6615297, 14.9970749 50.661676, 14.9971175 50.6617076, 14.9971618 50.6617508, 14.9972012 50.6617954, 14.997241 50.661851, 14.997269 50.6618933)",2,,,
176751030,nám. Bedřicha Smetany,secondary,50,False,False,45.018,278,"LINESTRING (14.9959686 50.661, 14.9959643 50.6609794, 14.9959711 50.6609586, 14.9960011 50.6609283, 14.9962164 50.660768, 14.9962681 50.660722, 14.9963196 50.6606716)",2,,,
"[1075960342, 1075960343]",Masarykova,tertiary,50,False,True,335.747,2787,"LINESTRING (15.001527 50.6592804, 15.0014408 50.6592854, 15.0011546 50.6593021, 15.0008002 50.6592751, 14.9994578 50.6590831, 14.9988678 50.6590527, 14.998685 50.6590442, 14.9981336 50.6590174, 14.9976459 50.6590151, 14.9973231 50.6590481, 14.9971412 50.6590829, 14.9968447 50.6591642)",,,,
176750974,Komenského,residential,,False,False,25.682,,"LINESTRING (14.9979444 50.6602424, 14.9977787 50.6600367)",,,,
"[1033464236, 1033464235, 654795484]",Komenského,residential,,False,False,27.163,,"LINESTRING (14.9979444 50.6602424, 14.998081 50.6602161, 14.9980933 50.6602127, 14.9983056 50.660158)",,,building_passage,
40428532,U Školy,residential,,False,False,39.514,,"LINESTRING (14.9977787 50.6600367, 14.9983056 50.660158)",,,,
176750974,Komenského,residential,,False,True,25.682,,"LINESTRING (14.9977787 50.6600367, 14.9979444 50.6602424)",,,,
40428532,U Školy,residential,,False,True,80.434,,"LINESTRING (14.9977787 50.6600367, 14.9970853 50.6598809, 14.9968869 50.6598797, 14.9966849 50.6599084)",,,,
40428533,Křelinova,residential,,False,True,48.605,,"LINESTRING (14.9985314 50.661175, 14.9986324 50.6607426)",,,,
40428534,Hřbitovní,residential,,False,False,40.926,,"LINESTRING (14.9985314 50.661175, 14.9981106 50.6614286)",,,,
264398127,Hřbitovní,residential,,False,True,24.791,,"LINESTRING (14.9985314 50.661175, 14.9985025 50.6613972)",,,,
40428535,9. května,residential,,False,False,46.769,,"LINESTRING (14.9985314 50.661175, 14.9988416 50.6611051, 14.999169 50.6610623)",,,,
176751013,Řídícího učitele Škody,secondary,50,False,True,23.213,278,"LINESTRING (15.0021001 50.661706, 15.0019463 50.6615214)",,,,
40428536,U Zahradnictví,residential,,False,False,283.357,,"LINESTRING (15.0021001 50.661706, 15.0019952 50.6617097, 15.0016177 50.6615246, 14.9995145 50.6618104, 14.9993129 50.6617605, 14.9990867 50.661667, 14.9987867 50.6614083, 14.9986617 50.6613806, 14.9985025 50.6613972)",,,,
40428538,Hřbitovní,residential,,False,True,12.421,,"LINESTRING (14.9985025 50.6613972, 14.9984701 50.661507)",,,,
264398127,Hřbitovní,residential,,False,False,24.791,,"LINESTRING (14.9985025 50.6613972, 14.9985314 50.661175)",,,,
40428536,U Zahradnictví,residential,,False,True,283.35699999999997,,"LINESTRING (14.9985025 50.6613972, 14.9986617 50.6613806, 14.9987867 50.6614083, 14.9990867 50.661667, 14.9993129 50.6617605, 14.9995145 50.6618104, 15.0016177 50.6615246, 15.0019952 50.6617097, 15.0021001 50.661706)",,,,
40428534,Hřbitovní,residential,,False,True,40.926,,"LINESTRING (14.9981106 50.6614286, 14.9985314 50.661175)",,,,
40428537,Hřbitovní,residential,,False,False,26.798,,"LINESTRING (14.9981106 50.6614286, 14.9984701 50.661507)",,,,
40428534,Hřbitovní,residential,,False,False,79.002,,"LINESTRING (14.9981106 50.6614286, 14.9976705 50.6617075, 14.9973777 50.6618557, 14.997269 50.6618933)",,,,
40428537,Hřbitovní,residential,,False,True,26.798,,"LINESTRING (14.9984701 50.661507, 14.9981106 50.6614286)",,,,
40428538,Hřbitovní,residential,,False,False,12.421,,"LINESTRING (14.9984701 50.661507, 14.9985025 50.6613972)",,,,
264398128,Hřbitovní,residential,,False,False,143.333,,"LINESTRING (14.9984701 50.661507, 14.9985015 50.6617574, 14.9986245 50.6627923)",,,,
40428539,Hřbitovní,residential,,False,True,66.173,,"LINESTRING (14.9986245 50.6627923, 14.9976951 50.6628764)",,,,
40428539,Hřbitovní,residential,,False,False,127.05699999999999,,"LINESTRING (14.9986245 50.6627923, 14.9990393 50.6627796, 14.9996079 50.6627985, 15.0004193 50.662864)",,,,
264398128,Hřbitovní,residential,,False,True,143.333,,"LINESTRING (14.9986245 50.6627923, 14.9985015 50.6617574, 14.9984701 50.661507)",,,,
40428539,Hřbitovní,residential,,False,False,66.173,,"LINESTRING (14.9976951 50.6628764, 14.9986245 50.6627923)",,,,
40428539,Hřbitovní,residential,,False,True,127.057,,"LINESTRING (15.0004193 50.662864, 14.9996079 50.6627985, 14.9990393 50.6627796, 14.9986245 50.6627923)",,,,
"[176750980, 176750981, 40428542]",Předměstí,residential,,False,False,240.94899999999998,,"LINESTRING (14.9960021 50.6644902, 14.9953205 50.6642492, 14.9952513 50.6642233, 14.9944791 50.6639393, 14.9942727 50.6638519, 14.9938891 50.6636276, 14.9935914 50.6630927)",,yes,,
176750979,Předměstí,residential,,False,False,87.39600000000002,,"LINESTRING (14.9960021 50.6644902, 14.9959168 50.6646107, 14.9957776 50.6647416, 14.9954026 50.6648906, 14.9954258 50.6651056)",,,,
176750979,Předměstí,residential,,False,True,193.28300000000002,,"LINESTRING (14.9960021 50.6644902, 14.9961088 50.6643147, 14.99631 50.6638132, 14.9964412 50.6634936, 14.9967696 50.6628227)",,,,
40428543,Na Žižkově,residential,,False,False,168.228,,"LINESTRING (14.9924237 50.6610498, 14.9917894 50.6599713, 14.9914285 50.6596909)",,,,
176750991,V Parku,residential,,False,False,257.389,,"LINESTRING (14.9924237 50.6610498, 14.9920976 50.6596166, 14.9920715 50.6595017, 14.9919762 50.6587535)",,,,
176750991,V Parku,residential,,False,True,243.52100000000002,,"LINESTRING (14.9924237 50.6610498, 14.9925122 50.6613927, 14.9926857 50.6617783, 14.9927974 50.6620161, 14.9934744 50.6628249, 14.9935914 50.6630927)",,,,
27605493,Svobody,tertiary,,False,False,58.422,27716,"LINESTRING (14.9919762 50.6587535, 14.9918706 50.6587684, 14.9917589 50.6587748, 14.9911506 50.6587835)",,,,
27605493,Svobody,tertiary,,False,True,83.517,27716,"LINESTRING (14.9919762 50.6587535, 14.9921859 50.6587031, 14.9923805 50.65863, 14.9925897 50.6585372, 14.9929515 50.6583382)",,,,
176750991,V Parku,residential,,False,True,257.389,,"LINESTRING (14.9919762 50.6587535, 14.9920715 50.6595017, 14.9920976 50.6596166, 14.9924237 50.6610498)",,,,
"[40428544, 40428543]",Na Žižkově,residential,,False,True,60.967,,"LINESTRING (14.9892264 50.6595515, 14.9895569 50.6596751, 14.9899096 50.6594676)",,,,
40428551,Na Žižkově,residential,,False,False,150.536,,"LINESTRING (14.9892264 50.6595515, 14.989134 50.6601926, 14.9893638 50.660219, 14.9894616 50.6601727, 14.9895007 50.6600677, 14.9896075 50.6599944, 14.9900266 50.6599162)",,,,
40428552,Na Žižkově,residential,,False,False,43.93,,"LINESTRING (14.9899454 50.6603079, 14.9900266 50.6599162)",,,,
40428543,Na Žižkově,residential,,False,False,22.989,,"LINESTRING (14.9901487 50.659327, 14.9899096 50.6594676)",,,,
40428552,Na Žižkově,residential,,False,True,66.079,,"LINESTRING (14.9901487 50.659327, 14.9900266 50.6599162)",,,,
40428543,Na Žižkově,residential,,False,True,27.942,,"LINESTRING (14.9901487 50.659327, 14.9902404 50.659273, 14.9904775 50.6591895)",,,,
40428552,Na Žižkově,residential,,False,False,66.079,,"LINESTRING (14.9900266 50.6599162, 14.9901487 50.659327)",,,,
40428552,Na Žižkově,residential,,False,True,43.93,,"LINESTRING (14.9900266 50.6599162, 14.9899454 50.6603079)",,,,
40428551,Na Žižkově,residential,,False,True,150.536,,"LINESTRING (14.9900266 50.6599162, 14.9896075 50.6599944, 14.9895007 50.6600677, 14.9894616 50.6601727, 14.9893638 50.660219, 14.989134 50.6601926, 14.9892264 50.6595515)",,,,
40428553,Na Žižkově,residential,,False,False,78.951,,"LINESTRING (14.9911993 50.6603859, 14.9914285 50.6596909)",,,,
40428553,Na Žižkově,residential,,False,True,78.951,,"LINESTRING (14.9914285 50.6596909, 14.9911993 50.6603859)",,,,
40428543,Na Žižkově,residential,,False,False,93.84299999999999,,"LINESTRING (14.9914285 50.6596909, 14.9907862 50.659192, 14.9905403 50.6591733, 14.9904775 50.6591895)",,,,
40428543,Na Žižkově,residential,,False,True,168.228,,"LINESTRING (14.9914285 50.6596909, 14.9917894 50.6599713, 14.9924237 50.6610498)",,,,
40428562,Na Barevně,residential,50,False,True,142.099,,"LINESTRING (14.996331 50.6578276, 14.9966117 50.6586253, 14.9967987 50.6590704)",,,,
176750976,Lidická,residential,,False,False,140.82500000000002,,"LINESTRING (14.996331 50.6578276, 14.9958094 50.6579955, 14.9949188 50.6582332, 14.9944987 50.658329)",,,,
40428562,Na Barevně,residential,50,False,True,10.923,,"LINESTRING (14.9967987 50.6590704, 14.9968447 50.6591642)",,,,
40428562,Na Barevně,residential,50,False,False,142.099,,"LINESTRING (14.9967987 50.6590704, 14.9966117 50.6586253, 14.996331 50.6578276)",,,,
40428563,Boženy Němcové,residential,50,False,True,117.843,,"LINESTRING (14.9967987 50.6590704, 14.9966428 50.6590623, 14.9959778 50.6590875, 14.9953135 50.6591208, 14.9951687 50.6591915)",,,,
40428531,nám. Bedřicha Smetany,residential,,False,True,29.227999999999998,,"LINESTRING (14.9967208 50.6606726, 14.9966034 50.6606973, 14.9964238 50.6606965, 14.9963196 50.6606716)",,,,
264398130,Komenského,residential,,True,False,98.627,,"LINESTRING (14.9967208 50.6606726, 14.9977492 50.6603111, 14.9979444 50.6602424)",,,,
50090856,Na Žižkově,residential,,False,True,56.379,,"LINESTRING (14.9892756 50.6591585, 14.9899096 50.6594676)",,,,
40428543,Na Žižkově,residential,,False,True,22.989,,"LINESTRING (14.9899096 50.6594676, 14.9901487 50.659327)",,,,
50090856,Na Žižkově,residential,,False,False,56.379,,"LINESTRING (14.9899096 50.6594676, 14.9892756 50.6591585)",,,,
"[40428544, 40428543]",Na Žižkově,residential,,False,False,60.967,,"LINESTRING (14.9899096 50.6594676, 14.9895569 50.6596751, 14.9892264 50.6595515)",,,,
"[176750980, 176750981, 40428542]",Předměstí,residential,,False,True,240.94899999999996,,"LINESTRING (14.9935914 50.6630927, 14.9938891 50.6636276, 14.9942727 50.6638519, 14.9944791 50.6639393, 14.9952513 50.6642233, 14.9953205 50.6642492, 14.9960021 50.6644902)",,yes,,
176750991,V Parku,residential,,False,False,243.521,,"LINESTRING (14.9935914 50.6630927, 14.9934744 50.6628249, 14.9927974 50.6620161, 14.9926857 50.6617783, 14.9925122 50.6613927, 14.9924237 50.6610498)",,,,
"[314631304, 314631305, 314631306, 176750993, 50090771]","['Šestidomy', 'Zámecká']",residential,,False,True,234.32600000000002,,"LINESTRING (14.9935914 50.6630927, 14.994807 50.6628899, 14.9949549 50.6628652, 14.995082 50.662844, 14.9957801 50.6626588, 14.9959504 50.6626686, 14.996061 50.662681, 14.9967696 50.6628227)",,yes,building_passage,no
176750979,Předměstí,residential,,False,True,75.062,,"LINESTRING (14.994371 50.6651918, 14.9950698 50.6651179, 14.9954258 50.6651056)",,,,
176750979,Předměstí,residential,,False,False,75.062,,"LINESTRING (14.9954258 50.6651056, 14.9950698 50.6651179, 14.994371 50.6651918)",,,,
176750979,Předměstí,residential,,False,True,87.39599999999999,,"LINESTRING (14.9954258 50.6651056, 14.9954026 50.6648906, 14.9957776 50.6647416, 14.9959168 50.6646107, 14.9960021 50.6644902)",,,,
"[314631304, 314631305, 314631306, 176750993, 50090771]","['Šestidomy', 'Zámecká']",residential,,False,False,234.32600000000002,,"LINESTRING (14.9967696 50.6628227, 14.996061 50.662681, 14.9959504 50.6626686, 14.9957801 50.6626588, 14.995082 50.662844, 14.9949549 50.6628652, 14.994807 50.6628899, 14.9935914 50.6630927)",,yes,building_passage,no
176750979,Předměstí,residential,,False,False,193.28299999999996,,"LINESTRING (14.9967696 50.6628227, 14.9964412 50.6634936, 14.99631 50.6638132, 14.9961088 50.6643147, 14.9960021 50.6644902)",,,,
256115951,Studničná,residential,,False,True,102.21499999999999,,"LINESTRING (14.9967696 50.6628227, 14.9969722 50.6624089, 14.9970755 50.6620379, 14.9971473 50.6619386)",,,,
50091032,,unclassified,,False,True,31.526,,"LINESTRING (15.0014582 50.6608712, 15.0016667 50.6609594, 15.0018431 50.6610144)",,,,
176751013,Řídícího učitele Škody,secondary,50,False,False,38.991,278,"LINESTRING (15.0014582 50.6608712, 15.001535 50.66097, 15.0016929 50.6611887)",,,,
"[176751013, 176751015]",Řídícího učitele Škody,secondary,50,False,True,144.97,278,"LINESTRING (15.0014582 50.6608712, 15.001256 50.660611, 15.0010043 50.6603872, 15.000711 50.6602504, 15.000448 50.6601837, 14.9999733 50.6600521)",,,,
176751013,Řídícího učitele Škody,secondary,50,False,False,12.828,278,"LINESTRING (15.0016929 50.6611887, 15.001764 50.6612949)",,,,
50091034,,unclassified,,False,True,22.283,,"LINESTRING (15.0016929 50.6611887, 15.0017734 50.6610688, 15.0018431 50.6610144)",,,,
176751013,Řídícího učitele Škody,secondary,50,False,True,38.991,278,"LINESTRING (15.0016929 50.6611887, 15.001535 50.66097, 15.0014582 50.6608712)",,,,
176751013,Řídícího učitele Škody,secondary,50,False,False,28.274,278,"LINESTRING (15.001764 50.6612949, 15.0019463 50.6615214)",,,,
176751013,Řídícího učitele Škody,secondary,50,False,True,12.828,278,"LINESTRING (15.001764 50.6612949, 15.0016929 50.6611887)",,,,
50091033,,unclassified,,False,True,22.36,,"LINESTRING (15.001764 50.6612949, 15.001937 50.6613443, 15.0020636 50.6613538)",,,,
50091032,,unclassified,,False,False,31.526,,"LINESTRING (15.0018431 50.6610144, 15.0016667 50.6609594, 15.0014582 50.6608712)",,,,
50091034,,unclassified,,False,False,22.283,,"LINESTRING (15.0018431 50.6610144, 15.0017734 50.6610688, 15.0016929 50.6611887)",,,,
50091034,,unclassified,,False,True,68.224,,"LINESTRING (15.0018431 50.6610144, 15.0020065 50.6609905, 15.0021143 50.6609988, 15.0022235 50.6610636, 15.0022563 50.6611112, 15.002258 50.6611665, 15.0022426 50.6612309, 15.0022166 50.6612703, 15.0021711 50.6613023, 15.0020636 50.6613538)",,,,
50091034,,unclassified,,False,True,20.388,,"LINESTRING (15.0020636 50.6613538, 15.0019463 50.6615214)",,,,
50091033,,unclassified,,False,False,22.36,,"LINESTRING (15.0020636 50.6613538, 15.001937 50.6613443, 15.001764 50.6612949)",,,,
50091034,,unclassified,,False,False,68.22399999999999,,"LINESTRING (15.0020636 50.6613538, 15.0021711 50.6613023, 15.0022166 50.6612703, 15.0022426 50.6612309, 15.002258 50.6611665, 15.0022563 50.6611112, 15.0022235 50.6610636, 15.0021143 50.6609988, 15.0020065 50.6609905, 15.0018431 50.6610144)",,,,
50091034,,unclassified,,False,False,20.388,,"LINESTRING (15.0019463 50.6615214, 15.0020636 50.6613538)",,,,
176751013,Řídícího učitele Škody,secondary,50,False,False,23.213,278,"LINESTRING (15.0019463 50.6615214, 15.0021001 50.661706)",,,,
176751013,Řídícího učitele Škody,secondary,50,False,True,28.274,278,"LINESTRING (15.0019463 50.6615214, 15.001764 50.6612949)",,,,
176750976,Lidická,residential,,False,True,140.82500000000002,,"LINESTRING (14.9944987 50.658329, 14.9949188 50.6582332, 14.9958094 50.6579955, 14.996331 50.6578276)",,,,
251706452,Husova,secondary,50,False,False,32.471000000000004,277,"LINESTRING (14.9944987 50.658329, 14.9944732 50.6582087, 14.9944623 50.6580382)",,,,
"[251706450, 251706452, 9560828]",Husova,secondary,50,False,True,109.783,277,"LINESTRING (14.9944987 50.658329, 14.9945182 50.6584124, 14.9945444 50.6585001, 14.9945952 50.6586682, 14.994652 50.658769, 14.994728 50.6588502, 14.9950058 50.6590708, 14.9951687 50.6591915)",,yes,,
40428532,U Školy,residential,,False,True,39.514,,"LINESTRING (14.9983056 50.660158, 14.9977787 50.6600367)",,,,
"[40428532, 40428533]","['Křelinova', 'U Školy']",residential,,False,False,87.052,,"LINESTRING (14.9983056 50.660158, 14.9986662 50.6602251, 14.9987523 50.6602861, 14.9986324 50.6607426)",,,,
"[654795484, 1033464235, 1033464236]",Komenského,residential,,False,True,27.163000000000004,,"LINESTRING (14.9983056 50.660158, 14.9980933 50.6602127, 14.998081 50.6602161, 14.9979444 50.6602424)",,,building_passage,
256115951,Studničná,residential,,False,False,102.215,,"LINESTRING (14.9971473 50.6619386, 14.9970755 50.6620379, 14.9969722 50.6624089, 14.9967696 50.6628227)",,,,
251707381,Mírové sídliště,residential,,False,False,84.394,,"LINESTRING (14.9901951 50.6568545, 14.991135 50.6573246)",,,,
251707381,Mírové sídliště,residential,,False,True,84.394,,"LINESTRING (14.991135 50.6573246, 14.9901951 50.6568545)",,,,
251707381,Mírové sídliště,residential,,False,False,79.125,,"LINESTRING (14.991135 50.6573246, 14.9912798 50.6574009, 14.9921937 50.6575236)",,,,
251707397,Mírové sídliště,residential,,False,True,114.994,,"LINESTRING (14.991135 50.6573246, 14.9918197 50.6571215, 14.9926158 50.6568908)",,,,
251707346,Mírové sídliště,residential,,False,False,129.524,,"LINESTRING (14.9921937 50.6575236, 14.9914213 50.6579813, 14.9914326 50.6580669, 14.9917823 50.6584102)",,,,
251707346,Mírové sídliště,residential,,False,True,139.042,,"LINESTRING (14.9921937 50.6575236, 14.9924409 50.6574741, 14.9925905 50.6574823, 14.9933223 50.6577937, 14.9933906 50.6580236, 14.9934198 50.6580848, 14.9934812 50.6582133)",,,,
251707381,Mírové sídliště,residential,,False,True,79.125,,"LINESTRING (14.9921937 50.6575236, 14.9912798 50.6574009, 14.991135 50.6573246)",,,,
27605493,Svobody,tertiary,,False,True,71.848,27716,"LINESTRING (14.9934812 50.6582133, 14.9944623 50.6580382)",,,,
27605493,Svobody,tertiary,,False,False,39.94799999999999,27716,"LINESTRING (14.9934812 50.6582133, 14.9931802 50.6582702, 14.9929515 50.6583382)",,,,
251707346,Mírové sídliště,residential,,False,False,139.042,,"LINESTRING (14.9934812 50.6582133, 14.9934198 50.6580848, 14.9933906 50.6580236, 14.9933223 50.6577937, 14.9925905 50.6574823, 14.9924409 50.6574741, 14.9921937 50.6575236)",,,,
