osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge
291482799,2,126,náměstí Malostranské,secondary,50,False,False,67.275,"LINESTRING (15.1046469 49.7410765, 15.1043045 49.7416396)",
"[1199719776, 26786277]",,1268,Nádražní,tertiary,50,False,False,319.567,"LINESTRING (15.1046469 49.7410765, 15.1045548 49.7410035, 15.1044481 49.7409451, 15.1043689 49.7409002, 15.1043377 49.7408654, 15.1043077 49.7408168, 15.1042908 49.7407606, 15.1042837 49.7407143, 15.1042924 49.7406611, 15.1044349 49.7403341, 15.1044582 49.740237, 15.1044785 49.7398595, 15.1044634 49.7397214, 15.1043071 49.7392967, 15.1043131 49.7391387, 15.1044366 49.7388879, 15.1046991 49.7383547)",
32515965,,,náměstí Malostranské,residential,,False,False,49.554,"LINESTRING (15.1046469 49.7410765, 15.104813 49.7411881, 15.1051251 49.7413976)",
32515974,,,náměstí Malostranské,residential,,False,True,69.763,"LINESTRING (15.1046469 49.7410765, 15.1046477 49.7409267, 15.1048445 49.7407291, 15.1050623 49.7405315)",
1199719775,2,126,náměstí Malostranské,secondary,50,False,True,61.685,"LINESTRING (15.1046469 49.7410765, 15.1048662 49.7408029, 15.1049572 49.7407309, 15.1051421 49.7406343)",
287417967,2,126,Kutnohorská,secondary,50,False,False,58.705,"LINESTRING (15.1119361 49.7403535, 15.1111547 49.7401995)",
32515966,,,Lomená,residential,,False,False,206.083,"LINESTRING (15.1119361 49.7403535, 15.1118554 49.7405586, 15.1105027 49.7408563, 15.1104524 49.7411811, 15.1104733 49.7413354, 15.1105613 49.7415654)",
"[291482767, 287417967]",2,126,Kutnohorská,secondary,50,False,True,110.602,"LINESTRING (15.1119361 49.7403535, 15.1122714 49.7404278, 15.112377 49.7405786, 15.1122711 49.7409848, 15.1123179 49.7411705)",
1182412530,2,126,Vlašimská,secondary,50,False,False,60.596,"LINESTRING (15.0991617 49.7383433, 15.0992807 49.7388828)",
1182412531,2,126,Vlašimská,secondary,50,False,True,45.687,"LINESTRING (15.0991617 49.7383433, 15.0992848 49.7379402)",
1183763287,2,126,Kutnohorská,secondary,50,False,False,137.867,"LINESTRING (15.1090564 49.7400819, 15.1071592 49.7402663)",
32515968,,,Na Stráni,residential,,False,False,189.006,"LINESTRING (15.1090564 49.7400819, 15.1090811 49.7401756, 15.1094975 49.7417576)",
"[287417967, 1183763287]",2,126,Kutnohorská,secondary,50,False,True,230.849,"LINESTRING (15.1090564 49.7400819, 15.1093216 49.740047, 15.1095204 49.7399915, 15.1096714 49.7398413, 15.1098851 49.7395859, 15.110026 49.7394795, 15.11016 49.739439, 15.110314 49.7394534, 15.1104402 49.7395217, 15.110757 49.7399913, 15.1109675 49.7401417, 15.1111547 49.7401995)",
32515963,,,Nábřežní,residential,,False,False,11.446,"LINESTRING (15.1040927 49.7444415, 15.1042345 49.7443946)",
474041762,,,Pod Farou,residential,,False,True,9.234,"LINESTRING (15.1040927 49.7444415, 15.1039806 49.7444821)",
517185081,,336,1. máje,secondary,50,False,True,41.865,"LINESTRING (15.1040927 49.7444415, 15.103803 49.7442437, 15.1037048 49.7441611)",
287417967,2,126,Kutnohorská,secondary,50,False,True,58.705,"LINESTRING (15.1111547 49.7401995, 15.1119361 49.7403535)",
32515967,,,Kutnohorská,residential,,False,False,72.356,"LINESTRING (15.1111547 49.7401995, 15.1109412 49.7402608, 15.1102346 49.7404638)",
"[1183763287, 287417967]",2,126,Kutnohorská,secondary,50,False,False,230.84900000000005,"LINESTRING (15.1111547 49.7401995, 15.1109675 49.7401417, 15.110757 49.7399913, 15.1104402 49.7395217, 15.110314 49.7394534, 15.11016 49.739439, 15.110026 49.7394795, 15.1098851 49.7395859, 15.1096714 49.7398413, 15.1095204 49.7399915, 15.1093216 49.740047, 15.1090564 49.7400819)",
"[9583379, 161067940, 161067941]",2,336,náměstí MUDr. J. Svobody,secondary,50,False,True,110.71900000000002,"LINESTRING (15.1036863 49.7427958, 15.1037865 49.7425359, 15.1038607 49.7423545, 15.1039583 49.7421773, 15.1040623 49.7419836, 15.1041303 49.7418432)",yes
250550330,,,náměstí MUDr. J. Svobody,residential,,False,True,33.315,"LINESTRING (15.1036863 49.7427958, 15.1036238 49.7427799, 15.1035849 49.74277, 15.1032501 49.7426944)",
1182420716,,336,náměstí MUDr. J. Svobody,secondary,50,False,False,96.394,"LINESTRING (15.1036863 49.7427958, 15.1036439 49.7429373, 15.1036031 49.7430736, 15.1034945 49.7434362, 15.1034657 49.7435325, 15.1034242 49.7436459)",
32515970,,,náměstí Malostranské,residential,,False,False,123.661,"LINESTRING (15.1059033 49.7404196, 15.1059104 49.7404845, 15.1052633 49.7412866, 15.1051251 49.7413976)",
32515971,,,V Paloukách,residential,,False,False,16.703,"LINESTRING (15.1059033 49.7404196, 15.1059019 49.7403492, 15.1059004 49.7402694)",
287417968,2,126,Kutnohorská,secondary,50,False,True,91.949,"LINESTRING (15.1059033 49.7404196, 15.1061728 49.7403701, 15.1071592 49.7402663)",
1183763288,2,126,náměstí Malostranské,secondary,50,False,False,59.727000000000004,"LINESTRING (15.1059033 49.7404196, 15.1057375 49.7404573, 15.1053135 49.7405817, 15.1051421 49.7406343)",
1182412529,,,Ke Stadionu,residential,,False,True,4.749,"LINESTRING (15.100213 49.7407301, 15.1001808 49.7407674)",
"[292673577, 26786274, 165370283, 292843118]",2,126,Vlašimská,secondary,50,False,"[False, True]",176.997,"LINESTRING (15.100213 49.7407301, 15.1003525 49.7407745, 15.1004992 49.7407859, 15.1011311 49.7407956, 15.1022843 49.740793, 15.1024632 49.7408116, 15.1026431 49.7408574)",yes
"[1182412530, 165370283]",2,126,Vlašimská,secondary,50,False,True,210.003,"LINESTRING (15.100213 49.7407301, 15.1000966 49.7406687, 15.100031 49.7405976, 15.0997601 49.7400839, 15.09959 49.7397624, 15.0994398 49.7393735, 15.0992972 49.7389582)",
32515975,,,Na Kopečku,residential,,False,True,159.076,"LINESTRING (15.1046991 49.7383547, 15.1053597 49.7392405, 15.1055314 49.7393325, 15.1059376 49.7394841)",
"[1199719776, 26786277]",,1268,Nádražní,tertiary,50,False,True,319.567,"LINESTRING (15.1046991 49.7383547, 15.1044366 49.7388879, 15.1043131 49.7391387, 15.1043071 49.7392967, 15.1044634 49.7397214, 15.1044785 49.7398595, 15.1044582 49.740237, 15.1044349 49.7403341, 15.1042924 49.7406611, 15.1042837 49.7407143, 15.1042908 49.7407606, 15.1043077 49.7408168, 15.1043377 49.7408654, 15.1043689 49.7409002, 15.1044481 49.7409451, 15.1045548 49.7410035, 15.1046469 49.7410765)",
32515963,,,Nábřežní,residential,,False,True,11.446,"LINESTRING (15.1042345 49.7443946, 15.1040927 49.7444415)",
