osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access,width,junction
"[109301769, 306390484, 306390481, 927050070]","['1', '2']","['Staroměstské náměstí', 'Dlouhá', 'Pařížská']",residential,,True,False,268.772,"LINESTRING (14.4198162 50.0887216, 14.4203886 50.0878675, 14.4204187 50.0878372, 14.4204583 50.0878188, 14.4204921 50.0878106, 14.4205356 50.0878086, 14.4205832 50.0878106, 14.4206361 50.0878202, 14.4206823 50.0878362, 14.421058 50.0880344, 14.421293 50.0881584, 14.4213224 50.0881808, 14.4214252 50.0882592, 14.4215578 50.0884289, 14.4216413 50.0885511, 14.4217688 50.0887006, 14.4218779 50.088818)",,,
4643620,1,Kostečná,residential,,True,False,65.033,"LINESTRING (14.420296 50.0891412, 14.4207363 50.0893088, 14.42108 50.0894396)",,,
4643622,1,Dušní,residential,,True,False,36.852,"LINESTRING (14.42108 50.0894396, 14.4213605 50.0891613)",,,
4643621,1,Salvátorská,residential,,True,False,103.75399999999999,"LINESTRING (14.4213605 50.0891613, 14.4207532 50.0889161, 14.4205792 50.0888502, 14.420296 50.0891412)",,,
4643622,1,Dušní,residential,,True,False,53.101,"LINESTRING (14.4213605 50.0891613, 14.4217979 50.0888705, 14.4218779 50.088818)",,,
109301770,2,Dlouhá,residential,,True,False,56.967999999999996,"LINESTRING (14.4218779 50.088818, 14.4219772 50.088923, 14.4222631 50.0892253, 14.4222921 50.089256)",,,
"[1068763499, 4353557]",1,Masná,residential,50,True,False,35.456,"LINESTRING (14.4222921 50.089256, 14.4223714 50.0892961, 14.4224469 50.0893287, 14.4225255 50.0893496, 14.4225487 50.0893535, 14.4226586 50.0893628, 14.4227432 50.0893569)",,,
133322253,1,Dlouhá,residential,50,True,False,38.103,"LINESTRING (14.4222921 50.089256, 14.4223856 50.0894375, 14.4224129 50.0895115, 14.422445 50.0895841)",,,
127055665,1,Masná,residential,50,True,False,95.35199999999999,"LINESTRING (14.4227432 50.0893569, 14.4229098 50.0893347, 14.4237295 50.0893831, 14.4238017 50.0893581, 14.4238689 50.0892713, 14.4239144 50.0892458, 14.4239635 50.0892408)",,,
4353554,,Masná,residential,50,False,True,44.467,"LINESTRING (14.4239635 50.0892408, 14.4240146 50.0892009, 14.4240643 50.0891606, 14.4242466 50.0889432, 14.4242449 50.0888932)",,,
"[482317001, 482317002, 482317003, 4353556]",1,Masná,residential,"['20', '50']",True,False,99.606,"LINESTRING (14.4239635 50.0892408, 14.4240622 50.0892734, 14.4241112 50.0892898, 14.4243339 50.0893602, 14.4244351 50.0893911, 14.4244683 50.0894012, 14.4247379 50.0894836, 14.4252155 50.0896371)",,,
127055666,,Rybná,residential,50,False,True,19.299,"LINESTRING (14.425895 50.0898346, 14.4260066 50.0896765)",,,
133322254,,Rybná,residential,50,False,False,83.18,"LINESTRING (14.425895 50.0898346, 14.4258902 50.0899506, 14.4258632 50.0904244, 14.4258224 50.090503, 14.4257623 50.0905674)",,,
"[753546547, 133322252]",2,Dlouhá,residential,20,False,False,130.11599999999999,"LINESTRING (14.4257623 50.0905674, 14.4256707 50.0905381, 14.4248935 50.0902727, 14.4245863 50.0901678, 14.4241871 50.0900635, 14.4241592 50.0900565, 14.4241293 50.090049)",,,
133322254,,Rybná,residential,50,False,True,83.18,"LINESTRING (14.4257623 50.0905674, 14.4258224 50.090503, 14.4258632 50.0904244, 14.4258902 50.0899506, 14.425895 50.0898346)",,,
172858420,,Rybná,residential,,True,False,80.436,"LINESTRING (14.4257623 50.0905674, 14.4257046 50.0906168, 14.425086 50.0911462)",,,
344845921,2,Dlouhá,residential,50,False,True,102.646,"LINESTRING (14.4257623 50.0905674, 14.4259992 50.0906334, 14.4261285 50.0906615, 14.4261876 50.0906717, 14.4262442 50.0906772, 14.4268852 50.0906973, 14.4271687 50.0907062)",,,
344845920,3,Dlouhá,residential,50,False,True,8.024,"LINESTRING (14.4271687 50.0907062, 14.4272806 50.0907135)",,,
4646434,,Benediktská,residential,50,True,False,181.13,"LINESTRING (14.4271687 50.0907062, 14.4271822 50.0906461, 14.4271854 50.090638, 14.4271931 50.0906061, 14.427339 50.0900032, 14.4260897 50.0896807, 14.4260066 50.0896765)",destination,,
344845921,2,Dlouhá,residential,50,False,False,102.646,"LINESTRING (14.4271687 50.0907062, 14.4268852 50.0906973, 14.4262442 50.0906772, 14.4261876 50.0906717, 14.4261285 50.0906615, 14.4259992 50.0906334, 14.4257623 50.0905674)",,,
165287756,4,17. listopadu,secondary,,False,False,79.475,"LINESTRING (14.4162523 50.0902799, 14.4162971 50.0903439, 14.4163696 50.0904279, 14.4168141 50.0908965)",,,
165287756,4,17. listopadu,secondary,,False,True,109.86299999999999,"LINESTRING (14.4162523 50.0902799, 14.4160219 50.0897553, 14.4159078 50.0894906, 14.4158953 50.0894617, 14.415838 50.0893283)",,,
4643619,1,Jáchymova,residential,,True,False,88.196,"LINESTRING (14.418695 50.0883876, 14.4187712 50.0884125, 14.4197139 50.0886909, 14.4198162 50.0887216)",,,
306390483,1,Maiselova,residential,,True,False,92.55,"LINESTRING (14.418695 50.0883876, 14.4185016 50.0886621, 14.418482 50.0887563, 14.4183965 50.0891177, 14.4183963 50.0891882)",,,
4819693,1,Valentinská,residential,,True,False,71.227,"LINESTRING (14.4169118 50.0890741, 14.4168951 50.0890371, 14.4166735 50.0885368, 14.4166312 50.0884595)",,,
"[1230955522, 566826590]",1,Široká,residential,,True,False,55.712,"LINESTRING (14.4169118 50.0890741, 14.4174955 50.0889746, 14.417505 50.088973, 14.417661 50.0890115)",,,
876526302,,Kaprova,residential,,True,False,20.384,"LINESTRING (14.4166312 50.0884595, 14.4163569 50.0885108)",,,
"[4086159, 1207196511]",2,náměstí Jana Palacha,tertiary,,False,True,88.68799999999999,"LINESTRING (14.4145426 50.0890742, 14.4146319 50.0889749, 14.4146484 50.088959, 14.4146684 50.0889431, 14.4146902 50.0889278, 14.4147134 50.088914, 14.4147376 50.0889012, 14.4147671 50.0888881, 14.4147978 50.0888781, 14.4148273 50.0888699, 14.4148723 50.08886, 14.4153037 50.0887827, 14.4154273 50.0887563, 14.4155654 50.0887127, 14.4155853 50.0887026)",,,
4353715,1,Platnéřská,residential,,True,False,127.62700000000001,"LINESTRING (14.4150563 50.087253, 14.4150818 50.0872425, 14.4151923 50.0872201, 14.416834 50.0872565)",,,
27589308,,Platnéřská,residential,,False,False,56.482,"LINESTRING (14.4150563 50.087253, 14.4150302 50.087265, 14.4149722 50.0872918, 14.4144966 50.087372, 14.4143067 50.087404)",,,
"[403367713, 128356307, 118174013]",2,Křižovnická,secondary,30,False,False,141.03699999999998,"LINESTRING (14.4150563 50.087253, 14.4149776 50.0871088, 14.4148726 50.0869252, 14.4146213 50.0864897, 14.414549 50.0863592, 14.4145135 50.0862932, 14.4144308 50.0861455, 14.4143866 50.0860597)",,,
133325746,,Křižovnická,secondary,,False,True,53.431,"LINESTRING (14.4150563 50.087253, 14.4152371 50.0876968, 14.4152457 50.0877179)",,,
128851986,1,Karlova,living_street,20,False,True,94.347,"LINESTRING (14.4179517 50.0861465, 14.4178913 50.0861302, 14.417598 50.0860509, 14.4173742 50.0860129, 14.4171828 50.0860041, 14.4170589 50.086007, 14.4169522 50.0860152, 14.4168389 50.0860367, 14.4167842 50.0860535, 14.416717 50.0861052)",,,
"[39467353, 420149851]",1,Husova,residential,30,False,"[False, True]",64.96799999999999,"LINESTRING (14.4179517 50.0861465, 14.4180574 50.0860185, 14.4182349 50.0855941)",,,
420149855,1,Husova,residential,,True,False,81.821,"LINESTRING (14.4179517 50.0861465, 14.4174884 50.0866474, 14.4173606 50.086777)",,,
27437431,1,Celetná,residential,30,True,False,85.83699999999999,"LINESTRING (14.4262495 50.0872214, 14.4265104 50.0872315, 14.4266387 50.0872402, 14.4272404 50.0872811, 14.4274477 50.0872889)",,,
34433552,1,Celetná,residential,50,False,True,26.133,"LINESTRING (14.4262495 50.0872214, 14.4259472 50.0872115, 14.4258844 50.0872051)",,,
4353216,,U Obecního domu,residential,50,False,False,44.187,"LINESTRING (14.4264077 50.0877939, 14.4269864 50.0879355)",,,
4353493,1,Králodvorská,residential,50,True,False,64.652,"LINESTRING (14.4264077 50.0877939, 14.4262808 50.0873345, 14.4262495 50.0872214)",,,
27375811,1,Rybná,residential,20,True,False,63.088,"LINESTRING (14.4264077 50.0877939, 14.4263618 50.08786, 14.4263433 50.0878854, 14.4262057 50.088081, 14.4261376 50.0882584, 14.4261134 50.0883263)",,,
4353216,,U Obecního domu,residential,50,False,True,44.187,"LINESTRING (14.4269864 50.0879355, 14.4264077 50.0877939)",,,
126243815,,U Obecního domu,residential,50,False,False,81.434,"LINESTRING (14.4269864 50.0879355, 14.4271828 50.0879838, 14.4280919 50.0881129)",,,
482307408,1,U Prašné brány,residential,50,True,False,81.291,"LINESTRING (14.4269864 50.0879355, 14.4270574 50.0878387, 14.4274294 50.0874885, 14.4274455 50.0874095, 14.4274477 50.0872889)",,,
4353217,1,U Prašné brány,residential,50,True,False,15.478,"LINESTRING (14.4268932 50.0880612, 14.4269864 50.0879355)",,,
126243814,,Králodvorská,residential,50,True,False,45.642,"LINESTRING (14.4268932 50.0880612, 14.4264077 50.0877939)",,,
27247666,1,Uhelný trh,living_street,20,True,False,65.93299999999999,"LINESTRING (14.4202174 50.0841899, 14.4201543 50.0837022, 14.4201505 50.083665, 14.4201512 50.0835987)",,,
927307782,1,Michalská,living_street,20,False,True,24.958,"LINESTRING (14.4202174 50.0841899, 14.4200583 50.0842741, 14.4200313 50.0842943, 14.420013 50.0843228, 14.4200041 50.084357)",,,
4643647,2,Uhelný trh,residential,50,False,False,52.601,"LINESTRING (14.4207003 50.0839072, 14.4206258 50.0838575, 14.4202675 50.0836309, 14.4201512 50.0835987)",,,
34433553,1,Uhelný trh,living_street,20,True,False,46.656,"LINESTRING (14.4207003 50.0839072, 14.420611 50.0839624, 14.4205745 50.0839845, 14.4204678 50.0840494, 14.4203345 50.084127, 14.4202174 50.0841899)",,,
4643647,2,Uhelný trh,residential,50,False,True,52.601000000000006,"LINESTRING (14.4201512 50.0835987, 14.4202675 50.0836309, 14.4206258 50.0838575, 14.4207003 50.0839072)",,,
27247667,1,Skořepka,residential,50,True,False,127.002,"LINESTRING (14.4201512 50.0835987, 14.4200329 50.0836199, 14.4185782 50.0839177, 14.4184496 50.0839308)",,,
26701712,1,Na Perštýně,residential,50,True,False,49.369,"LINESTRING (14.4184496 50.0839308, 14.4184374 50.0837016, 14.4184477 50.083582, 14.4184665 50.0834879)",,10,
39467355,1,Jilská,living_street,20,True,False,57.494,"LINESTRING (14.4184496 50.0839308, 14.41853 50.0840007, 14.4186427 50.0841092, 14.4186559 50.0841292, 14.4188251 50.0843852)",,2.5,
239571515,1,Betlémská,residential,50,True,False,90.76,"LINESTRING (14.4143679 50.0835428, 14.415599 50.0837482)",,,
4641178,1,Liliová,residential,,True,False,119.77099999999999,"LINESTRING (14.4165228 50.0842426, 14.4165269 50.084519, 14.4165429 50.0846859, 14.4165447 50.0847901, 14.4165402 50.0849021, 14.4165247 50.0849582, 14.4163957 50.0852786, 14.4163815 50.0853065)",,,
27247651,1,Betlémské náměstí,residential,50,True,False,26.923000000000002,"LINESTRING (14.4165228 50.0842426, 14.4166504 50.0841734, 14.4167838 50.0840691)",,,
27247651,1,Betlémské náměstí,residential,50,True,False,60.763999999999996,"LINESTRING (14.4174916 50.0840261, 14.4176331 50.0840717, 14.4178072 50.084172, 14.4182648 50.0841466)",,,
39467354,1,Husova,residential,50,True,False,27.914,"LINESTRING (14.4182648 50.0841466, 14.4182867 50.0840752, 14.4184496 50.0839308)",,,
"[27667451, 993326590]",1,"['Liliová', 'Karlova']",living_street,20,True,False,121.241,"LINESTRING (14.4163815 50.0853065, 14.4163632 50.0855034, 14.4162561 50.0859837, 14.4163016 50.0861215, 14.416589 50.0861113, 14.416717 50.0861052)",,,
4340678,1,Husova,living_street,20,True,False,83.599,"LINESTRING (14.4182499 50.0848946, 14.4182351 50.0847087, 14.4182872 50.0841864, 14.4182648 50.0841466)",,2.5,
39467353,1,Husova,residential,30,False,True,66.986,"LINESTRING (14.4182499 50.0848946, 14.4182505 50.0849107, 14.4182598 50.0851431, 14.4182959 50.0853543, 14.4182849 50.0854955)",,,
4340679,1,Jalovcová,residential,,False,False,16.857,"LINESTRING (14.4182849 50.0854955, 14.4184728 50.0855874)",,,
39467353,1,Husova,residential,30,False,True,11.53,"LINESTRING (14.4182849 50.0854955, 14.4182349 50.0855941)",,,
39467353,1,Husova,residential,30,False,False,66.98599999999999,"LINESTRING (14.4182849 50.0854955, 14.4182959 50.0853543, 14.4182598 50.0851431, 14.4182505 50.0849107, 14.4182499 50.0848946)",,,
"[1078298617, 4643652]",1,Vejvodova,living_street,20,False,False,75.428,"LINESTRING (14.4188251 50.0843852, 14.4188946 50.0844032, 14.4192233 50.0844884, 14.4195475 50.0846324, 14.4195813 50.0846531, 14.4196705 50.0847077, 14.4197194 50.0847336)",,,
"[926786944, 109269613]",1,Jilská,living_street,20,True,False,27.006999999999998,"LINESTRING (14.4188251 50.0843852, 14.4188296 50.0844639, 14.4188535 50.084599, 14.4188614 50.0846267)",,2.5,
927307782,1,Michalská,living_street,20,False,False,24.958,"LINESTRING (14.4200041 50.084357, 14.420013 50.0843228, 14.4200313 50.0842943, 14.4200583 50.0842741, 14.4202174 50.0841899)",,,
"[726532411, 39467351]",,Mariánské náměstí,residential,,True,False,55.242,"LINESTRING (14.4173606 50.086777, 14.4173217 50.0868484, 14.4173123 50.0869323, 14.4173578 50.0870225, 14.4173011 50.0872042, 14.4172707 50.0872577)",,,
128490321,2,Platnéřská,residential,,False,False,48.137,"LINESTRING (14.4172707 50.0872577, 14.4176426 50.0873214, 14.4177311 50.0873382, 14.4178405 50.0873641, 14.4179188 50.0873771)",,,
128490322,,Platnéřská,residential,,False,True,31.755,"LINESTRING (14.4172707 50.0872577, 14.4171487 50.0872385, 14.4170462 50.0872301, 14.416834 50.0872565)",,,
"[128490320, 118174197]",,Linhartská,residential,,False,False,105.027,"LINESTRING (14.4177964 50.0868667, 14.4179203 50.0868871, 14.4179446 50.086889, 14.4179821 50.0868941, 14.4192195 50.0871076)",,,
39469127,,U Radnice,residential,,False,False,37.483000000000004,"LINESTRING (14.4192195 50.0871076, 14.419139 50.0873578, 14.4191642 50.0874378)",,,
"[128490320, 118174197]",,Linhartská,residential,,False,True,105.027,"LINESTRING (14.4192195 50.0871076, 14.4179821 50.0868941, 14.4179446 50.086889, 14.4179203 50.0868871, 14.4177964 50.0868667)",,,
"[926696993, 127885987]",,U Radnice,residential,,False,True,11.543,"LINESTRING (14.4192195 50.0871076, 14.4192713 50.0870666, 14.4193088 50.0870216)",,,
4340679,1,Jalovcová,residential,,False,True,16.857,"LINESTRING (14.4184728 50.0855874, 14.4182849 50.0854955)",,,
39469125,,Platnéřská,residential,,True,False,76.896,"LINESTRING (14.4179188 50.0873771, 14.4189644 50.0875449)",,,
128490321,2,Platnéřská,residential,,False,True,48.137,"LINESTRING (14.4179188 50.0873771, 14.4178405 50.0873641, 14.4177311 50.0873382, 14.4176426 50.0873214, 14.4172707 50.0872577)",,,
4643622,1,Dušní,residential,,True,False,45.836999999999996,"LINESTRING (14.4208565 50.089826, 14.4209129 50.0897375, 14.42108 50.0894396)",,,
248210448,1,Dušní,residential,,True,False,15.629999999999999,"LINESTRING (14.4208565 50.089826, 14.4209474 50.0898397, 14.4210365 50.0898966)",,,roundabout
248210448,1,Dušní,residential,,True,False,6.692,"LINESTRING (14.4206881 50.089945, 14.4206833 50.0898849)",,,roundabout
1005059192,2,Široká,residential,,True,False,11.185,"LINESTRING (14.4206881 50.089945, 14.4205638 50.0898837)",,,
306390482,1,Dušní,residential,,True,False,23.353,"LINESTRING (14.4209597 50.0900584, 14.4208987 50.0900403, 14.4207923 50.090006, 14.4206881 50.089945)",,,roundabout
4353630,1,Dušní,residential,,True,False,18.962,"LINESTRING (14.4210365 50.0898966, 14.4210107 50.0899882, 14.4209597 50.0900584)",,,roundabout
4353653,1,Pařížská,residential,,True,False,61.373999999999995,"LINESTRING (14.4193509 50.089431, 14.4194155 50.0893334, 14.4196836 50.088922)",,,
31695696,1,Široká,residential,,True,False,73.26,"LINESTRING (14.4193509 50.089431, 14.4192467 50.0894055, 14.4186654 50.0892577, 14.4185589 50.0892297, 14.4183963 50.0891882)",,,
"[126243816, 31695695]",2,Široká,residential,,False,True,66.24600000000001,"LINESTRING (14.4193509 50.089431, 14.4194954 50.0894738, 14.4201655 50.0897164)",,,
683684594,1,Široká,residential,,True,False,56.017,"LINESTRING (14.4183963 50.0891882, 14.417661 50.0890115)",,,
4643617,1,Žatecká,residential,,True,False,90.755,"LINESTRING (14.417661 50.0890115, 14.4177044 50.0882793, 14.4176803 50.0881973)",,,
4353655,1,Maiselova,living_street,20,True,False,87.102,"LINESTRING (14.4183567 50.0899696, 14.4183484 50.0897021, 14.4184063 50.0892882, 14.4183963 50.0891882)",,,
172382123,1,U Starého hřbitova,living_street,20,True,False,170.51,"LINESTRING (14.4183567 50.0899696, 14.4183047 50.0899714, 14.4180795 50.0899793, 14.4172254 50.090009, 14.4171439 50.090137, 14.4171469 50.0901652, 14.4175672 50.0906319, 14.4176038 50.0906752, 14.417646 50.0907193)",,,
4353693,,Valentinská,residential,,True,False,71.0,"LINESTRING (14.416834 50.0872565, 14.4168237 50.0873037, 14.4166051 50.0878067, 14.4165767 50.0878729)",,,
128490322,,Platnéřská,residential,,False,False,31.755,"LINESTRING (14.416834 50.0872565, 14.4170462 50.0872301, 14.4171487 50.0872385, 14.4172707 50.0872577)",,,
4353563,,Kozí,residential,,True,False,82.502,"LINESTRING (14.422445 50.0895841, 14.4224851 50.0896749, 14.4226721 50.0902336, 14.4226789 50.0902539, 14.4226951 50.0903083)",,,
4353564,1,V Kolkovně,residential,,True,False,106.351,"LINESTRING (14.422445 50.0895841, 14.4222459 50.0896202, 14.4210365 50.0898966)",,,
"[42390104, 753546549]",1,Dlouhá,residential,20,True,False,115.173,"LINESTRING (14.4241293 50.090049, 14.4239133 50.0899636, 14.4238924 50.0899554, 14.4232095 50.0896901, 14.4227963 50.0895223, 14.422755 50.0895056)",,,
"[753546547, 133322252]",2,Dlouhá,residential,20,False,True,130.116,"LINESTRING (14.4241293 50.090049, 14.4241592 50.0900565, 14.4241871 50.0900635, 14.4245863 50.0901678, 14.4248935 50.0902727, 14.4256707 50.0905381, 14.4257623 50.0905674)",,,
4353525,1,Týnská,residential,50,False,False,93.845,"LINESTRING (14.4242449 50.0888932, 14.4237374 50.0886964, 14.4235908 50.0886407, 14.4233869 50.0884725, 14.4233113 50.08834)",,,
"[420149872, 4353553]",1,Malá Štupartská,living_street,20,True,False,90.539,"LINESTRING (14.4242449 50.0888932, 14.4242991 50.0888751, 14.4243417 50.0888529, 14.4244706 50.0886344, 14.4245129 50.0884385, 14.4245239 50.0883798, 14.4245397 50.0881307)",,,
4353554,,Masná,residential,50,False,False,44.46699999999999,"LINESTRING (14.4242449 50.0888932, 14.4242466 50.0889432, 14.4240643 50.0891606, 14.4240146 50.0892009, 14.4239635 50.0892408)",,,
509501523,1,Týnská,living_street,20,False,True,21.676,"LINESTRING (14.4229947 50.0879847, 14.4229728 50.0879944, 14.4229497 50.087999, 14.4229205 50.0879987, 14.4228878 50.087993, 14.4227632 50.0879493, 14.4227409 50.0879454, 14.4227161 50.0879456)",,,
27375024,1,Týnská ulička,living_street,20,True,False,116.36200000000001,"LINESTRING (14.4227161 50.0879456, 14.422686 50.0879515, 14.4226632 50.087961, 14.422645 50.0879745, 14.4223173 50.0884704, 14.4221486 50.0886499, 14.4220858 50.0887028, 14.4220015 50.0887495, 14.4218779 50.088818)",,,
509501523,1,Týnská,living_street,20,False,False,21.676,"LINESTRING (14.4227161 50.0879456, 14.4227409 50.0879454, 14.4227632 50.0879493, 14.4228878 50.087993, 14.4229205 50.0879987, 14.4229497 50.087999, 14.4229728 50.0879944, 14.4229947 50.0879847)",,,
"[28703227, 127055669]",1,"['Štupartská', 'Týnská']","['residential', 'living_street']","['20', '50']",True,False,87.47,"LINESTRING (14.4245651 50.087717, 14.4245207 50.0877125, 14.4242159 50.087682, 14.4237711 50.0876826, 14.4234212 50.0876273, 14.4233813 50.0876213, 14.4233549 50.0876204)",,,
127055675,1,Štupartská,residential,50,True,False,83.872,"LINESTRING (14.4245651 50.087717, 14.4252641 50.0877232, 14.4257345 50.0877721)",,,
"[420149867, 1134618694]",1,Malá Štupartská,residential,50,True,False,46.037,"LINESTRING (14.4245397 50.0881307, 14.424545 50.0880443, 14.4245651 50.087717)",,,
4353507,1,Templová,residential,50,True,False,53.861000000000004,"LINESTRING (14.4257345 50.0877721, 14.4257042 50.0878293, 14.4255041 50.0882069, 14.4254915 50.0882307)",,,
215492982,1,Templová,residential,50,False,False,30.143,"LINESTRING (14.4257345 50.0877721, 14.4257485 50.0877388, 14.4258447 50.0875104)",,,
4353506,1,Jakubská,residential,50,True,False,69.376,"LINESTRING (14.4254915 50.0882307, 14.4251461 50.0881554, 14.4245397 50.0881307)",,,
"[31030950, 896010527]",1,Jakubská,residential,50,False,True,45.709,"LINESTRING (14.4254915 50.0882307, 14.4257592 50.0882846, 14.4261134 50.0883263)",,,
39469125,,Platnéřská,residential,,True,False,21.119999999999997,"LINESTRING (14.4189644 50.0875449, 14.4190951 50.0875663, 14.4191864 50.0875813, 14.4192077 50.0875913, 14.419229 50.0876134)",,,
127885988,,,residential,,True,False,18.575000000000003,"LINESTRING (14.4189644 50.0875449, 14.4190703 50.087488, 14.4191642 50.0874378)",,,
482317000,,Rybná,residential,50,False,False,5.77,"LINESTRING (14.4261134 50.0883263, 14.4261517 50.088372)",,,
"[31030950, 896010527]",1,Jakubská,residential,50,False,False,45.709,"LINESTRING (14.4261134 50.0883263, 14.4257592 50.0882846, 14.4254915 50.0882307)",,,
127055666,,Rybná,residential,50,False,False,19.299,"LINESTRING (14.4260066 50.0896765, 14.425895 50.0898346)",,,
37060381,,Rybná,residential,50,False,True,56.5,"LINESTRING (14.4260066 50.0896765, 14.4260258 50.0896291, 14.426075 50.0894124, 14.4260578 50.0891725)",,,
"[41386905, 172997558]",,Haštalská,residential,50,True,False,142.096,"LINESTRING (14.425086 50.0911462, 14.4254232 50.091238, 14.4257307 50.0913038, 14.426405 50.0914067, 14.4262984 50.0917909)",,,
172997559,,Haštalská,residential,,True,False,23.847,"LINESTRING (14.425086 50.0911462, 14.4249427 50.0911061, 14.4247718 50.0911379)",,,
4643609,,K Haštalu,residential,50,True,False,45.676,"LINESTRING (14.4262984 50.0917909, 14.4268543 50.0918782, 14.4269203 50.0918886)",,,
261182858,,Haštalská,residential,,True,False,42.201,"LINESTRING (14.4247718 50.0911379, 14.4242166 50.0910069)",,,
26695003,,Haštalské náměstí,residential,,True,False,65.78399999999999,"LINESTRING (14.4242166 50.0910069, 14.4241509 50.0910719, 14.4240164 50.0913564, 14.424125 50.0914303, 14.4242711 50.0914974)",,,
