osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,bridge,geometry
78497683,69,Palackého Náměstí,primary,False,False,25.271,2,50,,"LINESTRING (17.8519728 49.2201369, 17.8520322 49.2202355, 17.8521131 49.2203447)"
78497683,69,Palackého Náměstí,primary,False,True,40.535,2,50,,"LINESTRING (17.8519728 49.2201369, 17.8519412 49.2200792, 17.8519228 49.220034, 17.8518849 49.2199008, 17.8518599 49.2197809)"
37680022,,Štěpská,residential,False,False,157.413,,,,"LINESTRING (17.8502963 49.2208679, 17.8498603 49.2209729, 17.8490417 49.220758, 17.8486645 49.2206752, 17.8483797 49.2206127, 17.8482606 49.2206303)"
37680022,,Štěpská,residential,False,True,151.178,,,,"LINESTRING (17.8502963 49.2208679, 17.8503527 49.2208604, 17.8508204 49.220798, 17.8509301 49.2207497, 17.8513367 49.2205707, 17.8518148 49.2202134, 17.8518755 49.2201768, 17.8519728 49.2201369)"
"[96549888, 96549885, 96549887]",,Říční,residential,False,False,150.45499999999998,,,yes,"LINESTRING (17.8502963 49.2208679, 17.8502973 49.2208998, 17.8503369 49.2209983, 17.8504852 49.2210212, 17.8506565 49.2210023, 17.850886 49.2209907, 17.8511008 49.2210119, 17.851387 49.221017, 17.8515186 49.2210046, 17.8516227 49.220978, 17.8521211 49.220808)"
37680024,,Nábřežní,residential,True,False,173.49099999999999,,,,"LINESTRING (17.8522952 49.2221773, 17.8525724 49.2223266, 17.8528259 49.2224074, 17.8530751 49.2224534, 17.8533955 49.2224945, 17.8535807 49.2225422, 17.853726 49.2226044, 17.8540503 49.2228302, 17.8543043 49.2229521)"
"[58217898, 58217900]",,"['Slušovská', 'Masarykovo nám.']",residential,False,False,48.285000000000004,,,yes,"LINESTRING (17.8522952 49.2221773, 17.8524291 49.2220624, 17.8525935 49.2218525, 17.8526254 49.2218026)"
279548430,,Slušovská,residential,False,True,313.89099999999996,,,,"LINESTRING (17.8522952 49.2221773, 17.8521588 49.2222595, 17.8517583 49.222422, 17.8511988 49.2225779, 17.851038 49.2226217, 17.8509786 49.2226379, 17.8508272 49.222682, 17.8504665 49.222773, 17.8499219 49.2229104, 17.8496995 49.2229677, 17.8494416 49.2230328, 17.8489471 49.2231414, 17.8484936 49.2232361, 17.8484085 49.2232328, 17.8483254 49.2232295)"
169387104,,Masarykovo nám.,residential,False,False,4.019,,,,"LINESTRING (17.8527456 49.2216113, 17.8527656 49.2215776)"
277966817,,Masarykovo nám.,residential,False,False,69.283,,,,"LINESTRING (17.8527456 49.2216113, 17.8536085 49.2217434, 17.8536585 49.2217136)"
"[1163648801, 58217900]",,Masarykovo nám.,residential,False,True,22.995,,,,"LINESTRING (17.8527456 49.2216113, 17.8527177 49.2216584, 17.8526254 49.2218026)"
170518014,,Říční,residential,False,True,4.416,,,,"LINESTRING (17.8524658 49.2206781, 17.8524124 49.2206971)"
37680035,,Pardubská,residential,False,False,139.202,,,,"LINESTRING (17.8524658 49.2206781, 17.8526287 49.2206072, 17.8527157 49.2205518, 17.8528981 49.2204067, 17.8532936 49.2201002, 17.8537292 49.2198812, 17.8538445 49.21982)"
949504801,69,Masarykovo nám.,primary,False,False,63.577999999999996,2,50,,"LINESTRING (17.8524658 49.2206781, 17.8526072 49.2208051, 17.8529805 49.2211406)"
"[949504801, 78497683, 58235135]",69,"['Palackého Náměstí', 'Masarykovo nám.']",primary,False,True,45.108000000000004,2,50,yes,"LINESTRING (17.8524658 49.2206781, 17.8523052 49.2205377, 17.8521804 49.220421, 17.8521131 49.2203447)"
282001022,,Nábřežní,residential,False,False,29.207,,,,"LINESTRING (17.8543043 49.2229521, 17.8544048 49.2229953, 17.8545013 49.2230322, 17.8545435 49.2230427, 17.8546031 49.2230472, 17.854667 49.2230399)"
9627553,69,Masarykovo nám.,primary,False,False,35.186,,50,,"LINESTRING (17.8547099 49.2219152, 17.8547718 49.2219609, 17.8548126 49.2219977, 17.8548472 49.2220396, 17.8548794 49.2220928, 17.8548946 49.222144, 17.8549 49.2221969)"
9627553,69,Masarykovo nám.,primary,False,True,76.609,,50,,"LINESTRING (17.8547099 49.2219152, 17.8546636 49.2218854, 17.854614 49.2218589, 17.8545173 49.2218169, 17.8544072 49.2217793, 17.85422 49.2217227, 17.8539558 49.2216434, 17.8537913 49.2215835)"
37680025,,Masarykovo nám.,residential,False,False,26.127,,50,,"LINESTRING (17.8547099 49.2219152, 17.8548035 49.2219407, 17.8549028 49.2219654, 17.8549668 49.2219773, 17.8550502 49.2219897)"
170517938,,Krňovská,residential,False,False,153.413,,,,"LINESTRING (17.8572935 49.2224875, 17.857548 49.2225371, 17.8578149 49.2225499, 17.8581919 49.2225115, 17.8584073 49.2225291, 17.8593398 49.2227272)"
"[705044729, 398212873]",,Krňovská,residential,False,True,125.007,,,,"LINESTRING (17.8572935 49.2224875, 17.8565566 49.2223196, 17.8560181 49.2222317, 17.8558256 49.2221627, 17.8556789 49.2221117)"
170517938,,Krňovská,residential,False,False,80.115,,,,"LINESTRING (17.8602457 49.2230135, 17.8605101 49.2230839, 17.8613277 49.2230887)"
170517938,,Krňovská,residential,False,True,74.178,,,,"LINESTRING (17.8602457 49.2230135, 17.8599348 49.2228536, 17.8593398 49.2227272)"
37680026,,Komenského,residential,False,False,242.349,,,,"LINESTRING (17.8613277 49.2230887, 17.8612659 49.2229914, 17.8607953 49.2226401, 17.8605637 49.2224059, 17.8603246 49.2220545, 17.8601677 49.2216203, 17.8601453 49.2211226)"
170517938,,Krňovská,residential,False,True,80.115,,,,"LINESTRING (17.8613277 49.2230887, 17.8605101 49.2230839, 17.8602457 49.2230135)"
37680032,,Komenského,residential,False,True,69.05,,,,"LINESTRING (17.8601453 49.2211226, 17.8593717 49.2207616)"
37680026,,Komenského,residential,False,True,242.349,,,,"LINESTRING (17.8601453 49.2211226, 17.8601677 49.2216203, 17.8603246 49.2220545, 17.8605637 49.2224059, 17.8607953 49.2226401, 17.8612659 49.2229914, 17.8613277 49.2230887)"
277966826,,Školní,residential,False,False,75.841,,,,"LINESTRING (17.8565686 49.221406, 17.8571991 49.2208623)"
37724473,,Růžová,residential,False,False,122.40800000000002,,,,"LINESTRING (17.8565686 49.221406, 17.857498 49.2215595, 17.8578835 49.2216834, 17.8581345 49.2217873)"
37724473,,Růžová,residential,False,True,141.61499999999998,,,,"LINESTRING (17.8565686 49.221406, 17.8562935 49.2213395, 17.8561265 49.2212844, 17.8559533 49.2212187, 17.8556188 49.2210391, 17.8553612 49.2208443, 17.8552025 49.2207213, 17.8550916 49.2206159)"
277966826,,Školní,residential,False,True,101.655,,,,"LINESTRING (17.8565686 49.221406, 17.8557384 49.2220609, 17.8556789 49.2221117)"
277966826,,Školní,residential,False,True,75.841,,,,"LINESTRING (17.8571991 49.2208623, 17.8565686 49.221406)"
398212882,,Slunečná,residential,False,False,145.195,,,,"LINESTRING (17.8581345 49.2217873, 17.8593717 49.2207616)"
37724473,,Růžová,residential,False,False,139.768,,,,"LINESTRING (17.8581345 49.2217873, 17.858419 49.2219652, 17.858621 49.2221791, 17.858823 49.2224349, 17.8589943 49.2225548, 17.8593003 49.2226627, 17.8593398 49.2227272)"
37724473,,Růžová,residential,False,True,122.408,,,,"LINESTRING (17.8581345 49.2217873, 17.8578835 49.2216834, 17.857498 49.2215595, 17.8565686 49.221406)"
37724473,,Růžová,residential,False,True,139.76799999999997,,,,"LINESTRING (17.8593398 49.2227272, 17.8593003 49.2226627, 17.8589943 49.2225548, 17.858823 49.2224349, 17.858621 49.2221791, 17.858419 49.2219652, 17.8581345 49.2217873)"
170517938,,Krňovská,residential,False,False,74.178,,,,"LINESTRING (17.8593398 49.2227272, 17.8599348 49.2228536, 17.8602457 49.2230135)"
170517938,,Krňovská,residential,False,True,153.413,,,,"LINESTRING (17.8593398 49.2227272, 17.8584073 49.2225291, 17.8581919 49.2225115, 17.8578149 49.2225499, 17.857548 49.2225371, 17.8572935 49.2224875)"
37680029,,Nad Stadionem,residential,False,False,12.441,,,,"LINESTRING (17.8604337 49.2198588, 17.8605294 49.219766)"
398212882,,Slunečná,residential,False,True,126.647,,,,"LINESTRING (17.8604337 49.2198588, 17.8603942 49.2199034, 17.8593717 49.2207616)"
37680029,,Nad Stadionem,residential,False,True,64.311,,,,"LINESTRING (17.8613165 49.2195161, 17.8607618 49.2196461, 17.8605294 49.219766)"
37680032,,Komenského,residential,False,False,69.05,,,,"LINESTRING (17.8593717 49.2207616, 17.8601453 49.2211226)"
398212882,,Slunečná,residential,False,True,145.195,,,,"LINESTRING (17.8593717 49.2207616, 17.8581345 49.2217873)"
398212882,,Slunečná,residential,False,False,126.647,,,,"LINESTRING (17.8593717 49.2207616, 17.8603942 49.2199034, 17.8604337 49.2198588)"
37680034,,Nová,residential,False,False,270.774,,,,"LINESTRING (17.8550916 49.2206159, 17.8559042 49.2198601, 17.8565506 49.2193404, 17.8570823 49.2189982, 17.8575086 49.2187789)"
"[37724472, 37680028]",,Růžová,residential,False,True,126.80499999999999,,,,"LINESTRING (17.8550916 49.2206159, 17.8549765 49.2205292, 17.8547583 49.2203709, 17.8545734 49.2202465, 17.8542443 49.22006, 17.8538445 49.21982)"
37724473,,Růžová,residential,False,False,141.61499999999998,,,,"LINESTRING (17.8550916 49.2206159, 17.8552025 49.2207213, 17.8553612 49.2208443, 17.8556188 49.2210391, 17.8559533 49.2212187, 17.8561265 49.2212844, 17.8562935 49.2213395, 17.8565686 49.221406)"
"[37724472, 37680028]",,Růžová,residential,False,False,126.80499999999999,,,,"LINESTRING (17.8538445 49.21982, 17.8542443 49.22006, 17.8545734 49.2202465, 17.8547583 49.2203709, 17.8549765 49.2205292, 17.8550916 49.2206159)"
37680035,,Pardubská,residential,False,True,139.202,,,,"LINESTRING (17.8538445 49.21982, 17.8537292 49.2198812, 17.8532936 49.2201002, 17.8528981 49.2204067, 17.8527157 49.2205518, 17.8526287 49.2206072, 17.8524658 49.2206781)"
37680025,,Masarykovo nám.,residential,False,True,26.127000000000002,,50,,"LINESTRING (17.8550502 49.2219897, 17.8549668 49.2219773, 17.8549028 49.2219654, 17.8548035 49.2219407, 17.8547099 49.2219152)"
37724474,,Masarykovo nám.,residential,False,False,27.346999999999998,,50,,"LINESTRING (17.8550502 49.2219897, 17.8549976 49.2220052, 17.854964 49.2220248, 17.8549447 49.2220463, 17.8549211 49.2220953, 17.8549 49.2221969)"
37724475,,Masarykovo nám.,residential,False,False,48.232,,,,"LINESTRING (17.8550502 49.2219897, 17.8550922 49.2219832, 17.85514 49.2219847, 17.8552082 49.2219972, 17.8556789 49.2221117)"
37680034,,Nová,residential,False,True,270.774,,,,"LINESTRING (17.8575086 49.2187789, 17.8570823 49.2189982, 17.8565506 49.2193404, 17.8559042 49.2198601, 17.8550916 49.2206159)"
278818448,,,residential,False,True,17.231,,,,"LINESTRING (17.8481303 49.2205008, 17.8482606 49.2206303)"
279548430,,Slušovská,residential,False,False,313.89099999999996,,,,"LINESTRING (17.8483254 49.2232295, 17.8484085 49.2232328, 17.8484936 49.2232361, 17.8489471 49.2231414, 17.8494416 49.2230328, 17.8496995 49.2229677, 17.8499219 49.2229104, 17.8504665 49.222773, 17.8508272 49.222682, 17.8509786 49.2226379, 17.851038 49.2226217, 17.8511988 49.2225779, 17.8517583 49.222422, 17.8521588 49.2222595, 17.8522952 49.2221773)"
"[169387128, 170851810]",,"['Chrastěšovská', 'Zahradní']",residential,False,False,270.62199999999996,,,,"LINESTRING (17.8551477 49.2257839, 17.8552253 49.2255836, 17.855329 49.2253967, 17.8553363 49.2253002, 17.855281 49.2252111, 17.8549718 49.2250139, 17.8548594 49.2249728, 17.8547396 49.2249692, 17.854613 49.2249181, 17.8546041 49.2247721, 17.8547209 49.2246426, 17.8549258 49.2244548, 17.8549712 49.224301, 17.8549418 49.2240785, 17.8549473 49.224028, 17.8549853 49.223879, 17.8550082 49.2238419, 17.855038 49.2238054, 17.8550698 49.2237818, 17.8551663 49.2237465)"
170518014,,Říční,residential,False,False,4.416,,,,"LINESTRING (17.8524124 49.2206971, 17.8524658 49.2206781)"
463222859,,Říční,residential,True,False,24.555,,,,"LINESTRING (17.8524124 49.2206971, 17.8523356 49.2207349, 17.8521211 49.220808)"
398212869,4882,Chrastěšovské paseky,tertiary,False,True,60.407,,,,"LINESTRING (17.8592466 49.2268715, 17.8593978 49.2263373)"
170518008,,,residential,False,True,93.26500000000001,,,,"LINESTRING (17.8592466 49.2268715, 17.8593134 49.2268748, 17.8594635 49.2268917, 17.8597182 49.2269299, 17.8597988 49.2269516, 17.8598671 49.2269812, 17.8599514 49.2270402, 17.8600244 49.2271251, 17.8600585 49.2271867, 17.8601268 49.2273516)"
169387104,,Masarykovo nám.,residential,False,True,4.019,,,,"LINESTRING (17.8527656 49.2215776, 17.8527456 49.2216113)"
277966811,,Masarykovo nám.,residential,False,False,66.587,,,,"LINESTRING (17.8527656 49.2215776, 17.8536585 49.2217136)"
169387104,,Masarykovo nám.,residential,False,False,51.037000000000006,,,,"LINESTRING (17.8527656 49.2215776, 17.8528652 49.2213789, 17.8529805 49.2211406)"
277966817,,Masarykovo nám.,residential,False,True,17.387,,,,"LINESTRING (17.8537913 49.2215835, 17.8536585 49.2217136)"
9627553,69,Masarykovo nám.,primary,False,False,76.609,,50,,"LINESTRING (17.8537913 49.2215835, 17.8539558 49.2216434, 17.85422 49.2217227, 17.8544072 49.2217793, 17.8545173 49.2218169, 17.854614 49.2218589, 17.8546636 49.2218854, 17.8547099 49.2219152)"
949504801,69,Masarykovo nám.,primary,False,True,77.11200000000001,2,50,,"LINESTRING (17.8537913 49.2215835, 17.8536991 49.2215462, 17.8536168 49.2215114, 17.8534966 49.2214554, 17.8532729 49.2213367, 17.8531839 49.2212823, 17.8530807 49.2212144, 17.8529805 49.2211406)"
277966811,,Masarykovo nám.,residential,False,True,66.587,,,,"LINESTRING (17.8536585 49.2217136, 17.8527656 49.2215776)"
277966817,,Masarykovo nám.,residential,False,False,17.387,,,,"LINESTRING (17.8536585 49.2217136, 17.8537913 49.2215835)"
277966817,,Masarykovo nám.,residential,False,True,69.283,,,,"LINESTRING (17.8536585 49.2217136, 17.8536085 49.2217434, 17.8527456 49.2216113)"
37724475,,Masarykovo nám.,residential,False,True,48.232,,,,"LINESTRING (17.8556789 49.2221117, 17.8552082 49.2219972, 17.85514 49.2219847, 17.8550922 49.2219832, 17.8550502 49.2219897)"
277966826,,Školní,residential,False,False,101.655,,,,"LINESTRING (17.8556789 49.2221117, 17.8557384 49.2220609, 17.8565686 49.221406)"
"[398212873, 705044729]",,Krňovská,residential,False,False,125.007,,,,"LINESTRING (17.8556789 49.2221117, 17.8558256 49.2221627, 17.8560181 49.2222317, 17.8565566 49.2223196, 17.8572935 49.2224875)"
"[58217907, 931034078, 931034079]",69,Chrastěšovská,primary,False,False,435.4050000000001,2,50,yes,"LINESTRING (17.8551663 49.2237465, 17.855246 49.2238444, 17.8554204 49.2240405, 17.8555804 49.2242145, 17.8557581 49.2243959, 17.8560389 49.2246707, 17.8563135 49.2249269, 17.8564824 49.2250826, 17.8565802 49.2251639, 17.8566487 49.2252225, 17.8567327 49.2252891, 17.8568277 49.2253473, 17.8569153 49.2253977, 17.8571618 49.2255258, 17.8573222 49.2256082, 17.8578033 49.2258536, 17.8578916 49.2258987, 17.8580754 49.2259918, 17.8582098 49.2260511, 17.8583818 49.2261141, 17.8585275 49.2261621, 17.8586568 49.2262013, 17.8587974 49.2262376, 17.8589405 49.2262695, 17.8590514 49.2262892, 17.8591998 49.2263127, 17.8593978 49.2263373)"
58217907,69,Chrastěšovská,primary,False,True,86.64899999999999,2,50,,"LINESTRING (17.8551663 49.2237465, 17.855046 49.2235826, 17.8547243 49.2231529, 17.8546885 49.2230915, 17.854667 49.2230399)"
"[169387128, 170851810]",,"['Chrastěšovská', 'Zahradní']",residential,False,True,270.62199999999996,,,,"LINESTRING (17.8551663 49.2237465, 17.8550698 49.2237818, 17.855038 49.2238054, 17.8550082 49.2238419, 17.8549853 49.223879, 17.8549473 49.224028, 17.8549418 49.2240785, 17.8549712 49.224301, 17.8549258 49.2244548, 17.8547209 49.2246426, 17.8546041 49.2247721, 17.854613 49.2249181, 17.8547396 49.2249692, 17.8548594 49.2249728, 17.8549718 49.2250139, 17.855281 49.2252111, 17.8553363 49.2253002, 17.855329 49.2253967, 17.8552253 49.2255836, 17.8551477 49.2257839)"
278251882,,Chrastěšovská,residential,False,False,97.926,,,,"LINESTRING (17.8551663 49.2237465, 17.855035 49.2237638, 17.8549804 49.2237695, 17.8549063 49.2237707, 17.8548041 49.2237673, 17.8547249 49.2237726, 17.8546541 49.2237868, 17.8546012 49.2238115, 17.8545648 49.2238333, 17.8544324 49.2239434, 17.8543505 49.2240103, 17.8539818 49.2240217)"
278251882,,Chrastěšovská,residential,False,True,97.926,,,,"LINESTRING (17.8539818 49.2240217, 17.8543505 49.2240103, 17.8544324 49.2239434, 17.8545648 49.2238333, 17.8546012 49.2238115, 17.8546541 49.2237868, 17.8547249 49.2237726, 17.8548041 49.2237673, 17.8549063 49.2237707, 17.8549804 49.2237695, 17.855035 49.2237638, 17.8551663 49.2237465)"
278818448,,,residential,False,False,17.231,,,,"LINESTRING (17.8482606 49.2206303, 17.8481303 49.2205008)"
37680022,,Štěpská,residential,False,True,157.413,,,,"LINESTRING (17.8482606 49.2206303, 17.8483797 49.2206127, 17.8486645 49.2206752, 17.8490417 49.220758, 17.8498603 49.2209729, 17.8502963 49.2208679)"
278818435,,Masarykovo nám.,residential,False,True,41.445,,,,"LINESTRING (17.8520845 49.2216838, 17.8526254 49.2218026)"
278818435,,Masarykovo nám.,residential,False,False,41.445,,,,"LINESTRING (17.8526254 49.2218026, 17.8520845 49.2216838)"
"[1163648801, 58217900]",,Masarykovo nám.,residential,False,False,22.995,,,,"LINESTRING (17.8526254 49.2218026, 17.8527177 49.2216584, 17.8527456 49.2216113)"
"[58217898, 58217900]",,"['Masarykovo nám.', 'Slušovská']",residential,False,True,48.285,,,yes,"LINESTRING (17.8526254 49.2218026, 17.8525935 49.2218525, 17.8524291 49.2220624, 17.8522952 49.2221773)"
170518008,,,residential,False,False,93.265,,,,"LINESTRING (17.8601268 49.2273516, 17.8600585 49.2271867, 17.8600244 49.2271251, 17.8599514 49.2270402, 17.8598671 49.2269812, 17.8597988 49.2269516, 17.8597182 49.2269299, 17.8594635 49.2268917, 17.8593134 49.2268748, 17.8592466 49.2268715)"
"[96549888, 96549885, 96549887]",,Říční,residential,False,True,150.455,,,yes,"LINESTRING (17.8521211 49.220808, 17.8516227 49.220978, 17.8515186 49.2210046, 17.851387 49.221017, 17.8511008 49.2210119, 17.850886 49.2209907, 17.8506565 49.2210023, 17.8504852 49.2210212, 17.8503369 49.2209983, 17.8502973 49.2208998, 17.8502963 49.2208679)"
9626218,69,Palackého Náměstí,primary,False,False,58.237,2,50,,"LINESTRING (17.8515346 49.2193158, 17.8516164 49.2193727, 17.8516849 49.2194307, 17.8517265 49.2194716, 17.8517615 49.2195194, 17.8517983 49.21958, 17.851825 49.2196425, 17.8518434 49.2197129, 17.8518599 49.2197809)"
9626938,49,Říčanská,primary,False,False,52.366,2,50,,"LINESTRING (17.8515346 49.2193158, 17.8518377 49.2192772, 17.8519799 49.2192553, 17.8521028 49.2192287, 17.8522254 49.2191893)"
460708125,49,Zlínská,primary,False,True,161.986,2,50,,"LINESTRING (17.8515346 49.2193158, 17.851477 49.2192877, 17.8514003 49.2192543, 17.8513088 49.2192211, 17.8510408 49.2191508, 17.850632 49.2190475, 17.850596 49.2190383, 17.8502064 49.2189385, 17.8494788 49.2187599)"
37680029,,Nad Stadionem,residential,False,True,12.441,,,,"LINESTRING (17.8605294 49.219766, 17.8604337 49.2198588)"
37680029,,Nad Stadionem,residential,False,False,64.311,,,,"LINESTRING (17.8605294 49.219766, 17.8607618 49.2196461, 17.8613165 49.2195161)"
