osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,name
197636871,residential,False,True,101.958,,,,"LINESTRING (-12.3947297 11.0574334, -12.3938871 11.0578295)",
238360361,trunk,False,False,41.625,2,N5,90,"LINESTRING (-12.3947297 11.0574334, -12.3947722 11.0573003, -12.3948652 11.0570839)",
238360361,trunk,False,True,99.44200000000001,2,N5,90,"LINESTRING (-12.3947297 11.0574334, -12.3947017 11.0576458, -12.3946965 11.0578564, -12.3947335 11.0580974, -12.3948139 11.0583089)",
197636429,residential,False,False,51.463,,,,"LINESTRING (-12.3970705 11.0608599, -12.3974516 11.0605873)",
197636429,residential,False,False,66.669,,,,"LINESTRING (-12.3974516 11.0605873, -12.3979769 11.0602812)",
197636429,residential,False,True,51.463,,,,"LINESTRING (-12.3974516 11.0605873, -12.3970705 11.0608599)",
197636850,residential,False,False,111.959,,,,"LINESTRING (-12.3974516 11.0605873, -12.3969303 11.0597201)",
197636429,residential,False,False,83.44,,,,"LINESTRING (-12.3979769 11.0602812, -12.3986868 11.0600025)",
197636429,residential,False,True,66.669,,,,"LINESTRING (-12.3979769 11.0602812, -12.3974516 11.0605873)",
197636853,residential,False,False,113.942,,,,"LINESTRING (-12.3979769 11.0602812, -12.3974442 11.0593999)",
197636882,residential,False,True,62.672,,,,"LINESTRING (-12.3979769 11.0602812, -12.3982674 11.0607674)",
197636429,residential,False,True,83.44,,,,"LINESTRING (-12.3986868 11.0600025, -12.3979769 11.0602812)",
197636854,residential,False,False,129.907,,,,"LINESTRING (-12.3986868 11.0600025, -12.3982965 11.0588988)",
197636854,residential,False,True,108.275,,,,"LINESTRING (-12.3986868 11.0600025, -12.3989009 11.0609533)",
197636836,residential,False,False,113.966,,,,"LINESTRING (-12.3913808 11.0581323, -12.3918996 11.0590218)",
197636935,tertiary,False,False,143.86,,,,"LINESTRING (-12.3913808 11.0581323, -12.3926859 11.0583145)",
197636513,residential,False,True,118.839,,,,"LINESTRING (-12.3913808 11.0581323, -12.3917407 11.0578972, -12.3922873 11.0575401)",
197636858,residential,False,False,96.473,,,,"LINESTRING (-12.3926859 11.0583145, -12.3922873 11.0575401)",
