osmid,highway,oneway,reversed,length,ref,bridge,geometry
498082160,tertiary,False,False,35.898,,,"LINESTRING (-12.4375319 11.5098229, -12.4374861 11.5101426)"
"[686117157, 686117156, 238359685]",trunk,False,False,185.191,N5,yes,"LINESTRING (-12.4375319 11.5098229, -12.4380872 11.5104616, -12.4382226 11.5106101, -12.4382621 11.5106499, -12.4386692 11.5110595)"
238359685,trunk,False,True,365.02099999999996,N5,,"LINESTRING (-12.4375319 11.5098229, -12.437072 11.509246, -12.436502 11.5083813, -12.4361104 11.5076664, -12.435788 11.5070307)"
498082160,tertiary,False,True,273.805,,,"LINESTRING (-12.4371099 11.5124644, -12.4373649 11.512124, -12.4374036 11.5120033, -12.4374091 11.5118873, -12.4373029 11.5116835, -12.4372982 11.5115303, -12.4375334 11.5104381, -12.4374861 11.5101426)"
498082160,tertiary,False,True,35.898,,,"LINESTRING (-12.4374861 11.5101426, -12.4375319 11.5098229)"
498082160,tertiary,False,False,273.805,,,"LINESTRING (-12.4374861 11.5101426, -12.4375334 11.5104381, -12.4372982 11.5115303, -12.4373029 11.5116835, -12.4374091 11.5118873, -12.4374036 11.5120033, -12.4373649 11.512124, -12.4371099 11.5124644)"
633128204,unclassified,False,True,66.19,,,"LINESTRING (-12.4386692 11.5110595, -12.4390514 11.5109439, -12.4392298 11.5108401)"
686117156,trunk,False,False,518.201,N5,,"LINESTRING (-12.4386692 11.5110595, -12.4388342 11.5111844, -12.4391399 11.5113736, -12.4396804 11.5116588, -12.4402571 11.5119637, -12.4405293 11.5121345, -12.440747 11.512317, -12.4409491 11.5125629, -12.4411838 11.5129952, -12.4414587 11.5136733, -12.4416304 11.5141937, -12.441648 11.5143715)"
"[686117156, 686117157, 238359685]",trunk,False,True,185.191,N5,yes,"LINESTRING (-12.4386692 11.5110595, -12.4382621 11.5106499, -12.4382226 11.5106101, -12.4380872 11.5104616, -12.4375319 11.5098229)"
633128204,unclassified,False,False,66.19,,,"LINESTRING (-12.4392298 11.5108401, -12.4390514 11.5109439, -12.4386692 11.5110595)"
633128204,unclassified,False,True,38.803,,,"LINESTRING (-12.4392298 11.5108401, -12.4392986 11.5107563, -12.4393679 11.5106719, -12.4394941 11.5106227)"
723826367,unclassified,False,True,448.98499999999996,,,"LINESTRING (-12.4392298 11.5108401, -12.4392647 11.5109715, -12.4393371 11.5112107, -12.4395382 11.5112711, -12.4396536 11.5113342, -12.4398091 11.5114262, -12.4399352 11.5114971, -12.4400371 11.5115681, -12.4401954 11.5116207, -12.4403295 11.5116601, -12.4404502 11.5117389, -12.4408016 11.5119124, -12.4409249 11.5119623, -12.4410027 11.5119965, -12.4411556 11.5120543, -12.4412522 11.5122252, -12.4414882 11.5125432, -12.4415821 11.5128165, -12.4416223 11.5131529, -12.4415472 11.5133895, -12.4415767 11.5135945)"
633128204,unclassified,False,False,69.50399999999999,,,"LINESTRING (-12.441342 11.5106219, -12.4412388 11.5106955, -12.4411221 11.5107231, -12.4409236 11.5106916, -12.4407431 11.5106363)"
238359685,trunk,False,False,365.021,N5,,"LINESTRING (-12.435788 11.5070307, -12.4361104 11.5076664, -12.436502 11.5083813, -12.437072 11.509246, -12.4375319 11.5098229)"
633128204,unclassified,False,False,38.803,,,"LINESTRING (-12.4394941 11.5106227, -12.4393679 11.5106719, -12.4392986 11.5107563, -12.4392298 11.5108401)"
633128204,unclassified,False,True,139.10399999999998,,,"LINESTRING (-12.4394941 11.5106227, -12.4396375 11.5105667, -12.4399097 11.5105825, -12.4402973 11.5105418, -12.4404515 11.510547, -12.4407431 11.5106363)"
723826368,unclassified,False,True,138.864,,,"LINESTRING (-12.4394941 11.5106227, -12.4395128 11.5106219, -12.4396375 11.5106495, -12.4397528 11.5106561, -12.4398226 11.5106587, -12.4398923 11.5106679, -12.439954 11.5106929, -12.4400224 11.5107165, -12.4401028 11.5107389, -12.4401954 11.5107271, -12.4402611 11.5107152, -12.4403536 11.5106929, -12.4404944 11.5106758, -12.4406151 11.51066, -12.4407431 11.5106363)"
723826378,unclassified,False,True,332.379,,,"LINESTRING (-12.4394941 11.5106227, -12.4394819 11.5105352, -12.4394739 11.5103959, -12.4393263 11.5102776, -12.439144 11.5102329, -12.4390125 11.5102356, -12.4388436 11.510049, -12.4387175 11.5098834, -12.4386075 11.5097257, -12.4384519 11.5094445, -12.4383795 11.5092316, -12.4384573 11.5089504, -12.4385458 11.5086875, -12.4386022 11.5084037, -12.4386692 11.5082013)"
686117156,trunk,False,True,518.201,N5,,"LINESTRING (-12.441648 11.5143715, -12.4416304 11.5141937, -12.4414587 11.5136733, -12.4411838 11.5129952, -12.4409491 11.5125629, -12.440747 11.512317, -12.4405293 11.5121345, -12.4402571 11.5119637, -12.4396804 11.5116588, -12.4391399 11.5113736, -12.4388342 11.5111844, -12.4386692 11.5110595)"
723826365,unclassified,False,False,571.8430000000001,,,"LINESTRING (-12.441648 11.5143715, -12.4411503 11.513831, -12.4410269 11.5136208, -12.4409705 11.5133448, -12.4407426 11.5130163, -12.4405897 11.5128218, -12.4401605 11.5124591, -12.4398118 11.5121831, -12.4397528 11.5119781, -12.43949 11.5117179, -12.4391815 11.511576, -12.4386531 11.5114893, -12.4383795 11.5113605, -12.438224 11.511279, -12.4381086 11.5112291, -12.4380416 11.511166, -12.4379316 11.5110924)"
723826367,unclassified,False,False,448.9850000000001,,,"LINESTRING (-12.4415767 11.5135945, -12.4415472 11.5133895, -12.4416223 11.5131529, -12.4415821 11.5128165, -12.4414882 11.5125432, -12.4412522 11.5122252, -12.4411556 11.5120543, -12.4410027 11.5119965, -12.4409249 11.5119623, -12.4408016 11.5119124, -12.4404502 11.5117389, -12.4403295 11.5116601, -12.4401954 11.5116207, -12.4400371 11.5115681, -12.4399352 11.5114971, -12.4398091 11.5114262, -12.4396536 11.5113342, -12.4395382 11.5112711, -12.4393371 11.5112107, -12.4392647 11.5109715, -12.4392298 11.5108401)"
633128204,unclassified,False,False,139.10399999999998,,,"LINESTRING (-12.4407431 11.5106363, -12.4404515 11.510547, -12.4402973 11.5105418, -12.4399097 11.5105825, -12.4396375 11.5105667, -12.4394941 11.5106227)"
