osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,access,bridge
25460844,2,Rue de l'Hôpital,residential,30,False,False,47.798,,"LINESTRING (6.4242749 49.8105885, 6.4236517 49.8104367)",,
35130974,1,Rue Hoovelek,residential,30,True,False,10.429,,"LINESTRING (6.4242749 49.8105885, 6.4243292 49.8105015)",,
125110021,2,Rue des Remparts,secondary,50,False,True,52.023,CR 366,"LINESTRING (6.4244782 49.8102628, 6.4237875 49.8101206)",,
5215248,2,Route de Wasserbillig,secondary,50,False,False,306.67,CR 366,"LINESTRING (6.4244782 49.8102628, 6.4245306 49.8102594, 6.424557 49.810246, 6.4248128 49.8100987, 6.4249916 49.8099938, 6.4251037 49.809928, 6.4272878 49.8086465, 6.4276169 49.8084883, 6.4276937 49.8084591)",,
5216063,1,Rue Hoovelek,residential,30,True,False,39.464,,"LINESTRING (6.4234718 49.8116441, 6.4237551 49.8113399)",,
27647214,1,Rue de la Sûre,residential,30,True,False,158.433,,"LINESTRING (6.4234718 49.8116441, 6.4243588 49.8119208, 6.4245011 49.8119707, 6.4246721 49.8120562, 6.4251481 49.8123625, 6.4252687 49.8124419)",,
27783079,1,Rue Sainte-Claire,residential,30,True,False,84.77000000000001,,"LINESTRING (6.4234718 49.8116441, 6.4228973 49.8114661, 6.4227383 49.8114012, 6.4224823 49.8112416)",,
28488040,2,Rue de la Montagne,residential,50,False,False,78.436,,"LINESTRING (6.4217167 49.8125698, 6.4216035 49.8126136, 6.421415 49.8126866, 6.4212652 49.8127279, 6.4211658 49.8127395, 6.4210407 49.8127421, 6.4207618 49.812714, 6.4206927 49.812707)",,
143028930,2,Rue du Pont,residential,50,False,True,49.190000000000005,,"LINESTRING (6.4217167 49.8125698, 6.4218226 49.8125954, 6.4219131 49.8126328, 6.4222373 49.8128479)",,
"[1058315525, 1058315526]",1,Rue de la Montagne,residential,30,True,False,58.416,,"LINESTRING (6.4217167 49.8125698, 6.4219048 49.812497, 6.4221264 49.8124111, 6.4224147 49.8122994)",,
28488035,2,Place du Marché,residential,50,False,True,24.852,,"LINESTRING (6.4201498 49.8123499, 6.4202725 49.8125589)",,
"[1062600041, 796500991]",1,Rue de Luxembourg,residential,50,True,False,99.645,,"LINESTRING (6.4201498 49.8123499, 6.4200981 49.8123039, 6.419976 49.8122239, 6.4198495 49.812184, 6.4195388 49.8120139, 6.4193537 49.8119181, 6.4192107 49.8118516, 6.41915 49.8118024, 6.4190919 49.8117804)",,
52143594,2,Rue Maximilien,secondary,50,False,True,90.219,CR 366,"LINESTRING (6.4174048 49.8113135, 6.4173405 49.811423, 6.4171153 49.811807, 6.4171078 49.8118871, 6.41711 49.8119447, 6.4171607 49.8120868)",,
"[95779323, 571628535]",3,Route de Luxembourg,primary,50,False,True,89.93700000000001,N 11,"LINESTRING (6.4174048 49.8113135, 6.4172806 49.8112705, 6.4170313 49.8111774, 6.4167969 49.811077, 6.4165863 49.8109808, 6.4163608 49.8108683)",,
1058280288,2,Rue des Remparts,secondary,50,False,False,9.104,CR 366,"LINESTRING (6.4174048 49.8113135, 6.4174643 49.8113325, 6.4175242 49.8113379)",,
25475911,1,Rue des Redoutes,residential,30,True,False,136.491,,"LINESTRING (6.4243292 49.8105015, 6.4252531 49.8107227, 6.4258989 49.8109267, 6.4260384 49.8110171)",,
35130975,1,Rue Hoovelek,residential,30,True,False,28.615000000000002,,"LINESTRING (6.4243292 49.8105015, 6.4244136 49.8103662, 6.4244782 49.8102628)",,
25460844,2,Rue de l'Hôpital,residential,30,False,True,47.798,,"LINESTRING (6.4236517 49.8104367, 6.4242749 49.8105885)",,
