osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,access
9703547,3,N 13;N 31,Route d'Esch,primary,50,False,True,45.345,"LINESTRING (6.0998302 49.519118, 6.0999764 49.5191566, 6.1000523 49.5191737, 6.100239 49.5192059, 6.1003451 49.5192165, 6.1004343 49.519212)",,,
"[471511788, 339695645]",2,N 13;N 31,Route d'Esch,primary,50,False,False,125.431,"LINESTRING (6.0998302 49.519118, 6.0995477 49.5190263, 6.0984911 49.5186415, 6.0983076 49.5185749)",,,
"[4309892, 209362205]",2,,"[""Rue de l'Eau"", 'Rue de la Tannerie']",residential,30,False,False,325.694,"LINESTRING (6.0988168 49.5211782, 6.0987585 49.5211894, 6.0986772 49.521205, 6.0984784 49.5212988, 6.098378 49.5213107, 6.0982816 49.5213074, 6.0978983 49.5212353, 6.0975835 49.5211434, 6.0974441 49.5211028, 6.0973658 49.5210799, 6.0971611 49.521006, 6.0969251 49.5208962, 6.096795 49.5208079, 6.0966115 49.5205473, 6.0965566 49.5204967, 6.0964452 49.5204548, 6.0963984 49.5204376, 6.0949785 49.5201097)",,,
339695646,2,N 31,Route de Luxembourg,primary,50,False,True,62.604,"LINESTRING (6.0988168 49.5211782, 6.0988323 49.5210436, 6.0989074 49.5209069, 6.0990147 49.5207963, 6.0991515 49.5206727)",,,
4309888,2,,Rue des Artisans,residential,30,False,True,139.248,"LINESTRING (6.097196 49.5187551, 6.0953454 49.5184018)",,,
964333348,2,,Rue de la Rivière,residential,30,False,False,116.06800000000001,"LINESTRING (6.097196 49.5187551, 6.0971472 49.5188478, 6.0970098 49.5191103, 6.0969823 49.5191961, 6.0969286 49.5193924, 6.0968806 49.5195754, 6.096845 49.5196997, 6.0968212 49.5197308, 6.0967845 49.5197562)",,,
964333348,2,,Rue de la Rivière,residential,30,False,True,55.337,"LINESTRING (6.097196 49.5187551, 6.0972884 49.5185795, 6.0973996 49.518368, 6.097449 49.5182854)",,,
4309888,2,,Rue des Artisans,residential,30,False,False,139.248,"LINESTRING (6.0953454 49.5184018, 6.097196 49.5187551)",,,
926211344,2,,Rue du Curé,residential,30,False,False,22.117,"LINESTRING (6.0953454 49.5184018, 6.0952707 49.5185947)",,,
926211344,2,,Rue du Curé,residential,30,False,True,69.462,"LINESTRING (6.0953454 49.5184018, 6.0955418 49.5178942, 6.0955796 49.5177959)",,,
140033927,1,,Rue Paul Eyschen,residential,30,True,False,58.977,"LINESTRING (6.1000506 49.5175321, 6.0998807 49.5180509)",,,
"[471510767, 481075921, 504518321, 1169641721, 8878458]","['1', '2', '3']",N 13,"['Rue Auguste Collart', 'Rue de la Gare']","['residential', 'primary', 'living_street']","['30', '50']",True,False,287.95000000000005,"LINESTRING (6.1000506 49.5175321, 6.1003894 49.5175816, 6.1005192 49.5175932, 6.1009996 49.5176625, 6.1011424 49.5176751, 6.101247 49.5176794, 6.1013295 49.5176716, 6.1014052 49.5176611, 6.1014166 49.5177425, 6.1014068 49.5178096, 6.1013837 49.5178859, 6.1013647 49.5179406, 6.1012866 49.5180799, 6.1009352 49.5185118, 6.1006401 49.5189175, 6.1005054 49.5191411, 6.1004953 49.5191587, 6.1004343 49.519212)",,,
140034014,2,,Rue Paul Eyschen,residential,30,False,False,18.069,"LINESTRING (6.0998807 49.5180509, 6.0998283 49.5182098)",,,
4309882,1,,Rue Paul Eyschen,residential,30,True,False,74.609,"LINESTRING (6.0998807 49.5180509, 6.0997573 49.5180553, 6.0988696 49.5179255)",,,
1063369758,1,,Rue Auguste Collart,residential,30,True,False,27.371,"LINESTRING (6.0988696 49.5179255, 6.0990628 49.5177137)",,,
"[408873307, 558310531, 408872724, 329123787]",2,,Rue Michel Lentz,"['residential', 'living_street']","['20', '30']",False,False,345.15999999999997,"LINESTRING (6.1009547 49.5214517, 6.1010773 49.5214436, 6.1012003 49.5214187, 6.1021091 49.5211605, 6.1021962 49.5211036, 6.1022526 49.5210323, 6.102273 49.5209533, 6.1022556 49.5208739, 6.1019594 49.5202496, 6.1019457 49.5201925, 6.1019652 49.5201281, 6.1020027 49.520075, 6.1021233 49.5199906, 6.1021576 49.5199567, 6.102359 49.5197576, 6.1023824 49.5197345, 6.1024205 49.5196771, 6.1024287 49.5196207, 6.1024031 49.519514, 6.1023283 49.5192154, 6.1023226 49.5191343, 6.1023363 49.5190263)",yes,,
4309855,1,,Rue Amélie,residential,30,False,True,91.063,"LINESTRING (6.0991652 49.5169498, 6.1004054 49.5168002)",,,
1063369765,2,,Rue James Hilliard Polk,residential,30,False,False,82.456,"LINESTRING (6.0991652 49.5169498, 6.0990976 49.5167004, 6.0990051 49.5163918, 6.0989546 49.516221)",,,
"[4309852, 1063369765]",2,,Rue James Hilliard Polk,residential,30,False,True,37.721000000000004,"LINESTRING (6.0991652 49.5169498, 6.0991759 49.5171713, 6.0991792 49.5172889)",,,
4309854,1,,Rue de l'Indépendance,residential,30,False,True,87.796,"LINESTRING (6.1004054 49.5168002, 6.100953 49.5175052)",,,
4309855,1,,Rue Amélie,residential,30,False,False,91.063,"LINESTRING (6.1004054 49.5168002, 6.0991652 49.5169498)",,,
"[1063369768, 365965809]",2,,Rue de l'Indépendance,residential,30,False,False,266.959,"LINESTRING (6.1004054 49.5168002, 6.1002874 49.5163548, 6.1002022 49.5160553, 6.1000384 49.5154795, 6.0999344 49.5152354, 6.099842 49.5150828, 6.0997255 49.5149302, 6.0993044 49.5145464)",,,
111453482,,,Rue de l'Indépendance,residential,30,True,False,23.570999999999998,"LINESTRING (6.0993044 49.5145464, 6.0992751 49.5145599, 6.0992407 49.5145664, 6.0992049 49.5145652, 6.0991716 49.5145565, 6.0991446 49.5145412, 6.0991264 49.5145205, 6.09912 49.5144969, 6.0991261 49.5144734, 6.099144 49.5144525)",,roundabout,
"[1063369768, 365965809]",2,,Rue de l'Indépendance,residential,30,False,True,266.959,"LINESTRING (6.0993044 49.5145464, 6.0997255 49.5149302, 6.099842 49.5150828, 6.0999344 49.5152354, 6.1000384 49.5154795, 6.1002022 49.5160553, 6.1002874 49.5163548, 6.1004054 49.5168002)",,,
8907561,1,,Rue Luc,residential,30,True,False,55.391,"LINESTRING (6.1034416 49.5206571, 6.1031574 49.5203943, 6.1031399 49.5203123, 6.1031855 49.5202228)",,,
1214841113,2,,Rue Valérie Strecker-Steffen,residential,30,False,True,89.27900000000001,"LINESTRING (6.1034416 49.5206571, 6.1032343 49.5207299, 6.1028349 49.5209047, 6.1028054 49.5209353, 6.1028036 49.5209661, 6.1028462 49.5210679, 6.1029335 49.521196, 6.1029489 49.5212186)",,,
105889195,2,CR 132,Route de Mondorf,secondary,50,False,True,27.44,"LINESTRING (6.1025227 49.5166687, 6.1026729 49.5165722, 6.1028 49.5165001)",,,
"[379226224, 1063369766]",2,CR 132,Route de Mondorf,secondary,50,False,False,113.814,"LINESTRING (6.1025227 49.5166687, 6.1023711 49.5167901, 6.1023035 49.5168589, 6.1021684 49.5170509, 6.1021236 49.5172357, 6.1021175 49.5173247, 6.1021383 49.5174083, 6.1022121 49.5175403, 6.1022693 49.5176035)",,,
8876900,2,,Rue du Coin,residential,30,False,False,85.18700000000001,"LINESTRING (6.1022693 49.5176035, 6.1021466 49.517674, 6.1019977 49.5178492, 6.1019816 49.517916, 6.1020798 49.5183028)",,,
238850592,2,CR 132,Route de Peppange,secondary,50,False,False,74.309,"LINESTRING (6.1022693 49.5176035, 6.1023513 49.5176646, 6.1025039 49.5177225, 6.1030305 49.5178812, 6.103164 49.5179215)",,,
"[379226224, 1063369766]",2,CR 132,Route de Mondorf,secondary,50,False,True,113.814,"LINESTRING (6.1022693 49.5176035, 6.1022121 49.5175403, 6.1021383 49.5174083, 6.1021175 49.5173247, 6.1021236 49.5172357, 6.1021684 49.5170509, 6.1023035 49.5168589, 6.1023711 49.5167901, 6.1025227 49.5166687)",,,
238850592,2,CR 132,Route de Peppange,secondary,50,False,True,74.309,"LINESTRING (6.103164 49.5179215, 6.1030305 49.5178812, 6.1025039 49.5177225, 6.1023513 49.5176646, 6.1022693 49.5176035)",,,
8876900,2,,Rue du Coin,residential,30,False,True,85.18700000000001,"LINESTRING (6.1020798 49.5183028, 6.1019816 49.517916, 6.1019977 49.5178492, 6.1021466 49.517674, 6.1022693 49.5176035)",,,
5017210,3,N 31,Route de Luxembourg,primary,50,False,False,69.852,"LINESTRING (6.1004343 49.519212, 6.1004725 49.5192686, 6.1004901 49.5192947, 6.1004992 49.5193697, 6.1004817 49.5194588, 6.1004708 49.5195144, 6.1003979 49.5196412, 6.1002498 49.5197951)",,,
9703547,3,N 13;N 31,Route d'Esch,primary,50,False,False,45.345,"LINESTRING (6.1004343 49.519212, 6.1003451 49.5192165, 6.100239 49.5192059, 6.1000523 49.5191737, 6.0999764 49.5191566, 6.0998302 49.519118)",,,
471511791,2,N 13;N 31,Route d'Esch,primary,50,False,False,121.56099999999999,"LINESTRING (6.097449 49.5182854, 6.0968827 49.5181208, 6.0958904 49.5178725)",,,
"[471511789, 471511791]",2,N 13;N 31,Route d'Esch,primary,50,False,True,69.873,"LINESTRING (6.097449 49.5182854, 6.0975583 49.5183176, 6.0976844 49.5183564, 6.0977836 49.5183925, 6.0981419 49.5185145, 6.0983076 49.5185749)",,,
964333348,2,,Rue de la Rivière,residential,30,False,False,55.337,"LINESTRING (6.097449 49.5182854, 6.0973996 49.518368, 6.0972884 49.5185795, 6.097196 49.5187551)",,,
514832899,1,N 13,Route de Mondorf,primary,50,True,False,18.213,"LINESTRING (6.1032353 49.5162345, 6.1031953 49.5162825, 6.1031274 49.5163148, 6.1030448 49.5163249)",,roundabout,
8878511,1,,Rue Auguste Collart,residential,30,True,False,20.245,"LINESTRING (6.0991018 49.5175087, 6.0990746 49.5174951, 6.0990537 49.5174767, 6.0990419 49.5174552, 6.0990403 49.5174324, 6.099049 49.5174102, 6.0990673 49.5173907, 6.0990934 49.5173755, 6.0991252 49.5173659)",,roundabout,
1063369761,1,,Rue James Hilliard Polk,residential,30,True,False,10.197,"LINESTRING (6.0991792 49.5172889, 6.0992252 49.5173756)",,,
"[4309852, 1063369765]",2,,Rue James Hilliard Polk,residential,30,False,False,37.721000000000004,"LINESTRING (6.0991792 49.5172889, 6.0991759 49.5171713, 6.0991652 49.5169498)",,,
26724141,1,,Rue Dicks,residential,30,True,False,87.684,"LINESTRING (6.1025125 49.518587, 6.1030949 49.5179884, 6.1031341 49.5179495, 6.103164 49.5179215)",,,
1214841114,2,,Rue Luc,residential,30,False,True,46.244,"LINESTRING (6.1035154 49.5198663, 6.1031855 49.5202228)",,,
"[1150045749, 8907255]",1,,Rue Dicks,"['residential', 'living_street']","['20', '30']",True,False,136.088,"LINESTRING (6.1035154 49.5198663, 6.1025701 49.5194961, 6.1024918 49.5194516, 6.1024432 49.5193915, 6.1023363 49.5190263)",,,
1214841114,2,,Rue Luc,residential,30,False,False,46.244,"LINESTRING (6.1031855 49.5202228, 6.1035154 49.5198663)",,,
"[366128137, 414781965]",1,,Rue Charles Jacquinot,residential,30,True,False,85.82,"LINESTRING (6.1034819 49.5131291, 6.103315 49.5130233, 6.1031333 49.5129545, 6.1029804 49.5129245, 6.1028251 49.5129145, 6.1026745 49.5129402, 6.1025735 49.5129756, 6.1024426 49.513034)",,,
"[910903555, 910903556, 27860183, 34928539, 34928540]",2,N 13,Route d'Esch,primary,50,False,True,405.545,"LINESTRING (6.0900611 49.5211249, 6.0903273 49.5210435, 6.0904871 49.5209644, 6.0906788 49.5208383, 6.0907895 49.520741, 6.0908967 49.5206446, 6.0911698 49.5203991, 6.0913763 49.5202134, 6.0914071 49.5201857, 6.091593 49.5200186, 6.0931297 49.5186369, 6.0934166 49.5183789, 6.0935195 49.5182864)",yes,,
633438661,,,Zone d'Activité Économique Wolser A,primary_link,,True,False,56.68500000000001,"LINESTRING (6.0929618 49.5135349, 6.0929905 49.5134522, 6.0929865 49.5132785, 6.0930048 49.5131154, 6.093026 49.5130747, 6.0930662 49.5130383)",,,
"[157421048, 157421049, 9703643]",2,N 31,Route de Dudelange,primary,50,False,True,120.666,"LINESTRING (6.0934049 49.5143034, 6.09351 49.5144111, 6.0937159 49.5146033, 6.0939171 49.5148007, 6.0941023 49.5149925, 6.0942094 49.5151193, 6.0942699 49.5152283)",yes,,
"[1037220048, 69158349]",1,N 31,,primary,70,True,False,92.57,"LINESTRING (6.0934049 49.5143034, 6.0933014 49.5142246, 6.0931894 49.5140824, 6.0930947 49.5139251, 6.0930433 49.5138155, 6.0929899 49.513662, 6.0929689 49.51357, 6.0929618 49.5135349)",,,
4309797,2,,Rue du Château,residential,30,False,False,99.67599999999999,"LINESTRING (6.097348 49.5139538, 6.0970638 49.5139529, 6.0967084 49.5139731, 6.0964182 49.514014, 6.0961513 49.5140717, 6.0960001 49.5141084)",,,
1063369765,2,,Rue James Hilliard Polk,residential,30,False,True,82.456,"LINESTRING (6.0989546 49.516221, 6.0990051 49.5163918, 6.0990976 49.5167004, 6.0991652 49.5169498)",,,
131668100,1,,Rue Auguste Collart,residential,30,True,False,26.766000000000002,"LINESTRING (6.0992338 49.5175009, 6.0992125 49.5175419, 6.0991837 49.5175793, 6.0990628 49.5177137)",,,no
1063369760,1,,Rue Auguste Collart,residential,30,True,False,10.082999999999998,"LINESTRING (6.0992338 49.5175009, 6.0992038 49.5175122, 6.0991701 49.5175175, 6.0991355 49.5175163, 6.0991018 49.5175087)",,roundabout,
