osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access
24500135,2,Avenue Charlotte,tertiary,50,False,False,210.05100000000002,"LINESTRING (5.8913688 49.5169359, 5.8911704 49.5169124, 5.8909906 49.5169337, 5.890872 49.5169842, 5.8906998 49.5170872, 5.8905467 49.5172014, 5.8904314 49.517319, 5.890098 49.5178259, 5.8898711 49.5181093, 5.8897781 49.5181961, 5.8897407 49.5182323, 5.8896676 49.5183024)",,
"[520944725, 369439311, 79627535]",2,Avenue Charlotte,primary,50,False,False,60.830999999999996,"LINESTRING (5.8913688 49.5169359, 5.8914312 49.5168571, 5.8915224 49.5167792, 5.8916371 49.5167121, 5.8917993 49.5166429, 5.8919267 49.5165981, 5.8919796 49.516577)",N 31,
369439312,2,Boulevard Émile Krieps,primary,50,False,True,84.88499999999999,"LINESTRING (5.8913688 49.5169359, 5.8913252 49.5170051, 5.8913071 49.5170865, 5.8913028 49.5171397, 5.8913125 49.517211, 5.8913541 49.5173251, 5.891401 49.5174374, 5.8914131 49.5175258, 5.8914084 49.5176085, 5.8913843 49.5176833)",N 31,
"[79627535, 520944725, 369439311]",2,Avenue Charlotte,primary,50,False,True,60.831,"LINESTRING (5.8919796 49.516577, 5.8919267 49.5165981, 5.8917993 49.5166429, 5.8916371 49.5167121, 5.8915224 49.5167792, 5.8914312 49.5168571, 5.8913688 49.5169359)",N 31,
24456326,2,Rue John F. Kennedy,secondary,50,False,True,8.182,"LINESTRING (5.8862799 49.5225243, 5.8861674 49.5225153)",CR 174,
24456326,2,Rue John F. Kennedy,secondary,50,False,False,72.78399999999999,"LINESTRING (5.8862799 49.5225243, 5.8864281 49.522541, 5.8870477 49.5226085, 5.8872742 49.5226332)",CR 174,
25616965,1,Rue Victor Hugo,residential,30,True,False,71.766,"LINESTRING (5.8862799 49.5225243, 5.8863186 49.5224379, 5.8865572 49.5219045)",,
"[285256910, 710708981, 24456174]",2,Rue Émile Mark,secondary,50,False,False,201.158,"LINESTRING (5.8883672 49.5227412, 5.8889073 49.5227535, 5.8895111 49.5227673, 5.8900126 49.5227788, 5.8902408 49.522784, 5.8909993 49.5228013, 5.8911523 49.5228048)",CR 174,
24456326,2,Rue John F. Kennedy,secondary,50,False,True,79.861,"LINESTRING (5.8883672 49.5227412, 5.8881511 49.5227308, 5.8872742 49.5226332)",CR 174,
711264096,2,Avenue Charlotte,tertiary,50,False,True,85.39500000000001,"LINESTRING (5.8883672 49.5227412, 5.8883411 49.522628, 5.8881919 49.5219817)",,
24456326,2,Rue John F. Kennedy,secondary,50,False,False,35.385999999999996,"LINESTRING (5.8839311 49.522561, 5.8840491 49.5225575, 5.8844179 49.5225253)",CR 174,
24456727,2,Rue Roosevelt,secondary,50,False,True,82.703,"LINESTRING (5.8839311 49.522561, 5.8838352 49.5225479, 5.8837596 49.5225165, 5.8836487 49.5223935, 5.8833364 49.5219591)",CR 174,
561026549,2,Rue de l'Hôpital,residential,30,False,False,30.775999999999996,"LINESTRING (5.8839311 49.522561, 5.883898 49.522671, 5.8838425 49.5228317)",,
24525145,1,Avenue de la Liberté,residential,30,True,False,13.256,"LINESTRING (5.8892992 49.5241854, 5.8891533 49.524113)",,
31267729,,Rue de la Grève Nationale,residential,30,True,False,99.55999999999999,"LINESTRING (5.8892992 49.5241854, 5.8894618 49.5240575, 5.8894718 49.5240231, 5.8893813 49.5234599, 5.8893847 49.5234176, 5.8894195 49.5233754, 5.8894671 49.5233532)",,
24525145,1,Avenue de la Liberté,residential,30,True,False,5.891,"LINESTRING (5.8900507 49.5251993, 5.8899741 49.525181)",,
25616975,2,Rue de la Montagne,residential,30,False,False,84.577,"LINESTRING (5.8866576 49.5211397, 5.8869233 49.5210379, 5.887667 49.5207535)",,
366670380,2,Rue Victor Hugo,residential,30,False,True,70.294,"LINESTRING (5.8866576 49.5211397, 5.886638 49.5212439, 5.8865395 49.5217672)",,
25616975,2,Rue de la Montagne,residential,30,False,False,21.132,"LINESTRING (5.887667 49.5207535, 5.887822 49.5207504, 5.8879596 49.5207476)",,
25616975,2,Rue de la Montagne,residential,30,False,True,84.577,"LINESTRING (5.887667 49.5207535, 5.8869233 49.5210379, 5.8866576 49.5211397)",,
26171271,,Rue Metzkimmert,residential,30,True,False,164.344,"LINESTRING (5.887667 49.5207535, 5.8875986 49.5206693, 5.8871671 49.5203016, 5.8870994 49.5202269, 5.8868424 49.5197763, 5.8867455 49.5195983, 5.8866817 49.519439)",,
25616975,2,Rue de la Montagne,residential,30,False,True,21.132,"LINESTRING (5.8879596 49.5207476, 5.887822 49.5207504, 5.887667 49.5207535)",,
711264096,2,Avenue Charlotte,tertiary,50,False,False,138.72,"LINESTRING (5.8879596 49.5207476, 5.8879475 49.521038, 5.8880018 49.5212173, 5.8881919 49.5219817)",,
866033797,2,Avenue Charlotte,tertiary,50,False,True,181.468,"LINESTRING (5.8879596 49.5207476, 5.8880583 49.5204675, 5.8881336 49.5202339, 5.8882543 49.5198534, 5.8884318 49.5192941, 5.8885028 49.5191551)",,
110579651,1,Rue Michel Rodange,residential,30,True,False,82.842,"LINESTRING (5.8906272 49.5245588, 5.8905915 49.5246094, 5.8904314 49.5248366, 5.8901404 49.5251308, 5.8900507 49.5251993)",,
34350558,1,Rue Victor Hugo,residential,30,True,False,15.32,"LINESTRING (5.8865572 49.5219045, 5.8865395 49.5217672)",,
26171251,1,Rue Saint-Nicolas,residential,30,True,False,119.451,"LINESTRING (5.8881919 49.5219817, 5.8878473 49.5220236, 5.8870436 49.5219668, 5.8869674 49.5219578, 5.8867088 49.5219251, 5.8865572 49.5219045)",,
711264096,2,Avenue Charlotte,tertiary,50,False,False,85.39500000000001,"LINESTRING (5.8881919 49.5219817, 5.8883411 49.522628, 5.8883672 49.5227412)",,
711264096,2,Avenue Charlotte,tertiary,50,False,True,138.72,"LINESTRING (5.8881919 49.5219817, 5.8880018 49.5212173, 5.8879475 49.521038, 5.8879596 49.5207476)",,
79627329,,Rue Belair,residential,30,True,False,206.541,"LINESTRING (5.8866817 49.519439, 5.8867232 49.5193162, 5.8867165 49.518746, 5.8867519 49.5186828, 5.886751 49.5183224, 5.8867175 49.518258, 5.886714 49.5175921)",,
"[367466440, 590937311]",,Rue Metzkimmert,"['residential', 'unclassified']",30,False,True,303.996,"LINESTRING (5.8866817 49.519439, 5.8865637 49.5193345, 5.8863786 49.5191674, 5.8859521 49.518914, 5.8857872 49.5188239, 5.8856155 49.5186789, 5.8854707 49.5185135, 5.8851944 49.5181278, 5.8847372 49.5172478, 5.8846767 49.517171, 5.8846284 49.5171435, 5.8845852 49.5171433)",,
26626434,1,Rue Belair,residential,30,True,False,64.202,"LINESTRING (5.8884137 49.5176098, 5.889303 49.5176037)",,
"[74019619, 28007542]",1,"['Rue Kondel', 'Rue Louis Pasteur']",residential,30,True,False,324.46999999999997,"LINESTRING (5.8884137 49.5176098, 5.8884003 49.5167896, 5.88834 49.5162916, 5.8883721 49.5162189, 5.8884627 49.5162637, 5.8886383 49.5164722, 5.8890353 49.5171335, 5.889303 49.5176037)",,
79627536,2,Rue Louis Pasteur,residential,30,False,True,172.92499999999998,"LINESTRING (5.8884137 49.5176098, 5.8884258 49.5181139, 5.888403 49.5181644, 5.8884023 49.5184774, 5.8884379 49.518551, 5.8884379 49.5189227, 5.8884665 49.5190597, 5.8885028 49.5191551)",,
24456326,2,Rue John F. Kennedy,secondary,50,False,False,126.90899999999999,"LINESTRING (5.8844179 49.5225253, 5.8844762 49.5225206, 5.8851497 49.5224665, 5.8853952 49.5224712, 5.8861674 49.5225153)",CR 174,
24456326,2,Rue John F. Kennedy,secondary,50,False,True,35.385999999999996,"LINESTRING (5.8844179 49.5225253, 5.8840491 49.5225575, 5.8839311 49.522561)",CR 174,
74019619,,Rue Kondel,residential,30,True,False,82.12899999999999,"LINESTRING (5.889303 49.5176037, 5.8893532 49.5176938, 5.889593 49.5181983, 5.8896676 49.5183024)",,
79627536,2,Rue Louis Pasteur,residential,30,False,False,172.925,"LINESTRING (5.8885028 49.5191551, 5.8884665 49.5190597, 5.8884379 49.5189227, 5.8884379 49.518551, 5.8884023 49.5184774, 5.888403 49.5181644, 5.8884258 49.5181139, 5.8884137 49.5176098)",,
866033797,2,Avenue Charlotte,tertiary,50,False,False,181.468,"LINESTRING (5.8885028 49.5191551, 5.8884318 49.5192941, 5.8882543 49.5198534, 5.8881336 49.5202339, 5.8880583 49.5204675, 5.8879596 49.5207476)",,
866033798,2,Avenue Charlotte,tertiary,50,False,True,76.678,"LINESTRING (5.8885028 49.5191551, 5.8886899 49.5188724, 5.8888247 49.5187617, 5.8891413 49.5186363)",,
29178432,2,Rue du Parc de Gerlache,residential,30,False,True,113.42599999999999,"LINESTRING (5.890975 49.5236109, 5.8907405 49.5236013, 5.890359 49.5235404, 5.8895469 49.5233497, 5.8894671 49.5233532)",,
110579651,1,Rue Michel Rodange,residential,30,True,False,108.494,"LINESTRING (5.890975 49.5236109, 5.8909606 49.5236602, 5.8908478 49.5240447, 5.8908184 49.5241451, 5.8906468 49.5245173, 5.8906272 49.5245588)",,
"[27825809, 29178292]",1,"['Place Millchen', 'Rue Saint-Nicolas']",residential,30,True,False,231.88600000000002,"LINESTRING (5.8865395 49.5217672, 5.8853526 49.5216985, 5.884816 49.5216873, 5.8846734 49.5216943, 5.8846103 49.5217139, 5.8845775 49.5217492, 5.8844742 49.522144, 5.8844259 49.5223882, 5.8844179 49.5225253)",,
366670380,2,Rue Victor Hugo,residential,30,False,False,70.294,"LINESTRING (5.8865395 49.5217672, 5.886638 49.5212439, 5.8866576 49.5211397)",,
29178302,2,Rue du Couvent,residential,30,False,False,62.281,"LINESTRING (5.8825532 49.5221941, 5.8833364 49.5219591)",,
29178302,2,Rue du Couvent,residential,30,False,True,62.281,"LINESTRING (5.8833364 49.5219591, 5.8825532 49.5221941)",,
24456727,2,Rue Roosevelt,secondary,50,False,False,82.70299999999999,"LINESTRING (5.8833364 49.5219591, 5.8836487 49.5223935, 5.8837596 49.5225165, 5.8838352 49.5225479, 5.8839311 49.522561)",CR 174,
24456727,2,Rue Roosevelt,secondary,50,False,True,77.747,"LINESTRING (5.8833364 49.5219591, 5.8832664 49.5218618, 5.8829192 49.5213961, 5.8828811 49.5213259)",CR 174,
24456727,2,Rue Roosevelt,secondary,50,False,False,25.671,"LINESTRING (5.8827337 49.5211158, 5.8828811 49.5213259)",CR 174,
29178432,2,Rue du Parc de Gerlache,residential,30,False,False,113.42599999999999,"LINESTRING (5.8894671 49.5233532, 5.8895469 49.5233497, 5.890359 49.5235404, 5.8907405 49.5236013, 5.890975 49.5236109)",,
1149687348,,Rue Alexandre,residential,30,False,False,41.621,"LINESTRING (5.8886202 49.5248421, 5.8888862 49.52451)",,
"[24525120, 24525145]",1,"['Grand-Rue', 'Avenue de la Liberté']",residential,30,True,False,69.16300000000001,"LINESTRING (5.8891533 49.524113, 5.8889453 49.5240268, 5.8887235 49.5239513, 5.8882983 49.5238357)",,
167704972,1,Rue Alexandre,residential,30,True,False,48.171,"LINESTRING (5.8888862 49.52451, 5.8891533 49.524113)",,
1149687348,,Rue Alexandre,residential,30,False,True,41.621,"LINESTRING (5.8888862 49.52451, 5.8886202 49.5248421)",,
24456326,2,Rue John F. Kennedy,secondary,50,False,False,8.182,"LINESTRING (5.8861674 49.5225153, 5.8862799 49.5225243)",CR 174,
24456326,2,Rue John F. Kennedy,secondary,50,False,True,126.909,"LINESTRING (5.8861674 49.5225153, 5.8853952 49.5224712, 5.8851497 49.5224665, 5.8844762 49.5225206, 5.8844179 49.5225253)",CR 174,
29178486,2,Rue Victor Hugo,residential,30,False,False,150.43500000000003,"LINESTRING (5.8861674 49.5225153, 5.8861332 49.5226071, 5.8859856 49.5228875, 5.8859172 49.5229745, 5.8858569 49.5230389, 5.8857932 49.523082, 5.8857288 49.5231125, 5.8856484 49.5231395, 5.8855619 49.5231451, 5.885069 49.5230633, 5.8848488 49.5230225, 5.8848108 49.5230263, 5.8847734 49.5230796)",,
696192026,2,Rue du Gaz,residential,30,False,True,14.758,"LINESTRING (5.8957294 49.5209427, 5.8958615 49.521044)",,
24456727,2,Rue Roosevelt,secondary,50,False,True,25.671,"LINESTRING (5.8828811 49.5213259, 5.8827337 49.5211158)",CR 174,
24456727,2,Rue Roosevelt,secondary,50,False,False,77.747,"LINESTRING (5.8828811 49.5213259, 5.8829192 49.5213961, 5.8832664 49.5218618, 5.8833364 49.5219591)",CR 174,
34350692,,Rue du Marché,residential,,False,False,74.474,"LINESTRING (5.8878332 49.5230106, 5.8875706 49.5236583)",,
34350692,,Rue du Marché,residential,,False,True,74.474,"LINESTRING (5.8875706 49.5236583, 5.8878332 49.5230106)",,
24525120,1,Grand-Rue,residential,30,True,False,48.187,"LINESTRING (5.8875706 49.5236583, 5.8870792 49.5235509, 5.8869326 49.5235333)",,
24525120,1,Grand-Rue,residential,30,True,False,147.667,"LINESTRING (5.8869326 49.5235333, 5.8857633 49.5232741, 5.8856945 49.5232714, 5.8849928 49.5231163)",,
"[79569408, 34350694]",1,Rue Henri Dunant,residential,30,False,False,103.667,"LINESTRING (5.8869326 49.5235333, 5.8870952 49.5231347, 5.8871219 49.5230713, 5.8871845 49.5229306, 5.8871698 49.5228652, 5.8872742 49.5226332)",,
31267764,1,Rue du Chemin de Fer,residential,30,True,False,162.699,"LINESTRING (5.8913427 49.5247945, 5.8913695 49.5247409, 5.89145 49.5244855, 5.8914577 49.5244581, 5.8914765 49.5243673, 5.8914911 49.5241908, 5.8914978 49.5240253, 5.8914739 49.5238316, 5.8914621 49.5237352, 5.8914522 49.523655, 5.890975 49.5236109)",,
37605556,1,Rue des Prés,residential,30,True,False,57.913,"LINESTRING (5.8913427 49.5247945, 5.8907013 49.5245832, 5.8906272 49.5245588)",,
"[996955020, 39055252]",3,Boulevard Émile Krieps,primary,50,False,"[False, True]",281.454,"LINESTRING (5.8925384 49.5228364, 5.8925423 49.5226434, 5.8925083 49.522538, 5.8924275 49.5224389, 5.8919133 49.5221022, 5.8917859 49.5219855, 5.8917184 49.5218741, 5.8916828 49.521794, 5.8916017 49.5216017, 5.891538 49.5214507, 5.8912599 49.5207975, 5.8911401 49.5205447)",N 31,
"[303086185, 40641214]","['2', '3']",Rue Émile Mark,secondary,50,False,True,100.112,"LINESTRING (5.8925384 49.5228364, 5.8923233 49.5228314, 5.8919228 49.5228223, 5.8914359 49.5228112, 5.8911523 49.5228048)",CR 174,
"[520948064, 710705915]",4,Rue Émile Mark,secondary,50,False,False,137.791,"LINESTRING (5.8925384 49.5228364, 5.892771 49.5228417, 5.8931929 49.5228513, 5.893786 49.5228649, 5.8941114 49.5228723, 5.8944463 49.522877)",CR 174,
24500135,2,Avenue Charlotte,tertiary,50,False,True,210.051,"LINESTRING (5.8896676 49.5183024, 5.8897407 49.5182323, 5.8897781 49.5181961, 5.8898711 49.5181093, 5.890098 49.5178259, 5.8904314 49.517319, 5.8905467 49.5172014, 5.8906998 49.5170872, 5.890872 49.5169842, 5.8909906 49.5169337, 5.8911704 49.5169124, 5.8913688 49.5169359)",,
866033798,2,Avenue Charlotte,tertiary,50,False,False,53.683,"LINESTRING (5.8896676 49.5183024, 5.8895534 49.5184048, 5.889376 49.5185327, 5.8891413 49.5186363)",,
24456326,2,Rue John F. Kennedy,secondary,50,False,False,79.861,"LINESTRING (5.8872742 49.5226332, 5.8881511 49.5227308, 5.8883672 49.5227412)",CR 174,
24456326,2,Rue John F. Kennedy,secondary,50,False,True,72.78399999999999,"LINESTRING (5.8872742 49.5226332, 5.8870477 49.5226085, 5.8864281 49.522541, 5.8862799 49.5225243)",CR 174,
