osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry
403431315,residential,False,False,16.63,,,,"LINESTRING (2.5994744 8.8838702, 2.5994703 8.8840197)"
753080968,primary,False,False,26.483,2,RNIE 2,,"LINESTRING (2.5994744 8.8838702, 2.5993811 8.8840898)"
235002816,secondary,False,True,95.822,2,RN 5,50,"LINESTRING (2.5969905 8.8880153, 2.596122 8.8879358)"
380776671,primary,False,False,19.037,2,RNIE 2,,"LINESTRING (2.5969905 8.8880153, 2.5968937 8.8881573)"
753080968,primary,False,True,36.008,2,RNIE 2,,"LINESTRING (2.5969905 8.8880153, 2.5971548 8.8877351)"
380776671,primary,False,False,65.264,2,RNIE 2,,"LINESTRING (2.5963616 8.8894397, 2.5963461 8.8895528, 2.5963274 8.8896853, 2.5963166 8.8898086, 2.5963025 8.8900234)"
380776671,primary,False,True,48.434,2,RNIE 2,,"LINESTRING (2.5963616 8.8894397, 2.5963864 8.8892931, 2.5964199 8.8891554, 2.5964611 8.8890159)"
616470070,residential,False,True,82.276,,,,"LINESTRING (2.5963616 8.8894397, 2.5963086 8.8894309, 2.5962623 8.8894144, 2.5962087 8.8893892, 2.5959277 8.8892521, 2.5958654 8.8892448, 2.5957909 8.88926, 2.5956737 8.889325)"
235002816,secondary,False,True,121.777,2,RN 5,50,"LINESTRING (2.593802 8.8880323, 2.5928173 8.8885352)"
235002816,secondary,False,False,190.43599999999998,2,RN 5,50,"LINESTRING (2.593802 8.8880323, 2.5940418 8.8879176, 2.5941896 8.8878595, 2.5943506 8.8878038, 2.594436 8.8877817, 2.5945486 8.8877699, 2.5946729 8.8877735, 2.5954772 8.8878801)"
616470071,residential,False,False,233.026,,,,"LINESTRING (2.593802 8.8880323, 2.593554 8.8876223, 2.5933944 8.8873825, 2.5932831 8.8871705, 2.593208 8.886989, 2.593157 8.8867505, 2.5931543 8.8864152, 2.5931691 8.8860985)"
380776671,primary,False,True,19.037,2,RNIE 2,,"LINESTRING (2.5968937 8.8881573, 2.5969905 8.8880153)"
285340468,secondary,False,False,95.636,2,,,"LINESTRING (2.5968937 8.8881573, 2.5970153 8.8881987, 2.5971126 8.8882139, 2.597181 8.8882152, 2.5974039 8.8882144, 2.5977557 8.8882005)"
380776671,primary,False,False,106.88199999999999,2,RNIE 2,,"LINESTRING (2.5968937 8.8881573, 2.596735 8.8884213, 2.5966527 8.8885694, 2.5965848 8.8887101, 2.5965118 8.8888866, 2.5964611 8.8890159)"
403431310,unclassified,False,True,216.54899999999998,,,,"LINESTRING (2.5956809 8.8838288, 2.5958298 8.884967, 2.5959263 8.8857611)"
616466021,residential,False,False,118.30099999999999,,,,"LINESTRING (2.5956809 8.8838288, 2.5965868 8.8837533, 2.5967532 8.8837327)"
616470068,residential,False,True,74.814,,,,"LINESTRING (2.598724 8.8853035, 2.5993773 8.8854934)"
753080968,primary,False,False,17.847,2,RNIE 2,,"LINESTRING (2.598724 8.8853035, 2.5986407 8.8854413)"
753080968,primary,False,True,153.18099999999998,2,RNIE 2,,"LINESTRING (2.598724 8.8853035, 2.5988714 8.8850664, 2.5990239 8.8847988, 2.5991625 8.884539, 2.5993229 8.8842211, 2.5993811 8.8840898)"
403431315,residential,False,False,129.477,,,,"LINESTRING (2.5993773 8.8854934, 2.5993999 8.8866576)"
616470068,residential,False,False,74.814,,,,"LINESTRING (2.5993773 8.8854934, 2.598724 8.8853035)"
616470068,residential,False,True,48.163,,,,"LINESTRING (2.5993773 8.8854934, 2.5997826 8.8856585)"
403431315,residential,False,True,164.225,,,,"LINESTRING (2.5993773 8.8854934, 2.599438 8.8843231, 2.5994703 8.8840197)"
403431310,unclassified,False,False,216.54899999999998,,,,"LINESTRING (2.5959263 8.8857611, 2.5958298 8.884967, 2.5956809 8.8838288)"
403431339,unclassified,False,False,293.40500000000003,,,,"LINESTRING (2.5959263 8.8857611, 2.5957748 8.8856348, 2.5955576 8.8854188, 2.5954261 8.8852837, 2.5952974 8.8851207, 2.5945115 8.8839507, 2.5943654 8.8837572, 2.5943019 8.8836812)"
615696461,unclassified,False,True,100.803,,,,"LINESTRING (2.5959263 8.8857611, 2.5959653 8.8860177, 2.5959894 8.8862218, 2.5960002 8.8864219, 2.5960069 8.886663)"
615747914,residential,False,False,258.81399999999996,,,,"LINESTRING (2.5959263 8.8857611, 2.5961302 8.8857395, 2.5962415 8.8857408, 2.5969765 8.885815, 2.5974324 8.8858779, 2.5975283 8.8858865, 2.5976504 8.8858872, 2.5978495 8.8858878, 2.5979112 8.8858971, 2.5979702 8.885913, 2.5980198 8.8859369, 2.5982331 8.8860541)"
403431349,tertiary,False,False,141.713,,,,"LINESTRING (2.5931691 8.8860985, 2.5944311 8.8863623)"
616470071,residential,False,True,233.026,,,,"LINESTRING (2.5931691 8.8860985, 2.5931543 8.8864152, 2.593157 8.8867505, 2.593208 8.886989, 2.5932831 8.8871705, 2.5933944 8.8873825, 2.593554 8.8876223, 2.593802 8.8880323)"
403431349,tertiary,False,True,141.713,,,,"LINESTRING (2.5944311 8.8863623, 2.5931691 8.8860985)"
403431330,residential,False,True,112.30099999999999,,,,"LINESTRING (2.5944311 8.8863623, 2.5944243 8.8864059, 2.5944257 8.886447, 2.5944364 8.8864921, 2.5944592 8.8865265, 2.594592 8.8867173, 2.5948642 8.8871175, 2.5949398 8.8872159)"
403431349,tertiary,False,False,176.657,,,,"LINESTRING (2.5944311 8.8863623, 2.5950211 8.8865226, 2.5951351 8.8865437, 2.5952384 8.8865583, 2.5960069 8.886663)"
753080968,primary,False,False,34.089,2,RNIE 2,,"LINESTRING (2.597865 8.8866404, 2.5976993 8.8868996)"
753080968,primary,False,True,76.718,2,RNIE 2,,"LINESTRING (2.597865 8.8866404, 2.5982331 8.8860541)"
403431319,residential,False,False,30.505000000000003,,,,"LINESTRING (2.597865 8.8866404, 2.5979796 8.8867213, 2.5980816 8.8868114)"
403431349,tertiary,False,False,188.70999999999998,,,,"LINESTRING (2.5960069 8.886663, 2.5968571 8.8867491, 2.5969188 8.8867571, 2.5969966 8.8867611, 2.5973278 8.886781, 2.5973855 8.8867929, 2.5974499 8.8868088, 2.5976993 8.8868996)"
403431349,tertiary,False,True,176.657,,,,"LINESTRING (2.5960069 8.886663, 2.5952384 8.8865583, 2.5951351 8.8865437, 2.5950211 8.8865226, 2.5944311 8.8863623)"
615696461,unclassified,False,False,100.803,,,,"LINESTRING (2.5960069 8.886663, 2.5960002 8.8864219, 2.5959894 8.8862218, 2.5959653 8.8860177, 2.5959263 8.8857611)"
615696461,unclassified,False,True,57.891,,,,"LINESTRING (2.5960069 8.886663, 2.5960176 8.88683, 2.5960256 8.8869002, 2.5960363 8.8869876, 2.5960672 8.8871798)"
