osmid,ref,highway,oneway,reversed,length,geometry,maxspeed
95466165,RN 2 bis,primary,False,True,198.625,"LINESTRING (1.7183719 6.6497751, 1.7174451 6.6482443)",
474687017,,residential,False,False,32.421,"LINESTRING (1.7183719 6.6497751, 1.7186116 6.6496068)",
95466165,RN 2 bis,primary,False,False,198.625,"LINESTRING (1.7174451 6.6482443, 1.7183719 6.6497751)",
95466164,,unclassified,False,False,247.84699999999998,"LINESTRING (1.7174451 6.6482443, 1.7177951 6.6480017, 1.7181486 6.6477566, 1.7192987 6.6469881)",
95466165,RN 2 bis,primary,False,True,613.396,"LINESTRING (1.7174451 6.6482443, 1.7153612 6.644785, 1.7145952 6.6435096)",
616992908,,residential,False,False,169.053,"LINESTRING (1.7174451 6.6482443, 1.7170803 6.6485155, 1.7162302 6.649169)",
474687019,,tertiary,True,False,189.74,"LINESTRING (1.719979 6.6465856, 1.7209517 6.6479921)",
474687120,,residential,False,True,218.171,"LINESTRING (1.719979 6.6465856, 1.7216644 6.6455623)",
474687016,,residential,False,True,194.038,"LINESTRING (1.7202781 6.6484368, 1.7192987 6.6469881)",
474687017,,residential,False,False,78.238,"LINESTRING (1.7202781 6.6484368, 1.7208685 6.648048)",
"[474687016, 474687015]",,residential,False,"[False, True]",144.673,"LINESTRING (1.7202781 6.6484368, 1.7205754 6.6488852, 1.7206425 6.6489205, 1.7207122 6.6488812, 1.721222 6.6485426)",
474687017,,residential,False,True,225.397,"LINESTRING (1.7202781 6.6484368, 1.7188364 6.649449, 1.7186116 6.6496068)",
474687016,,residential,False,False,194.038,"LINESTRING (1.7192987 6.6469881, 1.7202781 6.6484368)",
95466164,,unclassified,False,False,76.59,"LINESTRING (1.7192987 6.6469881, 1.7196795 6.646726, 1.7198667 6.646593)",
95466164,,unclassified,False,True,247.847,"LINESTRING (1.7192987 6.6469881, 1.7181486 6.6477566, 1.7177951 6.6480017, 1.7174451 6.6482443)",
615561567,,residential,False,True,11.094,"LINESTRING (1.7209517 6.6479921, 1.7208685 6.648048)",
474687020,,tertiary,False,False,55.556,"LINESTRING (1.7135932 6.6419701, 1.7136338 6.6414721)",
95466165,RN 2 bis,primary,False,False,37.722,"LINESTRING (1.7135932 6.6419701, 1.71366 6.642052, 1.7137954 6.6422433)",
95466165,RN 2 bis,primary,False,True,23.246000000000002,"LINESTRING (1.7135932 6.6419701, 1.7135373 6.6419157, 1.7134355 6.6418319)",
474687022,,residential,False,True,124.768,"LINESTRING (1.7127217 6.6426369, 1.7128437 6.6415214)",
474687023,,residential,False,True,67.395,"LINESTRING (1.7127217 6.6426369, 1.7133287 6.6426988)",
474687022,,residential,False,False,124.768,"LINESTRING (1.7128437 6.6415214, 1.7127217 6.6426369)",
95466165,RN 2 bis,primary,False,False,74.385,"LINESTRING (1.7128437 6.6415214, 1.7129619 6.6415614, 1.7130727 6.6416046, 1.7132286 6.6416887, 1.7134355 6.6418319)",
474687023,,residential,False,False,67.395,"LINESTRING (1.7133287 6.6426988, 1.7127217 6.6426369)",
474687024,,residential,False,False,61.547,"LINESTRING (1.7133287 6.6426988, 1.7132688 6.6432491)",
474687024,,residential,False,True,97.114,"LINESTRING (1.7133287 6.6426988, 1.7134355 6.6418319)",
474687024,,residential,False,True,61.547,"LINESTRING (1.7132688 6.6432491, 1.7133287 6.6426988)",
474687026,,residential,False,False,51.979,"LINESTRING (1.7132688 6.6432491, 1.713738 6.6432853)",
474687026,,residential,False,True,64.32,"LINESTRING (1.7132688 6.6432491, 1.7126882 6.6432042)",
474687024,,residential,False,False,97.114,"LINESTRING (1.7134355 6.6418319, 1.7133287 6.6426988)",
95466165,RN 2 bis,primary,False,False,23.246000000000002,"LINESTRING (1.7134355 6.6418319, 1.7135373 6.6419157, 1.7135932 6.6419701)",
95466165,RN 2 bis,primary,False,True,74.38499999999999,"LINESTRING (1.7134355 6.6418319, 1.7132286 6.6416887, 1.7130727 6.6416046, 1.7129619 6.6415614, 1.7128437 6.6415214)",
474687025,,residential,False,True,116.039,"LINESTRING (1.713738 6.6432853, 1.7137954 6.6422433)",
474687026,,residential,False,False,82.788,"LINESTRING (1.713738 6.6432853, 1.7144853 6.6433431)",
474687026,,residential,False,True,51.979,"LINESTRING (1.713738 6.6432853, 1.7132688 6.6432491)",
474687025,,residential,False,False,116.039,"LINESTRING (1.7137954 6.6422433, 1.713738 6.6432853)",
95466165,RN 2 bis,primary,False,False,144.163,"LINESTRING (1.7137954 6.6422433, 1.713982 6.642507, 1.7144853 6.6433431)",
95466165,RN 2 bis,primary,False,True,37.722,"LINESTRING (1.7137954 6.6422433, 1.71366 6.642052, 1.7135932 6.6419701)",
95466165,RN 2 bis,primary,False,False,22.138,"LINESTRING (1.7144853 6.6433431, 1.7145952 6.6435096)",
474687026,,residential,False,True,82.788,"LINESTRING (1.7144853 6.6433431, 1.713738 6.6432853)",
95466165,RN 2 bis,primary,False,True,144.163,"LINESTRING (1.7144853 6.6433431, 1.713982 6.642507, 1.7137954 6.6422433)",
615544498,,residential,False,False,133.39,"LINESTRING (1.7162711 6.6414148, 1.7163549 6.6414655, 1.7164113 6.6415321, 1.716479 6.6416639, 1.7168672 6.6424406)",
474687120,,residential,False,False,218.171,"LINESTRING (1.7216644 6.6455623, 1.719979 6.6465856)",
474687122,,residential,False,True,63.677,"LINESTRING (1.7193248 6.6434641, 1.7189869 6.6430001)",
474687124,,residential,False,False,141.253,"LINESTRING (1.7193248 6.6434641, 1.7182795 6.644196)",
