osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,access,area,bridge,lanes,junction
"[171169144, 171169077]",Jalan Bacang 6,residential,False,False,171.77999999999997,"LINESTRING (103.9232508 1.4947014, 103.9234493 1.4948646, 103.9235757 1.4949686, 103.923613 1.4949992, 103.9236285 1.4950182, 103.9236356 1.4950417, 103.9236332 1.4950661, 103.9236216 1.4950877, 103.9234513 1.4952947, 103.9230002 1.495843)",,,,,,,
"[171169192, 171169167]",Jalan Bacang 4,residential,False,"[False, True]",83.116,"LINESTRING (103.9232508 1.4947014, 103.9233423 1.4945902, 103.9233637 1.4945539, 103.9233727 1.4945127, 103.9233687 1.4944708, 103.9233518 1.4944321, 103.9233238 1.4944006, 103.9232896 1.4943725, 103.9232168 1.4943128, 103.9230204 1.4941511)",,,,,,,
171169167,Jalan Bacang 4,residential,False,True,115.73100000000001,"LINESTRING (103.9232508 1.4947014, 103.9228393 1.4952016, 103.9225894 1.4955052)",,,,,,,
171169070,Jalan Duku 10,residential,False,True,87.315,"LINESTRING (103.921753 1.4919506, 103.9223156 1.4914026)",,,,,,,
"[171169169, 171169177, 171169165]","['Jalan Duku 9', 'Jalan Duku 13']",residential,False,"[False, True]",173.07100000000003,"LINESTRING (103.921753 1.4919506, 103.9218968 1.4922132, 103.9218981 1.4922164, 103.9219108 1.4922339, 103.9219302 1.4922434, 103.9219518 1.4922427, 103.9219706 1.4922321, 103.9225355 1.491683, 103.9225455 1.4916685, 103.9225492 1.4916512, 103.9225458 1.4916338, 103.922536 1.4916191, 103.9225312 1.4916143, 103.9223156 1.4914026)",,,,,,,
171169165,Jalan Duku 9,residential,False,False,32.552,"LINESTRING (103.921753 1.4919506, 103.9216192 1.4916902)",,,,,,,
607986149,Jalan Duku Utama,residential,False,False,30.653,"LINESTRING (103.9195465 1.4929136, 103.9197881 1.4927807)",,,,,,,
"[607986162, 808191748, 607986142, 607986143]",Jalan Kong Kong,primary,False,False,210.87399999999997,"LINESTRING (103.9195465 1.4929136, 103.9193171 1.4925059, 103.9192416 1.4923718, 103.9192313 1.4923535, 103.9192199 1.4923332, 103.9190626 1.4920536, 103.9189669 1.491878, 103.9188355 1.4916323, 103.9186165 1.4912609)",J10,80,yes,no,yes,,
607986162,Jalan Kong Kong,primary,False,True,196.296,"LINESTRING (103.9195465 1.4929136, 103.9196768 1.4931451, 103.9204123 1.4944522)",J10,80,yes,no,,,
171169165,Jalan Duku 9,residential,False,True,32.552,"LINESTRING (103.9216192 1.4916902, 103.921753 1.4919506)",,,,,,,
171169165,Jalan Duku 9,residential,False,False,36.917,"LINESTRING (103.9216192 1.4916902, 103.9215972 1.4916563, 103.9214607 1.4913986)",,,,,,,
607986149,Jalan Duku Utama,residential,False,True,51.550000000000004,"LINESTRING (103.9216192 1.4916902, 103.9213715 1.4918698, 103.9212438 1.4919624)",,,,,,,
759909511,Jalan Duku 1,residential,False,False,63.249,"LINESTRING (103.9202757 1.4936487, 103.9199938 1.4931546)",,,,,,,
607986149,Jalan Duku Utama,residential,False,True,30.653,"LINESTRING (103.9197881 1.4927807, 103.9195465 1.4929136)",,,,,,,
759909511,Jalan Duku 1,residential,False,True,47.449,"LINESTRING (103.9197881 1.4927807, 103.9199938 1.4931546)",,,,,,,
607986149,Jalan Duku Utama,residential,False,False,94.794,"LINESTRING (103.9197881 1.4927807, 103.919978 1.4926739, 103.9205314 1.4923628)",,,,,,,
"[607986150, 759909511]","['Jalan Duku 1', 'Jalan Duku']",residential,False,False,146.774,"LINESTRING (103.9197881 1.4927807, 103.9194098 1.4921371, 103.919349 1.4920345, 103.9193481 1.492031, 103.919348 1.4920285, 103.9193487 1.4920263, 103.9193502 1.4920243, 103.919362 1.4920157, 103.9193735 1.4920084, 103.9193907 1.4919975, 103.9195866 1.4918817, 103.9197306 1.4917966)",,,,,,,
171169059,Jalan Bacang 11,residential,False,False,144.367,"LINESTRING (103.9241051 1.4949042, 103.9249533 1.493921)",,,,,,,
199441119,,residential,False,False,71.992,"LINESTRING (103.9241051 1.4949042, 103.9240519 1.4945361, 103.9240367 1.4944314, 103.9240336 1.494419, 103.9240281 1.4944075, 103.9240204 1.4943974, 103.9239304 1.4943015)",,,,,,,
607986098,,unclassified,True,False,43.418,"LINESTRING (103.9182435 1.491145, 103.9186165 1.4912609)",,,,,,,
171078904,Jalan Betik 6,residential,False,True,70.114,"LINESTRING (103.9182435 1.491145, 103.9182486 1.4912166, 103.9182472 1.4912384, 103.91824 1.491259, 103.9182275 1.4912769, 103.9182107 1.4912909, 103.9181075 1.4913553, 103.9180257 1.4913994, 103.9177931 1.4915086)",,,,,,,
171078904,Jalan Betik 6,residential,False,False,70.114,"LINESTRING (103.9177931 1.4915086, 103.9180257 1.4913994, 103.9181075 1.4913553, 103.9182107 1.4912909, 103.9182275 1.4912769, 103.91824 1.491259, 103.9182472 1.4912384, 103.9182486 1.4912166, 103.9182435 1.491145)",,,,,,,
607986151,Jalan Duku 5,residential,False,False,74.238,"LINESTRING (103.920046 1.4923851, 103.9197306 1.4917966)",,,,,,,
607986150,Jalan Duku,residential,False,False,45.023,"LINESTRING (103.9197306 1.4917966, 103.9200793 1.4915906)",,,,,,,
607986151,Jalan Duku 5,residential,False,True,74.238,"LINESTRING (103.9197306 1.4917966, 103.920046 1.4923851)",,,,,,,
"[607986150, 759909511]","['Jalan Duku 1', 'Jalan Duku']",residential,False,True,146.774,"LINESTRING (103.9197306 1.4917966, 103.9195866 1.4918817, 103.9193907 1.4919975, 103.9193735 1.4920084, 103.919362 1.4920157, 103.9193502 1.4920243, 103.9193487 1.4920263, 103.919348 1.4920285, 103.9193481 1.492031, 103.919349 1.4920345, 103.9194098 1.4921371, 103.9197881 1.4927807)",,,,,,,
759909512,Jalan Duku 8,residential,False,False,66.521,"LINESTRING (103.9212438 1.4919624, 103.9215381 1.4924833)",,,,,,,
607986149,Jalan Duku Utama,residential,False,False,51.550000000000004,"LINESTRING (103.9212438 1.4919624, 103.9213715 1.4918698, 103.9216192 1.4916902)",,,,,,,
607986149,Jalan Duku Utama,residential,False,True,44.687000000000005,"LINESTRING (103.9212438 1.4919624, 103.9211971 1.4919886, 103.9208934 1.4921594)",,,,,,,
"[759909512, 607986150]","['Jalan Duku', 'Jalan Duku 8']",residential,False,True,149.177,"LINESTRING (103.9212438 1.4919624, 103.9207939 1.4911497, 103.9207677 1.4911116, 103.9206968 1.491161, 103.9204668 1.491321)",,,,,,,
607986149,Jalan Duku Utama,residential,False,False,46.16,"LINESTRING (103.9205314 1.4923628, 103.9208934 1.4921594)",,,,,,,
607986152,Jalan Duku 4,residential,False,False,99.49,"LINESTRING (103.9205314 1.4923628, 103.9200793 1.4915906)",,,,,,,
607986152,Jalan Duku 4,residential,False,True,46.972,"LINESTRING (103.9205314 1.4923628, 103.9207353 1.4927328)",,,,,,,
607986149,Jalan Duku Utama,residential,False,True,94.794,"LINESTRING (103.9205314 1.4923628, 103.919978 1.4926739, 103.9197881 1.4927807)",,,,,,,
607986150,Jalan Duku,residential,False,False,52.479,"LINESTRING (103.9200793 1.4915906, 103.9204668 1.491321)",,,,,,,
607986150,Jalan Duku,residential,False,True,45.023,"LINESTRING (103.9200793 1.4915906, 103.9197306 1.4917966)",,,,,,,
607986152,Jalan Duku 4,residential,False,True,99.49,"LINESTRING (103.9200793 1.4915906, 103.9205314 1.4923628)",,,,,,,
607986153,Jalan Duku 6,residential,False,False,85.734,"LINESTRING (103.9208279 1.4920023, 103.9204668 1.491321)",,,,,,,
607986152,Jalan Duku 4,residential,False,False,51.55,"LINESTRING (103.920959 1.4931389, 103.9207353 1.4927328)",,,,,,,
607986150,Jalan Duku,residential,False,True,52.479,"LINESTRING (103.9204668 1.491321, 103.9200793 1.4915906)",,,,,,,
607986153,Jalan Duku 6,residential,False,True,85.734,"LINESTRING (103.9204668 1.491321, 103.9208279 1.4920023)",,,,,,,
"[759909512, 607986150]","['Jalan Duku', 'Jalan Duku 8']",residential,False,False,149.177,"LINESTRING (103.9204668 1.491321, 103.9206968 1.491161, 103.9207677 1.4911116, 103.9207939 1.4911497, 103.9212438 1.4919624)",,,,,,,
"[607986162, 808191748, 607986142, 607986143]",Jalan Kong Kong,primary,False,True,210.874,"LINESTRING (103.9186165 1.4912609, 103.9188355 1.4916323, 103.9189669 1.491878, 103.9190626 1.4920536, 103.9192199 1.4923332, 103.9192313 1.4923535, 103.9192416 1.4923718, 103.9193171 1.4925059, 103.9195465 1.4929136)",J10,80,yes,no,yes,,
607986149,Jalan Duku Utama,residential,False,True,46.16,"LINESTRING (103.9208934 1.4921594, 103.9205314 1.4923628)",,,,,,,
607986154,Jalan Duku 7,residential,False,True,77.553,"LINESTRING (103.9208934 1.4921594, 103.9212331 1.4927686)",,,,,,,
607986149,Jalan Duku Utama,residential,False,False,44.687000000000005,"LINESTRING (103.9208934 1.4921594, 103.9211971 1.4919886, 103.9212438 1.4919624)",,,,,,,
607986152,Jalan Duku 4,residential,False,False,46.972,"LINESTRING (103.9207353 1.4927328, 103.9205314 1.4923628)",,,,,,,
607986152,Jalan Duku 4,residential,False,True,51.55,"LINESTRING (103.9207353 1.4927328, 103.920959 1.4931389)",,,,,,,
607986155,Jalan Duku 2,residential,False,False,47.178,"LINESTRING (103.9207353 1.4927328, 103.9203664 1.4929426)",,,,,,,
607986155,Jalan Duku 2,residential,False,True,47.656,"LINESTRING (103.9199938 1.4931546, 103.9203664 1.4929426)",,,,,,,
759909511,Jalan Duku 1,residential,False,False,47.449,"LINESTRING (103.9199938 1.4931546, 103.9197881 1.4927807)",,,,,,,
759909511,Jalan Duku 1,residential,False,True,63.249,"LINESTRING (103.9199938 1.4931546, 103.9202757 1.4936487)",,,,,,,
993980006,,residential,False,False,15.528,"LINESTRING (103.9223385 1.4935904, 103.9224464 1.4936791)",,,,,,,
1150530309,Jalan Kota Masai,primary,True,False,193.60899999999998,"LINESTRING (103.9223385 1.4935904, 103.9216227 1.4942833, 103.9211717 1.4946739, 103.9210455 1.4947524)",,,,,,2,
607986155,Jalan Duku 2,residential,False,False,47.656,"LINESTRING (103.9203664 1.4929426, 103.9199938 1.4931546)",,,,,,,
607986155,Jalan Duku 2,residential,False,True,47.178,"LINESTRING (103.9203664 1.4929426, 103.9207353 1.4927328)",,,,,,,
607986156,Jalan Duku 3,residential,False,True,61.391,"LINESTRING (103.9203664 1.4929426, 103.9206334 1.4934259)",,,,,,,
607986156,Jalan Duku 3,residential,False,False,61.391,"LINESTRING (103.9206334 1.4934259, 103.9203664 1.4929426)",,,,,,,
607986154,Jalan Duku 7,residential,False,False,77.553,"LINESTRING (103.9212331 1.4927686, 103.9208934 1.4921594)",,,,,,,
1150530308,Jalan Kota Masai,primary,True,False,189.91,"LINESTRING (103.9211878 1.4948321, 103.9215144 1.494572, 103.9224464 1.4936791)",,,,,,2,
1150530306,,primary,True,False,34.95,"LINESTRING (103.9235756 1.492409, 103.9235314 1.4924013, 103.9234869 1.4924077, 103.9234467 1.4924277, 103.9234147 1.4924593, 103.9233942 1.4924992, 103.9233873 1.4925436, 103.9233945 1.4925879)",,,,,,,roundabout
1150530309,Jalan Kota Masai,primary,True,False,44.313,"LINESTRING (103.9210455 1.4947524, 103.920707 1.4949629)",,,,,,2,
607986161,,primary_link,True,False,79.743,"LINESTRING (103.9210455 1.4947524, 103.9209225 1.4947381, 103.9207907 1.4946972, 103.9206499 1.4946382, 103.9205727 1.4945928, 103.9204123 1.4944522)",,,,,,,
607986164,Jalan Kong Kong,primary,False,False,15.395,"LINESTRING (103.9207801 1.4950805, 103.920707 1.4949629)",J10,80,yes,no,,,
607986166,Jalan Kong Kong,primary,False,True,68.764,"LINESTRING (103.9207801 1.4950805, 103.9210743 1.4956245)",J10,80,yes,no,,,
1072707621,Jalan Kota Masai,primary,True,False,53.073,"LINESTRING (103.9207801 1.4950805, 103.9211878 1.4948321)",,,,,,2,
171169211,Jalan Bacang Utama,residential,False,True,124.603,"LINESTRING (103.9237739 1.4927476, 103.924644 1.4934541)",,,,,,,
1150530307,Jalan Bacang Utama,residential,True,False,22.538,"LINESTRING (103.9237739 1.4927476, 103.9236676 1.492575)",,,,,,,
171169084,Jalan Bacang 9,residential,False,True,98.049,"LINESTRING (103.9241163 1.4932183, 103.9235418 1.4938874)",,,,,,,
"[171169203, 171169085, 199441119]",Jalan Bacang 8,residential,False,"[False, True]",208.412,"LINESTRING (103.9241163 1.4932183, 103.923887 1.4930298, 103.9237242 1.4929052, 103.9237029 1.4928946, 103.9236791 1.4928926, 103.9236564 1.4928997, 103.9236378 1.4929147, 103.9236266 1.492928, 103.9232315 1.4934021, 103.9231968 1.4934424, 103.9231851 1.4934624, 103.9231816 1.4934853, 103.9231865 1.4935079, 103.9231993 1.4935272, 103.9233271 1.4936586, 103.9235418 1.4938874)",,,,,,,
171169203,,residential,False,True,61.766999999999996,"LINESTRING (103.9241163 1.4932183, 103.924302 1.493378, 103.9245376 1.4935805)",,,,,,,
607986163,Jalan Kong Kong,primary,False,True,65.558,"LINESTRING (103.9204123 1.4944522, 103.920707 1.4949629)",J10,80,yes,no,,,
607986162,Jalan Kong Kong,primary,False,False,196.296,"LINESTRING (103.9204123 1.4944522, 103.9196768 1.4931451, 103.9195465 1.4929136)",J10,80,yes,no,,,
607986166,Jalan Kong Kong,primary,False,False,68.764,"LINESTRING (103.9210743 1.4956245, 103.9207801 1.4950805)",J10,80,yes,no,,,
607825085,Jalan Kong Kong,primary,False,True,476.88599999999997,"LINESTRING (103.9210743 1.4956245, 103.9211141 1.4956981, 103.9213133 1.4961561, 103.9214513 1.4965699, 103.9215629 1.4970184, 103.9216629 1.4976597, 103.9217062 1.4981794, 103.9217919 1.4998139)",J10,80,yes,no,,,
607986165,,primary_link,True,False,90.42099999999999,"LINESTRING (103.9210743 1.4956245, 103.9210542 1.4954419, 103.9210542 1.4953284, 103.9210678 1.4952194, 103.9211041 1.4950695, 103.9211359 1.4949651, 103.9211878 1.4948321)",,,,,,,
171169167,Jalan Bacang 4,residential,False,False,115.73100000000001,"LINESTRING (103.9225894 1.4955052, 103.9228393 1.4952016, 103.9232508 1.4947014)",,,,,,,
171169167,Jalan Bacang 4,residential,False,True,57.313,"LINESTRING (103.9225894 1.4955052, 103.9224328 1.4956955, 103.9222619 1.4959033)",,,,,,,
171169180,Jalan Bacang 5,residential,False,True,59.126999999999995,"LINESTRING (103.9225894 1.4955052, 103.9227878 1.4956684, 103.9230002 1.495843)",,,,,,,
1150530309,Jalan Kota Masai,primary,True,False,161.879,"LINESTRING (103.9233945 1.4925879, 103.9223385 1.4935904)",,,,,,2,
1239552100,,primary,True,False,15.928,"LINESTRING (103.9233945 1.4925879, 103.923417 1.49263, 103.9234522 1.4926623, 103.9234961 1.4926811)",,,,,,,roundabout
171169101,Jalan Bacang 3,residential,False,False,204.03,"LINESTRING (103.9218544 1.4955682, 103.9224318 1.4948665, 103.9230204 1.4941511)",,,,,,,
"[171169082, 171169229]","['Jalan Bacang 2', 'Jalan Bacang 1']",residential,False,False,256.22299999999996,"LINESTRING (103.9218544 1.4955682, 103.9216568 1.4954057, 103.921519 1.4952924, 103.9215034 1.4952734, 103.9214963 1.4952499, 103.9214988 1.4952255, 103.9215104 1.4952039, 103.9215517 1.4951537, 103.9220478 1.4945508, 103.9226364 1.4938354)",,,,,,,
171169229,Jalan Bacang 2,residential,False,True,58.653,"LINESTRING (103.9218544 1.4955682, 103.9220649 1.4957413, 103.9222619 1.4959033)",,,,,,,
171169065,Jalan Bacang 10,residential,False,False,18.369,"LINESTRING (103.9245376 1.4935805, 103.924644 1.4934541)",,,,,,,
171169065,Jalan Bacang 10,residential,False,True,104.8,"LINESTRING (103.9245376 1.4935805, 103.9239304 1.4943015)",,,,,,,
171169203,,residential,False,False,61.766999999999996,"LINESTRING (103.9245376 1.4935805, 103.924302 1.493378, 103.9241163 1.4932183)",,,,,,,
171169203,,residential,False,True,59.739000000000004,"LINESTRING (103.9245376 1.4935805, 103.9247177 1.493728, 103.9249533 1.493921)",,,,,,,
171169192,Jalan Bacang 4,residential,False,False,27.352,"LINESTRING (103.9224464 1.4936791, 103.9226364 1.4938354)",,,,,,,
993980006,,residential,False,True,15.528,"LINESTRING (103.9224464 1.4936791, 103.9223385 1.4935904)",,,,,,,
1150530308,Jalan Kota Masai,primary,True,False,161.027,"LINESTRING (103.9224464 1.4936791, 103.9234961 1.4926811)",,,,,,2,
1239552099,,primary,True,False,9.418,"LINESTRING (103.9234961 1.4926811, 103.9235383 1.4926848, 103.9235797 1.4926758)",,,,,,,roundabout
1150530307,Jalan Bacang Utama,residential,True,False,23.016,"LINESTRING (103.9235797 1.4926758, 103.9237739 1.4927476)",,,,,,,
1239552098,,primary,True,False,15.412,"LINESTRING (103.9235797 1.4926758, 103.9236196 1.4926526, 103.92365 1.4926177, 103.9236676 1.492575)",,,,,,,roundabout
"[171169144, 171169077]",Jalan Bacang 6,residential,False,True,171.77999999999997,"LINESTRING (103.9230002 1.495843, 103.9234513 1.4952947, 103.9236216 1.4950877, 103.9236332 1.4950661, 103.9236356 1.4950417, 103.9236285 1.4950182, 103.923613 1.4949992, 103.9235757 1.4949686, 103.9234493 1.4948646, 103.9232508 1.4947014)",,,,,,,
171169180,Jalan Bacang 5,residential,False,False,59.126999999999995,"LINESTRING (103.9230002 1.495843, 103.9227878 1.4956684, 103.9225894 1.4955052)",,,,,,,
171169180,Jalan Bacang 5,residential,False,True,58.78,"LINESTRING (103.9230002 1.495843, 103.9231974 1.4960052, 103.9234086 1.4961788)",,,,,,,
171169167,Jalan Bacang 4,residential,False,False,57.313,"LINESTRING (103.9222619 1.4959033, 103.9224328 1.4956955, 103.9225894 1.4955052)",,,,,,,
171169229,Jalan Bacang 2,residential,False,False,58.653,"LINESTRING (103.9222619 1.4959033, 103.9220649 1.4957413, 103.9218544 1.4955682)",,,,,,,
"[171169180, 171169188, 171169229]","['Jalan Bacang 2', 'Jalan Bacang 5']",residential,False,"[False, True]",295.39400000000006,"LINESTRING (103.9222619 1.4959033, 103.9228699 1.4964032, 103.9234062 1.4968442, 103.9234714 1.4968977, 103.923493 1.4969093, 103.9235174 1.4969118, 103.9235409 1.4969047, 103.9235599 1.4968891, 103.9236909 1.49673, 103.9238075 1.4965882, 103.9238191 1.4965666, 103.9238215 1.4965422, 103.9238144 1.4965187, 103.9237989 1.4964997, 103.9237617 1.4964692, 103.9234086 1.4961788)",,,,,,,
171169211,Jalan Bacang Utama,residential,False,False,77.475,"LINESTRING (103.9251735 1.493907, 103.9249471 1.4937199, 103.9247357 1.493531, 103.924644 1.4934541)",,,,,,,
171169192,Jalan Bacang 4,residential,False,True,27.352,"LINESTRING (103.9226364 1.4938354, 103.9224464 1.4936791)",,,,,,,
"[171169082, 171169229]","['Jalan Bacang 2', 'Jalan Bacang 1']",residential,False,True,256.223,"LINESTRING (103.9226364 1.4938354, 103.9220478 1.4945508, 103.9215517 1.4951537, 103.9215104 1.4952039, 103.9214988 1.4952255, 103.9214963 1.4952499, 103.9215034 1.4952734, 103.921519 1.4952924, 103.9216568 1.4954057, 103.9218544 1.4955682)",,,,,,,
171169192,Jalan Bacang 4,residential,False,False,55.266000000000005,"LINESTRING (103.9226364 1.4938354, 103.9228228 1.4939886, 103.9230204 1.4941511)",,,,,,,
1239552097,,primary,True,False,7.379,"LINESTRING (103.9236676 1.492575, 103.9236712 1.492542, 103.923667 1.4925091)",,,,,,,roundabout
171169084,Jalan Bacang 9,residential,False,False,98.049,"LINESTRING (103.9235418 1.4938874, 103.9241163 1.4932183)",,,,,,,
"[171169203, 171169085, 199441119]",Jalan Bacang 8,residential,False,"[False, True]",208.412,"LINESTRING (103.9235418 1.4938874, 103.9233271 1.4936586, 103.9231993 1.4935272, 103.9231865 1.4935079, 103.9231816 1.4934853, 103.9231851 1.4934624, 103.9231968 1.4934424, 103.9232315 1.4934021, 103.9236266 1.492928, 103.9236378 1.4929147, 103.9236564 1.4928997, 103.9236791 1.4928926, 103.9237029 1.4928946, 103.9237242 1.4929052, 103.923887 1.4930298, 103.9241163 1.4932183)",,,,,,,
199441119,,residential,False,True,63.135000000000005,"LINESTRING (103.9235418 1.4938874, 103.9237237 1.4940812, 103.9239304 1.4943015)",,,,,,,
1239552096,,primary,True,False,15.638000000000002,"LINESTRING (103.923667 1.4925091, 103.9236484 1.4924661, 103.9236168 1.4924315, 103.9235756 1.492409)",,,,,,,roundabout
171169059,Jalan Bacang 11,residential,False,True,144.367,"LINESTRING (103.9249533 1.493921, 103.9241051 1.4949042)",,,,,,,
171169203,,residential,False,False,59.739000000000004,"LINESTRING (103.9249533 1.493921, 103.9247177 1.493728, 103.9245376 1.4935805)",,,,,,,
759909512,Jalan Duku 8,residential,False,True,66.521,"LINESTRING (103.9215381 1.4924833, 103.9212438 1.4919624)",,,,,,,
171169101,Jalan Bacang 3,residential,False,True,204.03,"LINESTRING (103.9230204 1.4941511, 103.9224318 1.4948665, 103.9218544 1.4955682)",,,,,,,
"[171169192, 171169167]",Jalan Bacang 4,residential,False,"[False, True]",83.116,"LINESTRING (103.9230204 1.4941511, 103.9232168 1.4943128, 103.9232896 1.4943725, 103.9233238 1.4944006, 103.9233518 1.4944321, 103.9233687 1.4944708, 103.9233727 1.4945127, 103.9233637 1.4945539, 103.9233423 1.4945902, 103.9232508 1.4947014)",,,,,,,
171169192,Jalan Bacang 4,residential,False,True,55.266000000000005,"LINESTRING (103.9230204 1.4941511, 103.9228228 1.4939886, 103.9226364 1.4938354)",,,,,,,
171169136,Jalan Duku 11,residential,False,True,69.684,"LINESTRING (103.9219111 1.4909627, 103.9218907 1.4909831, 103.9214607 1.4913986)",,,,,,,
171169177,Jalan Duku 13,residential,False,True,66.441,"LINESTRING (103.9219111 1.4909627, 103.9221162 1.4911879, 103.9223156 1.4914026)",,,,,,,
199441113,,residential,False,False,56.266,"LINESTRING (103.9237251 1.4957839, 103.9234086 1.4961788)",,,,,,,
199441113,,residential,False,True,56.266,"LINESTRING (103.9234086 1.4961788, 103.9237251 1.4957839)",,,,,,,
171169180,Jalan Bacang 5,residential,False,False,58.78,"LINESTRING (103.9234086 1.4961788, 103.9231974 1.4960052, 103.9230002 1.495843)",,,,,,,
"[171169188, 171169180, 171169229]","['Jalan Bacang 2', 'Jalan Bacang 5']",residential,False,"[False, True]",295.394,"LINESTRING (103.9234086 1.4961788, 103.9237617 1.4964692, 103.9237989 1.4964997, 103.9238144 1.4965187, 103.9238215 1.4965422, 103.9238191 1.4965666, 103.9238075 1.4965882, 103.9236909 1.49673, 103.9235599 1.4968891, 103.9235409 1.4969047, 103.9235174 1.4969118, 103.923493 1.4969093, 103.9234714 1.4968977, 103.9234062 1.4968442, 103.9228699 1.4964032, 103.9222619 1.4959033)",,,,,,,
171169065,Jalan Bacang 10,residential,False,True,18.369,"LINESTRING (103.924644 1.4934541, 103.9245376 1.4935805)",,,,,,,
171169211,Jalan Bacang Utama,residential,False,False,124.603,"LINESTRING (103.924644 1.4934541, 103.9237739 1.4927476)",,,,,,,
171169211,Jalan Bacang Utama,residential,False,True,77.475,"LINESTRING (103.924644 1.4934541, 103.9247357 1.493531, 103.9249471 1.4937199, 103.9251735 1.493907)",,,,,,,
