osmid,oneway,highway,reversed,length,lanes,name,geometry,access
69725394,True,residential,False,19.367,,Jalan Khoo Hun Yeang,"LINESTRING (110.3426682 1.5586339, 110.3425197 1.558725)",yes
69928035,True,residential,False,51.58,,Lorong Ban Hock,"LINESTRING (110.3426682 1.5586339, 110.3427497 1.5587666, 110.342911 1.5590292)",yes
"[637942674, 637942676]",True,primary,False,233.98399999999998,3,Jalan Tun Abang Haji Openg,"LINESTRING (110.3455295 1.559702, 110.3452381 1.5591257, 110.3450865 1.5588148, 110.3450435 1.5586931, 110.3449896 1.5585408, 110.3446117 1.5578107)",
69725394,True,residential,False,17.649,,Jalan Khoo Hun Yeang,"LINESTRING (110.3425197 1.558725, 110.3424009 1.5588303)",yes
113702094,True,secondary,False,10.37,,Jalan Gartak,"LINESTRING (110.3425197 1.558725, 110.3425231 1.5586318)",
"[113702089, 217916919]",True,residential,False,193.72199999999998,1,"['Lorong Dock', 'Lebuh Jawa']","LINESTRING (110.3416564 1.5593199, 110.3414554 1.5596829, 110.3413605 1.5599961, 110.3423122 1.5603043)",
217917237,True,secondary,False,40.739999999999995,,Jalan Market,"LINESTRING (110.3416564 1.5593199, 110.3417204 1.5593608, 110.3419627 1.5595211)",
69928035,True,residential,False,64.57,,Lorong Ban Hock,"LINESTRING (110.342911 1.5590292, 110.3429634 1.5589796, 110.3429826 1.5589157, 110.3429992 1.5586437, 110.3429051 1.5585029)",yes
233196569,False,residential,True,81.145,,Lorong Ban Hock,"LINESTRING (110.342911 1.5590292, 110.3429406 1.5590909, 110.34292 1.5597519)",
"[235310826, 68332963]",True,secondary,False,403.58099999999996,2,Jalan Main Bazaar,"LINESTRING (110.3454693 1.5599024, 110.3456248 1.559793, 110.3465085 1.5591715, 110.3471314 1.5587335, 110.3474978 1.5585036, 110.3477388 1.5583839, 110.3479598 1.558297, 110.3481337 1.5582073, 110.348301 1.5580769, 110.3483744 1.5579847, 110.3484447 1.557871)",
637942674,True,primary,False,24.123,3,Jalan Tun Abang Haji Openg,"LINESTRING (110.3454693 1.5599024, 110.3455142 1.5598405, 110.345529 1.5597862, 110.3455295 1.559702)",
53535068,True,primary,False,92.316,,Jalan Satok,"LINESTRING (110.3423318 1.553228, 110.3415079 1.5531234)",
858707518,True,primary,False,14.571,2,Jalan Tun Abang Haji Openg,"LINESTRING (110.3423318 1.553228, 110.3423633 1.5533552)",
653864119,True,primary,False,13.432,,Jalan Taman Budaya,"LINESTRING (110.3424524 1.5532204, 110.3423318 1.553228)",
1253499743,True,secondary,False,37.462,,Jalan Taman Budaya,"LINESTRING (110.3427786 1.5531404, 110.3425307 1.5532133, 110.3424524 1.5532204)",
1253499745,True,secondary,False,4.399,,Jalan Taman Budaya,"LINESTRING (110.342702 1.5532869, 110.3427401 1.5532762)",
69932333,True,secondary,False,24.615,,Jalan Taman Budaya,"LINESTRING (110.3424852 1.553332, 110.342702 1.5532869)",
665232141,True,primary,False,12.934,3,Jalan Tun Abang Haji Openg,"LINESTRING (110.3424852 1.553332, 110.3424524 1.5532204)",
653864118,True,primary,False,13.793,,Jalan Taman Budaya,"LINESTRING (110.3423633 1.5533552, 110.3424852 1.553332)",
665232140,True,primary,False,90.818,2,Jalan Tun Abang Haji Openg,"LINESTRING (110.3423633 1.5533552, 110.3425625 1.5541473)",
53535068,True,primary,False,157.278,,Jalan Satok,"LINESTRING (110.3415079 1.5531234, 110.3405023 1.5530067, 110.3401018 1.5529656)",
113702093,True,primary,False,47.788,3,Jalan Satok,"LINESTRING (110.3419374 1.5532971, 110.342243 1.553335, 110.3423633 1.5533552)",
233587604,True,primary_link,False,124.94,,,"LINESTRING (110.3419374 1.5532971, 110.3420843 1.5533715, 110.342158 1.5533922, 110.3422373 1.553426, 110.3423104 1.5535122, 110.3423673 1.5536592, 110.3425625 1.5541473)",
1233221351,True,residential,False,30.093,,Jalan Khoo Hun Yeang,"LINESTRING (110.3429051 1.5585029, 110.3426682 1.5586339)",yes
113702094,True,secondary,False,85.111,,Jalan Gartak,"LINESTRING (110.3425207 1.5585503, 110.3423209 1.5583698, 110.3421184 1.558207, 110.3419919 1.5580457, 110.341973 1.5580205)",
637942676,True,primary,False,19.731,3,Jalan Tun Abang Haji Openg,"LINESTRING (110.3446117 1.5578107, 110.3445251 1.5576558)",
124545049,True,unclassified,False,94.548,,Jalan Wawasan,"LINESTRING (110.3446117 1.5578107, 110.3449642 1.557711, 110.3454229 1.5575558)",
1233222801,True,primary,False,93.405,3,Jalan Tun Abang Haji Openg,"LINESTRING (110.3439478 1.5566203, 110.3436676 1.556139, 110.3434513 1.5559562)",
69725588,True,secondary,False,124.148,2,Jalan Main Bazaar,"LINESTRING (110.3464607 1.5591217, 110.345667 1.5596848, 110.3455999 1.5597122, 110.3455295 1.559702)",
"[233195121, 124545031]",True,residential,False,208.86599999999999,,"['Jalan China', 'Upper China Street']","LINESTRING (110.3464607 1.5591217, 110.3459086 1.5582933, 110.3454229 1.5575558)",
124545039,True,secondary,False,43.589,,Jalan McDougall,"LINESTRING (110.3472514 1.5553587, 110.347353 1.5553587, 110.3475465 1.5553812, 110.3476389 1.5554063)",
217932811,True,secondary_link,False,64.895,,Lebuh Wayang,"LINESTRING (110.3472514 1.5553587, 110.347369 1.5554231, 110.3475542 1.5555939, 110.3476852 1.555742)",
637942676,True,primary,False,74.979,3,Jalan Tun Abang Haji Openg,"LINESTRING (110.3445251 1.5576558, 110.3444397 1.5574856, 110.3442007 1.5570648)",
637942676,True,primary,False,56.861,3,Jalan Tun Abang Haji Openg,"LINESTRING (110.3442007 1.5570648, 110.3439478 1.5566203)",
"[987603436, 124545039]",True,secondary,False,404.093,,Jalan McDougall,"LINESTRING (110.3442007 1.5570648, 110.344185 1.5569335, 110.3442172 1.556847, 110.3442601 1.5567611, 110.3445734 1.556569, 110.3448981 1.5563884, 110.3455733 1.556013, 110.3456227 1.5559889, 110.3458909 1.5558548, 110.3467041 1.5555583, 110.3469953 1.5554521, 110.3472514 1.5553587)",
124545049,True,unclassified,False,290.776,,Jalan Wawasan,"LINESTRING (110.3454229 1.5575558, 110.3455869 1.5575102, 110.3456568 1.5575114, 110.3457141 1.5575332, 110.3458323 1.5575809, 110.3459253 1.5576346, 110.3459989 1.5576842, 110.3460504 1.5577014, 110.3461673 1.5577176, 110.3462833 1.5577124, 110.3464406 1.5576846, 110.3466045 1.5576511, 110.3472348 1.5575331, 110.3473126 1.5575063, 110.3473966 1.5574767, 110.3475011 1.5574366, 110.3476211 1.5574044, 110.347774 1.5573696, 110.3478544 1.5573562, 110.3479418 1.5573435)",
217919605,True,secondary,False,43.943999999999996,,Jalan P. Ramlee,"LINESTRING (110.3415245 1.5570566, 110.3414967 1.5572237, 110.3414627 1.557294, 110.3414139 1.5573429, 110.3413526 1.5573922)",
"[1057942833, 129018571]",False,secondary,True,210.41399999999996,,Jalan P. Ramlee,"LINESTRING (110.3415245 1.5570566, 110.3414267 1.5566567, 110.3413867 1.5564928, 110.3413531 1.5563936, 110.341283 1.5561314, 110.3412154 1.5558989, 110.341195 1.5558182, 110.3411589 1.5556514, 110.3411545 1.5556314, 110.3411117 1.5554338, 110.3410658 1.5552216)",
129018571,False,secondary,True,14.756,,Jalan P. Ramlee,"LINESTRING (110.3410658 1.5552216, 110.3410377 1.5550919)",
"[1057942833, 129018571]",False,secondary,False,210.41400000000004,,Jalan P. Ramlee,"LINESTRING (110.3410658 1.5552216, 110.3411117 1.5554338, 110.3411545 1.5556314, 110.3411589 1.5556514, 110.341195 1.5558182, 110.3412154 1.5558989, 110.341283 1.5561314, 110.3413531 1.5563936, 110.3413867 1.5564928, 110.3414267 1.5566567, 110.3415245 1.5570566)",
217916874,True,secondary,False,264.40200000000004,2,Jalan Gambier,"LINESTRING (110.3428466 1.5602951, 110.3433899 1.5603974, 110.3435147 1.5604209, 110.3435377 1.5604206, 110.3440946 1.560454, 110.3442211 1.5604646, 110.3444105 1.5604523, 110.3448746 1.5603255, 110.3451354 1.56014)",
217917237,True,secondary,False,15.774,,Jalan Market,"LINESTRING (110.3423714 1.5598029, 110.3424862 1.5598863)",
987861573,True,secondary_link,False,27.354,,,"LINESTRING (110.3423714 1.5598029, 110.3424391 1.5597955, 110.3424956 1.5597724, 110.342556 1.5596723)",
217917237,True,secondary,False,55.187,,Jalan Market,"LINESTRING (110.3419627 1.5595211, 110.3423714 1.5598029)",
69725394,True,residential,False,90.957,,Jalan Khoo Hun Yeang,"LINESTRING (110.3424009 1.5588303, 110.342155 1.5592242, 110.3419627 1.5595211)",yes
987861575,True,secondary_link,False,25.986,,,"LINESTRING (110.3424009 1.5588303, 110.3424344 1.5587605, 110.342472 1.5587056, 110.3425231 1.5586318)",
217933250,True,primary,False,10.193,3,Jalan Barrack,"LINESTRING (110.343561 1.5579867, 110.3436095 1.5580645)",
217917572,True,residential,False,134.124,,Jalan Khoo Hun Yeang,"LINESTRING (110.343561 1.5579867, 110.3429571 1.5583635, 110.3427005 1.5585442, 110.3426179 1.5585564, 110.3425207 1.5585503)",
217919440,True,secondary,False,62.975,,Jalan P. Ramlee,"LINESTRING (110.341973 1.5580205, 110.3419273 1.5579455, 110.3417309 1.5575091)",
217919633,True,secondary,False,38.57,2,Jalan Datuk Ajibah Abol,"LINESTRING (110.3410471 1.5573709, 110.3409581 1.5574264, 110.3409121 1.5574697, 110.3408642 1.5575235, 110.3407983 1.5576076)",
217919440,True,secondary,False,55.299,,Jalan P. Ramlee,"LINESTRING (110.3417309 1.5575091, 110.3415245 1.5570566)",
113702084,True,secondary,False,44.573,2,Jalan Haji Taha,"LINESTRING (110.3417309 1.5575091, 110.341678 1.5574719, 110.3416222 1.5574465, 110.3413526 1.5573922)",
113702084,True,secondary,False,34.048,2,Jalan Haji Taha,"LINESTRING (110.3413526 1.5573922, 110.3412366 1.5573809, 110.3410471 1.5573709)",
69922251,True,secondary,False,34.67,2,Jalan Market,"LINESTRING (110.3408007 1.5577616, 110.3408213 1.5578472, 110.340849 1.5579846, 110.3408813 1.5580617)",yes
217919633,True,secondary,False,31.707,2,Jalan Datuk Ajibah Abol,"LINESTRING (110.3408007 1.5577616, 110.3407172 1.5578137, 110.3406486 1.5578566, 110.3405643 1.5578924, 110.3405514 1.5578986)",
69922251,True,secondary,False,54.55499999999999,2,Jalan Market,"LINESTRING (110.3408813 1.5580617, 110.3409489 1.5581183, 110.3410237 1.5581731, 110.3411001 1.5582366, 110.3411702 1.5582984, 110.3412382 1.5583772, 110.3412455 1.5583879)",yes
217931927,True,secondary_link,False,31.740000000000002,,Lebuh Wayang,"LINESTRING (110.3481152 1.5563917, 110.3480015 1.5564043, 110.3479402 1.5564259, 110.3479022 1.5564532, 110.3478593 1.5564942)",
233196790,True,secondary,False,21.683,2,Lebuh Wayang,"LINESTRING (110.3481152 1.5563917, 110.3480452 1.5562871, 110.3480163 1.5562493, 110.3480044 1.5562313)",
217931234,True,secondary,False,72.42099999999999,2,Lebuh Wayang,"LINESTRING (110.3478593 1.5564942, 110.3478518 1.556578, 110.3478473 1.5566623, 110.3479047 1.5570924, 110.3479112 1.5571408)",
217931234,True,secondary,False,88.92599999999999,2,Lebuh Wayang,"LINESTRING (110.3476852 1.555742, 110.3477254 1.5557912, 110.3478066 1.5559143, 110.3478529 1.5560524, 110.3478664 1.5561833, 110.3478718 1.5563428, 110.3478593 1.5564942)",
217931234,True,secondary,False,22.794,2,Lebuh Wayang,"LINESTRING (110.3479112 1.5571408, 110.3479418 1.5573435)",
232514896,True,unclassified,False,400.4039999999999,,Jalan Wawasan,"LINESTRING (110.3479112 1.5571408, 110.3478571 1.5572275, 110.3478289 1.5572623, 110.3477914 1.5572851, 110.3474264 1.5573895, 110.3471348 1.5574808, 110.3462613 1.5576351, 110.3461701 1.5576351, 110.3460856 1.5576244, 110.3460091 1.5575935, 110.3459147 1.557548, 110.3457871 1.5574789, 110.3456641 1.5574472, 110.3455183 1.5574581, 110.3449452 1.5576456, 110.3447765 1.5577008, 110.3446975 1.5577209, 110.3446249 1.5577263, 110.3445251 1.5576558)",
1233221537,True,secondary,False,67.587,2,Lebuh Wayang,"LINESTRING (110.3479418 1.5573435, 110.3479553 1.5574077, 110.3479966 1.5574956, 110.3480907 1.5576358, 110.3482818 1.5578354)",
233689908,True,secondary,False,34.934,2,Jalan Tabuan,"LINESTRING (110.3478466 1.5550309, 110.3476767 1.5552952)",
217932817,True,secondary_link,False,62.81100000000001,,,"LINESTRING (110.3478466 1.5550309, 110.3476405 1.5551563, 110.3474988 1.5552085, 110.3473388 1.5552737)",
"[124545057, 987603437]",True,secondary,False,416.395,,Jalan McDougall,"LINESTRING (110.3473388 1.5552737, 110.3472125 1.5552918, 110.3466333 1.5554972, 110.3458252 1.5557838, 110.345602 1.5558952, 110.3448446 1.5563203, 110.3445159 1.5565133, 110.3442443 1.5566834, 110.344158 1.5567085, 110.3440694 1.5567049, 110.3439478 1.5566203)",
124545057,True,secondary,False,37.635,,Jalan McDougall,"LINESTRING (110.3476767 1.5552952, 110.3473388 1.5552737)",
233690704,True,secondary,False,13.049,,,"LINESTRING (110.3476767 1.5552952, 110.3476389 1.5554063)",
233690705,True,secondary,False,13.354,,,"LINESTRING (110.3477898 1.5553357, 110.3476767 1.5552952)",
233689909,True,secondary,False,41.325,2,Jalan Tabuan,"LINESTRING (110.3477898 1.5553357, 110.3478673 1.5551571, 110.347939 1.5549953)",
233690614,True,secondary,False,13.018,,,"LINESTRING (110.3477458 1.5554442, 110.3477898 1.5553357)",
233690703,True,secondary,False,12.608,,,"LINESTRING (110.3476389 1.5554063, 110.3477458 1.5554442)",
217931234,True,secondary,False,38.968,2,Lebuh Wayang,"LINESTRING (110.3476389 1.5554063, 110.3476157 1.5555036, 110.3476224 1.5555799, 110.3476852 1.555742)",
217931075,True,secondary,False,4.811,,Lebuh Temple,"LINESTRING (110.3481395 1.5564275, 110.3481152 1.5563917)",
"[1245429910, 233197287]",True,unclassified,False,31.796,,Jalan Green Hill,"LINESTRING (110.3481395 1.5564275, 110.3481726 1.5563261, 110.3481773 1.5563112, 110.3482349 1.556158)",
233195894,False,residential,True,68.25999999999999,2,Lorong P. Ramlee 1,"LINESTRING (110.340076 1.553705, 110.3404909 1.5536037, 110.3406726 1.5535595)",
233195923,False,residential,True,177.4,2,Lorong P. Ramlee 5A,"LINESTRING (110.340076 1.553705, 110.3400952 1.553898, 110.3401372 1.554151, 110.34021 1.5544116, 110.340282 1.5547013, 110.3403273 1.5548834, 110.340421 1.5552602)",
233195895,True,residential,False,231.592,2,Lorong P. Ramlee 5,"LINESTRING (110.340421 1.5552602, 110.3394916 1.5554856, 110.3394553 1.5555249, 110.3394583 1.5555687, 110.3394976 1.5555914, 110.3395628 1.5555716, 110.3399352 1.5554946, 110.3400194 1.5554727, 110.3404539 1.5553599)",
233195923,False,residential,False,177.4,2,Lorong P. Ramlee 5A,"LINESTRING (110.340421 1.5552602, 110.3403273 1.5548834, 110.340282 1.5547013, 110.34021 1.5544116, 110.3401372 1.554151, 110.3400952 1.553898, 110.340076 1.553705)",
129018571,False,secondary,True,19.789,,Jalan P. Ramlee,"LINESTRING (110.3406726 1.5535595, 110.34063 1.5533867)",
129018571,False,secondary,False,175.179,,Jalan P. Ramlee,"LINESTRING (110.3406726 1.5535595, 110.3408388 1.5542326, 110.3408998 1.5544798, 110.3409239 1.5545773, 110.3409434 1.5546565, 110.3410083 1.5549667, 110.3410377 1.5550919)",
233195894,False,residential,False,68.25999999999999,2,Lorong P. Ramlee 1,"LINESTRING (110.3406726 1.5535595, 110.3404909 1.5536037, 110.340076 1.553705)",
129018571,False,secondary,False,14.756,,Jalan P. Ramlee,"LINESTRING (110.3410377 1.5550919, 110.3410658 1.5552216)",
233195895,True,residential,False,71.057,2,Lorong P. Ramlee 5,"LINESTRING (110.3410377 1.5550919, 110.340421 1.5552602)",
129018571,False,secondary,True,175.17900000000003,,Jalan P. Ramlee,"LINESTRING (110.3410377 1.5550919, 110.3410083 1.5549667, 110.3409434 1.5546565, 110.3409239 1.5545773, 110.3408998 1.5544798, 110.3408388 1.5542326, 110.3406726 1.5535595)",
233195943,True,residential,False,11.674,,Lorong P. Ramlee 5A,"LINESTRING (110.3404539 1.5553599, 110.340421 1.5552602)",
233195895,True,residential,False,69.732,2,Lorong P. Ramlee 5,"LINESTRING (110.3404539 1.5553599, 110.3405648 1.5553347, 110.3410658 1.5552216)",
233196569,False,residential,False,81.145,,Lorong Ban Hock,"LINESTRING (110.34292 1.5597519, 110.3429406 1.5590909, 110.342911 1.5590292)",
217932869,True,unclassified,False,82.56,,,"LINESTRING (110.3477708 1.5556967, 110.3477685 1.5556538, 110.347762 1.5555921, 110.3477738 1.555541, 110.3479049 1.5551786, 110.3479448 1.5550682, 110.3479552 1.5550394, 110.3479579 1.5550157, 110.347939 1.5549953)",
233196790,True,secondary,False,29.321999999999996,2,Lebuh Wayang,"LINESTRING (110.3477708 1.5556967, 110.3477404 1.555647, 110.3477311 1.5556001, 110.3477283 1.5555358, 110.3477458 1.5554442)",
665232140,True,primary,False,225.87099999999998,2,Jalan Tun Abang Haji Openg,"LINESTRING (110.3425625 1.5541473, 110.3425992 1.5542741, 110.3426395 1.5543961, 110.3426931 1.554555, 110.3428413 1.5551333, 110.342999 1.5553753, 110.3431333 1.5555762, 110.3432146 1.5557228, 110.3432233 1.5557892, 110.3432125 1.5558331, 110.3431922 1.5558667, 110.343078 1.555974)",
1253499746,True,primary,False,32.179,3,Jalan Tun Abang Haji Openg,"LINESTRING (110.3425337 1.5536173, 110.3424852 1.553332)",
233587630,True,primary_link,False,42.013,,,"LINESTRING (110.3425337 1.5536173, 110.3425571 1.5535354, 110.3425866 1.5534335, 110.3426376 1.5533665, 110.342702 1.5532869)",
233689909,True,secondary,False,95.229,2,Jalan Tabuan,"LINESTRING (110.347939 1.5549953, 110.348091 1.5546737, 110.348308 1.5542224)",
235773009,False,residential,False,147.378,,Lorong Kai Joo,"LINESTRING (110.3433231 1.5596289, 110.3432654 1.5593618, 110.3432681 1.5586191, 110.343202 1.5583168)",
1233221351,True,residential,False,38.953,,Jalan Khoo Hun Yeang,"LINESTRING (110.343202 1.5583168, 110.3429051 1.5585029)",yes
235773009,False,residential,True,147.378,,Lorong Kai Joo,"LINESTRING (110.343202 1.5583168, 110.3432681 1.5586191, 110.3432654 1.5593618, 110.3433231 1.5596289)",
637538544,False,residential,True,30.605999999999998,,,"LINESTRING (110.345017 1.559857, 110.3450979 1.5599696, 110.345113 1.5600097, 110.3451131 1.5600482, 110.3451067 1.5601031)",
637538546,False,residential,True,57.317,,,"LINESTRING (110.3447291 1.5599081, 110.3448786 1.5601099, 110.3449054 1.5601427, 110.3449604 1.5601662, 110.3450214 1.5601561, 110.3451067 1.5601031)",
637538546,False,residential,True,5.197,,,"LINESTRING (110.3451067 1.5601031, 110.3451354 1.56014)",
637538544,False,residential,False,30.605999999999998,,,"LINESTRING (110.3451067 1.5601031, 110.3451131 1.5600482, 110.345113 1.5600097, 110.3450979 1.5599696, 110.345017 1.559857)",
637538546,False,residential,False,57.317,,,"LINESTRING (110.3451067 1.5601031, 110.3450214 1.5601561, 110.3449604 1.5601662, 110.3449054 1.5601427, 110.3448786 1.5601099, 110.3447291 1.5599081)",
637538546,False,residential,False,5.197,,,"LINESTRING (110.3451354 1.56014, 110.3451067 1.5601031)",
217916874,True,secondary,False,45.558,2,Jalan Gambier,"LINESTRING (110.3451354 1.56014, 110.3451563 1.5601252, 110.3454693 1.5599024)",
"[217916874, 217917237]",True,secondary,False,61.971000000000004,2,"['Jalan Gambier', 'Jalan Market']","LINESTRING (110.3424862 1.5598863, 110.3425707 1.5599427, 110.3426481 1.5600698, 110.342714 1.5601823, 110.3427744 1.5602532, 110.3428466 1.5602951)",
217917276,True,secondary,False,25.849000000000004,2,Jalan Power,"LINESTRING (110.3424862 1.5598863, 110.3425281 1.5598237, 110.3425372 1.5598043, 110.3425607 1.5597277, 110.342556 1.5596723)",yes
637538548,False,residential,True,50.494,,,"LINESTRING (110.3424862 1.5598863, 110.3423546 1.5601595, 110.3423122 1.5603043)",
217916919,True,residential,False,59.443,1,Lebuh Jawa,"LINESTRING (110.3423122 1.5603043, 110.3423882 1.5603085, 110.3425081 1.5603071, 110.3426186 1.5603058, 110.3428466 1.5602951)",
637538548,False,residential,False,50.494,,,"LINESTRING (110.3423122 1.5603043, 110.3423546 1.5601595, 110.3424862 1.5598863)",
637928363,False,residential,True,34.184,,,"LINESTRING (110.3404918 1.5576069, 110.3405428 1.5576753, 110.340531 1.5578971)",
1222182399,False,secondary,False,2.274,,Jalan Datuk Ajibah Abol,"LINESTRING (110.340531 1.5578971, 110.3405514 1.5578986)",
637928363,False,residential,False,34.184,,,"LINESTRING (110.340531 1.5578971, 110.3405428 1.5576753, 110.3404918 1.5576069)",
"[1222182400, 1176133685]",False,secondary,True,100.73599999999999,,Jalan Datuk Ajibah Abol,"LINESTRING (110.340531 1.5578971, 110.3405107 1.5578939, 110.3400627 1.5578412, 110.3398016 1.5578113, 110.3396899 1.5577977, 110.3396309 1.5577918)",
1222182399,False,secondary,True,2.274,,Jalan Datuk Ajibah Abol,"LINESTRING (110.3405514 1.5578986, 110.340531 1.5578971)",
217926527,True,secondary,False,40.942,2,Jalan Datuk Ajibah Abol,"LINESTRING (110.3405514 1.5578986, 110.3405723 1.5579113, 110.3406832 1.55796, 110.3407752 1.5580061, 110.3408323 1.5580343, 110.3408813 1.5580617)",
187778911,True,secondary,False,139.168,2,Jalan Haji Taha,"LINESTRING (110.3398238 1.5568376, 110.3404472 1.5572624, 110.3406672 1.557434, 110.3407473 1.5575235, 110.3407983 1.5576076)",
637928376,False,residential,True,108.391,,,"LINESTRING (110.3398238 1.5568376, 110.3397971 1.5569179, 110.3397823 1.5569612, 110.3396443 1.5576914, 110.3396309 1.5577918)",
637928376,False,residential,False,108.391,,,"LINESTRING (110.3396309 1.5577918, 110.3396443 1.5576914, 110.3397823 1.5569612, 110.3397971 1.5569179, 110.3398238 1.5568376)",
"[1222182400, 1176133685]",False,secondary,False,100.736,,Jalan Datuk Ajibah Abol,"LINESTRING (110.3396309 1.5577918, 110.3396899 1.5577977, 110.3398016 1.5578113, 110.3400627 1.5578412, 110.3405107 1.5578939, 110.340531 1.5578971)",
217919633,True,secondary,False,17.126,2,Jalan Datuk Ajibah Abol,"LINESTRING (110.3407983 1.5576076, 110.3408007 1.5577616)",
113702093,True,primary,False,129.096,3,Jalan Satok,"LINESTRING (110.3407841 1.5531603, 110.3417806 1.5532761, 110.3419374 1.5532971)",
129018571,False,secondary,False,19.789,,Jalan P. Ramlee,"LINESTRING (110.34063 1.5533867, 110.3406726 1.5535595)",
987603442,True,secondary,False,30.449,,Jalan P. Ramlee,"LINESTRING (110.34063 1.5533867, 110.3407841 1.5531603)",
217917276,True,secondary,False,91.498,2,Jalan Power,"LINESTRING (110.342556 1.5596723, 110.3425747 1.5595277, 110.342573 1.5594593, 110.3425304 1.5588812, 110.3425284 1.5588523)",yes
217917276,True,secondary,False,14.188,2,Jalan Power,"LINESTRING (110.3425284 1.5588523, 110.3425197 1.558725)",yes
987861574,True,secondary_link,False,15.37,,,"LINESTRING (110.3425284 1.5588523, 110.3424981 1.5588276, 110.3424633 1.5588192, 110.3424009 1.5588303)",
113702094,True,secondary,False,9.066,,Jalan Gartak,"LINESTRING (110.3425231 1.5586318, 110.3425207 1.5585503)",
1062772002,True,secondary,False,10.745,,,"LINESTRING (110.3484447 1.557871, 110.3484473 1.5577744)",
69922251,True,secondary,False,121.22800000000001,2,Jalan Market,"LINESTRING (110.3412455 1.5583879, 110.3413198 1.5584972, 110.3413604 1.5585861, 110.3413698 1.5586254, 110.3413781 1.5586746, 110.3413749 1.5589961, 110.3414293 1.559145, 110.3414699 1.5592, 110.3416564 1.5593199)",yes
1148123476,True,residential,False,91.797,3,Jalan Masjid,"LINESTRING (110.3412455 1.5583879, 110.3414597 1.5583332, 110.3418229 1.5581484, 110.341973 1.5580205)",yes
113702093,True,primary,False,14.357,3,Jalan Satok,"LINESTRING (110.3406558 1.5531454, 110.3407841 1.5531603)",
234204979,True,primary,False,12.684,,Jalan Satok,"LINESTRING (110.3405417 1.5531467, 110.3406558 1.5531454)",
987603443,True,secondary,False,28.434,,Jalan P. Ramlee,"LINESTRING (110.3405417 1.5531467, 110.34063 1.5533867)",
