osmid,oneway,highway,reversed,length,geometry,ref,name,maxspeed,lanes
146455737,True,trunk_link,False,86.38999999999999,"LINESTRING (101.8065427 2.5254045, 101.8066699 2.5254498, 101.8067197 2.5254603, 101.8068003 2.5254651, 101.8068942 2.5254744, 101.8069749 2.5254836, 101.8070566 2.5255088, 101.8070995 2.5255431, 101.8071225 2.5255784, 101.8071231 2.5256139, 101.8070713 2.525719)",,,,
412764342,False,primary,True,60.415000000000006,"LINESTRING (101.8065427 2.5254045, 101.8066972 2.525341, 101.8068887 2.5252709, 101.8070541 2.5252208)",53,Jalan Dato Haji Abdul Samad,,
34595630,True,primary,False,26.313,"LINESTRING (101.8080637 2.5254583, 101.8080555 2.5252218)",53,Jalan Dato' Haji Abdul Samad,,
949772477,True,trunk,False,9.974,"LINESTRING (101.8080637 2.5254583, 101.807974 2.5254623)",5,Pintasan Port Dickson,70,
1240963659,True,primary,False,12.779,"LINESTRING (101.807974 2.5254623, 101.8079715 2.5255772)",53,Jalan Dato' Haji Abdul Samad,,
1240963660,True,trunk,False,34.31,"LINESTRING (101.807974 2.5254623, 101.8076683 2.5255063)",5,Pintasan Port Dickson,70,
146460015,False,residential,True,18.136,"LINESTRING (101.8080274 2.5283828, 101.8081811 2.5284378)",,,,
146460015,False,residential,False,68.608,"LINESTRING (101.8080274 2.5283828, 101.8077174 2.5283385, 101.807416 2.5282955)",,,,
146460011,False,residential,True,19.094,"LINESTRING (101.8072273 2.529908, 101.807244 2.5297371)",,,,
742695369,False,residential,False,17.297,"LINESTRING (101.8072273 2.529908, 101.8073827 2.5299177)",,,,
742695369,False,residential,True,124.64699999999999,"LINESTRING (101.8072273 2.529908, 101.8069657 2.5298707, 101.8069083 2.5298614, 101.8061215 2.5297187)",,,,
146460014,False,residential,False,111.048,"LINESTRING (101.8082988 2.5291953, 101.808016 2.5292509, 101.8073085 2.5291763)",,,,
494839708,False,residential,False,68.67099999999999,"LINESTRING (101.8082988 2.5291953, 101.8083724 2.5295592, 101.8083754 2.5298055)",,,,
494839708,False,residential,True,85.27499999999999,"LINESTRING (101.8082988 2.5291953, 101.8082104 2.5286946, 101.8081811 2.5284378)",,,,
146460016,True,residential,False,77.121,"LINESTRING (101.8081128 2.5276945, 101.8080274 2.5283828)",,,,
494222276,False,unclassified,False,14.301,"LINESTRING (101.8081128 2.5276945, 101.8082409 2.5277073)",,Jalan Shell,,
494222276,False,unclassified,True,188.311,"LINESTRING (101.8081128 2.5276945, 101.8078867 2.5276781, 101.8075807 2.5276457, 101.8074655 2.5276105, 101.8074082 2.52757, 101.8073679 2.5275099, 101.8073577 2.5274296, 101.8073604 2.5273009, 101.8073614 2.5272554, 101.8073616 2.5271227, 101.8073963 2.5270037, 101.8075557 2.5266532)",,Jalan Shell,,
146460009,False,residential,True,125.913,"LINESTRING (101.807244 2.5297371, 101.8083754 2.5298055)",,,,
146460011,False,residential,False,19.094,"LINESTRING (101.807244 2.5297371, 101.8072273 2.529908)",,,,
146460011,False,residential,True,62.783,"LINESTRING (101.807244 2.5297371, 101.8072747 2.5294177, 101.8073085 2.5291763)",,,,
146460011,False,residential,True,98.666,"LINESTRING (101.8073085 2.5291763, 101.807416 2.5282955)",,,,
146460011,False,residential,False,62.783,"LINESTRING (101.8073085 2.5291763, 101.8072747 2.5294177, 101.807244 2.5297371)",,,,
