osmid,oneway,highway,reversed,length,lanes,ref,name,geometry,bridge
482276485,False,primary,True,6.499,2,K4,Jalan Sungai Korok,"LINESTRING (100.419329 6.2642338, 100.4192703 6.2642371)",
279905462,True,primary,False,32.356,2,K4,Jalan Sungai Korok,"LINESTRING (100.419329 6.2642338, 100.4193979 6.264247, 100.4196204 6.2642419)",
482276485,False,primary,False,83.38999999999999,2,K4,Jalan Sungai Korok,"LINESTRING (100.4183992 6.2642865, 100.4188207 6.264256, 100.4190073 6.2642458, 100.4191521 6.2642392)",
482276485,False,primary,True,103.70700000000001,2,K4,Jalan Sungai Korok,"LINESTRING (100.4183992 6.2642865, 100.4175117 6.2643911, 100.4174673 6.2643946)",
495494710,False,residential,False,74.33800000000001,1,,,"LINESTRING (100.4183992 6.2642865, 100.4183811 6.2642101, 100.4183248 6.2641061, 100.4182953 6.2640648, 100.4182215 6.2639861, 100.4180793 6.2638475, 100.4180016 6.2637613)",
482276485,False,primary,True,24.204,2,K4,Jalan Sungai Korok,"LINESTRING (100.4166261 6.264449, 100.4164198 6.264376)",
335057181,True,unclassified,False,58.108999999999995,1,,,"LINESTRING (100.4166261 6.264449, 100.4166474 6.2644874, 100.4166819 6.2645072, 100.4167867 6.2645506, 100.4170928 6.2646684)",
482276485,False,primary,False,19.541,2,K4,Jalan Sungai Korok,"LINESTRING (100.4166261 6.264449, 100.4167053 6.2644545, 100.4168027 6.2644553)",
482276485,False,primary,True,11.696,2,K4,Jalan Sungai Korok,"LINESTRING (100.4169085 6.2644571, 100.4168027 6.2644553)",
482276485,False,primary,False,62.178,2,K4,Jalan Sungai Korok,"LINESTRING (100.4169085 6.2644571, 100.4169514 6.2644555, 100.417041 6.2644485, 100.4174673 6.2643946)",
335057190,False,unclassified,True,20.511,1,,,"LINESTRING (100.4199153 6.2656721, 100.4197298 6.265677)",
"[390278248, 319983641, 279905475]",True,trunk,False,41.781000000000006,2,1,Jalan Jitra,"LINESTRING (100.4199153 6.2656721, 100.4199164 6.2657157, 100.4199296 6.2660208, 100.4199312 6.2660475)",yes
279905457,True,trunk,False,80.45,2,1,Jalan Jitra,"LINESTRING (100.4200181 6.2656915, 100.4200158 6.264968)",
286564903,False,tertiary,True,9.282,2,K274,,"LINESTRING (100.4200181 6.2656915, 100.420102 6.2656951)",
286564903,False,tertiary,True,199.61,2,K274,,"LINESTRING (100.4208867 6.2660718, 100.4221409 6.2673634)",
286564903,False,tertiary,False,99.96100000000001,2,K274,,"LINESTRING (100.4208867 6.2660718, 100.4206119 6.2658308, 100.4205456 6.2657858, 100.4204551 6.2657438, 100.4203537 6.2657161, 100.420102 6.2656951)",
544123001,False,residential,False,132.36200000000002,1,,,"LINESTRING (100.4208867 6.2660718, 100.420962 6.2659547, 100.4209863 6.2658943, 100.4210285 6.2657285, 100.4210457 6.2657017, 100.4210788 6.265699, 100.4211053 6.2657149, 100.4216152 6.2662259)",
286564903,False,tertiary,False,110.172,2,K274,,"LINESTRING (100.4241535 6.2689836, 100.423935 6.2689283, 100.4237247 6.268851, 100.4235134 6.2687427, 100.4233563 6.2686226, 100.4232786 6.2685436)",
335571848,False,unclassified,False,30.232,1,,Jalan Tras 1,"LINESTRING (100.4241535 6.2689836, 100.4241532 6.2688066, 100.4241494 6.2687118)",
335057190,False,unclassified,False,60.852,1,,,"LINESTRING (100.4174422 6.2648125, 100.4179571 6.2650062)",
335057190,False,unclassified,True,41.813,1,,,"LINESTRING (100.4174422 6.2648125, 100.4173365 6.2647673, 100.4170928 6.2646684)",
"[335057177, 286564907, 335160175]",False,unclassified,"[False, True]",40.172,"['1', '2']",,,"LINESTRING (100.4174422 6.2648125, 100.4174214 6.2648643, 100.4173223 6.265108, 100.4173045 6.2651468)",yes
335057190,False,unclassified,False,20.511,1,,,"LINESTRING (100.4197298 6.265677, 100.4199153 6.2656721)",
335057167,False,unclassified,False,193.696,2,,,"LINESTRING (100.4197298 6.265677, 100.4197348 6.2655371, 100.4197376 6.26544, 100.4197124 6.2654287, 100.4195721 6.2653698, 100.4193046 6.2652682, 100.4192849 6.2652512, 100.4192782 6.265231, 100.4192808 6.2650711, 100.419279 6.2648177, 100.4192681 6.2644061, 100.4192683 6.2643525, 100.4192694 6.2642789, 100.4192703 6.2642371)",
335057190,False,unclassified,True,209.702,1,,,"LINESTRING (100.4197298 6.265677, 100.4195864 6.2656335, 100.4187204 6.2652933, 100.4179571 6.2650062)",
458052846,False,residential,True,31.611,1,,Jalan Haji Omar,"LINESTRING (100.415329 6.2623914, 100.4154983 6.2623975, 100.4156145 6.2624069)",
335571885,False,residential,False,86.894,1,,,"LINESTRING (100.4156145 6.2624069, 100.4152977 6.2631221)",
458052846,False,residential,True,64.29,1,,Jalan Haji Omar,"LINESTRING (100.4156145 6.2624069, 100.4161854 6.2625175)",
458052846,False,residential,False,31.611,1,,Jalan Haji Omar,"LINESTRING (100.4156145 6.2624069, 100.4154983 6.2623975, 100.415329 6.2623914)",
335571838,True,secondary,False,10.694,2,,Jalan Tan Seri Osman Aroff,"LINESTRING (100.4200078 6.2629158, 100.4199114 6.2629076)",
335571837,True,trunk,False,8.197,2,1,Jalan Jitra,"LINESTRING (100.4199114 6.2629076, 100.4199098 6.2629813)",
335571851,True,unclassified,False,63.827,1,,,"LINESTRING (100.4197926 6.2628295, 100.4197965 6.2634035)",
335571929,False,unclassified,False,12.967,1,,,"LINESTRING (100.4197926 6.2628295, 100.4198333 6.2628284, 100.4199099 6.2628275)",
335571929,False,unclassified,True,72.54400000000001,1,,,"LINESTRING (100.4197926 6.2628295, 100.4195397 6.2628322, 100.4192068 6.2628312, 100.4191363 6.2628319)",
272795238,False,secondary,True,31.196,2,K273,Jalan Tan Seri Osman Aroff,"LINESTRING (100.4205604 6.2630432, 100.4208391 6.2630875)",
335571840,True,secondary,False,63.04,2,K273,Jalan Tan Seri Osman Aroff,"LINESTRING (100.4205604 6.2630432, 100.42051 6.2630136, 100.4201393 6.2629448, 100.4200078 6.2629158)",
335571885,False,residential,True,86.894,1,,,"LINESTRING (100.4152977 6.2631221, 100.4156145 6.2624069)",
272795238,False,secondary,False,152.324,2,K273,Jalan Tan Seri Osman Aroff,"LINESTRING (100.4221999 6.2633039, 100.4208391 6.2630875)",
272795238,False,secondary,True,95.045,2,K273,Jalan Tan Seri Osman Aroff,"LINESTRING (100.4221999 6.2633039, 100.4225993 6.2633835, 100.423043 6.263472)",
335571878,False,residential,False,72.41099999999999,1,,,"LINESTRING (100.4221999 6.2633039, 100.4221807 6.2634142, 100.4221434 6.2636786, 100.4221095 6.2638759, 100.4220962 6.2639468)",
335571891,False,unclassified,False,13.922,1,,,"LINESTRING (100.4197965 6.2634035, 100.4197959 6.2635287)",
335571876,False,unclassified,False,72.55799999999999,1,,,"LINESTRING (100.4197965 6.2634035, 100.4195479 6.2634075, 100.4191402 6.2634169)",
335571876,False,unclassified,True,72.55799999999999,1,,,"LINESTRING (100.4191402 6.2634169, 100.4195479 6.2634075, 100.4197965 6.2634035)",
819545250,False,unclassified,False,65.05699999999999,1,,,"LINESTRING (100.4191402 6.2634169, 100.4191352 6.2631302, 100.4191341 6.2629121, 100.4191363 6.2628319)",
819545250,False,unclassified,True,13.506,1,,,"LINESTRING (100.4191402 6.2634169, 100.4191415 6.2634887, 100.4191437 6.2635383)",
335571891,False,unclassified,True,13.922,1,,,"LINESTRING (100.4197959 6.2635287, 100.4197965 6.2634035)",
335571868,False,unclassified,True,72.097,1,,,"LINESTRING (100.4197959 6.2635287, 100.4195476 6.2635316, 100.4191437 6.2635383)",
335571891,False,unclassified,False,130.905,1,,,"LINESTRING (100.4197959 6.2635287, 100.4198012 6.264027, 100.4197905 6.264059, 100.419773 6.2640817, 100.4197341 6.2640897, 100.4191538 6.2641075)",
335571868,False,unclassified,False,72.097,1,,,"LINESTRING (100.4191437 6.2635383, 100.4195476 6.2635316, 100.4197959 6.2635287)",
819545250,False,unclassified,False,13.506,1,,,"LINESTRING (100.4191437 6.2635383, 100.4191415 6.2634887, 100.4191402 6.2634169)",
819545250,False,unclassified,True,63.30200000000001,1,,,"LINESTRING (100.4191437 6.2635383, 100.4191485 6.2638347, 100.4191538 6.2641075)",
335571909,False,residential,True,12.6,1,,,"LINESTRING (100.4237292 6.2636193, 100.4237078 6.2637306)",
272795238,False,secondary,False,45.048,2,K273,Jalan Tan Seri Osman Aroff,"LINESTRING (100.4237292 6.2636193, 100.4235028 6.2635728, 100.4233302 6.2635367)",
272795238,False,secondary,False,32.55,2,K273,Jalan Tan Seri Osman Aroff,"LINESTRING (100.4233302 6.2635367, 100.4232089 6.2635098, 100.4231021 6.2634859, 100.423043 6.263472)",
272795238,False,secondary,True,45.048,2,K273,Jalan Tan Seri Osman Aroff,"LINESTRING (100.4233302 6.2635367, 100.4235028 6.2635728, 100.4237292 6.2636193)",
335571862,False,residential,False,59.12,1,,,"LINESTRING (100.4233302 6.2635367, 100.4232993 6.2636394, 100.4233002 6.2636465, 100.4233036 6.2636527, 100.4233123 6.2636589, 100.4237078 6.2637306)",
335571909,False,residential,False,12.6,1,,,"LINESTRING (100.4237078 6.2637306, 100.4237292 6.2636193)",
335571862,False,residential,True,59.12,1,,,"LINESTRING (100.4237078 6.2637306, 100.4233123 6.2636589, 100.4233036 6.2636527, 100.4233002 6.2636465, 100.4232993 6.2636394, 100.4233302 6.2635367)",
335571909,False,residential,True,55.891000000000005,1,,,"LINESTRING (100.4237078 6.2637306, 100.4236693 6.2639634, 100.4236259 6.2642266)",
335571871,False,residential,False,146.18099999999998,1,,,"LINESTRING (100.4207888 6.2637492, 100.4211211 6.2637932, 100.4214031 6.2638341, 100.4220962 6.2639468)",
335571878,False,residential,False,74.086,1,,,"LINESTRING (100.4207888 6.2637492, 100.4207913 6.2634607, 100.4207988 6.2633061, 100.4208161 6.2631687, 100.4208229 6.2631355, 100.4208391 6.2630875)",
335571878,False,residential,True,135.986,1,,,"LINESTRING (100.4207888 6.2637492, 100.4207881 6.2640248, 100.4207867 6.2642106, 100.4207945 6.2642513, 100.4208232 6.2642821, 100.4208714 6.264302, 100.4213139 6.264373, 100.4214933 6.2644022)",
335571871,False,residential,True,146.18099999999998,1,,,"LINESTRING (100.4220962 6.2639468, 100.4214031 6.2638341, 100.4211211 6.2637932, 100.4207888 6.2637492)",
335571878,False,residential,False,113.711,1,,,"LINESTRING (100.4220962 6.2639468, 100.4220419 6.2642197, 100.421993 6.264448, 100.4219683 6.2644699, 100.4219303 6.2644734, 100.4214933 6.2644022)",
335571878,False,residential,True,72.411,1,,,"LINESTRING (100.4220962 6.2639468, 100.4221095 6.2638759, 100.4221434 6.2636786, 100.4221807 6.2634142, 100.4221999 6.2633039)",
819545250,False,unclassified,True,14.646,1,,,"LINESTRING (100.4191538 6.2641075, 100.4191521 6.2642392)",
335571891,False,unclassified,True,130.905,1,,,"LINESTRING (100.4191538 6.2641075, 100.4197341 6.2640897, 100.419773 6.2640817, 100.4197905 6.264059, 100.4198012 6.264027, 100.4197959 6.2635287)",
819545250,False,unclassified,False,63.30200000000001,1,,,"LINESTRING (100.4191538 6.2641075, 100.4191485 6.2638347, 100.4191437 6.2635383)",
335571909,False,residential,True,28.495,1,,,"LINESTRING (100.4236259 6.2642266, 100.4235843 6.2644795)",
"[335571865, 708358138]",False,residential,True,157.434,1,,,"LINESTRING (100.4236259 6.2642266, 100.4231219 6.2641288, 100.4230877 6.2641253, 100.4230589 6.2641461, 100.4229824 6.2643247, 100.4229891 6.2643594, 100.423024 6.2643807, 100.4232064 6.2644114, 100.4235843 6.2644795)",
335571909,False,residential,False,55.891000000000005,1,,,"LINESTRING (100.4236259 6.2642266, 100.4236693 6.2639634, 100.4237078 6.2637306)",
482276485,False,primary,False,13.067,2,K4,Jalan Sungai Korok,"LINESTRING (100.4191521 6.2642392, 100.4192703 6.2642371)",
819545250,False,unclassified,False,14.646,1,,,"LINESTRING (100.4191521 6.2642392, 100.4191538 6.2641075)",
482276485,False,primary,True,83.39,2,K4,Jalan Sungai Korok,"LINESTRING (100.4191521 6.2642392, 100.4190073 6.2642458, 100.4188207 6.264256, 100.4183992 6.2642865)",
335571848,False,unclassified,True,49.591,1,,Jalan Tras 1,"LINESTRING (100.4241977 6.2643799, 100.4241251 6.26482)",
335057190,False,unclassified,False,41.813,1,,,"LINESTRING (100.4170928 6.2646684, 100.4173365 6.2647673, 100.4174422 6.2648125)",
335571896,True,unclassified,False,31.54,1,,,"LINESTRING (100.4170928 6.2646684, 100.416987 6.2645806, 100.4169415 6.264521, 100.4169085 6.2644571)",
335571892,False,residential,False,33.992,1,,Jalan Tras 8,"LINESTRING (100.4232349 6.2647096, 100.4235398 6.2647495)",
335571892,False,residential,True,33.992,1,,Jalan Tras 8,"LINESTRING (100.4235398 6.2647495, 100.4232349 6.2647096)",
335571909,False,residential,False,30.423,1,,,"LINESTRING (100.4235398 6.2647495, 100.4235843 6.2644795)",
335571892,False,residential,False,53.305,1,,Jalan Tras 8,"LINESTRING (100.4235398 6.2647495, 100.4237987 6.2647795, 100.4240186 6.2648068)",
335571848,False,unclassified,False,49.591,1,,Jalan Tras 1,"LINESTRING (100.4241251 6.26482, 100.4241977 6.2643799)",
335571848,False,unclassified,True,21.781,1,,Jalan Tras 1,"LINESTRING (100.4241251 6.26482, 100.4240892 6.2650126)",
335571892,False,residential,True,11.863,1,,Jalan Tras 8,"LINESTRING (100.4241251 6.26482, 100.4240186 6.2648068)",
335571848,False,unclassified,False,59.16,1,,Jalan Tras 1,"LINESTRING (100.4240043 6.2655379, 100.4240892 6.2650126)",
335571848,False,unclassified,True,25.795,1,,Jalan Tras 1,"LINESTRING (100.4240043 6.2655379, 100.4239789 6.2657685)",
335571863,False,residential,True,103.09700000000001,1,,Jalan Tras 7,"LINESTRING (100.4240043 6.2655379, 100.4234247 6.2654487, 100.423397 6.265425, 100.4233904 6.2653879, 100.4234196 6.2651193)",
335571848,False,unclassified,False,25.795,1,,Jalan Tras 1,"LINESTRING (100.4239789 6.2657685, 100.4240043 6.2655379)",
718269373,False,residential,True,13.369,1,,,"LINESTRING (100.4239789 6.2657685, 100.4240993 6.26578)",
335571848,False,unclassified,True,29.65,1,,Jalan Tras 1,"LINESTRING (100.4239789 6.2657685, 100.4239762 6.2658231, 100.4239802 6.2658818, 100.423999 6.2660338)",
765887638,False,residential,True,46.82,1,,,"LINESTRING (100.423999 6.2660338, 100.4235755 6.2660425)",
335571848,False,unclassified,False,29.65,1,,Jalan Tras 1,"LINESTRING (100.423999 6.2660338, 100.4239802 6.2658818, 100.4239762 6.2658231, 100.4239789 6.2657685)",
335571848,False,unclassified,True,60.522,1,,Jalan Tras 1,"LINESTRING (100.423999 6.2660338, 100.4240379 6.2662977, 100.4240594 6.2664324, 100.4240749 6.2665206, 100.4240837 6.2665715)",
335571848,False,unclassified,True,42.022,1,,Jalan Tras 1,"LINESTRING (100.4240837 6.2665715, 100.4240992 6.2669491)",
335571874,False,residential,True,11.445,1,,,"LINESTRING (100.4240837 6.2665715, 100.4239802 6.2665683)",
335571848,False,unclassified,False,60.522,1,,Jalan Tras 1,"LINESTRING (100.4240837 6.2665715, 100.4240749 6.2665206, 100.4240594 6.2664324, 100.4240379 6.2662977, 100.423999 6.2660338)",
335571848,False,unclassified,False,42.022,1,,Jalan Tras 1,"LINESTRING (100.4240992 6.2669491, 100.4240837 6.2665715)",
335571848,False,unclassified,True,27.357,1,,Jalan Tras 1,"LINESTRING (100.4240992 6.2669491, 100.4241026 6.2671951)",
335571893,False,residential,True,13.087,1,,,"LINESTRING (100.4240992 6.2669491, 100.4242176 6.2669496)",
335571848,False,unclassified,False,27.357,1,,Jalan Tras 1,"LINESTRING (100.4241026 6.2671951, 100.4240992 6.2669491)",
335571848,False,unclassified,True,168.729,1,,Jalan Tras 1,"LINESTRING (100.4241026 6.2671951, 100.4241494 6.2687118)",
335571850,False,residential,True,13.032,1,,,"LINESTRING (100.4241026 6.2671951, 100.4239847 6.267194)",
335571850,False,residential,False,75.792,1,,,"LINESTRING (100.423299 6.2671894, 100.4237803 6.2671922, 100.4239847 6.267194)",
335571847,False,unclassified,False,404.247,1,,Lorong Setul,"LINESTRING (100.4237494 6.2706263, 100.4237066 6.2706093, 100.4236369 6.2706039, 100.4234598 6.2706157, 100.4229891 6.2706756, 100.4229408 6.2706876, 100.4227217 6.2707247, 100.4223065 6.2707769, 100.4219176 6.2708129, 100.4218505 6.2708169, 100.4217929 6.2708142, 100.4217499 6.2708049, 100.4216775 6.2707942, 100.4214976 6.2707724, 100.4213848 6.2707724, 100.4211059 6.2707713, 100.4206929 6.2707702, 100.4205588 6.2707681, 100.4202629 6.2707692, 100.4201128 6.2707724)",
482514564,False,residential,False,171.51500000000001,1,,Lorong Belimbing,"LINESTRING (100.4237494 6.2706263, 100.4237348 6.2703421, 100.4237227 6.2702063, 100.423712 6.270161, 100.4236986 6.2701197, 100.4236235 6.2699637, 100.4234874 6.2696298, 100.4234461 6.2695376, 100.42343 6.2694843, 100.4234193 6.269439, 100.4234193 6.2693976, 100.4234273 6.2693336, 100.4234968 6.2691572)",
136259498,True,trunk,False,67.559,2,1,Jalan Jitra,"LINESTRING (100.4201128 6.2707724, 100.4201032 6.2701649)",
335571847,False,unclassified,True,404.247,1,,Lorong Setul,"LINESTRING (100.4201128 6.2707724, 100.4202629 6.2707692, 100.4205588 6.2707681, 100.4206929 6.2707702, 100.4211059 6.2707713, 100.4213848 6.2707724, 100.4214976 6.2707724, 100.4216775 6.2707942, 100.4217499 6.2708049, 100.4217929 6.2708142, 100.4218505 6.2708169, 100.4219176 6.2708129, 100.4223065 6.2707769, 100.4227217 6.2707247, 100.4229408 6.2706876, 100.4229891 6.2706756, 100.4234598 6.2706157, 100.4236369 6.2706039, 100.4237066 6.2706093, 100.4237494 6.2706263)",
390278307,False,residential,False,132.52800000000002,1,,,"LINESTRING (100.4169998 6.2633049, 100.4170172 6.2636422, 100.4170158 6.2636849, 100.4170016 6.2637256, 100.4169705 6.2637907, 100.4169192 6.2638893, 100.4168646 6.2639943, 100.4168384 6.2640923, 100.4168179 6.264198, 100.4168025 6.2643694, 100.4168027 6.2644553)",
495494709,False,residential,False,136.239,1,,,"LINESTRING (100.4180016 6.2637613, 100.4179345 6.2637928, 100.4178934 6.2638047, 100.417856 6.2638065, 100.4174905 6.2637631, 100.4174701 6.2637666, 100.4174586 6.2637774, 100.4174464 6.2638927, 100.4174499 6.263904, 100.4174588 6.2639128, 100.417502 6.2639215, 100.4175149 6.2639269, 100.4175204 6.2639486, 100.4174998 6.2641399, 100.4174673 6.2643946)",
495494710,False,residential,False,178.774,1,,,"LINESTRING (100.4180016 6.2637613, 100.4179546 6.2637062, 100.4179117 6.2636302, 100.417854 6.2634329, 100.41784 6.2634121, 100.4178173 6.2633926, 100.4175536 6.2633503, 100.4175295 6.2633249, 100.4175255 6.2633036, 100.4175536 6.2627681, 100.4175389 6.2624387)",
495494710,False,residential,True,74.338,1,,,"LINESTRING (100.4180016 6.2637613, 100.4180793 6.2638475, 100.4182215 6.2639861, 100.4182953 6.2640648, 100.4183248 6.2641061, 100.4183811 6.2642101, 100.4183992 6.2642865)",
390278302,True,trunk_link,False,10.236,1,,,"LINESTRING (100.4200805 6.2684369, 100.4199879 6.2684358)",
390278247,True,trunk,False,170.541,2,1,Jalan Jitra,"LINESTRING (100.4200805 6.2684369, 100.4200709 6.268192, 100.4200501 6.2677241, 100.4200447 6.2675475, 100.4200414 6.2673755, 100.4200347 6.2670263, 100.420035 6.266904)",
319983641,True,trunk,False,19.17,2,1,Jalan Jitra,"LINESTRING (100.4199059 6.2640204, 100.419907 6.2641928)",
819254848,True,trunk_link,False,38.517,,,,"LINESTRING (100.4199059 6.2640204, 100.4198712 6.2640946, 100.419824 6.2641338, 100.4197445 6.2641689, 100.4196307 6.2641986)",
450344369,False,residential,True,135.627,1,,Lorong Alif,"LINESTRING (100.4168636 6.2668296, 100.4168712 6.2680493)",
335057100,True,trunk,False,293.195,2,176,Jalan Kodiang,"LINESTRING (100.4168636 6.2668296, 100.4169548 6.266797, 100.4170742 6.2667576, 100.4172358 6.2667076, 100.4174383 6.2666517, 100.4175764 6.2666157, 100.417724 6.2665843, 100.4179191 6.266549, 100.4180096 6.2665363, 100.4181974 6.2665163, 100.4184522 6.266501, 100.4187237 6.266499, 100.4191938 6.266501, 100.4194751 6.2665032)",
419055440,False,unclassified,False,241.19299999999998,1,,,"LINESTRING (100.4234968 6.2691572, 100.4232889 6.2690212, 100.4229561 6.2687355, 100.4226115 6.2683647, 100.4219245 6.2676621)",
482514564,False,residential,True,171.51500000000001,1,,Lorong Belimbing,"LINESTRING (100.4234968 6.2691572, 100.4234273 6.2693336, 100.4234193 6.2693976, 100.4234193 6.269439, 100.42343 6.2694843, 100.4234461 6.2695376, 100.4234874 6.2696298, 100.4236235 6.2699637, 100.4236986 6.2701197, 100.423712 6.270161, 100.4237227 6.2702063, 100.4237348 6.2703421, 100.4237494 6.2706263)",
495494710,False,residential,True,178.774,1,,,"LINESTRING (100.4175389 6.2624387, 100.4175536 6.2627681, 100.4175255 6.2633036, 100.4175295 6.2633249, 100.4175536 6.2633503, 100.4178173 6.2633926, 100.41784 6.2634121, 100.417854 6.2634329, 100.4179117 6.2636302, 100.4179546 6.2637062, 100.4180016 6.2637613)",
552179830,False,residential,False,71.84700000000001,1,,,"LINESTRING (100.4175389 6.2624387, 100.4172559 6.2625117, 100.4171634 6.2625211, 100.4170454 6.2625077, 100.4169016 6.2624832)",
502232500,False,residential,True,228.257,,,Lorong Mesra,"LINESTRING (100.4167525 6.2705197, 100.4188176 6.2705116)",
502232501,False,residential,False,58.27,,,,"LINESTRING (100.4167525 6.2705197, 100.4167588 6.2710437)",
502232501,False,residential,True,58.701,,,,"LINESTRING (100.4167525 6.2705197, 100.4167489 6.2699918)",
502232500,False,residential,False,228.257,,,Lorong Mesra,"LINESTRING (100.4188176 6.2705116, 100.4167525 6.2705197)",
502232503,False,residential,False,55.443,,,Lorong Sentosa,"LINESTRING (100.4188176 6.2705116, 100.418821 6.2710102)",
502232503,False,residential,True,58.326,,,Lorong Sentosa,"LINESTRING (100.4188176 6.2705116, 100.4188113 6.2699871)",
502232501,False,residential,False,58.701,,,,"LINESTRING (100.4167489 6.2699918, 100.4167525 6.2705197)",
502232502,False,residential,True,227.958,,,Lorong Bahagia,"LINESTRING (100.4167489 6.2699918, 100.4188113 6.2699871)",
502232506,False,residential,False,108.717,,,Jalan Suria 5/3,"LINESTRING (100.4167489 6.2699918, 100.4157653 6.2699918)",
502232506,False,residential,True,75.02199999999999,,,Jalan Suria 5/3,"LINESTRING (100.415557 6.2704221, 100.4154824 6.270112, 100.4154789 6.2700708, 100.4154971 6.2700363, 100.4155327 6.2700116, 100.4155782 6.2700028, 100.4157653 6.2699918)",
502232502,False,residential,False,227.958,,,Lorong Bahagia,"LINESTRING (100.4188113 6.2699871, 100.4167489 6.2699918)",
502232503,False,residential,False,58.326,,,Lorong Sentosa,"LINESTRING (100.4188113 6.2699871, 100.4188176 6.2705116)",
502232503,False,residential,True,96.454,,,Lorong Sentosa,"LINESTRING (100.4188113 6.2699871, 100.4188039 6.2691197)",
502232505,False,residential,False,8.184,,,,"LINESTRING (100.4157653 6.2699918, 100.4157654 6.2699182)",
502232506,False,residential,True,108.717,,,Jalan Suria 5/3,"LINESTRING (100.4157653 6.2699918, 100.4167489 6.2699918)",
502232506,False,residential,False,75.02199999999999,,,Jalan Suria 5/3,"LINESTRING (100.4157653 6.2699918, 100.4155782 6.2700028, 100.4155327 6.2700116, 100.4154971 6.2700363, 100.4154789 6.2700708, 100.4154824 6.270112, 100.415557 6.2704221)",
335057177,False,unclassified,False,59.529,1,,,"LINESTRING (100.4174325 6.2665581, 100.4172912 6.2660415)",
