osmid,oneway,ref,name,highway,reversed,length,geometry,bridge,lanes
816076098,True,1,Jalan Labis-Yong Peng,trunk,False,7.877,"LINESTRING (103.0591765 2.0114818, 103.0591101 2.0115066)",,
749344681,True,24,Jalan Muar-Yong Peng,primary,False,36.88,"LINESTRING (103.0591765 2.0114818, 103.0590788 2.0113019, 103.0590566 2.0112664, 103.0590059 2.011198)",,
225056449,False,,Jalan Pasar,residential,True,79.604,"LINESTRING (103.0605345 2.0090452, 103.060906 2.0096573)",,
225056460,False,,Jalan Lama,tertiary,True,54.141999999999996,"LINESTRING (103.0605345 2.0090452, 103.0602449 2.0092133, 103.0601112 2.0092862)",,
225056449,False,,Jalan Pasar,residential,False,79.604,"LINESTRING (103.060906 2.0096573, 103.0605345 2.0090452)",,
225384586,False,,,residential,False,107.749,"LINESTRING (103.060906 2.0096573, 103.0607699 2.0097589, 103.0607546 2.0097734, 103.0607431 2.0097911, 103.0607361 2.0098111, 103.0607339 2.0098321, 103.0607364 2.0100175, 103.0607513 2.0102942, 103.0607952 2.0105426)",,
225384586,False,,,residential,True,10.827,"LINESTRING (103.0608986 2.0112646, 103.0608823 2.0111686)",,
816076098,True,1,Jalan Labis-Yong Peng,trunk,False,45.427,"LINESTRING (103.0608986 2.0112646, 103.0607129 2.0112859, 103.0604925 2.0113113)",,
222890063,False,,Jalan Meng Seng,unclassified,False,43.038,"LINESTRING (103.0605709 2.0120029, 103.0601848 2.0120332)",,
761649083,False,,Jalan Lim Ee Goh,unclassified,True,62.693,"LINESTRING (103.0605709 2.0120029, 103.0611305 2.0119314)",,
1042688875,False,,,unclassified,False,22.777,"LINESTRING (103.0605709 2.0120029, 103.0605843 2.0122073)",,
222668028,False,,,unclassified,False,59.79,"LINESTRING (103.0605709 2.0120029, 103.0605526 2.0117864, 103.0605256 2.0114671)",,
225056459,False,,,residential,False,11.286,"LINESTRING (103.0604925 2.0113113, 103.0604763 2.0112111)",,
