osmid,oneway,highway,reversed,length,geometry,ref,name,maxspeed
525779660,True,trunk_link,False,27.383999999999997,"LINESTRING (102.6109762 2.5811531, 102.6109495 2.5812063, 102.6109187 2.5812405, 102.6108675 2.5812838, 102.6107985 2.58131)",,,
817505887,True,trunk_link,False,26.547,"LINESTRING (102.6109762 2.5811531, 102.6109887 2.5812572, 102.6110428 2.5813115, 102.6110975 2.5813287)",1,Jalan Tampin-Gemas,
444547636,False,unclassified,True,46.127,"LINESTRING (102.6117974 2.5806337, 102.6118294 2.5802201)",,Jalan Station Keretapi,
817505890,True,trunk,False,74.706,"LINESTRING (102.6117974 2.5806337, 102.6113798 2.5806004, 102.611127 2.5805803)",1,Jalan Tampin-Gemas,
5037709,False,trunk,False,53.138,"LINESTRING (102.6146557 2.5814865, 102.6149834 2.5814974, 102.6151136 2.5815017, 102.6151338 2.5815023)",1,Jalan Batu Anam,
5037709,False,trunk,True,166.32800000000003,"LINESTRING (102.6146557 2.5814865, 102.6143194 2.5814751, 102.6140669 2.5814685, 102.6136704 2.5814513, 102.6133386 2.5814369, 102.6131595 2.5814291)",1,Jalan Batu Anam,
444550095,False,unclassified,False,134.41299999999998,"LINESTRING (102.6146557 2.5814865, 102.6146585 2.5816735, 102.6146661 2.5817477, 102.6146781 2.5817969, 102.6146962 2.5818459, 102.6147223 2.5818881, 102.6147511 2.58192, 102.61477 2.5819409, 102.6148573 2.5820142, 102.6148809 2.5820341, 102.6150526 2.582149, 102.615384 2.5823194)",,Jalan Kilang,
444547636,False,unclassified,False,46.127,"LINESTRING (102.6118294 2.5802201, 102.6117974 2.5806337)",,Jalan Station Keretapi,
1182164261,True,unclassified,False,130.502,"LINESTRING (102.6118294 2.5802201, 102.612302 2.5802505, 102.6130018 2.5802954)",,Jalan Stesen Keretapi,
444546444,False,unclassified,False,59.86,"LINESTRING (102.6151505 2.580734, 102.6151499 2.5807609, 102.6151384 2.5812722)",,,
444546444,False,unclassified,True,87.767,"LINESTRING (102.6151505 2.580734, 102.6151701 2.5806848, 102.6151892 2.5806581, 102.6152441 2.58062, 102.615876 2.5807035)",,,
444546441,False,unclassified,True,35.472,"LINESTRING (102.6161612 2.5810069, 102.615844 2.5809701)",,Jalan Dagang 1,
444546443,False,unclassified,False,43.198,"LINESTRING (102.6161612 2.5810069, 102.616153 2.5813953)",,Jalan Dagang 2,
444546442,False,unclassified,False,45.154,"LINESTRING (102.6158318 2.581376, 102.615844 2.5809701)",,,
444546445,False,unclassified,False,35.744,"LINESTRING (102.6158318 2.581376, 102.616153 2.5813953)",,Jalan Dagang 3,
444546445,False,unclassified,True,77.33,"LINESTRING (102.6158318 2.581376, 102.6151369 2.5813343)",,Jalan Dagang 3,
444546443,False,unclassified,True,43.198,"LINESTRING (102.616153 2.5813953, 102.6161612 2.5810069)",,Jalan Dagang 2,
444546445,False,unclassified,True,35.744,"LINESTRING (102.616153 2.5813953, 102.6158318 2.581376)",,Jalan Dagang 3,
444546442,False,unclassified,True,29.857,"LINESTRING (102.615876 2.5807035, 102.615844 2.5809701)",,,
444546444,False,unclassified,False,87.76700000000001,"LINESTRING (102.615876 2.5807035, 102.6152441 2.58062, 102.6151892 2.5806581, 102.6151701 2.5806848, 102.6151505 2.580734)",,,
444546441,False,unclassified,False,35.472,"LINESTRING (102.615844 2.5809701, 102.6161612 2.5810069)",,Jalan Dagang 1,
444546442,False,unclassified,False,29.857,"LINESTRING (102.615844 2.5809701, 102.615876 2.5807035)",,,
444546442,False,unclassified,True,45.154,"LINESTRING (102.615844 2.5809701, 102.6158318 2.581376)",,,
444546444,False,unclassified,True,18.684,"LINESTRING (102.6151338 2.5815023, 102.6151369 2.5813343)",,,
5037709,False,trunk,True,53.138,"LINESTRING (102.6151338 2.5815023, 102.6151136 2.5815017, 102.6149834 2.5814974, 102.6146557 2.5814865)",1,Jalan Batu Anam,
