osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,ref,bridge
485411079,False,Jalan Kelab,unclassified,True,643.8310000000001,"LINESTRING (101.7529016 2.6945663, 101.7525195 2.6951141, 101.7524031 2.6952703, 101.7518842 2.6957644, 101.7516823 2.6959596, 101.7515846 2.696093, 101.7514739 2.6962491, 101.7512883 2.6964833, 101.751171 2.6965777, 101.7510342 2.696633, 101.7504448 2.6967013, 101.7503373 2.6966948, 101.7502754 2.6966558, 101.7502396 2.6966135, 101.7502005 2.6964703, 101.7500735 2.6962329, 101.7500511 2.6961987, 101.7498334 2.6958669, 101.7495441 2.6954259, 101.7495101 2.695374, 101.7494384 2.6951886, 101.7493643 2.6948029, 101.7493501 2.6946907)",,,,
1156534147,False,Jalan Sepang Lukut,unclassified,True,15.117,"LINESTRING (101.7513428 2.6909044, 101.7514725 2.6908632)",70,,,
145419964,False,Jalan Banting - Port Dickson,unclassified,False,151.915,"LINESTRING (101.7513428 2.6909044, 101.751285 2.6906375, 101.7512431 2.6904477, 101.7512379 2.6904243, 101.7511481 2.6900171, 101.7510494 2.68957)",,,,
145419966,False,Jalan Pejabat Haiwan,unclassified,True,141.088,"LINESTRING (101.7513428 2.6909044, 101.7514394 2.6913172, 101.7514771 2.6914781, 101.751542 2.6917555, 101.751632 2.6921399)",,2,,
145419967,False,Jalan Balai,residential,True,163.62199999999999,"LINESTRING (101.7513428 2.6909044, 101.750901 2.691012, 101.7504457 2.6911095, 101.750325 2.691119, 101.7499001 2.691043)",,2,,
145419966,False,Jalan Pejabat Haiwan,unclassified,False,141.088,"LINESTRING (101.751632 2.6921399, 101.751542 2.6917555, 101.7514771 2.6914781, 101.7514394 2.6913172, 101.7513428 2.6909044)",,2,,
192592409,False,,unclassified,False,208.00099999999998,"LINESTRING (101.751632 2.6921399, 101.7512386 2.6922656, 101.7511899 2.6922812, 101.7511318 2.6923335, 101.7509378 2.6925372, 101.750299 2.6933681)",,,,
192592409,False,,unclassified,True,70.306,"LINESTRING (101.751632 2.6921399, 101.7517618 2.6921098, 101.7519459 2.6920672, 101.7522485 2.6919966)",,,,
145419967,False,Jalan Balai,residential,False,163.622,"LINESTRING (101.7499001 2.691043, 101.750325 2.691119, 101.7504457 2.6911095, 101.750901 2.691012, 101.7513428 2.6909044)",,2,,
192592423,False,,unclassified,False,411.496,"LINESTRING (101.7499001 2.691043, 101.7497233 2.6918672, 101.7496831 2.6920513, 101.7496549 2.6921914, 101.7496055 2.6925329, 101.7495838 2.6928122, 101.7495945 2.69335, 101.7495723 2.6935521, 101.7493501 2.6946907)",,2,,
