osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge,maxspeed
1062960862,True,3,1,Skudai Highway,trunk,False,149.93,"LINESTRING (103.6649848 1.5348714, 103.664537 1.5354726, 103.6641541 1.5359331)",,
270551877,False,2,,Jalan Baung,tertiary,True,96.125,"LINESTRING (103.6611637 1.535461, 103.6618977 1.5350039)",,
270551879,False,2,,Jalan Limbat,tertiary,False,76.837,"LINESTRING (103.6611637 1.535461, 103.66165 1.5359521)",,
232346351,False,2,,,residential,True,72.794,"LINESTRING (103.6611637 1.535461, 103.6608994 1.5351704, 103.6608135 1.5350472, 103.6607517 1.5349541)",,
814362655,False,,,Jalan Baung,residential,False,129.45499999999998,"LINESTRING (103.6611637 1.535461, 103.6605706 1.5356066, 103.6603489 1.5356647, 103.6602009 1.5356942, 103.6600282 1.5357137)",,
270551879,False,2,,Jalan Limbat,tertiary,False,18.515,"LINESTRING (103.66165 1.5359521, 103.6617694 1.5360682)",,
270551879,False,2,,Jalan Limbat,tertiary,True,76.837,"LINESTRING (103.66165 1.5359521, 103.6611637 1.535461)",,
273390688,False,,,Jalan Bujuk,residential,True,108.597,"LINESTRING (103.66165 1.5359521, 103.6609551 1.5366386)",,
232346353,False,,,Jalan Jelawat,tertiary,False,232.867,"LINESTRING (103.6621634 1.5364547, 103.6606996 1.5379529)",,
146454701,False,2,,Jalan Limbat,tertiary,False,84.372,"LINESTRING (103.6621634 1.5364547, 103.6625737 1.5368662, 103.6626967 1.5369946)",,
270551879,False,2,,Jalan Limbat,tertiary,True,61.36,"LINESTRING (103.6621634 1.5364547, 103.6619357 1.5362313, 103.6617694 1.5360682)",,
273390688,False,,,Jalan Bujuk,residential,True,33.507,"LINESTRING (103.6604026 1.5371886, 103.6602069 1.5374178)",,
273390687,False,,,Jalan Puyu,residential,True,114.726,"LINESTRING (103.6604026 1.5371886, 103.6603537 1.5371585, 103.6599448 1.5367203, 103.6596864 1.5364483)",,
273390688,False,,,Jalan Bujuk,residential,False,87.723,"LINESTRING (103.6604026 1.5371886, 103.660461 1.5371746, 103.6609551 1.5366386)",,
232346494,False,,,Jalan Patin,tertiary,False,32.388,"LINESTRING (103.6639722 1.5336026, 103.6638038 1.5333649)",,
232346494,False,,,Jalan Patin,tertiary,True,60.117,"LINESTRING (103.6639722 1.5336026, 103.6643274 1.5340103)",,
270551877,False,2,,Jalan Baung,tertiary,False,110.02199999999999,"LINESTRING (103.6639722 1.5336026, 103.6633066 1.5338616, 103.6631582 1.5339316, 103.6630658 1.5339939)",,
146454699,False,,,,residential,True,97.41,"LINESTRING (103.6579487 1.5340495, 103.6585471 1.5346895)",,
637191054,False,,,,residential,False,50.253,"LINESTRING (103.6579487 1.5340495, 103.6582516 1.533714)",,
637191054,False,,,,residential,True,49.889,"LINESTRING (103.6579487 1.5340495, 103.6576488 1.5343833)",,
146454697,False,,,Jalan Kelesa,residential,True,134.761,"LINESTRING (103.6624917 1.5344986, 103.6633254 1.5353785)",,
270551877,False,2,,Jalan Baung,tertiary,False,86.706,"LINESTRING (103.6624917 1.5344986, 103.6619362 1.5349747, 103.6618977 1.5350039)",,
270551877,False,2,,Jalan Baung,tertiary,True,85.01899999999999,"LINESTRING (103.6624917 1.5344986, 103.6630322 1.5340166, 103.6630658 1.5339939)",,
232346494,False,,,Jalan Patin,tertiary,False,91.55499999999999,"LINESTRING (103.6648792 1.5346214, 103.6648278 1.5345709, 103.6643274 1.5340103)",,
