osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed
312932603,True,A15,Jalan Pejabat Pos,tertiary,False,32.208,"LINESTRING (101.0414191 4.4719978, 101.041338 4.472098, 101.041237 4.4722235)",
312932605,True,,,tertiary,False,23.302999999999997,"LINESTRING (101.0411973 4.4723504, 101.0412005 4.4723827, 101.0412139 4.472411, 101.0412378 4.4724351, 101.0412783 4.4724525, 101.0413454 4.4724645)",
646486772,False,,,secondary,True,73.941,"LINESTRING (101.0366724 4.4708589, 101.0365952 4.4701984)",
651876794,False,,,tertiary,False,354.43,"LINESTRING (101.0366724 4.4708589, 101.036755 4.4715297, 101.0368489 4.4722089, 101.0368985 4.4727798, 101.0368783 4.4730981, 101.0367262 4.4737733, 101.0367162 4.4738824, 101.0367217 4.4739561, 101.0367378 4.4740124)",
741704657,False,,,secondary,False,198.956,"LINESTRING (101.0366724 4.4708589, 101.0368086 4.4710163, 101.0369396 4.4712864, 101.0371543 4.4719617, 101.0373929 4.472299, 101.037507 4.4724118)",
312937090,False,,Jalan Bomba,residential,False,49.197,"LINESTRING (101.0396965 4.4730546, 101.0394825 4.472667)",
741704657,False,,,secondary,True,25.791,"LINESTRING (101.0396965 4.4730546, 101.0394884 4.4731583)",
741704658,False,,,secondary,True,34.596,"LINESTRING (101.0396965 4.4730546, 101.0399703 4.4729053)",
195679418,True,A8,,secondary,False,12.444,"LINESTRING (101.0407148 4.4724887, 101.0408199 4.4724494)",
741704658,False,,,secondary,False,22.548,"LINESTRING (101.0407148 4.4724887, 101.040534 4.4725816)",
783152039,False,,,tertiary_link,True,10.303,"LINESTRING (101.0413454 4.4724645, 101.04134 4.472557)",
312932607,False,,Jalan Pasar,residential,True,98.883,"LINESTRING (101.0388189 4.4688229, 101.0396219 4.4692101)",
312932609,False,,Lorong Haji Mohammad,residential,False,23.571,"LINESTRING (101.0388189 4.4688229, 101.0388132 4.468611)",
312932609,False,,Lorong Haji Mohammad,residential,True,8.842,"LINESTRING (101.0388189 4.4688229, 101.0388145 4.4689023)",
312932608,False,,Jalan Sulaiman,residential,False,70.812,"LINESTRING (101.038751 4.4692355, 101.0381124 4.4692501)",
312932608,False,,Jalan Sulaiman,residential,True,80.862,"LINESTRING (101.038751 4.4692355, 101.0390341 4.4699057)",
312932609,False,,Lorong Haji Mohammad,residential,False,37.723,"LINESTRING (101.038751 4.4692355, 101.0387646 4.4691463, 101.0387836 4.4690506, 101.0388145 4.4689023)",
312932608,False,,Jalan Sulaiman,residential,True,64.485,"LINESTRING (101.037531 4.4692686, 101.0381124 4.4692501)",
312932609,False,,Lorong Haji Mohammad,residential,True,50.24,"LINESTRING (101.0388185 4.4671138, 101.0387736 4.4675634)",
312932610,False,A269,Jalan Kelab,residential,False,60.07,"LINESTRING (101.0388185 4.4671138, 101.0393602 4.4671272)",
312932610,False,A269,Jalan Kelab,residential,True,81.72200000000001,"LINESTRING (101.0388185 4.4671138, 101.0386411 4.4671044, 101.0383796 4.4671044, 101.0380846 4.4671467)",
646486772,False,,,secondary,True,11.421,"LINESTRING (101.0356141 4.4686561, 101.0355199 4.4686145)",
312932610,False,A269,Jalan Kelab,residential,False,97.45599999999999,"LINESTRING (101.0356141 4.4686561, 101.0356433 4.4685936, 101.0356856 4.4684984, 101.0357203 4.4684278, 101.0357629 4.468376, 101.0358088 4.4683476, 101.0358638 4.4683329, 101.0359168 4.4683235, 101.0359779 4.4683327, 101.0362715 4.4684891)",
646486772,False,,,secondary,False,213.594,"LINESTRING (101.0356141 4.4686561, 101.0358317 4.4687631, 101.0360428 4.4689041, 101.0362766 4.4692118, 101.0364443 4.4696006, 101.0365952 4.4701984)",
312932610,False,A269,Jalan Kelab,residential,False,416.416,"LINESTRING (101.0362715 4.4684891, 101.0363856 4.4685475, 101.0365042 4.468625, 101.0366155 4.4687167, 101.0367156 4.4688243, 101.0368528 4.469104, 101.0369972 4.4692647, 101.0370943 4.4692982, 101.0371947 4.469298, 101.0372901 4.4692474, 101.0373627 4.4691754, 101.0374068 4.4691311, 101.0374414 4.4690651, 101.0374564 4.4689974, 101.0374618 4.4689172, 101.0374441 4.4687765, 101.0374296 4.468619, 101.0374162 4.4685388, 101.0374078 4.4684425, 101.0374255 4.4683369, 101.037472 4.4682269, 101.0376723 4.4678142, 101.0377742 4.4675748, 101.0379017 4.4673332, 101.0379754 4.4672339, 101.0380846 4.4671467)",
312932610,False,A269,Jalan Kelab,residential,True,97.456,"LINESTRING (101.0362715 4.4684891, 101.0359779 4.4683327, 101.0359168 4.4683235, 101.0358638 4.4683329, 101.0358088 4.4683476, 101.0357629 4.468376, 101.0357203 4.4684278, 101.0356856 4.4684984, 101.0356433 4.4685936, 101.0356141 4.4686561)",
1088781031,False,,,residential,False,127.935,"LINESTRING (101.0362715 4.4684891, 101.0365954 4.4685187, 101.036759 4.4685348, 101.0368878 4.4685348, 101.0369951 4.4684974, 101.0370648 4.4684091, 101.0371372 4.4682968, 101.0372069 4.4681364)",
312932610,False,A269,Jalan Kelab,residential,False,81.72200000000001,"LINESTRING (101.0380846 4.4671467, 101.0383796 4.4671044, 101.0386411 4.4671044, 101.0388185 4.4671138)",
312932610,False,A269,Jalan Kelab,residential,True,416.416,"LINESTRING (101.0380846 4.4671467, 101.0379754 4.4672339, 101.0379017 4.4673332, 101.0377742 4.4675748, 101.0376723 4.4678142, 101.037472 4.4682269, 101.0374255 4.4683369, 101.0374078 4.4684425, 101.0374162 4.4685388, 101.0374296 4.468619, 101.0374441 4.4687765, 101.0374618 4.4689172, 101.0374564 4.4689974, 101.0374414 4.4690651, 101.0374068 4.4691311, 101.0373627 4.4691754, 101.0372901 4.4692474, 101.0371947 4.469298, 101.0370943 4.4692982, 101.0369972 4.4692647, 101.0368528 4.469104, 101.0367156 4.4688243, 101.0366155 4.4687167, 101.0365042 4.468625, 101.0363856 4.4685475, 101.0362715 4.4684891)",
741704657,False,,,secondary,False,77.94,"LINESTRING (101.0378439 4.4726859, 101.0383299 4.4731924)",
741704657,False,,,secondary,True,48.206,"LINESTRING (101.0378439 4.4726859, 101.037507 4.4724118)",
312932608,False,,Jalan Sulaiman,residential,False,88.85,"LINESTRING (101.0399501 4.4715192, 101.0395887 4.470806)",
312932608,False,,Jalan Sulaiman,residential,True,56.355,"LINESTRING (101.0399501 4.4715192, 101.0402074 4.4719563)",
1014582475,True,,Lorong Mat Saman,residential,False,80.621,"LINESTRING (101.0399501 4.4715192, 101.0393122 4.4718674)",
312937087,False,,Lorong Mat Saman,residential,False,238.173,"LINESTRING (101.0399501 4.4715192, 101.0404827 4.4712458, 101.0406285 4.4711396, 101.0407765 4.4709911, 101.041496 4.4700854)",
312932607,False,,Jalan Pasar,residential,False,33.956,"LINESTRING (101.041496 4.4700854, 101.0412213 4.4699503)",
312937087,False,,Lorong Mat Saman,residential,True,238.173,"LINESTRING (101.041496 4.4700854, 101.0407765 4.4709911, 101.0406285 4.4711396, 101.0404827 4.4712458, 101.0399501 4.4715192)",
312937090,False,,Jalan Bomba,residential,True,56.375,"LINESTRING (101.039099 4.4719838, 101.039349 4.4724253)",
1014582475,True,,Lorong Mat Saman,residential,False,43.612,"LINESTRING (101.039099 4.4719838, 101.0387559 4.4721757)",
312937091,False,,Lebuh Dewangsa,residential,False,14.677,"LINESTRING (101.0399703 4.4729053, 101.0400314 4.4730224)",
741704658,False,,,secondary,False,34.596,"LINESTRING (101.0399703 4.4729053, 101.0396965 4.4730546)",
741704658,False,,,secondary,True,72.115,"LINESTRING (101.0399703 4.4729053, 101.040534 4.4725816)",
312937091,False,,Lebuh Dewangsa,residential,True,78.38799999999999,"LINESTRING (101.0406251 4.4741997, 101.0406051 4.4741504, 101.0403148 4.4735664)",
312937093,False,,Lebuh Sayang 3,residential,False,21.408,"LINESTRING (101.0406251 4.4741997, 101.0406569 4.4742689, 101.0407056 4.4743747)",
312937097,False,,Lorong Dewangsa 2,residential,True,132.675,"LINESTRING (101.0406251 4.4741997, 101.0410438 4.473903, 101.0410479 4.4738628, 101.0410331 4.47382, 101.0407668 4.4732871)",
312937092,False,,Lebuh Sayang 1,residential,True,54.389,"LINESTRING (101.0398265 4.4747554, 101.0403082 4.4748483)",
312937100,False,,Jalan Murai,residential,False,20.457,"LINESTRING (101.0398265 4.4747554, 101.0397913 4.474936)",
312937100,False,,Jalan Murai,residential,True,40.375,"LINESTRING (101.0398265 4.4747554, 101.039874 4.4743954)",
312937092,False,,Lebuh Sayang 1,residential,False,38.115,"LINESTRING (101.0406459 4.4749127, 101.0403082 4.4748483)",
312937092,False,,Lebuh Sayang 1,residential,True,45.631,"LINESTRING (101.0406459 4.4749127, 101.0410461 4.4750087)",
312937093,False,,Lebuh Sayang 3,residential,True,61.691,"LINESTRING (101.0406459 4.4749127, 101.0407268 4.4746299, 101.0407332 4.474442, 101.0407056 4.4743747)",
