osmid,oneway,highway,reversed,length,geometry,ref,name,lanes,bridge
"[301329427, 788752539]",False,residential,False,22.409,"LINESTRING (100.2736041 6.4334944, 100.2736349 6.4334963, 100.2738067 6.4335032)",,,,yes
513503324,True,unclassified,False,11.59,"LINESTRING (100.2719211 6.4274589, 100.2719667 6.4274919, 100.2719988 6.427528)",,,,
"[301329127, 1265981535]",True,trunk,False,122.769,"LINESTRING (100.2719211 6.4274589, 100.2718213 6.4276213, 100.2716758 6.4278139, 100.271372 6.4281579, 100.2712392 6.428328)",179,Jalan Tuanku Syed Sirajuddin,2,yes
"[301329427, 788752539]",False,residential,True,22.409,"LINESTRING (100.2738067 6.4335032, 100.2736349 6.4334963, 100.2736041 6.4334944)",,,,yes
546570707,False,residential,False,88.056,"LINESTRING (100.2738067 6.4335032, 100.273805 6.433344, 100.273786 6.433255, 100.273756 6.433192, 100.2737094 6.4331632, 100.2736558 6.4331326, 100.2735539 6.4330846, 100.2734895 6.4330393, 100.27335 6.4329487)",,,,
788752538,False,residential,False,51.791,"LINESTRING (100.2738067 6.4335032, 100.2738945 6.4335151, 100.2739562 6.4335324, 100.2740286 6.4336017, 100.2740595 6.4338136)",,,,
301329671,False,residential,True,59.042,"LINESTRING (100.2757262 6.4308717, 100.2762252 6.4306818)",,,,
800742632,False,residential,False,49.458,"LINESTRING (100.2757262 6.4308717, 100.2756768 6.4307858, 100.275596 6.4307201, 100.2753786 6.4306108)",,,,
800742632,False,residential,True,60.573,"LINESTRING (100.2757262 6.4308717, 100.2758105 6.4311275, 100.2758968 6.4313894)",,,,
792530810,False,secondary,True,6.577,"LINESTRING (100.2732494 6.4266851, 100.2731905 6.4266766)",R6,,,
792530810,False,secondary,False,126.476,"LINESTRING (100.2732494 6.4266851, 100.2733299 6.4267066, 100.2739722 6.4267978, 100.2743809 6.4268528)",R6,,,
301329574,False,residential,False,15.817,"LINESTRING (100.2714544 6.4334321, 100.2713521 6.4335316)",,,,
458686348,True,trunk,False,76.632,"LINESTRING (100.2712392 6.428328, 100.2711759 6.4284425, 100.2711179 6.4285748, 100.2710727 6.428734, 100.2710045 6.4289734)",179,Jalan Tuanku Syed Sirajuddin,,
513503319,True,trunk_link,False,29.090999999999998,"LINESTRING (100.2712392 6.428328, 100.2711467 6.4283745, 100.2711142 6.4283791, 100.2710894 6.4283722, 100.2710647 6.4283531, 100.271027 6.4282948)",,,1,
301329671,False,residential,False,59.042,"LINESTRING (100.2762252 6.4306818, 100.2757262 6.4308717)",,,,
301329470,False,residential,False,104.52100000000002,"LINESTRING (100.2762252 6.4306818, 100.2761516 6.4303313, 100.2760926 6.43027, 100.2760175 6.4302292, 100.2756411 6.4300563)",,,,
800742632,False,residential,False,31.649,"LINESTRING (100.2759859 6.4316599, 100.2758968 6.4313894)",,,,
800742632,False,residential,True,31.649,"LINESTRING (100.2758968 6.4313894, 100.2759859 6.4316599)",,,,
800742632,False,residential,False,60.573,"LINESTRING (100.2758968 6.4313894, 100.2758105 6.4311275, 100.2757262 6.4308717)",,,,
301329485,False,residential,True,68.139,"LINESTRING (100.2756411 6.4300563, 100.2753786 6.4306108)",,,,
301329470,False,residential,True,104.521,"LINESTRING (100.2756411 6.4300563, 100.2760175 6.4302292, 100.2760926 6.43027, 100.2761516 6.4303313, 100.2762252 6.4306818)",,,,
301329485,False,residential,False,61.308,"LINESTRING (100.2756411 6.4300563, 100.2757599 6.4298054, 100.2758773 6.4295574)",,,,
800742632,False,residential,True,26.323,"LINESTRING (100.2746927 6.430266, 100.2749053 6.4303728)",,,,
301329322,False,residential,False,183.424,"LINESTRING (100.2749053 6.4303728, 100.2755949 6.4288723)",,,,
800742632,False,residential,False,26.323,"LINESTRING (100.2749053 6.4303728, 100.2746927 6.430266)",,,,
800742632,False,residential,True,58.613,"LINESTRING (100.2749053 6.4303728, 100.2751409 6.4304913, 100.2753786 6.4306108)",,,,
"[301329362, 301329854]",False,tertiary,False,40.754000000000005,"LINESTRING (100.273235 6.4327038, 100.2729587 6.432816, 100.2729018 6.4328571)",,Jalan Raja,,yes
301329879,False,tertiary,True,65.736,"LINESTRING (100.273235 6.4327038, 100.2733591 6.4326439, 100.273401 6.4326142, 100.2734953 6.4325519, 100.2735773 6.4324651, 100.2736358 6.4323879, 100.2736767 6.4323252)",,Jalan Raja,,
546570707,False,residential,True,32.21,"LINESTRING (100.273235 6.4327038, 100.2732334 6.4327741, 100.2732401 6.4328168, 100.2732575 6.4328661, 100.2733044 6.432914, 100.27335 6.4329487)",,,,
301329854,False,tertiary,False,82.428,"LINESTRING (100.271282 6.4345708, 100.2711426 6.4347371, 100.2707711 6.4351102)",,Jalan Raja,,
301329854,False,tertiary,True,141.66899999999998,"LINESTRING (100.271282 6.4345708, 100.2717005 6.4341227, 100.2719338 6.4338722, 100.2721672 6.4336497)",,Jalan Raja,,
"[301329574, 788331910]",False,residential,True,159.56699999999998,"LINESTRING (100.271282 6.4345708, 100.2710252 6.4343131, 100.270843 6.4341497, 100.2708296 6.4341142, 100.2708326 6.4340779, 100.2708541 6.4340339, 100.2711292 6.4337484, 100.2713521 6.4335316)",,,,
301329633,False,unclassified,False,193.92700000000002,"LINESTRING (100.2741131 6.4306448, 100.2736412 6.4304449, 100.2731877 6.4302926, 100.2731068 6.4302608, 100.2729503 6.4302259, 100.2727162 6.4301889, 100.2725182 6.4301847, 100.2724373 6.4301847)",,,,
301329879,False,tertiary,False,197.91000000000005,"LINESTRING (100.2741131 6.4306448, 100.2740152 6.4308217, 100.2739522 6.4309137, 100.2738892 6.430999, 100.2738543 6.4310576, 100.2738208 6.4311309, 100.2738114 6.4312535, 100.27381 6.4313841, 100.2737993 6.4315454, 100.2737993 6.4317053, 100.2737939 6.4318919, 100.2737671 6.4320385, 100.2737457 6.4321424, 100.2737135 6.4322397, 100.2736767 6.4323252)",,Jalan Raja,,
301329879,False,tertiary,True,78.263,"LINESTRING (100.2741131 6.4306448, 100.2742857 6.4302861, 100.2744169 6.430009)",,Jalan Raja,,
765601696,False,residential,True,137.911,"LINESTRING (100.2741131 6.4306448, 100.2743729 6.430912, 100.2744158 6.4309813, 100.2745177 6.4313144, 100.2745182 6.4315026, 100.2745097 6.4316475, 100.2745065 6.4317533)",,,,
301329485,False,residential,False,68.139,"LINESTRING (100.2753786 6.4306108, 100.2756411 6.4300563)",,,,
800742632,False,residential,False,58.613,"LINESTRING (100.2753786 6.4306108, 100.2751409 6.4304913, 100.2749053 6.4303728)",,,,
800742632,False,residential,True,49.458,"LINESTRING (100.2753786 6.4306108, 100.275596 6.4307201, 100.2756768 6.4307858, 100.2757262 6.4308717)",,,,
788342216,True,secondary,False,24.225,"LINESTRING (100.2724305 6.4266037, 100.2726436 6.4266549)",R6,,,
1265981537,True,trunk,False,7.672,"LINESTRING (100.2724305 6.4266037, 100.2724535 6.4265386)",179,Jalan Tuanku Syed Sirajuddin,,
"[788752536, 765593298]",False,residential,True,279.70300000000003,"LINESTRING (100.2705532 6.4320526, 100.27093 6.432243, 100.2711776 6.4323655, 100.2712941 6.4324476, 100.2713223 6.4325129, 100.2713276 6.4325795, 100.271219 6.432982, 100.2711734 6.433014, 100.270979 6.4330606, 100.2709119 6.4330979, 100.2708571 6.4331846, 100.2708381 6.4332645, 100.2708502 6.4333085, 100.2709052 6.4333351, 100.2710311 6.4333458, 100.2711089 6.4333643, 100.2712035 6.4334029, 100.2713521 6.4335316)",,,,
1266412427,True,trunk,False,24.713,"LINESTRING (100.2705532 6.4320526, 100.2705883 6.4319585, 100.2706213 6.4318411)",179,Jalan Tuanku Syed Sirajuddin,,
458686345,True,trunk,False,46.739,"LINESTRING (100.2708787 6.430062, 100.2709635 6.4296502)",179,Jalan Tuanku Syed Sirajuddin,,
"[301329633, 301329717, 301329262]",False,unclassified,True,181.70800000000003,"LINESTRING (100.2708787 6.430062, 100.2716179 6.429919, 100.2716765 6.4299175, 100.2717333 6.4299483, 100.2718319 6.4300261, 100.2718963 6.4300768, 100.2719741 6.4301194, 100.2720545 6.4301461, 100.2723241 6.4301895, 100.2724373 6.4301847)",,,,yes
321130694,True,trunk,False,51.007000000000005,"LINESTRING (100.2717292 6.4279, 100.2718361 6.4277661, 100.2719988 6.427528)",179,Jalan Tuanku Syed Sirajuddin,,
815052752,True,trunk_link,False,54.138,"LINESTRING (100.2717292 6.4279, 100.2718625 6.4278016, 100.2719563 6.4277201, 100.2719959 6.4276975, 100.2720399 6.4276958, 100.2721433 6.4277319)",,,,
513503292,False,unclassified,False,9.757,"LINESTRING (100.2709635 6.4296502, 100.2708763 6.4296364)",,,,
458686345,True,trunk,False,55.415,"LINESTRING (100.2709635 6.4296502, 100.271039 6.4293016, 100.2710695 6.4291631)",179,Jalan Tuanku Syed Sirajuddin,,
346406139,False,unclassified,True,169.648,"LINESTRING (100.273278 6.426871, 100.2728121 6.4268512, 100.2727191 6.4268747, 100.2726431 6.4269167, 100.272589 6.4270107, 100.2724318 6.4272579, 100.2721944 6.4276757)",,,,
301329879,False,tertiary,False,56.355000000000004,"LINESTRING (100.2755613 6.4269934, 100.2755246 6.427252, 100.2754912 6.4274954)",,Jalan Raja,,
792530810,False,secondary,True,131.366,"LINESTRING (100.2755613 6.4269934, 100.2745278 6.4268676, 100.2743809 6.4268528)",R6,,,
513503323,True,unclassified,False,27.731,"LINESTRING (100.2719988 6.427528, 100.2721433 6.4277319)",,,,
1265981534,True,trunk,False,9.051,"LINESTRING (100.2719988 6.427528, 100.2720498 6.4274643)",179,Jalan Tuanku Syed Sirajuddin,,
513503323,True,unclassified,False,5.176,"LINESTRING (100.2721433 6.4277319, 100.2721786 6.4277625)",,,,
1265981532,True,unclassified,False,92.107,"LINESTRING (100.2725136 6.4281509, 100.272747 6.4289461)",,,,
"[1265981538, 346406146]",False,unclassified,True,42.245000000000005,"LINESTRING (100.2725136 6.4281509, 100.2724128 6.4280181, 100.2723375 6.4279188, 100.2722797 6.4278505)",,,,
301329879,False,tertiary,False,83.319,"LINESTRING (100.2750727 6.4286539, 100.2747377 6.4293252)",,Jalan Raja,,
301329879,False,tertiary,True,137.453,"LINESTRING (100.2750727 6.4286539, 100.2751761 6.4284255, 100.2752257 6.4283253, 100.2753305 6.4280904, 100.2753932 6.4279205, 100.2754381 6.4277273, 100.2754912 6.4274954)",,Jalan Raja,,
346406143,False,residential,False,62.604,"LINESTRING (100.2750727 6.4286539, 100.275314 6.4287531, 100.2755949 6.4288723)",,,,
346406147,True,unclassified,False,237.82600000000002,"LINESTRING (100.2737188 6.4286868, 100.2738343 6.4285773, 100.2739137 6.4284211, 100.2739188 6.4283489, 100.273912 6.4282465, 100.273861 6.4280924, 100.2737993 6.4279698, 100.273743 6.4279192, 100.2736652 6.4279005, 100.2735874 6.4278952, 100.2733919 6.4279218, 100.2725136 6.4281509)",,,,
1048047193,False,unclassified,False,68.358,"LINESTRING (100.2737188 6.4286868, 100.2738363 6.4289587, 100.2738774 6.4290825, 100.2739194 6.4292663)",,,,
301329322,False,residential,True,183.424,"LINESTRING (100.2755949 6.4288723, 100.2749053 6.4303728)",,,,
346406143,False,residential,False,60.982,"LINESTRING (100.2755949 6.4288723, 100.2758398 6.4289738, 100.2761041 6.4290838)",,,,
346406143,False,residential,True,62.604,"LINESTRING (100.2755949 6.4288723, 100.275314 6.4287531, 100.2750727 6.4286539)",,,,
346406147,True,unclassified,False,111.184,"LINESTRING (100.272747 6.4289461, 100.2737188 6.4286868)",,,,
"[1265981539, 800742631]",False,unclassified,"[False, True]",177.45100000000002,"LINESTRING (100.272747 6.4289461, 100.2728154 6.4292355, 100.2728661 6.4294219, 100.2729151 6.4294823, 100.2729776 6.4294974, 100.2739194 6.4292663)",,,,
301329485,False,residential,True,58.322,"LINESTRING (100.2761041 6.4290838, 100.2759962 6.4293062, 100.2758773 6.4295574)",,,,
346406143,False,residential,True,60.982,"LINESTRING (100.2761041 6.4290838, 100.2758398 6.4289738, 100.2755949 6.4288723)",,,,
346406130,False,unclassified,False,99.387,"LINESTRING (100.2739194 6.4292663, 100.2740445 6.4294132, 100.2741426 6.4295701, 100.2742281 6.4297069, 100.2744169 6.430009)",,,,
"[1265981539, 800742631]",False,unclassified,"[False, True]",177.451,"LINESTRING (100.2739194 6.4292663, 100.2729776 6.4294974, 100.2729151 6.4294823, 100.2728661 6.4294219, 100.2728154 6.4292355, 100.272747 6.4289461)",,,,
1048047193,False,unclassified,True,68.358,"LINESTRING (100.2739194 6.4292663, 100.2738774 6.4290825, 100.2738363 6.4289587, 100.2737188 6.4286868)",,,,
301329485,False,residential,False,58.322,"LINESTRING (100.2758773 6.4295574, 100.2759962 6.4293062, 100.2761041 6.4290838)",,,,
301329485,False,residential,True,61.308,"LINESTRING (100.2758773 6.4295574, 100.2757599 6.4298054, 100.2756411 6.4300563)",,,,
301329879,False,tertiary,False,78.263,"LINESTRING (100.2744169 6.430009, 100.2742857 6.4302861, 100.2741131 6.4306448)",,Jalan Raja,,
301329879,False,tertiary,True,83.892,"LINESTRING (100.2744169 6.430009, 100.2744657 6.429906, 100.2745103 6.4298107, 100.2747377 6.4293252)",,Jalan Raja,,
346406130,False,unclassified,True,99.387,"LINESTRING (100.2744169 6.430009, 100.2742281 6.4297069, 100.2741426 6.4295701, 100.2740445 6.4294132, 100.2739194 6.4292663)",,,,
"[458686344, 1250697305]",False,trunk,False,89.978,"LINESTRING (100.2707015 6.4308087, 100.2706682 6.4310964, 100.2706339 6.4313879, 100.2706147 6.4316132)",179,Jalan Tuanku Syed Sirajuddin,4,
458686345,True,trunk,False,85.408,"LINESTRING (100.2707015 6.4308087, 100.2707729 6.430579, 100.2707852 6.4305326, 100.2708072 6.4304119, 100.2708787 6.430062)",179,Jalan Tuanku Syed Sirajuddin,,
513503291,True,unclassified,False,136.53599999999997,"LINESTRING (100.2691484 6.4319086, 100.268932 6.4318359, 100.2688929 6.4318227, 100.2687776 6.4321671, 100.2689706 6.4322259, 100.269004 6.432229, 100.2690303 6.4322197, 100.2690476 6.4322041, 100.2691484 6.4319086)",,,1,
513503292,False,unclassified,True,278.25100000000003,"LINESTRING (100.2691484 6.4319086, 100.269211 6.4317377, 100.2694597 6.4310337, 100.26958 6.4307006, 100.269657 6.4304872, 100.2697059 6.430337, 100.2697491 6.4301451, 100.2697959 6.4299471, 100.2698458 6.4297221, 100.2698658 6.4296383, 100.2698864 6.4295892, 100.2699045 6.4295664, 100.2699348 6.4295447)",,,,
"[513503320, 513503316, 513503317]",False,unclassified,True,30.414,"LINESTRING (100.2710671 6.4280242, 100.2710605 6.4280688, 100.2710324 6.4282584, 100.271027 6.4282948)",,,,yes
1250697310,False,unclassified,False,93.494,"LINESTRING (100.2710671 6.4280242, 100.2711065 6.4278463, 100.2711675 6.4277163, 100.2712182 6.4276409, 100.2712931 6.4275612, 100.2714223 6.4274696, 100.2715612 6.4273932)",,,,
"[513503320, 513503316, 513503317]",False,unclassified,False,30.414,"LINESTRING (100.271027 6.4282948, 100.2710324 6.4282584, 100.2710605 6.4280688, 100.2710671 6.4280242)",,,,yes
513503318,True,trunk_link,False,19.034,"LINESTRING (100.271027 6.4282948, 100.2710078 6.4284003, 100.2710048 6.4284642)",,,1,
458686348,True,trunk,False,75.071,"LINESTRING (100.2710045 6.4289734, 100.2709872 6.4290646, 100.2708763 6.4296364)",179,Jalan Tuanku Syed Sirajuddin,,
513503326,True,unclassified,False,40.706,"LINESTRING (100.2715612 6.4273932, 100.2716454 6.4274108, 100.2717134 6.4274147, 100.2717944 6.4274215, 100.2718501 6.4274325, 100.2718892 6.4274431, 100.2719211 6.4274589)",,,,
1250697310,False,unclassified,True,93.494,"LINESTRING (100.2715612 6.4273932, 100.2714223 6.4274696, 100.2712931 6.4275612, 100.2712182 6.4276409, 100.2711675 6.4277163, 100.2711065 6.4278463, 100.2710671 6.4280242)",,,,
1265981536,True,trunk,False,9.124,"LINESTRING (100.2719707 6.4273933, 100.2719211 6.4274589)",179,Jalan Tuanku Syed Sirajuddin,2,
513503321,True,unclassified,False,47.7,"LINESTRING (100.2719707 6.4273933, 100.2719149 6.4273679, 100.2718591 6.4273486, 100.2717538 6.4273331, 100.2717028 6.4273357, 100.2716453 6.4273511, 100.2715612 6.4273932)",,,,
1265981537,True,trunk,False,23.711,"LINESTRING (100.2720498 6.4274643, 100.2721591 6.4272808)",179,Jalan Tuanku Syed Sirajuddin,,
513503322,True,unclassified,False,11.796,"LINESTRING (100.2720498 6.4274643, 100.2720123 6.4274267, 100.2719707 6.4273933)",,,,
513503325,True,unclassified,False,5.891,"LINESTRING (100.2721944 6.4276757, 100.2721698 6.4276287)",,,,
346406139,False,unclassified,False,169.64799999999997,"LINESTRING (100.2721944 6.4276757, 100.2724318 6.4272579, 100.272589 6.4270107, 100.2726431 6.4269167, 100.2727191 6.4268747, 100.2728121 6.4268512, 100.273278 6.426871)",,,,
301329854,False,tertiary,False,54.211,"LINESTRING (100.2729018 6.4328571, 100.2728543 6.4328958, 100.2727901 6.4329546, 100.2726661 6.4330797, 100.2725588 6.4332045)",,Jalan Raja,,
"[301329362, 301329854]",False,tertiary,True,40.754000000000005,"LINESTRING (100.2729018 6.4328571, 100.2729587 6.432816, 100.273235 6.4327038)",,Jalan Raja,,yes
546570706,False,residential,True,107.20299999999999,"LINESTRING (100.2729018 6.4328571, 100.2729855 6.4329423, 100.2730535 6.4330133, 100.2731365 6.4330833, 100.2734825 6.4333033, 100.2735515 6.4333733, 100.2735895 6.4334433, 100.2736041 6.4334944)",,,,
546570706,False,residential,False,307.74399999999997,"LINESTRING (100.2754422 6.4348448, 100.27523 6.4347898, 100.2748279 6.4346655, 100.2745322 6.4345833, 100.2742449 6.4344825, 100.2740405 6.4344153, 100.2737363 6.4343129, 100.2736687 6.4342777, 100.2735741 6.4342088, 100.2735133 6.4341349, 100.2734778 6.4340392, 100.2734457 6.4339049, 100.2734389 6.4338193, 100.2734609 6.4337437, 100.2734778 6.4337135, 100.2735336 6.4336615, 100.2735978 6.4335691, 100.2736041 6.4334944)",,,,
546570707,False,residential,False,32.21,"LINESTRING (100.27335 6.4329487, 100.2733044 6.432914, 100.2732575 6.4328661, 100.2732401 6.4328168, 100.2732334 6.4327741, 100.273235 6.4327038)",,,,
546570707,False,residential,True,88.056,"LINESTRING (100.27335 6.4329487, 100.2734895 6.4330393, 100.2735539 6.4330846, 100.2736558 6.4331326, 100.2737094 6.4331632, 100.273756 6.433192, 100.273786 6.433255, 100.273805 6.433344, 100.2738067 6.4335032)",,,,
546570708,False,residential,False,126.82900000000001,"LINESTRING (100.27335 6.4329487, 100.273741 6.43295, 100.2738436 6.4329713, 100.2739991 6.433018, 100.2741963 6.4330913, 100.2744659 6.4331627)",,,,
301329854,False,tertiary,True,82.428,"LINESTRING (100.2707711 6.4351102, 100.2711426 6.4347371, 100.271282 6.4345708)",,Jalan Raja,,
301329854,False,tertiary,True,6.391,"LINESTRING (100.2725244 6.4332507, 100.2725588 6.4332045)",,Jalan Raja,,
301329854,False,tertiary,False,59.399,"LINESTRING (100.2725244 6.4332507, 100.2724233 6.4333725, 100.2721672 6.4336497)",,Jalan Raja,,
686228516,False,residential,False,417.87899999999996,"LINESTRING (100.2725244 6.4332507, 100.2724726 6.4331242, 100.2723821 6.4329175, 100.2723455 6.4328421, 100.2723317 6.4328107, 100.2722396 6.4325955, 100.2721221 6.4323482, 100.2720599 6.4322024, 100.272021 6.4321104, 100.2720009 6.4320518, 100.2719982 6.4320369, 100.2719804 6.4319567, 100.2719714 6.4318639, 100.2719741 6.4316427, 100.2719687 6.4315281, 100.2719545 6.4314433, 100.2719404 6.4314293, 100.27192 6.4314203, 100.2717103 6.4314106, 100.2715549 6.4314116, 100.271498 6.4314095, 100.271469 6.4314287, 100.2714621 6.4314583, 100.2714559 6.4315608, 100.2714537 6.4316401, 100.2714367 6.4317512, 100.2713654 6.4319067, 100.2713292 6.4319934, 100.2713047 6.4320262, 100.2712526 6.4320378, 100.2711749 6.4320272, 100.2708263 6.4319113, 100.2706213 6.4318411)",,,,
686228516,False,residential,True,417.87899999999996,"LINESTRING (100.2706213 6.4318411, 100.2708263 6.4319113, 100.2711749 6.4320272, 100.2712526 6.4320378, 100.2713047 6.4320262, 100.2713292 6.4319934, 100.2713654 6.4319067, 100.2714367 6.4317512, 100.2714537 6.4316401, 100.2714559 6.4315608, 100.2714621 6.4314583, 100.271469 6.4314287, 100.271498 6.4314095, 100.2715549 6.4314116, 100.2717103 6.4314106, 100.27192 6.4314203, 100.2719404 6.4314293, 100.2719545 6.4314433, 100.2719687 6.4315281, 100.2719741 6.4316427, 100.2719714 6.4318639, 100.2719804 6.4319567, 100.2719982 6.4320369, 100.2720009 6.4320518, 100.272021 6.4321104, 100.2720599 6.4322024, 100.2721221 6.4323482, 100.2722396 6.4325955, 100.2723317 6.4328107, 100.2723455 6.4328421, 100.2723821 6.4329175, 100.2724726 6.4331242, 100.2725244 6.4332507)",,,,
1250697307,True,trunk,False,25.859,"LINESTRING (100.2706213 6.4318411, 100.2706413 6.4317434, 100.2706147 6.4316132)",179,Jalan Tuanku Syed Sirajuddin,,
686231083,False,residential,True,26.62,"LINESTRING (100.2759657 6.4344446, 100.2762062 6.4344587)",,,,
"[686231022, 686231044, 765601694]",False,residential,True,64.331,"LINESTRING (100.2759657 6.4344446, 100.2759435 6.4345725, 100.2759491 6.4346038, 100.2759585 6.4346165, 100.2759685 6.4346238, 100.2760864 6.434639, 100.2761637 6.4346345, 100.2761801 6.4346288, 100.2761928 6.4346152, 100.2762009 6.4345921, 100.2762062 6.4344587)",,,,
765601694,False,residential,False,81.424,"LINESTRING (100.2759657 6.4344446, 100.275975 6.434308, 100.2760282 6.433715)",,,,
686231083,False,residential,False,26.62,"LINESTRING (100.2762062 6.4344587, 100.2759657 6.4344446)",,,,
"[765601694, 686231044, 686231022]",False,residential,False,64.331,"LINESTRING (100.2762062 6.4344587, 100.2762009 6.4345921, 100.2761928 6.4346152, 100.2761801 6.4346288, 100.2761637 6.4346345, 100.2760864 6.434639, 100.2759685 6.4346238, 100.2759585 6.4346165, 100.2759491 6.4346038, 100.2759435 6.4345725, 100.2759657 6.4344446)",,,,
686231022,False,residential,True,71.679,"LINESTRING (100.2762062 6.4344587, 100.2762339 6.4343164, 100.2762468 6.4342607, 100.2762549 6.4342121, 100.2762817 6.4340853, 100.2762938 6.4340037, 100.2763123 6.4339347, 100.2763293 6.4338742, 100.2763517 6.4338328)",,,,
686231022,False,residential,False,71.679,"LINESTRING (100.2763517 6.4338328, 100.2763293 6.4338742, 100.2763123 6.4339347, 100.2762938 6.4340037, 100.2762817 6.4340853, 100.2762549 6.4342121, 100.2762468 6.4342607, 100.2762339 6.4343164, 100.2762062 6.4344587)",,,,
686231487,False,residential,False,38.089,"LINESTRING (100.2763517 6.4338328, 100.2761671 6.4337598, 100.2760282 6.433715)",,,,
546570708,False,residential,True,33.233,"LINESTRING (100.2749594 6.4331926, 100.2746587 6.4331863)",,,,
546570708,False,residential,False,81.909,"LINESTRING (100.2749594 6.4331926, 100.2751511 6.4330633, 100.275279 6.4330083, 100.2753804 6.4329663, 100.2754666 6.4329697, 100.2755527 6.4329865, 100.2756271 6.4330301)",,,,
686231487,False,residential,True,29.977,"LINESTRING (100.2749594 6.4331926, 100.2751337 6.4333218, 100.2751778 6.4333525)",,,,
686231793,False,residential,True,88.233,"LINESTRING (100.2747926 6.4326437, 100.2745892 6.4326435, 100.2745439 6.4326468, 100.2745114 6.4326622, 100.2744853 6.4326958, 100.2744743 6.432757, 100.2744752 6.4328354, 100.2744722 6.4329276, 100.2744692 6.4330068, 100.2744659 6.4331627)",,,,
301329879,False,tertiary,False,137.453,"LINESTRING (100.2754912 6.4274954, 100.2754381 6.4277273, 100.2753932 6.4279205, 100.2753305 6.4280904, 100.2752257 6.4283253, 100.2751761 6.4284255, 100.2750727 6.4286539)",,Jalan Raja,,
301329879,False,tertiary,True,56.355000000000004,"LINESTRING (100.2754912 6.4274954, 100.2755246 6.427252, 100.2755613 6.4269934)",,Jalan Raja,,
731264573,False,residential,True,95.113,"LINESTRING (100.2746029 6.4283194, 100.2743254 6.4288705, 100.2742211 6.429086)",,,,
765593291,False,residential,False,120.661,"LINESTRING (100.2705435 6.4317291, 100.2698788 6.4315207, 100.2694985 6.4314146)",,,,
301329854,False,tertiary,False,141.66899999999998,"LINESTRING (100.2721672 6.4336497, 100.2719338 6.4338722, 100.2717005 6.4341227, 100.271282 6.4345708)",,Jalan Raja,,
301329854,False,tertiary,True,59.399,"LINESTRING (100.2721672 6.4336497, 100.2724233 6.4333725, 100.2725244 6.4332507)",,Jalan Raja,,
686231487,False,residential,False,103.04100000000001,"LINESTRING (100.2760282 6.433715, 100.2759022 6.4336683, 100.2757385 6.4336163, 100.2755629 6.433551, 100.2754542 6.4335257, 100.2752946 6.4334338, 100.2751778 6.4333525)",,,,
686231487,False,residential,True,38.089,"LINESTRING (100.2760282 6.433715, 100.2761671 6.4337598, 100.2763517 6.4338328)",,,,
765601694,False,residential,True,81.424,"LINESTRING (100.2760282 6.433715, 100.275975 6.434308, 100.2759657 6.4344446)",,,,
