osmid,oneway,lanes,name,highway,reversed,length,geometry,tunnel
706923921,True,2,Jalan Penang,primary,False,58.215,"LINESTRING (100.3285218 5.4141306, 100.3285725 5.4141646, 100.3286575 5.4142184, 100.3287581 5.4142926, 100.3288065 5.4143502, 100.3288406 5.4144252, 100.3288682 5.4145007)",
"[749883624, 749883632]",True,2,Jalan Macalister,secondary,False,128.553,"LINESTRING (100.3285218 5.4141306, 100.3284019 5.4141783, 100.3282615 5.4142333, 100.3279027 5.4143959, 100.327767 5.4144574, 100.3277122 5.4144823, 100.3274594 5.4145968)",
31285085,True,,Lorong Madras,residential,False,110.12700000000001,"LINESTRING (100.3256379 5.4155375, 100.3256533 5.4155564, 100.3259428 5.4159126, 100.3261505 5.416129, 100.3262812 5.416292)",
"[749883672, 1237946649]",True,2,Jalan Macalister,secondary,False,110.645,"LINESTRING (100.3256379 5.4155375, 100.3258293 5.4154458, 100.3264851 5.4151313, 100.3265384 5.4151057)",
749883666,True,2,Jalan Macalister,secondary,False,20.898000000000003,"LINESTRING (100.3249074 5.4158712, 100.3250084 5.4158222, 100.3250781 5.415791)",
784292856,False,,Kampung Jawa Lama,unclassified,False,10.089,"LINESTRING (100.3267364 5.413316, 100.3267092 5.4134026)",
578842212,True,2,Jalan Dato Keramat,primary,False,159.444,"LINESTRING (100.3267364 5.413316, 100.3264377 5.4132261, 100.3262376 5.4131817, 100.3260866 5.4131513, 100.325786 5.4130936, 100.3255385 5.4130296, 100.3253399 5.4129702)",
"[49001554, 1234186621]",False,,Kampung Jawa Lama,unclassified,True,84.935,"LINESTRING (100.3267364 5.413316, 100.326796 5.413114, 100.3269647 5.4125868)",
714372720,True,,Jalan Irving,residential,False,10.334,"LINESTRING (100.3253399 5.4129702, 100.3253093 5.413058)",
714372722,True,3,Jalan Dato Keramat,primary,False,67.811,"LINESTRING (100.3253399 5.4129702, 100.3247555 5.4127874)",
46906452,True,1,Kampung Jawa Baru,tertiary,False,19.109,"LINESTRING (100.3245035 5.4126981, 100.3245685 5.4125389)",
578842205,True,2,Jalan Dato Keramat,primary,False,13.132,"LINESTRING (100.3245035 5.4126981, 100.3243924 5.4126567)",
232874894,True,3,Jalan Penang,secondary,False,17.362,"LINESTRING (100.3314447 5.4184744, 100.3313546 5.4183466)",
41570137,True,4,Jalan Doktor Lim Chwee Leong,primary,False,89.838,"LINESTRING (100.3305018 5.4166564, 100.3307814 5.4163568, 100.3308253 5.4163098, 100.3310324 5.416046)",
"[784859435, 786282139]",True,4,Jalan Penang,primary,False,117.997,"LINESTRING (100.329242 5.4155946, 100.3294454 5.4161501, 100.3294649 5.416201, 100.329479 5.4162378, 100.3295191 5.4163184, 100.3296038 5.4164228, 100.3296743 5.4164961, 100.3297117 5.4165301)",
41570141,True,2,Jalan Penang,primary,False,94.759,"LINESTRING (100.3297117 5.4165301, 100.3297704 5.4165433, 100.3298876 5.4166326, 100.3299836 5.4166906, 100.3300756 5.4167222, 100.3301733 5.4167352, 100.3302809 5.4167269, 100.3303299 5.416715, 100.3303776 5.4166982, 100.3305018 5.4166564)",
"[749883680, 23128778]",True,2,Jalan Penang,primary,False,53.625,"LINESTRING (100.3297117 5.4165301, 100.3297348 5.4165809, 100.3298802 5.4167064, 100.3299059 5.4167322, 100.3299158 5.4167557, 100.3299183 5.4167792, 100.3299145 5.4168131, 100.3299031 5.4168394, 100.3298558 5.4169122)",
41570132,True,2,Jalan Burma,secondary,False,23.593,"LINESTRING (100.3298558 5.4169122, 100.3296934 5.4170496)",
41570132,True,2,Jalan Burma,secondary,False,59.334,"LINESTRING (100.3296194 5.4171123, 100.3292111 5.417458)",
41570126,False,,Halaman Ariffin,residential,False,69.744,"LINESTRING (100.3296194 5.4171123, 100.3295783 5.4170567, 100.3292601 5.4165971)",
41570132,True,2,Jalan Burma,secondary,False,25.748,"LINESTRING (100.3292111 5.417458, 100.3290339 5.417608)",
29493816,True,,Lorong Macalister,residential,False,115.05199999999999,"LINESTRING (100.3292111 5.417458, 100.3291744 5.4174039, 100.3290545 5.4172264, 100.3286605 5.4166434, 100.3286298 5.4166003)",
232874884,True,3,Jalan Burma,secondary,False,30.587,"LINESTRING (100.3290339 5.417608, 100.3288247 5.4177877)",
31249846,True,2,Jalan Transfer,secondary,False,82.28800000000001,"LINESTRING (100.3290339 5.417608, 100.3291219 5.4177102, 100.3292799 5.4179181, 100.3293811 5.4180581, 100.3294729 5.4182041)",
578842207,True,2,Jalan Dato Keramat,primary,False,92.012,"LINESTRING (100.3245263 5.4127804, 100.3248252 5.4128893, 100.3253093 5.413058)",
714372723,True,2,Jalan Dato Keramat,primary,False,47.64,"LINESTRING (100.3253093 5.413058, 100.3255323 5.4131216, 100.325722 5.4131794)",
758465543,False,,Jalan Irving,residential,True,195.232,"LINESTRING (100.3253093 5.413058, 100.3252664 5.4131458, 100.3251791 5.4132755, 100.3251166 5.41336, 100.3250977 5.4133887, 100.3249929 5.413536, 100.3246957 5.4139574, 100.3243876 5.4143742, 100.3242984 5.4144949)",
"[714372723, 1234186620]",True,2,Jalan Dato Keramat,primary,False,112.118,"LINESTRING (100.325722 5.4131794, 100.3259667 5.4132303, 100.3262647 5.4132923, 100.3264031 5.4133189, 100.3265575 5.4133608, 100.3267092 5.4134026)",
"[749883673, 758465542]",False,,Lorong Baru,residential,True,242.458,"LINESTRING (100.325722 5.4131794, 100.3256628 5.4132642, 100.3255894 5.4134367, 100.3255815 5.4134874, 100.3255857 5.4135334, 100.3256044 5.4136172, 100.3256327 5.4136962, 100.32581 5.4139571, 100.3258736 5.4140475, 100.3258959 5.4140764, 100.3260319 5.4142596, 100.3261285 5.4143897, 100.32616 5.414432, 100.326353 5.4146965, 100.326366 5.414714, 100.3265874 5.4150111)",
758465522,False,2,Jalan C.Y. Choy,tertiary,True,103.845,"LINESTRING (100.332764 5.4109529, 100.3321365 5.4102587)",
758465522,False,2,Jalan C.Y. Choy,tertiary,False,103.845,"LINESTRING (100.3321365 5.4102587, 100.332764 5.4109529)",
758465521,False,2,Lebuh Presgrave,unclassified,False,218.166,"LINESTRING (100.3321365 5.4102587, 100.3320991 5.4102975, 100.3320844 5.4103075, 100.3318176 5.410437, 100.3317574 5.4104662, 100.3303775 5.411136)",
979454439,True,1,Lebuh Kimberley,residential,False,97.617,"LINESTRING (100.3326296 5.4164233, 100.3318731 5.4168744)",
23370415,True,,Lebuh Cintra,residential,False,117.103,"LINESTRING (100.3326296 5.4164233, 100.3327621 5.4166317, 100.3327732 5.4166491, 100.3331953 5.4173132)",
31249854,True,2,Lebuh Carnarvon,secondary,False,49.473,"LINESTRING (100.3323702 5.4134624, 100.3321743 5.4130625)",
"[31249857, 41594699]",False,,"['Jalan Maxwell', 'Lebuh Tek Soon']",unclassified,"[False, True]",157.59900000000002,"LINESTRING (100.3322518 5.4129857, 100.3325163 5.4127589, 100.3330513 5.4123072, 100.3330624 5.4122929, 100.333067 5.4122754, 100.3330642 5.4122575, 100.3330583 5.4122387, 100.3329753 5.4120185, 100.3329528 5.4119604)",
204621947,True,1,Lebuh Carnarvon,secondary,False,115.534,"LINESTRING (100.3322518 5.4129857, 100.3324634 5.4134036, 100.3325382 5.4134975, 100.3325924 5.4135399, 100.3326586 5.4135748, 100.3327388 5.4135985, 100.3328038 5.4136104, 100.3328718 5.413605, 100.3329563 5.4135703)",
"[1237946657, 749883660]",True,2,Jalan Macalister,secondary,False,56.275000000000006,"LINESTRING (100.3242219 5.4162057, 100.3243427 5.416149, 100.3243871 5.4161269, 100.3246765 5.4159793)",
749883629,True,,Lorong Macalister,residential,False,7.271,"LINESTRING (100.3274914 5.4146539, 100.3274594 5.4145968)",
