osmid,oneway,name,highway,reversed,length,geometry,lanes,access
32919458,True,Jalan USJ 10/1E,unclassified,False,177.429,"LINESTRING (101.58373 3.0478723, 101.5837275 3.0481162, 101.5837307 3.0486313, 101.5837285 3.0487465, 101.583732 3.0494679)",,
32512129,True,Jalan USJ 10/1D,unclassified,False,117.554,"LINESTRING (101.5843622 3.0484779, 101.5843624 3.0486159, 101.584389 3.0495347)",,
32526586,False,Jalan USJ 11/3N,residential,True,327.698,"LINESTRING (101.5826125 3.0497093, 101.5816019 3.0497145, 101.5807067 3.049719, 101.5796613 3.0497242)",,
"[32919461, 1181910877, 32526670, 884036767]",False,"['Jalan USJ 11/3', 'Jalan USJ 11/3Q', 'Jalan USJ 11/3P']",residential,False,436.845,"LINESTRING (101.5826125 3.0497093, 101.5826116 3.0500125, 101.5826114 3.0500634, 101.5825939 3.0501129, 101.5825711 3.0501584, 101.5825309 3.0502067, 101.5824881 3.0502493, 101.5824003 3.0502813, 101.582315 3.0503003, 101.5822271 3.0503105, 101.5818771 3.0503104, 101.5815984 3.0503084, 101.5807026 3.0503053, 101.5798473 3.0503025, 101.5797788 3.0502935, 101.579726 3.0502725, 101.5796781 3.0502352, 101.5796578 3.0501981, 101.5796592 3.0500111, 101.5796613 3.0497242)",,
1181910877,False,Jalan USJ 11/3Q,residential,True,61.024,"LINESTRING (101.5826125 3.0497093, 101.5826133 3.0494455, 101.5826142 3.0491605)",,
32526588,False,Jalan USJ 11/3M,residential,True,327.43,"LINESTRING (101.5826142 3.0491605, 101.5816051 3.0491638, 101.5807106 3.0491668, 101.5796654 3.0491702)",,
1181910877,False,Jalan USJ 11/3Q,residential,False,61.024,"LINESTRING (101.5826142 3.0491605, 101.5826133 3.0494455, 101.5826125 3.0497093)",,
1181910877,False,Jalan USJ 11/3Q,residential,True,63.226,"LINESTRING (101.5826142 3.0491605, 101.5826151 3.0488598, 101.5826159 3.0485919)",,
32526590,False,Jalan USJ 11/3L,residential,True,327.152,"LINESTRING (101.5826159 3.0485919, 101.5816084 3.0485957, 101.5807145 3.0485989, 101.5796696 3.0486027)",,
1181910877,False,Jalan USJ 11/3Q,residential,False,63.226,"LINESTRING (101.5826159 3.0485919, 101.5826151 3.0488598, 101.5826142 3.0491605)",,
1181910877,False,Jalan USJ 11/3Q,residential,True,64.004,"LINESTRING (101.5826159 3.0485919, 101.5826168 3.0483022, 101.5826177 3.0480163)",,
222498182,False,Jalan USJ 11/3,unclassified,False,15.88,"LINESTRING (101.5796739 3.0480221, 101.5796755 3.0478793)",,
1021309879,False,Jalan USJ 11/3K,residential,True,17.79,"LINESTRING (101.5796739 3.0480221, 101.5795137 3.04802)",,
32526670,False,Jalan USJ 11/3,residential,True,64.562,"LINESTRING (101.5796739 3.0480221, 101.5796719 3.0482863, 101.5796711 3.048395, 101.5796696 3.0486027)",,
32528036,False,Jalan USJ 11/3K,residential,False,69.654,"LINESTRING (101.5796739 3.0480221, 101.5797249 3.048022, 101.5803012 3.0480206)",,
222498182,False,Jalan USJ 11/3,unclassified,True,15.88,"LINESTRING (101.5796755 3.0478793, 101.5796739 3.0480221)",,
32526668,True,,unclassified,False,69.535,"LINESTRING (101.5796755 3.0478793, 101.5799922 3.0478766, 101.5803017 3.0478739)",,
1014010058,True,Jalan USJ 11/3J,unclassified,False,90.324,"LINESTRING (101.5803017 3.0478739, 101.5803045 3.0470616)",,
32919463,False,Jalan USJ 11/3J,unclassified,True,16.313000000000002,"LINESTRING (101.5803017 3.0478739, 101.5803015 3.0479473, 101.5803012 3.0480206)",,
32527854,True,Jalan USJ 11/3J,unclassified,False,69.6,"LINESTRING (101.5803045 3.0470616, 101.5799908 3.0470638, 101.5796777 3.047066)",1,
32527881,False,Jalan USJ 11/3G,residential,True,102.235,"LINESTRING (101.5826195 3.0474447, 101.5816988 3.0474516)",,
32527884,False,Jalan USJ 11/3Q,residential,False,63.559,"LINESTRING (101.5826195 3.0474447, 101.5826186 3.0477144, 101.5826177 3.0480163)",,
1014010056,True,Jalan USJ 11/3,unclassified,False,90.435,"LINESTRING (101.5796777 3.047066, 101.5796755 3.0478793)",1,
32528036,False,Jalan USJ 11/3K,residential,False,155.82399999999998,"LINESTRING (101.5803012 3.0480206, 101.5807186 3.0480176, 101.5816118 3.0480112, 101.5817045 3.0480094)",,
