osmid,oneway,lanes,ref,highway,reversed,length,name,geometry,bridge
351119319,False,,,tertiary,False,37.25,Jalan Pejabat,"LINESTRING (102.2180233 5.7646824, 102.218359 5.7646566)",
351119319,False,,,tertiary,True,34.988,Jalan Pejabat,"LINESTRING (102.2180233 5.7646824, 102.2177082 5.7647093)",
572960093,False,,,unclassified,False,37.92,,"LINESTRING (102.2180233 5.7646824, 102.2179995 5.7643422)",
572960093,False,,,unclassified,True,36.695,,"LINESTRING (102.2180233 5.7646824, 102.2180464 5.7650116)",
572960093,False,,,unclassified,True,39.191,,"LINESTRING (102.2179556 5.7637159, 102.2179802 5.7640675)",
572968223,False,,D18,secondary,False,39.498,Jalan Pasir Puteh,"LINESTRING (102.2179556 5.7637159, 102.2183123 5.7637308)",
572968223,False,,D18,secondary,True,37.364,Jalan Pasir Puteh,"LINESTRING (102.2179556 5.7637159, 102.2176202 5.7636765)",
572960083,False,,,secondary,True,16.924,,"LINESTRING (102.2152922 5.7613575, 102.2153129 5.7615083)",
421609705,False,,,secondary,False,125.48400000000001,,"LINESTRING (102.2152922 5.7613575, 102.2151466 5.7604188, 102.2151205 5.760242)",
572960102,False,2,D17,secondary,True,129.629,,"LINESTRING (102.2152922 5.7613575, 102.2148576 5.7614302, 102.2144754 5.7614983, 102.2141414 5.7615747)",
572968223,False,,D18,secondary,False,75.425,Jalan Pasir Puteh,"LINESTRING (102.2156308 5.7634191, 102.2163074 5.7635024)",
572968223,False,,D18,secondary,True,10.441,Jalan Pasir Puteh,"LINESTRING (102.2156308 5.7634191, 102.2155369 5.7634097)",
572960084,True,,,secondary,False,62.8,,"LINESTRING (102.2156308 5.7634191, 102.2156039 5.7632519, 102.215557 5.7629607, 102.2155108 5.7628713)",
572960102,False,2,D17,secondary,False,4.551,,"LINESTRING (102.2119662 5.7621334, 102.2120051 5.7621201)",
351217138,False,,,unclassified,True,241.897,Jalan Imam Wan Ismail,"LINESTRING (102.2119662 5.7621334, 102.212098 5.7633611, 102.2122653 5.764287)",
572960102,False,2,D17,secondary,True,215.654,,"LINESTRING (102.2119662 5.7621334, 102.2104105 5.7625991, 102.2100987 5.7626892)",
351217325,False,,,unclassified,False,188.803,,"LINESTRING (102.2122653 5.764287, 102.2139551 5.7640495)",
351217325,False,,,unclassified,True,52.105,,"LINESTRING (102.2122653 5.764287, 102.211798 5.7643454)",
351217138,False,,,unclassified,False,241.897,Jalan Imam Wan Ismail,"LINESTRING (102.2122653 5.764287, 102.212098 5.7633611, 102.2119662 5.7621334)",
351217138,False,,,unclassified,True,144.78900000000002,Jalan Imam Wan Ismail,"LINESTRING (102.2122653 5.764287, 102.2124906 5.7653358, 102.2125174 5.7654212, 102.2125725 5.7655502)",
351217138,False,,,unclassified,False,24.495,Jalan Imam Wan Ismail,"LINESTRING (102.2126592 5.7657529, 102.2125725 5.7655502)",
351217325,False,,,unclassified,True,188.803,,"LINESTRING (102.2139551 5.7640495, 102.2122653 5.764287)",
351091052,False,,,unclassified,False,167.27299999999997,Jalan Wataniah,"LINESTRING (102.2139551 5.7640495, 102.2139681 5.7641341, 102.2139788 5.7641935, 102.2139888 5.7644035, 102.2139992 5.7644342, 102.2140197 5.7644636, 102.2140585 5.7644957, 102.2141201 5.7645253, 102.2141932 5.764556, 102.2145706 5.76467, 102.2149515 5.7647687, 102.2150474 5.7647941)",
351091052,False,,,unclassified,True,186.057,Jalan Wataniah,"LINESTRING (102.2139551 5.7640495, 102.2137879 5.7635886, 102.2136359 5.7631035, 102.2135105 5.7627632, 102.2134789 5.7626586, 102.2134495 5.7625611, 102.2134286 5.7624616)",
351217325,False,,,unclassified,False,176.08499999999998,,"LINESTRING (102.2104233 5.7647514, 102.2104213 5.764631, 102.210426 5.7645976, 102.2104343 5.7645679, 102.2104467 5.7645429, 102.2104695 5.7645165, 102.2104917 5.7645012, 102.2109202 5.7644552, 102.211798 5.7643454)",
"[759630433, 572960100]",False,,,residential,True,195.91499999999996,,"LINESTRING (102.2104233 5.7647514, 102.2104548 5.7651463, 102.2104548 5.7652097, 102.2104434 5.7652831, 102.2104034 5.7654227, 102.2103455 5.7656252, 102.21032 5.7657141, 102.210259 5.7658735, 102.2102575 5.7658906, 102.210259 5.7659081, 102.2102647 5.7659242, 102.2102794 5.7659369, 102.2103032 5.7659443, 102.2108182 5.7659763)",
572960102,False,2,D17,secondary,False,9.105,,"LINESTRING (102.2100209 5.7627159, 102.2100987 5.7626892)",
351220006,False,,,tertiary,False,57.26,,"LINESTRING (102.2170234 5.7671751, 102.2165074 5.7672152)",
351220006,False,,,tertiary,True,64.794,,"LINESTRING (102.2170234 5.7671751, 102.2176073 5.7671298)",
351220005,False,,,residential,False,148.463,,"LINESTRING (102.2170234 5.7671751, 102.2170698 5.7677171, 102.2170908 5.7680036, 102.2171031 5.7681714, 102.2171276 5.7685062)",
759044442,False,,,secondary,False,42.698,,"LINESTRING (102.215154 5.7673066, 102.2151178 5.7669243)",
759044442,False,,,secondary,True,41.943,,"LINESTRING (102.215154 5.7673066, 102.2151829 5.7676827)",
351220006,False,,,tertiary,True,150.07999999999998,,"LINESTRING (102.215154 5.7673066, 102.2156073 5.7672719, 102.2160184 5.7672425, 102.2165074 5.7672152)",
572960075,False,,,residential,True,13.93,,"LINESTRING (102.2184572 5.7670611, 102.2185128 5.7671735)",
572960076,False,,,residential,False,94.34899999999999,,"LINESTRING (102.2184572 5.7670611, 102.2181461 5.7670931, 102.2176073 5.7671298)",
351220006,False,,,tertiary,True,57.26,,"LINESTRING (102.2165074 5.7672152, 102.2170234 5.7671751)",
351220012,False,,,unclassified,False,195.14,,"LINESTRING (102.2165074 5.7672152, 102.2163939 5.7654639)",
351220006,False,,,tertiary,False,150.07999999999998,,"LINESTRING (102.2165074 5.7672152, 102.2160184 5.7672425, 102.2156073 5.7672719, 102.215154 5.7673066)",
351220012,False,,,unclassified,True,147.953,,"LINESTRING (102.2165074 5.7672152, 102.2165132 5.7674527, 102.2165751 5.7680861, 102.2165921 5.7685424)",
351119319,False,,,tertiary,True,37.574,Jalan Pejabat,"LINESTRING (102.2173624 5.7647341, 102.2170238 5.7647604)",
351404176,False,,,unclassified,False,37.477,,"LINESTRING (102.2173624 5.7647341, 102.21734 5.7643978)",
351119319,False,,,tertiary,False,38.358,Jalan Pejabat,"LINESTRING (102.2173624 5.7647341, 102.217688 5.76471, 102.2177082 5.7647093)",
351404176,False,,,unclassified,True,75.417,,"LINESTRING (102.2173624 5.7647341, 102.2173848 5.7650752, 102.2174068 5.7654109)",
351404176,False,,,unclassified,True,53.915,,"LINESTRING (102.2172813 5.7636295, 102.2173179 5.764113)",
572968223,False,,D18,secondary,False,37.856,Jalan Pasir Puteh,"LINESTRING (102.2172813 5.7636295, 102.2173991 5.7636458, 102.2176202 5.7636765)",
572968223,False,,D18,secondary,True,77.392,Jalan Pasir Puteh,"LINESTRING (102.2172813 5.7636295, 102.2172267 5.7636232, 102.2170329 5.7635959, 102.216643 5.7635462, 102.2165877 5.7635391)",
572968223,False,,D18,secondary,True,31.278,Jalan Pasir Puteh,"LINESTRING (102.2165877 5.7635391, 102.2163074 5.7635024)",
351404178,False,,,unclassified,False,88.251,,"LINESTRING (102.2165877 5.7635391, 102.2166455 5.7642537, 102.2166517 5.7643302)",
572968223,False,,D18,secondary,False,77.392,Jalan Pasir Puteh,"LINESTRING (102.2165877 5.7635391, 102.216643 5.7635462, 102.2170329 5.7635959, 102.2172267 5.7636232, 102.2172813 5.7636295)",
351119319,False,,,tertiary,False,37.186,Jalan Pejabat,"LINESTRING (102.2166887 5.7647865, 102.2170238 5.7647604)",
351404178,False,,,unclassified,True,50.903,,"LINESTRING (102.2166887 5.7647865, 102.2166517 5.7643302)",
572960062,False,,,unclassified,False,74.351,,"LINESTRING (102.2166887 5.7647865, 102.2167298 5.7654539)",
351119319,False,,,tertiary,True,134.595,Jalan Pejabat,"LINESTRING (102.2166887 5.7647865, 102.2160794 5.7648194, 102.2154732 5.7648348)",
572963489,False,,,residential,False,125.405,,"LINESTRING (102.2144895 5.7606497, 102.2144473 5.760625, 102.2144204 5.7606153, 102.2144032 5.7606111, 102.2143847 5.7606101, 102.2143695 5.7606132, 102.2143615 5.7606183, 102.2143239 5.7606483, 102.2142981 5.760664, 102.2142743 5.7606762, 102.2142427 5.7606857, 102.2138169 5.7607884, 102.2134133 5.7608979)",
351404183,False,,,residential,False,71.97,,"LINESTRING (102.2125975 5.760472, 102.2127628 5.761098)",
351404181,False,,,residential,True,44.963,,"LINESTRING (102.2127628 5.761098, 102.2131652 5.7610413)",
351404183,False,,,residential,True,71.97,,"LINESTRING (102.2127628 5.761098, 102.2125975 5.760472)",
351404181,False,,,residential,False,101.615,,"LINESTRING (102.2127628 5.761098, 102.2126113 5.7611193, 102.2123089 5.7611614, 102.2118529 5.7612227)",
572960075,False,,,residential,False,13.93,,"LINESTRING (102.2185128 5.7671735, 102.2184572 5.7670611)",
351211668,False,,,tertiary,False,9.023,,"LINESTRING (102.2174882 5.7654059, 102.2174068 5.7654109)",
351211668,False,,,tertiary,True,64.666,,"LINESTRING (102.2174882 5.7654059, 102.2177459 5.7653842, 102.2180703 5.7653532)",
351220006,False,,,tertiary,False,192.15800000000002,,"LINESTRING (102.2174882 5.7654059, 102.217509 5.7656507, 102.2175491 5.7663887, 102.2176073 5.7671298)",
351220006,False,,,tertiary,False,64.794,,"LINESTRING (102.2176073 5.7671298, 102.2170234 5.7671751)",
351220006,False,,,tertiary,True,192.15800000000002,,"LINESTRING (102.2176073 5.7671298, 102.2175491 5.7663887, 102.217509 5.7656507, 102.2174882 5.7654059)",
572960076,False,,,residential,True,94.34899999999999,,"LINESTRING (102.2176073 5.7671298, 102.2181461 5.7670931, 102.2184572 5.7670611)",
351220012,False,,,unclassified,True,195.14,,"LINESTRING (102.2163939 5.7654639, 102.2165074 5.7672152)",
572960061,False,,,tertiary,True,37.178,,"LINESTRING (102.2163939 5.7654639, 102.2167298 5.7654539)",
1013997027,False,,,tertiary,False,95.28699999999999,,"LINESTRING (102.2163939 5.7654639, 102.216129 5.7654946, 102.2155362 5.7655406)",
351211668,False,,,tertiary,True,9.023,,"LINESTRING (102.2174068 5.7654109, 102.2174882 5.7654059)",
572960059,False,,,tertiary,False,75.051,,"LINESTRING (102.2174068 5.7654109, 102.2167298 5.7654539)",
351404176,False,,,unclassified,False,75.417,,"LINESTRING (102.2174068 5.7654109, 102.2173848 5.7650752, 102.2173624 5.7647341)",
572968223,False,,D18,secondary,False,10.441,Jalan Pasir Puteh,"LINESTRING (102.2155369 5.7634097, 102.2156308 5.7634191)",
572960082,True,,,secondary,False,89.965,,"LINESTRING (102.2155369 5.7634097, 102.215272 5.7640936, 102.2152767 5.7641696)",
759044442,False,,,secondary,True,20.455,,"LINESTRING (102.2152767 5.7641696, 102.2152063 5.7643397)",
572960084,True,,,secondary,False,92.713,,"LINESTRING (102.2152767 5.7641696, 102.2153284 5.7641176, 102.2155729 5.7635651, 102.2156308 5.7634191)",
572960083,False,,,secondary,False,61.859,,"LINESTRING (102.2155108 5.7628713, 102.2154268 5.7623213)",
572960082,True,,,secondary,False,60.623000000000005,,"LINESTRING (102.2155108 5.7628713, 102.2154839 5.7629674, 102.2155369 5.7634097)",
759044442,False,,,secondary,False,10.2,,"LINESTRING (102.2150239 5.7648828, 102.2150474 5.7647941)",
572960085,True,1,,tertiary,False,36.083999999999996,Jalan Pejabat,"LINESTRING (102.2150239 5.7648828, 102.2151252 5.7648875, 102.215264 5.7648808, 102.2152928 5.7648761, 102.2153206 5.7648622, 102.2153397 5.7648454)",
759044442,False,,,secondary,True,77.298,,"LINESTRING (102.2150239 5.7648828, 102.2149964 5.7650363, 102.2149944 5.7651123, 102.2149964 5.7652431, 102.2150078 5.7655753)",
351119319,False,,,tertiary,False,14.816,Jalan Pejabat,"LINESTRING (102.2153397 5.7648454, 102.2154732 5.7648348)",
572960086,True,1,,tertiary,False,33.326,Jalan Pejabat,"LINESTRING (102.2153397 5.7648454, 102.2153163 5.7648281, 102.2152834 5.7648161, 102.2150474 5.7647941)",
351220005,False,,,residential,False,74.815,,"LINESTRING (102.2165921 5.7685424, 102.2159177 5.7685921)",
351220005,False,,,residential,True,59.38,,"LINESTRING (102.2165921 5.7685424, 102.2171276 5.7685062)",
351220012,False,,,unclassified,False,147.953,,"LINESTRING (102.2165921 5.7685424, 102.2165751 5.7680861, 102.2165132 5.7674527, 102.2165074 5.7672152)",
351220005,False,,,residential,False,59.38,,"LINESTRING (102.2171276 5.7685062, 102.2165921 5.7685424)",
351220005,False,,,residential,True,148.463,,"LINESTRING (102.2171276 5.7685062, 102.2171031 5.7681714, 102.2170908 5.7680036, 102.2170698 5.7677171, 102.2170234 5.7671751)",
572960059,False,,,tertiary,True,75.051,,"LINESTRING (102.2167298 5.7654539, 102.2174068 5.7654109)",
572960061,False,,,tertiary,False,37.178,,"LINESTRING (102.2167298 5.7654539, 102.2163939 5.7654639)",
572960062,False,,,unclassified,True,74.351,,"LINESTRING (102.2167298 5.7654539, 102.2166887 5.7647865)",
572960060,True,,,tertiary,False,58.586999999999996,,"LINESTRING (102.2155362 5.7655406, 102.2153984 5.7655506, 102.2152482 5.7655593, 102.2150078 5.7655753)",
572960067,False,,,unclassified,False,78.816,,"LINESTRING (102.2155362 5.7655406, 102.215504 5.7652784, 102.2154732 5.7648348)",
1013997027,False,,,tertiary,True,95.28699999999999,,"LINESTRING (102.2155362 5.7655406, 102.216129 5.7654946, 102.2163939 5.7654639)",
351119319,False,,,tertiary,True,14.816,Jalan Pejabat,"LINESTRING (102.2154732 5.7648348, 102.2153397 5.7648454)",
351119319,False,,,tertiary,False,134.595,Jalan Pejabat,"LINESTRING (102.2154732 5.7648348, 102.2160794 5.7648194, 102.2166887 5.7647865)",
572960067,False,,,unclassified,True,78.816,,"LINESTRING (102.2154732 5.7648348, 102.215504 5.7652784, 102.2155362 5.7655406)",
572960102,False,2,D17,secondary,False,69.234,,"LINESTRING (102.2120051 5.7621201, 102.2126057 5.7619452)",
572960102,False,2,D17,secondary,True,4.551,,"LINESTRING (102.2120051 5.7621201, 102.2119662 5.7621334)",
351404181,False,,,residential,True,69.28999999999999,,"LINESTRING (102.2120051 5.7621201, 102.2118898 5.7616942, 102.2118509 5.7615163)",
759022858,False,,,residential,True,82.953,,"LINESTRING (102.2118529 5.7612227, 102.2119235 5.76048)",
351404181,False,,,residential,False,32.671,,"LINESTRING (102.2118529 5.7612227, 102.2118462 5.7613742, 102.2118482 5.7614269, 102.2118509 5.7615163)",
351404181,False,,,residential,True,101.61499999999998,,"LINESTRING (102.2118529 5.7612227, 102.2123089 5.7611614, 102.2126113 5.7611193, 102.2127628 5.761098)",
351404181,False,,,residential,False,44.963,,"LINESTRING (102.2131652 5.7610413, 102.2127628 5.761098)",
572963489,False,,,residential,False,82.23,,"LINESTRING (102.2131652 5.7610413, 102.2132299 5.7613075, 102.2132661 5.7615703, 102.2132906 5.7617692)",
572963489,False,,,residential,True,33.865,,"LINESTRING (102.2131652 5.7610413, 102.2131719 5.7610153, 102.2131826 5.7609926, 102.2132007 5.7609732, 102.2132255 5.7609555, 102.213253 5.7609432, 102.2134133 5.7608979)",
572960102,False,2,D17,secondary,True,9.105,,"LINESTRING (102.2100987 5.7626892, 102.2100209 5.7627159)",
572960102,False,2,D17,secondary,False,215.654,,"LINESTRING (102.2100987 5.7626892, 102.2104105 5.7625991, 102.2119662 5.7621334)",
759022856,False,,,residential,False,114.93100000000001,,"LINESTRING (102.2100987 5.7626892, 102.2100515 5.7623397, 102.2100369 5.762287, 102.2099881 5.7622487, 102.2099224 5.7622286, 102.2098899 5.762184, 102.2098744 5.7621171, 102.209878 5.7617448)",
759022856,False,,,residential,True,114.931,,"LINESTRING (102.209878 5.7617448, 102.2098744 5.7621171, 102.2098899 5.762184, 102.2099224 5.7622286, 102.2099881 5.7622487, 102.2100369 5.762287, 102.2100515 5.7623397, 102.2100987 5.7626892)",
351404181,False,,,residential,False,69.28999999999999,,"LINESTRING (102.2118509 5.7615163, 102.2118898 5.7616942, 102.2120051 5.7621201)",
351404181,False,,,residential,True,32.671,,"LINESTRING (102.2118509 5.7615163, 102.2118482 5.7614269, 102.2118462 5.7613742, 102.2118529 5.7612227)",
759022858,False,,,residential,False,82.953,,"LINESTRING (102.2119235 5.76048, 102.2118529 5.7612227)",
421609705,False,,,secondary,True,17.866,,"LINESTRING (102.2150917 5.7600839, 102.2151205 5.760242)",
"[759022859, 759022861, 759022862]",False,,,residential,False,79.572,,"LINESTRING (102.2150917 5.7600839, 102.2147705 5.7601153, 102.2147235 5.7601159, 102.214697 5.7601052, 102.2146846 5.7600934, 102.2146727 5.7600737, 102.2146756 5.7598672, 102.2146749 5.7598613, 102.2146732 5.7598567, 102.2146701 5.7598538, 102.2146644 5.7598517, 102.2146133 5.7598431)",
759022861,False,,,residential,True,48.873,,"LINESTRING (102.2141887 5.7597218, 102.2146133 5.7598431)",
759022861,False,,,residential,False,48.873,,"LINESTRING (102.2146133 5.7598431, 102.2141887 5.7597218)",
"[759022859, 759022861, 759022862]",False,,,residential,True,79.572,,"LINESTRING (102.2146133 5.7598431, 102.2146644 5.7598517, 102.2146701 5.7598538, 102.2146732 5.7598567, 102.2146749 5.7598613, 102.2146756 5.7598672, 102.2146727 5.7600737, 102.2146846 5.7600934, 102.214697 5.7601052, 102.2147235 5.7601159, 102.2147705 5.7601153, 102.2150917 5.7600839)",
421609705,False,,,secondary,False,17.866,,"LINESTRING (102.2151205 5.760242, 102.2150917 5.7600839)",
421609705,False,,,secondary,True,125.48400000000001,,"LINESTRING (102.2151205 5.760242, 102.2151466 5.7604188, 102.2152922 5.7613575)",
572960083,False,,,secondary,False,16.924,,"LINESTRING (102.2153129 5.7615083, 102.2152922 5.7613575)",
572960083,False,,,secondary,True,91.27799999999999,,"LINESTRING (102.2153129 5.7615083, 102.2153982 5.7620958, 102.2154268 5.7623213)",
759024444,False,,,residential,False,99.108,Lorong Aji Amat,"LINESTRING (102.2153129 5.7615083, 102.2156053 5.7614689, 102.2156189 5.7614683, 102.2156351 5.7614689, 102.2156487 5.7614701, 102.2156627 5.7614731, 102.2156903 5.7614844, 102.2156993 5.761488, 102.2157095 5.7614912, 102.2157197 5.7614932, 102.2157398 5.7614959, 102.215783 5.7614996, 102.215846 5.7615033, 102.2158745 5.7615043, 102.2162008 5.7614823)",
759024444,False,,,residential,False,75.474,Lorong Aji Amat,"LINESTRING (102.2164777 5.7614669, 102.2171529 5.7613699)",
759024444,False,,,residential,True,30.682,Lorong Aji Amat,"LINESTRING (102.2164777 5.7614669, 102.2162008 5.7614823)",
759024447,False,,,residential,False,72.6,,"LINESTRING (102.2164777 5.7614669, 102.2164214 5.7608164)",
759024447,False,,,residential,True,72.6,,"LINESTRING (102.2164214 5.7608164, 102.2164777 5.7614669)",
759024444,False,,,residential,True,75.474,Lorong Aji Amat,"LINESTRING (102.2171529 5.7613699, 102.2164777 5.7614669)",
759024444,False,,,residential,False,88.477,Lorong Aji Amat,"LINESTRING (102.2171529 5.7613699, 102.2172341 5.7614626, 102.2172978 5.7615383, 102.2173132 5.7615592, 102.2173249 5.761585, 102.217449 5.7620899)",
759024446,False,,,residential,False,109.44800000000001,,"LINESTRING (102.2171529 5.7613699, 102.2171804 5.7612868, 102.2171959 5.7612334, 102.217214 5.7611849, 102.217229 5.7611582, 102.217247 5.761137, 102.2172639 5.7611204, 102.2173514 5.7610533, 102.2173722 5.7610266, 102.2173809 5.7610076, 102.2173893 5.7609762, 102.217391 5.7609312, 102.2172019 5.7605055)",
759024444,False,,,residential,True,88.47699999999999,Lorong Aji Amat,"LINESTRING (102.217449 5.7620899, 102.2173249 5.761585, 102.2173132 5.7615592, 102.2172978 5.7615383, 102.2172341 5.7614626, 102.2171529 5.7613699)",
759024446,False,,,residential,True,109.44799999999996,,"LINESTRING (102.2172019 5.7605055, 102.217391 5.7609312, 102.2173893 5.7609762, 102.2173809 5.7610076, 102.2173722 5.7610266, 102.2173514 5.7610533, 102.2172639 5.7611204, 102.217247 5.761137, 102.217229 5.7611582, 102.217214 5.7611849, 102.2171959 5.7612334, 102.2171804 5.7612868, 102.2171529 5.7613699)",
813140595,False,,,residential,False,51.925,Lorong Zainal Abidin,"LINESTRING (102.216538 5.7629901, 102.2164983 5.7625248)",
759024449,False,,,residential,False,78.054,Lorong Masjid Machang,"LINESTRING (102.216538 5.7629901, 102.2163361 5.763005, 102.2163339 5.7630062, 102.2163325 5.7630076, 102.216331 5.7630095, 102.21633 5.7630118, 102.2163074 5.7635024)",
759024449,False,,,residential,True,133.935,Lorong Masjid Machang,"LINESTRING (102.216538 5.7629901, 102.2165545 5.7629997, 102.2165603 5.7630019, 102.216567 5.7630038, 102.2165752 5.7630048, 102.2165935 5.7630044, 102.2166262 5.7630013, 102.2170742 5.7629415, 102.2170777 5.7629397, 102.2170804 5.7629367, 102.2170817 5.7629335, 102.2170829 5.7629275, 102.2170778 5.7628606, 102.2170735 5.7628136, 102.2169716 5.7623166, 102.2169591 5.7622955)",
813140595,False,,,residential,True,51.925,Lorong Zainal Abidin,"LINESTRING (102.2164983 5.7625248, 102.216538 5.7629901)",
"[759024450, 759025347, 759025348]",False,,,residential,False,123.794,Lorong Zainal Abidin,"LINESTRING (102.2164983 5.7625248, 102.2164482 5.7624661, 102.2163912 5.7624052, 102.2163647 5.7623708, 102.216354 5.7623568, 102.2163453 5.7623448, 102.2163365 5.7623287, 102.2163298 5.7623119, 102.2163003 5.7622215, 102.2162933 5.7621888, 102.2162008 5.7614823)",yes
813140595,False,,,residential,False,14.0,Lorong Zainal Abidin,"LINESTRING (102.2164983 5.7625248, 102.2165193 5.7624743, 102.2165568 5.7624136)",
759024444,False,,,residential,False,30.682,Lorong Aji Amat,"LINESTRING (102.2162008 5.7614823, 102.2164777 5.7614669)",
759024444,False,,,residential,True,99.108,Lorong Aji Amat,"LINESTRING (102.2162008 5.7614823, 102.2158745 5.7615043, 102.215846 5.7615033, 102.215783 5.7614996, 102.2157398 5.7614959, 102.2157197 5.7614932, 102.2157095 5.7614912, 102.2156993 5.761488, 102.2156903 5.7614844, 102.2156627 5.7614731, 102.2156487 5.7614701, 102.2156351 5.7614689, 102.2156189 5.7614683, 102.2156053 5.7614689, 102.2153129 5.7615083)",
"[759024450, 759025347, 759025348]",False,,,residential,True,123.79400000000001,Lorong Zainal Abidin,"LINESTRING (102.2162008 5.7614823, 102.2162933 5.7621888, 102.2163003 5.7622215, 102.2163298 5.7623119, 102.2163365 5.7623287, 102.2163453 5.7623448, 102.216354 5.7623568, 102.2163647 5.7623708, 102.2163912 5.7624052, 102.2164482 5.7624661, 102.2164983 5.7625248)",yes
759024449,False,,,residential,False,133.935,Lorong Masjid Machang,"LINESTRING (102.2169591 5.7622955, 102.2169716 5.7623166, 102.2170735 5.7628136, 102.2170778 5.7628606, 102.2170829 5.7629275, 102.2170817 5.7629335, 102.2170804 5.7629367, 102.2170777 5.7629397, 102.2170742 5.7629415, 102.2166262 5.7630013, 102.2165935 5.7630044, 102.2165752 5.7630048, 102.216567 5.7630038, 102.2165603 5.7630019, 102.2165545 5.7629997, 102.216538 5.7629901)",
572968223,False,,D18,secondary,False,31.278,Jalan Pasir Puteh,"LINESTRING (102.2163074 5.7635024, 102.2165877 5.7635391)",
572968223,False,,D18,secondary,True,75.425,Jalan Pasir Puteh,"LINESTRING (102.2163074 5.7635024, 102.2156308 5.7634191)",
759024449,False,,,residential,True,78.054,Lorong Masjid Machang,"LINESTRING (102.2163074 5.7635024, 102.21633 5.7630118, 102.216331 5.7630095, 102.2163325 5.7630076, 102.2163339 5.7630062, 102.2163361 5.763005, 102.216538 5.7629901)",
813140595,False,,,residential,True,14.0,Lorong Zainal Abidin,"LINESTRING (102.2165568 5.7624136, 102.2165193 5.7624743, 102.2164983 5.7625248)",
572968223,False,,D18,secondary,False,25.862,Jalan Pasir Puteh,"LINESTRING (102.2183888 5.763734, 102.2186221 5.7637486)",
572968223,False,,D18,secondary,True,8.471,Jalan Pasir Puteh,"LINESTRING (102.2183888 5.763734, 102.2183123 5.7637308)",
351220005,False,,,residential,True,74.815,,"LINESTRING (102.2159177 5.7685921, 102.2165921 5.7685424)",
"[759632347, 759632348, 759044446]",False,,,residential,False,236.79499999999996,,"LINESTRING (102.2116632 5.7668898, 102.2115881 5.7682241, 102.2116071 5.7682703, 102.2116471 5.7682882, 102.2122319 5.7682988, 102.2122642 5.7682906, 102.2122856 5.7682668, 102.2123108 5.7682206)",
759046032,False,,,residential,False,20.635,,"LINESTRING (102.2135249 5.7662759, 102.2135303 5.7664614)",
759046032,False,,,residential,True,90.683,,"LINESTRING (102.2135249 5.7662759, 102.2134763 5.7654618)",
