osmid,highway,oneway,reversed,length,geometry,bridge,lanes,ref,junction
206111393,residential,False,False,40.18,"LINESTRING (112.0876256 2.8901497, 112.0876389 2.8905108)",,,,
206111393,residential,False,True,25.119,"LINESTRING (112.0876256 2.8901497, 112.087614 2.8899241)",,,,
206111406,residential,False,False,113.447,"LINESTRING (112.0876256 2.8901497, 112.0886471 2.8901394)",,,,
206111406,residential,False,True,15.526,"LINESTRING (112.0887869 2.890138, 112.0886471 2.8901394)",,,,
206111408,residential,False,False,92.785,"LINESTRING (112.0884863 2.8907559, 112.0876508 2.8907566)",,,,
206111393,residential,False,False,39.122,"LINESTRING (112.0876508 2.8907566, 112.0876558 2.8911084)",,,,
206111393,residential,False,True,27.364,"LINESTRING (112.0876508 2.8907566, 112.0876389 2.8905108)",,,,
206111408,residential,False,True,92.785,"LINESTRING (112.0876508 2.8907566, 112.0884863 2.8907559)",,,,
206111393,residential,False,False,37.597,"LINESTRING (112.0876682 2.8913781, 112.087672 2.8917162)",,,,
206111393,residential,False,True,30.021,"LINESTRING (112.0876682 2.8913781, 112.0876558 2.8911084)",,,,
206111409,residential,False,False,78.727,"LINESTRING (112.0876682 2.8913781, 112.0883771 2.8913745)",,,,
206111409,residential,False,True,78.727,"LINESTRING (112.0883771 2.8913745, 112.0876682 2.8913781)",,,,
206111411,residential,False,False,61.131,"LINESTRING (112.0882281 2.8919668, 112.0876777 2.8919754)",,,,
206111393,residential,False,True,28.829,"LINESTRING (112.0876777 2.8919754, 112.087672 2.8917162)",,,,
206111411,residential,False,True,61.131,"LINESTRING (112.0876777 2.8919754, 112.0882281 2.8919668)",,,,
206111393,residential,False,False,45.813,"LINESTRING (112.0876777 2.8919754, 112.0876774 2.8921892, 112.0876838 2.8923873)",,,,
206112500,residential,False,False,173.551,"LINESTRING (112.0893719 2.8970599, 112.0892378 2.8970726, 112.0891714 2.897072, 112.0891037 2.8970638, 112.0884291 2.8969735, 112.0882507 2.8969548, 112.0881307 2.8969434, 112.0879671 2.8969206, 112.0878215 2.8968956)",,,,
206112500,residential,False,True,32.399,"LINESTRING (112.0893719 2.8970599, 112.0893458 2.8971356, 112.0893176 2.8972039, 112.0892707 2.8973331)",,,,
206112515,residential,False,True,155.31699999999998,"LINESTRING (112.0893719 2.8970599, 112.0899861 2.8968536, 112.0901477 2.8967974, 112.0902369 2.8967693, 112.0903194 2.8967512, 112.0904595 2.8967237, 112.0907142 2.8966785)",,,,
206112500,residential,False,False,32.399,"LINESTRING (112.0892707 2.8973331, 112.0893176 2.8972039, 112.0893458 2.8971356, 112.0893719 2.8970599)",,,,
565857310,unclassified,False,True,88.31700000000001,"LINESTRING (112.09123 2.897283, 112.0909906 2.8970075, 112.0907142 2.8966785)",,,,
565857310,unclassified,False,True,154.734,"LINESTRING (112.0907142 2.8966785, 112.0897988 2.8956294)",,,,
206112515,residential,False,False,155.317,"LINESTRING (112.0907142 2.8966785, 112.0904595 2.8967237, 112.0903194 2.8967512, 112.0902369 2.8967693, 112.0901477 2.8967974, 112.0899861 2.8968536, 112.0893719 2.8970599)",,,,
565857310,unclassified,False,False,88.31700000000001,"LINESTRING (112.0907142 2.8966785, 112.0909906 2.8970075, 112.09123 2.897283)",,,,
565857310,unclassified,False,True,34.036,"LINESTRING (112.088736 2.8944326, 112.0885281 2.8942077)",,,,
793841909,residential,False,False,45.823,"LINESTRING (112.088736 2.8944326, 112.0888883 2.8940496)",,,,
565857310,unclassified,False,False,177.887,"LINESTRING (112.088736 2.8944326, 112.0888559 2.8945635, 112.0890624 2.8947888, 112.0893399 2.8951038, 112.0895482 2.8953424, 112.0897988 2.8956294)",,,,
793841909,residential,False,False,33.502,"LINESTRING (112.0906202 2.8928612, 112.0908932 2.892733)",,,,
793841909,residential,False,True,81.827,"LINESTRING (112.0906202 2.8928612, 112.089969 2.8932055)",,,,
206113435,residential,False,True,155.157,"LINESTRING (112.0906202 2.8928612, 112.0905675 2.8927856, 112.090482 2.8926444, 112.0904469 2.892556, 112.090416 2.8924397, 112.0904066 2.892374, 112.090411 2.8923163, 112.0904414 2.8921396, 112.0905088 2.8919506, 112.0905943 2.8917834, 112.0907063 2.8915814)",,,,
793841909,residential,False,True,33.502,"LINESTRING (112.0908932 2.892733, 112.0906202 2.8928612)",,,,
797536459,residential,True,False,71.00699999999999,"LINESTRING (112.0908932 2.892733, 112.0911177 2.892706, 112.0912448 2.8927087, 112.0913105 2.8927223, 112.0913728 2.8927514, 112.0915022 2.8928277)",,,,
1014559069,residential,True,False,82.536,"LINESTRING (112.0915764 2.8924408, 112.0908932 2.892733)",,,,
206133667,residential,True,False,45.477000000000004,"LINESTRING (112.0915764 2.8924408, 112.0915396 2.8925007, 112.0915045 2.8925736, 112.0914895 2.8926285, 112.0914828 2.8926844, 112.0914908 2.8927494, 112.0915022 2.8928277)",,,,
1014559069,residential,True,False,28.091,"LINESTRING (112.0918107 2.8923456, 112.0915764 2.8924408)",,,,
206113435,residential,False,False,219.84999999999994,"LINESTRING (112.0923145 2.8919816, 112.0921801 2.8917348, 112.0921138 2.8916414, 112.0920363 2.8915595, 112.0919301 2.8914766, 112.091806 2.891404, 112.09169 2.8913454, 112.0915656 2.891305, 112.0914727 2.8912905, 112.0913801 2.8912906, 112.0913232 2.8912958, 112.0912223 2.8913157, 112.0911147 2.8913481, 112.0910087 2.8913963, 112.0909014 2.8914458, 112.0908039 2.8915086, 112.0907063 2.8915814)",,,,
206118469,residential,False,False,264.66999999999996,"LINESTRING (112.0923145 2.8919816, 112.092529 2.8918921, 112.0931786 2.891621, 112.0933696 2.8915373, 112.0937358 2.891401, 112.0945299 2.8911056)",,,,
206118469,residential,False,True,29.025,"LINESTRING (112.0923145 2.8919816, 112.0922389 2.8920282, 112.0921751 2.8920759, 112.0921046 2.8921362)",,,,
749720208,residential,True,False,40.161,"LINESTRING (112.0920208 2.8924871, 112.0920541 2.8923097, 112.0921046 2.8921362)",,,,
797536458,residential,True,False,28.225,"LINESTRING (112.0920208 2.8924871, 112.09192 2.8924075, 112.0918107 2.8923456)",,,,
206113437,residential,True,False,142.05,"LINESTRING (112.0916061 2.8929208, 112.0918824 2.893247, 112.0923991 2.8939227)",,,,
206133666,residential,True,False,66.096,"LINESTRING (112.0916061 2.8929208, 112.0917203 2.8929647, 112.09178 2.8929876, 112.0918355 2.8929915, 112.0918885 2.8929842, 112.0919361 2.8929654, 112.0919805 2.8929383, 112.0920346 2.8928762, 112.0920941 2.892779)",,,,
206113437,residential,True,False,56.71300000000001,"LINESTRING (112.0941556 2.8962312, 112.0942536 2.8963748, 112.0942622 2.8963899, 112.0942674 2.8964068, 112.0942703 2.8964352, 112.09427 2.8964676, 112.0942649 2.8964987, 112.0942488 2.8965961, 112.0942278 2.8967041)",,,,
766238031,residential,False,True,47.066,"LINESTRING (112.0942278 2.8967041, 112.0938163 2.8966028)",,,,
799550338,residential,True,False,17.018,"LINESTRING (112.0942278 2.8967041, 112.0943751 2.8967463)",,,,
1012330282,unclassified,True,False,8.765,"LINESTRING (112.0947459 2.8968639, 112.0947257 2.8969401)",,,,
206113439,residential,False,True,16.941,"LINESTRING (112.0930892 2.893219, 112.0929969 2.8930977)",,,,
206877548,residential,False,False,63.274,"LINESTRING (112.0930892 2.893219, 112.0934214 2.8936813)",,,,
1223396379,residential,False,False,85.613,"LINESTRING (112.0930892 2.893219, 112.0937539 2.892829)",,,,
"[1223395745, 1223395746]",residential,False,True,132.19799999999998,"LINESTRING (112.0952483 2.8927167, 112.0951205 2.8923727, 112.0950977 2.8923419, 112.095079 2.8923305, 112.0950585 2.8923296, 112.0948513 2.8923899, 112.0945938 2.8924756, 112.094352 2.8925565)",,,,
206113440,residential,False,False,189.896,"LINESTRING (112.094352 2.8925565, 112.0945402 2.8928507, 112.0947441 2.8931453, 112.094796 2.893179, 112.0948771 2.8932018, 112.0949361 2.8932118, 112.0949908 2.893215, 112.0955755 2.8931882, 112.0956636 2.8931851, 112.0957311 2.8931828)",,,,
"[1223395745, 1223395746]",residential,False,False,132.19799999999998,"LINESTRING (112.094352 2.8925565, 112.0945938 2.8924756, 112.0948513 2.8923899, 112.0950585 2.8923296, 112.095079 2.8923305, 112.0950977 2.8923419, 112.0951205 2.8923727, 112.0952483 2.8927167)",,,,
1223395746,residential,False,True,73.094,"LINESTRING (112.094352 2.8925565, 112.0939072 2.8927435, 112.0937539 2.892829)",,,,
206113440,residential,False,True,189.896,"LINESTRING (112.0957311 2.8931828, 112.0956636 2.8931851, 112.0955755 2.8931882, 112.0949908 2.893215, 112.0949361 2.8932118, 112.0948771 2.8932018, 112.094796 2.893179, 112.0947441 2.8931453, 112.0945402 2.8928507, 112.094352 2.8925565)",,,,
206113442,residential,False,False,78.298,"LINESTRING (112.0954265 2.894733, 112.0953512 2.8946209, 112.0952989 2.8945439, 112.0952265 2.8944655, 112.095141 2.894399, 112.0949287 2.8942464)",,,,
"[1011949121, 206113449, 1011949118]",unclassified,True,False,177.06799999999998,"LINESTRING (112.0954265 2.894733, 112.0953673 2.8947776, 112.0953174 2.8948323, 112.0952506 2.8949403, 112.0952205 2.8949989, 112.0952001 2.895066, 112.094957 2.896016, 112.0949251 2.8961601, 112.0949148 2.8962124)",yes,2,,
206113442,residential,False,False,138.49599999999998,"LINESTRING (112.0943887 2.8938987, 112.0943018 2.8937898, 112.0942415 2.8937, 112.0941905 2.8936203, 112.0940789 2.8934286, 112.0937539 2.892829)",,,,
206113442,residential,False,True,61.271,"LINESTRING (112.0943887 2.8938987, 112.0944735 2.8939686, 112.0945667 2.8940262, 112.0947762 2.8941526, 112.0948506 2.8941984)",,,,
206113443,residential,False,False,68.095,"LINESTRING (112.0943887 2.8938987, 112.0943179 2.8939485, 112.0942415 2.8939893, 112.094097 2.8940748, 112.0938589 2.8942061)",,,,
206113443,residential,False,True,47.54600000000001,"LINESTRING (112.0943887 2.8938987, 112.0944473 2.8938172, 112.0945023 2.8937275, 112.094623 2.893541)",,,,
1223396379,residential,False,True,85.613,"LINESTRING (112.0937539 2.892829, 112.0930892 2.893219)",,,,
206113442,residential,False,True,138.49599999999998,"LINESTRING (112.0937539 2.892829, 112.0940789 2.8934286, 112.0941905 2.8936203, 112.0942415 2.8937, 112.0943018 2.8937898, 112.0943887 2.8938987)",,,,
1223395746,residential,False,False,73.094,"LINESTRING (112.0937539 2.892829, 112.0939072 2.8927435, 112.094352 2.8925565)",,,,
206113443,residential,False,True,68.095,"LINESTRING (112.0938589 2.8942061, 112.094097 2.8940748, 112.0942415 2.8939893, 112.0943179 2.8939485, 112.0943887 2.8938987)",,,,
206113442,residential,False,True,10.184,"LINESTRING (112.0948506 2.8941984, 112.0949287 2.8942464)",,,,
206113442,residential,False,False,61.271,"LINESTRING (112.0948506 2.8941984, 112.0947762 2.8941526, 112.0945667 2.8940262, 112.0944735 2.8939686, 112.0943887 2.8938987)",,,,
"[206113444, 206113439]",residential,False,"[False, True]",94.94000000000001,"LINESTRING (112.0948506 2.8941984, 112.0945938 2.8946187, 112.0944275 2.8948818, 112.0944108 2.8949085, 112.0944079 2.8949271)",,,,
206118469,residential,False,True,45.992999999999995,"LINESTRING (112.0958249 2.8906134, 112.0957133 2.8906442, 112.0954223 2.89071)",,,,
206118469,residential,False,True,108.428,"LINESTRING (112.0954223 2.89071, 112.0945299 2.8911056)",,,,
206118469,residential,False,False,45.992999999999995,"LINESTRING (112.0954223 2.89071, 112.0957133 2.8906442, 112.0958249 2.8906134)",,,,
723356563,residential,False,False,68.404,"LINESTRING (112.0954223 2.89071, 112.0953037 2.8903908, 112.0952694 2.8902578, 112.0952581 2.8901209)",,2,,
208412650,residential,False,False,106.462,"LINESTRING (112.0953116 2.8894775, 112.0952426 2.8894648, 112.0951534 2.8894515, 112.0950784 2.8894364, 112.0949871 2.8894388, 112.0948523 2.8894542, 112.0945621 2.8894993, 112.094385 2.8895944)",,,,
723356563,residential,False,True,71.82,"LINESTRING (112.0953116 2.8894775, 112.0952927 2.8896161, 112.0952818 2.8897387, 112.0952581 2.8901209)",,2,,
206133659,residential,False,False,39.81,"LINESTRING (112.0923991 2.8939227, 112.0921259 2.8941545)",,,,
206113437,residential,True,False,177.777,"LINESTRING (112.0923991 2.8939227, 112.0925366 2.8940896, 112.0932081 2.8949855, 112.0933704 2.8951933)",,,,
206133659,residential,False,True,39.81,"LINESTRING (112.0921259 2.8941545, 112.0923991 2.8939227)",,,,
"[206133659, 206133660]",residential,False,"[False, True]",176.23600000000002,"LINESTRING (112.0921259 2.8941545, 112.0929832 2.8951181, 112.0930982 2.8952473, 112.0931793 2.8953399)",,,,
206133660,residential,False,False,87.864,"LINESTRING (112.0921259 2.8941545, 112.0917824 2.893757, 112.0916069 2.8935581)",,,,
206133660,residential,False,False,167.452,"LINESTRING (112.0916069 2.8935581, 112.0910691 2.8940081, 112.0910516 2.8940429, 112.0910516 2.8940888, 112.0912199 2.8942761, 112.0915334 2.8946249)",,,,
206133660,residential,False,True,87.864,"LINESTRING (112.0916069 2.8935581, 112.0917824 2.893757, 112.0921259 2.8941545)",,,,
"[749720210, 795162076]",residential,False,True,163.23100000000002,"LINESTRING (112.0916069 2.8935581, 112.0915398 2.8934737, 112.0914783 2.8934353, 112.0914003 2.893396, 112.0913281 2.8933763, 112.0908531 2.8933121, 112.0907043 2.8933076, 112.0906654 2.8933116, 112.0906024 2.8933491, 112.090546 2.8934094, 112.0904806 2.8934768, 112.0903344 2.8936273)",,,,
206133660,residential,False,True,82.84,"LINESTRING (112.0931793 2.8953399, 112.0926319 2.895846)",,,,
206133661,residential,False,False,76.127,"LINESTRING (112.0931793 2.8953399, 112.0936498 2.8958378)",,,,
206133661,residential,False,True,26.76,"LINESTRING (112.0931793 2.8953399, 112.0933704 2.8951933)",,,,
"[206133659, 206133660]",residential,False,"[False, True]",176.236,"LINESTRING (112.0931793 2.8953399, 112.0930982 2.8952473, 112.0929832 2.8951181, 112.0921259 2.8941545)",,,,
206133660,residential,False,False,82.84,"LINESTRING (112.0926319 2.895846, 112.0931793 2.8953399)",,,,
794238271,residential,False,False,30.2,"LINESTRING (112.0926319 2.895846, 112.0924115 2.8960051)",,,,
206133660,residential,False,True,182.534,"LINESTRING (112.0926319 2.895846, 112.0925272 2.8957309, 112.0924235 2.8956155, 112.0915334 2.8946249)",,,,
206133661,residential,False,True,112.11399999999999,"LINESTRING (112.0926319 2.895846, 112.0927863 2.8959793, 112.0928407 2.8960105, 112.0928943 2.8960346, 112.0930023 2.8960741, 112.0932208 2.8961508, 112.0935348 2.8962739)",,,,
206133662,residential,False,False,50.146,"LINESTRING (112.0935348 2.8962739, 112.0936498 2.8958378)",,,,
206133661,residential,False,True,115.068,"LINESTRING (112.0935348 2.8962739, 112.0938351 2.8963946, 112.0938549 2.8964016, 112.093871 2.8964003, 112.0938881 2.8963912, 112.0939018 2.8963785, 112.0939068 2.8963684, 112.0939233 2.8962499, 112.0939246 2.8962137, 112.0939162 2.8961759, 112.0939001 2.8961488, 112.0937506 2.8959593, 112.0936498 2.8958378)",,,,
206133661,residential,False,False,112.114,"LINESTRING (112.0935348 2.8962739, 112.0932208 2.8961508, 112.0930023 2.8960741, 112.0928943 2.8960346, 112.0928407 2.8960105, 112.0927863 2.8959793, 112.0926319 2.895846)",,,,
206133661,residential,False,True,76.127,"LINESTRING (112.0936498 2.8958378, 112.0931793 2.8953399)",,,,
206133662,residential,False,True,50.146,"LINESTRING (112.0936498 2.8958378, 112.0935348 2.8962739)",,,,
206133661,residential,False,False,115.06799999999998,"LINESTRING (112.0936498 2.8958378, 112.0937506 2.8959593, 112.0939001 2.8961488, 112.0939162 2.8961759, 112.0939246 2.8962137, 112.0939233 2.8962499, 112.0939068 2.8963684, 112.0939018 2.8963785, 112.0938881 2.8963912, 112.093871 2.8964003, 112.0938549 2.8964016, 112.0938351 2.8963946, 112.0935348 2.8962739)",,,,
206113437,residential,True,False,64.67,"LINESTRING (112.0938137 2.8957604, 112.0941556 2.8962312)",,,,
206133663,residential,True,False,59.143,"LINESTRING (112.0938137 2.8957604, 112.0939451 2.8957768, 112.0939736 2.8957768, 112.0940007 2.8957731, 112.0940496 2.8957516, 112.0940986 2.8957205, 112.0941234 2.8957011, 112.0941435 2.895674, 112.0941583 2.8956415, 112.0941664 2.8956026, 112.0941799 2.8955117)",,,,
206113436,residential,True,False,63.622,"LINESTRING (112.0941799 2.8955117, 112.0938418 2.8950498)",,,,
206113436,residential,True,False,62.993,"LINESTRING (112.0945253 2.895961, 112.0942693 2.8956339, 112.0941799 2.8955117)",,,,
206133664,residential,True,False,54.92999999999999,"LINESTRING (112.0945253 2.895961, 112.094454 2.8959616, 112.0944192 2.8959663, 112.0943876 2.8959767, 112.0943467 2.8959924, 112.0943125 2.8960115, 112.0942716 2.89605, 112.0942401 2.8960892, 112.0941556 2.8962312)",,,,
766238031,residential,False,False,47.066,"LINESTRING (112.0938163 2.8966028, 112.0942278 2.8967041)",,,,
568460996,residential,False,True,170.17399999999998,"LINESTRING (112.0938163 2.8966028, 112.0931278 2.8963472, 112.0929926 2.8962903, 112.0925397 2.8960995, 112.0924752 2.896058, 112.0924115 2.8960051)",,,,
797536459,residential,True,False,15.507000000000001,"LINESTRING (112.0915022 2.8928277, 112.0915555 2.892873, 112.0916061 2.8929208)",,,,
206118469,residential,False,False,29.025,"LINESTRING (112.0921046 2.8921362, 112.0921751 2.8920759, 112.0922389 2.8920282, 112.0923145 2.8919816)",,,,
1014559069,residential,True,False,40.141000000000005,"LINESTRING (112.0921046 2.8921362, 112.0919589 2.8922508, 112.0918107 2.8923456)",,,,
206113443,residential,False,False,47.54600000000001,"LINESTRING (112.094623 2.893541, 112.0945023 2.8937275, 112.0944473 2.8938172, 112.0943887 2.8938987)",,,,
206113442,residential,False,False,10.184,"LINESTRING (112.0949287 2.8942464, 112.0948506 2.8941984)",,,,
206837513,residential,False,False,55.725,"LINESTRING (112.0949287 2.8942464, 112.0952023 2.8938263)",,,,
206113442,residential,False,True,78.298,"LINESTRING (112.0949287 2.8942464, 112.095141 2.894399, 112.0952265 2.8944655, 112.0952989 2.8945439, 112.0953512 2.8946209, 112.0954265 2.894733)",,,,
206837513,residential,False,True,55.725,"LINESTRING (112.0952023 2.8938263, 112.0949287 2.8942464)",,,,
206837524,residential,False,True,106.527,"LINESTRING (112.0907063 2.8915814, 112.0899781 2.8909578)",,,,
206113435,residential,False,False,155.15699999999998,"LINESTRING (112.0907063 2.8915814, 112.0905943 2.8917834, 112.0905088 2.8919506, 112.0904414 2.8921396, 112.090411 2.8923163, 112.0904066 2.892374, 112.090416 2.8924397, 112.0904469 2.892556, 112.090482 2.8926444, 112.0905675 2.8927856, 112.0906202 2.8928612)",,,,
206113435,residential,False,True,219.85,"LINESTRING (112.0907063 2.8915814, 112.0908039 2.8915086, 112.0909014 2.8914458, 112.0910087 2.8913963, 112.0911147 2.8913481, 112.0912223 2.8913157, 112.0913232 2.8912958, 112.0913801 2.8912906, 112.0914727 2.8912905, 112.0915656 2.891305, 112.09169 2.8913454, 112.091806 2.891404, 112.0919301 2.8914766, 112.0920363 2.8915595, 112.0921138 2.8916414, 112.0921801 2.8917348, 112.0923145 2.8919816)",,,,
206837524,residential,False,False,106.527,"LINESTRING (112.0899781 2.8909578, 112.0907063 2.8915814)",,,,
206837524,residential,False,True,113.521,"LINESTRING (112.0899781 2.8909578, 112.0892177 2.8902755)",,,,
797536457,residential,False,False,20.016,"LINESTRING (112.0899781 2.8909578, 112.0898758 2.891106)",,,,
206837525,residential,True,False,61.870999999999995,"LINESTRING (112.0895409 2.892151, 112.0895743 2.8919561, 112.0896006 2.891844, 112.0896639 2.8916088)",,,,
206841260,residential,False,True,34.527,"LINESTRING (112.0895409 2.892151, 112.0896113 2.8921641, 112.0898473 2.8922036)",,,,
793841909,residential,False,False,19.305,"LINESTRING (112.0898154 2.8932868, 112.089969 2.8932055)",,,,
206837525,residential,True,False,29.061,"LINESTRING (112.0898154 2.8932868, 112.0897511 2.89318, 112.0896911 2.8930571)",,,,
793841909,residential,False,True,15.943000000000001,"LINESTRING (112.0898154 2.8932868, 112.089747 2.8933221, 112.0896895 2.8933556)",,,,
797536457,residential,False,True,20.016,"LINESTRING (112.0898758 2.891106, 112.0899781 2.8909578)",,,,
206841238,residential,False,False,37.275,"LINESTRING (112.0898758 2.891106, 112.0900793 2.891256, 112.090145 2.8913062)",,,,
797536457,residential,False,False,30.42,"LINESTRING (112.0898758 2.891106, 112.089803 2.891209, 112.0897246 2.891334)",,,,
206841257,residential,False,True,27.398,"LINESTRING (112.090255 2.8924795, 112.0900332 2.8925874)",,,,
206841238,residential,False,True,150.267,"LINESTRING (112.090255 2.8924795, 112.0902798 2.8923687, 112.0902952 2.8922592, 112.0903274 2.8921118, 112.0904029 2.891846, 112.0904683 2.8916782, 112.0904756 2.891637, 112.0904733 2.8916051, 112.0904649 2.8915898, 112.0904347 2.8915486, 112.090306 2.8914314, 112.090145 2.8913062)",,,,
206837525,residential,True,False,28.796000000000003,"LINESTRING (112.0896911 2.8930571, 112.089681 2.8930317, 112.0896026 2.8928137)",,,,
1014542554,residential,True,False,103.409,"LINESTRING (112.0896911 2.8930571, 112.0898003 2.8929999, 112.0901785 2.8928106, 112.0902389 2.8927795, 112.090262 2.8927598, 112.0902751 2.892736, 112.0902815 2.8927111, 112.0902785 2.8926673, 112.0902673 2.892599, 112.090255 2.8924795)",,,,
565857310,unclassified,False,True,99.719,"LINESTRING (112.0880175 2.8936652, 112.0873888 2.8930249)",,,,
814016695,residential,False,True,21.736,"LINESTRING (112.0880175 2.8936652, 112.08816 2.8935312)",,,,
565857310,unclassified,False,False,82.78999999999999,"LINESTRING (112.0880175 2.8936652, 112.0883738 2.8940424, 112.0884615 2.8941352, 112.0885281 2.8942077)",,,,
206841257,residential,False,False,33.277,"LINESTRING (112.0896026 2.8928137, 112.0898655 2.8926701)",,,,
206837525,residential,True,False,74.503,"LINESTRING (112.0896026 2.8928137, 112.0895794 2.8927219, 112.0895389 2.8925013, 112.0895315 2.8924008, 112.0895295 2.8922876, 112.0895409 2.892151)",,,,
206841257,residential,False,False,27.398,"LINESTRING (112.0900332 2.8925874, 112.090255 2.8924795)",,,,
206841257,residential,False,True,20.77,"LINESTRING (112.0900332 2.8925874, 112.0898655 2.8926701)",,,,
206841258,residential,False,False,103.786,"LINESTRING (112.0900332 2.8925874, 112.0899895 2.8924554, 112.0899851 2.8924219, 112.0899814 2.8923807, 112.0899814 2.8922947, 112.0899921 2.8920241, 112.0899954 2.8919982, 112.0900016 2.8919702, 112.0900217 2.8919119, 112.0900438 2.8918487, 112.0900525 2.8918222, 112.0900549 2.8917961, 112.0900503 2.8917805, 112.0900388 2.891769, 112.0900076 2.8917536, 112.0899552 2.8917295)",,,,
228598036,residential,False,False,35.023,"LINESTRING (112.0899552 2.8917295, 112.0896639 2.8916088)",,,,
206841258,residential,False,True,103.786,"LINESTRING (112.0899552 2.8917295, 112.0900076 2.8917536, 112.0900388 2.891769, 112.0900503 2.8917805, 112.0900549 2.8917961, 112.0900525 2.8918222, 112.0900438 2.8918487, 112.0900217 2.8919119, 112.0900016 2.8919702, 112.0899954 2.8919982, 112.0899921 2.8920241, 112.0899814 2.8922947, 112.0899814 2.8923807, 112.0899851 2.8924219, 112.0899895 2.8924554, 112.0900332 2.8925874)",,,,
206841259,residential,False,True,54.08,"LINESTRING (112.0899552 2.8917295, 112.0898929 2.8919759, 112.0898473 2.8922036)",,,,
