osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,access
773603194,True,2,Persiaran 1,secondary,False,150.237,"LINESTRING (101.6573636 3.2506352, 101.6573196 3.2507786, 101.6572465 3.2508861, 101.6571875 3.2509329, 101.6567137 3.2512521, 101.656549 3.2514005, 101.6564527 3.2515802)",,
1186457120,True,2,Bulatan Beringin,secondary,False,38.524,"LINESTRING (101.6573636 3.2506352, 101.6574195 3.2507363, 101.6575026 3.2508166, 101.6576056 3.2508692)",roundabout,
28764514,True,2,Bulatan Beringin,secondary,False,42.384,"LINESTRING (101.6574129 3.2502708, 101.6573563 3.2503846, 101.6573392 3.2505105, 101.6573636 3.2506352)",roundabout,
1186457120,True,2,Bulatan Beringin,secondary,False,22.256999999999998,"LINESTRING (101.6576056 3.2508692, 101.657704 3.2508886, 101.657804 3.2508825)",roundabout,
773603639,True,1,Jalan Besar,tertiary,False,31.662,"LINESTRING (101.6580339 3.2507449, 101.658133 3.2507488, 101.6582148 3.2507522, 101.6583187 3.2507595)",,
1186457120,True,2,Bulatan Beringin,secondary,False,21.816000000000003,"LINESTRING (101.6580339 3.2507449, 101.6580857 3.2506615, 101.658115 3.2505679)",roundabout,
28764514,True,2,Bulatan Beringin,secondary,False,18.264,"LINESTRING (101.6575342 3.2501612, 101.6574677 3.2502096, 101.6574129 3.2502708)",roundabout,
28764524,False,,,residential,False,8.918,"LINESTRING (101.6564527 3.2515802, 101.6563758 3.251557)",,
"[777172677, 776568994, 773624517, 776568998]",True,"['2', '3']",Persiaran 1,secondary,False,309.64,"LINESTRING (101.6564527 3.2515802, 101.6563986 3.2517902, 101.6563863 3.2519122, 101.656418 3.2535109, 101.6564045 3.2537201, 101.6563927 3.2538685, 101.6563554 3.254026, 101.6563017 3.2542061, 101.6562825 3.2542656, 101.6562522 3.2543347)",,
221609997,True,1,,secondary_link,False,47.66100000000001,"LINESTRING (101.6557489 3.2550883, 101.6559273 3.2550342, 101.6559718 3.2550294, 101.6560207 3.2550361, 101.6560891 3.2550683, 101.656153 3.2551038)",,
776580133,True,2,Persiaran 1,secondary,False,41.775,"LINESTRING (101.6557489 3.2550883, 101.6559889 3.2549392, 101.6560525 3.2548706)",,
221609892,True,1,Jalan 2/1,tertiary,False,53.934,"LINESTRING (101.6564912 3.2540248, 101.656636 3.2539107, 101.6567171 3.2538753, 101.6569273 3.2538419)",,
776580130,True,2,Persiaran 1,secondary,False,63.656,"LINESTRING (101.6564912 3.2540248, 101.6565264 3.25369, 101.656523 3.2534542)",,
28764524,False,,,residential,True,8.918,"LINESTRING (101.6563758 3.251557, 101.6564527 3.2515802)",,
776580136,True,2,Persiaran 1,secondary,False,22.665,"LINESTRING (101.6540268 3.255942, 101.6541617 3.255789)",,
1186457119,True,2,,secondary,False,33.343,"LINESTRING (101.6540268 3.255942, 101.6539984 3.2558155, 101.6539326 3.2557037, 101.6539055 3.2556735)",roundabout,
"[776580134, 776580135]",True,3,Persiaran 1,secondary,False,192.772,"LINESTRING (101.6541617 3.255789, 101.6542615 3.2557349, 101.6549014 3.2554773, 101.655379 3.2552491, 101.6557489 3.2550883)",,
28764526,True,2,Bulatan Siantan,secondary,False,22.034,"LINESTRING (101.6532792 3.2557088, 101.6532271 3.2557931, 101.6531963 3.2558873)",roundabout,
28764526,True,2,Bulatan Siantan,secondary,False,60.763,"LINESTRING (101.6531963 3.2558873, 101.6531918 3.2560239, 101.6532315 3.2561546, 101.6533112 3.2562657, 101.6534224 3.2563452)",roundabout,
