osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,ref
745279281,True,2,Jalan Leila,primary,70,False,10.067,"LINESTRING (118.1122725 5.8379751, 118.1121815 5.837976)",,
1084242992,True,,Jalan Coastal 1,secondary,,False,56.800000000000004,"LINESTRING (118.1122725 5.8379751, 118.1122719 5.8378968, 118.1122687 5.8374643)",,
717476121,True,2,Jalan Elopura,secondary,40,False,13.625,"LINESTRING (118.1145047 5.8386501, 118.1146101 5.8385867)",,
816994567,True,2,Lebuh Tiga,primary,70,False,40.739,"LINESTRING (118.1145047 5.8386501, 118.1148617 5.8387401)",,
207412013,True,2,Lebuh Tiga,primary,40,False,97.30400000000002,"LINESTRING (118.1148617 5.8387401, 118.1151496 5.8388156, 118.1152114 5.8388355, 118.1152667 5.8388649, 118.1153286 5.8389103, 118.1153661 5.8389436, 118.115399 5.8389824, 118.11548 5.8390952, 118.1155194 5.8391418, 118.1155733 5.8391944)",,
745279283,True,2,,trunk_link,70,False,129.42499999999998,"LINESTRING (118.1148617 5.8387401, 118.1150898 5.8388446, 118.1151439 5.8388715, 118.1152089 5.8389133, 118.1152654 5.8389545, 118.1153058 5.8389901, 118.1153352 5.8390285, 118.1153726 5.8390836, 118.1154218 5.8391761, 118.1154719 5.8392926, 118.1154857 5.8393292, 118.1155809 5.8395803)",,
274717998,True,2,Lebuh Tiga,primary,70,False,7.854,"LINESTRING (118.1135792 5.8384109, 118.1136468 5.8384325)",,
772036890,True,2,Jalan Puncak,unclassified,40,False,38.222,"LINESTRING (118.1135792 5.8384109, 118.1135686 5.8384646, 118.1135368 5.8386252, 118.1135459 5.8387502)",,
772036890,True,2,Jalan Puncak,unclassified,40,False,14.314,"LINESTRING (118.1135459 5.8387502, 118.1135288 5.8388778)",,
1082110537,True,,Jalan Sekolah,unclassified,,False,14.69,"LINESTRING (118.1134987 5.8390609, 118.1135155 5.8390343, 118.1135404 5.8390086, 118.1135699 5.8389946, 118.1136024 5.8389915)",,
"[1084252041, 166200604]",False,2,Jalan Puncak,unclassified,40,False,272.28700000000003,"LINESTRING (118.1134987 5.8390609, 118.1134548 5.8393088, 118.1134511 5.8393296, 118.1134448 5.8393443, 118.1133957 5.8394339, 118.1133684 5.8394646, 118.1133381 5.8394894, 118.113162 5.8396007, 118.1131044 5.8396366, 118.1130521 5.8396899, 118.112968 5.8398136, 118.1128577 5.8399516, 118.1128274 5.8399794, 118.112589 5.8401613, 118.1123145 5.8403907, 118.112219 5.8404806, 118.1121531 5.8405579, 118.1120191 5.8407396, 118.1119779 5.8407909, 118.1119617 5.8408147, 118.1119506 5.840831, 118.1119312 5.8408595)",,
166200606,True,2,Jalan Singapura,tertiary,,False,30.265,"LINESTRING (118.1143993 5.8392969, 118.1144177 5.8392289, 118.1144321 5.839122, 118.1144312 5.8390281)",,
"[1084252046, 166200607]",False,2,Jalan Singapura,tertiary,,False,132.84199999999998,"LINESTRING (118.1143993 5.8392969, 118.1143855 5.8393505, 118.1143759 5.8393876, 118.1142137 5.8398281, 118.1140525 5.8402728, 118.1140438 5.8403127, 118.1140445 5.8403525, 118.114053 5.8404306)",,
