osmid,highway,oneway,reversed,length,name,geometry,bridge,lanes
400534324,residential,False,False,59.206,,"LINESTRING (101.713133 2.7997559, 101.7130441 2.8002809)",,
739097860,residential,False,True,204.433,Jalan 4A,"LINESTRING (101.713133 2.7997559, 101.713126 2.799711, 101.71314 2.799283, 101.7132022 2.7983499, 101.7132184 2.7981846, 101.7132602 2.7980257, 101.7133471 2.7979775)",,
400534324,residential,False,True,59.206,,"LINESTRING (101.7130441 2.8002809, 101.713133 2.7997559)",,
603226476,residential,False,True,204.574,,"LINESTRING (101.7130441 2.8002809, 101.7112192 2.800031)",,
"[400534360, 400534324, 400534350]","['residential', 'tertiary']",False,"[False, True]",168.204,Jalan 1,"LINESTRING (101.7130441 2.8002809, 101.7130362 2.8007558, 101.7130334 2.8009247, 101.7130116 2.8010697, 101.7129956 2.8017917)",yes,1
603226472,residential,False,True,15.782,Jalan Indah KLIA 3,"LINESTRING (101.7129956 2.8017917, 101.7128535 2.8017925)",,
"[400534360, 400534324, 400534350]","['residential', 'tertiary']",False,"[False, True]",168.204,Jalan 1,"LINESTRING (101.7129956 2.8017917, 101.7130116 2.8010697, 101.7130334 2.8009247, 101.7130362 2.8007558, 101.7130441 2.8002809)",yes,1
400534350,tertiary,False,True,128.681,Jalan 1,"LINESTRING (101.7129956 2.8017917, 101.7130162 2.8020801, 101.7129951 2.8028023, 101.7129931 2.8029479)",,
400534350,tertiary,False,False,83.576,Jalan 1,"LINESTRING (101.7129422 2.8052574, 101.7129552 2.8045059)",,
775687535,residential,False,True,161.886,,"LINESTRING (101.7129664 2.8038564, 101.7115095 2.8039022)",,
400534350,tertiary,False,False,101.066,Jalan 1,"LINESTRING (101.7129664 2.8038564, 101.7129698 2.8036584, 101.7129931 2.8029479)",,
400534350,tertiary,False,True,72.231,Jalan 1,"LINESTRING (101.7129664 2.8038564, 101.7129623 2.8040962, 101.7129552 2.8045059)",,
400534352,residential,False,False,56.049,,"LINESTRING (101.7115095 2.8039022, 101.7115466 2.8033995)",,
775687535,residential,False,False,161.886,,"LINESTRING (101.7115095 2.8039022, 101.7129664 2.8038564)",,
"[400534351, 775687535]",residential,False,True,79.176,,"LINESTRING (101.7115095 2.8039022, 101.7112496 2.8039031, 101.7110731 2.8038979, 101.7107968 2.8038898)",,
400534352,residential,False,True,56.049,,"LINESTRING (101.7115466 2.8033995, 101.7115095 2.8039022)",,
400534355,residential,False,True,124.678,,"LINESTRING (101.7115466 2.8033995, 101.7126681 2.80335)",,
400534352,residential,False,False,62.127,,"LINESTRING (101.7115466 2.8033995, 101.7115626 2.8029889, 101.7115683 2.8028412)",,
400534352,residential,False,False,59.012,,"LINESTRING (101.7115683 2.8028412, 101.711589 2.8023109)",,
400534352,residential,False,True,62.127,,"LINESTRING (101.7115683 2.8028412, 101.7115626 2.8029889, 101.7115466 2.8033995)",,
400534354,residential,False,True,124.247,Lorong Indah KLIA 2B,"LINESTRING (101.7115683 2.8028412, 101.7116858 2.8028397, 101.7126869 2.8028249)",,
400534353,residential,False,False,118.363,Lorong Indah KLIA 2C,"LINESTRING (101.7126547 2.8023025, 101.711695 2.8023102, 101.711589 2.8023109)",,
400534352,residential,False,True,59.012,,"LINESTRING (101.711589 2.8023109, 101.7115683 2.8028412)",,
400534352,residential,False,False,59.512,,"LINESTRING (101.711589 2.8023109, 101.7115985 2.8020664, 101.7116098 2.8017761)",,
400534353,residential,False,True,118.363,Lorong Indah KLIA 2C,"LINESTRING (101.711589 2.8023109, 101.711695 2.8023102, 101.7126547 2.8023025)",,
400534354,residential,False,False,124.247,Lorong Indah KLIA 2B,"LINESTRING (101.7126869 2.8028249, 101.7116858 2.8028397, 101.7115683 2.8028412)",,
400534355,residential,False,False,124.678,,"LINESTRING (101.7126681 2.80335, 101.7115466 2.8033995)",,
400534362,tertiary,False,True,97.301,Jalan 5F,"LINESTRING (101.7060417 2.8050769, 101.7060576 2.804202)",,
400534362,tertiary,False,False,20.862000000000002,Jalan 5F,"LINESTRING (101.7060417 2.8050769, 101.7060425 2.8052133, 101.7060571 2.8052624)",,
400534362,tertiary,False,True,20.862000000000002,Jalan 5F,"LINESTRING (101.7060571 2.8052624, 101.7060425 2.8052133, 101.7060417 2.8050769)",,
400534351,residential,False,False,20.944,,"LINESTRING (101.7095001 2.8038517, 101.7096886 2.8038572)",,
540897300,tertiary,False,True,205.56,,"LINESTRING (101.7095001 2.8038517, 101.7095449 2.8020036)",,
770521657,tertiary,False,False,147.227,,"LINESTRING (101.7095001 2.8038517, 101.7094922 2.8041902, 101.7094846 2.8045182, 101.7094715 2.8050838, 101.7094728 2.8051754)",,
603226472,residential,False,False,22.947,Jalan Indah KLIA 3,"LINESTRING (101.7116098 2.8017761, 101.7118164 2.8017788)",,
603226472,residential,False,True,22.448,Jalan Indah KLIA 3,"LINESTRING (101.7116098 2.8017761, 101.7114077 2.8017734)",,
400534352,residential,False,True,59.512,,"LINESTRING (101.7116098 2.8017761, 101.7115985 2.8020664, 101.711589 2.8023109)",,
603226472,residential,False,False,56.424,Jalan Indah KLIA 3,"LINESTRING (101.7118164 2.8017788, 101.7123244 2.8017855)",,
